run_id,segment_index,t_lo,t_hi,h,pytorch_final_width_x,pytorch_final_width_y,pytorch_final_width_sum,pytorch_reset_width_x,pytorch_reset_width_y,pytorch_reset_width_sum,flowstar_width_x,flowstar_width_y,flowstar_width_sum,final_ratio_x,final_ratio_y,final_ratio_sum,reset_ratio_x,reset_ratio_y,reset_ratio_sum,residual_width_sum,target_remainder_width_sum,validation_attempts,step_rejections,candidate_order,output_order,crosses_2x,crosses_5x,crosses_10x,crosses_20x,crosses_50x
flowstar_style_o6_candidate8_output6_cutoff,61,2.248852491178464,2.2566724918001535,0.0078200006216893169,2.8666170299887366,7.5908186002361138,10.45743563022485,2.8666170299887366,7.5908186002361138,10.45743563022485,0.14712159999999996,0.13304000000000005,0.28016160000000001,19.484678184500016,57.05666416292928,37.326441704447895,19.484678184500016,57.05666416292928,37.326441704447895,9.2215430256424249e-05,0.00040000000000000007,1,1,8,6,true,true,true,true,false
flowstar_style_o6_candidate8_output6_cutoff,62,2.2566724918001535,2.2625374922664205,0.0058650004662669872,2.9118659385732224,7.839978891624396,10.751844830197619,2.9118659385732224,7.839978891624396,10.751844830197619,0.2140379,0.19619799999999987,0.41023589999999988,13.604440795640503,39.95952502892181,26.2089320564037,13.604440795640503,39.95952502892181,26.2089320564037,5.6629339650294451e-05,0.00040000000000000007,1,1,8,6,true,true,true,true,false
flowstar_style_o6_candidate8_output6_cutoff,63,2.2625374922664205,2.2713349929658211,0.0087975006994004817,2.9825670612562414,8.2352132499810171,11.217780311237259,2.9825670612562414,8.2352132499810171,11.217780311237259,0.15908850000000008,0.14840699999999996,0.30749550000000003,18.747848281027476,55.490733253694366,36.481120248059753,18.747848281027476,55.490733253694366,36.481120248059753,0.00014381374859030038,0.00040000000000000007,1,0,8,6,true,true,true,true,false
flowstar_style_o6_candidate8_output6_cutoff,64,2.2713349929658211,2.2779331184903713,0.0065981255245503613,3.0379498391343605,8.5534696269058283,11.59141946604019,3.0379498391343605,8.5534696269058283,11.59141946604019,0.15908850000000008,0.14840699999999996,0.30749550000000003,19.095973870734586,57.635216848974984,37.696224712362259,19.095973870734586,57.635216848974984,37.696224712362259,8.4027979233210049e-05,0.00040000000000000007,1,1,8,6,true,true,true,true,false
flowstar_style_o6_candidate8_output6_cutoff,65,2.2779331184903713,2.2828817126337841,0.004948594143412771,3.0808996944310714,8.8055668092466881,11.886466503677759,3.0808996944310714,8.8055668092466881,11.886466503677759,0.15908850000000008,0.14840699999999996,0.30749550000000003,19.36594847792939,59.33390479725815,38.655741315491639,19.36594847792939,59.33390479725815,38.655741315491639,5.186314416091596e-05,0.00040000000000000007,1,1,8,6,true,true,true,true,false
flowstar_style_o6_candidate8_output6_cutoff,66,2.2828817126337841,2.2903046038489032,0.007422891215119156,3.1477316565960676,9.2035335451625038,12.351265201758572,3.1477316565960676,9.2035335451625038,12.351265201758572,0.15908850000000008,0.14840699999999996,0.30749550000000003,19.786041458660218,62.015494856458972,40.167303917483579,19.786041458660218,62.015494856458972,40.167303917483579,0.0001276718849240932,0.00040000000000000007,1,0,8,6,true,true,true,true,false
flowstar_style_o6_candidate8_output6_cutoff,67,2.2903046038489032,2.2958717722602424,0.005567168411339367,3.1998518100462361,9.5217644143979498,12.721616224444187,3.1998518100462361,9.5217644143979498,12.721616224444187,0.15908850000000008,0.14840699999999996,0.30749550000000003,20.113658812838356,64.159806575147755,41.371715112722576,20.113658812838356,64.159806575147755,41.371715112722576,7.5105233310223253e-05,0.00040000000000000007,1,1,8,6,true,true,true,true,false
flowstar_style_o6_candidate8_output6_cutoff,68,2.2958717722602424,2.3000471485687468,0.0041753763085045255,3.2401309498871678,9.772466332825628,13.012597282712797,3.2401309498871678,9.772466332825628,13.012597282712797,0.15908850000000008,0.14840699999999996,0.30749550000000003,20.366845811527334,65.849092918970342,42.318008825211407,20.366845811527334,65.849092918970342,42.318008825211407,4.6740750708750429e-05,0.00040000000000000007,1,1,8,6,true,true,true,true,false
flowstar_style_o6_candidate8_output6_cutoff,69,2.3000471485687468,2.3063102130315034,0.0062630644627567882,3.3025638882969686,10.166350068026713,13.468913956323682,3.3025638882969686,10.166350068026713,13.468913956323682,0.15908850000000008,0.14840699999999996,0.30749550000000003,20.759287367075352,68.503170794010501,43.801987204117395,20.759287367075352,68.503170794010501,43.801987204117395,0.00011100847640591354,0.00040000000000000007,1,0,8,6,true,true,true,true,false
flowstar_style_o6_candidate8_output6_cutoff,70,2.3063102130315034,2.3110075113785711,0.0046972983470675907,3.3510506302362906,10.479235423715444,13.830286053951735,3.3510506302362906,10.479235423715444,13.830286053951735,0.23662000000000005,0.22399800000000014,0.46061800000000019,14.16216139902075,46.782718701575185,30.025500640339128,14.16216139902075,46.782718701575185,30.025500640339128,6.5964580136729706e-05,0.00040000000000000007,1,1,8,6,true,true,true,true,false
flowstar_style_o6_candidate8_output6_cutoff,71,2.3110075113785711,2.3180534588991724,0.0070459475206013861,3.4266219432750264,10.974956850403954,14.401578793678981,3.4266219432750264,10.974956850403954,14.401578793678981,0.17351240000000001,0.16733600000000015,0.34084840000000016,19.748570956744452,65.586346335540142,42.252153138107658,19.748570956744452,65.586346335540142,42.252153138107658,0.00017638676523596084,0.00040000000000000007,1,0,8,6,true,true,true,true,false
flowstar_style_o6_candidate8_output6_cutoff,72,2.3180534588991724,2.3233379195396235,0.0052844606404510398,3.4856648255930014,11.372758982152728,14.85842380774573,3.4856648255930014,11.372758982152728,14.85842380774573,0.17351240000000001,0.16733600000000015,0.34084840000000016,20.088851434208742,67.963612027015813,43.592470458261573,20.088851434208742,67.963612027015813,43.592470458261573,0.00010013787000037421,0.00040000000000000007,1,1,8,6,true,true,true,true,false
flowstar_style_o6_candidate8_output6_cutoff,73,2.3233379195396235,2.3273012650199618,0.0039633454803382796,3.5313597947272921,11.687022815955064,15.218382610682356,3.5313597947272921,11.687022815955064,15.218382610682356,0.17351240000000001,0.16733600000000015,0.34084840000000016,20.352204192480144,69.841652818013188,44.648537621659216,20.352204192480144,69.841652818013188,44.648537621659216,5.9895162337685342e-05,0.00040000000000000007,1,1,8,6,true,true,true,true,false
flowstar_style_o6_candidate8_output6_cutoff,74,2.3273012650199618,2.3332462832404692,0.0059450182205074194,3.6023032803545432,12.182501926170566,15.78480520652511,3.6023032803545432,12.182501926170566,15.78480520652511,0.17351240000000001,0.16733600000000015,0.34084840000000016,20.761071141627589,72.80263617016395,46.310339747891156,20.761071141627589,72.80263617016395,46.310339747891156,0.00015465915741204585,0.00040000000000000007,1,0,8,6,true,true,true,true,false
flowstar_style_o6_candidate8_output6_cutoff,75,2.3332462832404692,2.33770504690585,0.0044587636653805642,3.6574988463961717,12.577450059877483,16.234948906273655,3.6574988463961717,12.577450059877483,16.234948906273655,0.17351240000000001,0.16733600000000015,0.34084840000000016,21.07917847021983,75.162846368249944,47.630996379251442,21.07917847021983,75.162846368249944,47.630996379251442,8.8433125382073605e-05,0.00040000000000000007,1,1,8,6,true,true,true,true,false
flowstar_style_o6_candidate8_output6_cutoff,76,2.33770504690585,2.3410491196548855,0.0033440727490354231,3.7000762191295471,12.88782098298201,16.587897202111556,3.7000762191295471,12.88782098298201,16.587897202111556,0.17351240000000001,0.16733600000000015,0.34084840000000016,21.324563657292199,77.017623123428308,48.666495726873144,21.324563657292199,77.017623123428308,48.666495726873144,5.3428033602071433e-05,0.00040000000000000007,1,1,8,6,true,true,true,true,false
flowstar_style_o6_candidate8_output6_cutoff,77,2.3410491196548855,2.3460652287784387,0.0050161091235531342,3.7659375794177974,13.374823619126994,17.140761198544791,3.7659375794177974,13.374823619126994,17.140761198544791,0.17351240000000001,0.16733600000000015,0.34084840000000016,21.704140911069164,79.927951063291715,50.288518879785798,21.704140911069164,79.927951063291715,50.288518879785798,0.00013262133746469058,0.00040000000000000007,1,0,8,6,true,true,true,true,true
flowstar_style_o6_candidate8_output6_cutoff,78,2.3460652287784387,2.3498273106211034,0.0037620818426648507,3.8169774713641429,13.760545371392443,17.577522842756586,3.8169774713641429,13.760545371392443,17.577522842756586,0.17351240000000001,0.16733600000000015,0.34084840000000016,21.9982979393066,82.233024402354729,51.569914492063269,21.9982979393066,82.233024402354729,51.569914492063269,7.6653612882414266e-05,0.00040000000000000007,1,1,8,6,true,true,true,true,true
flowstar_style_o6_candidate8_output6_cutoff,79,2.3498273106211034,2.352648872003102,0.0028215613819986378,3.8562281359628754,14.062158051328295,17.918386187291169,3.8562281359628754,14.062158051328295,17.918386187291169,0.17351240000000001,0.16733600000000015,0.34084840000000016,22.224510386363598,84.03546189300738,52.569958337170313,22.224510386363598,84.03546189300738,52.569958337170313,4.6936709481426909e-05,0.00040000000000000007,1,1,8,6,true,true,true,true,true
flowstar_style_o6_candidate8_output6_cutoff,80,2.352648872003102,2.3568812140761,0.0042323420729979567,3.9167358776913233,14.533234536879064,18.449970414570387,3.9167358776913233,14.533234536879064,18.449970414570387,0.17351240000000001,0.16733600000000015,0.34084840000000016,22.573233254172745,86.850615150828574,54.12954971937782,22.573233254172745,86.850615150828574,54.12954971937782,0.00011157270572693342,0.00040000000000000007,1,0,8,6,true,true,true,true,true
flowstar_style_o6_candidate8_output6_cutoff,81,2.3568812140761,2.3600554706308485,0.0031742565547484675,3.9634546760967764,14.904107955976066,18.867562632072843,3.9634546760967764,14.904107955976066,18.867562632072843,0.17351240000000001,0.16733600000000015,0.34084840000000016,22.842486623992155,89.066954845197998,55.354705001029295,22.842486623992155,89.066954845197998,55.354705001029295,6.5430301803860293e-05,0.00040000000000000007,1,1,8,6,true,true,true,true,true
flowstar_style_o6_candidate8_output6_cutoff,82,2.3600554706308485,2.3648168554629714,0.0047613848321227011,4.0357987779885311,15.487411538492974,19.523210316481507,4.0357987779885311,15.487411538492974,19.523210316481507,0.17351240000000001,0.16733600000000015,0.34084840000000016,23.259425712447818,92.552777277411678,57.278280656390045,23.259425712447818,92.552777277411678,57.278280656390045,0.00017232609055553439,0.00040000000000000007,1,0,8,6,true,true,true,true,true
flowstar_style_o6_candidate8_output6_cutoff,83,2.3648168554629714,2.3683878940870633,0.0035710386240920258,4.0919278989323553,15.950444755556353,20.042372654488709,4.0919278989323553,15.950444755556353,20.042372654488709,0.26397530000000002,0.25846000000000013,0.52243530000000016,15.50117718942778,61.713397645888513,38.363358399573499,15.50117718942778,61.713397645888513,38.363358399573499,9.6872495409174611e-05,0.00040000000000000007,1,1,8,6,true,true,true,true,false
flowstar_style_o6_candidate8_output6_cutoff,84,2.3683878940870633,2.3710661730551323,0.0026782789680690191,4.135131846322742,16.313147328300751,20.448279174623494,4.135131846322742,16.313147328300751,20.448279174623494,0.1910615,0.19071400000000005,0.38177550000000005,21.642936155754782,85.537230241622254,53.561004241035612,21.642936155754782,85.537230241622254,53.561004241035612,5.7516920927772154e-05,0.00040000000000000007,1,1,8,6,true,true,true,true,true
flowstar_style_o6_candidate8_output6_cutoff,85,2.3710661730551323,2.3750835915072357,0.0040174184521035283,4.2018024882754847,16.880891126127619,21.082693614403105,4.2018024882754847,16.880891126127619,21.082693614403105,0.1910615,0.19071400000000005,0.38177550000000005,21.991884750593314,88.514168472831642,55.222751628648517,21.991884750593314,88.514168472831642,55.222751628648517,0.00014514640235757626,0.00040000000000000007,1,0,8,6,true,true,true,true,true
flowstar_style_o6_candidate8_output6_cutoff,86,2.3750835915072357,2.3780966553463134,0.0030130638390776462,4.253337762039278,17.328825388620693,21.582163150659973,4.253337762039278,17.328825388620693,21.582163150659973,0.1910615,0.19071400000000005,0.38177550000000005,22.261616087172342,90.862890970881466,56.531032375466658,22.261616087172342,90.862890970881466,56.531032375466658,8.260960671046844e-05,0.00040000000000000007,1,1,8,6,true,true,true,true,true
flowstar_style_o6_candidate8_output6_cutoff,87,2.3780966553463134,2.3803564532256218,0.0022597978793082348,4.2928909131140873,17.678032158841702,21.970923071955788,4.2928909131140873,17.678032158841702,21.970923071955788,0.1910615,0.19071400000000005,0.38177550000000005,22.468633990176397,92.693940449267998,57.549326952504245,22.468633990176397,92.693940449267998,57.549326952504245,4.9832558418401939e-05,0.00040000000000000007,1,1,8,6,true,true,true,true,true
flowstar_style_o6_candidate8_output6_cutoff,88,2.3803564532256218,2.3837461500445842,0.0033896968189623521,4.3537315965039163,18.222169252862869,22.575900849366786,4.3537315965039163,18.222169252862869,22.575900849366786,0.1910615,0.19071400000000005,0.38177550000000005,22.787069066786959,95.547098025645028,59.133969700430704,22.787069066786959,95.547098025645028,59.133969700430704,0.0001200580848281596,0.00040000000000000007,1,0,8,6,true,true,true,true,true
flowstar_style_o6_candidate8_output6_cutoff,89,2.3837461500445842,2.3862884226588061,0.0025422726142217641,4.4005979739712675,18.649027734112501,23.049625708083767,4.4005979739712675,18.649027734112501,23.049625708083767,0.1910615,0.19071400000000005,0.38177550000000005,23.032363788472651,97.785310643751885,60.374816372668661,23.032363788472651,97.785310643751885,60.374816372668661,6.9456615832217354e-05,0.00040000000000000007,1,1,8,6,true,true,true,true,true
flowstar_style_o6_candidate8_output6_cutoff,90,2.3862884226588061,2.390101831580139,0.0038134089213326464,4.4729826615024955,19.318452859292673,23.791435520795169,4.4729826615024955,19.318452859292673,23.791435520795169,0.1910615,0.19071400000000005,0.38177550000000005,23.411219222619394,101.29541019166221,62.317868801940321,23.411219222619394,101.29541019166221,62.317868801940321,0.00018416949898746247,0.00040000000000000007,1,0,8,6,true,true,true,true,true
flowstar_style_o6_candidate8_output6_cutoff,91,2.390101831580139,2.3929618882711385,0.0028600566909994848,4.5289876842955845,19.847556304497417,24.376543988793003,4.5289876842955845,19.847556304497417,24.376543988793003,0.1910615,0.19071400000000005,0.38177550000000005,23.704344853859016,104.06973952880969,63.850467064526143,23.704344853859016,104.06973952880969,63.850467064526143,0.00010234445658388259,0.00040000000000000007,1,1,8,6,true,true,true,true,true
flowstar_style_o6_candidate8_output6_cutoff,92,2.3929618882711385,2.395106930789388,0.0021450425182496136,4.5720031574333966,20.26061776041178,24.832620917845176,4.5720031574333966,20.26061776041178,24.832620917845176,0.1910615,0.19071400000000005,0.38177550000000005,23.929484262571982,106.23560808546711,65.045087801195137,23.929484262571982,106.23560808546711,65.045087801195137,6.0098391059082001e-05,0.00040000000000000007,1,1,8,6,true,true,true,true,true
flowstar_style_o6_candidate8_output6_cutoff,93,2.395106930789388,2.3983244945667623,0.0032175637773744206,4.6382243834751522,20.905383156715487,25.543607540190639,4.6382243834751522,20.905383156715487,25.543607540190639,0.1910615,0.19071400000000005,0.38177550000000005,24.276080651911307,109.61640549050139,66.907403801948092,24.276080651911307,109.61640549050139,66.907403801948092,0.00015224357875086688,0.00040000000000000007,1,0,8,6,true,true,true,true,true
flowstar_style_o6_candidate8_output6_cutoff,94,2.3983244945667623,2.4007376673997931,0.0024131728330308152,4.6892815183840781,21.412033811643212,26.10131533002729,4.6892815183840781,21.412033811643212,26.10131533002729,0.1910615,0.19071400000000005,0.38177550000000005,24.543309449491804,112.27300466480283,68.368230360584391,24.543309449491804,112.27300466480283,68.368230360584391,8.5831045451314382e-05,0.00040000000000000007,1,1,8,6,true,true,true,true,true
