run_id,segment_index,t_lo,t_hi,pytorch_reset_width_x,pytorch_reset_width_y,pytorch_reset_width_sum,flowstar_width_x,flowstar_width_y,flowstar_width_sum,reset_ratio_x,reset_ratio_y,reset_ratio_sum
flowstar_style_o6_candidate8_output6_cutoff,43,1.9939526732667499,2.0156259248619017,1.7590944286233927,2.7722716541695607,4.5313660827929532,0.14969399999999999,0.11802579999999996,0.26771979999999995,11.751268779132047,23.488691914560729,16.925778679025438
flowstar_style_o6_candidate8_output6_cutoff,44,2.0156259248619017,2.0318808635582659,1.8054404221607732,2.9300578227355274,4.7354982448963003,0.14969399999999999,0.11802579999999996,0.26771979999999995,12.060873663345046,24.825570534031783,17.688263045528576
flowstar_style_o6_candidate8_output6_cutoff,45,2.0318808635582659,2.0562632716028117,1.8800087520783446,3.1870888273424027,5.0670975794207473,0.23410500000000001,0.18806580000000006,0.42217080000000007,8.0306219520230009,16.946668811354332,12.002482358847999
flowstar_style_o6_candidate8_output6_cutoff,46,2.0562632716028117,2.0745500776362213,1.9402722789206177,3.4041927867990687,5.3444650657196862,0.16491299999999987,0.13572300000000004,0.3006359999999999,11.765429522964347,25.081915274486033,17.777195897097112
flowstar_style_o6_candidate8_output6_cutoff,47,2.0745500776362213,2.0882651821612783,1.9881848653401653,3.5827788763992152,5.57096374173938,0.16491299999999987,0.13572300000000004,0.3006359999999999,12.055962024462394,26.397728287756784,18.530594279259244
flowstar_style_o6_candidate8_output6_cutoff,48,2.0882651821612783,2.108837838948864,2.0648622212502032,3.8725684380979772,5.9374306593481805,0.16491299999999987,0.13572300000000004,0.3006359999999999,12.520918431234682,28.532882695622526,19.749566450286
flowstar_style_o6_candidate8_output6_cutoff,49,2.108837838948864,2.1242673315395533,2.126480886669345,4.1152039952514121,6.2416848819207571,0.16491299999999987,0.13572300000000004,0.3006359999999999,12.894561900331366,30.320608852231462,20.761601677512871
flowstar_style_o6_candidate8_output6_cutoff,50,2.1242673315395533,2.1358394509825702,2.175247585404144,4.313417628158712,6.4886652135628555,0.26448729999999987,0.22293699999999994,0.48742429999999981,8.224393327786041,19.348146015056781,13.312149627260803
flowstar_style_o6_candidate8_output6_cutoff,51,2.1358394509825702,2.1531976301470959,2.2528879012939496,4.6337233837479408,6.8866112850418908,0.18398329999999996,0.15926099999999987,0.34324429999999984,12.245067358254527,29.095154392776287,20.063293942658024
flowstar_style_o6_candidate8_output6_cutoff,52,2.1531976301470959,2.1662162645204899,2.3149379888830222,4.899674573984246,7.2146125628672682,0.18398329999999996,0.15926099999999987,0.34324429999999984,12.582326705103249,30.765062218523365,21.018885274620065
flowstar_style_o6_candidate8_output6_cutoff,53,2.1662162645204899,2.1759802403005355,2.3638297262459815,5.1155032098146442,7.4793329360606258,0.18398329999999996,0.15926099999999987,0.34324429999999984,12.848066787833364,32.120250468191514,21.79011548352188
flowstar_style_o6_candidate8_output6_cutoff,54,2.1759802403005355,2.1906262039706039,2.441280839261204,5.4627445476704013,7.9040253869316057,0.18398329999999996,0.15926099999999987,0.34324429999999984,13.269034957309737,34.300579223227317,23.027404641334495
flowstar_style_o6_candidate8_output6_cutoff,55,2.1906262039706039,2.2016106767231554,2.5028510264264567,5.7487469516334944,8.2515979780599515,0.18398329999999996,0.15926099999999987,0.34324429999999984,13.603685912941323,36.096388642753084,24.040014584539222
flowstar_style_o6_candidate8_output6_cutoff,56,2.2016106767231554,2.2098490312875687,2.551158898734299,5.9793730417433553,8.5305319404776547,0.18398329999999996,0.15926099999999987,0.34324429999999984,13.866252527997375,37.544490124659269,24.85265433534558
flowstar_style_o6_candidate8_output6_cutoff,57,2.2098490312875687,2.222206563134189,2.6273186931720485,6.3487210287085203,8.9760397218805679,0.24172660000000001,0.21196999999999999,0.45369660000000001,10.868968053875943,29.951035659331605,19.784234049540085
flowstar_style_o6_candidate8_output6_cutoff,58,2.222206563134189,2.2314747120191543,2.6875527517691307,6.6505701833395445,9.3381229351086752,0.14712159999999996,0.13304000000000005,0.28016160000000001,18.267560655737373,49.98925273105489,33.331202188696359
flowstar_style_o6_candidate8_output6_cutoff,59,2.2314747120191543,2.2384258236828782,2.7346201840892541,6.8924793471016059,9.6270995311908596,0.14712159999999996,0.13304000000000005,0.28016160000000001,18.587482627223025,51.807571761136529,34.362666158355964
flowstar_style_o6_candidate8_output6_cutoff,60,2.2384258236828782,2.248852491178464,2.8084846486070352,7.2780655498370059,10.086550198444041,0.14712159999999996,0.13304000000000005,0.28016160000000001,19.089546664847553,54.705844481637129,36.002614913835586
flowstar_style_o6_candidate8_output6_cutoff,61,2.248852491178464,2.2566724918001535,2.8666170299887366,7.5908186002361138,10.45743563022485,0.14712159999999996,0.13304000000000005,0.28016160000000001,19.484678184500016,57.05666416292928,37.326441704447895
flowstar_style_o6_candidate8_output6_cutoff,62,2.2566724918001535,2.2625374922664205,2.9118659385732224,7.839978891624396,10.751844830197619,0.2140379,0.19619799999999987,0.41023589999999988,13.604440795640503,39.95952502892181,26.2089320564037
flowstar_style_o6_candidate8_output6_cutoff,63,2.2625374922664205,2.2713349929658211,2.9825670612562414,8.2352132499810171,11.217780311237259,0.15908850000000008,0.14840699999999996,0.30749550000000003,18.747848281027476,55.490733253694366,36.481120248059753
flowstar_style_o6_candidate8_output6_cutoff,64,2.2713349929658211,2.2779331184903713,3.0379498391343605,8.5534696269058283,11.59141946604019,0.15908850000000008,0.14840699999999996,0.30749550000000003,19.095973870734586,57.635216848974984,37.696224712362259
flowstar_style_o6_candidate8_output6_cutoff,65,2.2779331184903713,2.2828817126337841,3.0808996944310714,8.8055668092466881,11.886466503677759,0.15908850000000008,0.14840699999999996,0.30749550000000003,19.36594847792939,59.33390479725815,38.655741315491639
flowstar_style_o6_candidate8_output6_cutoff,66,2.2828817126337841,2.2903046038489032,3.1477316565960676,9.2035335451625038,12.351265201758572,0.15908850000000008,0.14840699999999996,0.30749550000000003,19.786041458660218,62.015494856458972,40.167303917483579
flowstar_style_o6_candidate8_output6_cutoff,67,2.2903046038489032,2.2958717722602424,3.1998518100462361,9.5217644143979498,12.721616224444187,0.15908850000000008,0.14840699999999996,0.30749550000000003,20.113658812838356,64.159806575147755,41.371715112722576
flowstar_style_o6_candidate8_output6_cutoff,68,2.2958717722602424,2.3000471485687468,3.2401309498871678,9.772466332825628,13.012597282712797,0.15908850000000008,0.14840699999999996,0.30749550000000003,20.366845811527334,65.849092918970342,42.318008825211407
flowstar_style_o6_candidate8_output6_cutoff,69,2.3000471485687468,2.3063102130315034,3.3025638882969686,10.166350068026713,13.468913956323682,0.15908850000000008,0.14840699999999996,0.30749550000000003,20.759287367075352,68.503170794010501,43.801987204117395
flowstar_style_o6_candidate8_output6_cutoff,70,2.3063102130315034,2.3110075113785711,3.3510506302362906,10.479235423715444,13.830286053951735,0.23662000000000005,0.22399800000000014,0.46061800000000019,14.16216139902075,46.782718701575185,30.025500640339128
flowstar_style_o6_candidate8_output6_cutoff,71,2.3110075113785711,2.3180534588991724,3.4266219432750264,10.974956850403954,14.401578793678981,0.17351240000000001,0.16733600000000015,0.34084840000000016,19.748570956744452,65.586346335540142,42.252153138107658
flowstar_style_o6_candidate8_output6_cutoff,72,2.3180534588991724,2.3233379195396235,3.4856648255930014,11.372758982152728,14.85842380774573,0.17351240000000001,0.16733600000000015,0.34084840000000016,20.088851434208742,67.963612027015813,43.592470458261573
flowstar_style_o6_candidate8_output6_cutoff,73,2.3233379195396235,2.3273012650199618,3.5313597947272921,11.687022815955064,15.218382610682356,0.17351240000000001,0.16733600000000015,0.34084840000000016,20.352204192480144,69.841652818013188,44.648537621659216
flowstar_style_o6_candidate8_output6_cutoff,74,2.3273012650199618,2.3332462832404692,3.6023032803545432,12.182501926170566,15.78480520652511,0.17351240000000001,0.16733600000000015,0.34084840000000016,20.761071141627589,72.80263617016395,46.310339747891156
flowstar_style_o6_candidate8_output6_cutoff,75,2.3332462832404692,2.33770504690585,3.6574988463961717,12.577450059877483,16.234948906273655,0.17351240000000001,0.16733600000000015,0.34084840000000016,21.07917847021983,75.162846368249944,47.630996379251442
flowstar_style_o6_candidate8_output6_cutoff,76,2.33770504690585,2.3410491196548855,3.7000762191295471,12.88782098298201,16.587897202111556,0.17351240000000001,0.16733600000000015,0.34084840000000016,21.324563657292199,77.017623123428308,48.666495726873144
flowstar_style_o6_candidate8_output6_cutoff,77,2.3410491196548855,2.3460652287784387,3.7659375794177974,13.374823619126994,17.140761198544791,0.17351240000000001,0.16733600000000015,0.34084840000000016,21.704140911069164,79.927951063291715,50.288518879785798
flowstar_style_o6_candidate8_output6_cutoff,78,2.3460652287784387,2.3498273106211034,3.8169774713641429,13.760545371392443,17.577522842756586,0.17351240000000001,0.16733600000000015,0.34084840000000016,21.9982979393066,82.233024402354729,51.569914492063269
flowstar_style_o6_candidate8_output6_cutoff,79,2.3498273106211034,2.352648872003102,3.8562281359628754,14.062158051328295,17.918386187291169,0.17351240000000001,0.16733600000000015,0.34084840000000016,22.224510386363598,84.03546189300738,52.569958337170313
flowstar_style_o6_candidate8_output6_cutoff,80,2.352648872003102,2.3568812140761,3.9167358776913233,14.533234536879064,18.449970414570387,0.17351240000000001,0.16733600000000015,0.34084840000000016,22.573233254172745,86.850615150828574,54.12954971937782
flowstar_style_o6_candidate8_output6_cutoff,81,2.3568812140761,2.3600554706308485,3.9634546760967764,14.904107955976066,18.867562632072843,0.17351240000000001,0.16733600000000015,0.34084840000000016,22.842486623992155,89.066954845197998,55.354705001029295
flowstar_style_o6_candidate8_output6_cutoff,82,2.3600554706308485,2.3648168554629714,4.0357987779885311,15.487411538492974,19.523210316481507,0.17351240000000001,0.16733600000000015,0.34084840000000016,23.259425712447818,92.552777277411678,57.278280656390045
flowstar_style_o6_candidate8_output6_cutoff,83,2.3648168554629714,2.3683878940870633,4.0919278989323553,15.950444755556353,20.042372654488709,0.26397530000000002,0.25846000000000013,0.52243530000000016,15.50117718942778,61.713397645888513,38.363358399573499
flowstar_style_o6_candidate8_output6_cutoff,84,2.3683878940870633,2.3710661730551323,4.135131846322742,16.313147328300751,20.448279174623494,0.1910615,0.19071400000000005,0.38177550000000005,21.642936155754782,85.537230241622254,53.561004241035612
flowstar_style_o6_candidate8_output6_cutoff,85,2.3710661730551323,2.3750835915072357,4.2018024882754847,16.880891126127619,21.082693614403105,0.1910615,0.19071400000000005,0.38177550000000005,21.991884750593314,88.514168472831642,55.222751628648517
flowstar_style_o6_candidate8_output6_cutoff,86,2.3750835915072357,2.3780966553463134,4.253337762039278,17.328825388620693,21.582163150659973,0.1910615,0.19071400000000005,0.38177550000000005,22.261616087172342,90.862890970881466,56.531032375466658
flowstar_style_o6_candidate8_output6_cutoff,87,2.3780966553463134,2.3803564532256218,4.2928909131140873,17.678032158841702,21.970923071955788,0.1910615,0.19071400000000005,0.38177550000000005,22.468633990176397,92.693940449267998,57.549326952504245
flowstar_style_o6_candidate8_output6_cutoff,88,2.3803564532256218,2.3837461500445842,4.3537315965039163,18.222169252862869,22.575900849366786,0.1910615,0.19071400000000005,0.38177550000000005,22.787069066786959,95.547098025645028,59.133969700430704
flowstar_style_o6_candidate8_output6_cutoff,89,2.3837461500445842,2.3862884226588061,4.4005979739712675,18.649027734112501,23.049625708083767,0.1910615,0.19071400000000005,0.38177550000000005,23.032363788472651,97.785310643751885,60.374816372668661
flowstar_style_o6_candidate8_output6_cutoff,90,2.3862884226588061,2.390101831580139,4.4729826615024955,19.318452859292673,23.791435520795169,0.1910615,0.19071400000000005,0.38177550000000005,23.411219222619394,101.29541019166221,62.317868801940321
flowstar_style_o6_candidate8_output6_cutoff,91,2.390101831580139,2.3929618882711385,4.5289876842955845,19.847556304497417,24.376543988793003,0.1910615,0.19071400000000005,0.38177550000000005,23.704344853859016,104.06973952880969,63.850467064526143
flowstar_style_o6_candidate8_output6_cutoff,92,2.3929618882711385,2.395106930789388,4.5720031574333966,20.26061776041178,24.832620917845176,0.1910615,0.19071400000000005,0.38177550000000005,23.929484262571982,106.23560808546711,65.045087801195137
flowstar_style_o6_candidate8_output6_cutoff,93,2.395106930789388,2.3983244945667623,4.6382243834751522,20.905383156715487,25.543607540190639,0.1910615,0.19071400000000005,0.38177550000000005,24.276080651911307,109.61640549050139,66.907403801948092
flowstar_style_o6_candidate8_output6_cutoff,94,2.3983244945667623,2.4007376673997931,4.6892815183840781,21.412033811643212,26.10131533002729,0.1910615,0.19071400000000005,0.38177550000000005,24.543309449491804,112.27300466480283,68.368230360584391
