file,line,function,primitive_calls,calls,self_seconds,inclusive_seconds_not_additive
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1051,build_dense_subdivision_cover,92,92,0.004534201,0.06686027600000001
~,0,<method 'view' of 'torch._C.TensorBase' objects>,1486,1486,0.004329825000000001,0.004329825000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/endpoint_substitution.py,37,_mul,62,62,0.004232459,0.007609253000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,252,cutoff,46,46,0.004167657,0.179077584
~,0,<built-in method torch.ones>,718,718,0.004098512,0.004098512
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/interval.py,203,ensure_interval,10618,10618,0.003916694,0.005202699000000001
~,0,<built-in method torch.zeros>,1294,1294,0.0036614910000000002,0.0036614910000000002
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,57,evaluate_interval_normal,46,46,0.003463462,0.127596027
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,375,_interval_add,603,603,0.003407151,0.009833223
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1157,<setcomp>,438,438,0.0033665680000000003,0.013011489000000001
~,0,<built-in method torch.nonzero>,438,438,0.0033310040000000003,0.0033310040000000003
~,0,<method 'append' of 'list' objects>,28686,28686,0.003296783,0.003296783
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2482,mul_trunc,92,92,0.0032234390000000003,0.7867516360000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2010,mul_trunc,92,92,0.003085791,0.473447306
~,0,<method 'hex' of 'float' objects>,4952,4952,0.003003299,0.003003299
~,0,<built-in method builtins.any>,4176,4340,0.002997764,0.010230586
~,0,<method 'cpu' of 'torch._C.TensorBase' objects>,4535,4535,0.002881727,0.002881727
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/interval.py,72,point,4340,4340,0.002849813,0.158209869
~,0,<built-in method torch.arange>,346,346,0.002536261,0.002536261
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/endpoint_substitution.py,59,enclose_constant_substitution,3,3,0.0024884630000000002,0.017292283000000002
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/endpoint_substitution.py,28,add,80,80,0.002449338,0.00411483
~,0,<built-in method torch._C._get_tracing_state>,3600,3600,0.002390582,0.002390582
~,0,<built-in method torch.count_nonzero>,714,714,0.002388561,0.002388561
~,0,<method 'scatter_add_' of 'torch._C.TensorBase' objects>,200,200,0.002372646,0.002372646
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/flowpipe.py,480,_float_or_none,1018,1018,0.0023663060000000003,0.014687639
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1158,<genexpr>,4998,4998,0.0020842260000000002,0.004751786
