channel,minimum_step,relative_step,step,time,lower,upper,width,lower_17e,upper_17e,width_17e,lower_hex,upper_hex,width_hex,lower_decimal,upper_decimal,width_decimal,exact_zero,binary64_zero,subnormal,below_1e_16,below_1e_12,below_1e_9
endpoint_y,474,18,492,4.92,0.7346400011045695,0.7629819228037275,0.028341921699157946,7.34640001104569507e-01,7.62981922803727453e-01,2.83419216991579459e-02,0x1.7822bbf627b20p-1,0x1.86a5910bc32d7p-1,0x1.d05aa2b36f6e0p-6,0.73464000110456951,0.76298192280372745,0.02834192169915794,False,False,False,False,False,False
endpoint_y,474,19,493,4.93,0.739424467222955,0.7679769488688655,0.02855248164591051,7.39424467222954962e-01,7.67976948868865472e-01,2.85524816459105102e-02,0x1.7a95d8012b6cfp-1,0x1.8934464ef2812p-1,0x1.d3cdc9b8e2860p-6,0.73942446722295496,0.76797694886886547,0.02855248164591051,False,False,False,False,False,False
endpoint_y,474,20,494,4.94,0.7442361648836335,0.7730084644480079,0.028772299564374326,7.44236164883633533e-01,7.73008464448007859e-01,2.87722995643743262e-02,0x1.7d0c85c959f16p-1,0x1.8bc7c3f4abb5fp-1,0x1.d767c56a38920p-6,0.74423616488363353,0.77300846444800786,0.02877229956437433,False,False,False,False,False,False
segment_tube_x,397,-20,377,3.77,-1.9754905233878826,-1.9297471890715825,0.045743334316300066,-1.97549052338788256e+00,-1.92974718907158249e+00,4.57433343163000661e-02,-0x1.f9b9bf378245ep+0,-0x1.ee03e96a9c419p+0,0x1.76bab99cc08a0p-5,-1.9754905233878826,-1.9297471890715825,0.0457433343163001,False,False,False,False,False,False
segment_tube_x,397,-19,378,3.7800000000000002,-1.9799405837861206,-1.9365451973149905,0.04339538647113006,-1.97994058378612059e+00,-1.93654519731499053e+00,4.33953864711300596e-02,-0x1.fadd62d76270fp+0,-0x1.efc16d11b199bp+0,0x1.637eb8b61ae80p-5,-1.9799405837861206,-1.9365451973149905,0.0433953864711301,False,False,False,False,False,False
segment_tube_x,397,-18,379,3.79,-1.984065861304985,-1.9429677149277362,0.041098146377248845,-1.98406586130498508e+00,-1.94296771492773623e+00,4.10981463772488453e-02,-0x1.fbebbd836a3c5p+0,-0x1.f1665508cc691p+0,0x1.50ad0f53ba680p-5,-1.9840658613049851,-1.9429677149277362,0.0410981463772489,False,False,False,False,False,False
segment_tube_x,397,-17,380,3.8000000000000003,-1.9878747864649318,-1.9490227411103531,0.038852045354578646,-1.98787478646493176e+00,-1.94902274111035312e+00,3.88520453545786459e-02,-0x1.fce55cac68ecfp+0,-0x1.f2f327843aaf9p+0,0x1.3e46a505c7ac0p-5,-1.9878747864649318,-1.9490227411103531,0.0388520453545787,False,False,False,False,False,False
segment_tube_x,397,-16,381,3.81,-1.991375700991658,-1.9547183698380792,0.03665733115357872,-1.99137570099165795e+00,-1.95471836983807923e+00,3.66573311535787205e-02,-0x1.fdcacc45cee93p+0,-0x1.f4686c4f5850dp+0,0x1.2c4bfeced30c0p-5,-1.9913757009916579,-1.9547183698380792,0.0366573311535787,False,False,False,False,False,False
segment_tube_x,397,-15,382,3.8200000000000003,-1.9945768731789448,-1.9600627355613953,0.03451413761754951,-1.99457687317894483e+00,-1.96006273556139532e+00,3.45141376175495118e-02,-0x1.fe9c9707a9589p+0,-0x1.f5c6abe358307p+0,0x1.1abd648a25040p-5,-1.9945768731789448,-1.9600627355613953,0.0345141376175495,False,False,False,False,False,False
segment_tube_x,397,-14,383,3.83,-1.9974864698916543,-1.965064005133097,0.03242246475855737,-1.99748646989165435e+00,-1.96506400513309698e+00,3.24224647585573678e-02,-0x1.ff5b45f6631bep+0,-0x1.f70e6f4497eaep+0,0x1.099ad63966200p-5,-1.9974864698916543,-1.965064005133097,0.0324224647585573,False,False,False,False,False,False
segment_tube_x,397,-13,384,3.84,-2.0001125487639997,-1.9697303523009966,0.03038219646300311,-2.00011254876399969e+00,-1.96973035230099658e+00,3.03821964630031083e-02,-0x1.0003b020a15adp+1,-0x1.f8403f9512434p+0,0x1.f1c82b0c1c980p-6,-2.0001125487639997,-1.9697303523009966,0.0303821964630031,False,False,False,False,False,False
segment_tube_x,397,-12,385,3.85,-2.002463043364969,-1.9740699422197252,0.02839310114524385,-2.00246304336496905e+00,-1.97406994221972520e+00,2.83931011452438486e-02,-0x1.0050b58159c00p+1,-0x1.f95ca5d1d9af3p+0,0x1.d1314c3674340p-6,-2.0024630433649691,-1.9740699422197252,0.0283931011452439,False,False,False,False,False,False
segment_tube_x,397,-11,386,3.86,-2.0045457562071105,-1.9780909104334352,0.026454845773675295,-2.00454575620711051e+00,-1.97809091043343521e+00,2.64548457736752951e-02,-0x1.0094f4911f606p+1,-0x1.fa642a78d3938p+0,0x1.b16faa5acb500p-6,-2.0045457562071105,-1.9780909104334352,0.0264548457736753,False,False,False,False,False,False
segment_tube_x,397,-10,387,3.87,-2.006368351365724,-1.981801345081419,0.02456700628430486,-2.00636835136572378e+00,-1.98180134508141892e+00,2.45670062843048598e-02,-0x1.00d0ad9a6c303p+1,-0x1.fb57553c4b232p+0,0x1.92817e234f500p-6,-2.0063683513657238,-1.9818013450814189,0.0245670062843049,False,False,False,False,False,False
segment_tube_x,397,-9,388,3.88,-2.007938341674984,-1.9852092769002891,0.02272906477469494,-2.00793834167498408e+00,-1.98520927690028914e+00,2.27290647746949404e-02,-0x1.01041fa2f073bp+1,-0x1.fc36acd800a72p+0,0x1.74649b7810100p-6,-2.0079383416749841,-1.9852092769002891,0.0227290647746950,False,False,False,False,False,False
segment_tube_x,397,-8,389,3.89,-2.0092630913635325,-1.98832265641666,0.020940434946872477,-2.00926309136353254e+00,-1.98832265641666006e+00,2.09404349468724771e-02,-0x1.012f88713bad8p+1,-0x1.fd02b6af34951p+0,0x1.57168cd0b17c0p-6,-2.0092630913635325,-1.9883226564166601,0.0209404349468724,False,False,False,False,False,False
segment_tube_x,397,-7,390,3.9,-2.010349802168367,-1.991149349497719,0.01920045267064796,-2.01034980216836701e+00,-1.99114934949771905e+00,1.92004526706479606e-02,-0x1.0153246eeaa68p+1,-0x1.fdbbf6b98b5c5p+0,0x1.3a9489127c2c0p-6,-2.010349802168367,-1.991149349497719,0.019200452670648,False,False,False,False,False,False
segment_tube_x,397,-6,391,3.91,-2.011205516061341,-1.9936971189047037,0.017508397156637434,-2.01120551606134113e+00,-1.99369711890470369e+00,1.75083971566374341e-02,-0x1.016f2eae82567p+1,-0x1.fe62ef33d33b7p+0,0x1.1edb8a4c5c5c0p-6,-2.0112055160613411,-1.9936971189047037,0.0175083971566374,False,False,False,False,False,False
segment_tube_x,397,-5,392,3.92,-2.0118371073446446,-1.9959736182008205,0.015863489143824072,-2.01183710734464460e+00,-1.99597361820082053e+00,1.58634891438240722e-02,-0x1.0183e0da7655bp+1,-0x1.fef82085d9efcp+0,0x1.03e84bc4aee80p-6,-2.0118371073446446,-1.9959736182008205,0.0158634891438241,False,False,False,False,False,False
segment_tube_x,397,-4,393,3.93,-2.012251282863116,-1.9979863796383583,0.014264903224757708,-2.01225128286311605e+00,-1.99798637963835835e+00,1.42649032247577079e-02,-0x1.019173359d95ap+1,-0x1.ff7c090e6672dp+0,0x1.d36eae6a5c380p-7,-2.0122512828631161,-1.9979863796383583,0.0142649032247578,False,False,False,False,False,False
segment_tube_x,397,-3,394,3.94,-2.0124545773152622,-1.9997428086981621,0.012711768617100105,-2.01245457731526223e+00,-1.99974280869816212e+00,1.27117686171001054e-02,-0x1.01981c9120954p+1,-0x1.ffef250bc5110p+0,0x1.a08a0b3e0cc00p-7,-2.0124545773152622,-1.9997428086981621,0.0127117686171001,False,False,False,False,False,False
segment_tube_x,397,-2,395,3.95,-2.012453355199951,-2.0012501737563486,0.011203181443602439,-2.01245335519995105e+00,-2.00125017375634862e+00,1.12031814436024391e-02,-0x1.01981250a795ep+1,-0x1.0028f737b2ec4p+1,0x1.6f1b18f4a9a00p-7,-2.0124533551999511,-2.0012501737563486,0.0112031814436025,False,False,False,False,False,False
segment_tube_x,397,-1,396,3.96,-2.0122538074877125,-2.0025156025101016,0.00973820497761091,-2.01225380748771254e+00,-2.00251560251010163e+00,9.73820497761090920e-03,-0x1.0191886334a26p+1,-0x1.00526e67415c1p+1,0x1.3f19fbf346500p-7,-2.0122538074877125,-2.0025156025101016,0.0097382049776109,False,False,False,False,False,False
segment_tube_x,397,0,397,3.97,-2.0121483697981315,-2.003259658434527,0.008888711363604695,-2.01214836979813150e+00,-2.00325965843452680e+00,8.88871136360469549e-03,-0x1.018e13e97dc8cp+1,-0x1.006acfff2fab9p+1,0x1.2343ea4e1d300p-7,-2.0121483697981315,-2.0032596584345268,0.0088887113636047,False,False,False,False,False,False
segment_tube_x,397,1,398,3.98,-2.012482140081453,-2.0031499190795254,0.009332221001927543,-2.01248214008145299e+00,-2.00314991907952544e+00,9.33222100192754311e-03,-0x1.019903c7b78b1p+1,-0x1.0067376fb73efp+1,0x1.31cc58004c200p-7,-2.012482140081453,-2.0031499190795254,0.0093322210019276,False,False,False,False,False,False
segment_tube_x,397,2,399,3.99,-2.0129274323766633,-2.0025264195361583,0.010401012840504986,-2.01292743237666327e+00,-2.00252641953615829e+00,1.04010128405049862e-02,-0x1.01a79b29a3b6fp+1,-0x1.0052c924a452cp+1,0x1.54d204ff64300p-7,-2.0129274323766633,-2.0025264195361583,0.0104010128405050,False,False,False,False,False,False
segment_tube_x,397,3,400,4.0,-2.013161274220679,-2.00172415334856,0.0114371208721189,-2.01316127422067881e+00,-2.00172415334855991e+00,1.14371208721188999e-02,-0x1.01af44c52cfe1p+1,-0x1.00387f3f1f67cp+1,0x1.76c5860d96500p-7,-2.0131612742206788,-2.0017241533485599,0.0114371208721189,False,False,False,False,False,False
segment_tube_x,397,4,401,4.01,-2.013196047148515,-2.0007424555128117,0.012453591635703365,-2.01319604714851508e+00,-2.00074245551281171e+00,1.24535916357033649e-02,-0x1.01b06877783c8p+1,-0x1.0018542b12b8bp+1,0x1.98144c6583d00p-7,-2.0131960471485151,-2.0007424555128117,0.0124535916357034,False,False,False,False,False,False
segment_tube_x,397,5,402,4.0200000000000005,-2.013031849301047,-1.999592553094586,0.013439296206461115,-2.01303184930104706e+00,-1.99959255309458594e+00,1.34392962064611154e-02,-0x1.01ab071346f68p+1,-0x1.ffe54c2cddcbcp+0,0x1.b860fcd810a00p-7,-2.0130318493010471,-1.9995925530945859,0.0134392962064612,False,False,False,False,False,False
segment_tube_x,397,6,403,4.03,-2.0126745685229617,-1.9982796104904121,0.014394958032549532,-2.01267456852296167e+00,-1.99827961049041214e+00,1.43949580325495319e-02,-0x1.019f51fca6052p+1,-0x1.ff8f40a751e78p+0,0x1.d7b1a8fd11600p-7,-2.0126745685229617,-1.9982796104904121,0.0143949580325496,False,False,False,False,False,False
segment_tube_x,397,7,404,4.04,-2.0121300553138988,-1.9968084898393619,0.015321565474536891,-2.01213005531389877e+00,-1.99680848983936188e+00,1.53215654745368912e-02,-0x1.018d7a476f995p+1,-0x1.ff2ed7583c369p+0,0x1.f60e9b517e080p-7,-2.0121300553138988,-1.9968084898393619,0.0153215654745369,False,False,False,False,False,False
segment_tube_x,397,8,405,4.05,-2.0114039901401695,-1.995183900988913,0.0162200891512565,-2.01140399014016946e+00,-1.99518390098891296e+00,1.62200891512565004e-02,-0x1.0175af9a59146p+1,-0x1.fec45f4440ca1p+0,0x1.09bffc1c57ac0p-6,-2.0114039901401695,-1.995183900988913,0.0162200891512565,False,False,False,False,False,False
segment_tube_x,397,9,406,4.0600000000000005,-2.010501885720692,-1.993410402804659,0.017091482916032907,-2.01050188572069199e+00,-1.99341040280465909e+00,1.70914829160329074e-02,-0x1.01582033dbbcep+1,-0x1.fe5024e78d5cdp+0,0x1.1806e00a873c0p-6,-2.010501885720692,-1.9934104028046591,0.0170914829160329,False,False,False,False,False,False
segment_tube_x,397,10,407,4.07,-2.0094290876215326,-1.9914924063664927,0.017936681255039888,-2.00942908762153261e+00,-1.99149240636649272e+00,1.79366812550398880e-02,-0x1.0134f8eb7b98dp+1,-0x1.fdd272439390dp+0,0x1.25dfe4d8e8340p-6,-2.0094290876215326,-1.9914924063664927,0.0179366812550399,False,False,False,False,False,False
segment_tube_x,397,11,408,4.08,-2.0081907766512184,-1.989434177210767,0.01875659944045127,-2.00819077665121837e+00,-1.98943417721076710e+00,1.87565994404512715e-02,-0x1.010c6536ec43fp+1,-0x1.fd4b8ee8aa37cp+0,0x1.334ee14b94080p-6,-2.0081907766512184,-1.9894341772107671,0.0187565994404513,False,False,False,False,False,False
segment_tube_x,397,12,409,4.09,-2.006791970624753,-1.9872398382028489,0.0195521324219039,-2.00679197062475279e+00,-1.98723983820284889e+00,1.95521324219039005e-02,-0x1.00de8f2ddab6ep+1,-0x1.fcbbc00263babp+0,0x1.405796546cc40p-6,-2.0067919706247528,-1.9872398382028489,0.0195521324219039,False,False,False,False,False,False
segment_tube_x,397,13,410,4.1,-2.0052375270126452,-1.984913372130227,0.020324154882418233,-2.00523752701264524e+00,-1.98491337213022701e+00,2.03241548824182328e-02,-0x1.00ab9f8f9d98ep+1,-0x1.fc234862b1415p+0,0x1.4cfdaf227c1c0p-6,-2.0052375270126452,-1.984913372130227,0.0203241548824182,False,False,False,False,False,False
segment_tube_x,397,14,411,4.11,-2.0035321452161683,-1.98245862499867,0.02107352021749831,-2.00353214521616829e+00,-1.98245862499866998e+00,2.10735202174983094e-02,-0x1.0073bdc81815dp+1,-0x1.fb8268900adbcp+0,0x1.5944c00953f80p-6,-2.0035321452161683,-1.98245862499867,0.0210735202174983,False,False,False,False,False,False
segment_tube_x,397,15,412,4.12,-2.0016803694382963,-1.9798793089460707,0.021801060492225632,-2.00168036943829630e+00,-1.97987930894607067e+00,2.18010604922256324e-02,-0x1.00370ff5e42eep+1,-0x1.fad95ed1f350fp+0,0x1.6530467543340p-6,-2.0016803694382963,-1.9798793089460707,0.0218010604922256,False,False,False,False,False,False
segment_tube_x,397,16,413,4.13,-1.9996931736894392,-1.9771724232587657,0.022520750430673475,-1.99969317368943922e+00,-1.97717242325876574e+00,2.25207504306734752e-02,-0x1.ffebe44f07d4bp+0,-0x1.fa27f8d073106p+0,0x1.70fadfa531140p-6,-1.9996931736894392,-1.9771724232587657,0.0225207504306735,False,False,False,False,False,False
segment_tube_x,397,17,414,4.14,-1.9975731543740367,-1.9743430679887457,0.023230086385291004,-1.99757315437403671e+00,-1.97434306798874570e+00,2.32300863852910044e-02,-0x1.ff60f449676fap+0,-0x1.f96e8c1c18915p+0,0x1.7c9a0b53b7940p-6,-1.9975731543740367,-1.9743430679887457,0.0232300863852910,False,False,False,False,False,False
segment_tube_x,397,18,415,4.15,-1.9953191244646251,-1.9713998562424,0.02391926822222512,-1.99531912446462512e+00,-1.97139985624239999e+00,2.39192682222251207e-02,-0x1.fecd3bf0a8aeep+0,-0x1.f8ada935e6742p+0,0x1.87e4aeb08eb00p-6,-1.9953191244646251,-1.9713998562424,0.0239192682222251,False,False,False,False,False,False
segment_tube_x,397,19,416,4.16,-1.9929350491609175,-1.9683459844562357,0.024589064704681807,-1.99293504916091746e+00,-1.96834598445623565e+00,2.45890647046818067e-02,-0x1.fe30fdcb32c35p+0,-0x1.f7e585be73d43p+0,0x1.92de032fbbc80p-6,-1.9929350491609175,-1.9683459844562357,0.0245890647046818,False,False,False,False,False,False
segment_tube_x,397,20,417,4.17,-1.9904247532861237,-1.9651845324384243,0.02524022084769939,-1.99042475328612367e+00,-1.96518453243842428e+00,2.52402208476993906e-02,-0x1.fd8c7a048344ep+0,-0x1.f71655616d96ep+0,0x1.9d8928c56b800p-6,-1.9904247532861237,-1.9651845324384243,0.0252402208476994,False,False,False,False,False,False
segment_tube_y,474,-20,454,4.54,0.5480843820195573,0.5833205612806311,0.03523617926107381,5.48084382019557337e-01,5.83320561280631145e-01,3.52361792610738078e-02,0x1.189e842071da6p-1,0x1.2aa8fe1b91c0ep-1,0x1.20a79fb1fe680p-5,0.54808438201955734,0.58332056128063114,0.03523617926107380,False,False,False,False,False,False
segment_tube_y,474,-19,455,4.55,0.5534652486613892,0.5882737089470409,0.034808460285651655,5.53465248661389242e-01,5.88273708947040896e-01,3.48084602856516545e-02,0x1.1b5fcc0cf243fp-1,0x1.2d32362a0c5f2p-1,0x1.1d26a1d1a1b30p-5,0.55346524866138924,0.5882737089470409,0.03480846028565166,False,False,False,False,False,False
segment_tube_y,474,-18,456,4.5600000000000005,0.5587778770920209,0.5931835860747342,0.034405708982713334,5.58777877092020869e-01,5.93183586074734204e-01,3.44057089827133344e-02,0x1.1e182247ad54cp-1,0x1.2fb5c24d6e127p-1,0x1.19da005c0bdb0p-5,0.55877787709202087,0.5931835860747342,0.03440570898271333,False,False,False,False,False,False
segment_tube_y,474,-17,457,4.57,0.5640261638359026,0.5980533029832095,0.03402713914730682,5.64026163835902650e-01,5.98053302983209467e-01,3.40271391473068174e-02,0x1.20c8098f86eebp-1,0x1.32340ae327c39p-1,0x1.16c0153a0d4e0p-5,0.56402616383590265,0.59805330298320947,0.03402713914730682,False,False,False,False,False,False
segment_tube_y,474,-16,458,4.58,0.5692138815185849,0.6028858781098778,0.03367199659129294,5.69213881518584874e-01,6.02885878109877815e-01,3.36719965912929409e-02,0x1.2370007b1a639p-1,0x1.34ad753367828p-1,0x1.13d74b84d1ef0p-5,0.56921388151858487,0.60288587810987782,0.03367199659129295,False,False,False,False,False,False
segment_tube_y,474,-15,459,4.59,0.5743446778569197,0.607684248015249,0.033339570158329335,5.74344677856919672e-01,6.07684248015249007e-01,3.33395701583293347e-02,0x1.261081700de36p-1,0x1.372263c70a297p-1,0x1.111e256fc4610p-5,0.57434467785691967,0.60768424801524901,0.03333957015832934,False,False,False,False,False,False
segment_tube_y,474,-14,460,4.6000000000000005,0.5794220372961967,0.612451314779651,0.0330292774834543,5.79422037296196679e-01,6.12451314779650979e-01,3.30292774834543001e-02,0x1.28aa015989a7ap-1,0x1.399337febdd9dp-1,0x1.0e936a5343230p-5,0.57942203729619668,0.61245131477965098,0.03302927748345430,False,False,False,False,False,False
segment_tube_y,474,-13,461,4.61,0.5844494527519537,0.6171897824658172,0.032740329713863536,5.84449452751953702e-01,6.17189782465817238e-01,3.27403297138635363e-02,0x1.2b3cf56b782fap-1,0x1.3c004c963b698p-1,0x1.0c3572ac339e0p-5,0.5844494527519537,0.61718978246581724,0.03274032971386354,False,False,False,False,False,False
segment_tube_y,474,-12,462,4.62,0.5894302496419589,0.621902341426606,0.03247209178464716,5.89430249641958892e-01,6.21902341426606053e-01,3.24720917846471613e-02,0x1.2dc9cd3af87d1p-1,0x1.3e69fbd37758cp-1,0x1.0a02e987edbb0p-5,0.58943024964195889,0.62190234142660605,0.03247209178464716,False,False,False,False,False,False
segment_tube_y,474,-11,463,4.63,0.5943676530302576,0.6265916091358589,0.03222395610560125,5.94367653030257626e-01,6.26591609135858874e-01,3.22239561056012480e-02,0x1.3050f4ff21661p-1,0x1.40d09d8a5f80bp-1,0x1.07fa88b3e1aa0p-5,0.59436765303025763,0.62659160913585887,0.03222395610560124,False,False,False,False,False,False
segment_tube_y,474,-10,464,4.64,0.5992647919197458,0.6312601336098643,0.03199534169011853,5.99264791919745798e-01,6.31260133609864327e-01,3.19953416901185284e-02,0x1.32d2d5b5e10d2p-1,0x1.4334873a3ef45p-1,0x1.061b1845de730p-5,0.5992647919197458,0.63126013360986433,0.03199534169011853,False,False,False,False,False,False
segment_tube_y,474,-9,465,4.65,0.6041247034051795,0.6359103967267575,0.03178569332157799,6.04124703405179542e-01,6.35910396726757532e-01,3.17856933215779902e-02,0x1.354fd547a971cp-1,0x1.45960c2a41703p-1,0x1.04636e297fe70p-5,0.60412470340517954,0.63591039672675753,0.03178569332157799,False,False,False,False,False,False
segment_tube_y,474,-8,466,4.66,0.6089503367068455,0.640544817420757,0.031594480713911466,6.08950336706845508e-01,6.40544817420756973e-01,3.15944807139114658e-02,0x1.37c856aa1692fp-1,0x1.47f57d84e38dfp-1,0x1.02d26daccfb00p-5,0.60895033670684551,0.64054481742075697,0.03159448071391146,False,False,False,False,False,False
segment_tube_y,474,-7,467,4.67,0.6137445568884646,0.6451657549584329,0.03142119806996824,6.13744556888464632e-01,6.45165754958432869e-01,3.14211980699682369e-02,0x1.3a3cb9ffde30fp-1,0x1.4a532a74175b6p-1,0x1.0167074392a70p-5,0.61374455688846463,0.64516575495843287,0.03142119806996824,False,False,False,False,False,False
segment_tube_y,474,-6,468,4.68,0.6185101492452785,0.6497755113167462,0.031265362071467684,6.18510149245278473e-01,6.49775511316746157e-01,3.12653620714676839e-02,0x1.3cad5cbe814e4p-1,0x1.4caf6035b1b77p-1,0x1.0020377306930p-5,0.61851014924527847,0.64977551131674616,0.03126536207146769,False,False,False,False,False,False
segment_tube_y,474,-5,469,4.69,0.6232498223290805,0.654376334758793,0.031126512429712427,6.23249822329080549e-01,6.54376334758792977e-01,3.11265124297124274e-02,0x1.3f1a99c8484cep-1,0x1.4f0a6a3a21776p-1,0x1.fdfa0e3b25500p-6,0.62324982232908055,0.65437633475879298,0.03112651242971243,False,False,False,False,False,False
segment_tube_y,474,-4,470,4.7,0.6279534008626392,0.6589832330829715,0.031029832220332287,6.27953400862639177e-01,6.58983233082971465e-01,3.10298322203322874e-02,0x1.41831bb03be93p-1,0x1.51664015684c6p-1,0x1.fc648ca58c660p-6,0.62795340086263918,0.65898323308297146,0.03102983222033228,False,False,False,False,False,False
segment_tube_y,474,-3,471,4.71,0.6326248917749643,0.6635969138829997,0.030972022108035402,6.32624891774964282e-01,6.63596913882999684e-01,3.09720221080354019e-02,0x1.43e768e99e36bp-1,0x1.53c2f985b5411p-1,0x1.fb721382e14c0p-6,0.63262489177496428,0.66359691388299968,0.03097202210803540,False,False,False,False,False,False
segment_tube_y,474,-2,472,4.72,0.6372784618851914,0.6682078127488114,0.03092935086361992,6.37278461885191438e-01,6.68207812748811358e-01,3.09293508636199199e-02,0x1.46495cd07bf1ep-1,0x1.561f559d602c2p-1,0x1.fabf199c87480p-6,0.63727846188519144,0.66820781274881136,0.03092935086361992,False,False,False,False,False,False
segment_tube_y,474,-1,473,4.73,0.6419165328652888,0.6728180040190077,0.030901471153718885,6.41916532865288825e-01,6.72818004019007709e-01,3.09014711537188846e-02,0x1.48a948a6d6147p-1,0x1.587b99f6d7e08p-1,0x1.fa4a2a0039820p-6,0.64191653286528882,0.67281800401900771,0.03090147115371889,False,False,False,False,False,False
segment_tube_y,474,0,474,4.74,0.6465414668530809,0.677429520722198,0.030888053869117083,6.46541466853080893e-01,6.77429520722197975e-01,3.08880538691170825e-02,0x1.4b077baf48a0ap-1,0x1.5ad80ac9b18f1p-1,0x1.fa11e34d1dce0p-6,0.64654146685308089,0.67742952072219798,0.03088805386911709,False,False,False,False,False,False
segment_tube_y,474,1,475,4.75,0.6511532972472157,0.6820466291490621,0.0308933319018464,6.51153297247215712e-01,6.82046629149062111e-01,3.08933319018463992e-02,0x1.4d63f708b7fddp-1,0x1.5d35373d15a36p-1,0x1.fa28068bb4b20p-6,0.65115329724721571,0.68204662914906211,0.03089333190184640,False,False,False,False,False,False
segment_tube_y,474,2,476,4.76,0.6557489864254837,0.6866765763288274,0.030927589903343655,6.55748986425483738e-01,6.86676576328827393e-01,3.09275899033436552e-02,0x1.4fbe54c62a4aap-1,0x1.5f94127c85eb6p-1,0x1.fab7b6cb74180p-6,0.65574898642548374,0.68667657632882739,0.03092758990334365,False,False,False,False,False,False
segment_tube_y,474,3,477,4.7700000000000005,0.6603367716166694,0.6913152492414912,0.030978477624821865,6.60336771616669371e-01,6.91315249241491236e-01,3.09784776248218652e-02,0x1.5217a94ce12f9p-1,0x1.61f412856fc43p-1,0x1.fb8d2711d2940p-6,0.66033677161666937,0.69131524924149124,0.03097847762482187,False,False,False,False,False,False
segment_tube_y,474,4,478,4.78,0.6649205358952857,0.6959628085190701,0.03104227262378445,6.64920535895285658e-01,6.95962808519070109e-01,3.10422726237844504e-02,0x1.547076e837d4ep-1,0x1.64553cbba4b80p-1,0x1.fc98ba6d9c640p-6,0.66492053589528566,0.69596280851907011,0.03104227262378445,False,False,False,False,False,False
segment_tube_y,474,5,479,4.79,0.6695023726428085,0.7006211288797393,0.031118756236930722,6.69502372642808541e-01,7.00621128879739263e-01,3.11187562369307225e-02,0x1.56c903d630c6fp-1,0x1.66b7d006d9a44p-1,0x1.fdd986151baa0p-6,0.66950237264280854,0.70062112887973926,0.03111875623693072,False,False,False,False,False,False
segment_tube_y,474,6,480,4.8,0.6740843324397394,0.7052920567399981,0.031207724300258644,6.74084332439739420e-01,7.05292056739998063e-01,3.12077243002586435e-02,0x1.592194e5263b8p-1,0x1.691c0a5ba75b4p-1,0x1.ff4eaed023f80p-6,0.67408433243973942,0.70529205673999806,0.03120772430025864,False,False,False,False,False,False
segment_tube_y,474,7,481,4.8100000000000005,0.6786684254983132,0.7099774122070617,0.03130898670874849,6.78668425498313188e-01,7.09977412207061676e-01,3.13089867087484874e-02,0x1.5b7a6d88afa69p-1,0x1.6b8228cca7f50p-1,0x1.007bb43f84e70p-5,0.67866842549831319,0.70997741220706168,0.03130898670874849,False,False,False,False,False,False
segment_tube_y,474,8,482,4.82,0.6832566240242818,0.7146789910059891,0.031422366981707306,6.83256624024281778e-01,7.14678991005989084e-01,3.14223669817073059e-02,0x1.5dd3cfedeb585p-1,0x1.6dea679b049bdp-1,0x1.01697ad194380p-5,0.68325662402428178,0.71467899100598908,0.03142236698170730,False,False,False,False,False,False
segment_tube_y,474,9,483,4.83,0.6878508645014173,0.7193985663534996,0.03154770185208233,6.87850864501417303e-01,7.19398566353499636e-01,3.15477018520823327e-02,0x1.602dfd0f1e2a1p-1,0x1.705502468e1d4p-1,0x1.02705376ff330p-5,0.6878508645014173,0.71939856635349964,0.03154770185208234,False,False,False,False,False,False
segment_tube_y,474,10,484,4.84,0.6924530500294144,0.7241378908224801,0.03168484079306577,6.92453050029414374e-01,7.24137890822480146e-01,3.16848407930657716e-02,0x1.628934c7c8984p-1,0x1.72c2339dc1025p-1,0x1.038fed5f86a10p-5,0.69245305002941437,0.72413789082248015,0.03168484079306578,False,False,False,False,False,False
segment_tube_y,474,11,485,4.8500000000000005,0.6970636506143914,0.7289004020983003,0.031836751483908965,6.97063650614391350e-01,7.28900402098300315e-01,3.18367514839089649e-02,0x1.64e586dd3d055p-1,0x1.75326efa1b5dcp-1,0x1.04ce81cde5870p-5,0.69706365061439135,0.72890040209830032,0.03183675148390897,False,False,False,False,False,False
segment_tube_y,474,12,486,4.86,0.7016856234610206,0.7336860915866784,0.03200046812565782,7.01685623461020591e-01,7.33686091586678413e-01,3.20004681256578216e-02,0x1.67435689ad49dp-1,0x1.77a5b411ca291p-1,0x1.0625d881cdf40p-5,0.70168562346102059,0.73368609158667841,0.03200046812565782,False,False,False,False,False,False
segment_tube_y,474,13,487,4.87,0.7063210947257101,0.7384966567282379,0.0321755620025278,7.06321094725710141e-01,7.38496656728237943e-01,3.21755620025278022e-02,0x1.69a2eb24a4c8ap-1,0x1.7a1c3bd9b4cc3p-1,0x1.07950b5100390p-5,0.70632109472571014,0.73849665672823794,0.03217556200252780,False,False,False,False,False,False
segment_tube_y,474,14,488,4.88,0.7109717566100108,0.7433338820410673,0.03236212543105654,7.10971756610010774e-01,7.43333882041067318e-01,3.23621254310565432e-02,0x1.6c047d760a11fp-1,0x1.7c964232c00dep-1,0x1.091c4bcb5fbf0p-5,0.71097175661001077,0.74333388204106732,0.03236212543105655,False,False,False,False,False,False
