run_id,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,h,order,reset_box_source
flowstar_style_o6_candidate8_output6_keep4,92,2.2542844943904461,2.2591766871683037,-0.74333016368345295,2.6990958244113354,-6.5086238220105903,4.6052864414240151,0.0048921927778577028,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,93,2.2591766871683037,2.2628458317516968,-0.76746906346410604,2.7162557792435655,-6.6495811817864974,4.7486391123913387,0.0036691445833932773,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,94,2.2628458317516968,2.2683495486267868,-0.80467235109081925,2.743007521747256,-6.8710472813404886,4.9736441900578692,0.005503716875089916,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,95,2.2683495486267868,2.2724773362831043,-0.83339545837804863,2.7639055746739087,-7.0466303242155055,5.1524156996754131,0.004127787656317437,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,96,2.2724773362831043,2.2755731770253425,-0.85542283983093537,2.780073172213017,-7.1840395931480305,5.2925406341472234,0.0030958407422380777,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,97,2.2755731770253425,2.2802169381386994,-0.88928011676046148,2.8051567987336572,-7.3989342322571421,5.5114565528525592,0.0046437611133571168,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,98,2.2802169381386994,2.2836997589737171,-0.91534312777410776,2.8246523909989825,-7.5682974824153018,5.6842751664880948,0.0034828208350178376,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,99,2.2836997589737171,2.2863118745999804,-0.93528431606420626,2.83967616466468,-7.7002251602563323,5.8190590427806903,0.0026121156262633783,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,100,2.2863118745999804,2.2902300480393754,-0.96585564929640988,2.862885535219597,-7.9056329987402023,6.0287021376290282,0.0039181734393950677,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,101,2.2902300480393754,2.2931686781189216,-0.98932316930561837,2.8808428541381437,-8.0666176870288631,6.1932187862148602,0.0029386300795463008,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,102,2.2931686781189216,2.2975766232382409,-1.0254329892862628,2.9087070846175522,-8.3188460466971019,6.4506715878387944,0.0044079451193194509,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,103,2.2975766232382409,2.3008825820777306,-1.0532625363997243,2.9303681326694471,-8.5179840318441347,6.6542093048307578,0.0033059588394895884,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,104,2.3008825820777306,2.3033620512073476,-1.0745746599539119,2.9470636865505591,-8.6733178812051612,6.8131336352218463,0.0024794691296171913,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,105,2.3033620512073476,2.3070812549017732,-1.1072806230951677,2.9728616479688901,-8.9155806890643348,7.0607129859896753,0.0037192036944257868,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,106,2.3070812549017732,2.3098706576725925,-1.1324140379950443,2.9928274293028179,-9.1057620105468491,7.2552720575946523,0.0027894027708193401,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,107,2.3098706576725925,2.3119627097507069,-1.1516178999871651,3.0081637535683634,-9.2534518934678509,7.4064792785885674,0.0020920520781145049,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,108,2.3119627097507069,2.3151007878678787,-1.1810141323098446,3.0317725771856079,-9.4827960499772637,7.6410366537777694,0.0031380781171717574,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,109,2.3151007878678787,2.3174543464557575,-1.2035425310944188,3.0499714157244489,-9.661881796495372,7.8243442572721706,0.0023535585878788181,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,110,2.3174543464557575,2.3209846843375757,-1.2381430859249973,3.0780964059354874,-9.9415674663443099,8.1102709508223079,0.0035303378818182271,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep4,111,2.3209846843375757,2.3236324377489392,-1.264755753643612,3.0998672519751138,-10.161407253834245,8.3352102309265206,0.0026477534113636702,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep8,0,0,0.050000000000000003,1.2152074444650907,1.5176150676963818,2.1485663500256313,2.3525639974500967,0.050000000000000003,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep8,1,0.050000000000000003,0.125,1.3692059779404766,1.6807305744533001,1.7943688718712347,2.1409558291634041,0.075000000000000011,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep8,2,0.125,0.17499999999999999,1.4550809115238463,1.7809353748708479,1.5355131789421594,1.9672683679231082,0.050000000000000003,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep8,3,0.17499999999999999,0.21249999999999999,1.5103835416521394,1.850633509539573,1.3364975816154616,1.8261407321700431,0.037500000000000006,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep8,4,0.21249999999999999,0.26874999999999999,1.5803796023290668,1.9439981267041315,1.0435889671081906,1.6027700398281788,0.056250000000000008,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep8,5,0.26874999999999999,0.31093749999999998,1.6215980279812892,2.0063645161256076,0.8322119250881963,1.4342212392444533,0.042187500000000003,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep8,6,0.31093749999999998,0.37421874999999999,1.6683509057871548,2.0857366942302584,0.54241110114273494,1.1851349463514418,0.063281250000000011,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep8,7,0.37421874999999999,0.42167968750000001,1.6911557436141385,2.1359964893692593,0.34740056266238278,1.0095045128309925,0.047460937500000008,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep8,8,0.42167968750000001,0.457275390625,1.7020477111324324,2.1687879251512436,0.21496785895461465,0.88587485024413126,0.035595703125000003,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep8,9,0.457275390625,0.51066894531249996,1.7105674134359505,2.2095828282734136,0.041777432653967238,0.71217456527057399,0.053393554687500004,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep8,10,0.51066894531249996,0.55071411132812498,1.7108101375543328,2.2348195094864374,-0.070822683992198654,0.59353570683605994,0.040045166015625001,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep8,11,0.55071411132812498,0.61078186035156246,1.7037627565526299,2.2639187218329755,-0.21114461798310957,0.4312751064130313,0.060067749023437506,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep8,12,0.61078186035156246,0.65583267211914054,1.6929239071067539,2.2801838397989558,-0.29814223114538535,0.32323152899850954,0.045050811767578129,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep8,13,0.65583267211914054,0.72340888977050777,1.6701804327813166,2.2959721088121037,-0.40138525772525541,0.17880310693796916,0.06757621765136719,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep8,14,0.72340888977050777,0.77340888977050781,1.6488760403283604,2.3022167117536707,-0.46141180617929184,0.085396620937466375,0.050000000000000003,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep8,15,0.77340888977050781,0.81090888977050779,1.6309294361760134,2.3041369137637169,-0.49872679098958611,0.021827102781611481,0.037500000000000006,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep8,16,0.81090888977050779,0.86715888977050781,1.6015162346030865,2.3029119894843051,-0.54604498053613215,-0.062963176833885304,0.056250000000000008,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep8,17,0.86715888977050781,0.90934638977050786,1.5777449652323972,2.2991422915369353,-0.58025896635403074,-0.11479985147022083,0.042187500000000003,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep8,18,0.90934638977050786,0.97262763977050781,1.539441116334481,2.2898175020528311,-0.62929078301739716,-0.17812460160416854,0.063281250000000011,6,normalized_endpoint_reset_box
flowstar_style_o6_candidate8_output6_keep8,19,0.97262763977050781,1.0200885772705077,1.5086953794659741,2.2804775126279249,-0.66568273123174382,-0.21491613602427059,0.047460937500000008,6,normalized_endpoint_reset_box
