bucket,exclusive_wall_s,filename,function,inclusive_fraction_of_solver,inclusive_wall_s,line,primitive_calls,total_calls,window
audit/serialization,0.00135067,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<genexpr>,5.197257428208948e-06,0.003441697,504,2700,2700,brusselator_steps_901_1000
audit/serialization,0.000626137,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<genexpr>,6.14277795901874e-06,0.004067834,503,901,901,brusselator_steps_901_1000
audit/serialization,2.353e-06,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<genexpr>,2.0216725353038273e-07,0.000133878,510,3,3,brusselator_steps_901_1000
audit/serialization,0.0010671600000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<genexpr>,0.00012839858999214468,0.085027353,515,2700,2700,brusselator_steps_901_1000
audit/serialization,0.002182037,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<genexpr>,0.00025907631307116563,0.17156398,520,5400,5400,brusselator_steps_901_1000
audit/serialization,2.7380000000000003e-06,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<genexpr>,4.134614650399527e-09,2.7380000000000003e-06,830,7,7,brusselator_steps_901_1000
SR history propagation,0.6145681620000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,0.07400363855582645,49.006250763000004,427,1709100,1709100,brusselator_steps_901_1000
SR history propagation,0.04294105,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,0.0015884560792854925,1.0518979670000002,453,95050,95050,brusselator_steps_901_1000
SR history propagation,0.00016462,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,1.3770926046750567e-05,0.009119301,458,300,300,brusselator_steps_901_1000
SR history propagation,0.00013292500000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,1.2982084457888258e-05,0.008596919,495,300,300,brusselator_steps_901_1000
SR history propagation,0.00011156800000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,1.684772415324231e-07,0.00011156800000000001,501,300,300,brusselator_steps_901_1000
SR history propagation,8.8261e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,1.3328167409017992e-07,8.8261e-05,508,300,300,brusselator_steps_901_1000
audit/serialization,7.2941e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<genexpr>,1.1014716114492035e-07,7.2941e-05,160,430,430,brusselator_steps_901_1000
audit/serialization,1.3156e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<listcomp>,1.2580659885974068e-06,0.0008331090000000001,171,6,6,brusselator_steps_901_1000
audit/serialization,7.859e-06,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<listcomp>,7.178011171262272e-07,0.000475338,133,6,6,brusselator_steps_901_1000
audit/serialization,1.9742000000000002e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<listcomp>,4.1802192385814357e-08,2.7682e-05,190,6,6,brusselator_steps_901_1000
audit/serialization,1.8646e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<listcomp>,3.955518486214945e-08,2.6194e-05,194,6,6,brusselator_steps_901_1000
audit/serialization,0.00013693400000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<genexpr>,2.0678207543382355e-07,0.00013693400000000001,534,901,901,brusselator_steps_901_1000
audit/serialization,0.00013207,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<genexpr>,1.9943701858227374e-07,0.00013207,535,901,901,brusselator_steps_901_1000
audit/serialization,1.8310000000000001e-06,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<listcomp>,1.8999445269149647e-07,0.00012581700000000002,623,1,1,brusselator_steps_901_1000
SR history propagation,1.151452063,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<listcomp>,0.004016356593949684,2.659687851,590,189000,189000,brusselator_steps_901_1000
SR history propagation,3.396040789,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<listcomp>,0.00964931597806571,6.389912817000001,599,378000,378000,brusselator_steps_901_1000
audit/serialization,2.2095e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,_encode_interval,1.006117249835077e-06,0.0006662650000000001,101,20,20,brusselator_steps_901_1000
audit/serialization,8.6199e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<listcomp>,3.199204143360526e-06,0.002118558,128,6,6,brusselator_steps_901_1000
audit/serialization,5.7560000000000005e-06,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<listcomp>,5.138519624682071e-08,3.4028e-05,189,3,3,brusselator_steps_901_1000
audit/serialization,4.765e-06,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<listcomp>,4.747407428022656e-08,3.1438e-05,193,3,3,brusselator_steps_901_1000
audit/serialization,0.001197989,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<genexpr>,0.00013020765605146445,0.08622534200000001,514,901,901,brusselator_steps_901_1000
audit/serialization,0.002343542,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<genexpr>,0.00026261526233596714,0.173907522,519,2700,2700,brusselator_steps_901_1000
audit/serialization,0.000972699,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<genexpr>,0.00026408412118762123,0.174880221,518,901,901,brusselator_steps_901_1000
audit/serialization,1.4608000000000001e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,reconstructed_hashes,5.261343955290141e-06,0.003484136,833,3,3,brusselator_steps_901_1000
other,0.14041698900000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/ode_examples.py,brusselator_ode,0.15930529564177195,105.494208372,26,2700,2700,brusselator_steps_901_1000
audit/serialization,2.245e-06,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<genexpr>,4.275052620628583e-09,2.831e-06,502,3,3,brusselator_steps_901_1000
audit/serialization,0.001595267,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<genexpr>,3.1576299739156217e-06,0.002091027,505,5400,5400,brusselator_steps_901_1000
audit/serialization,2.5400000000000002e-06,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<listcomp>,5.622049066266413e-09,3.723e-06,554,1,1,brusselator_steps_901_1000
audit/serialization,1.201e-06,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,<listcomp>,2.849531718518593e-09,1.887e-06,555,1,1,brusselator_steps_901_1000
other,0.000238494,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/tm_vector.py,<genexpr>,2.8785220417966936e-05,0.019061978,64,300,300,brusselator_steps_901_1000
other,0.000197906,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/tm_vector.py,extend_domain,2.9633506530464375e-05,0.019623725,63,100,100,brusselator_steps_901_1000
other,0.00026538,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/tm_vector.py,<genexpr>,0.0002446379382049159,0.162002685,67,300,300,brusselator_steps_901_1000
other,0.00022432000000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/tm_vector.py,substitute_const,0.0002456284668400555,0.162658627,66,100,100,brusselator_steps_901_1000
other,0.00030314000000000003,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/tm_vector.py,<genexpr>,0.00013695879921682985,0.090696044,70,300,300,brusselator_steps_901_1000
other,0.00018916,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/tm_vector.py,drop_variable,0.00013776271146099202,0.09122840600000001,69,100,100,brusselator_steps_901_1000
other,0.000419982,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/tm_vector.py,<genexpr>,0.0005806173649727188,0.384492989,86,300,300,brusselator_steps_901_1000
outward interval/roundoff accounting,1.584602153,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/interval.py,_neg_inf_like,0.015411282299259197,10.205567992,28,3134724,3134724,brusselator_steps_901_1000
outward interval/roundoff accounting,2.685930593,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/interval.py,_pos_inf_like,0.027314262500375237,18.087888969,32,6575550,6575550,brusselator_steps_901_1000
outward interval/roundoff accounting,3.4770677680000004,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/interval.py,_down,0.031134530132053764,20.617723950000002,36,3134724,3134724,brusselator_steps_901_1000
outward interval/roundoff accounting,6.741229435,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/interval.py,_up,0.05725969272594054,37.918174229,40,6575550,6575550,brusselator_steps_901_1000
outward interval/roundoff accounting,10.063025877000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/interval.py,width,0.04728297998530609,31.311454669000003,107,3440826,3440826,brusselator_steps_901_1000
other,0.0014021910000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/taylor_model.py,_normalize_truncation_split,2.117428579714523e-06,0.0014021910000000001,28,8390,8390,brusselator_steps_901_1000
other,0.000130221,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial.py,_interval_point_like,4.922516965955574e-06,0.00325976,15,64,64,brusselator_steps_901_1000
other,0.002065344,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial.py,<genexpr>,3.1188464428468816e-06,0.002065344,80,5784,5784,brusselator_steps_901_1000
other,0.002431225,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial.py,degree,2.0508211155634333e-05,0.013580826,194,1728,1728,brusselator_steps_901_1000
other,0.011481888,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial.py,<dictcomp>,9.155330073379222e-05,0.06062788400000001,206,1864,1864,brusselator_steps_901_1000
audit/serialization,1.5601000000000002e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,_sha256_json,1.1246108056601373e-05,0.007447331000000001,58,15,15,brusselator_steps_901_1000
other,0.0009259100000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_truncation_split_value,1.3982034517718869e-06,0.0009259100000000001,501,5120,5120,brusselator_steps_901_1000
other,0.000555354,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_tmvector_with_order,6.428375937465092e-06,0.004256961,1059,200,200,brusselator_steps_901_1000
other,0.000647752,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,<genexpr>,1.578516745031787e-06,0.0010453160000000001,1284,1828,1828,brusselator_steps_901_1000
other,0.00015486200000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,<genexpr>,2.752387905348322e-07,0.000182267,1315,300,300,brusselator_steps_901_1000
other,0.000894006,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,<setcomp>,1.3500256775548136e-06,0.000894006,1531,800,800,brusselator_steps_901_1000
other,0.00011515100000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,<genexpr>,2.1027943391823743e-07,0.00013925,2374,300,300,brusselator_steps_901_1000
other,9.050800000000001e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,<genexpr>,1.627932789523998e-07,0.00010780400000000001,2375,300,300,brusselator_steps_901_1000
other,0.002899698,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/polynomial.py,_coerce,4.113600297779016e-05,0.027240840000000002,197,3728,3728,brusselator_steps_901_1000
other,0.00041735100000000005,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,<dictcomp>,6.302357775598587e-07,0.00041735100000000005,1735,200,200,brusselator_steps_901_1000
Python orchestration/allocation,0.001985119,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,<listcomp>,2.9976998174530527e-06,0.001985119,535,1928,1928,brusselator_steps_901_1000
other,0.00044520800000000005,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,<dictcomp>,6.723022349434159e-07,0.00044520800000000005,2268,100,100,brusselator_steps_901_1000
range bounding/subdivision,0.00029328300000000003,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_tmvector_range_box_normal,0.001927653395997125,1.276519203,4630,100,100,brusselator_steps_901_1000
other,0.000358931,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_tm_max_degree,1.0910141169585235e-05,0.007224849,622,200,200,brusselator_steps_901_1000
other,0.00020830300000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/safety.py,<genexpr>,8.350695404217518e-06,0.005529948000000001,20,300,300,brusselator_steps_901_1000
other,0.000388427,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,<genexpr>,4.149987322839654e-06,0.0027481800000000002,1060,600,600,brusselator_steps_901_1000
other,0.000225359,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/safety.py,intervals_are_finite,8.944563787830856e-06,0.005923216,19,100,100,brusselator_steps_901_1000
Python orchestration/allocation,0.000635804,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,<listcomp>,9.601185292851063e-07,0.000635804,1288,100,100,brusselator_steps_901_1000
other,0.003547999,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,<genexpr>,5.357782558437864e-06,0.003547999,1292,9276,9276,brusselator_steps_901_1000
Python orchestration/allocation,0.0013790310000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,<listcomp>,2.574602495552545e-06,0.001704938,1365,1064,1064,brusselator_steps_901_1000
range bounding/subdivision,0.000659043,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_horner_component_name,9.95211410899655e-07,0.000659043,1447,1928,1928,brusselator_steps_901_1000
other,0.001847295,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,<dictcomp>,0.00012587665324551375,0.083357291,1533,800,800,brusselator_steps_901_1000
other,0.000254446,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,<genexpr>,2.042461130111981e-05,0.013525465,2119,300,300,brusselator_steps_901_1000
Python orchestration/allocation,0.00097691,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,<listcomp>,7.286000872965622e-05,0.048248923000000006,3973,700,700,brusselator_steps_901_1000
Python orchestration/allocation,0.000456002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,<listcomp>,0.001927056051396227,1.276123633,4636,100,100,brusselator_steps_901_1000
Python orchestration/allocation,0.001059554,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,<listcomp>,3.552767304012085e-05,0.023526925,827,200,200,brusselator_steps_901_1000
SR history propagation,0.00016178700000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,2.443122353704121e-07,0.00016178700000000001,197,600,600,brusselator_steps_901_1000
SR history propagation,0.26650319100000003,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,0.00040244265810329563,0.26650319100000003,208,1139400,1139400,brusselator_steps_901_1000
SR history propagation,0.000494834,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,2.8738072522198213e-05,0.019030756000000003,225,300,300,brusselator_steps_901_1000
SR history propagation,0.00097369,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,3.2824828026463655e-05,0.021737063,270,600,600,brusselator_steps_901_1000
SR history propagation,0.000603235,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,4.553806890676246e-06,0.0030155950000000003,502,300,300,brusselator_steps_901_1000
other,0.040253938,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_interval_width_value,0.0010487924529665777,0.69452512,485,19824,19824,brusselator_steps_901_1000
other,0.002269904,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_interval_is_zero,4.742245955095313e-06,0.003140382,493,200,200,brusselator_steps_901_1000
other,0.002070869,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_sum_interval_widths,7.744006846025108e-05,0.051281903000000004,3972,700,700,brusselator_steps_901_1000
Python orchestration/allocation,0.00040322100000000005,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,<listcomp>,9.505128741385791e-07,0.000629443,6078,100,100,brusselator_steps_901_1000
other,0.0007786690000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_tmvector_constant_part,2.0382215645053353e-06,0.0013497390000000002,1720,100,100,brusselator_steps_901_1000
SR history propagation,3.383e-06,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,1.3305969149207595e-07,8.8114e-05,142,3,3,brusselator_steps_901_1000
SR history propagation,0.00043793500000000003,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,_identity_matrix,1.508999949768404e-06,0.000999281,196,100,100,brusselator_steps_901_1000
SR history propagation,0.00023174600000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,_identity_interval_matrix,2.9088028843152005e-05,0.019262502,224,100,100,brusselator_steps_901_1000
other,0.001438349,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_add_interval_bounds,3.357748645183502e-05,0.022235484,3992,300,300,brusselator_steps_901_1000
Python orchestration/allocation,0.00012852300000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/accepted_boundary_sr.py,<listcomp>,1.940807445994516e-07,0.00012852300000000002,130,200,200,brusselator_steps_901_1000
audit/serialization,1.834e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,_sha256_bytes,3.1852162195085722e-06,0.002109295,54,16,16,brusselator_steps_901_1000
SR history propagation,0.00047453100000000004,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,1.204350730113345e-06,0.0007975380000000001,193,300,300,brusselator_steps_901_1000
SR history propagation,0.00044101100000000005,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,3.3490792431718354e-05,0.022178074000000002,269,300,300,brusselator_steps_901_1000
SR history propagation,0.23720633300000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,_add_interval_columns,0.0164118757718752,10.868175069000001,292,94950,94950,brusselator_steps_901_1000
SR history propagation,0.001866433,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,2.818473785898152e-06,0.001866433,309,1200,1200,brusselator_steps_901_1000
SR history propagation,0.000487682,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<listcomp>,2.7940103975356714e-06,0.0018502330000000002,584,200,200,brusselator_steps_901_1000
other,3.3242000000000005e-05,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,<genexpr>,5.019826888552998e-08,3.3242000000000005e-05,6083,100,100,brusselator_steps_901_1000
SR history propagation,0.0005933780000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,6.388471016754501e-05,0.042305354,286,300,300,brusselator_steps_901_1000
SR history propagation,0.000302771,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,_right_scale_interval_matrix,9.812442960286658e-05,0.064979378,280,100,100,brusselator_steps_901_1000
SR history propagation,1.3221426580000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,_matmul_interval_matrix_col,0.0957308426221369,63.39431102100001,254,94950,94950,brusselator_steps_901_1000
audit/serialization,4.5230000000000006e-06,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/terminal_checkpoint.py,_dtype_from_name,6.830117627376575e-09,4.5230000000000006e-06,80,3,3,brusselator_steps_901_1000
SR history propagation,0.0011000440000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,8.020327914982124e-06,0.005311174,448,500,500,brusselator_steps_901_1000
other,0.000299283,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/accepted_boundary_sr.py,<genexpr>,4.519429789684155e-07,0.000299283,139,800,800,brusselator_steps_901_1000
other,0.00017316800000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/accepted_boundary_sr.py,<genexpr>,3.995562938844345e-06,0.002645918,461,300,300,brusselator_steps_901_1000
other,0.00011471900000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/accepted_boundary_sr.py,<genexpr>,3.5892064270294213e-06,0.002376823,464,300,300,brusselator_steps_901_1000
other,0.00012388900000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/accepted_boundary_sr.py,<genexpr>,3.7535143219403123e-06,0.00248563,467,300,300,brusselator_steps_901_1000
SR history propagation,1.1594822690000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,dim,0.002217903172305402,1.4687266890000001,158,3990704,3990704,brusselator_steps_901_1000
SR history propagation,0.000783322,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,6.298865853422699e-05,0.041711976000000005,287,600,600,brusselator_steps_901_1000
SR history propagation,0.000408821,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<genexpr>,1.2272309446264906e-05,0.008126896,297,600,600,brusselator_steps_901_1000
SR history propagation,0.00026672100000000004,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,_column_width_sum,1.3386988267258446e-05,0.008865052,296,200,200,brusselator_steps_901_1000
SR history propagation,0.00021571100000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/symbolic_remainder.py,<listcomp>,7.2822508771433655e-06,0.004822409000000001,301,200,200,brusselator_steps_901_1000
other,0.063768938,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,scale,0.0015803351298299697,1.04652016,283,5500,5500,brusselator_steps_901_1000
other,0.045285889,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,<dictcomp>,0.0005349112869509914,0.354225781,2647,2700,2700,brusselator_steps_901_1000
other,0.12198647900000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/flowpipe.py,_float_or_none,0.0011535051252397725,0.7638673250000001,477,50096,50096,brusselator_steps_901_1000
other,0.004720727,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/taylor_model.py,constant,0.0002058986466068834,0.136348981,141,1064,1064,brusselator_steps_901_1000
Python orchestration/allocation,0.0013106180000000002,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,<listcomp>,1.979145501781347e-06,0.0013106180000000002,2214,2700,2700,brusselator_steps_901_1000
Python orchestration/allocation,0.001323432,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,<listcomp>,1.998495739958929e-06,0.001323432,2637,2700,2700,brusselator_steps_901_1000
Python orchestration/allocation,0.0010692100000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,<listcomp>,1.6145987327807446e-06,0.0010692100000000001,2642,2700,2700,brusselator_steps_901_1000
Python orchestration/allocation,0.0008928590000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,<listcomp>,1.3482936092553219e-06,0.0008928590000000001,2643,2700,2700,brusselator_steps_901_1000
other,0.001818685,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,domain,0.00047363051571391976,0.313644792,3345,2000,2000,brusselator_steps_901_1000
other,0.001471473,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,__getitem__,2.2220503372780653e-06,0.001471473,3514,6000,6000,brusselator_steps_901_1000
Python orchestration/allocation,0.0005521360000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/batched_dense_tm.py,<listcomp>,8.337726788214001e-07,0.0005521360000000001,3595,1000,1000,brusselator_steps_901_1000
range bounding/subdivision,0.0012705070000000001,/srv/local/shengenli/c4-gate-smoke.vB8psR/src/torch_tm_flowpipe/tm_vector.py,range_box,0.015265943847234741,10.109322824000001,51,800,800,brusselator_steps_901_1000
