plant,step,t_end_exact,view,metric,component,baseline_lo_hex,baseline_hi_hex,candidate_lo_hex,candidate_hi_hex,baseline_width,candidate_width,width_ratio,bitwise_equal
brusselator,949,5470612539359489015/288230376151711744,common,tube,x,0x1.9b7321fda8858p-2,0x1.9e01b4516766fp-2,0x1.9b7321fda8858p-2,0x1.9e01b4516766fp-2,0.0024969924558901346,0.0024969924558901346,1.0,True
brusselator,949,5470612539359489015/288230376151711744,common,tube,y,0x1.06df5537b8999p+2,0x1.085d5e2801542p+2,0x1.06df5537b8999p+2,0x1.085d5e2801542p+2,0.023317560818136407,0.023317560818136407,1.0,True
brusselator,950,2738188573441261625/144115188075855872,published,endpoint,x,0x1.9dcf1846cd99cp-2,0x1.9f2f96a2f7143p-2,0x1.9dcf1846cd99cp-2,0x1.9f2f96a2f7143p-2,0.0013446563483462959,0.0013446563483462959,1.0,True
brusselator,950,2738188573441261625/144115188075855872,published,endpoint,y,0x1.0841f00b87a3bp+2,0x1.090c37ac1811ep+2,0x1.0841f00b87a3bp+2,0x1.090c37ac1811ep+2,0.012346178818662956,0.012346178818662956,1.0,True
brusselator,950,2738188573441261625/144115188075855872,published,tube,x,0x1.9c9ab7a03a5cap-2,0x1.9f344b56a18bcp-2,0x1.9c9ab7a03a5cap-2,0x1.9f344b56a18bcp-2,0.002538974769591751,0.002538974769591751,1.0,True
brusselator,950,2738188573441261625/144115188075855872,published,tube,y,0x1.0790abb8134a3p+2,0x1.090d3b9117c8dp+2,0x1.0790abb8134a3p+2,0x1.090d3b9117c8dp+2,0.02322765534516158,0.02322765534516158,1.0,True
brusselator,950,2738188573441261625/144115188075855872,common,endpoint,x,0x1.9dcf1846cd9a3p-2,0x1.9f2f96a2f713bp-2,0x1.9dcf1846cd9a3p-2,0x1.9f2f96a2f713bp-2,0.0013446563483454632,0.0013446563483454632,1.0,True
brusselator,950,2738188573441261625/144115188075855872,common,endpoint,y,0x1.0841f00b87a41p+2,0x1.090c37ac18118p+2,0x1.0841f00b87a41p+2,0x1.090c37ac18118p+2,0.012346178818652298,0.012346178818652298,1.0,True
brusselator,950,2738188573441261625/144115188075855872,common,tube,x,0x1.9c9ab7a03a5f0p-2,0x1.9f344b56a1896p-2,0x1.9c9ab7a03a5f0p-2,0x1.9f344b56a1896p-2,0.002538974769587532,0.002538974769587532,1.0,True
brusselator,950,2738188573441261625/144115188075855872,common,tube,y,0x1.0790abb8134cbp+2,0x1.090d3b9117c66p+2,0x1.0790abb8134cbp+2,0x1.090d3b9117c66p+2,0.023227655345091414,0.023227655345091414,1.0,True
brusselator,951,5482141754405557485/288230376151711744,published,endpoint,x,0x1.9f00fe55fcebdp-2,0x1.a0677d00e2324p-2,0x1.9f00fe55fcebdp-2,0x1.a0677d00e2324p-2,0.0013675491148376628,0.0013675491148376628,1.0,True
brusselator,951,5482141754405557485/288230376151711744,published,endpoint,y,0x1.08f1e0da08a18p+2,0x1.09bb5c6d0ea67p+2,0x1.08f1e0da08a18p+2,0x1.09bb5c6d0ea67p+2,0.012297528817796,0.012297528817796,1.0,True
brusselator,951,5482141754405557485/288230376151711744,published,tube,x,0x1.9dc7709ec7f49p-2,0x1.a06c248cfbe8ep-2,0x1.9dc7709ec7f49p-2,0x1.a06c248cfbe8ep-2,0.0025814165246525467,0.0025814165246525467,1.0,True
brusselator,951,5482141754405557485/288230376151711744,published,tube,y,0x1.08415087846cbp+2,0x1.09bc61f71e1cep+2,0x1.08415087846cbp+2,0x1.09bc61f71e1cep+2,0.02313648127051504,0.02313648127051504,1.0,True
brusselator,951,5482141754405557485/288230376151711744,common,endpoint,x,0x1.9f00fe55fcec4p-2,0x1.a0677d00e231dp-2,0x1.9f00fe55fcec4p-2,0x1.a0677d00e231dp-2,0.0013675491148368857,0.0013675491148368857,1.0,True
brusselator,951,5482141754405557485/288230376151711744,common,endpoint,y,0x1.08f1e0da08a1fp+2,0x1.09bb5c6d0ea60p+2,0x1.08f1e0da08a1fp+2,0x1.09bb5c6d0ea60p+2,0.012297528817783565,0.012297528817783565,1.0,True
brusselator,951,5482141754405557485/288230376151711744,common,tube,x,0x1.9dc7709ec7f6dp-2,0x1.a06c248cfbe6ap-2,0x1.9dc7709ec7f6dp-2,0x1.a06c248cfbe6ap-2,0.00258141652464855,0.00258141652464855,1.0,True
brusselator,951,5482141754405557485/288230376151711744,common,tube,y,0x1.08415087846efp+2,0x1.09bc61f71e1a8p+2,0x1.08415087846efp+2,0x1.09bc61f71e1a8p+2,0.023136481270449316,0.023136481270449316,1.0,True
brusselator,952,685988295241073965/36028797018963968,published,endpoint,x,0x1.a03824f2231b1p-2,0x1.a1a4b737c02dep-2,0x1.a03824f2231b1p-2,0x1.a1a4b737c02dep-2,0.0013907294262647807,0.0013907294262647807,1.0,True
brusselator,952,685988295241073965/36028797018963968,published,endpoint,y,0x1.09a11ac8eadfcp+2,0x1.0a69c764c7ec6p+2,0x1.09a11ac8eadfcp+2,0x1.0a69c764c7ec6p+2,0.012248184404777263,0.012248184404777263,1.0,True
brusselator,952,685988295241073965/36028797018963968,published,tube,x,0x1.9ef95b67a5cf8p-2,0x1.a1a950648c4bcp-2,0x1.9ef95b67a5cf8p-2,0x1.a1a950648c4bcp-2,0.0026243476255525255,0.0026243476255525255,1.0,True
brusselator,952,685988295241073965/36028797018963968,published,tube,y,0x1.08f14119e8995p+2,0x1.0a6ace9fbd7d4p+2,0x1.08f14119e8995p+2,0x1.0a6ace9fbd7d4p+2,0.023043995566296438,0.023043995566296438,1.0,True
brusselator,952,685988295241073965/36028797018963968,common,endpoint,x,0x1.a03824f2231b9p-2,0x1.a1a4b737c02d6p-2,0x1.a03824f2231b9p-2,0x1.a1a4b737c02d6p-2,0.0013907294262638925,0.0013907294262638925,1.0,True
brusselator,952,685988295241073965/36028797018963968,common,endpoint,y,0x1.09a11ac8eae01p+2,0x1.0a69c764c7ec0p+2,0x1.09a11ac8eae01p+2,0x1.0a69c764c7ec0p+2,0.012248184404767493,0.012248184404767493,1.0,True
brusselator,952,685988295241073965/36028797018963968,common,tube,x,0x1.9ef95b67a5d20p-2,0x1.a1a950648c496p-2,0x1.9ef95b67a5d20p-2,0x1.a1a950648c496p-2,0.0026243476255481957,0.0026243476255481957,1.0,True
brusselator,952,685988295241073965/36028797018963968,common,tube,y,0x1.08f14119e89bap+2,0x1.0a6ace9fbd7b0p+2,0x1.08f14119e89bap+2,0x1.0a6ace9fbd7b0p+2,0.0230439955662316,0.0230439955662316,1.0,True
brusselator,953,5493670969451625955/288230376151711744,published,endpoint,x,0x1.a1749ca5dd562p-2,0x1.a2e756e6f8faap-2,0x1.a1749ca5dd562p-2,0x1.a2e756e6f8faap-2,0.0014142133940464596,0.0014142133940464596,1.0,True
brusselator,953,5493670969451625955/288230376151711744,published,endpoint,y,0x1.0a4f9b1f417aep+2,0x1.0b1775c1788d8p+2,0x1.0a4f9b1f417aep+2,0x1.0b1775c1788d8p+2,0.01219812241860474,0.01219812241860474,1.0,True
brusselator,953,5493670969451625955/288230376151711744,published,tube,x,0x1.a030877215e4dp-2,0x1.a2ebe0757b0f1p-2,0x1.a030877215e4dp-2,0x1.a2ebe0757b0f1p-2,0.002667799789643377,0.002667799789643377,1.0,True
brusselator,953,5493670969451625955/288230376151711744,published,tube,y,0x1.09a07acd1010cp+2,0x1.0b187eb961226p+2,0x1.09a07acd1010cp+2,0x1.0b187eb961226p+2,0.022950154092791664,0.022950154092791664,1.0,True
brusselator,953,5493670969451625955/288230376151711744,common,endpoint,x,0x1.a1749ca5dd56ap-2,0x1.a2e756e6f8fa2p-2,0x1.a1749ca5dd56ap-2,0x1.a2e756e6f8fa2p-2,0.0014142133940455714,0.0014142133940455714,1.0,True
brusselator,953,5493670969451625955/288230376151711744,common,endpoint,y,0x1.0a4f9b1f417b5p+2,0x1.0b1775c1788d0p+2,0x1.0a4f9b1f417b5p+2,0x1.0b1775c1788d0p+2,0.012198122418591417,0.012198122418591417,1.0,True
brusselator,953,5493670969451625955/288230376151711744,common,tube,x,0x1.a030877215e71p-2,0x1.a2ebe0757b0cdp-2,0x1.a030877215e71p-2,0x1.a2ebe0757b0cdp-2,0.00266779978963938,0.00266779978963938,1.0,True
brusselator,953,5493670969451625955/288230376151711744,common,tube,y,0x1.09a07acd10132p+2,0x1.0b187eb9611ffp+2,0x1.09a07acd10132p+2,0x1.0b187eb9611ffp+2,0.022950154092723274,0.022950154092723274,1.0,True
brusselator,954,2749717788487330095/144115188075855872,published,endpoint,x,0x1.a2b676f6e02fap-2,0x1.a42f6ef191fa3p-2,0x1.a2b676f6e02fap-2,0x1.a42f6ef191fa3p-2,0.001438021351030161,0.001438021351030161,1.0,True
brusselator,954,2749717788487330095/144115188075855872,published,endpoint,y,0x1.0afd5f0c9cd1fp+2,0x1.0bc46499a23d4p+2,0x1.0afd5f0c9cd1fp+2,0x1.0bc46499a23d4p+2,0.012147319522843425,0.012147319522843425,1.0,True
brusselator,954,2749717788487330095/144115188075855872,published,tube,x,0x1.a16d052b7a0b7p-2,0x1.a433e79bc6a25p-2,0x1.a16d052b7a0b7p-2,0x1.a433e79bc6a25p-2,0.002711809257695985,0.002711809257695985,1.0,True
brusselator,954,2749717788487330095/144115188075855872,published,tube,y,0x1.0a4efae7eac4fp+2,0x1.0bc56f5ac5faap+2,0x1.0a4efae7eac4fp+2,0x1.0bc56f5ac5faap+2,0.02285491196092959,0.02285491196092959,1.0,True
brusselator,954,2749717788487330095/144115188075855872,common,endpoint,x,0x1.a2b676f6e0301p-2,0x1.a42f6ef191f9dp-2,0x1.a2b676f6e0301p-2,0x1.a42f6ef191f9dp-2,0.0014380213510294393,0.0014380213510294393,1.0,True
brusselator,954,2749717788487330095/144115188075855872,common,endpoint,y,0x1.0afd5f0c9cd26p+2,0x1.0bc46499a23cep+2,0x1.0afd5f0c9cd26p+2,0x1.0bc46499a23cep+2,0.012147319522831879,0.012147319522831879,1.0,True
brusselator,954,2749717788487330095/144115188075855872,common,tube,x,0x1.a16d052b7a0dcp-2,0x1.a433e79bc69ffp-2,0x1.a16d052b7a0dcp-2,0x1.a433e79bc69ffp-2,0.002711809257691822,0.002711809257691822,1.0,True
brusselator,954,2749717788487330095/144115188075855872,common,tube,y,0x1.0a4efae7eac74p+2,0x1.0bc56f5ac5f84p+2,0x1.0a4efae7eac74p+2,0x1.0bc56f5ac5f84p+2,0.022854911960862978,0.022854911960862978,1.0,True
brusselator,955,5505200184497694425/288230376151711744,published,endpoint,x,0x1.a3fdc67f0fbfap-2,0x1.a57d136fac059p-2,0x1.a3fdc67f0fbfap-2,0x1.a57d136fac059p-2,0.001462175546356137,0.001462175546356137,1.0,True
brusselator,955,5505200184497694425/288230376151711744,published,endpoint,y,0x1.0baa63a91ca65p+2,0x1.0c7090ea9ea4fp+2,0x1.0baa63a91ca65p+2,0x1.0c7090ea9ea4fp+2,0.012095750782444625,0.012095750782444625,1.0,True
brusselator,955,5505200184497694425/288230376151711744,published,tube,x,0x1.a2aee6107e052p-2,0x1.a58179e82333cp-2,0x1.a2aee6107e052p-2,0x1.a58179e82333cp-2,0.0027564144486819098,0.0027564144486819098,1.0,True
brusselator,955,5505200184497694425/288230376151711744,published,tube,y,0x1.0afcbe9aa5ff6p+2,0x1.0c719d8184731p+2,0x1.0afcbe9aa5ff6p+2,0x1.0c719d8184731p+2,0.022758222063028022,0.022758222063028022,1.0,True
brusselator,955,5505200184497694425/288230376151711744,common,endpoint,x,0x1.a3fdc67f0fc01p-2,0x1.a57d136fac052p-2,0x1.a3fdc67f0fc01p-2,0x1.a57d136fac052p-2,0.0014621755463553598,0.0014621755463553598,1.0,True
brusselator,955,5505200184497694425/288230376151711744,common,endpoint,y,0x1.0baa63a91ca6cp+2,0x1.0c7090ea9ea49p+2,0x1.0baa63a91ca6cp+2,0x1.0c7090ea9ea49p+2,0.012095750782433079,0.012095750782433079,1.0,True
brusselator,955,5505200184497694425/288230376151711744,common,tube,x,0x1.a2aee6107e078p-2,0x1.a58179e823316p-2,0x1.a2aee6107e078p-2,0x1.a58179e823316p-2,0.002756414448677691,0.002756414448677691,1.0,True
brusselator,955,5505200184497694425/288230376151711744,common,tube,y,0x1.0afcbe9aa601bp+2,0x1.0c719d818470cp+2,0x1.0afcbe9aa601bp+2,0x1.0c719d818470cp+2,0.022758222062962297,0.022758222062962297,1.0,True
brusselator,956,1377741198005182165/72057594037927936,published,endpoint,x,0x1.a54a9f2c713a8p-2,0x1.a6d0597a4880fp-2,0x1.a54a9f2c713a8p-2,0x1.a6d0597a4880fp-2,0.0014866933832479723,0.0014866933832479723,1.0,True
brusselator,956,1377741198005182165/72057594037927936,published,endpoint,y,0x1.0c56a5f3f5ff2p+2,0x1.0d1bf798a0f29p+2,0x1.0c56a5f3f5ff2p+2,0x1.0d1bf798a0f29p+2,0.012043391044975316,0.012043391044975316,1.0,True
brusselator,956,1377741198005182165/72057594037927936,published,tube,x,0x1.a3f63cedde75ep-2,0x1.a6d4ac6a59825p-2,0x1.a3f63cedde75ep-2,0x1.a6d4ac6a59825p-2,0.002801649067589229,0.002801649067589229,1.0,True
brusselator,956,1377741198005182165/72057594037927936,published,tube,y,0x1.0ba9c2fd3b9c0p+2,0x1.0d1d06121385fp+2,0x1.0ba9c2fd3b9c0p+2,0x1.0d1d06121385fp+2,0.022660036425491192,0.022660036425491192,1.0,True
brusselator,956,1377741198005182165/72057594037927936,common,endpoint,x,0x1.a54a9f2c713afp-2,0x1.a6d0597a48808p-2,0x1.a54a9f2c713afp-2,0x1.a6d0597a48808p-2,0.0014866933832471951,0.0014866933832471951,1.0,True
brusselator,956,1377741198005182165/72057594037927936,common,endpoint,y,0x1.0c56a5f3f5ff8p+2,0x1.0d1bf798a0f23p+2,0x1.0c56a5f3f5ff8p+2,0x1.0d1bf798a0f23p+2,0.012043391044964658,0.012043391044964658,1.0,True
brusselator,956,1377741198005182165/72057594037927936,common,tube,x,0x1.a3f63cedde785p-2,0x1.a6d4ac6a597fep-2,0x1.a3f63cedde785p-2,0x1.a6d4ac6a597fep-2,0.0028016490675848993,0.0028016490675848993,1.0,True
brusselator,956,1377741198005182165/72057594037927936,common,tube,y,0x1.0ba9c2fd3b9e3p+2,0x1.0d1d06121383bp+2,0x1.0ba9c2fd3b9e3p+2,0x1.0d1d06121383bp+2,0.02266003642542813,0.02266003642542813,1.0,True
brusselator,957,5516729399543762895/288230376151711744,published,endpoint,x,0x1.a69d15dff2fa5p-2,0x1.a82957996871ep-2,0x1.a69d15dff2fa5p-2,0x1.a82957996871ep-2,0.001511599487791282,0.001511599487791282,1.0,True
brusselator,957,5516729399543762895/288230376151711744,published,endpoint,y,0x1.0d0222d2f4956p+2,0x1.0dc6956da4e72p+2,0x1.0d0222d2f4956p+2,0x1.0dc6956da4e72p+2,0.011990214408140076,0.011990214408140076,1.0,True
brusselator,957,5516729399543762895/288230376151711744,published,tube,x,0x1.a5431d7c349cdp-2,0x1.a82d95a1cc805p-2,0x1.a5431d7c349cdp-2,0x1.a82d95a1cc805p-2,0.002847554487718451,0.002847554487718451,1.0,True
brusselator,957,5516729399543762895/288230376151711744,published,tube,y,0x1.0c56050eff2d2p+2,0x1.0dc7a5d6b764fp+2,0x1.0c56050eff2d2p+2,0x1.0dc7a5d6b764fp+2,0.022560305632279842,0.022560305632279842,1.0,True
brusselator,957,5516729399543762895/288230376151711744,common,endpoint,x,0x1.a69d15dff2fabp-2,0x1.a829579968718p-2,0x1.a69d15dff2fabp-2,0x1.a829579968718p-2,0.0015115994877906158,0.0015115994877906158,1.0,True
brusselator,957,5516729399543762895/288230376151711744,common,endpoint,y,0x1.0d0222d2f495dp+2,0x1.0dc6956da4e6bp+2,0x1.0d0222d2f495dp+2,0x1.0dc6956da4e6bp+2,0.011990214408127642,0.011990214408127642,1.0,True
brusselator,957,5516729399543762895/288230376151711744,common,tube,x,0x1.a5431d7c349f2p-2,0x1.a82d95a1cc7e1p-2,0x1.a5431d7c349f2p-2,0x1.a82d95a1cc7e1p-2,0.002847554487714399,0.002847554487714399,1.0,True
brusselator,957,5516729399543762895/288230376151711744,common,tube,y,0x1.0c56050eff2f8p+2,0x1.0dc7a5d6b762ap+2,0x1.0c56050eff2f8p+2,0x1.0dc7a5d6b762ap+2,0.02256030563221323,0.02256030563221323,1.0,True
brusselator,958,2761247003533398565/144115188075855872,published,endpoint,x,0x1.a7f540e68f8a3p-2,0x1.a988255900386p-2,0x1.a7f540e68f8a3p-2,0x1.a988255900386p-2,0.0015369124268273526,0.0015369124268273526,1.0,True
brusselator,958,2761247003533398565/144115188075855872,published,endpoint,y,0x1.0dacd711b0c42p+2,0x1.0e70671892174p+2,0x1.0dacd711b0c42p+2,0x1.0e70671892174p+2,0.011936194151802582,0.011936194151802582,1.0,True
brusselator,958,2761247003533398565/144115188075855872,published,tube,x,0x1.a6959cdb28036p-2,0x1.a98c4d0fc3410p-2,0x1.a6959cdb28036p-2,0x1.a98c4d0fc3410p-2,0.0028941661938098884,0.0028941661938098884,1.0,True
brusselator,958,2761247003533398565/144115188075855872,published,tube,y,0x1.0d0181b5df868p+2,0x1.0e71797ea4fa0p+2,0x1.0d0181b5df868p+2,0x1.0e71797ea4fa0p+2,0.022458978715626188,0.022458978715626188,1.0,True
brusselator,958,2761247003533398565/144115188075855872,common,endpoint,x,0x1.a7f540e68f8a8p-2,0x1.a988255900381p-2,0x1.a7f540e68f8a8p-2,0x1.a988255900381p-2,0.0015369124268267975,0.0015369124268267975,1.0,True
brusselator,958,2761247003533398565/144115188075855872,common,endpoint,y,0x1.0dacd711b0c49p+2,0x1.0e7067189216ep+2,0x1.0dacd711b0c49p+2,0x1.0e7067189216ep+2,0.011936194151791035,0.011936194151791035,1.0,True
brusselator,958,2761247003533398565/144115188075855872,common,tube,x,0x1.a6959cdb2805cp-2,0x1.a98c4d0fc33ebp-2,0x1.a6959cdb2805cp-2,0x1.a98c4d0fc33ebp-2,0.002894166193805725,0.002894166193805725,1.0,True
brusselator,958,2761247003533398565/144115188075855872,common,tube,y,0x1.0d0181b5df88dp+2,0x1.0e71797ea4f7bp+2,0x1.0d0181b5df88dp+2,0x1.0e71797ea4f7bp+2,0.022458978715560463,0.022458978715560463,1.0,True
brusselator,959,5528258614589831365/288230376151711744,published,endpoint,x,0x1.a95337bbe4d25p-2,0x1.aaecdb95beeb1p-2,0x1.a95337bbe4d25p-2,0x1.aaecdb95beeb1p-2,0.001562652751567084,0.001562652751567084,1.0,True
brusselator,959,5528258614589831365/288230376151711744,published,endpoint,y,0x1.0e56bf60aeaeep+2,0x1.0f19692c5cc08p+2,0x1.0e56bf60aeaeep+2,0x1.0f19692c5cc08p+2,0.01188130274410959,0.01188130274410959,1.0,True
brusselator,959,5528258614589831365/288230376151711744,published,tube,x,0x1.a7edd151d0b22p-2,0x1.aaf0eb85c4395p-2,0x1.a7edd151d0b22p-2,0x1.aaf0eb85c4395p-2,0.0029415220459504954,0.0029415220459504954,1.0,True
brusselator,959,5528258614589831365/288230376151711744,published,tube,y,0x1.0dac35bd92253p+2,0x1.0f1a7d9d22e79p+2,0x1.0dac35bd92253p+2,0x1.0f1a7d9d22e79p+2,0.022356003118181533,0.022356003118181533,1.0,True
brusselator,959,5528258614589831365/288230376151711744,common,endpoint,x,0x1.a95337bbe4d2bp-2,0x1.aaecdb95beeabp-2,0x1.a95337bbe4d2bp-2,0x1.aaecdb95beeabp-2,0.001562652751566418,0.001562652751566418,1.0,True
brusselator,959,5528258614589831365/288230376151711744,common,endpoint,y,0x1.0e56bf60aeaf6p+2,0x1.0f19692c5cc01p+2,0x1.0e56bf60aeaf6p+2,0x1.0f19692c5cc01p+2,0.011881302744096267,0.011881302744096267,1.0,True
brusselator,959,5528258614589831365/288230376151711744,common,tube,x,0x1.a7edd151d0b46p-2,0x1.aaf0eb85c4372p-2,0x1.a7edd151d0b46p-2,0x1.aaf0eb85c4372p-2,0.002941522045946554,0.002941522045946554,1.0,True
brusselator,959,5528258614589831365/288230376151711744,common,tube,y,0x1.0dac35bd92279p+2,0x1.0f1a7d9d22e56p+2,0x1.0dac35bd92279p+2,0x1.0f1a7d9d22e56p+2,0.022356003118116696,0.022356003118116696,1.0,True
brusselator,960,86469112845513525/4503599627370496,published,endpoint,x,0x1.aab713268e686p-2,0x1.ac5794715ef35p-2,0x1.aab713268e686p-2,0x1.ac5794715ef35p-2,0.0015888406670780397,0.0015888406670780397,1.0,True
brusselator,960,86469112845513525/4503599627370496,published,endpoint,y,0x1.0effd8547de6cp+2,0x1.0fc1981f0c3c0p+2,0x1.0effd8547de6cp+2,0x1.0fc1981f0c3c0p+2,0.011825511749822937,0.011825511749822937,1.0,True
brusselator,960,86469112845513525/4503599627370496,published,tube,x,0x1.a94bd26ae4e0ep-2,0x1.ac5b8b196aec2p-2,0x1.a94bd26ae4e0ep-2,0x1.ac5b8b196aec2p-2,0.0029896599312551064,0.0029896599312551064,1.0,True
brusselator,960,86469112845513525/4503599627370496,published,tube,y,0x1.0e561dd6bfb05p+2,0x1.0fc2aea89028ap+2,0x1.0e561dd6bfb05p+2,0x1.0fc2aea89028ap+2,0.022251324555218055,0.022251324555218055,1.0,True
brusselator,960,86469112845513525/4503599627370496,common,endpoint,x,0x1.aab713268e68dp-2,0x1.ac5794715ef2ep-2,0x1.aab713268e68dp-2,0x1.ac5794715ef2ep-2,0.0015888406670772626,0.0015888406670772626,1.0,True
brusselator,960,86469112845513525/4503599627370496,common,endpoint,y,0x1.0effd8547de71p+2,0x1.0fc1981f0c3bap+2,0x1.0effd8547de71p+2,0x1.0fc1981f0c3bap+2,0.011825511749813167,0.011825511749813167,1.0,True
brusselator,960,86469112845513525/4503599627370496,common,tube,x,0x1.a94bd26ae4e34p-2,0x1.ac5b8b196ae9cp-2,0x1.a94bd26ae4e34p-2,0x1.ac5b8b196ae9cp-2,0.0029896599312508876,0.0029896599312508876,1.0,True
brusselator,960,86469112845513525/4503599627370496,common,tube,y,0x1.0e561dd6bfb2ap+2,0x1.0fc2aea890264p+2,0x1.0e561dd6bfb2ap+2,0x1.0fc2aea890264p+2,0.02225132455515144,0.02225132455515144,1.0,True
brusselator,961,5539787829635899835/288230376151711744,published,endpoint,x,0x1.ac20ed286923dp-2,0x1.adc86b746c26ep-2,0x1.ac20ed286923dp-2,0x1.adc86b746c26ep-2,0.0016154989141368703,0.0016154989141368703,1.0,True
brusselator,961,5539787829635899835/288230376151711744,published,endpoint,y,0x1.0fa81e64c4ff4p+2,0x1.1068f048ba061p+2,0x1.0fa81e64c4ff4p+2,0x1.1068f048ba061p+2,0.011768791784658283,0.011768791784658283,1.0,True
brusselator,961,5539787829635899835/288230376151711744,published,tube,x,0x1.aaafb8e3dbe1fp-2,0x1.adcc4746a0071p-2,0x1.aaafb8e3dbe1fp-2,0x1.adcc4746a0071p-2,0.00303862073727601,0.00303862073727601,1.0,True
brusselator,961,5539787829635899835/288230376151711744,published,tube,y,0x1.0eff36960e045p+2,0x1.106a08f97252cp+2,0x1.0eff36960e045p+2,0x1.106a08f97252cp+2,0.02214488702995876,0.02214488702995876,1.0,True
brusselator,961,5539787829635899835/288230376151711744,common,endpoint,x,0x1.ac20ed2869244p-2,0x1.adc86b746c267p-2,0x1.ac20ed2869244p-2,0x1.adc86b746c267p-2,0.0016154989141360931,0.0016154989141360931,1.0,True
brusselator,961,5539787829635899835/288230376151711744,common,endpoint,y,0x1.0fa81e64c4ffap+2,0x1.1068f048ba05ap+2,0x1.0fa81e64c4ffap+2,0x1.1068f048ba05ap+2,0.011768791784646737,0.011768791784646737,1.0,True
brusselator,961,5539787829635899835/288230376151711744,common,tube,x,0x1.aaafb8e3dbe42p-2,0x1.adcc4746a004dp-2,0x1.aaafb8e3dbe42p-2,0x1.adcc4746a004dp-2,0.0030386207372720686,0.0030386207372720686,1.0,True
brusselator,961,5539787829635899835/288230376151711744,common,tube,y,0x1.0eff36960e06cp+2,0x1.106a08f972505p+2,0x1.0eff36960e06cp+2,0x1.106a08f972505p+2,0.022144887029889482,0.022144887029889482,1.0,True
brusselator,962,2772776218579467035/144115188075855872,published,endpoint,x,0x1.ad90e100ecd01p-2,0x1.af3f7d9f60053p-2,0x1.ad90e100ecd01p-2,0x1.af3f7d9f60053p-2,0.0016426536283705717,0.0016426536283705717,1.0,True
brusselator,962,2772776218579467035/144115188075855872,published,endpoint,y,0x1.104f8deb36e57p+2,0x1.110f6de28a420p+2,0x1.104f8deb36e57p+2,0x1.110f6de28a420p+2,0.011711112526833212,0.011711112526833212,1.0,True
brusselator,962,2772776218579467035/144115188075855872,published,tube,x,0x1.ac199eae8df15p-2,0x1.af433d00b9202p-2,0x1.ac199eae8df15p-2,0x1.af433d00b9202p-2,0.0030884492542060937,0.0030884492542060937,1.0,True
brusselator,962,2772776218579467035/144115188075855872,published,tube,y,0x1.0fa77c7340bc7p+2,0x1.111088c9514d9p+2,0x1.0fa77c7340bc7p+2,0x1.111088c9514d9p+2,0.022036632583210647,0.022036632583210647,1.0,True
brusselator,962,2772776218579467035/144115188075855872,common,endpoint,x,0x1.ad90e100ecd07p-2,0x1.af3f7d9f6004ep-2,0x1.ad90e100ecd07p-2,0x1.af3f7d9f6004ep-2,0.001642653628369961,0.001642653628369961,1.0,True
brusselator,962,2772776218579467035/144115188075855872,common,endpoint,y,0x1.104f8deb36e5ep+2,0x1.110f6de28a41ap+2,0x1.104f8deb36e5ep+2,0x1.110f6de28a41ap+2,0.011711112526821665,0.011711112526821665,1.0,True
brusselator,962,2772776218579467035/144115188075855872,common,tube,x,0x1.ac199eae8df3ap-2,0x1.af433d00b91dep-2,0x1.ac199eae8df3ap-2,0x1.af433d00b91dep-2,0.0030884492542020414,0.0030884492542020414,1.0,True
brusselator,962,2772776218579467035/144115188075855872,common,tube,y,0x1.0fa77c7340beep+2,0x1.111088c9514b3p+2,0x1.0fa77c7340beep+2,0x1.111088c9514b3p+2,0.022036632583142257,0.022036632583142257,1.0,True
brusselator,963,5551317044681968305/288230376151711744,published,endpoint,x,0x1.af070b6f68846p-2,0x1.b0bce93d56af9p-2,0x1.af070b6f68846p-2,0x1.b0bce93d56af9p-2,0.0016703278484257456,0.0016703278484257456,1.0,True
brusselator,963,5551317044681968305/288230376151711744,published,endpoint,y,0x1.10f623228b5abp+2,0x1.11b50d0582edfp+2,0x1.10f623228b5abp+2,0x1.11b50d0582edfp+2,0.011652442596005841,0.011652442596005841,1.0,True
brusselator,963,5551317044681968305/288230376151711744,published,tube,x,0x1.ad899f33c972bp-2,0x1.b0c08a8415fdep-2,0x1.ad899f33c972bp-2,0x1.b0c08a8415fdep-2,0.0031391875992412,0.0031391875992412,1.0,True
brusselator,963,5551317044681968305/288230376151711744,published,tube,y,0x1.104eebc841ba6p+2,0x1.11b62a318da0ap+2,0x1.104eebc841ba6p+2,0x1.11b62a318da0ap+2,0.02192650111064509,0.02192650111064509,1.0,True
brusselator,963,5551317044681968305/288230376151711744,common,endpoint,x,0x1.af070b6f6884dp-2,0x1.b0bce93d56af2p-2,0x1.af070b6f6884dp-2,0x1.b0bce93d56af2p-2,0.0016703278484249684,0.0016703278484249684,1.0,True
brusselator,963,5551317044681968305/288230376151711744,common,endpoint,y,0x1.10f623228b5b0p+2,0x1.11b50d0582ed9p+2,0x1.10f623228b5b0p+2,0x1.11b50d0582ed9p+2,0.011652442595996071,0.011652442595996071,1.0,True
brusselator,963,5551317044681968305/288230376151711744,common,tube,x,0x1.ad899f33c9752p-2,0x1.b0c08a8415fb7p-2,0x1.ad899f33c9752p-2,0x1.b0c08a8415fb7p-2,0.00313918759923687,0.00313918759923687,1.0,True
