plant,step,history_length,history_length_after,category,label,seconds,calls,interval_constructions,tensor_outputs,explicit_copy_events,step_seconds,boundary_sum_seconds,nonboundary_seconds,pass_kind,window,inplace_tensor_self_returns,tensor_result_creations,actual_entry_details,binding_details
brusselator,105,104,105,C,endpoint_error_and_ledger,0.01690531335771084,7,28,5276,118,1.3019013558514416,0.8412390113808215,0.46066234447062016,exclusive_wall_timer,brusselator_middle,42,5234,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,105,104,105,D,polynomial_interval_range,0.6321611604653299,182,11102,229666,44408,1.3019013558514416,0.8412390113808215,0.46066234447062016,exclusive_wall_timer,brusselator_middle,0,229666,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,105,104,105,E,composition_and_cutoff,0.08934700302779675,123,1414,34316,5970,1.3019013558514416,0.8412390113808215,0.46066234447062016,exclusive_wall_timer,brusselator_middle,0,34316,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,105,104,105,F,center_scale_and_maps,0.0021166522055864334,5,4,812,20,1.3019013558514416,0.8412390113808215,0.46066234447062016,exclusive_wall_timer,brusselator_middle,0,812,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,105,104,105,G,history_checks_pack_propagate_commit,0.047524020075798035,30,436,21999,1744,1.3019013558514416,0.8412390113808215,0.46066234447062016,exclusive_wall_timer,brusselator_middle,0,21999,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,105,104,105,H,other_boundary,0.0033354214392602444,1,34,1064,136,1.3019013558514416,0.8412390113808215,0.46066234447062016,exclusive_wall_timer,brusselator_middle,0,1064,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,105,104,105,outside_boundary,nonboundary_or_unattributed,0.46066234447062016,0,259,123978,12334,1.3019013558514416,0.8412390113808215,0.46066234447062016,exclusive_wall_timer,brusselator_middle,646,123332,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,106,105,106,A,representation_and_coefficients,0.05024912813678384,168,5,14897,1890,1.3262349353171885,0.8603629181161523,0.4658720172010362,exclusive_wall_timer,brusselator_middle,8,14889,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,106,105,106,B,point_substitution,0.0009879409335553646,3,0,344,0,1.3262349353171885,0.8603629181161523,0.4658720172010362,exclusive_wall_timer,brusselator_middle,1,343,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,106,105,106,C,endpoint_error_and_ledger,0.01773053640499711,7,28,5276,118,1.3262349353171885,0.8603629181161523,0.4658720172010362,exclusive_wall_timer,brusselator_middle,42,5234,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,106,105,106,D,polynomial_interval_range,0.6454960480332375,182,11040,228510,44160,1.3262349353171885,0.8603629181161523,0.4658720172010362,exclusive_wall_timer,brusselator_middle,0,228510,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,106,105,106,E,composition_and_cutoff,0.09038966940715909,123,1414,34002,5968,1.3262349353171885,0.8603629181161523,0.4658720172010362,exclusive_wall_timer,brusselator_middle,0,34002,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,106,105,106,F,center_scale_and_maps,0.0022691814228892326,5,4,812,20,1.3262349353171885,0.8603629181161523,0.4658720172010362,exclusive_wall_timer,brusselator_middle,0,812,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,106,105,106,G,history_checks_pack_propagate_commit,0.04979695752263069,30,440,22195,1760,1.3262349353171885,0.8603629181161523,0.4658720172010362,exclusive_wall_timer,brusselator_middle,0,22195,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,106,105,106,H,other_boundary,0.003443456254899502,1,34,1064,136,1.3262349353171885,0.8603629181161523,0.4658720172010362,exclusive_wall_timer,brusselator_middle,0,1064,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,106,105,106,outside_boundary,nonboundary_or_unattributed,0.4658720172010362,0,259,123978,12334,1.3262349353171885,0.8603629181161523,0.4658720172010362,exclusive_wall_timer,brusselator_middle,646,123332,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,107,106,107,A,representation_and_coefficients,0.049267626367509365,168,5,14897,1890,1.3280600802972913,0.8531969226896763,0.474863157607615,exclusive_wall_timer,brusselator_middle,8,14889,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,107,106,107,B,point_substitution,0.0009796181693673134,3,0,344,0,1.3280600802972913,0.8531969226896763,0.474863157607615,exclusive_wall_timer,brusselator_middle,1,343,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,107,106,107,C,endpoint_error_and_ledger,0.01779369590803981,7,28,5276,118,1.3280600802972913,0.8531969226896763,0.474863157607615,exclusive_wall_timer,brusselator_middle,42,5234,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,107,106,107,D,polynomial_interval_range,0.6408466617576778,182,11040,228510,44160,1.3280600802972913,0.8531969226896763,0.474863157607615,exclusive_wall_timer,brusselator_middle,0,228510,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,107,106,107,E,composition_and_cutoff,0.0893096225336194,123,1414,34002,5968,1.3280600802972913,0.8531969226896763,0.474863157607615,exclusive_wall_timer,brusselator_middle,0,34002,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,107,106,107,F,center_scale_and_maps,0.002192184329032898,5,4,812,20,1.3280600802972913,0.8531969226896763,0.474863157607615,exclusive_wall_timer,brusselator_middle,0,812,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,107,106,107,G,history_checks_pack_propagate_commit,0.0493712886236608,30,444,22391,1776,1.3280600802972913,0.8531969226896763,0.474863157607615,exclusive_wall_timer,brusselator_middle,0,22391,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,107,106,107,H,other_boundary,0.0034362250007689,1,34,1064,136,1.3280600802972913,0.8531969226896763,0.474863157607615,exclusive_wall_timer,brusselator_middle,0,1064,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,107,106,107,outside_boundary,nonboundary_or_unattributed,0.474863157607615,0,259,123978,12334,1.3280600802972913,0.8531969226896763,0.474863157607615,exclusive_wall_timer,brusselator_middle,646,123332,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,108,107,108,A,representation_and_coefficients,0.049634300637990236,168,5,14897,1890,1.3057744181714952,0.842041043099016,0.46373337507247925,exclusive_wall_timer,brusselator_middle,8,14889,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,108,107,108,B,point_substitution,0.000978823285549879,3,0,344,0,1.3057744181714952,0.842041043099016,0.46373337507247925,exclusive_wall_timer,brusselator_middle,1,343,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,108,107,108,C,endpoint_error_and_ledger,0.017286025919020176,7,28,5276,118,1.3057744181714952,0.842041043099016,0.46373337507247925,exclusive_wall_timer,brusselator_middle,42,5234,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,108,107,108,D,polynomial_interval_range,0.631692502181977,182,11022,228154,44088,1.3057744181714952,0.842041043099016,0.46373337507247925,exclusive_wall_timer,brusselator_middle,0,228154,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,108,107,108,E,composition_and_cutoff,0.08812608243897557,123,1414,33998,5968,1.3057744181714952,0.842041043099016,0.46373337507247925,exclusive_wall_timer,brusselator_middle,0,33998,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,108,107,108,F,center_scale_and_maps,0.002171227242797613,5,4,812,20,1.3057744181714952,0.842041043099016,0.46373337507247925,exclusive_wall_timer,brusselator_middle,0,812,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,108,107,108,G,history_checks_pack_propagate_commit,0.04877289058640599,30,448,22587,1792,1.3057744181714952,0.842041043099016,0.46373337507247925,exclusive_wall_timer,brusselator_middle,0,22587,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,108,107,108,H,other_boundary,0.003379190806299448,1,34,1064,136,1.3057744181714952,0.842041043099016,0.46373337507247925,exclusive_wall_timer,brusselator_middle,0,1064,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,108,107,108,outside_boundary,nonboundary_or_unattributed,0.46373337507247925,0,259,123978,12334,1.3057744181714952,0.842041043099016,0.46373337507247925,exclusive_wall_timer,brusselator_middle,646,123332,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,109,108,109,A,representation_and_coefficients,0.05049344711005688,168,5,14897,1890,1.3277362049557269,0.8648743121884763,0.46286189276725054,exclusive_wall_timer,brusselator_middle,8,14889,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,109,108,109,B,point_substitution,0.0009857392869889736,3,0,344,0,1.3277362049557269,0.8648743121884763,0.46286189276725054,exclusive_wall_timer,brusselator_middle,1,343,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,109,108,109,C,endpoint_error_and_ledger,0.017193838953971863,7,28,5276,118,1.3277362049557269,0.8648743121884763,0.46286189276725054,exclusive_wall_timer,brusselator_middle,42,5234,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,109,108,109,D,polynomial_interval_range,0.6499003977514803,182,11022,228154,44088,1.3277362049557269,0.8648743121884763,0.46286189276725054,exclusive_wall_timer,brusselator_middle,0,228154,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,109,108,109,E,composition_and_cutoff,0.09051962848752737,123,1414,33998,5968,1.3277362049557269,0.8648743121884763,0.46286189276725054,exclusive_wall_timer,brusselator_middle,0,33998,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,109,108,109,F,center_scale_and_maps,0.002124819438904524,5,4,812,20,1.3277362049557269,0.8648743121884763,0.46286189276725054,exclusive_wall_timer,brusselator_middle,0,812,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,109,108,109,G,history_checks_pack_propagate_commit,0.0503010293468833,30,452,22783,1808,1.3277362049557269,0.8648743121884763,0.46286189276725054,exclusive_wall_timer,brusselator_middle,0,22783,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,109,108,109,H,other_boundary,0.0033554118126630783,1,34,1064,136,1.3277362049557269,0.8648743121884763,0.46286189276725054,exclusive_wall_timer,brusselator_middle,0,1064,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,109,108,109,outside_boundary,nonboundary_or_unattributed,0.46286189276725054,0,259,123978,12334,1.3277362049557269,0.8648743121884763,0.46286189276725054,exclusive_wall_timer,brusselator_middle,646,123332,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,110,109,110,A,representation_and_coefficients,0.049441170413047075,168,5,14897,1890,1.3213296039029956,0.8544114790856838,0.46691812481731176,exclusive_wall_timer,brusselator_middle,8,14889,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,110,109,110,B,point_substitution,0.0009884596802294254,3,0,344,0,1.3213296039029956,0.8544114790856838,0.46691812481731176,exclusive_wall_timer,brusselator_middle,1,343,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,110,109,110,C,endpoint_error_and_ledger,0.017092693597078323,7,28,5276,118,1.3213296039029956,0.8544114790856838,0.46691812481731176,exclusive_wall_timer,brusselator_middle,42,5234,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,110,109,110,D,polynomial_interval_range,0.6399608082138002,182,11022,228154,44088,1.3213296039029956,0.8544114790856838,0.46691812481731176,exclusive_wall_timer,brusselator_middle,0,228154,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,110,109,110,E,composition_and_cutoff,0.08968426380306482,123,1414,33998,5968,1.3213296039029956,0.8544114790856838,0.46691812481731176,exclusive_wall_timer,brusselator_middle,0,33998,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,110,109,110,F,center_scale_and_maps,0.0022060307674109936,5,4,812,20,1.3213296039029956,0.8544114790856838,0.46691812481731176,exclusive_wall_timer,brusselator_middle,0,812,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,110,109,110,G,history_checks_pack_propagate_commit,0.051637854892760515,30,456,22979,1824,1.3213296039029956,0.8544114790856838,0.46691812481731176,exclusive_wall_timer,brusselator_middle,0,22979,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,110,109,110,H,other_boundary,0.0034001977182924747,1,34,1064,136,1.3213296039029956,0.8544114790856838,0.46691812481731176,exclusive_wall_timer,brusselator_middle,0,1064,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,110,109,110,outside_boundary,nonboundary_or_unattributed,0.46691812481731176,0,259,123978,12334,1.3213296039029956,0.8544114790856838,0.46691812481731176,exclusive_wall_timer,brusselator_middle,646,123332,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,111,110,111,A,representation_and_coefficients,0.04912442807108164,168,5,14897,1890,1.3158583538606763,0.8436202621087432,0.4722380917519331,exclusive_wall_timer,brusselator_middle,8,14889,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,111,110,111,B,point_substitution,0.0009730090387165546,3,0,344,0,1.3158583538606763,0.8436202621087432,0.4722380917519331,exclusive_wall_timer,brusselator_middle,1,343,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,111,110,111,C,endpoint_error_and_ledger,0.01786811975762248,7,28,5276,118,1.3158583538606763,0.8436202621087432,0.4722380917519331,exclusive_wall_timer,brusselator_middle,42,5234,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,111,110,111,D,polynomial_interval_range,0.6308876108378172,182,10988,227516,43952,1.3158583538606763,0.8436202621087432,0.4722380917519331,exclusive_wall_timer,brusselator_middle,0,227516,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,111,110,111,E,composition_and_cutoff,0.08827340044081211,123,1414,33990,5968,1.3158583538606763,0.8436202621087432,0.4722380917519331,exclusive_wall_timer,brusselator_middle,0,33990,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,111,110,111,F,center_scale_and_maps,0.002113539259880781,5,4,812,20,1.3158583538606763,0.8436202621087432,0.4722380917519331,exclusive_wall_timer,brusselator_middle,0,812,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,111,110,111,G,history_checks_pack_propagate_commit,0.050944896414875984,30,460,23175,1840,1.3158583538606763,0.8436202621087432,0.4722380917519331,exclusive_wall_timer,brusselator_middle,0,23175,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,111,110,111,H,other_boundary,0.003435258287936449,1,34,1064,136,1.3158583538606763,0.8436202621087432,0.4722380917519331,exclusive_wall_timer,brusselator_middle,0,1064,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,111,110,111,outside_boundary,nonboundary_or_unattributed,0.4722380917519331,0,259,123976,12334,1.3158583538606763,0.8436202621087432,0.4722380917519331,exclusive_wall_timer,brusselator_middle,646,123330,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,112,111,112,A,representation_and_coefficients,0.04962288495153189,168,5,14865,1886,1.3112497949041426,0.8497693645767868,0.46148043032735586,exclusive_wall_timer,brusselator_middle,8,14857,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,112,111,112,B,point_substitution,0.001073526218533516,3,0,344,0,1.3112497949041426,0.8497693645767868,0.46148043032735586,exclusive_wall_timer,brusselator_middle,1,343,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,112,111,112,C,endpoint_error_and_ledger,0.01747697778046131,7,28,5276,118,1.3112497949041426,0.8497693645767868,0.46148043032735586,exclusive_wall_timer,brusselator_middle,42,5234,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,112,111,112,D,polynomial_interval_range,0.6356321894563735,182,10954,226834,43816,1.3112497949041426,0.8497693645767868,0.46148043032735586,exclusive_wall_timer,brusselator_middle,0,226834,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,112,111,112,E,composition_and_cutoff,0.08889736421406269,123,1414,33910,5968,1.3112497949041426,0.8497693645767868,0.46148043032735586,exclusive_wall_timer,brusselator_middle,0,33910,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,112,111,112,F,center_scale_and_maps,0.0022201375104486942,5,4,812,20,1.3112497949041426,0.8497693645767868,0.46148043032735586,exclusive_wall_timer,brusselator_middle,0,812,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,112,111,112,G,history_checks_pack_propagate_commit,0.051450591534376144,30,464,23371,1856,1.3112497949041426,0.8497693645767868,0.46148043032735586,exclusive_wall_timer,brusselator_middle,0,23371,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,112,111,112,H,other_boundary,0.0033956929109990597,1,34,1064,136,1.3112497949041426,0.8497693645767868,0.46148043032735586,exclusive_wall_timer,brusselator_middle,0,1064,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,112,111,112,outside_boundary,nonboundary_or_unattributed,0.46148043032735586,0,259,123978,12334,1.3112497949041426,0.8497693645767868,0.46148043032735586,exclusive_wall_timer,brusselator_middle,646,123332,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,113,112,113,A,representation_and_coefficients,0.04880899377167225,168,5,14769,1874,1.3045856961980462,0.8405853835865855,0.4640003126114607,exclusive_wall_timer,brusselator_middle,8,14761,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,113,112,113,B,point_substitution,0.0009610196575522423,3,0,344,0,1.3045856961980462,0.8405853835865855,0.4640003126114607,exclusive_wall_timer,brusselator_middle,1,343,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,113,112,113,C,endpoint_error_and_ledger,0.017437970731407404,7,28,5276,118,1.3045856961980462,0.8405853835865855,0.4640003126114607,exclusive_wall_timer,brusselator_middle,42,5234,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,113,112,113,D,polynomial_interval_range,0.6285320743918419,182,10854,224776,43416,1.3045856961980462,0.8405853835865855,0.4640003126114607,exclusive_wall_timer,brusselator_middle,0,224776,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,113,112,113,E,composition_and_cutoff,0.08804922644048929,123,1414,33680,5968,1.3045856961980462,0.8405853835865855,0.4640003126114607,exclusive_wall_timer,brusselator_middle,0,33680,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,113,112,113,F,center_scale_and_maps,0.0021286839619278908,5,4,812,20,1.3045856961980462,0.8405853835865855,0.4640003126114607,exclusive_wall_timer,brusselator_middle,0,812,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,113,112,113,G,history_checks_pack_propagate_commit,0.05128053994849324,30,468,23567,1872,1.3045856961980462,0.8405853835865855,0.4640003126114607,exclusive_wall_timer,brusselator_middle,0,23567,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,113,112,113,H,other_boundary,0.003386874683201313,1,34,1064,136,1.3045856961980462,0.8405853835865855,0.4640003126114607,exclusive_wall_timer,brusselator_middle,0,1064,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,113,112,113,outside_boundary,nonboundary_or_unattributed,0.4640003126114607,0,259,123978,12334,1.3045856961980462,0.8405853835865855,0.4640003126114607,exclusive_wall_timer,brusselator_middle,646,123332,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,114,113,114,A,representation_and_coefficients,0.04921716032549739,168,5,14801,1878,1.324845174793154,0.8559050327166915,0.4689401420764625,exclusive_wall_timer,brusselator_middle,8,14793,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,114,113,114,B,point_substitution,0.0009532044641673565,3,0,344,0,1.324845174793154,0.8559050327166915,0.4689401420764625,exclusive_wall_timer,brusselator_middle,1,343,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,114,113,114,C,endpoint_error_and_ledger,0.017194740939885378,7,28,5276,118,1.324845174793154,0.8559050327166915,0.4689401420764625,exclusive_wall_timer,brusselator_middle,42,5234,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,114,113,114,D,polynomial_interval_range,0.6394125954248011,182,10910,225862,43640,1.324845174793154,0.8559050327166915,0.4689401420764625,exclusive_wall_timer,brusselator_middle,0,225862,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,114,113,114,E,composition_and_cutoff,0.08975304244086146,123,1414,33690,5972,1.324845174793154,0.8559050327166915,0.4689401420764625,exclusive_wall_timer,brusselator_middle,0,33690,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,114,113,114,F,center_scale_and_maps,0.0021393252536654472,5,4,812,20,1.324845174793154,0.8559050327166915,0.4689401420764625,exclusive_wall_timer,brusselator_middle,0,812,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,114,113,114,G,history_checks_pack_propagate_commit,0.05367670115083456,30,472,23763,1888,1.324845174793154,0.8559050327166915,0.4689401420764625,exclusive_wall_timer,brusselator_middle,0,23763,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,114,113,114,H,other_boundary,0.0035582627169787884,1,34,1064,136,1.324845174793154,0.8559050327166915,0.4689401420764625,exclusive_wall_timer,brusselator_middle,0,1064,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,114,113,114,outside_boundary,nonboundary_or_unattributed,0.4689401420764625,0,259,123976,12334,1.324845174793154,0.8559050327166915,0.4689401420764625,exclusive_wall_timer,brusselator_middle,646,123330,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,115,114,115,A,representation_and_coefficients,0.04898834554478526,168,5,14673,1862,1.3095127488486469,0.8482788251712918,0.46123392367735505,exclusive_wall_timer,brusselator_middle,8,14665,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,115,114,115,B,point_substitution,0.0009737075306475163,3,0,344,0,1.3095127488486469,0.8482788251712918,0.46123392367735505,exclusive_wall_timer,brusselator_middle,1,343,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,115,114,115,C,endpoint_error_and_ledger,0.0171704706735909,7,28,5276,118,1.3095127488486469,0.8482788251712918,0.46123392367735505,exclusive_wall_timer,brusselator_middle,42,5234,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,115,114,115,D,polynomial_interval_range,0.6352210221812129,182,10812,223874,43248,1.3095127488486469,0.8482788251712918,0.46123392367735505,exclusive_wall_timer,brusselator_middle,0,223874,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,115,114,115,E,composition_and_cutoff,0.08867012988775969,123,1414,33522,5970,1.3095127488486469,0.8482788251712918,0.46123392367735505,exclusive_wall_timer,brusselator_middle,0,33522,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
brusselator,115,114,115,F,center_scale_and_maps,0.0021371920593082905,5,4,812,20,1.3095127488486469,0.8482788251712918,0.46123392367735505,exclusive_wall_timer,brusselator_middle,0,812,raw_minimal/profiles/brusselator_middle_wall/operations.csv,raw_minimal/profiles/brusselator_middle_wall/source.json
