absolute_time,analytic_reference_status,h,lower,requested_horizon,sampled_trajectory_status,state_index,step_index,system,tool,tool_variant,upper,width
1.1700000000000008,passed,0.01,-0.342365530464505,4.0,passed,0,117,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.342365530464505,0.68473106092901
1.1700000000000008,passed,0.01,-0.342365530464505,4.0,passed,1,117,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.342365530464505,0.68473106092901
1.1800000000000008,passed,0.01,-0.3458891857691501,4.0,passed,0,118,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.3458891857691501,0.6917783715383002
1.1800000000000008,passed,0.01,-0.3458891857691501,4.0,passed,1,118,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.3458891857691501,0.6917783715383002
1.1900000000000008,passed,0.01,-0.34944807762684166,4.0,passed,0,119,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.34944807762684166,0.6988961552536833
1.1900000000000008,passed,0.01,-0.34944807762684166,4.0,passed,1,119,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.34944807762684166,0.6988961552536833
1.2000000000000008,passed,0.01,-0.3530425584031101,4.0,passed,0,120,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.3530425584031101,0.7060851168062202
1.2000000000000008,passed,0.01,-0.3530425584031101,4.0,passed,1,120,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.3530425584031101,0.7060851168062202
1.2100000000000009,passed,0.01,-0.35667298398714126,4.0,passed,0,121,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.35667298398714126,0.7133459679742825
1.2100000000000009,passed,0.01,-0.35667298398714126,4.0,passed,1,121,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.35667298398714126,0.7133459679742825
1.2200000000000009,passed,0.01,-0.36033971382701274,4.0,passed,0,122,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.36033971382701274,0.7206794276540255
1.2200000000000009,passed,0.01,-0.36033971382701274,4.0,passed,1,122,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.36033971382701274,0.7206794276540255
1.2300000000000009,passed,0.01,-0.36404311096528297,4.0,passed,0,123,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.36404311096528297,0.7280862219305659
1.2300000000000009,passed,0.01,-0.36404311096528297,4.0,passed,1,123,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.36404311096528297,0.7280862219305659
1.2400000000000009,passed,0.01,-0.3677835420749358,4.0,passed,0,124,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.3677835420749358,0.7355670841498716
1.2400000000000009,passed,0.01,-0.3677835420749358,4.0,passed,1,124,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.3677835420749358,0.7355670841498716
1.2500000000000009,passed,0.01,-0.37156137749568524,4.0,passed,0,125,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.37156137749568524,0.7431227549913705
1.2500000000000009,passed,0.01,-0.37156137749568524,4.0,passed,1,125,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.37156137749568524,0.7431227549913705
1.260000000000001,passed,0.01,-0.3753769912706421,4.0,passed,0,126,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.3753769912706421,0.7507539825412842
1.260000000000001,passed,0.01,-0.3753769912706421,4.0,passed,1,126,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.3753769912706421,0.7507539825412842
1.270000000000001,passed,0.01,-0.3792307611833486,4.0,passed,0,127,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.3792307611833486,0.7584615223666972
1.270000000000001,passed,0.01,-0.3792307611833486,4.0,passed,1,127,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.3792307611833486,0.7584615223666972
1.280000000000001,passed,0.01,-0.38312306879518215,4.0,passed,0,128,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.38312306879518215,0.7662461375903643
1.280000000000001,passed,0.01,-0.38312306879518215,4.0,passed,1,128,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.38312306879518215,0.7662461375903643
1.290000000000001,passed,0.01,-0.387054299483134,4.0,passed,0,129,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.387054299483134,0.774108598966268
1.290000000000001,passed,0.01,-0.387054299483134,4.0,passed,1,129,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.387054299483134,0.774108598966268
1.300000000000001,passed,0.01,-0.3910248424779654,4.0,passed,0,130,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.3910248424779654,0.7820496849559307
1.300000000000001,passed,0.01,-0.3910248424779654,4.0,passed,1,130,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.3910248424779654,0.7820496849559307
1.310000000000001,passed,0.01,-0.3950350909027451,4.0,passed,0,131,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.3950350909027451,0.7900701818054902
1.310000000000001,passed,0.01,-0.3950350909027451,4.0,passed,1,131,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.3950350909027451,0.7900701818054902
1.320000000000001,passed,0.01,-0.3990854418117726,4.0,passed,0,132,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.3990854418117726,0.7981708836235452
1.320000000000001,passed,0.01,-0.3990854418117726,4.0,passed,1,132,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.3990854418117726,0.7981708836235452
1.330000000000001,passed,0.01,-0.4031762962298904,4.0,passed,0,133,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4031762962298904,0.8063525924597807
1.330000000000001,passed,0.01,-0.4031762962298904,4.0,passed,1,133,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4031762962298904,0.8063525924597807
1.340000000000001,passed,0.01,-0.4073080591921894,4.0,passed,0,134,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4073080591921894,0.8146161183843788
1.340000000000001,passed,0.01,-0.4073080591921894,4.0,passed,1,134,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4073080591921894,0.8146161183843788
1.350000000000001,passed,0.01,-0.4114811397841113,4.0,passed,0,135,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4114811397841113,0.8229622795682227
1.350000000000001,passed,0.01,-0.4114811397841113,4.0,passed,1,135,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4114811397841113,0.8229622795682227
1.360000000000001,passed,0.01,-0.4156959511819525,4.0,passed,0,136,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4156959511819525,0.831391902363905
1.360000000000001,passed,0.01,-0.4156959511819525,4.0,passed,1,136,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4156959511819525,0.831391902363905
1.370000000000001,passed,0.01,-0.4199529106937721,4.0,passed,0,137,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4199529106937721,0.8399058213875442
1.370000000000001,passed,0.01,-0.4199529106937721,4.0,passed,1,137,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4199529106937721,0.8399058213875442
1.380000000000001,passed,0.01,-0.4242524398007099,4.0,passed,0,138,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4242524398007099,0.8485048796014198
1.380000000000001,passed,0.01,-0.4242524398007099,4.0,passed,1,138,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4242524398007099,0.8485048796014198
1.390000000000001,passed,0.01,-0.42859496419871707,4.0,passed,0,139,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.42859496419871707,0.8571899283974341
1.390000000000001,passed,0.01,-0.42859496419871707,4.0,passed,1,139,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.42859496419871707,0.8571899283974341
1.400000000000001,passed,0.01,-0.4329809138407043,4.0,passed,0,140,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4329809138407043,0.8659618276814086
1.400000000000001,passed,0.01,-0.4329809138407043,4.0,passed,1,140,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4329809138407043,0.8659618276814086
1.410000000000001,passed,0.01,-0.43741072297911143,4.0,passed,0,141,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.43741072297911143,0.8748214459582229
1.410000000000001,passed,0.01,-0.43741072297911143,4.0,passed,1,141,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.43741072297911143,0.8748214459582229
1.420000000000001,passed,0.01,-0.4418848302089026,4.0,passed,0,142,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4418848302089026,0.8837696604178052
1.420000000000001,passed,0.01,-0.4418848302089026,4.0,passed,1,142,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4418848302089026,0.8837696604178052
1.430000000000001,passed,0.01,-0.44640367851099166,4.0,passed,0,143,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.44640367851099166,0.8928073570219833
1.430000000000001,passed,0.01,-0.44640367851099166,4.0,passed,1,143,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.44640367851099166,0.8928073570219833
1.440000000000001,passed,0.01,-0.4509677152961016,4.0,passed,0,144,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4509677152961016,0.9019354305922032
1.440000000000001,passed,0.01,-0.4509677152961016,4.0,passed,1,144,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4509677152961016,0.9019354305922032
1.450000000000001,passed,0.01,-0.45557739244906265,4.0,passed,0,145,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.45557739244906265,0.9111547848981253
1.450000000000001,passed,0.01,-0.45557739244906265,4.0,passed,1,145,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.45557739244906265,0.9111547848981253
1.460000000000001,passed,0.01,-0.4602331663735533,4.0,passed,0,146,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4602331663735533,0.9204663327471067
1.460000000000001,passed,0.01,-0.4602331663735533,4.0,passed,1,146,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4602331663735533,0.9204663327471067
1.470000000000001,passed,0.01,-0.4649354980372889,4.0,passed,0,147,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4649354980372889,0.9298709960745778
1.470000000000001,passed,0.01,-0.4649354980372889,4.0,passed,1,147,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4649354980372889,0.9298709960745778
1.480000000000001,passed,0.01,-0.4696848530176618,4.0,passed,0,148,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4696848530176618,0.9393697060353235
1.480000000000001,passed,0.01,-0.4696848530176618,4.0,passed,1,148,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4696848530176618,0.9393697060353235
1.490000000000001,passed,0.01,-0.4744817015478385,4.0,passed,0,149,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4744817015478385,0.948963403095677
1.490000000000001,passed,0.01,-0.4744817015478385,4.0,passed,1,149,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4744817015478385,0.948963403095677
1.500000000000001,passed,0.01,-0.4793265185633169,4.0,passed,0,150,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4793265185633169,0.9586530371266337
1.500000000000001,passed,0.01,-0.4793265185633169,4.0,passed,1,150,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4793265185633169,0.9586530371266337
1.5100000000000011,passed,0.01,-0.48421978374895014,4.0,passed,0,151,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.48421978374895014,0.9684395674979003
1.5100000000000011,passed,0.01,-0.48421978374895014,4.0,passed,1,151,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.48421978374895014,0.9684395674979003
1.5200000000000011,passed,0.01,-0.4891619815864397,4.0,passed,0,152,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4891619815864397,0.9783239631728794
1.5200000000000011,passed,0.01,-0.4891619815864397,4.0,passed,1,152,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4891619815864397,0.9783239631728794
1.5300000000000011,passed,0.01,-0.4941536014023042,4.0,passed,0,153,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4941536014023042,0.9883072028046084
1.5300000000000011,passed,0.01,-0.4941536014023042,4.0,passed,1,153,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.4941536014023042,0.9883072028046084
1.5400000000000011,passed,0.01,-0.49919513741632726,4.0,passed,0,154,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.49919513741632726,0.9983902748326545
1.5400000000000011,passed,0.01,-0.49919513741632726,4.0,passed,1,154,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.49919513741632726,0.9983902748326545
1.5500000000000012,passed,0.01,-0.5042870887904907,4.0,passed,0,155,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5042870887904907,1.0085741775809813
1.5500000000000012,passed,0.01,-0.5042870887904907,4.0,passed,1,155,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5042870887904907,1.0085741775809813
1.5600000000000012,passed,0.01,-0.5094299596783958,4.0,passed,0,156,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5094299596783958,1.0188599193567915
1.5600000000000012,passed,0.01,-0.5094299596783958,4.0,passed,1,156,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5094299596783958,1.0188599193567915
1.5700000000000012,passed,0.01,-0.5146242592751799,4.0,passed,0,157,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5146242592751799,1.0292485185503597
1.5700000000000012,passed,0.01,-0.5146242592751799,4.0,passed,1,157,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5146242592751799,1.0292485185503597
1.5800000000000012,passed,0.01,-0.5198705018679318,4.0,passed,0,158,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5198705018679318,1.0397410037358636
1.5800000000000012,passed,0.01,-0.5198705018679318,4.0,passed,1,158,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5198705018679318,1.0397410037358636
1.5900000000000012,passed,0.01,-0.5251692068866113,4.0,passed,0,159,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5251692068866113,1.0503384137732226
1.5900000000000012,passed,0.01,-0.5251692068866113,4.0,passed,1,159,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5251692068866113,1.0503384137732226
1.6000000000000012,passed,0.01,-0.5305208989554776,4.0,passed,0,160,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5305208989554776,1.0610417979109552
1.6000000000000012,passed,0.01,-0.5305208989554776,4.0,passed,1,160,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5305208989554776,1.0610417979109552
1.6100000000000012,passed,0.01,-0.5359261079450325,4.0,passed,0,161,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5359261079450325,1.071852215890065
1.6100000000000012,passed,0.01,-0.5359261079450325,4.0,passed,1,161,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5359261079450325,1.071852215890065
1.6200000000000012,passed,0.01,-0.541385369024483,4.0,passed,0,162,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.541385369024483,1.082770738048966
1.6200000000000012,passed,0.01,-0.541385369024483,4.0,passed,1,162,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.541385369024483,1.082770738048966
1.6300000000000012,passed,0.01,-0.5468992227147279,4.0,passed,0,163,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5468992227147279,1.0937984454294558
1.6300000000000012,passed,0.01,-0.5468992227147279,4.0,passed,1,163,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5468992227147279,1.0937984454294558
1.6400000000000012,passed,0.01,-0.5524682149418754,4.0,passed,0,164,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5524682149418754,1.1049364298837507
1.6400000000000012,passed,0.01,-0.5524682149418754,4.0,passed,1,164,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5524682149418754,1.1049364298837507
1.6500000000000012,passed,0.01,-0.5580928970912943,4.0,passed,0,165,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5580928970912943,1.1161857941825886
1.6500000000000012,passed,0.01,-0.5580928970912943,4.0,passed,1,165,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5580928970912943,1.1161857941825886
1.6600000000000013,passed,0.01,-0.5637738260622074,4.0,passed,0,166,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5637738260622074,1.1275476521244148
1.6600000000000013,passed,0.01,-0.5637738260622074,4.0,passed,1,166,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5637738260622074,1.1275476521244148
1.6700000000000013,passed,0.01,-0.5695115643228296,4.0,passed,0,167,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5695115643228296,1.1390231286456591
1.6700000000000013,passed,0.01,-0.5695115643228296,4.0,passed,1,167,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5695115643228296,1.1390231286456591
1.6800000000000013,passed,0.01,-0.575306679966058,4.0,passed,0,168,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.575306679966058,1.150613359932116
1.6800000000000013,passed,0.01,-0.575306679966058,4.0,passed,1,168,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.575306679966058,1.150613359932116
1.6900000000000013,passed,0.01,-0.5811597467657187,4.0,passed,0,169,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5811597467657187,1.1623194935314374
1.6900000000000013,passed,0.01,-0.5811597467657187,4.0,passed,1,169,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5811597467657187,1.1623194935314374
1.7000000000000013,passed,0.01,-0.587071344233376,4.0,passed,0,170,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.587071344233376,1.174142688466752
1.7000000000000013,passed,0.01,-0.587071344233376,4.0,passed,1,170,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.587071344233376,1.174142688466752
1.7100000000000013,passed,0.01,-0.5930420576757099,4.0,passed,0,171,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5930420576757099,1.1860841153514199
1.7100000000000013,passed,0.01,-0.5930420576757099,4.0,passed,1,171,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5930420576757099,1.1860841153514199
1.7200000000000013,passed,0.01,-0.5990724782524671,4.0,passed,0,172,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5990724782524671,1.1981449565049342
1.7200000000000013,passed,0.01,-0.5990724782524671,4.0,passed,1,172,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.5990724782524671,1.1981449565049342
1.7300000000000013,passed,0.01,-0.6051632030349919,4.0,passed,0,173,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6051632030349919,1.2103264060699839
1.7300000000000013,passed,0.01,-0.6051632030349919,4.0,passed,1,173,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6051632030349919,1.2103264060699839
1.7400000000000013,passed,0.01,-0.611314835065342,4.0,passed,0,174,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.611314835065342,1.222629670130684
1.7400000000000013,passed,0.01,-0.611314835065342,4.0,passed,1,174,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.611314835065342,1.222629670130684
1.7500000000000013,passed,0.01,-0.6175279834159956,4.0,passed,0,175,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6175279834159956,1.2350559668319911
1.7500000000000013,passed,0.01,-0.6175279834159956,4.0,passed,1,175,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6175279834159956,1.2350559668319911
1.7600000000000013,passed,0.01,-0.6238032632501557,4.0,passed,0,176,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6238032632501557,1.2476065265003113
1.7600000000000013,passed,0.01,-0.6238032632501557,4.0,passed,1,176,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6238032632501557,1.2476065265003113
1.7700000000000014,passed,0.01,-0.6301412958826574,4.0,passed,0,177,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6301412958826574,1.2602825917653149
1.7700000000000014,passed,0.01,-0.6301412958826574,4.0,passed,1,177,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6301412958826574,1.2602825917653149
1.7800000000000014,passed,0.01,-0.6365427088414841,4.0,passed,0,178,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6365427088414841,1.2730854176829682
1.7800000000000014,passed,0.01,-0.6365427088414841,4.0,passed,1,178,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6365427088414841,1.2730854176829682
1.7900000000000014,passed,0.01,-0.6430081359298991,4.0,passed,0,179,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6430081359298991,1.2860162718597983
1.7900000000000014,passed,0.01,-0.6430081359298991,4.0,passed,1,179,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6430081359298991,1.2860162718597983
1.8000000000000014,passed,0.01,-0.6495382172891982,4.0,passed,0,180,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6495382172891982,1.2990764345783965
1.8000000000000014,passed,0.01,-0.6495382172891982,4.0,passed,1,180,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6495382172891982,1.2990764345783965
1.8100000000000014,passed,0.01,-0.6561335994620904,4.0,passed,0,181,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6561335994620904,1.3122671989241808
1.8100000000000014,passed,0.01,-0.6561335994620904,4.0,passed,1,181,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6561335994620904,1.3122671989241808
1.8200000000000014,passed,0.01,-0.6627949354567114,4.0,passed,0,182,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6627949354567114,1.3255898709134228
1.8200000000000014,passed,0.01,-0.6627949354567114,4.0,passed,1,182,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6627949354567114,1.3255898709134228
1.8300000000000014,passed,0.01,-0.6695228848112786,4.0,passed,0,183,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6695228848112786,1.3390457696225573
1.8300000000000014,passed,0.01,-0.6695228848112786,4.0,passed,1,183,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6695228848112786,1.3390457696225573
1.8400000000000014,passed,0.01,-0.6763181136593915,4.0,passed,0,184,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6763181136593915,1.352636227318783
1.8400000000000014,passed,0.01,-0.6763181136593915,4.0,passed,1,184,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6763181136593915,1.352636227318783
1.8500000000000014,passed,0.01,-0.6831812947959855,4.0,passed,0,185,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6831812947959855,1.366362589591971
1.8500000000000014,passed,0.01,-0.6831812947959855,4.0,passed,1,185,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6831812947959855,1.366362589591971
1.8600000000000014,passed,0.01,-0.6901131077439455,4.0,passed,0,186,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6901131077439455,1.380226215487891
1.8600000000000014,passed,0.01,-0.6901131077439455,4.0,passed,1,186,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6901131077439455,1.380226215487891
1.8700000000000014,passed,0.01,-0.6971142388213851,4.0,passed,0,187,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6971142388213851,1.3942284776427702
1.8700000000000014,passed,0.01,-0.6971142388213851,4.0,passed,1,187,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.6971142388213851,1.3942284776427702
1.8800000000000014,passed,0.01,-0.7041853812095992,4.0,passed,0,188,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7041853812095992,1.4083707624191983
1.8800000000000014,passed,0.01,-0.7041853812095992,4.0,passed,1,188,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7041853812095992,1.4083707624191983
1.8900000000000015,passed,0.01,-0.7113272350216954,4.0,passed,0,189,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7113272350216954,1.4226544700433907
1.8900000000000015,passed,0.01,-0.7113272350216954,4.0,passed,1,189,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7113272350216954,1.4226544700433907
1.9000000000000015,passed,0.01,-0.7185405073719124,4.0,passed,0,190,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7185405073719124,1.4370810147438249
1.9000000000000015,passed,0.01,-0.7185405073719124,4.0,passed,1,190,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7185405073719124,1.4370810147438249
1.9100000000000015,passed,0.01,-0.7258259124456318,4.0,passed,0,191,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7258259124456318,1.4516518248912635
1.9100000000000015,passed,0.01,-0.7258259124456318,4.0,passed,1,191,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7258259124456318,1.4516518248912635
1.9200000000000015,passed,0.01,-0.7331841715700882,4.0,passed,0,192,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7331841715700882,1.4663683431401764
1.9200000000000015,passed,0.01,-0.7331841715700882,4.0,passed,1,192,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7331841715700882,1.4663683431401764
1.9300000000000015,passed,0.01,-0.7406160132857892,4.0,passed,0,193,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7406160132857892,1.4812320265715784
1.9300000000000015,passed,0.01,-0.7406160132857892,4.0,passed,1,193,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7406160132857892,1.4812320265715784
1.9400000000000015,passed,0.01,-0.7481221734186473,4.0,passed,0,194,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7481221734186473,1.4962443468372946
1.9400000000000015,passed,0.01,-0.7481221734186473,4.0,passed,1,194,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7481221734186473,1.4962443468372946
1.9500000000000015,passed,0.01,-0.7557033951528339,4.0,passed,0,195,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7557033951528339,1.5114067903056678
1.9500000000000015,passed,0.01,-0.7557033951528339,4.0,passed,1,195,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7557033951528339,1.5114067903056678
1.9600000000000015,passed,0.01,-0.7633604291043624,4.0,passed,0,196,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7633604291043624,1.5267208582087248
1.9600000000000015,passed,0.01,-0.7633604291043624,4.0,passed,1,196,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7633604291043624,1.5267208582087248
1.9700000000000015,passed,0.01,-0.7710940333954062,4.0,passed,0,197,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7710940333954062,1.5421880667908123
1.9700000000000015,passed,0.01,-0.7710940333954062,4.0,passed,1,197,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7710940333954062,1.5421880667908123
1.9800000000000015,passed,0.01,-0.7789049737293604,4.0,passed,0,198,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7789049737293604,1.5578099474587208
1.9800000000000015,passed,0.01,-0.7789049737293604,4.0,passed,1,198,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7789049737293604,1.5578099474587208
1.9900000000000015,passed,0.01,-0.7867940234666542,4.0,passed,0,199,harmonic,flowstar,flowstar_candidate_reinjection_diagnostic,0.7867940234666542,1.5735880469333083
