run_id,timestamp,tool,tool_variant,protocol,system,h,requested_horizon,step_index,absolute_time,state_index,interval_kind,lower,upper,width,exact_lower,exact_upper,lower_error,upper_error,exact_width,inflation_ratio,native_validation_status,analytic_reference_status,sampled_trajectory_status,failure_category,failure_message,local_order,local_basis,carried_representation,step_policy,cutoff,configured_candidate_remainder,native_returned_remainder,postprocessed_remainder,remainder_overwrite_applied,endpoint_tightening_applied,endpoint_semantics,polynomial_width,remainder_width,build_time_s,warmup_time_s,steady_runtime_s,dtype,device,repository_sha,environment
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,223,2.23,1,endpoint_tightened,-1.3356675411534373,1.3356675411534373,2.6713350823068747,-0.140296778800039,0.140296778800039,-1.1953707623533982,-1.1953707623533982,0.280593557600078,9.520300840670949,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.4713350823068745,0.0,,0.02178282057866454,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,224,2.24,0,endpoint_raw,-1.661280270707478,1.661280270707478,3.322560541414956,-0.14046775370970999,0.14046775370970999,-1.520812516997768,-1.520812516997768,0.28093550741941997,11.826773240360007,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,0.2000000000000001,3.122560541414956,0.0,,0.022285019047558308,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,224,2.24,1,endpoint_raw,-1.6612802707074794,1.6612802707074794,3.322560541414959,-0.14046775370970999,0.14046775370970999,-1.5208125169977693,-1.5208125169977693,0.28093550741941997,11.826773240360016,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,0.2000000000000001,3.1225605414149586,0.0,,0.022285019047558308,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,224,2.24,0,endpoint_tightened,-1.3522803438615123,1.3522803438615123,2.7045606877230246,-0.14046775370970999,0.14046775370970999,-1.2118125901518022,-1.2118125901518022,0.28093550741941997,9.626980628280913,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.5045606877230244,0.0,,0.022285019047558308,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,224,2.24,1,endpoint_tightened,-1.3522803438615132,1.3522803438615132,2.7045606877230264,-0.14046775370970999,0.14046775370970999,-1.211812590151803,-1.211812590151803,0.28093550741941997,9.626980628280918,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.504560687723026,0.0,,0.022285019047558308,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,225,2.25,0,endpoint_raw,-1.6822539341264238,1.6822539341264238,3.3645078682528475,-0.14062468196106603,0.14062468196106603,-1.5416292521653578,-1.5416292521653578,0.28124936392213207,11.962721697690167,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,0.2000000000000001,3.1645078682528474,0.0,,0.022422433365136385,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,225,2.25,1,endpoint_raw,-1.6822539341264249,1.6822539341264249,3.3645078682528498,-0.14062468196106603,0.14062468196106603,-1.5416292521653587,-1.5416292521653587,0.28124936392213207,11.962721697690176,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,0.2000000000000001,3.1645078682528496,0.0,,0.022422433365136385,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,225,2.25,0,endpoint_tightened,-1.3691028832037777,1.3691028832037777,2.7382057664075554,-0.14062468196106603,0.14062468196106603,-1.2284782012427118,-1.2284782012427118,0.28124936392213207,9.735864743735624,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.5382057664075552,0.0,,0.022422433365136385,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,225,2.25,1,endpoint_tightened,-1.3691028832037786,1.3691028832037786,2.738205766407557,-0.14062468196106603,0.14062468196106603,-1.2284782012427127,-1.2284782012427127,0.28124936392213207,9.735864743735629,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.538205766407557,0.0,,0.022422433365136385,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,226,2.2600000000000002,0,endpoint_raw,-1.703492390046034,1.703492390046034,3.406984780092068,-0.14076754786141285,0.14076754786141285,-1.5627248421846212,-1.5627248421846212,0.2815350957228257,12.101456734354286,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,0.2000000000000001,3.2069847800920677,0.0,,0.0223169201053679,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,226,2.2600000000000002,1,endpoint_raw,-1.703492390046035,1.703492390046035,3.40698478009207,-0.14076754786141285,0.14076754786141285,-1.5627248421846223,-1.5627248421846223,0.2815350957228257,12.101456734354295,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,0.2000000000000001,3.20698478009207,0.0,,0.0223169201053679,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,226,2.2600000000000002,0,endpoint_tightened,-1.3861378071052393,1.3861378071052393,2.7722756142104785,-0.14076754786141285,0.14076754786141285,-1.2453702592438265,-1.2453702592438265,0.2815350957228257,9.846998318603282,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.5722756142104783,0.0,,0.0223169201053679,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,226,2.2600000000000002,1,endpoint_tightened,-1.3861378071052401,1.3861378071052401,2.7722756142104803,-0.14076754786141285,0.14076754786141285,-1.2453702592438274,-1.2453702592438274,0.2815350957228257,9.846998318603287,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.57227561421048,0.0,,0.0223169201053679,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,227,2.27,0,endpoint_raw,-1.7249989814716291,1.7249989814716291,3.4499979629432582,-0.1408963371242794,0.1408963371242794,-1.5841026443473498,-1.5841026443473498,0.2817926742485588,12.24303638177671,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,0.2000000000000001,3.249997962943258,0.0,,0.022056142333894968,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,227,2.27,1,endpoint_raw,-1.7249989814716302,1.7249989814716302,3.4499979629432604,-0.1408963371242794,0.1408963371242794,-1.5841026443473507,-1.5841026443473507,0.2817926742485588,12.243036381776717,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,0.2000000000000001,3.2499979629432603,0.0,,0.022056142333894968,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,227,2.27,0,endpoint_tightened,-1.4033877969209567,1.4033877969209567,2.8067755938419134,-0.1408963371242794,0.1408963371242794,-1.2624914597966774,-1.2624914597966774,0.2817926742485588,9.96042782633221,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.6067755938419133,0.0,,0.022056142333894968,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,227,2.27,1,endpoint_tightened,-1.4033877969209576,1.4033877969209576,2.806775593841915,-0.1408963371242794,0.1408963371242794,-1.2624914597966783,-1.2624914597966783,0.2817926742485588,9.960427826332218,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.606775593841915,0.0,,0.022056142333894968,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,228,2.2800000000000002,0,endpoint_raw,-1.7467770936139724,1.7467770936139724,3.4935541872279448,-0.14101103687084676,0.14101103687084676,-1.6057660567431256,-1.6057660567431256,0.2820220737416935,12.387520384052355,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,0.2000000000000001,3.2935541872279446,0.0,,0.022344936151057482,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,228,2.2800000000000002,1,endpoint_raw,-1.7467770936139735,1.7467770936139735,3.493554187227947,-0.14101103687084676,0.14101103687084676,-1.6057660567431267,-1.6057660567431267,0.2820220737416935,12.387520384052362,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,0.2000000000000001,3.293554187227947,0.0,,0.022344936151057482,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,228,2.2800000000000002,0,endpoint_tightened,-1.4208555678580976,1.4208555678580976,2.8417111357161953,-0.14101103687084676,0.14101103687084676,-1.2798445309872508,-1.2798445309872508,0.2820220737416935,10.076201121473007,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.641711135716195,0.0,,0.022344936151057482,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,228,2.2800000000000002,1,endpoint_tightened,-1.4208555678580985,1.4208555678580985,2.841711135716197,-0.14101103687084676,0.14101103687084676,-1.2798445309872517,-1.2798445309872517,0.2820220737416935,10.076201121473012,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.641711135716197,0.0,,0.022344936151057482,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,229,2.29,0,endpoint_raw,-1.7688301544221128,1.7688301544221128,3.5376603088442256,-0.14111163563123585,0.14111163563123585,-1.627718518790877,-1.627718518790877,0.2822232712624717,12.534970248977627,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,0.2000000000000001,3.3376603088442254,0.0,,0.022054713685065508,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,229,2.29,1,endpoint_raw,-1.7688301544221139,1.7688301544221139,3.5376603088442278,-0.14111163563123585,0.14111163563123585,-1.627718518790878,-1.627718518790878,0.2822232712624717,12.534970248977636,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,0.2000000000000001,3.3376603088442276,0.0,,0.022054713685065508,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,229,2.29,0,endpoint_tightened,-1.43854386940332,1.43854386940332,2.87708773880664,-0.14111163563123585,0.14111163563123585,-1.297432233772084,-1.297432233772084,0.2822232712624717,10.194367480528943,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.6770877388066396,0.0,,0.022054713685065508,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,229,2.29,1,endpoint_tightened,-1.4385438694033208,1.4385438694033208,2.8770877388066416,-0.14111163563123585,0.14111163563123585,-1.297432233772085,-1.297432233772085,0.2822232712624717,10.194367480528948,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.6770877388066414,0.0,,0.022054713685065508,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,230,2.3000000000000003,0,endpoint_raw,-1.791161635122956,1.791161635122956,3.582323270245912,-0.14119812334565446,0.14119812334565446,-1.6499635117773015,-1.6499635117773015,0.2823962466913089,12.685449301179265,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,0.2000000000000001,3.382323270245912,0.0,,0.021718268282711506,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,230,2.3000000000000003,1,endpoint_raw,-1.7911616351229571,1.7911616351229571,3.5823232702459142,-0.14119812334565446,0.14119812334565446,-1.6499635117773026,-1.6499635117773026,0.2823962466913089,12.685449301179274,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,0.2000000000000001,3.382323270245914,0.0,,0.021718268282711506,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,230,2.3000000000000003,0,endpoint_tightened,-1.4564554857555505,1.4564554857555505,2.912910971511101,-0.14119812334565446,0.14119812334565446,-1.315257362409896,-1.315257362409896,0.2823962466913089,10.314977644498379,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.712910971511101,0.0,,0.021718268282711506,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,230,2.3000000000000003,1,endpoint_tightened,-1.4564554857555514,1.4564554857555514,2.912910971511103,-0.14119812334565446,0.14119812334565446,-1.3152573624098969,-1.3152573624098969,0.2823962466913089,10.314977644498386,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.7129109715111026,0.0,,0.021718268282711506,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,231,2.31,0,endpoint_raw,-1.8137750507676471,1.8137750507676471,3.6275501015352942,-0.14127049136540318,0.14127049136540318,-1.6725045594022439,-1.6725045594022439,0.28254098273080636,12.839022737425237,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,0.2000000000000001,3.427550101535294,0.0,,0.02206001617014408,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,231,2.31,1,endpoint_raw,-1.8137750507676482,1.8137750507676482,3.6275501015352964,-0.14127049136540318,0.14127049136540318,-1.672504559402245,-1.672504559402245,0.28254098273080636,12.839022737425246,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,0.2000000000000001,3.4275501015352963,0.0,,0.02206001617014408,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,231,2.31,0,endpoint_tightened,-1.474593236264228,1.474593236264228,2.949186472528456,-0.14127049136540318,0.14127049136540318,-1.3333227448988247,-1.3333227448988247,0.28254098273080636,10.438083863176486,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.749186472528456,0.0,,0.02206001617014408,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,231,2.31,1,endpoint_tightened,-1.474593236264229,1.474593236264229,2.949186472528458,-0.14127049136540318,0.14127049136540318,-1.3333227448988256,-1.3333227448988256,0.28254098273080636,10.438083863176493,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.7491864725284576,0.0,,0.02206001617014408,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,232,2.32,0,endpoint_raw,-1.8366739607848523,1.8366739607848523,3.6733479215697047,-0.1413287324537404,0.1413287324537404,-1.695345228331112,-1.695345228331112,0.2826574649074808,12.995757684206437,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,0.2000000000000001,3.4733479215697045,0.0,,0.021638918202370405,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,232,2.32,1,endpoint_raw,-1.8366739607848535,1.8366739607848535,3.673347921569707,-0.1413287324537404,0.1413287324537404,-1.695345228331113,-1.695345228331113,0.2826574649074808,12.995757684206446,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,0.2000000000000001,3.4733479215697067,0.0,,0.021638918202370405,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,232,2.32,0,endpoint_tightened,-1.4929599758730776,1.4929599758730776,2.985919951746155,-0.1413287324537404,0.1413287324537404,-1.3516312434193372,-1.3516312434193372,0.2826574649074808,10.563739941287254,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.785919951746155,0.0,,0.021638918202370405,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,232,2.32,1,endpoint_tightened,-1.4929599758730785,1.4929599758730785,2.985919951746157,-0.1413287324537404,0.1413287324537404,-1.351631243419338,-1.351631243419338,0.2826574649074808,10.563739941287261,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.785919951746157,0.0,,0.021638918202370405,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,233,2.33,0,endpoint_raw,-1.859861969541025,1.859861969541025,3.71972393908205,-0.1413728407866058,0.1413728407866058,-1.7184891287544193,-1.7184891287544193,0.2827456815732116,13.15572325768271,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,0.2000000000000001,3.51972393908205,0.0,,0.021567827090620995,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,233,2.33,1,endpoint_raw,-1.8598619695410261,1.8598619695410261,3.7197239390820522,-0.1413728407866058,0.1413728407866058,-1.7184891287544204,-1.7184891287544204,0.2827456815732116,13.15572325768272,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,False,raw_substitution_tau_equals_h,0.2000000000000001,3.519723939082052,0.0,,0.021567827090620995,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,233,2.33,0,endpoint_tightened,-1.511558595569489,1.511558595569489,3.023117191138978,-0.1413728407866058,0.1413728407866058,-1.3701857547828833,-1.3701857547828833,0.2827456815732116,10.692001286520796,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.823117191138978,0.0,,0.021567827090620995,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
torch_tm_flowpipe_8179d43369c3fe4a,20260728T140553Z,torch_tm_flowpipe,torch_order1_native_tightened_carry,native_representation,harmonic,0.01,4.0,233,2.33,1,endpoint_tightened,-1.51155859556949,1.51155859556949,3.02311719113898,-0.1413728407866058,0.1413728407866058,-1.3701857547828842,-1.3701857547828842,0.2827456815732116,10.692001286520803,validated,passed,not_checked,,,1,complete_total_degree_1(state_generators),dependency_preserving_tightened_endpoint_tm,fixed_0.01,,,,,False,True,endpoint_tightened_fixed_time_residual,0.2000000000000001,2.8231171911389796,0.0,,0.021567827090620995,float64,cpu,04f1f1a5d277f77ab09bad903f05f645a4778419,py11
