run_id,tool,protocol,system,h,horizon,state_index,status,validation_status,final_lower,final_upper,final_endpoint_width,maximum_tube_width,sum_final_widths,maximum_final_width,box_volume,log_box_volume,exact_width,exact_inflation_ratio,first_failure_time,successful_horizon,build_time_s,warmup_time_s,steady_runtime_median_s,steady_runtime_iqr_s,retained_basis,effective_max_degree,truncate_to_affine,nonzero_Lt,dtype,device,git_commit,environment,number_of_states,number_of_steps,message
torch_tm_flowpipe_native_first_order_setting_van_der_pol_635156b8a3,torch_tm_flowpipe,native_first_order_setting,van_der_pol,0.005,1.0,0,validation_failed,failed,-2.2837947315762595,6.413342223281161,8.69713695485742,10.31219027646285,245.89392442152294,237.1967874666655,2062.932945849798,7.631884009319452,,,0.485,0.48,0.0,4.124290722887963,4.075415062252432,0.020469949580729008,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,200,non-finite residual interval
torch_tm_flowpipe_native_first_order_setting_van_der_pol_635156b8a3,torch_tm_flowpipe,native_first_order_setting,van_der_pol,0.005,1.0,1,validation_failed,failed,-116.87719119431219,120.31959627235334,237.1967874666655,249.69579923822772,245.89392442152294,237.1967874666655,2062.932945849798,7.631884009319452,,,0.485,0.48,0.0,4.124290722887963,4.075415062252432,0.020469949580729008,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,200,non-finite residual interval
torch_tm_flowpipe_strict_common_affine_van_der_pol_0f9c66879c,torch_tm_flowpipe,strict_common_affine,van_der_pol,0.005,1.0,0,validation_failed,failed,-2.2837947315762595,6.413342223281161,8.69713695485742,10.31219027646285,245.89392442152294,237.1967874666655,2062.932945849798,7.631884009319452,,,0.485,0.48,0.0,4.124290722887963,4.075415062252432,0.020469949580729008,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,200,non-finite residual interval
torch_tm_flowpipe_strict_common_affine_van_der_pol_0f9c66879c,torch_tm_flowpipe,strict_common_affine,van_der_pol,0.005,1.0,1,validation_failed,failed,-116.87719119431219,120.31959627235334,237.1967874666655,249.69579923822772,245.89392442152294,237.1967874666655,2062.932945849798,7.631884009319452,,,0.485,0.48,0.0,4.124290722887963,4.075415062252432,0.020469949580729008,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,200,non-finite residual interval
torch_tm_flowpipe_supplementary_native_representations_van_der_pol_6ada3eaa47,torch_tm_flowpipe,supplementary_native_representations,van_der_pol,0.005,1.0,0,validation_failed,failed,-5.170907233840944,9.089836059728997,14.260743293569941,14.744145811189785,604.1150221284922,589.8542788349223,8411.760451078653,9.037386059369876,,,0.63,0.625,0.0,5.429215571843088,5.416030985768884,0.01669940585270524,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,200,non-finite residual interval
torch_tm_flowpipe_supplementary_native_representations_van_der_pol_6ada3eaa47,torch_tm_flowpipe,supplementary_native_representations,van_der_pol,0.005,1.0,1,validation_failed,failed,-294.9644241714237,294.8898546634986,589.8542788349223,599.2321036387382,604.1150221284922,589.8542788349223,8411.760451078653,9.037386059369876,,,0.63,0.625,0.0,5.429215571843088,5.416030985768884,0.01669940585270524,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,200,non-finite residual interval
torch_tm_flowpipe_native_first_order_setting_van_der_pol_808c2d3224,torch_tm_flowpipe,native_first_order_setting,van_der_pol,0.005,2.0,0,validation_failed,failed,-2.2837947315762595,6.413342223281161,8.69713695485742,10.31219027646285,245.89392442152294,237.1967874666655,2062.932945849798,7.631884009319452,,,0.485,0.48,0.0,4.069502074737102,2.60753540834412,0.019737706054002047,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,400,non-finite residual interval
torch_tm_flowpipe_native_first_order_setting_van_der_pol_808c2d3224,torch_tm_flowpipe,native_first_order_setting,van_der_pol,0.005,2.0,1,validation_failed,failed,-116.87719119431219,120.31959627235334,237.1967874666655,249.69579923822772,245.89392442152294,237.1967874666655,2062.932945849798,7.631884009319452,,,0.485,0.48,0.0,4.069502074737102,2.60753540834412,0.019737706054002047,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,400,non-finite residual interval
torch_tm_flowpipe_strict_common_affine_van_der_pol_94466ef828,torch_tm_flowpipe,strict_common_affine,van_der_pol,0.005,2.0,0,validation_failed,failed,-2.2837947315762595,6.413342223281161,8.69713695485742,10.31219027646285,245.89392442152294,237.1967874666655,2062.932945849798,7.631884009319452,,,0.485,0.48,0.0,4.069502074737102,2.60753540834412,0.019737706054002047,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,400,non-finite residual interval
torch_tm_flowpipe_strict_common_affine_van_der_pol_94466ef828,torch_tm_flowpipe,strict_common_affine,van_der_pol,0.005,2.0,1,validation_failed,failed,-116.87719119431219,120.31959627235334,237.1967874666655,249.69579923822772,245.89392442152294,237.1967874666655,2062.932945849798,7.631884009319452,,,0.485,0.48,0.0,4.069502074737102,2.60753540834412,0.019737706054002047,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,400,non-finite residual interval
torch_tm_flowpipe_supplementary_native_representations_van_der_pol_ae0cad202d,torch_tm_flowpipe,supplementary_native_representations,van_der_pol,0.005,2.0,0,validation_failed,failed,-5.170907233840944,9.089836059728997,14.260743293569941,14.744145811189785,604.1150221284922,589.8542788349223,8411.760451078653,9.037386059369876,,,0.63,0.625,0.0,3.4522934509441257,3.4628370623104274,0.020550293382257223,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,400,non-finite residual interval
torch_tm_flowpipe_supplementary_native_representations_van_der_pol_ae0cad202d,torch_tm_flowpipe,supplementary_native_representations,van_der_pol,0.005,2.0,1,validation_failed,failed,-294.9644241714237,294.8898546634986,589.8542788349223,599.2321036387382,604.1150221284922,589.8542788349223,8411.760451078653,9.037386059369876,,,0.63,0.625,0.0,3.4522934509441257,3.4628370623104274,0.020550293382257223,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,400,non-finite residual interval
torch_tm_flowpipe_native_first_order_setting_van_der_pol_6e6ad4de0a,torch_tm_flowpipe,native_first_order_setting,van_der_pol,0.01,0.1,0,certified_ok,validated,1.2997151622952743,1.6583927597544712,0.3586775974591969,0.39899375311077634,1.1685831116385395,0.8099055141793425,0.2904949639948021,-1.2361690384865551,,,,0.1,0.0,0.2532307989895344,0.26083119213581085,0.004007571842521429,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,10,
torch_tm_flowpipe_native_first_order_setting_van_der_pol_6e6ad4de0a,torch_tm_flowpipe,native_first_order_setting,van_der_pol,0.01,0.1,1,certified_ok,validated,1.7750944858306597,2.585000000010002,0.8099055141793425,1.0199662042750177,1.1685831116385395,0.8099055141793425,0.2904949639948021,-1.2361690384865551,,,,0.1,0.0,0.2532307989895344,0.26083119213581085,0.004007571842521429,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,10,
torch_tm_flowpipe_strict_common_affine_van_der_pol_a3a23396aa,torch_tm_flowpipe,strict_common_affine,van_der_pol,0.01,0.1,0,certified_ok,validated,1.2997151622952743,1.6583927597544712,0.3586775974591969,0.39899375311077634,1.1685831116385395,0.8099055141793425,0.2904949639948021,-1.2361690384865551,,,,0.1,0.0,0.2532307989895344,0.26083119213581085,0.004007571842521429,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,10,
torch_tm_flowpipe_strict_common_affine_van_der_pol_a3a23396aa,torch_tm_flowpipe,strict_common_affine,van_der_pol,0.01,0.1,1,certified_ok,validated,1.7750944858306597,2.585000000010002,0.8099055141793425,1.0199662042750177,1.1685831116385395,0.8099055141793425,0.2904949639948021,-1.2361690384865551,,,,0.1,0.0,0.2532307989895344,0.26083119213581085,0.004007571842521429,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,10,
torch_tm_flowpipe_supplementary_native_representations_van_der_pol_194d7d53f0,torch_tm_flowpipe,supplementary_native_representations,van_der_pol,0.01,0.1,0,certified_ok,validated,1.3039923361090577,1.6547059727693048,0.350713636660247,0.37438590319887344,1.1398920563842583,0.7891784197240113,0.2767756335551948,-1.2845480881770106,,,,0.1,0.0,0.2658277377486229,0.2657420909963548,0.0026642419397830963,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,10,
torch_tm_flowpipe_supplementary_native_representations_van_der_pol_194d7d53f0,torch_tm_flowpipe,supplementary_native_representations,van_der_pol,0.01,0.1,1,certified_ok,validated,1.792144794496635,2.5813232142206464,0.7891784197240113,0.8434004287639114,1.1398920563842583,0.7891784197240113,0.2767756335551948,-1.2845480881770106,,,,0.1,0.0,0.2658277377486229,0.2657420909963548,0.0026642419397830963,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,10,
torch_tm_flowpipe_native_first_order_setting_van_der_pol_90a971f8b1,torch_tm_flowpipe,native_first_order_setting,van_der_pol,0.01,0.25,0,certified_ok,validated,1.40493027828107,2.109512855330411,0.704582577049341,0.8220711473307198,4.006797170194863,3.302214593145522,2.326682868008413,0.8444435914093257,,,,0.25,0.0,0.6424988210201263,0.6446081777103245,0.008090603165328503,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,25,
torch_tm_flowpipe_native_first_order_setting_van_der_pol_90a971f8b1,torch_tm_flowpipe,native_first_order_setting,van_der_pol,0.01,0.25,1,certified_ok,validated,-0.08835731717105234,3.2138572759744695,3.302214593145522,4.040693891419154,4.006797170194863,3.302214593145522,2.326682868008413,0.8444435914093257,,,,0.25,0.0,0.6424988210201263,0.6446081777103245,0.008090603165328503,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,25,
torch_tm_flowpipe_strict_common_affine_van_der_pol_eaa57802f5,torch_tm_flowpipe,strict_common_affine,van_der_pol,0.01,0.25,0,certified_ok,validated,1.40493027828107,2.109512855330411,0.704582577049341,0.8220711473307198,4.006797170194863,3.302214593145522,2.326682868008413,0.8444435914093257,,,,0.25,0.0,0.6424988210201263,0.6446081777103245,0.008090603165328503,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,25,
torch_tm_flowpipe_strict_common_affine_van_der_pol_eaa57802f5,torch_tm_flowpipe,strict_common_affine,van_der_pol,0.01,0.25,1,certified_ok,validated,-0.08835731717105234,3.2138572759744695,3.302214593145522,4.040693891419154,4.006797170194863,3.302214593145522,2.326682868008413,0.8444435914093257,,,,0.25,0.0,0.6424988210201263,0.6446081777103245,0.008090603165328503,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,25,
torch_tm_flowpipe_supplementary_native_representations_van_der_pol_952f7860a3,torch_tm_flowpipe,supplementary_native_representations,van_der_pol,0.01,0.25,0,certified_ok,validated,1.4570920116295023,2.06180494135808,0.6047129297285776,0.6132479345872848,3.1493293068832156,2.544616377154638,1.5387624244645004,0.43097847287190605,,,,0.25,0.0,0.6646370249800384,0.6628265250474215,0.0054818917997181416,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,25,
torch_tm_flowpipe_supplementary_native_representations_van_der_pol_952f7860a3,torch_tm_flowpipe,supplementary_native_representations,van_der_pol,0.01,0.25,1,certified_ok,validated,0.2279788385186665,2.7725952156733045,2.544616377154638,2.5959363818297803,3.1493293068832156,2.544616377154638,1.5387624244645004,0.43097847287190605,,,,0.25,0.0,0.6646370249800384,0.6628265250474215,0.0054818917997181416,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,25,
torch_tm_flowpipe_native_first_order_setting_van_der_pol_248cf74423,torch_tm_flowpipe,native_first_order_setting,van_der_pol,0.01,0.5,0,validation_failed,failed,-0.9877431431587401,5.052244653698,6.03998779685674,7.017549822980942,117.1996601813189,111.15967238446217,671.4030647047447,6.509369649183632,,,0.47000000000000003,0.46,0.0,1.332311537116766,1.2995179072022438,0.007742003537714481,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,50,non-finite residual interval
torch_tm_flowpipe_native_first_order_setting_van_der_pol_248cf74423,torch_tm_flowpipe,native_first_order_setting,van_der_pol,0.01,0.5,1,validation_failed,failed,-54.01899340535872,57.14067897910344,111.15967238446217,113.17649373905354,117.1996601813189,111.15967238446217,671.4030647047447,6.509369649183632,,,0.47000000000000003,0.46,0.0,1.332311537116766,1.2995179072022438,0.007742003537714481,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,50,non-finite residual interval
torch_tm_flowpipe_strict_common_affine_van_der_pol_b94e1a2c87,torch_tm_flowpipe,strict_common_affine,van_der_pol,0.01,0.5,0,validation_failed,failed,-0.9877431431587401,5.052244653698,6.03998779685674,7.017549822980942,117.1996601813189,111.15967238446217,671.4030647047447,6.509369649183632,,,0.47000000000000003,0.46,0.0,1.332311537116766,1.2995179072022438,0.007742003537714481,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,50,non-finite residual interval
torch_tm_flowpipe_strict_common_affine_van_der_pol_b94e1a2c87,torch_tm_flowpipe,strict_common_affine,van_der_pol,0.01,0.5,1,validation_failed,failed,-54.01899340535872,57.14067897910344,111.15967238446217,113.17649373905354,117.1996601813189,111.15967238446217,671.4030647047447,6.509369649183632,,,0.47000000000000003,0.46,0.0,1.332311537116766,1.2995179072022438,0.007742003537714481,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,50,non-finite residual interval
torch_tm_flowpipe_supplementary_native_representations_van_der_pol_a2a0170d72,torch_tm_flowpipe,supplementary_native_representations,van_der_pol,0.01,0.5,0,certified_ok,validated,0.6695002671072425,3.220341529351972,2.550841262244729,2.5704811842316015,22.123620684915068,19.57277942267034,49.92705336816207,3.910563007512929,,,,0.5,0.0,1.3231698321178555,1.3203043048270047,0.018539351876825094,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,50,
torch_tm_flowpipe_supplementary_native_representations_van_der_pol_a2a0170d72,torch_tm_flowpipe,supplementary_native_representations,van_der_pol,0.01,0.5,1,certified_ok,validated,-9.624873575706214,9.947905846964126,19.57277942267034,19.659509463897358,22.123620684915068,19.57277942267034,49.92705336816207,3.910563007512929,,,,0.5,0.0,1.3231698321178555,1.3203043048270047,0.018539351876825094,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,50,
torch_tm_flowpipe_native_first_order_setting_van_der_pol_29e95ac722,torch_tm_flowpipe,native_first_order_setting,van_der_pol,0.01,1.0,0,validation_failed,failed,-0.9877431431587401,5.052244653698,6.03998779685674,7.017549822980942,117.1996601813189,111.15967238446217,671.4030647047447,6.509369649183632,,,0.47000000000000003,0.46,0.0,1.2991072991862893,1.2990082306787372,0.0031439834274351597,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,100,non-finite residual interval
torch_tm_flowpipe_native_first_order_setting_van_der_pol_29e95ac722,torch_tm_flowpipe,native_first_order_setting,van_der_pol,0.01,1.0,1,validation_failed,failed,-54.01899340535872,57.14067897910344,111.15967238446217,113.17649373905354,117.1996601813189,111.15967238446217,671.4030647047447,6.509369649183632,,,0.47000000000000003,0.46,0.0,1.2991072991862893,1.2990082306787372,0.0031439834274351597,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,100,non-finite residual interval
torch_tm_flowpipe_strict_common_affine_van_der_pol_1512449edc,torch_tm_flowpipe,strict_common_affine,van_der_pol,0.01,1.0,0,validation_failed,failed,-0.9877431431587401,5.052244653698,6.03998779685674,7.017549822980942,117.1996601813189,111.15967238446217,671.4030647047447,6.509369649183632,,,0.47000000000000003,0.46,0.0,1.2991072991862893,1.2990082306787372,0.0031439834274351597,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,100,non-finite residual interval
torch_tm_flowpipe_strict_common_affine_van_der_pol_1512449edc,torch_tm_flowpipe,strict_common_affine,van_der_pol,0.01,1.0,1,validation_failed,failed,-54.01899340535872,57.14067897910344,111.15967238446217,113.17649373905354,117.1996601813189,111.15967238446217,671.4030647047447,6.509369649183632,,,0.47000000000000003,0.46,0.0,1.2991072991862893,1.2990082306787372,0.0031439834274351597,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,100,non-finite residual interval
torch_tm_flowpipe_supplementary_native_representations_van_der_pol_035aca8297,torch_tm_flowpipe,supplementary_native_representations,van_der_pol,0.01,1.0,0,validation_failed,failed,-2.2741275998700616,6.169888972389438,8.4440165722595,8.805450711565276,190.89455267719205,182.45053610493255,1540.6153504876806,7.339937193836303,,,0.6,0.59,0.0,1.7560514751821756,1.7171147512272,0.010546681005507708,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,100,non-finite residual interval
torch_tm_flowpipe_supplementary_native_representations_van_der_pol_035aca8297,torch_tm_flowpipe,supplementary_native_representations,van_der_pol,0.01,1.0,1,validation_failed,failed,-91.25855618960615,91.19197991532641,182.45053610493255,186.72756502057842,190.89455267719205,182.45053610493255,1540.6153504876806,7.339937193836303,,,0.6,0.59,0.0,1.7560514751821756,1.7171147512272,0.010546681005507708,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,100,non-finite residual interval
torch_tm_flowpipe_native_first_order_setting_van_der_pol_b9e88a0aba,torch_tm_flowpipe,native_first_order_setting,van_der_pol,0.01,2.0,0,validation_failed,failed,-0.9877431431587401,5.052244653698,6.03998779685674,7.017549822980942,117.1996601813189,111.15967238446217,671.4030647047447,6.509369649183632,,,0.47000000000000003,0.46,0.0,1.3091415581293404,1.28872036235407,0.027160048950463533,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,200,non-finite residual interval
torch_tm_flowpipe_native_first_order_setting_van_der_pol_b9e88a0aba,torch_tm_flowpipe,native_first_order_setting,van_der_pol,0.01,2.0,1,validation_failed,failed,-54.01899340535872,57.14067897910344,111.15967238446217,113.17649373905354,117.1996601813189,111.15967238446217,671.4030647047447,6.509369649183632,,,0.47000000000000003,0.46,0.0,1.3091415581293404,1.28872036235407,0.027160048950463533,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,200,non-finite residual interval
torch_tm_flowpipe_strict_common_affine_van_der_pol_66c2f41dad,torch_tm_flowpipe,strict_common_affine,van_der_pol,0.01,2.0,0,validation_failed,failed,-0.9877431431587401,5.052244653698,6.03998779685674,7.017549822980942,117.1996601813189,111.15967238446217,671.4030647047447,6.509369649183632,,,0.47000000000000003,0.46,0.0,1.3091415581293404,1.28872036235407,0.027160048950463533,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,200,non-finite residual interval
torch_tm_flowpipe_strict_common_affine_van_der_pol_66c2f41dad,torch_tm_flowpipe,strict_common_affine,van_der_pol,0.01,2.0,1,validation_failed,failed,-54.01899340535872,57.14067897910344,111.15967238446217,113.17649373905354,117.1996601813189,111.15967238446217,671.4030647047447,6.509369649183632,,,0.47000000000000003,0.46,0.0,1.3091415581293404,1.28872036235407,0.027160048950463533,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,200,non-finite residual interval
torch_tm_flowpipe_supplementary_native_representations_van_der_pol_433c6c2ddc,torch_tm_flowpipe,supplementary_native_representations,van_der_pol,0.01,2.0,0,validation_failed,failed,-2.2741275998700616,6.169888972389438,8.4440165722595,8.805450711565276,190.89455267719205,182.45053610493255,1540.6153504876806,7.339937193836303,,,0.6,0.59,0.0,1.7111300006508827,1.6994757521897554,0.0016804924234747887,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,200,non-finite residual interval
torch_tm_flowpipe_supplementary_native_representations_van_der_pol_433c6c2ddc,torch_tm_flowpipe,supplementary_native_representations,van_der_pol,0.01,2.0,1,validation_failed,failed,-91.25855618960615,91.19197991532641,182.45053610493255,186.72756502057842,190.89455267719205,182.45053610493255,1540.6153504876806,7.339937193836303,,,0.6,0.59,0.0,1.7111300006508827,1.6994757521897554,0.0016804924234747887,"complete_total_degree_1(local_time,initial_generators)",1,True,False,float64,cpu,62edadcd1913e175f99dc95cb39ebaea500ba08f,py11,2,200,non-finite residual interval
flowstar_native_first_order_setting_riccati_3eddcaeded,flowstar,native_first_order_setting,riccati,0.005,0.1,0,unsupported_order,unsupported_order,,,,,,,,,0.10101010101010102,,0.0,0.0,1.8211598130874336,0.002819752786308527,0.0019555501639842987,5.730334669351578e-05,unsupported: Flow* toolbox API rejects fixed order <2,,False,not_applicable,MPFR_interval,cpu,b85a3211748cb77b736fe4ad42ee02d8d2b81148,system_g++_flowstar_toolbox,1,20,Flow* Computational_Setting::setFixedStepsize rejects order 1
flowstar_strict_common_affine_riccati_bb483ed9c1,flowstar,strict_common_affine,riccati,0.005,0.1,0,unsupported_order,unsupported_order,,,,,,,,,0.10101010101010102,,0.0,0.0,1.8211598130874336,0.002819752786308527,0.0019555501639842987,5.730334669351578e-05,unsupported: Flow* toolbox API rejects fixed order <2,,False,not_applicable,MPFR_interval,cpu,b85a3211748cb77b736fe4ad42ee02d8d2b81148,system_g++_flowstar_toolbox,1,20,Flow* Computational_Setting::setFixedStepsize rejects order 1
flowstar_supplementary_native_representations_riccati_ce84e82bfa,flowstar,supplementary_native_representations,riccati,0.005,0.1,0,sample_violation,sample_violation,-0.0002524563564137255,0.10101003765802793,0.10126249401444166,0.10126249718439932,0.10126249401444166,0.10126249401444166,0.10126249401444166,-2.290039182934857,0.10101010101010102,1.0024986907429723,0.02,0.015,1.8281547231599689,0.0048408121801912785,0.004194711800664663,5.628494545817375e-05,"complete_total_degree_2(local_time,normalized_generators)",2,False,not_applicable,MPFR_interval,cpu,b85a3211748cb77b736fe4ad42ee02d8d2b81148,system_g++_flowstar_toolbox,1,20,17/1440 simulated tube samples fell outside
flowstar_native_first_order_setting_riccati_5effa9431f,flowstar,native_first_order_setting,riccati,0.005,0.5,0,unsupported_order,unsupported_order,,,,,,,,,0.10526315789473685,,0.0,0.0,1.8221284309402108,0.002950049005448818,0.0019878032617270947,0.00013373931869864464,unsupported: Flow* toolbox API rejects fixed order <2,,False,not_applicable,MPFR_interval,cpu,b85a3211748cb77b736fe4ad42ee02d8d2b81148,system_g++_flowstar_toolbox,1,100,Flow* Computational_Setting::setFixedStepsize rejects order 1
flowstar_strict_common_affine_riccati_3b9bc42167,flowstar,strict_common_affine,riccati,0.005,0.5,0,unsupported_order,unsupported_order,,,,,,,,,0.10526315789473685,,0.0,0.0,1.8221284309402108,0.002950049005448818,0.0019878032617270947,0.00013373931869864464,unsupported: Flow* toolbox API rejects fixed order <2,,False,not_applicable,MPFR_interval,cpu,b85a3211748cb77b736fe4ad42ee02d8d2b81148,system_g++_flowstar_toolbox,1,100,Flow* Computational_Setting::setFixedStepsize rejects order 1
flowstar_supplementary_native_representations_riccati_df36814f96,flowstar,supplementary_native_representations,riccati,0.005,0.5,0,sample_violation,sample_violation,-0.001314614285652238,0.1052628181624507,0.10657743244810294,0.10657743581711172,0.10657743244810294,0.10657743244810294,0.10657743244810294,-2.238883492776141,0.10526315789473685,1.012485608256978,0.02,0.015,1.8276221747510135,0.012165094260126352,0.011368086095899343,0.00023091817274689674,"complete_total_degree_2(local_time,normalized_generators)",2,False,not_applicable,MPFR_interval,cpu,b85a3211748cb77b736fe4ad42ee02d8d2b81148,system_g++_flowstar_toolbox,1,100,97/7200 simulated tube samples fell outside
flowstar_native_first_order_setting_riccati_0da3ccb81d,flowstar,native_first_order_setting,riccati,0.005,1.0,0,unsupported_order,unsupported_order,,,,,,,,,0.11111111111111112,,0.0,0.0,1.8168045431375504,0.0025873910635709763,0.0018925019539892673,7.543712854385376e-05,unsupported: Flow* toolbox API rejects fixed order <2,,False,not_applicable,MPFR_interval,cpu,b85a3211748cb77b736fe4ad42ee02d8d2b81148,system_g++_flowstar_toolbox,1,200,Flow* Computational_Setting::setFixedStepsize rejects order 1
flowstar_strict_common_affine_riccati_095347f513,flowstar,strict_common_affine,riccati,0.005,1.0,0,unsupported_order,unsupported_order,,,,,,,,,0.11111111111111112,,0.0,0.0,1.8168045431375504,0.0025873910635709763,0.0018925019539892673,7.543712854385376e-05,unsupported: Flow* toolbox API rejects fixed order <2,,False,not_applicable,MPFR_interval,cpu,b85a3211748cb77b736fe4ad42ee02d8d2b81148,system_g++_flowstar_toolbox,1,200,Flow* Computational_Setting::setFixedStepsize rejects order 1
flowstar_supplementary_native_representations_riccati_9c1e243581,flowstar,supplementary_native_representations,riccati,0.005,1.0,0,sample_violation,sample_violation,-0.0027694817844977535,0.11111036951350817,0.11387985129800592,0.11387985493997607,0.11387985129800592,0.11387985129800592,0.11387985129800592,-2.1726113223511128,0.11111111111111112,1.0249186616820531,0.02,0.015,1.8294906038790941,0.021500534377992153,0.02075626328587532,0.0005370019935071468,"complete_total_degree_2(local_time,normalized_generators)",2,False,not_applicable,MPFR_interval,cpu,b85a3211748cb77b736fe4ad42ee02d8d2b81148,system_g++_flowstar_toolbox,1,200,197/14400 simulated tube samples fell outside
