system,h,horizon,step_index,time,state_index,interval_kind,lower,upper,proof
harmonic,0.01,10.0,611,6.11,0,endpoint,-0.1157361745828422,0.1157361745828422,closed_form_exact_interval_hull
harmonic,0.01,10.0,611,6.11,1,endpoint,-0.1157361745828422,0.1157361745828422,closed_form_exact_interval_hull
harmonic,0.01,10.0,612,6.12,0,endpoint,-0.11491768137320464,0.11491768137320464,closed_form_exact_interval_hull
harmonic,0.01,10.0,612,6.12,1,endpoint,-0.11491768137320464,0.11491768137320464,closed_form_exact_interval_hull
harmonic,0.01,10.0,613,6.13,0,endpoint,-0.11408769649119416,0.11408769649119416,closed_form_exact_interval_hull
harmonic,0.01,10.0,613,6.13,1,endpoint,-0.11408769649119416,0.11408769649119416,closed_form_exact_interval_hull
harmonic,0.01,10.0,614,6.140000000000001,0,endpoint,-0.11324630293460726,0.11324630293460726,closed_form_exact_interval_hull
harmonic,0.01,10.0,614,6.140000000000001,1,endpoint,-0.11324630293460726,0.11324630293460726,closed_form_exact_interval_hull
harmonic,0.01,10.0,615,6.15,0,endpoint,-0.11239358484209858,0.11239358484209858,closed_form_exact_interval_hull
harmonic,0.01,10.0,615,6.15,1,endpoint,-0.11239358484209858,0.11239358484209858,closed_form_exact_interval_hull
harmonic,0.01,10.0,616,6.16,0,endpoint,-0.1115296274847667,0.1115296274847667,closed_form_exact_interval_hull
harmonic,0.01,10.0,616,6.16,1,endpoint,-0.1115296274847667,0.1115296274847667,closed_form_exact_interval_hull
harmonic,0.01,10.0,617,6.17,0,endpoint,-0.11065451725762739,0.11065451725762739,closed_form_exact_interval_hull
harmonic,0.01,10.0,617,6.17,1,endpoint,-0.11065451725762739,0.11065451725762739,closed_form_exact_interval_hull
harmonic,0.01,10.0,618,6.18,0,endpoint,-0.10976834167097409,0.10976834167097409,closed_form_exact_interval_hull
harmonic,0.01,10.0,618,6.18,1,endpoint,-0.10976834167097409,0.10976834167097409,closed_form_exact_interval_hull
harmonic,0.01,10.0,619,6.19,0,endpoint,-0.10887118934162694,0.10887118934162694,closed_form_exact_interval_hull
harmonic,0.01,10.0,619,6.19,1,endpoint,-0.10887118934162694,0.10887118934162694,closed_form_exact_interval_hull
harmonic,0.01,10.0,620,6.2,0,endpoint,-0.10796314998407139,0.10796314998407139,closed_form_exact_interval_hull
harmonic,0.01,10.0,620,6.2,1,endpoint,-0.10796314998407139,0.10796314998407139,closed_form_exact_interval_hull
harmonic,0.01,10.0,621,6.21,0,endpoint,-0.10704431440148643,0.10704431440148643,closed_form_exact_interval_hull
harmonic,0.01,10.0,621,6.21,1,endpoint,-0.10704431440148643,0.10704431440148643,closed_form_exact_interval_hull
harmonic,0.01,10.0,622,6.22,0,endpoint,-0.10611477447666462,0.10611477447666462,closed_form_exact_interval_hull
harmonic,0.01,10.0,622,6.22,1,endpoint,-0.10611477447666462,0.10611477447666462,closed_form_exact_interval_hull
harmonic,0.01,10.0,623,6.23,0,endpoint,-0.10517462316282375,0.10517462316282375,closed_form_exact_interval_hull
harmonic,0.01,10.0,623,6.23,1,endpoint,-0.10517462316282375,0.10517462316282375,closed_form_exact_interval_hull
harmonic,0.01,10.0,624,6.24,0,endpoint,-0.1042239544743119,0.1042239544743119,closed_form_exact_interval_hull
harmonic,0.01,10.0,624,6.24,1,endpoint,-0.1042239544743119,0.1042239544743119,closed_form_exact_interval_hull
harmonic,0.01,10.0,625,6.25,0,endpoint,-0.10326286347720563,0.10326286347720563,closed_form_exact_interval_hull
harmonic,0.01,10.0,625,6.25,1,endpoint,-0.10326286347720563,0.10326286347720563,closed_form_exact_interval_hull
harmonic,0.01,10.0,626,6.26,0,endpoint,-0.10229144627980373,0.10229144627980373,closed_form_exact_interval_hull
harmonic,0.01,10.0,626,6.26,1,endpoint,-0.10229144627980373,0.10229144627980373,closed_form_exact_interval_hull
harmonic,0.01,10.0,627,6.2700000000000005,0,endpoint,-0.10130980002301636,0.10130980002301636,closed_form_exact_interval_hull
harmonic,0.01,10.0,627,6.2700000000000005,1,endpoint,-0.10130980002301636,0.10130980002301636,closed_form_exact_interval_hull
harmonic,0.01,10.0,628,6.28,0,endpoint,-0.10031802287065132,0.10031802287065132,closed_form_exact_interval_hull
harmonic,0.01,10.0,628,6.28,1,endpoint,-0.10031802287065132,0.10031802287065132,closed_form_exact_interval_hull
harmonic,0.01,10.0,629,6.29,0,endpoint,-0.10067914201455133,0.10067914201455133,closed_form_exact_interval_hull
harmonic,0.01,10.0,629,6.29,1,endpoint,-0.10067914201455133,0.10067914201455133,closed_form_exact_interval_hull
harmonic,0.01,10.0,630,6.3,0,endpoint,-0.10166725368677648,0.10166725368677648,closed_form_exact_interval_hull
harmonic,0.01,10.0,630,6.3,1,endpoint,-0.10166725368677648,0.10166725368677648,closed_form_exact_interval_hull
harmonic,0.01,10.0,631,6.3100000000000005,0,endpoint,-0.1026451987183555,0.1026451987183555,closed_form_exact_interval_hull
harmonic,0.01,10.0,631,6.3100000000000005,1,endpoint,-0.1026451987183555,0.1026451987183555,closed_form_exact_interval_hull
harmonic,0.01,10.0,632,6.32,0,endpoint,-0.10361287931559994,0.10361287931559994,closed_form_exact_interval_hull
harmonic,0.01,10.0,632,6.32,1,endpoint,-0.10361287931559994,0.10361287931559994,closed_form_exact_interval_hull
harmonic,0.01,10.0,633,6.33,0,endpoint,-0.10457019871125661,0.10457019871125661,closed_form_exact_interval_hull
harmonic,0.01,10.0,633,6.33,1,endpoint,-0.10457019871125661,0.10457019871125661,closed_form_exact_interval_hull
harmonic,0.01,10.0,634,6.34,0,endpoint,-0.1055170611741837,0.1055170611741837,closed_form_exact_interval_hull
harmonic,0.01,10.0,634,6.34,1,endpoint,-0.1055170611741837,0.1055170611741837,closed_form_exact_interval_hull
harmonic,0.01,10.0,635,6.3500000000000005,0,endpoint,-0.10645337201892405,0.10645337201892405,closed_form_exact_interval_hull
harmonic,0.01,10.0,635,6.3500000000000005,1,endpoint,-0.10645337201892405,0.10645337201892405,closed_form_exact_interval_hull
harmonic,0.01,10.0,636,6.36,0,endpoint,-0.10737903761517326,0.10737903761517326,closed_form_exact_interval_hull
harmonic,0.01,10.0,636,6.36,1,endpoint,-0.10737903761517326,0.10737903761517326,closed_form_exact_interval_hull
harmonic,0.01,10.0,637,6.37,0,endpoint,-0.1082939653971432,0.1082939653971432,closed_form_exact_interval_hull
harmonic,0.01,10.0,637,6.37,1,endpoint,-0.1082939653971432,0.1082939653971432,closed_form_exact_interval_hull
harmonic,0.01,10.0,638,6.38,0,endpoint,-0.10919806387281808,0.10919806387281808,closed_form_exact_interval_hull
harmonic,0.01,10.0,638,6.38,1,endpoint,-0.10919806387281808,0.10919806387281808,closed_form_exact_interval_hull
harmonic,0.01,10.0,639,6.390000000000001,0,endpoint,-0.11009124263310385,0.11009124263310385,closed_form_exact_interval_hull
harmonic,0.01,10.0,639,6.390000000000001,1,endpoint,-0.11009124263310385,0.11009124263310385,closed_form_exact_interval_hull
harmonic,0.01,10.0,640,6.4,0,endpoint,-0.11097341236086862,0.11097341236086862,closed_form_exact_interval_hull
harmonic,0.01,10.0,640,6.4,1,endpoint,-0.11097341236086862,0.11097341236086862,closed_form_exact_interval_hull
harmonic,0.01,10.0,641,6.41,0,endpoint,-0.11184448483987486,0.11184448483987486,closed_form_exact_interval_hull
harmonic,0.01,10.0,641,6.41,1,endpoint,-0.11184448483987486,0.11184448483987486,closed_form_exact_interval_hull
harmonic,0.01,10.0,642,6.42,0,endpoint,-0.11270437296360052,0.11270437296360052,closed_form_exact_interval_hull
harmonic,0.01,10.0,642,6.42,1,endpoint,-0.11270437296360052,0.11270437296360052,closed_form_exact_interval_hull
harmonic,0.01,10.0,643,6.43,0,endpoint,-0.11355299074394982,0.11355299074394982,closed_form_exact_interval_hull
harmonic,0.01,10.0,643,6.43,1,endpoint,-0.11355299074394982,0.11355299074394982,closed_form_exact_interval_hull
harmonic,0.01,10.0,644,6.44,0,endpoint,-0.11439025331985199,0.11439025331985199,closed_form_exact_interval_hull
harmonic,0.01,10.0,644,6.44,1,endpoint,-0.11439025331985199,0.11439025331985199,closed_form_exact_interval_hull
harmonic,0.01,10.0,645,6.45,0,endpoint,-0.11521607696574698,0.11521607696574698,closed_form_exact_interval_hull
harmonic,0.01,10.0,645,6.45,1,endpoint,-0.11521607696574698,0.11521607696574698,closed_form_exact_interval_hull
harmonic,0.01,10.0,646,6.46,0,endpoint,-0.11603037909995847,0.11603037909995847,closed_form_exact_interval_hull
harmonic,0.01,10.0,646,6.46,1,endpoint,-0.11603037909995847,0.11603037909995847,closed_form_exact_interval_hull
harmonic,0.01,10.0,647,6.47,0,endpoint,-0.11683307829295163,0.11683307829295163,closed_form_exact_interval_hull
harmonic,0.01,10.0,647,6.47,1,endpoint,-0.11683307829295163,0.11683307829295163,closed_form_exact_interval_hull
harmonic,0.01,10.0,648,6.48,0,endpoint,-0.11762409427547615,0.11762409427547615,closed_form_exact_interval_hull
harmonic,0.01,10.0,648,6.48,1,endpoint,-0.11762409427547615,0.11762409427547615,closed_form_exact_interval_hull
harmonic,0.01,10.0,649,6.49,0,endpoint,-0.1184033479465928,0.1184033479465928,closed_form_exact_interval_hull
harmonic,0.01,10.0,649,6.49,1,endpoint,-0.1184033479465928,0.1184033479465928,closed_form_exact_interval_hull
harmonic,0.01,10.0,650,6.5,0,endpoint,-0.11917076138158392,0.11917076138158392,closed_form_exact_interval_hull
harmonic,0.01,10.0,650,6.5,1,endpoint,-0.11917076138158392,0.11917076138158392,closed_form_exact_interval_hull
harmonic,0.01,10.0,651,6.51,0,endpoint,-0.1199262578397455,0.1199262578397455,closed_form_exact_interval_hull
harmonic,0.01,10.0,651,6.51,1,endpoint,-0.1199262578397455,0.1199262578397455,closed_form_exact_interval_hull
harmonic,0.01,10.0,652,6.5200000000000005,0,endpoint,-0.1206697617720614,0.1206697617720614,closed_form_exact_interval_hull
harmonic,0.01,10.0,652,6.5200000000000005,1,endpoint,-0.1206697617720614,0.1206697617720614,closed_form_exact_interval_hull
harmonic,0.01,10.0,653,6.53,0,endpoint,-0.12140119882875783,0.12140119882875783,closed_form_exact_interval_hull
harmonic,0.01,10.0,653,6.53,1,endpoint,-0.12140119882875783,0.12140119882875783,closed_form_exact_interval_hull
harmonic,0.01,10.0,654,6.54,0,endpoint,-0.1221204958667387,0.1221204958667387,closed_form_exact_interval_hull
harmonic,0.01,10.0,654,6.54,1,endpoint,-0.1221204958667387,0.1221204958667387,closed_form_exact_interval_hull
harmonic,0.01,10.0,655,6.55,0,endpoint,-0.12282758095689965,0.12282758095689965,closed_form_exact_interval_hull
harmonic,0.01,10.0,655,6.55,1,endpoint,-0.12282758095689965,0.12282758095689965,closed_form_exact_interval_hull
harmonic,0.01,10.0,656,6.5600000000000005,0,endpoint,-0.12352238339132096,0.12352238339132096,closed_form_exact_interval_hull
harmonic,0.01,10.0,656,6.5600000000000005,1,endpoint,-0.12352238339132096,0.12352238339132096,closed_form_exact_interval_hull
harmonic,0.01,10.0,657,6.57,0,endpoint,-0.12420483369033802,0.12420483369033802,closed_form_exact_interval_hull
harmonic,0.01,10.0,657,6.57,1,endpoint,-0.12420483369033802,0.12420483369033802,closed_form_exact_interval_hull
harmonic,0.01,10.0,658,6.58,0,endpoint,-0.12487486360948977,0.12487486360948977,closed_form_exact_interval_hull
harmonic,0.01,10.0,658,6.58,1,endpoint,-0.12487486360948977,0.12487486360948977,closed_form_exact_interval_hull
harmonic,0.01,10.0,659,6.59,0,endpoint,-0.1255324061463426,0.1255324061463426,closed_form_exact_interval_hull
harmonic,0.01,10.0,659,6.59,1,endpoint,-0.1255324061463426,0.1255324061463426,closed_form_exact_interval_hull
harmonic,0.01,10.0,660,6.6000000000000005,0,endpoint,-0.1261773955471908,0.1261773955471908,closed_form_exact_interval_hull
harmonic,0.01,10.0,660,6.6000000000000005,1,endpoint,-0.1261773955471908,0.1261773955471908,closed_form_exact_interval_hull
harmonic,0.01,10.0,661,6.61,0,endpoint,-0.12680976731363175,0.12680976731363175,closed_form_exact_interval_hull
harmonic,0.01,10.0,661,6.61,1,endpoint,-0.12680976731363175,0.12680976731363175,closed_form_exact_interval_hull
harmonic,0.01,10.0,662,6.62,0,endpoint,-0.12742945820901577,0.12742945820901577,closed_form_exact_interval_hull
harmonic,0.01,10.0,662,6.62,1,endpoint,-0.12742945820901577,0.12742945820901577,closed_form_exact_interval_hull
harmonic,0.01,10.0,663,6.63,0,endpoint,-0.12803640626476975,0.12803640626476975,closed_form_exact_interval_hull
harmonic,0.01,10.0,663,6.63,1,endpoint,-0.12803640626476975,0.12803640626476975,closed_form_exact_interval_hull
harmonic,0.01,10.0,664,6.640000000000001,0,endpoint,-0.12863055078659397,0.12863055078659397,closed_form_exact_interval_hull
harmonic,0.01,10.0,664,6.640000000000001,1,endpoint,-0.12863055078659397,0.12863055078659397,closed_form_exact_interval_hull
harmonic,0.01,10.0,665,6.65,0,endpoint,-0.12921183236053124,0.12921183236053124,closed_form_exact_interval_hull
harmonic,0.01,10.0,665,6.65,1,endpoint,-0.12921183236053124,0.12921183236053124,closed_form_exact_interval_hull
harmonic,0.01,10.0,666,6.66,0,endpoint,-0.1297801928589086,0.1297801928589086,closed_form_exact_interval_hull
harmonic,0.01,10.0,666,6.66,1,endpoint,-0.1297801928589086,0.1297801928589086,closed_form_exact_interval_hull
harmonic,0.01,10.0,667,6.67,0,endpoint,-0.1303355754461499,0.1303355754461499,closed_form_exact_interval_hull
harmonic,0.01,10.0,667,6.67,1,endpoint,-0.1303355754461499,0.1303355754461499,closed_form_exact_interval_hull
harmonic,0.01,10.0,668,6.68,0,endpoint,-0.13087792458445918,0.13087792458445918,closed_form_exact_interval_hull
harmonic,0.01,10.0,668,6.68,1,endpoint,-0.13087792458445918,0.13087792458445918,closed_form_exact_interval_hull
harmonic,0.01,10.0,669,6.69,0,endpoint,-0.13140718603937468,0.13140718603937468,closed_form_exact_interval_hull
harmonic,0.01,10.0,669,6.69,1,endpoint,-0.13140718603937468,0.13140718603937468,closed_form_exact_interval_hull
harmonic,0.01,10.0,670,6.7,0,endpoint,-0.13192330688519177,0.13192330688519177,closed_form_exact_interval_hull
harmonic,0.01,10.0,670,6.7,1,endpoint,-0.13192330688519177,0.13192330688519177,closed_form_exact_interval_hull
harmonic,0.01,10.0,671,6.71,0,endpoint,-0.1324262355102561,0.1324262355102561,closed_form_exact_interval_hull
harmonic,0.01,10.0,671,6.71,1,endpoint,-0.1324262355102561,0.1324262355102561,closed_form_exact_interval_hull
harmonic,0.01,10.0,672,6.72,0,endpoint,-0.1329159216221242,0.1329159216221242,closed_form_exact_interval_hull
harmonic,0.01,10.0,672,6.72,1,endpoint,-0.1329159216221242,0.1329159216221242,closed_form_exact_interval_hull
harmonic,0.01,10.0,673,6.73,0,endpoint,-0.13339231625259304,0.13339231625259304,closed_form_exact_interval_hull
harmonic,0.01,10.0,673,6.73,1,endpoint,-0.13339231625259304,0.13339231625259304,closed_form_exact_interval_hull
harmonic,0.01,10.0,674,6.74,0,endpoint,-0.1338553717625965,0.1338553717625965,closed_form_exact_interval_hull
harmonic,0.01,10.0,674,6.74,1,endpoint,-0.1338553717625965,0.1338553717625965,closed_form_exact_interval_hull
harmonic,0.01,10.0,675,6.75,0,endpoint,-0.13430504184696945,0.13430504184696945,closed_form_exact_interval_hull
harmonic,0.01,10.0,675,6.75,1,endpoint,-0.13430504184696945,0.13430504184696945,closed_form_exact_interval_hull
harmonic,0.01,10.0,676,6.76,0,endpoint,-0.1347412815390782,0.1347412815390782,closed_form_exact_interval_hull
harmonic,0.01,10.0,676,6.76,1,endpoint,-0.1347412815390782,0.1347412815390782,closed_form_exact_interval_hull
harmonic,0.01,10.0,677,6.7700000000000005,0,endpoint,-0.1351640472153171,0.1351640472153171,closed_form_exact_interval_hull
harmonic,0.01,10.0,677,6.7700000000000005,1,endpoint,-0.1351640472153171,0.1351640472153171,closed_form_exact_interval_hull
harmonic,0.01,10.0,678,6.78,0,endpoint,-0.13557329659947076,0.13557329659947076,closed_form_exact_interval_hull
harmonic,0.01,10.0,678,6.78,1,endpoint,-0.13557329659947076,0.13557329659947076,closed_form_exact_interval_hull
harmonic,0.01,10.0,679,6.79,0,endpoint,-0.13596898876694186,0.13596898876694186,closed_form_exact_interval_hull
harmonic,0.01,10.0,679,6.79,1,endpoint,-0.13596898876694186,0.13596898876694186,closed_form_exact_interval_hull
harmonic,0.01,10.0,680,6.8,0,endpoint,-0.13635108414884334,0.13635108414884334,closed_form_exact_interval_hull
harmonic,0.01,10.0,680,6.8,1,endpoint,-0.13635108414884334,0.13635108414884334,closed_form_exact_interval_hull
harmonic,0.01,10.0,681,6.8100000000000005,0,endpoint,-0.13671954453595553,0.13671954453595553,closed_form_exact_interval_hull
harmonic,0.01,10.0,681,6.8100000000000005,1,endpoint,-0.13671954453595553,0.13671954453595553,closed_form_exact_interval_hull
harmonic,0.01,10.0,682,6.82,0,endpoint,-0.13707433308254666,0.13707433308254666,closed_form_exact_interval_hull
harmonic,0.01,10.0,682,6.82,1,endpoint,-0.13707433308254666,0.13707433308254666,closed_form_exact_interval_hull
harmonic,0.01,10.0,683,6.83,0,endpoint,-0.13741541431005777,0.13741541431005777,closed_form_exact_interval_hull
harmonic,0.01,10.0,683,6.83,1,endpoint,-0.13741541431005777,0.13741541431005777,closed_form_exact_interval_hull
harmonic,0.01,10.0,684,6.84,0,endpoint,-0.13774275411065032,0.13774275411065032,closed_form_exact_interval_hull
harmonic,0.01,10.0,684,6.84,1,endpoint,-0.13774275411065032,0.13774275411065032,closed_form_exact_interval_hull
harmonic,0.01,10.0,685,6.8500000000000005,0,endpoint,-0.1380563197506171,0.1380563197506171,closed_form_exact_interval_hull
harmonic,0.01,10.0,685,6.8500000000000005,1,endpoint,-0.1380563197506171,0.1380563197506171,closed_form_exact_interval_hull
harmonic,0.01,10.0,686,6.86,0,endpoint,-0.13835607987365534,0.13835607987365534,closed_form_exact_interval_hull
harmonic,0.01,10.0,686,6.86,1,endpoint,-0.13835607987365534,0.13835607987365534,closed_form_exact_interval_hull
harmonic,0.01,10.0,687,6.87,0,endpoint,-0.13864200450400255,0.13864200450400255,closed_form_exact_interval_hull
harmonic,0.01,10.0,687,6.87,1,endpoint,-0.13864200450400255,0.13864200450400255,closed_form_exact_interval_hull
harmonic,0.01,10.0,688,6.88,0,endpoint,-0.138914065049434,0.138914065049434,closed_form_exact_interval_hull
harmonic,0.01,10.0,688,6.88,1,endpoint,-0.138914065049434,0.138914065049434,closed_form_exact_interval_hull
harmonic,0.01,10.0,689,6.890000000000001,0,endpoint,-0.13917223430412182,0.13917223430412182,closed_form_exact_interval_hull
harmonic,0.01,10.0,689,6.890000000000001,1,endpoint,-0.13917223430412182,0.13917223430412182,closed_form_exact_interval_hull
harmonic,0.01,10.0,690,6.9,0,endpoint,-0.13941648645135568,0.13941648645135568,closed_form_exact_interval_hull
harmonic,0.01,10.0,690,6.9,1,endpoint,-0.13941648645135568,0.13941648645135568,closed_form_exact_interval_hull
harmonic,0.01,10.0,691,6.91,0,endpoint,-0.13964679706612448,0.13964679706612448,closed_form_exact_interval_hull
harmonic,0.01,10.0,691,6.91,1,endpoint,-0.13964679706612448,0.13964679706612448,closed_form_exact_interval_hull
harmonic,0.01,10.0,692,6.92,0,endpoint,-0.1398631431175586,0.1398631431175586,closed_form_exact_interval_hull
harmonic,0.01,10.0,692,6.92,1,endpoint,-0.1398631431175586,0.1398631431175586,closed_form_exact_interval_hull
harmonic,0.01,10.0,693,6.93,0,endpoint,-0.14006550297123316,0.14006550297123316,closed_form_exact_interval_hull
harmonic,0.01,10.0,693,6.93,1,endpoint,-0.14006550297123316,0.14006550297123316,closed_form_exact_interval_hull
harmonic,0.01,10.0,694,6.94,0,endpoint,-0.14025385639133148,0.14025385639133148,closed_form_exact_interval_hull
harmonic,0.01,10.0,694,6.94,1,endpoint,-0.14025385639133148,0.14025385639133148,closed_form_exact_interval_hull
harmonic,0.01,10.0,695,6.95,0,endpoint,-0.1404281845426685,0.1404281845426685,closed_form_exact_interval_hull
harmonic,0.01,10.0,695,6.95,1,endpoint,-0.1404281845426685,0.1404281845426685,closed_form_exact_interval_hull
harmonic,0.01,10.0,696,6.96,0,endpoint,-0.14058846999257435,0.14058846999257435,closed_form_exact_interval_hull
harmonic,0.01,10.0,696,6.96,1,endpoint,-0.14058846999257435,0.14058846999257435,closed_form_exact_interval_hull
harmonic,0.01,10.0,697,6.97,0,endpoint,-0.1407346967126376,0.1407346967126376,closed_form_exact_interval_hull
harmonic,0.01,10.0,697,6.97,1,endpoint,-0.1407346967126376,0.1407346967126376,closed_form_exact_interval_hull
harmonic,0.01,10.0,698,6.98,0,endpoint,-0.14086685008030814,0.14086685008030814,closed_form_exact_interval_hull
harmonic,0.01,10.0,698,6.98,1,endpoint,-0.14086685008030814,0.14086685008030814,closed_form_exact_interval_hull
harmonic,0.01,10.0,699,6.99,0,endpoint,-0.14098491688035925,0.14098491688035925,closed_form_exact_interval_hull
harmonic,0.01,10.0,699,6.99,1,endpoint,-0.14098491688035925,0.14098491688035925,closed_form_exact_interval_hull
harmonic,0.01,10.0,700,7.0,0,endpoint,-0.1410888853062094,0.1410888853062094,closed_form_exact_interval_hull
harmonic,0.01,10.0,700,7.0,1,endpoint,-0.1410888853062094,0.1410888853062094,closed_form_exact_interval_hull
harmonic,0.01,10.0,701,7.01,0,endpoint,-0.14117874496110258,0.14117874496110258,closed_form_exact_interval_hull
harmonic,0.01,10.0,701,7.01,1,endpoint,-0.14117874496110258,0.14117874496110258,closed_form_exact_interval_hull
harmonic,0.01,10.0,702,7.0200000000000005,0,endpoint,-0.1412544868591482,0.1412544868591482,closed_form_exact_interval_hull
harmonic,0.01,10.0,702,7.0200000000000005,1,endpoint,-0.1412544868591482,0.1412544868591482,closed_form_exact_interval_hull
harmonic,0.01,10.0,703,7.03,0,endpoint,-0.14131610342621964,0.14131610342621964,closed_form_exact_interval_hull
harmonic,0.01,10.0,703,7.03,1,endpoint,-0.14131610342621964,0.14131610342621964,closed_form_exact_interval_hull
harmonic,0.01,10.0,704,7.04,0,endpoint,-0.14136358850071146,0.14136358850071146,closed_form_exact_interval_hull
harmonic,0.01,10.0,704,7.04,1,endpoint,-0.14136358850071146,0.14136358850071146,closed_form_exact_interval_hull
harmonic,0.01,10.0,705,7.05,0,endpoint,-0.1413969373341558,0.1413969373341558,closed_form_exact_interval_hull
harmonic,0.01,10.0,705,7.05,1,endpoint,-0.1413969373341558,0.1413969373341558,closed_form_exact_interval_hull
harmonic,0.01,10.0,706,7.0600000000000005,0,endpoint,-0.1414161465916971,0.1414161465916971,closed_form_exact_interval_hull
harmonic,0.01,10.0,706,7.0600000000000005,1,endpoint,-0.1414161465916971,0.1414161465916971,closed_form_exact_interval_hull
harmonic,0.01,10.0,707,7.07,0,endpoint,-0.14142121435242566,0.14142121435242566,closed_form_exact_interval_hull
harmonic,0.01,10.0,707,7.07,1,endpoint,-0.14142121435242566,0.14142121435242566,closed_form_exact_interval_hull
harmonic,0.01,10.0,708,7.08,0,endpoint,-0.14141214010956954,0.14141214010956954,closed_form_exact_interval_hull
harmonic,0.01,10.0,708,7.08,1,endpoint,-0.14141214010956954,0.14141214010956954,closed_form_exact_interval_hull
harmonic,0.01,10.0,709,7.09,0,endpoint,-0.1413889247705456,0.1413889247705456,closed_form_exact_interval_hull
harmonic,0.01,10.0,709,7.09,1,endpoint,-0.1413889247705456,0.1413889247705456,closed_form_exact_interval_hull
harmonic,0.01,10.0,710,7.1000000000000005,0,endpoint,-0.14135157065686826,0.14135157065686826,closed_form_exact_interval_hull
harmonic,0.01,10.0,710,7.1000000000000005,1,endpoint,-0.14135157065686826,0.14135157065686826,closed_form_exact_interval_hull
harmonic,0.01,10.0,711,7.11,0,endpoint,-0.14130008150391782,0.14130008150391782,closed_form_exact_interval_hull
harmonic,0.01,10.0,711,7.11,1,endpoint,-0.14130008150391782,0.14130008150391782,closed_form_exact_interval_hull
harmonic,0.01,10.0,712,7.12,0,endpoint,-0.1412344624605667,0.1412344624605667,closed_form_exact_interval_hull
harmonic,0.01,10.0,712,7.12,1,endpoint,-0.1412344624605667,0.1412344624605667,closed_form_exact_interval_hull
harmonic,0.01,10.0,713,7.13,0,endpoint,-0.14115472008866448,0.14115472008866448,closed_form_exact_interval_hull
harmonic,0.01,10.0,713,7.13,1,endpoint,-0.14115472008866448,0.14115472008866448,closed_form_exact_interval_hull
harmonic,0.01,10.0,714,7.140000000000001,0,endpoint,-0.14106086236238194,0.14106086236238194,closed_form_exact_interval_hull
harmonic,0.01,10.0,714,7.140000000000001,1,endpoint,-0.14106086236238194,0.14106086236238194,closed_form_exact_interval_hull
harmonic,0.01,10.0,715,7.15,0,endpoint,-0.1409528986674135,0.1409528986674135,closed_form_exact_interval_hull
harmonic,0.01,10.0,715,7.15,1,endpoint,-0.1409528986674135,0.1409528986674135,closed_form_exact_interval_hull
harmonic,0.01,10.0,716,7.16,0,endpoint,-0.14083083980003866,0.14083083980003866,closed_form_exact_interval_hull
harmonic,0.01,10.0,716,7.16,1,endpoint,-0.14083083980003866,0.14083083980003866,closed_form_exact_interval_hull
harmonic,0.01,10.0,717,7.17,0,endpoint,-0.1406946979660425,0.1406946979660425,closed_form_exact_interval_hull
harmonic,0.01,10.0,717,7.17,1,endpoint,-0.1406946979660425,0.1406946979660425,closed_form_exact_interval_hull
harmonic,0.01,10.0,718,7.18,0,endpoint,-0.14054448677949488,0.14054448677949488,closed_form_exact_interval_hull
harmonic,0.01,10.0,718,7.18,1,endpoint,-0.14054448677949488,0.14054448677949488,closed_form_exact_interval_hull
harmonic,0.01,10.0,719,7.19,0,endpoint,-0.14038022126138933,0.14038022126138933,closed_form_exact_interval_hull
harmonic,0.01,10.0,719,7.19,1,endpoint,-0.14038022126138933,0.14038022126138933,closed_form_exact_interval_hull
harmonic,0.01,10.0,720,7.2,0,endpoint,-0.1402019178381408,0.1402019178381408,closed_form_exact_interval_hull
harmonic,0.01,10.0,720,7.2,1,endpoint,-0.1402019178381408,0.1402019178381408,closed_form_exact_interval_hull
harmonic,0.01,10.0,721,7.21,0,endpoint,-0.14000959433994298,0.14000959433994298,closed_form_exact_interval_hull
harmonic,0.01,10.0,721,7.21,1,endpoint,-0.14000959433994298,0.14000959433994298,closed_form_exact_interval_hull
harmonic,0.01,10.0,722,7.22,0,endpoint,-0.13980326999898543,0.13980326999898543,closed_form_exact_interval_hull
harmonic,0.01,10.0,722,7.22,1,endpoint,-0.13980326999898543,0.13980326999898543,closed_form_exact_interval_hull
harmonic,0.01,10.0,723,7.23,0,endpoint,-0.1395829654475303,0.1395829654475303,closed_form_exact_interval_hull
harmonic,0.01,10.0,723,7.23,1,endpoint,-0.1395829654475303,0.1395829654475303,closed_form_exact_interval_hull
harmonic,0.01,10.0,724,7.24,0,endpoint,-0.1393487027158492,0.1393487027158492,closed_form_exact_interval_hull
harmonic,0.01,10.0,724,7.24,1,endpoint,-0.1393487027158492,0.1393487027158492,closed_form_exact_interval_hull
harmonic,0.01,10.0,725,7.25,0,endpoint,-0.13910050523002004,0.13910050523002004,closed_form_exact_interval_hull
harmonic,0.01,10.0,725,7.25,1,endpoint,-0.13910050523002004,0.13910050523002004,closed_form_exact_interval_hull
harmonic,0.01,10.0,726,7.26,0,endpoint,-0.13883839780958457,0.13883839780958457,closed_form_exact_interval_hull
harmonic,0.01,10.0,726,7.26,1,endpoint,-0.13883839780958457,0.13883839780958457,closed_form_exact_interval_hull
harmonic,0.01,10.0,727,7.2700000000000005,0,endpoint,-0.13856240666506642,0.13856240666506642,closed_form_exact_interval_hull
