file,line,function,primitive_calls,calls,self_seconds,inclusive_seconds_not_additive
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/interval.py,72,point,1408,1408,0.0009392580000000001,0.051689664
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/fractions.py,62,__new__,939,939,0.0009381830000000001,0.0011637630000000002
~,0,<method 'append' of 'list' objects>,8043,8043,0.000924952,0.000924952
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/reader.py,94,prefix,1447,1447,0.0009055500000000001,0.001054655
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,295,save_possible_simple_key,625,625,0.0009020050000000001,0.0016702190000000001
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/error.py,6,__init__,2780,2780,0.000870408,0.000870408
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1051,build_dense_subdivision_cover,18,18,0.0008544360000000001,0.012019227
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2673,component,71,71,0.0008463650000000001,0.006344729
~,0,<built-in method builtins.len>,7604,7618,0.000826522,0.0008463870000000001
~,0,<built-in method torch.ones>,150,150,0.0008259840000000001,0.0008259840000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,262,add,389,389,0.000823107,0.020420392000000002
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2938,_prepare_joint_factorized_vdp_coefficient_cache,2,2,0.0008131950000000001,0.050565793000000005
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2682,<dictcomp>,71,71,0.000807333,0.000807333
~,0,<method 'cpu' of 'torch._C.TensorBase' objects>,1275,1275,0.0007692850000000001,0.0007692850000000001
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,1416,scan_line_break,1335,1335,0.000768818,0.0014484930000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,454,_interval_scale,53,53,0.0007401710000000001,0.002113129
~,0,<method 'hex' of 'float' objects>,1220,1220,0.000733171,0.000733171
~,0,<built-in method torch.nonzero>,96,96,0.000719745,0.000719745
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1157,<setcomp>,90,90,0.000690742,0.002615451
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/interval.py,107,width,192,192,0.000683543,0.0019190000000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2247,component,71,71,0.000681955,0.000972774
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/accepted_boundary_sr.py,103,_interval_polynomial_range,6,6,0.000657068,0.023243471
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/composer.py,117,compose_mapping_node,2,79,0.000655076,0.062224454000000005
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,19,_state_normal_factor,179,179,0.000626796,0.008417375000000001
~,0,<method 'get' of 'dict' objects>,3822,3822,0.0006265180000000001,0.0006265180000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,3735,_dense_flowstar_raw_compat_image,5,5,0.0006091810000000001,0.131469895
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/interval.py,141,__sub__,84,84,0.0006091250000000001,0.004844125
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,668,fetch_plain,520,520,0.000605112,0.016022939
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2482,mul_trunc,16,16,0.000581757,0.11704439100000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2010,mul_trunc,18,18,0.0005808930000000001,0.07704018400000001
~,0,<method 'abs' of 'torch._C.TensorBase' objects>,68,68,0.0005463590000000001,0.0005463590000000001
~,0,<built-in method builtins.sorted>,512,512,0.000527763,0.0015570690000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,542,<genexpr>,337,337,0.0005256530000000001,0.000767065
~,0,<built-in method torch.arange>,72,72,0.00051827,0.00051827
~,0,<built-in method torch.count_nonzero>,144,144,0.0004941570000000001,0.0004941570000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,159,<dictcomp>,126,126,0.000492765,0.007099491
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,151,<genexpr>,2537,2537,0.00048510100000000004,0.00048510100000000004
~,0,<method 'movedim' of 'torch._C.TensorBase' objects>,128,128,0.00047339,0.00047339
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/parser.py,476,parse_flow_sequence_entry,199,199,0.00046776,0.010073084000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,563,validate_accepted_boundary_sr_queue,5,5,0.00046377900000000005,0.004038894
~,0,<built-in method torch._C._get_tracing_state>,724,724,0.00044941100000000004,0.00044941100000000004
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/parser.py,427,parse_block_mapping_key,225,225,0.00044246400000000005,0.014003996000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/interval.py,76,zero,224,224,0.00043886600000000005,0.010354094000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2703,<dictcomp>,18,18,0.00043345000000000005,0.0030757140000000002
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/composer.py,99,compose_sequence_node,45,79,0.00042263600000000005,0.024357544000000002
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,532,_validated_interval_bounds,15,15,0.00041355000000000005,0.0030501110000000003
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1158,<genexpr>,1008,1008,0.000408532,0.000961163
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/symbolic_remainder.py,416,<genexpr>,60,60,0.00040820200000000003,0.001888754
~,0,<built-in method builtins.pow>,939,939,0.00040495,0.00040495
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1169,<listcomp>,270,270,0.000399548,0.000399548
~,0,<method 'unsqueeze' of 'torch._C.TensorBase' objects>,170,170,0.000398088,0.000398088
~,0,<method 'scatter_add_' of 'torch._C.TensorBase' objects>,54,54,0.000389337,0.000389337
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/flowpipe.py,1523,horner,2,13,0.000388703,0.28005098300000003
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,3319,<dictcomp>,2,2,0.000385791,0.00047713800000000005
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/flowpipe.py,488,_interval_width_value,176,176,0.00038492500000000005,0.006192605
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/scanner.py,125,peek_token,845,845,0.00038413600000000004,0.0013697280000000002
/srv/local/shengenli/miniforge3/envs/py11/lib/python3.11/site-packages/yaml/constructor.py,173,construct_scalar,525,525,0.000378154,0.000609309
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2373,_check_domain,77,77,0.00037162800000000004,0.0041183750000000005
~,0,<method 'pop' of 'list' objects>,2401,2401,0.000370225,0.000370225
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,325,complete,6,6,0.00036822900000000003,0.005591801
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1874,__post_init__,158,158,0.00036111700000000005,0.0005115310000000001
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,1170,<listcomp>,270,270,0.000360795,0.000360795
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,4567,dense_picard_validate_step,1,1,0.000357558,0.32520487400000003
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/polynomial.py,154,<genexpr>,2537,2537,0.00035204100000000004,0.00035204100000000004
/srv/local/shengenli/repaired_solver_performance_20260908T034636Z/repo/src/torch_tm_flowpipe/batched_dense_tm.py,2287,<genexpr>,910,910,0.000351854,0.000351854
