step,category,operation,calls
107,outside_boundary,aten.maximum.default,949
107,outside_boundary,aten.le.Scalar,613
107,outside_boundary,aten.ge.Scalar,979
107,outside_boundary,aten.bitwise_and.Tensor,995
107,outside_boundary,aten.pow.Tensor_Scalar,9906
107,outside_boundary,aten.stack.default,4826
107,outside_boundary,aten.min.dim,3566
107,outside_boundary,aten.max.dim,3566
107,outside_boundary,aten.where.self,3015
107,outside_boundary,aten.nextafter.default,5835
107,outside_boundary,aten.unsqueeze.default,614
107,outside_boundary,aten.sum.dim_IntList,735
107,outside_boundary,aten.sub.Tensor,800
107,outside_boundary,aten.eq.Tensor,1150
107,outside_boundary,aten.arange.default,147
107,outside_boundary,aten.min.default,189
107,outside_boundary,aten.nonzero.default,189
107,outside_boundary,aten.lt.Tensor,315
107,outside_boundary,aten.unbind.int,1556
107,outside_boundary,aten.cat.default,632
107,outside_boundary,aten.ge.Tensor,326
107,outside_boundary,aten.all.dim,337
107,outside_boundary,aten.count_nonzero.default,315
107,outside_boundary,aten.clamp.default,126
107,outside_boundary,aten.pow.Tensor_Tensor,378
107,outside_boundary,aten._to_copy.default,126
107,outside_boundary,aten.copy_.default,331
107,outside_boundary,aten.full.default,84
107,outside_boundary,aten.scatter_reduce_.two,84
107,outside_boundary,aten.empty.memory_format,92
107,outside_boundary,aten.set_.source_Storage,92
107,outside_boundary,aten.new_empty.default,46
107,outside_boundary,aten.set_.source_Storage_storage_offset,46
107,outside_boundary,aten.div.Tensor,9
107,outside_boundary,aten.bitwise_not.default,9
107,C,aten.abs.default,157
107,C,aten.ne.Scalar,157
107,C,aten.eq.Tensor,163
107,C,aten.mul.Tensor,405
107,C,aten.all.default,163
107,C,aten._local_scalar_dense.default,253
107,B,aten.lift_fresh.default,4
107,B,aten.expand.default,2
107,B,aten.slice.Tensor,5
107,B,aten.select.int,1
107,B,aten.unsqueeze.default,3
107,B,aten.pow.Tensor_Tensor,1
107,B,aten.mul.Tensor,81
107,B,aten.detach.default,2
107,B,aten.view.default,3
107,B,aten.zeros.default,1
107,B,aten.scatter_add_.default,1
107,C,aten.lift_fresh.default,129
107,C,aten.expand.default,1
107,C,aten.detach.default,4
107,C,aten.gt.Tensor,34
107,C,aten.any.default,90
107,C,aten.slice.Tensor,68
107,C,aten.select.int,278
107,C,aten.lt.Tensor,3
107,C,aten.bitwise_or.Tensor,65
107,C,aten.unsqueeze.default,24
107,C,aten.ones_like.default,18
107,C,aten.stack.default,70
107,C,aten.amin.default,62
107,C,aten.full_like.default,286
107,C,aten.nextafter.default,286
107,C,aten.amax.default,62
107,C,aten.eq.Scalar,808
107,C,aten.bitwise_and.Tensor,407
107,C,aten.where.self,690
107,C,aten.zeros_like.default,247
107,C,aten.index.Tensor,84
107,C,aten.add.Tensor,162
107,C,aten.view.default,108
107,C,aten.index_put_.default,42
107,C,aten.neg.default,6
107,C,aten.cat.default,14
107,C,aten.zeros.default,3
107,C,aten.clone.default,118
107,C,aten.le.Tensor,5
107,C,aten.ge.Tensor,1
107,A,aten.detach.default,174
107,A,aten.unbind.int,4
107,A,aten.isnan.default,10
107,A,aten.any.default,15
107,A,aten.gt.Tensor,5
107,A,aten.ne.Scalar,168
107,A,aten.eq.Scalar,3544
107,A,aten.zeros_like.default,1772
107,A,aten.add.Tensor,1772
107,B,aten.ones_like.default,4
107,B,aten.zeros_like.default,80
107,B,aten.add.Tensor,80
107,B,aten.pow.Tensor_Scalar,76
107,C,aten.isnan.default,56
107,D,aten.zeros.default,364
107,D,aten.clone.default,44160
107,D,aten.view.default,22086
107,D,aten.isnan.default,22080
107,D,aten.any.default,33120
107,D,aten._local_scalar_dense.default,33120
107,D,aten.gt.Tensor,11040
107,D,aten.add.Tensor,4824
107,D,aten.full_like.default,16644
107,D,aten.nextafter.default,16644
107,D,aten.mul.Tensor,14232
107,D,aten.stack.default,4490
107,D,aten.min.dim,4490
107,D,aten.max.dim,4490
107,D,aten.zeros_like.default,1420
107,D,aten.abs.default,5680
107,D,aten.minimum.default,1420
107,D,aten.maximum.default,1420
107,D,aten.le.Scalar,1420
107,D,aten.ge.Scalar,1420
107,D,aten.bitwise_and.Tensor,1420
107,D,aten.pow.Tensor_Scalar,4704
107,D,aten.where.self,1420
107,H,aten.add.Tensor,50
107,H,aten.full_like.default,90
107,H,aten.nextafter.default,90
107,H,aten.clone.default,136
107,H,aten.view.default,72
107,H,aten.isnan.default,68
107,H,aten.any.default,102
107,H,aten._local_scalar_dense.default,198
107,H,aten.gt.Tensor,34
107,H,aten.sub.Tensor,30
107,H,aten.detach.default,96
107,H,aten.lift_fresh.default,48
107,H,aten.abs.default,44
107,H,aten.ne.Scalar,44
107,H,aten.eq.Tensor,44
107,H,aten.mul.Tensor,68
107,F,aten.detach.default,160
107,F,aten._local_scalar_dense.default,176
107,G,aten.lift_fresh.default,29
107,G,aten.abs.default,158
107,G,aten.ne.Scalar,158
107,G,aten.eq.Tensor,158
107,G,aten.mul.Tensor,194
107,G,aten._local_scalar_dense.default,4099
107,G,aten.all.default,180
107,G,aten.view.default,7306
107,G,aten.stack.default,900
107,G,aten.sub.Tensor,33
107,G,aten.full_like.default,275
107,G,aten.nextafter.default,275
107,G,aten.le.Tensor,27
107,G,aten.ge.Tensor,12
107,G,aten.bitwise_and.Tensor,12
107,E,aten.detach.default,504
107,E,aten._local_scalar_dense.default,5574
107,G,aten.clone.default,1776
107,G,aten.isnan.default,888
107,G,aten.any.default,1334
107,G,aten.gt.Tensor,444
107,G,aten.min.dim,6
107,G,aten.max.dim,6
107,G,aten.zeros_like.default,4
107,G,aten.select.int,2780
107,G,aten.slice.Tensor,24
107,G,aten.amin.default,4
107,G,aten.amax.default,4
107,G,aten.add.Tensor,226
107,G,aten.zeros.default,2
107,G,aten.detach.default,5156
107,E,aten.zeros_like.default,1738
107,E,aten.add.Tensor,2406
107,E,aten.clone.default,5968
107,E,aten.view.default,2870
107,E,aten.eq.Scalar,16
107,E,aten.all.default,556
107,E,aten.zeros.default,448
107,E,aten.isnan.default,2828
107,E,aten.any.default,4242
107,E,aten.gt.Tensor,1414
107,E,aten.mul.Tensor,2982
107,E,aten.lift_fresh.default,558
107,E,aten.abs.default,1090
107,E,aten.le.Tensor,540
107,E,aten.stack.default,202
107,E,aten.min.dim,202
107,E,aten.full_like.default,1620
107,E,aten.nextafter.default,1620
107,E,aten.max.dim,202
107,E,aten.sub.Tensor,548
107,E,aten.ne.Scalar,522
107,E,aten.eq.Tensor,522
107,D,aten.lift_fresh.default,542
107,E,aten.equal.default,40
107,H,aten.div.Tensor,2
107,F,aten.lift_fresh.default,88
107,F,aten.clone.default,20
107,F,aten.view.default,16
107,F,aten.eq.Scalar,8
107,F,aten.all.default,8
107,F,aten.neg.default,2
107,F,aten.abs.default,126
107,F,aten.ne.Scalar,76
107,F,aten.eq.Tensor,74
107,F,aten.mul.Tensor,74
107,F,aten.sub.Tensor,62
107,F,aten.full_like.default,6
107,F,aten.nextafter.default,6
107,F,aten.zeros.default,6
107,F,aten.max.default,52
107,G,aten.le.Scalar,2
107,G,aten.ge.Scalar,2
107,G,aten.reciprocal.default,4
107,F,aten.isnan.default,8
107,F,aten.any.default,14
107,F,aten.gt.Tensor,4
107,F,aten.ones.default,2
107,H,aten.eq.Scalar,4
107,H,aten.all.default,4
107,H,aten.zeros.default,8
107,H,aten.stack.default,6
107,H,aten.min.dim,6
107,H,aten.max.dim,6
108,outside_boundary,aten.lift_fresh.default,552
108,outside_boundary,aten.clone.default,11877
108,outside_boundary,aten.view.default,1496
108,outside_boundary,aten.isnan.default,518
108,outside_boundary,aten.any.default,1292
108,outside_boundary,aten._local_scalar_dense.default,12465
108,outside_boundary,aten.gt.Tensor,574
108,outside_boundary,aten.eq.Scalar,337
108,outside_boundary,aten.all.default,6511
108,outside_boundary,aten.zeros_like.default,2043
108,outside_boundary,aten.add.Tensor,2190
108,outside_boundary,aten.ne.Scalar,1110
108,outside_boundary,aten.ones.default,317
108,outside_boundary,aten.mul.Tensor,7759
108,outside_boundary,aten.zeros.default,133
108,A,aten.zeros.default,1
108,A,aten.empty.memory_format,1
108,A,aten.empty_like.default,1
108,A,aten.select.int,34
108,A,aten.copy_.default,8
108,A,aten.stack.default,2
108,A,aten.view.default,1784
108,A,aten.clone.default,1882
108,A,aten.le.Tensor,3
108,A,aten.all.default,3547
108,A,aten._local_scalar_dense.default,3730
108,outside_boundary,aten.slice.Tensor,5855
108,outside_boundary,aten.select.int,7464
108,outside_boundary,aten.allclose.default,486
108,outside_boundary,aten.full_like.default,5848
108,outside_boundary,aten.le.Tensor,5727
108,outside_boundary,aten.index_select.default,1740
108,outside_boundary,aten.expand.default,168
108,outside_boundary,aten.scatter_add_.default,93
108,outside_boundary,aten.ones_like.default,756
108,outside_boundary,aten.max.default,756
108,outside_boundary,aten.detach.default,3034
108,outside_boundary,aten.abs.default,3891
108,outside_boundary,aten.minimum.default,731
108,outside_boundary,aten.maximum.default,949
108,outside_boundary,aten.le.Scalar,613
108,outside_boundary,aten.ge.Scalar,979
108,outside_boundary,aten.bitwise_and.Tensor,995
108,outside_boundary,aten.pow.Tensor_Scalar,9906
108,outside_boundary,aten.stack.default,4826
108,outside_boundary,aten.min.dim,3566
108,outside_boundary,aten.max.dim,3566
108,outside_boundary,aten.where.self,3015
108,outside_boundary,aten.nextafter.default,5835
108,outside_boundary,aten.unsqueeze.default,614
108,outside_boundary,aten.sum.dim_IntList,735
108,outside_boundary,aten.sub.Tensor,800
108,outside_boundary,aten.eq.Tensor,1150
108,outside_boundary,aten.arange.default,147
108,outside_boundary,aten.min.default,189
108,outside_boundary,aten.nonzero.default,189
108,outside_boundary,aten.lt.Tensor,315
108,outside_boundary,aten.unbind.int,1556
108,outside_boundary,aten.cat.default,632
108,outside_boundary,aten.ge.Tensor,326
108,outside_boundary,aten.all.dim,337
108,outside_boundary,aten.count_nonzero.default,315
108,outside_boundary,aten.clamp.default,126
108,outside_boundary,aten.pow.Tensor_Tensor,378
108,outside_boundary,aten._to_copy.default,126
108,outside_boundary,aten.copy_.default,331
108,outside_boundary,aten.full.default,84
108,outside_boundary,aten.scatter_reduce_.two,84
108,outside_boundary,aten.empty.memory_format,92
108,outside_boundary,aten.set_.source_Storage,92
108,outside_boundary,aten.new_empty.default,46
108,outside_boundary,aten.set_.source_Storage_storage_offset,46
108,outside_boundary,aten.div.Tensor,9
108,outside_boundary,aten.bitwise_not.default,9
108,C,aten.abs.default,157
108,C,aten.ne.Scalar,157
108,C,aten.eq.Tensor,163
108,C,aten.mul.Tensor,405
108,C,aten.all.default,163
108,C,aten._local_scalar_dense.default,253
108,B,aten.lift_fresh.default,4
108,B,aten.expand.default,2
108,B,aten.slice.Tensor,5
108,B,aten.select.int,1
108,B,aten.unsqueeze.default,3
108,B,aten.pow.Tensor_Tensor,1
108,B,aten.mul.Tensor,81
108,B,aten.detach.default,2
108,B,aten.view.default,3
108,B,aten.zeros.default,1
108,B,aten.scatter_add_.default,1
108,C,aten.lift_fresh.default,129
108,C,aten.expand.default,1
108,C,aten.detach.default,4
108,C,aten.gt.Tensor,34
108,C,aten.any.default,90
108,C,aten.slice.Tensor,68
108,C,aten.select.int,278
108,C,aten.lt.Tensor,3
108,C,aten.bitwise_or.Tensor,65
108,C,aten.unsqueeze.default,24
108,C,aten.ones_like.default,18
108,C,aten.stack.default,70
108,C,aten.amin.default,62
108,C,aten.full_like.default,286
108,C,aten.nextafter.default,286
108,C,aten.amax.default,62
108,C,aten.eq.Scalar,808
108,C,aten.bitwise_and.Tensor,407
108,C,aten.where.self,690
108,C,aten.zeros_like.default,247
108,C,aten.index.Tensor,84
108,C,aten.add.Tensor,162
108,C,aten.view.default,108
108,C,aten.index_put_.default,42
108,C,aten.neg.default,6
108,C,aten.cat.default,14
108,C,aten.zeros.default,3
108,C,aten.clone.default,118
108,C,aten.le.Tensor,5
108,C,aten.ge.Tensor,1
108,A,aten.detach.default,174
108,A,aten.unbind.int,4
108,A,aten.isnan.default,10
108,A,aten.any.default,15
108,A,aten.gt.Tensor,5
108,A,aten.ne.Scalar,168
108,A,aten.eq.Scalar,3544
108,A,aten.zeros_like.default,1772
108,A,aten.add.Tensor,1772
108,B,aten.ones_like.default,4
108,B,aten.zeros_like.default,80
108,B,aten.add.Tensor,80
108,B,aten.pow.Tensor_Scalar,76
108,C,aten.isnan.default,56
108,D,aten.zeros.default,364
108,D,aten.clone.default,44088
108,D,aten.view.default,22050
108,D,aten.isnan.default,22044
108,D,aten.any.default,33066
108,D,aten._local_scalar_dense.default,33066
108,D,aten.gt.Tensor,11022
108,D,aten.add.Tensor,4816
108,D,aten.full_like.default,16620
108,D,aten.nextafter.default,16620
108,D,aten.mul.Tensor,14208
108,D,aten.stack.default,4484
108,D,aten.min.dim,4484
108,D,aten.max.dim,4484
108,D,aten.zeros_like.default,1418
108,D,aten.abs.default,5672
108,D,aten.minimum.default,1418
108,D,aten.maximum.default,1418
108,D,aten.le.Scalar,1418
108,D,aten.ge.Scalar,1418
108,D,aten.bitwise_and.Tensor,1418
108,D,aten.pow.Tensor_Scalar,4700
108,D,aten.where.self,1418
108,H,aten.add.Tensor,50
108,H,aten.full_like.default,90
108,H,aten.nextafter.default,90
108,H,aten.clone.default,136
108,H,aten.view.default,72
108,H,aten.isnan.default,68
108,H,aten.any.default,102
108,H,aten._local_scalar_dense.default,198
108,H,aten.gt.Tensor,34
108,H,aten.sub.Tensor,30
108,H,aten.detach.default,96
108,H,aten.lift_fresh.default,48
108,H,aten.abs.default,44
108,H,aten.ne.Scalar,44
108,H,aten.eq.Tensor,44
108,H,aten.mul.Tensor,68
108,F,aten.detach.default,160
108,F,aten._local_scalar_dense.default,176
108,G,aten.lift_fresh.default,29
108,G,aten.abs.default,158
108,G,aten.ne.Scalar,158
108,G,aten.eq.Tensor,158
108,G,aten.mul.Tensor,194
108,G,aten._local_scalar_dense.default,4135
108,G,aten.all.default,180
108,G,aten.view.default,7374
108,G,aten.stack.default,908
108,G,aten.sub.Tensor,33
108,G,aten.full_like.default,277
108,G,aten.nextafter.default,277
108,G,aten.le.Tensor,27
108,G,aten.ge.Tensor,12
108,G,aten.bitwise_and.Tensor,12
108,E,aten.detach.default,504
108,E,aten._local_scalar_dense.default,5574
108,G,aten.clone.default,1792
108,G,aten.isnan.default,896
108,G,aten.any.default,1346
108,G,aten.gt.Tensor,448
108,G,aten.min.dim,6
108,G,aten.max.dim,6
108,G,aten.zeros_like.default,4
108,G,aten.select.int,2806
108,G,aten.slice.Tensor,24
108,G,aten.amin.default,4
108,G,aten.amax.default,4
108,G,aten.add.Tensor,228
108,G,aten.zeros.default,2
108,G,aten.detach.default,5204
108,E,aten.zeros_like.default,1736
108,E,aten.add.Tensor,2404
108,E,aten.clone.default,5968
108,E,aten.view.default,2870
108,E,aten.eq.Scalar,16
108,E,aten.all.default,556
108,E,aten.zeros.default,448
108,E,aten.isnan.default,2828
108,E,aten.any.default,4242
108,E,aten.gt.Tensor,1414
108,E,aten.mul.Tensor,2982
108,E,aten.lift_fresh.default,558
108,E,aten.abs.default,1090
108,E,aten.le.Tensor,540
108,E,aten.stack.default,202
108,E,aten.min.dim,202
108,E,aten.full_like.default,1620
108,E,aten.nextafter.default,1620
108,E,aten.max.dim,202
108,E,aten.sub.Tensor,548
108,E,aten.ne.Scalar,522
108,E,aten.eq.Tensor,522
108,D,aten.lift_fresh.default,538
108,E,aten.equal.default,40
108,H,aten.div.Tensor,2
108,F,aten.lift_fresh.default,88
108,F,aten.clone.default,20
108,F,aten.view.default,16
108,F,aten.eq.Scalar,8
108,F,aten.all.default,8
108,F,aten.neg.default,2
108,F,aten.abs.default,126
108,F,aten.ne.Scalar,76
108,F,aten.eq.Tensor,74
108,F,aten.mul.Tensor,74
108,F,aten.sub.Tensor,62
108,F,aten.full_like.default,6
108,F,aten.nextafter.default,6
108,F,aten.zeros.default,6
108,F,aten.max.default,52
108,G,aten.le.Scalar,2
108,G,aten.ge.Scalar,2
108,G,aten.reciprocal.default,4
108,F,aten.isnan.default,8
108,F,aten.any.default,14
108,F,aten.gt.Tensor,4
108,F,aten.ones.default,2
108,H,aten.eq.Scalar,4
108,H,aten.all.default,4
108,H,aten.zeros.default,8
108,H,aten.stack.default,6
108,H,aten.min.dim,6
108,H,aten.max.dim,6
109,outside_boundary,aten.lift_fresh.default,552
109,outside_boundary,aten.clone.default,11877
109,outside_boundary,aten.view.default,1496
109,outside_boundary,aten.isnan.default,518
109,outside_boundary,aten.any.default,1292
109,outside_boundary,aten._local_scalar_dense.default,12465
109,outside_boundary,aten.gt.Tensor,574
109,outside_boundary,aten.eq.Scalar,337
109,outside_boundary,aten.all.default,6511
109,outside_boundary,aten.zeros_like.default,2043
109,outside_boundary,aten.add.Tensor,2190
109,outside_boundary,aten.ne.Scalar,1110
109,outside_boundary,aten.ones.default,317
109,outside_boundary,aten.mul.Tensor,7759
109,outside_boundary,aten.zeros.default,133
109,A,aten.zeros.default,1
109,A,aten.empty.memory_format,1
109,A,aten.empty_like.default,1
109,A,aten.select.int,34
109,A,aten.copy_.default,8
109,A,aten.stack.default,2
109,A,aten.view.default,1784
109,A,aten.clone.default,1882
109,A,aten.le.Tensor,3
109,A,aten.all.default,3547
109,A,aten._local_scalar_dense.default,3730
109,outside_boundary,aten.slice.Tensor,5855
109,outside_boundary,aten.select.int,7464
109,outside_boundary,aten.allclose.default,486
109,outside_boundary,aten.full_like.default,5848
109,outside_boundary,aten.le.Tensor,5727
109,outside_boundary,aten.index_select.default,1740
109,outside_boundary,aten.expand.default,168
109,outside_boundary,aten.scatter_add_.default,93
109,outside_boundary,aten.ones_like.default,756
109,outside_boundary,aten.max.default,756
109,outside_boundary,aten.detach.default,3034
109,outside_boundary,aten.abs.default,3891
109,outside_boundary,aten.minimum.default,731
109,outside_boundary,aten.maximum.default,949
109,outside_boundary,aten.le.Scalar,613
109,outside_boundary,aten.ge.Scalar,979
109,outside_boundary,aten.bitwise_and.Tensor,995
109,outside_boundary,aten.pow.Tensor_Scalar,9906
109,outside_boundary,aten.stack.default,4826
109,outside_boundary,aten.min.dim,3566
109,outside_boundary,aten.max.dim,3566
109,outside_boundary,aten.where.self,3015
109,outside_boundary,aten.nextafter.default,5835
109,outside_boundary,aten.unsqueeze.default,614
109,outside_boundary,aten.sum.dim_IntList,735
109,outside_boundary,aten.sub.Tensor,800
109,outside_boundary,aten.eq.Tensor,1150
109,outside_boundary,aten.arange.default,147
109,outside_boundary,aten.min.default,189
109,outside_boundary,aten.nonzero.default,189
109,outside_boundary,aten.lt.Tensor,315
109,outside_boundary,aten.unbind.int,1556
109,outside_boundary,aten.cat.default,632
109,outside_boundary,aten.ge.Tensor,326
109,outside_boundary,aten.all.dim,337
109,outside_boundary,aten.count_nonzero.default,315
109,outside_boundary,aten.clamp.default,126
109,outside_boundary,aten.pow.Tensor_Tensor,378
109,outside_boundary,aten._to_copy.default,126
109,outside_boundary,aten.copy_.default,331
109,outside_boundary,aten.full.default,84
109,outside_boundary,aten.scatter_reduce_.two,84
109,outside_boundary,aten.empty.memory_format,92
109,outside_boundary,aten.set_.source_Storage,92
109,outside_boundary,aten.new_empty.default,46
109,outside_boundary,aten.set_.source_Storage_storage_offset,46
109,outside_boundary,aten.div.Tensor,9
109,outside_boundary,aten.bitwise_not.default,9
109,C,aten.abs.default,157
109,C,aten.ne.Scalar,157
109,C,aten.eq.Tensor,163
109,C,aten.mul.Tensor,405
109,C,aten.all.default,163
109,C,aten._local_scalar_dense.default,253
109,B,aten.lift_fresh.default,4
109,B,aten.expand.default,2
109,B,aten.slice.Tensor,5
109,B,aten.select.int,1
109,B,aten.unsqueeze.default,3
109,B,aten.pow.Tensor_Tensor,1
109,B,aten.mul.Tensor,81
109,B,aten.detach.default,2
109,B,aten.view.default,3
109,B,aten.zeros.default,1
109,B,aten.scatter_add_.default,1
109,C,aten.lift_fresh.default,129
109,C,aten.expand.default,1
109,C,aten.detach.default,4
109,C,aten.gt.Tensor,34
109,C,aten.any.default,90
109,C,aten.slice.Tensor,68
109,C,aten.select.int,278
109,C,aten.lt.Tensor,3
109,C,aten.bitwise_or.Tensor,65
109,C,aten.unsqueeze.default,24
109,C,aten.ones_like.default,18
109,C,aten.stack.default,70
109,C,aten.amin.default,62
109,C,aten.full_like.default,286
109,C,aten.nextafter.default,286
109,C,aten.amax.default,62
109,C,aten.eq.Scalar,808
109,C,aten.bitwise_and.Tensor,407
109,C,aten.where.self,690
109,C,aten.zeros_like.default,247
109,C,aten.index.Tensor,84
109,C,aten.add.Tensor,162
109,C,aten.view.default,108
109,C,aten.index_put_.default,42
109,C,aten.neg.default,6
109,C,aten.cat.default,14
109,C,aten.zeros.default,3
109,C,aten.clone.default,118
109,C,aten.le.Tensor,5
109,C,aten.ge.Tensor,1
109,A,aten.detach.default,174
109,A,aten.unbind.int,4
109,A,aten.isnan.default,10
109,A,aten.any.default,15
109,A,aten.gt.Tensor,5
109,A,aten.ne.Scalar,168
109,A,aten.eq.Scalar,3544
109,A,aten.zeros_like.default,1772
109,A,aten.add.Tensor,1772
109,B,aten.ones_like.default,4
109,B,aten.zeros_like.default,80
109,B,aten.add.Tensor,80
109,B,aten.pow.Tensor_Scalar,76
109,C,aten.isnan.default,56
109,D,aten.zeros.default,364
109,D,aten.clone.default,44088
109,D,aten.view.default,22050
109,D,aten.isnan.default,22044
109,D,aten.any.default,33066
109,D,aten._local_scalar_dense.default,33066
109,D,aten.gt.Tensor,11022
109,D,aten.add.Tensor,4816
109,D,aten.full_like.default,16620
109,D,aten.nextafter.default,16620
109,D,aten.mul.Tensor,14208
109,D,aten.stack.default,4484
109,D,aten.min.dim,4484
109,D,aten.max.dim,4484
109,D,aten.zeros_like.default,1418
109,D,aten.abs.default,5672
109,D,aten.minimum.default,1418
109,D,aten.maximum.default,1418
109,D,aten.le.Scalar,1418
109,D,aten.ge.Scalar,1418
109,D,aten.bitwise_and.Tensor,1418
109,D,aten.pow.Tensor_Scalar,4700
109,D,aten.where.self,1418
109,H,aten.add.Tensor,50
109,H,aten.full_like.default,90
109,H,aten.nextafter.default,90
109,H,aten.clone.default,136
109,H,aten.view.default,72
109,H,aten.isnan.default,68
109,H,aten.any.default,102
109,H,aten._local_scalar_dense.default,198
109,H,aten.gt.Tensor,34
109,H,aten.sub.Tensor,30
109,H,aten.detach.default,96
109,H,aten.lift_fresh.default,48
109,H,aten.abs.default,44
109,H,aten.ne.Scalar,44
109,H,aten.eq.Tensor,44
109,H,aten.mul.Tensor,68
109,F,aten.detach.default,160
109,F,aten._local_scalar_dense.default,176
109,G,aten.lift_fresh.default,29
109,G,aten.abs.default,158
109,G,aten.ne.Scalar,158
109,G,aten.eq.Tensor,158
109,G,aten.mul.Tensor,194
109,G,aten._local_scalar_dense.default,4171
109,G,aten.all.default,180
109,G,aten.view.default,7442
109,G,aten.stack.default,916
109,G,aten.sub.Tensor,33
109,G,aten.full_like.default,279
109,G,aten.nextafter.default,279
109,G,aten.le.Tensor,27
109,G,aten.ge.Tensor,12
109,G,aten.bitwise_and.Tensor,12
109,E,aten.detach.default,504
109,E,aten._local_scalar_dense.default,5574
109,G,aten.clone.default,1808
109,G,aten.isnan.default,904
109,G,aten.any.default,1358
109,G,aten.gt.Tensor,452
109,G,aten.min.dim,6
109,G,aten.max.dim,6
109,G,aten.zeros_like.default,4
109,G,aten.select.int,2832
109,G,aten.slice.Tensor,24
109,G,aten.amin.default,4
109,G,aten.amax.default,4
109,G,aten.add.Tensor,230
109,G,aten.zeros.default,2
109,G,aten.detach.default,5252
109,E,aten.zeros_like.default,1736
109,E,aten.add.Tensor,2404
109,E,aten.clone.default,5968
109,E,aten.view.default,2870
109,E,aten.eq.Scalar,16
109,E,aten.all.default,556
109,E,aten.zeros.default,448
109,E,aten.isnan.default,2828
109,E,aten.any.default,4242
109,E,aten.gt.Tensor,1414
109,E,aten.mul.Tensor,2982
109,E,aten.lift_fresh.default,558
109,E,aten.abs.default,1090
109,E,aten.le.Tensor,540
109,E,aten.stack.default,202
109,E,aten.min.dim,202
109,E,aten.full_like.default,1620
109,E,aten.nextafter.default,1620
109,E,aten.max.dim,202
109,E,aten.sub.Tensor,548
109,E,aten.ne.Scalar,522
109,E,aten.eq.Tensor,522
109,D,aten.lift_fresh.default,538
109,E,aten.equal.default,40
109,H,aten.div.Tensor,2
109,F,aten.lift_fresh.default,88
109,F,aten.clone.default,20
109,F,aten.view.default,16
109,F,aten.eq.Scalar,8
109,F,aten.all.default,8
109,F,aten.neg.default,2
109,F,aten.abs.default,126
109,F,aten.ne.Scalar,76
109,F,aten.eq.Tensor,74
109,F,aten.mul.Tensor,74
109,F,aten.sub.Tensor,62
109,F,aten.full_like.default,6
109,F,aten.nextafter.default,6
109,F,aten.zeros.default,6
109,F,aten.max.default,52
109,G,aten.le.Scalar,2
109,G,aten.ge.Scalar,2
109,G,aten.reciprocal.default,4
109,F,aten.isnan.default,8
109,F,aten.any.default,14
109,F,aten.gt.Tensor,4
109,F,aten.ones.default,2
109,H,aten.eq.Scalar,4
109,H,aten.all.default,4
109,H,aten.zeros.default,8
109,H,aten.stack.default,6
109,H,aten.min.dim,6
109,H,aten.max.dim,6
110,outside_boundary,aten.lift_fresh.default,552
110,outside_boundary,aten.clone.default,11877
110,outside_boundary,aten.view.default,1496
110,outside_boundary,aten.isnan.default,518
110,outside_boundary,aten.any.default,1292
110,outside_boundary,aten._local_scalar_dense.default,12465
110,outside_boundary,aten.gt.Tensor,574
110,outside_boundary,aten.eq.Scalar,337
110,outside_boundary,aten.all.default,6511
110,outside_boundary,aten.zeros_like.default,2043
110,outside_boundary,aten.add.Tensor,2190
110,outside_boundary,aten.ne.Scalar,1110
110,outside_boundary,aten.ones.default,317
110,outside_boundary,aten.mul.Tensor,7759
110,outside_boundary,aten.zeros.default,133
110,A,aten.zeros.default,1
110,A,aten.empty.memory_format,1
110,A,aten.empty_like.default,1
110,A,aten.select.int,34
110,A,aten.copy_.default,8
110,A,aten.stack.default,2
110,A,aten.view.default,1784
110,A,aten.clone.default,1882
110,A,aten.le.Tensor,3
110,A,aten.all.default,3547
110,A,aten._local_scalar_dense.default,3730
110,outside_boundary,aten.slice.Tensor,5855
110,outside_boundary,aten.select.int,7464
110,outside_boundary,aten.allclose.default,486
110,outside_boundary,aten.full_like.default,5848
110,outside_boundary,aten.le.Tensor,5727
110,outside_boundary,aten.index_select.default,1740
110,outside_boundary,aten.expand.default,168
110,outside_boundary,aten.scatter_add_.default,93
110,outside_boundary,aten.ones_like.default,756
110,outside_boundary,aten.max.default,756
110,outside_boundary,aten.detach.default,3034
110,outside_boundary,aten.abs.default,3891
110,outside_boundary,aten.minimum.default,731
110,outside_boundary,aten.maximum.default,949
110,outside_boundary,aten.le.Scalar,613
110,outside_boundary,aten.ge.Scalar,979
110,outside_boundary,aten.bitwise_and.Tensor,995
110,outside_boundary,aten.pow.Tensor_Scalar,9906
110,outside_boundary,aten.stack.default,4826
110,outside_boundary,aten.min.dim,3566
110,outside_boundary,aten.max.dim,3566
110,outside_boundary,aten.where.self,3015
110,outside_boundary,aten.nextafter.default,5835
110,outside_boundary,aten.unsqueeze.default,614
110,outside_boundary,aten.sum.dim_IntList,735
110,outside_boundary,aten.sub.Tensor,800
110,outside_boundary,aten.eq.Tensor,1150
110,outside_boundary,aten.arange.default,147
110,outside_boundary,aten.min.default,189
110,outside_boundary,aten.nonzero.default,189
110,outside_boundary,aten.lt.Tensor,315
110,outside_boundary,aten.unbind.int,1556
110,outside_boundary,aten.cat.default,632
110,outside_boundary,aten.ge.Tensor,326
110,outside_boundary,aten.all.dim,337
110,outside_boundary,aten.count_nonzero.default,315
110,outside_boundary,aten.clamp.default,126
