plant,step,category,operation,seconds,calls
van_der_pol,3,G,torch_tm_flowpipe.accepted_boundary_sr.commit_accepted_boundary_sr,0.000933145172894001,1
van_der_pol,3,E,Polynomial.__mul__,0.00027735019102692604,2
van_der_pol,3,F,torch_tm_flowpipe.flowpipe._normalized_tm_from_center_scale,0.0013582604005932808,1
van_der_pol,3,H,torch_tm_flowpipe.flowpipe._flowstar_normalized_insertion_transition,0.017619806807488203,1
van_der_pol,4,A,torch_tm_flowpipe.batched_dense_tm.sparse_tmvector_to_dense,0.0007872339338064194,1
van_der_pol,4,B,BatchedPolynomial.substitute_const_and_drop,0.0004280460998415947,1
van_der_pol,4,C,torch_tm_flowpipe.endpoint_substitution.enclose_constant_substitution,0.04252768075093627,3
van_der_pol,4,C,DenseRemainderLedger.total,0.00017144624143838882,1
van_der_pol,4,C,BatchedTaylorModel.endpoint,0.0010730386711657047,1
van_der_pol,4,A,Polynomial.__init__,0.08597289305180311,112
van_der_pol,4,A,torch_tm_flowpipe.batched_dense_tm.dense_to_sparse_tmvector,0.004348094575107098,1
van_der_pol,4,B,Polynomial.substitute_const,0.0016645053401589394,2
van_der_pol,4,C,Polynomial.substitute_const_with_roundoff,0.004421514458954334,2
van_der_pol,4,D,Polynomial.evaluate_interval,0.8997343485243618,92
van_der_pol,4,F,torch_tm_flowpipe.flowpipe._tmvector_constant_part,6.45909458398819e-05,1
van_der_pol,4,F,torch_tm_flowpipe.flowpipe._tmvector_rm_constants,2.2085849195718765e-05,1
van_der_pol,4,G,torch_tm_flowpipe.symbolic_remainder._validated_interval_bounds,0.007730819750577211,15
van_der_pol,4,G,torch_tm_flowpipe.symbolic_remainder.validate_accepted_boundary_sr_queue,0.001718004234135151,5
van_der_pol,4,E,torch_tm_flowpipe.accepted_boundary_sr.split_endpoint_taylor_map,0.00017064576968550682,1
van_der_pol,4,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_matrices,0.0004191668704152107,2
van_der_pol,4,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_columns,0.00012379279360175133,1
van_der_pol,4,G,torch_tm_flowpipe.symbolic_remainder._tensorized_interval_matrix_update_and_image,0.005479638930410147,1
van_der_pol,4,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_propagate,0.0030145570635795593,1
van_der_pol,4,E,torch_tm_flowpipe.flowpipe._polynomial_part_for_power,0.0004121083766222,11
van_der_pol,4,E,Polynomial.mul_truncate,0.01450044335797429,11
van_der_pol,4,E,Polynomial.cutoff,0.008993088733404875,15
van_der_pol,4,E,torch_tm_flowpipe.flowpipe._tm_mul_ctrunc_horner_stage,0.031484026461839676,9
van_der_pol,4,D,torch_tm_flowpipe.polynomial.evaluate_interval_normal,0.1490941341035068,17
van_der_pol,4,E,Polynomial.__add__,0.00314027676358819,16
van_der_pol,4,E,torch_tm_flowpipe.flowpipe._tm_apply_cutoff_for_horner,0.0010790475644171238,4
van_der_pol,4,E,torch_tm_flowpipe.flowpipe._insert_ctrunc_normal_horner_scalar,0.023850817698985338,2
van_der_pol,4,E,torch_tm_flowpipe.flowpipe.insert_ctrunc_normal_dependency_preserving,0.011343431659042835,1
van_der_pol,4,D,torch_tm_flowpipe.accepted_boundary_sr._interval_polynomial_range,0.07866701483726501,6
van_der_pol,4,E,torch_tm_flowpipe.accepted_boundary_sr._linear_polynomial_image,0.06849215226247907,1
van_der_pol,4,E,torch_tm_flowpipe.accepted_boundary_sr._add_polynomial_images,0.026455199345946312,1
van_der_pol,4,G,torch_tm_flowpipe.accepted_boundary_sr.prepare_accepted_boundary_sr,0.003645624965429306,1
van_der_pol,4,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_sha256,0.0026460597291588783,2
van_der_pol,4,F,torch_tm_flowpipe.flowpipe._tmvector_shift_polynomial_constants,0.0002725161612033844,1
van_der_pol,4,F,torch_tm_flowpipe.flowpipe._add_right_map_centering_diagnostics,0.0065423110499978065,1
van_der_pol,4,E,torch_tm_flowpipe.accepted_boundary_sr._scale_and_cutoff_right_map,0.03079268801957369,1
van_der_pol,4,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_commit,0.0031034029088914394,1
van_der_pol,4,G,torch_tm_flowpipe.accepted_boundary_sr.commit_accepted_boundary_sr,0.0009945733472704887,1
van_der_pol,4,E,Polynomial.__mul__,0.000229682307690382,2
van_der_pol,4,F,torch_tm_flowpipe.flowpipe._normalized_tm_from_center_scale,0.0011889217421412468,1
van_der_pol,4,H,torch_tm_flowpipe.flowpipe._flowstar_normalized_insertion_transition,0.01601789752021432,1
van_der_pol,5,A,torch_tm_flowpipe.batched_dense_tm.sparse_tmvector_to_dense,0.0007172967307269573,1
van_der_pol,5,B,BatchedPolynomial.substitute_const_and_drop,0.00041987281292676926,1
van_der_pol,5,C,torch_tm_flowpipe.endpoint_substitution.enclose_constant_substitution,0.043230852112174034,3
van_der_pol,5,C,DenseRemainderLedger.total,0.00016963202506303787,1
van_der_pol,5,C,BatchedTaylorModel.endpoint,0.001075293868780136,1
van_der_pol,5,A,Polynomial.__init__,0.0899112937040627,112
van_der_pol,5,A,torch_tm_flowpipe.batched_dense_tm.dense_to_sparse_tmvector,0.004159474279731512,1
van_der_pol,5,B,Polynomial.substitute_const,0.0016437540762126446,2
van_der_pol,5,C,Polynomial.substitute_const_with_roundoff,0.004399176687002182,2
van_der_pol,5,D,Polynomial.evaluate_interval,0.9663280816748738,92
van_der_pol,5,F,torch_tm_flowpipe.flowpipe._tmvector_constant_part,6.200000643730164e-05,1
van_der_pol,5,F,torch_tm_flowpipe.flowpipe._tmvector_rm_constants,2.141762524843216e-05,1
van_der_pol,5,G,torch_tm_flowpipe.symbolic_remainder._validated_interval_bounds,0.008431638590991497,15
van_der_pol,5,G,torch_tm_flowpipe.symbolic_remainder.validate_accepted_boundary_sr_queue,0.0017120633274316788,5
van_der_pol,5,E,torch_tm_flowpipe.accepted_boundary_sr.split_endpoint_taylor_map,0.0001680217683315277,1
van_der_pol,5,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_matrices,0.00048092612996697426,2
van_der_pol,5,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_columns,0.00014935526996850967,1
van_der_pol,5,G,torch_tm_flowpipe.symbolic_remainder._tensorized_interval_matrix_update_and_image,0.0063791777938604355,1
van_der_pol,5,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_propagate,0.0029285219497978687,1
van_der_pol,5,E,torch_tm_flowpipe.flowpipe._polynomial_part_for_power,0.0004010801203548908,11
van_der_pol,5,E,Polynomial.mul_truncate,0.016427742782980204,11
van_der_pol,5,E,Polynomial.cutoff,0.00952380895614624,15
van_der_pol,5,E,torch_tm_flowpipe.flowpipe._tm_mul_ctrunc_horner_stage,0.031866558361798525,9
van_der_pol,5,D,torch_tm_flowpipe.polynomial.evaluate_interval_normal,0.1585199823603034,17
van_der_pol,5,E,Polynomial.__add__,0.0033053606748580933,16
van_der_pol,5,E,torch_tm_flowpipe.flowpipe._tm_apply_cutoff_for_horner,0.0010776394046843052,4
van_der_pol,5,E,torch_tm_flowpipe.flowpipe._insert_ctrunc_normal_horner_scalar,0.024075030349195004,2
van_der_pol,5,E,torch_tm_flowpipe.flowpipe.insert_ctrunc_normal_dependency_preserving,0.01154603622853756,1
van_der_pol,5,D,torch_tm_flowpipe.accepted_boundary_sr._interval_polynomial_range,0.0810072016902268,6
van_der_pol,5,E,torch_tm_flowpipe.accepted_boundary_sr._linear_polynomial_image,0.07055672584101558,1
van_der_pol,5,E,torch_tm_flowpipe.accepted_boundary_sr._add_polynomial_images,0.026853736024349928,1
