window,plant,mode,step,history_length,replays,phase,operation,dependency_fixed,category,exclusive_seconds,calls,step_seconds,instrumentation
brusselator_middle,brusselator,reference,119,118,9,replay,object_checks_and_small_tensors,False,python_objects_and_small_tensor_checks,0.03847634792327881,1395,1.8203059872612357,nested_function_timer
brusselator_middle,brusselator,reference,119,118,9,replay,polynomial_component,True,refinement_fixed_preparation,0.0007859240286052227,72,1.8203059872612357,nested_function_timer
brusselator_middle,brusselator,reference,119,118,9,replay,interval_arithmetic,True,refinement_fixed_preparation,0.06469173589721322,1053,1.8203059872612357,nested_function_timer
brusselator_middle,brusselator,reference,119,118,9,replay,polynomial_mul_trunc,True,refinement_fixed_preparation,0.2897627125494182,72,1.8203059872612357,nested_function_timer
brusselator_middle,brusselator,reference,119,118,9,replay,polynomial_range_bound,True,refinement_fixed_preparation,0.1726478384807706,153,1.8203059872612357,nested_function_timer
brusselator_middle,brusselator,reference,119,118,9,replay,interval_arithmetic,False,refinement_dynamic_and_dispatch,0.025225261226296425,981,1.8203059872612357,nested_function_timer
brusselator_middle,brusselator,reference,119,118,9,replay,polynomial_apply_cutoff,True,refinement_fixed_preparation,0.05221969308331609,45,1.8203059872612357,nested_function_timer
brusselator_middle,brusselator,reference,119,118,9,replay,polynomial_sub,True,refinement_fixed_preparation,0.0005253665149211884,45,1.8203059872612357,nested_function_timer
brusselator_middle,brusselator,reference,119,118,9,replay,polynomial_add,True,refinement_fixed_preparation,0.0002976781688630581,27,1.8203059872612357,nested_function_timer
brusselator_middle,brusselator,reference,119,118,9,replay,polynomial_integrate,True,refinement_fixed_preparation,0.010758187156170607,9,1.8203059872612357,nested_function_timer
brusselator_middle,brusselator,reference,119,118,9,replay,image,False,refinement_dynamic_and_dispatch,0.034248975571244955,9,1.8203059872612357,nested_function_timer
brusselator_middle,brusselator,reference,119,118,9,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.0017429194413125515,1,1.8203059872612357,nested_function_timer
brusselator_middle,brusselator,reference,119,118,9,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.015540182124823332,3,1.8203059872612357,nested_function_timer
brusselator_middle,brusselator,reference,119,118,9,boundary,boundary,False,boundary_and_endpoint_correction,0.7732189088128507,1,1.8203059872612357,nested_function_timer
brusselator_middle,brusselator,reference,119,118,9,other,unattributed,False,other_including_unclassified_python,0.023144285194575787,0,1.8203059872612357,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,other,object_checks_and_small_tensors,False,python_objects_and_small_tensor_checks,0.0026104366406798363,107,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,candidate,object_checks_and_small_tensors,False,python_objects_and_small_tensor_checks,0.01018229266628623,458,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,candidate,polynomial_component,True,polynomial_multiply_truncate_range,0.00036480510607361794,36,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,candidate,interval_arithmetic,True,polynomial_multiply_truncate_range,0.019514895044267178,324,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,candidate,polynomial_mul_trunc,True,polynomial_multiply_truncate_range,0.0936788390390575,24,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,candidate,polynomial_range_bound,True,polynomial_multiply_truncate_range,0.05279480619356036,48,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,candidate,interval_arithmetic,False,candidate_construction_excluding_classified_polynomial_work,0.0066855065524578094,234,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,candidate,polynomial_sub,True,polynomial_multiply_truncate_range,0.0001248684711754322,12,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,candidate,polynomial_add,True,polynomial_multiply_truncate_range,0.00013233069330453873,12,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,candidate,polynomial_integrate,True,polynomial_multiply_truncate_range,0.007204188033938408,6,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,candidate,polynomial_apply_cutoff,True,polynomial_multiply_truncate_range,0.007060185540467501,6,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.010855963453650475,1,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,other,interval_arithmetic,False,other_including_unclassified_python,0.0015182765200734138,69,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,other,polynomial_component,True,polynomial_multiply_truncate_range,6.135646253824234e-05,6,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,other,interval_arithmetic,True,polynomial_multiply_truncate_range,0.0032201046124100685,54,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,other,polynomial_mul_trunc,True,polynomial_multiply_truncate_range,0.015587198548018932,4,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,other,polynomial_range_bound,True,polynomial_multiply_truncate_range,0.010059898253530264,9,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,other,polynomial_sub,True,polynomial_multiply_truncate_range,2.973480150103569e-05,3,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,other,polynomial_add,True,polynomial_multiply_truncate_range,2.1393410861492157e-05,2,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,other,polynomial_integrate,True,polynomial_multiply_truncate_range,0.0011826278641819954,1,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,initial,polynomial_component,True,polynomial_multiply_truncate_range,8.009141311049461e-05,8,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,initial,object_checks_and_small_tensors,False,python_objects_and_small_tensor_checks,0.004090429283678532,152,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,initial,interval_arithmetic,True,polynomial_multiply_truncate_range,0.007028831634670496,117,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,initial,polynomial_mul_trunc,True,polynomial_multiply_truncate_range,0.03158190660178661,8,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,initial,polynomial_range_bound,True,polynomial_multiply_truncate_range,0.018641676288098097,17,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,initial,interval_arithmetic,False,initial_remainder_excluding_classified_polynomial_work,0.002739893738180399,109,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,initial,polynomial_apply_cutoff,True,polynomial_multiply_truncate_range,0.005668916739523411,5,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,initial,polynomial_sub,True,polynomial_multiply_truncate_range,5.529448390007019e-05,5,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,initial,polynomial_add,True,polynomial_multiply_truncate_range,5.030818283557892e-05,3,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,initial,polynomial_integrate,True,polynomial_multiply_truncate_range,0.0011967988684773445,1,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.0037835976108908653,1,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,replay,object_checks_and_small_tensors,False,python_objects_and_small_tensor_checks,0.0382270747795701,1395,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,replay,polynomial_component,True,refinement_fixed_preparation,0.000776402186602354,72,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,replay,interval_arithmetic,True,refinement_fixed_preparation,0.06446020351722836,1053,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,replay,polynomial_mul_trunc,True,refinement_fixed_preparation,0.2903571673668921,72,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,replay,polynomial_range_bound,True,refinement_fixed_preparation,0.1723937401548028,153,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,replay,interval_arithmetic,False,refinement_dynamic_and_dispatch,0.024935530498623848,981,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,replay,polynomial_apply_cutoff,True,refinement_fixed_preparation,0.05168151296675205,45,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,replay,polynomial_sub,True,refinement_fixed_preparation,0.0005081449635326862,45,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,replay,polynomial_add,True,refinement_fixed_preparation,0.00028682267293334007,27,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,replay,polynomial_integrate,True,refinement_fixed_preparation,0.010776485316455364,9,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,replay,image,False,refinement_dynamic_and_dispatch,0.034337726421654224,9,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.0017721392214298248,1,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.016136230900883675,3,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,boundary,boundary,False,boundary_and_endpoint_correction,0.7627324629575014,1,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,reference,120,119,9,other,unattributed,False,other_including_unclassified_python,0.023984701372683048,0,1.8111737980507314,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,other,object_checks_and_small_tensors,False,python_objects_and_small_tensor_checks,0.003009767271578312,107,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,candidate,object_checks_and_small_tensors,False,python_objects_and_small_tensor_checks,0.010725478176027536,458,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,candidate,polynomial_component,True,polynomial_multiply_truncate_range,0.00037875352427363396,36,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,candidate,interval_arithmetic,True,polynomial_multiply_truncate_range,0.02083012228831649,324,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,candidate,polynomial_mul_trunc,True,polynomial_multiply_truncate_range,0.11409378470852971,24,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,candidate,polynomial_range_bound,True,polynomial_multiply_truncate_range,0.056086437311023474,48,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,candidate,interval_arithmetic,False,candidate_construction_excluding_classified_polynomial_work,0.007166270166635513,234,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,candidate,polynomial_sub,True,polynomial_multiply_truncate_range,0.00014284765347838402,12,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,candidate,polynomial_add,True,polynomial_multiply_truncate_range,0.00015051104128360748,12,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,candidate,polynomial_integrate,True,polynomial_multiply_truncate_range,0.007729696575552225,6,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,candidate,polynomial_apply_cutoff,True,polynomial_multiply_truncate_range,0.007145984098315239,6,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.011860114522278309,1,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,other,interval_arithmetic,False,other_including_unclassified_python,0.001865713857114315,69,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,other,polynomial_component,True,polynomial_multiply_truncate_range,6.855512037873268e-05,6,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,other,interval_arithmetic,True,polynomial_multiply_truncate_range,0.003645556513220072,54,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,other,polynomial_mul_trunc,True,polynomial_multiply_truncate_range,0.017080531921237707,4,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,other,polynomial_range_bound,True,polynomial_multiply_truncate_range,0.010863128118216991,9,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,other,polynomial_sub,True,polynomial_multiply_truncate_range,3.344519063830376e-05,3,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,other,polynomial_add,True,polynomial_multiply_truncate_range,2.4386215955018997e-05,2,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,other,polynomial_integrate,True,polynomial_multiply_truncate_range,0.0013465415686368942,1,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,initial,polynomial_component,True,polynomial_multiply_truncate_range,8.529145270586014e-05,8,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,initial,object_checks_and_small_tensors,False,python_objects_and_small_tensor_checks,0.004386769607663155,152,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,initial,interval_arithmetic,True,polynomial_multiply_truncate_range,0.007084478624165058,117,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,initial,polynomial_mul_trunc,True,polynomial_multiply_truncate_range,0.047349650878459215,8,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,initial,polynomial_range_bound,True,polynomial_multiply_truncate_range,0.01873309351503849,17,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,initial,interval_arithmetic,False,initial_remainder_excluding_classified_polynomial_work,0.0028594806790351868,109,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,initial,polynomial_apply_cutoff,True,polynomial_multiply_truncate_range,0.005651646759361029,5,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,initial,polynomial_sub,True,polynomial_multiply_truncate_range,5.6277960538864136e-05,5,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,initial,polynomial_add,True,polynomial_multiply_truncate_range,3.2796990126371384e-05,3,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,initial,polynomial_integrate,True,polynomial_multiply_truncate_range,0.00119321933016181,1,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.003908141981810331,1,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,replay,object_checks_and_small_tensors,False,python_objects_and_small_tensor_checks,0.03683108929544687,1278,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,replay,object_checks_and_small_tensors,True,refinement_fixed_preparation,0.00010515190660953522,4,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,replay,prepare_snapshot,True,refinement_fixed_preparation,0.0022890279069542885,1,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,replay,binding_checks,False,refinement_dynamic_and_dispatch,0.0001276540569961071,9,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,replay,polynomial_component,True,refinement_fixed_preparation,2.7691014111042023e-05,2,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,replay,cache_dispatch,False,refinement_dynamic_and_dispatch,0.0028907754458487034,387,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,replay,interval_arithmetic,True,refinement_fixed_preparation,0.004662563558667898,72,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,replay,polynomial_mul_trunc,True,refinement_fixed_preparation,0.02377804694697261,6,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,replay,polynomial_range_bound,True,refinement_fixed_preparation,0.007927740924060345,7,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,replay,interval_arithmetic,False,refinement_dynamic_and_dispatch,0.024797284975647926,981,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,replay,polynomial_apply_cutoff,True,refinement_fixed_preparation,0.004555616062134504,4,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,replay,polynomial_sub,True,refinement_fixed_preparation,6.317906081676483e-05,5,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,replay,polynomial_add,True,refinement_fixed_preparation,3.6967918276786804e-05,3,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,replay,prepare_graph,False,refinement_dynamic_and_dispatch,0.0033037918619811535,2,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,replay,polynomial_integrate,True,refinement_fixed_preparation,0.0012124045751988888,1,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,replay,seal_storage,True,refinement_fixed_preparation,0.00020913081243634224,1,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,replay,image,False,refinement_dynamic_and_dispatch,0.02264346554875374,9,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.0026807268150150776,1,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.01578029990196228,3,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,boundary,boundary,False,boundary_and_endpoint_correction,0.8172893398441374,1,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,101,100,9,other,unattributed,False,other_including_unclassified_python,0.0341485938988626,0,1.3709490159526467,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,other,object_checks_and_small_tensors,False,python_objects_and_small_tensor_checks,0.002729239873588085,107,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,candidate,object_checks_and_small_tensors,False,python_objects_and_small_tensor_checks,0.010286157950758934,458,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,candidate,polynomial_component,True,polynomial_multiply_truncate_range,0.000368600245565176,36,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,candidate,interval_arithmetic,True,polynomial_multiply_truncate_range,0.01999994833022356,324,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,candidate,polynomial_mul_trunc,True,polynomial_multiply_truncate_range,0.0948919141665101,24,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,candidate,polynomial_range_bound,True,polynomial_multiply_truncate_range,0.05333598097786307,48,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,candidate,interval_arithmetic,False,candidate_construction_excluding_classified_polynomial_work,0.006884297356009483,234,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,candidate,polynomial_sub,True,polynomial_multiply_truncate_range,0.00014271819964051247,12,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,candidate,polynomial_add,True,polynomial_multiply_truncate_range,0.00014531798660755157,12,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,candidate,polynomial_integrate,True,polynomial_multiply_truncate_range,0.007083139382302761,6,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,candidate,polynomial_apply_cutoff,True,polynomial_multiply_truncate_range,0.006896067410707474,6,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,candidate,dense_polynomial_picard,False,candidate_construction_excluding_classified_polynomial_work,0.011409481056034565,1,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,other,interval_arithmetic,False,other_including_unclassified_python,0.0015509435907006264,69,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,other,polynomial_component,True,polynomial_multiply_truncate_range,6.304355338215828e-05,6,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,other,interval_arithmetic,True,polynomial_multiply_truncate_range,0.003289945423603058,54,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,other,polynomial_mul_trunc,True,polynomial_multiply_truncate_range,0.015583300031721592,4,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,other,polynomial_range_bound,True,polynomial_multiply_truncate_range,0.010038683656603098,9,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,other,polynomial_sub,True,polynomial_multiply_truncate_range,3.2602809369564056e-05,3,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,other,polynomial_add,True,polynomial_multiply_truncate_range,2.409517765045166e-05,2,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,other,polynomial_integrate,True,polynomial_multiply_truncate_range,0.0011888989247381687,1,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,initial,polynomial_component,True,polynomial_multiply_truncate_range,8.152006193995476e-05,8,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,initial,object_checks_and_small_tensors,False,python_objects_and_small_tensor_checks,0.004416739102452993,152,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,initial,interval_arithmetic,True,polynomial_multiply_truncate_range,0.007122762035578489,117,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,initial,polynomial_mul_trunc,True,polynomial_multiply_truncate_range,0.031683783046901226,8,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,initial,polynomial_range_bound,True,polynomial_multiply_truncate_range,0.0193166546523571,17,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,initial,interval_arithmetic,False,initial_remainder_excluding_classified_polynomial_work,0.0028573209419846535,109,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,initial,polynomial_apply_cutoff,True,polynomial_multiply_truncate_range,0.005817721132189035,5,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,initial,polynomial_sub,True,polynomial_multiply_truncate_range,6.160140037536621e-05,5,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,initial,polynomial_add,True,polynomial_multiply_truncate_range,3.514531999826431e-05,3,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,initial,polynomial_integrate,True,polynomial_multiply_truncate_range,0.0012507461942732334,1,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,initial,image,False,initial_remainder_excluding_classified_polynomial_work,0.003935999237000942,1,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,replay,object_checks_and_small_tensors,False,python_objects_and_small_tensor_checks,0.03634607745334506,1278,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,replay,object_checks_and_small_tensors,True,refinement_fixed_preparation,9.6853356808424e-05,4,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,replay,prepare_snapshot,True,refinement_fixed_preparation,0.0019702399149537086,1,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,replay,binding_checks,False,refinement_dynamic_and_dispatch,0.00011849356815218925,9,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,replay,polynomial_component,True,refinement_fixed_preparation,2.4444889277219772e-05,2,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,replay,cache_dispatch,False,refinement_dynamic_and_dispatch,0.0028244396671652794,387,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,replay,interval_arithmetic,True,refinement_fixed_preparation,0.004653179086744785,72,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,replay,polynomial_mul_trunc,True,refinement_fixed_preparation,0.023638969752937555,6,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,replay,polynomial_range_bound,True,refinement_fixed_preparation,0.007794610224664211,7,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,replay,interval_arithmetic,False,refinement_dynamic_and_dispatch,0.024767739698290825,981,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,replay,polynomial_apply_cutoff,True,refinement_fixed_preparation,0.00459500914439559,4,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,replay,polynomial_sub,True,refinement_fixed_preparation,6.160233169794083e-05,5,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,replay,polynomial_add,True,refinement_fixed_preparation,3.6436133086681366e-05,3,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,replay,prepare_graph,False,refinement_dynamic_and_dispatch,0.003204571083188057,2,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,replay,polynomial_integrate,True,refinement_fixed_preparation,0.0011843834072351456,1,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,replay,seal_storage,True,refinement_fixed_preparation,0.00019763223826885223,1,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,replay,image,False,refinement_dynamic_and_dispatch,0.022517383098602295,9,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,replay,_post_accept_refine_raw_remainder,False,refinement_dynamic_and_dispatch,0.002054397016763687,1,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,boundary,endpoint_correction,False,boundary_and_endpoint_correction,0.015578059945255518,3,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,boundary,boundary,False,boundary_and_endpoint_correction,0.8342850240878761,1,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,102,101,9,other,unattributed,False,other_including_unclassified_python,0.023463350720703602,0,1.331937266048044,nested_function_timer
brusselator_middle,brusselator,optimized,103,102,9,other,object_checks_and_small_tensors,False,python_objects_and_small_tensor_checks,0.002857034560292959,107,1.3158500888384879,nested_function_timer
brusselator_middle,brusselator,optimized,103,102,9,candidate,object_checks_and_small_tensors,False,python_objects_and_small_tensor_checks,0.010368467774242163,458,1.3158500888384879,nested_function_timer
brusselator_middle,brusselator,optimized,103,102,9,candidate,polynomial_component,True,polynomial_multiply_truncate_range,0.0003703506663441658,36,1.3158500888384879,nested_function_timer
brusselator_middle,brusselator,optimized,103,102,9,candidate,interval_arithmetic,True,polynomial_multiply_truncate_range,0.0199522553011775,324,1.3158500888384879,nested_function_timer
brusselator_middle,brusselator,optimized,103,102,9,candidate,polynomial_mul_trunc,True,polynomial_multiply_truncate_range,0.09500079788267612,24,1.3158500888384879,nested_function_timer
brusselator_middle,brusselator,optimized,103,102,9,candidate,polynomial_range_bound,True,polynomial_multiply_truncate_range,0.05354603612795472,48,1.3158500888384879,nested_function_timer
brusselator_middle,brusselator,optimized,103,102,9,candidate,interval_arithmetic,False,candidate_construction_excluding_classified_polynomial_work,0.006986074149608612,234,1.3158500888384879,nested_function_timer
brusselator_middle,brusselator,optimized,103,102,9,candidate,polynomial_sub,True,polynomial_multiply_truncate_range,0.0001429789699614048,12,1.3158500888384879,nested_function_timer
brusselator_middle,brusselator,optimized,103,102,9,candidate,polynomial_add,True,polynomial_multiply_truncate_range,0.0001439056359231472,12,1.3158500888384879,nested_function_timer
