accepted_step,canonical_object_sha256,operator,implementation,stage_class,channel,component,lo,hi,lo_hex,hi_hex,width,exact_bernstein_lo,exact_bernstein_hi,exact_local_outward_contained
300,f60037965ae26a9a2aa4778bdb37898b9dd2c369078d222bcb1e82562d1a9d1f,F,Flow*,reporting_tube,tube,1,4.678080167567181,4.687834327931166,0x1.2b65aa5bf11a8p+2,0x1.2c057a45e1f3bp+2,0.009754160363985243,2895729372607869851913761795/618970019642690137449562112,24209592009313162309483027782783491564538501143798849464999813647480921849153493008706417089118518425526883883238459273459/5164499756173817179311838344006023748659411585658447025661318713081295244033682389259290706560275662871806343945494986752,True
300,f60037965ae26a9a2aa4778bdb37898b9dd2c369078d222bcb1e82562d1a9d1f,G,Torch,boundary_normalization,boundary,0,-0.0022620856205536363,0.0022639263952468477,-0x1.287eff85a5b07p-9,0x1.28bcc3a8017dep-9,0.004526012015800484,-171017210183578348312751/77371252455336267181195264,166238871407400855873141/77371252455336267181195264,True
300,f60037965ae26a9a2aa4778bdb37898b9dd2c369078d222bcb1e82562d1a9d1f,G,Torch,boundary_normalization,boundary,1,-0.002301114058863372,0.0022409817023900914,-0x1.2d9c93411e42fp-9,0x1.25bade3ed283bp-9,0.004542095761253463,-176807530903700048056797/77371252455336267181195264,165437902250350073105287/77371252455336267181195264,True
300,f60037965ae26a9a2aa4778bdb37898b9dd2c369078d222bcb1e82562d1a9d1f,H,Flow*,boundary_normalization,boundary,0,-0.002262085620553629,0.002263926395246842,-0x1.287eff85a5af6p-9,0x1.28bcc3a8017d1p-9,0.0045260120158004714,-171017210183578240768175/77371252455336267181195264,166238871407400748394101/77371252455336267181195264,True
300,f60037965ae26a9a2aa4778bdb37898b9dd2c369078d222bcb1e82562d1a9d1f,H,Flow*,boundary_normalization,boundary,1,-0.002301114058863364,0.002240981702390084,-0x1.2d9c93411e41dp-9,0x1.25bade3ed282ap-9,0.004542095761253449,-176807530903699943133661/77371252455336267181195264,165437902250349968247687/77371252455336267181195264,True
300,f60037965ae26a9a2aa4778bdb37898b9dd2c369078d222bcb1e82562d1a9d1f,X1,Torch,cutoff_payment,endpoint,0,0.5542189877186895,0.5587484042552446,0x1.1bc2975625e2fp-1,0x1.1e144555efda6p-1,0.004529416536555142,351278466442501832582863928755/633825300114114700748351602688,354148875015362543706403460653/633825300114114700748351602688,True
300,f60037965ae26a9a2aa4778bdb37898b9dd2c369078d222bcb1e82562d1a9d1f,X1,Torch,cutoff_payment,endpoint,1,4.682703485647131,4.68769398391467,0x1.2bb169f5ee0e7p+2,0x1.2c032da0a4720p+2,0.0049904982675395,2968016099574511564389997911085/633825300114114700748351602688,2971178748261083306644785279923/633825300114114700748351602688,True
300,f60037965ae26a9a2aa4778bdb37898b9dd2c369078d222bcb1e82562d1a9d1f,X2,Flow*,cutoff_payment,endpoint,0,0.5542189877186898,0.5587484042552445,0x1.1bc2975625e32p-1,0x1.1e144555efda5p-1,0.004529416536554698,351278466442501832582863928755/633825300114114700748351602688,354148875015362543706403460653/633825300114114700748351602688,True
300,f60037965ae26a9a2aa4778bdb37898b9dd2c369078d222bcb1e82562d1a9d1f,X2,Flow*,cutoff_payment,endpoint,1,4.682703485647132,4.687693983914667,0x1.2bb169f5ee0e9p+2,0x1.2c032da0a471dp+2,0.0049904982675350595,2968016099574511564389997911085/633825300114114700748351602688,2971178748261083306644785279923/633825300114114700748351602688,True
300,f60037965ae26a9a2aa4778bdb37898b9dd2c369078d222bcb1e82562d1a9d1f,X3,Flow*_diagnostic_cutoff_normal,cutoff_payment,endpoint,0,0.5542189877186902,0.5587484042552442,0x1.1bc2975625e35p-1,0x1.1e144555efda2p-1,0.004529416536554032,351278466442501832582863928755/633825300114114700748351602688,354148875015362543706403460653/633825300114114700748351602688,True
300,f60037965ae26a9a2aa4778bdb37898b9dd2c369078d222bcb1e82562d1a9d1f,X3,Flow*_diagnostic_cutoff_normal,cutoff_payment,endpoint,1,4.682703485647134,4.687693983914666,0x1.2bb169f5ee0ebp+2,0x1.2c032da0a471bp+2,0.004990498267531507,2968016099574511564389997911085/633825300114114700748351602688,2971178748261083306644785279923/633825300114114700748351602688,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,A,Torch,reporting_endpoint,endpoint,0,0.48574344078388326,0.4888517603237251,0x1.f166ba81a735dp-2,0x1.f4958e4cbaceep-2,0.003108319539841864,1174456736272993713069351/2417851639229258349412352,295492757509706598050263/604462909807314587353088,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,A,Torch,reporting_endpoint,endpoint,1,4.56312191065206,4.571978659734178,0x1.240a307b7a583p+2,0x1.249b4c61645d8p+2,0.008856749082117865,44131809780328509687476191/9671406556917033397649408,44217462299402947735051749/9671406556917033397649408,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,B,Flow*,reporting_endpoint,endpoint,0,0.48574344078388354,0.4888517603237249,0x1.f166ba81a7362p-2,0x1.f4958e4cbaceap-2,0.0031083195398413643,1174456736272993713069351/2417851639229258349412352,295492757509706598050263/604462909807314587353088,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,B,Flow*,reporting_endpoint,endpoint,1,4.563121910652064,4.571978659734174,0x1.240a307b7a587p+2,0x1.249b4c61645d3p+2,0.008856749082109872,44131809780328509687476191/9671406556917033397649408,44217462299402947735051749/9671406556917033397649408,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,C,Torch,reporting_tube,tube,0,0.48306492973860826,0.4888517603578264,0x1.eea892ac4995cp-2,0x1.f4958e4d50c98p-2,0.005786830619218142,556975349366620933/1152921504606846976,161579187019080051451361726010059160661587704230008636748227458752772294644194666984664603309400705145365246336395702323537/330527984395124299475957654016385519914202341482140609642324397637202895618155672912594605219857642423795606012511679152128,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,C,Torch,reporting_tube,tube,1,4.555421239704966,4.572076907726807,0x1.238c05870257cp+2,0x1.249ce8765ef0cp+2,0.016655668021840597,5252182917127251593/1152921504606846976,188895852467107562411707686587507773499682723511933277460431892404044627948461466728342455943479565689124312844154563327197/41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,D,Flow*,reporting_tube,tube,0,0.48306492973860876,0.48885176035782574,0x1.eea892ac49965p-2,0x1.f4958e4d50c8cp-2,0.005786830619216976,556975349366620933/1152921504606846976,161579187019080051451361726010059160661587704230008636748227458752772294644194666984664603309400705145365246336395702323537/330527984395124299475957654016385519914202341482140609642324397637202895618155672912594605219857642423795606012511679152128,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,D,Flow*,reporting_tube,tube,1,4.555421239704987,4.572076907726793,0x1.238c058702594p+2,0x1.249ce8765eefdp+2,0.01665566802180596,5252182917127251593/1152921504606846976,188895852467107562411707686587507773499682723511933277460431892404044627948461466728342455943479565689124312844154563327197/41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,E,Torch,reporting_endpoint,endpoint,0,0.4857434407461045,0.488851760361839,0x1.f166ba81010ebp-2,0x1.f4958e4d626f5p-2,0.003108319615734545,75165231115625622100267119/154742504910672534362390528,75646145928382724847288947/154742504910672534362390528,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,E,Torch,reporting_endpoint,endpoint,1,4.563121910613657,4.571978659772171,0x1.240a307b6fc9dp+2,0x1.249b4c616ecf0p+2,0.008856749158513644,706108956479313694172850935/154742504910672534362390528,707479396796326065437565457/154742504910672534362390528,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,E,Torch,reporting_tube,tube,0,0.4830649297349292,0.4888517603618406,0x1.eea892ac39678p-2,0x1.f4958e4d62711p-2,0.005786830626911377,598047727547398448102701513/1237940039285380274899124224,161579187020406830183706728842556289437862592285396145171020342583523802815163687250757726794633816704530446364235866458449/330527984395124299475957654016385519914202341482140609642324397637202895618155672912594605219857642423795606012511679152128,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,E,Torch,reporting_tube,tube,1,4.555421239700886,4.572076907730477,0x1.238c05870138ap+2,0x1.249ce8765ff30p+2,0.016655668029590842,1409872116353201373235062769/309485009821345068724781056,188895852467259150722780718670154139760682554420002209149364707288061027205052241332028604790916482515874795717820017407197/41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,F,Flow*,reporting_endpoint,endpoint,0,0.48574344074610476,0.4888517603618388,0x1.f166ba81010f0p-2,0x1.f4958e4d626f1p-2,0.0031083196157340454,75165231115625622100267119/154742504910672534362390528,75646145928382724847288947/154742504910672534362390528,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,F,Flow*,reporting_endpoint,endpoint,1,4.563121910613661,4.571978659772165,0x1.240a307b6fca1p+2,0x1.249b4c616eceap+2,0.008856749158504762,706108956479313694172850935/154742504910672534362390528,707479396796326065437565457/154742504910672534362390528,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,F,Flow*,reporting_tube,tube,0,0.48306492973492976,0.48885176036183986,0x1.eea892ac39682p-2,0x1.f4958e4d62704p-2,0.0057868306269101,598047727547398448102701513/1237940039285380274899124224,161579187020406830183706728842556289437862592285396145171020342583523802815163687250757726794633816704530446364235866458449/330527984395124299475957654016385519914202341482140609642324397637202895618155672912594605219857642423795606012511679152128,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,F,Flow*,reporting_tube,tube,1,4.555421239700907,4.572076907730462,0x1.238c0587013a2p+2,0x1.249ce8765ff20p+2,0.016655668029555315,1409872116353201373235062769/309485009821345068724781056,188895852467259150722780718670154139760682554420002209149364707288061027205052241332028604790916482515874795717820017407197/41315998049390537434494706752048189989275292685267576205290549704650361952269459114074325652482205302974450751563959894016,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,G,Torch,boundary_normalization,boundary,0,-0.0015538192542849038,0.0015500492973902849,-0x1.97530b8631a61p-10,0x1.96560c286d325p-10,0.0031038685516751887,-235996216811985545303803/154742504910672534362390528,229387125894146222405213/154742504910672534362390528,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,G,Torch,boundary_normalization,boundary,1,-0.004341093464857228,0.004312995612782017,-0x1.1c7f7675df782p-8,0x1.1aa80f1accfadp-8,0.008654089077639246,-41335975883589513426731/9671406556917033397649408,39540393148207408602533/9671406556917033397649408,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,H,Flow*,boundary_normalization,boundary,0,-0.0015538192542849,0.0015500492973902808,-0x1.97530b8631a4fp-10,0x1.96560c286d312p-10,0.0031038685516751804,-235996216811985402697467/154742504910672534362390528,229387125894146075604573/154742504910672534362390528,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,H,Flow*,boundary_normalization,boundary,1,-0.004341093464857217,0.004312995612782007,-0x1.1c7f7675df775p-8,0x1.1aa80f1accfa1p-8,0.008654089077639223,-41335975883589490358059/9671406556917033397649408,39540393148207386582437/9671406556917033397649408,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,X1,Torch,cutoff_payment,endpoint,0,0.4857434407461045,0.488851760361839,0x1.f166ba81010ebp-2,0x1.f4958e4d626f5p-2,0.003108319615734545,2405287395700519318671060103/4951760157141521099596496896,9682706678832988780452984445/19807040628566084398385987584,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,X1,Torch,cutoff_payment,endpoint,1,4.563121910613657,4.571978659772171,0x1.240a307b6fc9dp+2,0x1.249b4c616ecf0p+2,0.008856749158513644,90381946429355645072668430125/19807040628566084398385987584,22639340697482060450828729127/4951760157141521099596496896,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,X2,Flow*,cutoff_payment,endpoint,0,0.4857434407461047,0.48885176036183886,0x1.f166ba81010efp-2,0x1.f4958e4d626f2p-2,0.0031083196157341564,2405287395700519318671060103/4951760157141521099596496896,9682706678832988780452984445/19807040628566084398385987584,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,X2,Flow*,cutoff_payment,endpoint,1,4.563121910613659,4.571978659772167,0x1.240a307b6fc9fp+2,0x1.249b4c616ececp+2,0.008856749158508315,90381946429355645072668430125/19807040628566084398385987584,22639340697482060450828729127/4951760157141521099596496896,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,X3,Flow*_diagnostic_cutoff_normal,cutoff_payment,endpoint,0,0.48574344074610476,0.4888517603618388,0x1.f166ba81010f0p-2,0x1.f4958e4d626f1p-2,0.0031083196157340454,2405287395700519318671060103/4951760157141521099596496896,9682706678832988780452984445/19807040628566084398385987584,True
996,adc27a7988427102dfbb8d5355b326a546262efe4f8930e64ca7422675d725e5,X3,Flow*_diagnostic_cutoff_normal,cutoff_payment,endpoint,1,4.563121910613661,4.571978659772165,0x1.240a307b6fca1p+2,0x1.249b4c616eceap+2,0.008856749158504762,90381946429355645072668430125/19807040628566084398385987584,22639340697482060450828729127/4951760157141521099596496896,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,A,Torch,reporting_endpoint,endpoint,0,0.48844707958202943,0.491625757119344,0x1.f42b78a286aebp-2,0x1.f76cbe12cb97ep-2,0.003178677537314545,2361987534369781991416657/4835703278458516698824704,2377356285476660235692025/4835703278458516698824704,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,A,Torch,reporting_endpoint,endpoint,1,4.570672164505478,4.579404298769983,0x1.2485e48ad277cp+2,0x1.2514f5c4983fcp+2,0.008732134264505476,44204831391008451064863713/9671406556917033397649408,44289278574268079157701403/9671406556917033397649408,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,B,Flow*,reporting_endpoint,endpoint,0,0.48844707958202976,0.4916257571193437,0x1.f42b78a286af1p-2,0x1.f76cbe12cb979p-2,0.003178677537313934,2361987534369781991416657/4835703278458516698824704,2377356285476660235692025/4835703278458516698824704,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,B,Flow*,reporting_endpoint,endpoint,1,4.570672164505481,4.57940429876998,0x1.2485e48ad2780p+2,0x1.2514f5c4983f8p+2,0.00873213426449837,44204831391008451064863713/9671406556917033397649408,44289278574268079157701403/9671406556917033397649408,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,C,Torch,reporting_tube,tube,0,0.48570826681980483,0.49162575715530904,0x1.f15d82058d36ap-2,0x1.f76cbe1369c4fp-2,0.005917490335504205,2240097312809168031/4611686018427387904,162496070589270409920547237341511370460920675601104442486514587547309597989984274878313060956168011676999957733555837689041/330527984395124299475957654016385519914202341482140609642324397637202895618155672912594605219857642423795606012511679152128,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,C,Torch,reporting_tube,tube,1,4.563084444573591,4.579504067136367,0x1.24099356951d1p+2,0x1.2516983a0ffadp+2,0.016419622562775515,2630511065687371327/576460752303423488,756810598925380527431910697105987636258453350456628899301015952180874836424594132105191795728652905154193898323622823597369/165263992197562149737978827008192759957101170741070304821162198818601447809077836456297302609928821211897803006255839576064,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,D,Flow*,reporting_tube,tube,0,0.4857082668198058,0.49162575715530776,0x1.f15d82058d37bp-2,0x1.f76cbe1369c38p-2,0.005917490335501985,2240097312809168031/4611686018427387904,162496070589270409920547237341511370460920675601104442486514587547309597989984274878313060956168011676999957733555837689041/330527984395124299475957654016385519914202341482140609642324397637202895618155672912594605219857642423795606012511679152128,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,D,Flow*,reporting_tube,tube,1,4.5630844445736125,4.57950406713635,0x1.24099356951e9p+2,0x1.2516983a0ff9ap+2,0.016419622562737324,2630511065687371327/576460752303423488,756810598925380527431910697105987636258453350456628899301015952180874836424594132105191795728652905154193898323622823597369/165263992197562149737978827008192759957101170741070304821162198818601447809077836456297302609928821211897803006255839576064,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,E,Torch,reporting_endpoint,endpoint,0,0.4884470795423494,0.4916257571593905,0x1.f42b78a1d82afp-2,0x1.f76cbe137bb84p-2,0.0031786776170411035,18895900273423210718562621/38685626227668133590597632,76075401141450016557119199/154742504910672534362390528,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,E,Torch,reporting_endpoint,endpoint,1,4.570672164465119,4.5794042988098935,0x1.2485e48ac75fcp+2,0x1.2514f5c4a3383p+2,0.0087321343447746,353638651124945051452705357/77371252455336267181195264,177157114298616238470444681/38685626227668133590597632,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,E,Torch,reporting_tube,tube,0,0.485708266816088,0.4916257571593924,0x1.f15d82057cdddp-2,0x1.f76cbe137bba6p-2,0.00591749034330441,601321543643702466688666297/1237940039285380274899124224,162496070590620049350318342540905268263448730769015435649702234865673872555935177758392734036850406625720093802049472912593/330527984395124299475957654016385519914202341482140609642324397637202895618155672912594605219857642423795606012511679152128,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,E,Torch,reporting_tube,tube,1,4.56308444456943,4.579504067140079,0x1.2409935693f84p+2,0x1.2516983a11001p+2,0.016419622570649217,706122437430191727482345655/154742504910672534362390528,756810598925993898909198343229869265703970589890096000809058081615242351854232366221879445536317814388640082855401076430137/165263992197562149737978827008192759957101170741070304821162198818601447809077836456297302609928821211897803006255839576064,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,F,Flow*,reporting_endpoint,endpoint,0,0.4884470795423497,0.49162575715939016,0x1.f42b78a1d82b5p-2,0x1.f76cbe137bb7ep-2,0.0031786776170404374,18895900273423210718562621/38685626227668133590597632,76075401141450016557119199/154742504910672534362390528,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,F,Flow*,reporting_endpoint,endpoint,1,4.5706721644651225,4.57940429880989,0x1.2485e48ac7600p+2,0x1.2514f5c4a337fp+2,0.008732134344767495,353638651124945051452705357/77371252455336267181195264,177157114298616238470444681/38685626227668133590597632,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,F,Flow*,reporting_tube,tube,0,0.4857082668160889,0.49162575715939105,0x1.f15d82057cdeep-2,0x1.f76cbe137bb8ep-2,0.005917490343302134,601321543643702466688666297/1237940039285380274899124224,162496070590620049350318342540905268263448730769015435649702234865673872555935177758392734036850406625720093802049472912593/330527984395124299475957654016385519914202341482140609642324397637202895618155672912594605219857642423795606012511679152128,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,F,Flow*,reporting_tube,tube,1,4.563084444569452,4.5795040671400615,0x1.2409935693f9dp+2,0x1.2516983a10fedp+2,0.01641962257060925,706122437430191727482345655/154742504910672534362390528,756810598925993898909198343229869265703970589890096000809058081615242351854232366221879445536317814388640082855401076430137/165263992197562149737978827008192759957101170741070304821162198818601447809077836456297302609928821211897803006255839576064,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,G,Torch,boundary_normalization,boundary,0,-0.001588987607584059,0.0015851837478808358,-0x1.a08b273bb8f9ep-10,0x1.9f8be16bd3798p-10,0.003174171355464895,-482663398307967321513551/309485009821345068724781056,469206050244964379158945/309485009821345068724781056,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,G,Torch,boundary_normalization,boundary,1,-0.004274818348823499,0.004246830140085109,-0x1.18278d0129612p-8,0x1.1651fc9036917p-8,0.008521648488908608,-2605266262314781978751579/618970019642690137449562112,2491360790281360465896347/618970019642690137449562112,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,H,Flow*,boundary_normalization,boundary,0,-0.0015889876075840547,0.0015851837478808317,-0x1.a08b273bb8f8ap-10,0x1.9f8be16bd3785p-10,0.0031741713554648866,-482663398307967036300879/309485009821345068724781056,469206050244964093946273/309485009821345068724781056,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,H,Flow*,boundary_normalization,boundary,1,-0.004274818348823488,0.004246830140085098,-0x1.18278d0129605p-8,0x1.1651fc903690ap-8,0.008521648488908587,-2605266262314780636574299/618970019642690137449562112,2491360790281359123719067/618970019642690137449562112,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,X1,Torch,cutoff_payment,endpoint,0,0.4884470795423494,0.4916257571593905,0x1.f42b78a1d82afp-2,0x1.f76cbe137bb84p-2,0.0031786776170411035,77397607519958317897671517027/158456325028528675187087900672,77901210768844816954490055035/158456325028528675187087900672,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,X1,Torch,cutoff_payment,endpoint,1,4.570672164465119,4.5794042988098935,0x1.2485e48ac75fcp+2,0x1.2514f5c4a3383p+2,0.0087321343447746,724251957503916007262661087099/158456325028528675187087900672,725635540167120417681859913571/158456325028528675187087900672,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,X2,Flow*,cutoff_payment,endpoint,0,0.4884470795423496,0.4916257571593903,0x1.f42b78a1d82b3p-2,0x1.f76cbe137bb80p-2,0.0031786776170406594,77397607519958317897671517027/158456325028528675187087900672,77901210768844816954490055035/158456325028528675187087900672,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,X2,Flow*,cutoff_payment,endpoint,1,4.570672164465122,4.579404298809891,0x1.2485e48ac75ffp+2,0x1.2514f5c4a3380p+2,0.008732134344769271,724251957503916007262661087099/158456325028528675187087900672,725635540167120417681859913571/158456325028528675187087900672,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,X3,Flow*_diagnostic_cutoff_normal,cutoff_payment,endpoint,0,0.4884470795423497,0.49162575715939016,0x1.f42b78a1d82b5p-2,0x1.f76cbe137bb7ep-2,0.0031786776170404374,77397607519958317897671517027/158456325028528675187087900672,77901210768844816954490055035/158456325028528675187087900672,True
997,4b6cf0abc61b6b55d1deb6bb679bba2246deda99267ab0b8da35bfa3d62b26c9,X3,Flow*_diagnostic_cutoff_normal,cutoff_payment,endpoint,1,4.5706721644651225,4.57940429880989,0x1.2485e48ac7600p+2,0x1.2514f5c4a337fp+2,0.008732134344767495,724251957503916007262661087099/158456325028528675187087900672,725635540167120417681859913571/158456325028528675187087900672,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,A,Torch,reporting_endpoint,endpoint,0,0.49121192453660095,0.4944635385568376,0x1.f700423d28e11p-2,0x1.fa54a65caa09bp-2,0.0032516140202366595,9501430295545155200511077/19342813113834066795298816,9564315817909987964107343/19342813113834066795298816,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,A,Torch,reporting_endpoint,endpoint,1,4.5781063186133855,4.58671025183461,0x1.24ffb1a5038c7p+2,0x1.258ca927f6e28p+2,0.008603933221224658,88553460307272967337173921/19342813113834066795298816,88719874622813878577770435/19342813113834066795298816,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,B,Flow*,reporting_endpoint,endpoint,0,0.49121192453660123,0.4944635385568374,0x1.f700423d28e16p-2,0x1.fa54a65caa097p-2,0.00325161402023616,9501430295545155200511077/19342813113834066795298816,9564315817909987964107343/19342813113834066795298816,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,B,Flow*,reporting_endpoint,endpoint,1,4.57810631861339,4.586710251834606,0x1.24ffb1a5038ccp+2,0x1.258ca927f6e23p+2,0.008603933221215776,88553460307272967337173921/19342813113834066795298816,88719874622813878577770435/19342813113834066795298816,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,C,Torch,reporting_tube,tube,0,0.4884106166821998,0.4944635385948134,0x1.f421e9a6ad4d5p-2,0x1.fa54a65d510eap-2,0.006052921912613585,1126282835881374897/2305843009213693952,163434036768623745655862901996006998337195227910680180315434873858838163917634415837956669798523502045100642599239426549193/330527984395124299475957654016385519914202341482140609642324397637202895618155672912594605219857642423795606012511679152128,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,C,Torch,reporting_tube,tube,1,4.570634913210901,4.586811598217905,0x1.2485484c8c956p+2,0x1.258e523bd099fp+2,0.016176685007004643,2634865780883280631/576460752303423488,758018008097740771933869492343130473502076428813514658176885040424330738833879427117594223004128936885895379583006635992831/165263992197562149737978827008192759957101170741070304821162198818601447809077836456297302609928821211897803006255839576064,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,D,Flow*,reporting_tube,tube,0,0.4884106166822006,0.49446353859481246,0x1.f421e9a6ad4e3p-2,0x1.fa54a65d510d9p-2,0.006052921912611864,1126282835881374897/2305843009213693952,163434036768623745655862901996006998337195227910680180315434873858838163917634415837956669798523502045100642599239426549193/330527984395124299475957654016385519914202341482140609642324397637202895618155672912594605219857642423795606012511679152128,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,D,Flow*,reporting_tube,tube,1,4.570634913210917,4.586811598217896,0x1.2485484c8c968p+2,0x1.258e523bd0994p+2,0.016176685006978886,2634865780883280631/576460752303423488,758018008097740771933869492343130473502076428813514658176885040424330738833879427117594223004128936885895379583006635992831/165263992197562149737978827008192759957101170741070304821162198818601447809077836456297302609928821211897803006255839576064,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,E,Torch,reporting_endpoint,endpoint,0,0.491211924494868,0.49446353859897174,0x1.f700423c7155fp-2,0x1.fa54a65d63588p-2,0.0032516141041037394,38005721178951696174288203/77371252455336267181195264,38257263274899918926011407/77371252455336267181195264,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,E,Torch,reporting_endpoint,endpoint,1,4.578106318570914,4.586710251876592,0x1.24ffb1a4f7dfcp+2,0x1.258ca928026cbp+2,0.008603933305677991,354213841225805833011843619/77371252455336267181195264,709758996989007177324820831/154742504910672534362390528,True
998,36949275932215dd6d798dbbb17bfac1157d896665414848a2566584d3f307dc,E,Torch,reporting_tube,tube,0,0.488410616678441,0.4944635385989734,0x1.f421e9a69cc54p-2,0x1.fa54a65d635a6p-2,0.006052921920532417,604668493264926964012205047/1237940039285380274899124224,163434036769998728523416460870062279453389400917127697677142844652558872500493520375657385945521126163141933224116137272777/330527984395124299475957654016385519914202341482140609642324397637202895618155672912594605219857642423795606012511679152128,True
