checkpoint_label,checkpoint_t,path_id,engine,horizon_kind,segment_index,t_lo,t_hi,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,status
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,one_step,0,0,0.0062630644627567882,0.46705622806248392,3.5298988667471471,-4.7289021651778489,4.3675949954737447,3.0628426386846637,9.0964971606515963,12.15933979933626,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,0,0,0.0062630644627567882,0.46705622806248392,3.5298988667471471,-4.7289021651778489,4.3675949954737447,3.0628426386846637,9.0964971606515963,12.15933979933626,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,1,0.0062630644627567882,0.012526128925513576,0.43692018922594611,3.5577088189683739,-4.8961561084253971,4.5169099385375349,3.1207886297424281,9.4130660469629337,12.533854676705362,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,2,0.012526128925513576,0.018789193388270363,0.40569878784456265,3.5864920687604411,-5.0746268495715183,4.6777828237110697,3.180793280915879,9.7524096732825907,12.933202954198469,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,3,0.018789193388270363,0.025052257851027153,0.37331822177343649,3.616324516883477,-5.265436718775927,4.8513284827586221,3.2430062951100411,10.11676520153455,13.359771496644591,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,4,0.025052257851027153,0.028183790082405548,0.35666103104321889,3.6316626147230591,-5.36874698552817,4.9458103591630191,3.2750015836798405,10.31455734469119,13.58955892837103,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,5,0.028183790082405548,0.031315322313783943,0.33967929762156041,3.6473027808637624,-5.4754738589087912,5.0440919017101553,3.3076234832422022,10.519565760618947,13.827189243861149,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,6,0.031315322313783943,0.034446854545162338,0.32235681353435713,3.6632572200625422,-5.5861144578062651,5.1463675109085818,3.3409004065281853,10.732481968714849,14.073382375243034,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,7,0.034446854545162338,0.037578386776540733,0.30468099202896054,3.6795387662144785,-5.700877030277729,5.2528445835859952,3.3748577741855184,10.953721613863726,14.328579388049244,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,8,0.037578386776540733,0.040709919007919128,0.28663857214574701,3.6961609247200142,-5.8199838841247171,5.3637445811567277,3.4095223525742675,11.183728465281446,14.593250817855713,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,9,0.040709919007919128,0.043841451239297523,0.26821557286092723,3.7131379183609479,-5.9436725603428391,5.4793042028329904,3.4449223455000211,11.42297676317583,14.867899108675852,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,10,0.043841451239297523,0.046972983470675918,0.24939724337337402,3.7304847370325156,-6.0721971236145063,5.5997766758282399,3.4810874936591421,11.671973799442748,15.15306129310189,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,11,0.046972983470675918,0.050104515702054313,0.23016800914793373,3.7482171917190814,-6.205829583490508,5.7254331761908981,3.518049182571148,11.931262759681408,15.449311942252557,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,12,0.050104515702054313,0.053236047933432708,0.21051141328208867,3.7663519731465596,-6.3448614617328856,5.8565643957318496,3.5558405598644716,12.201425857464736,15.757266417329207,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,13,0.053236047933432708,0.056367580164811103,0.19041005271122352,3.7849067155962874,-6.4896055234002858,5.9934822726163048,3.5944966628850645,12.483087796016592,16.077584458901658,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,14,0.056367580164811103,0.059499112396189498,0.16984550870892265,3.8039000664239064,-6.6403976916885563,6.1365219056203717,3.6340545577149843,12.776919597308931,16.410974155023915,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,15,0.059499112396189498,0.062630644627567886,0.1487982710717575,3.8233517618937714,-6.7977374561496022,6.2861819616606009,3.6745534908220141,13.083919417810206,16.758472908632221,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,16,0.062630644627567886,0.065762176858946281,0.1272472169747916,3.8432831483073318,-6.9620508395593399,6.4428876084350417,3.7160359313325406,13.404938447994384,17.120974379326924,validated
o6_insert_t7p4,7.4000000000000004,o6_insert,pytorch,mini_horizon,17,0.065762176858946281,0.068893709090324676,0.10516984050413064,3.8637169525502397,-7.1337635400683546,6.6070637122711791,3.7585471120461094,13.740827252339535,17.499374364385645,validated
