plant,view,range_kind,state,t_start,t_end,t_start_exact,t_end_exact,duration,candidate_eligible,ours_lo,ours_hi,ours_width,ours_missing_reason,flowstar_lo,flowstar_hi,flowstar_width,flowstar_missing_reason,strict_lo,strict_hi,strict_width,strict_missing_reason,parity_lo,parity_hi,parity_width,parity_missing_reason,strict_vs_ours,strict_vs_ours_absolute_width_difference,strict_vs_ours_lower_shift,strict_vs_ours_upper_shift,strict_vs_ours_center_shift,strict_vs_ours_disjoint,strict_vs_flowstar,strict_vs_flowstar_absolute_width_difference,strict_vs_flowstar_lower_shift,strict_vs_flowstar_upper_shift,strict_vs_flowstar_center_shift,strict_vs_flowstar_disjoint,strict_vs_parity,strict_vs_parity_absolute_width_difference,strict_vs_parity_lower_shift,strict_vs_parity_upper_shift,strict_vs_parity_center_shift,strict_vs_parity_disjoint,ours_vs_flowstar,ours_vs_flowstar_absolute_width_difference,ours_vs_flowstar_lower_shift,ours_vs_flowstar_upper_shift,ours_vs_flowstar_center_shift,ours_vs_flowstar_disjoint
brusselator,published,endpoint,y,14.48,14.5,1043393961669196535/72057594037927936,4179340454199820375/288230376151711744,0.02,False,1.0578169103328856,1.151769176574094,0.09395226624120845,,1.0333693251503628,1.1777821176835723,0.1444127925332095,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.6505813272712871,-0.05046052629200104,0.02444758518252277,-0.02601294110947827,-0.0007826779634777514,False
brusselator,published,tube,x,14.48,14.5,1043393961669196535/72057594037927936,4179340454199820375/288230376151711744,0.02,False,3.624393923519225,3.7952496841746033,0.17085576065537822,,3.6299686201487886,3.7882324057253824,0.15826378557659382,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.0795632117158624,0.012591975078784401,-0.005574696629563558,0.007017278449220843,0.0007212909098286424,False
brusselator,published,tube,y,14.48,14.5,1043393961669196535/72057594037927936,4179340454199820375/288230376151711744,0.02,False,1.013579299487919,1.2901493568632905,0.27657005737537155,,1.0220556486339125,1.2832383636442517,0.2611827150103392,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.058914091479688,0.015387342365032364,-0.0084763491459936,0.0069109932190387635,-0.0007826779634774184,False
brusselator,common,endpoint,x,14.48,14.5,1043393961669196535/72057594037927936,4179340454199820375/288230376151711744,0.02,False,3.6799081565250096,3.7796451112383163,0.09973695471330668,,3.6817050400870395,3.7764056458566286,0.09470060576958916,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.0531818028278634,0.005036348943717517,-0.001796883562029894,0.003239465381687623,0.0007212909098288645,False
brusselator,common,endpoint,y,14.48,14.5,1043393961669196535/72057594037927936,4179340454199820375/288230376151711744,0.02,False,1.0578169103328887,1.1517691765740912,0.09395226624120245,,1.033369325150369,1.1777821176835654,0.1444127925331964,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.6505813272713046,-0.050460526291993935,0.02444758518251966,-0.026012941109474275,-0.0007826779634771963,False
brusselator,common,tube,x,14.48,14.5,1043393961669196535/72057594037927936,4179340454199820375/288230376151711744,0.02,False,3.6243939235192424,3.795249684174586,0.17085576065534358,,3.629968620148802,3.7882324057253696,0.15826378557656762,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.0795632117158223,0.012591975078775963,-0.005574696629559561,0.007017278449216402,0.0007212909098284204,False
brusselator,common,tube,y,14.48,14.5,1043393961669196535/72057594037927936,4179340454199820375/288230376151711744,0.02,False,1.013579299487928,1.2901493568632816,0.27657005737535356,,1.0220556486339185,1.2832383636442453,0.26118271501032675,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.0589140914796693,0.015387342365026813,-0.008476349145990492,0.006910993219036321,-0.0007826779634771963,False
brusselator,published,endpoint,x,14.5,14.52,4179340454199820375/288230376151711744,2092552530861427305/144115188075855872,0.02,False,3.7147560177245698,3.783067140122984,0.06831112239841408,,3.7141344374130454,3.7825361628278658,0.06840172541482037,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9986754279097957,-9.060301640628765e-05,0.0006215803115243723,0.0005309772951180847,0.0005762788033214505,False
brusselator,published,endpoint,y,14.5,14.52,4179340454199820375/288230376151711744,2092552530861427305/144115188075855872,0.02,False,0.9940100559618464,1.0676698942058396,0.07365983824399314,,0.9719591522358567,1.0910206415284591,0.11906148929260241,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.6186705599068112,-0.04540165104860927,0.022050903725989723,-0.023350747322619547,-0.0006499217983149119,False
brusselator,published,tube,x,14.5,14.52,4179340454199820375/288230376151711744,2092552530861427305/144115188075855872,0.02,False,3.682074602087773,3.796599224991489,0.11452462290371601,,3.6845808694707154,3.7929404000019042,0.10835953053118885,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.056894786663483,0.006165092372527159,-0.002506267382942351,0.003658824989584808,0.0005762788033214505,False
brusselator,published,tube,y,14.5,14.52,4179340454199820375/288230376151711744,2092552530861427305/144115188075855872,0.02,False,0.957117156066241,1.1785303974035235,0.22141324133728246,,0.9618450437906118,1.1751023532757794,0.21325730948516763,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.038244559456388,0.008155931852114828,-0.004727887724370716,0.003428044127744112,-0.0006499217983132466,False
brusselator,common,endpoint,x,14.5,14.52,4179340454199820375/288230376151711744,2092552530861427305/144115188075855872,0.02,False,3.714756017724575,3.783067140122979,0.06831112239840387,,3.7141344374130583,3.7825361628278538,0.0684017254147955,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9986754279100095,-9.060301639163271e-05,0.0006215803115168228,0.0005309772951251901,0.0005762788033210064,False
brusselator,common,endpoint,y,14.5,14.52,4179340454199820375/288230376151711744,2092552530861427305/144115188075855872,0.02,False,0.994010055961848,1.0676698942058371,0.07365983824398914,,0.9719591522358595,1.0910206415284525,0.11906148929259297,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.6186705599068266,-0.04540165104860383,0.022050903725988502,-0.02335074732261533,-0.0006499217983133576,False
brusselator,common,tube,x,14.5,14.52,4179340454199820375/288230376151711744,2092552530861427305/144115188075855872,0.02,False,3.682074602087791,3.7965992249914713,0.11452462290368048,,3.6845808694707274,3.7929404000018923,0.10835953053116487,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.056894786663389,0.006165092372515613,-0.002506267382936578,0.003658824989579035,0.0005762788033214505,False
brusselator,common,tube,y,14.5,14.52,4179340454199820375/288230376151711744,2092552530861427305/144115188075855872,0.02,False,0.9571171560662464,1.1785303974035144,0.22141324133726803,,0.9618450437906145,1.1751023532757732,0.21325730948515864,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.038244559456364,0.008155931852109388,-0.004727887724368163,0.0034280441277412255,-0.0006499217983134686,False
brusselator,published,endpoint,x,14.52,14.540000000000001,2092552530861427305/144115188075855872,4190869669245888845/288230376151711744,0.02,False,3.7300199512733805,3.771106194412026,0.04108624313864562,,3.727916552696782,3.772325388463197,0.04440883576641497,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9251817218256795,-0.0033225926277693496,0.0021033985765983587,-0.0012191940511709909,0.00044210226271346187,False
brusselator,published,endpoint,y,14.52,14.540000000000001,2092552530861427305/144115188075855872,4190869669245888845/288230376151711744,0.02,False,0.9459454767518293,1.0023900408551896,0.056444564103360295,,0.926902090095044,1.0224844306358698,0.09558234054082582,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.5905333954366946,-0.03913777643746552,0.01904338665678529,-0.020094389780680233,-0.0005255015619475278,False
brusselator,published,tube,x,14.52,14.540000000000001,2092552530861427305/144115188075855872,4190869669245888845/288230376151711744,0.02,False,3.717183391282546,3.7822822936792857,0.06509890239673988,,3.7175081634193914,3.781073317017013,0.06356515359762183,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.024128767293271,0.001533748799118051,-0.0003247721368455636,0.0012089766622724873,0.0004421022627136839,False
brusselator,published,tube,y,14.52,14.540000000000001,2092552530861427305/144115188075855872,4190869669245888845/288230376151711744,0.02,False,0.9163134489951286,1.088703328575357,0.17238987958022833,,0.9182539877792579,1.0878137929151186,0.16955980513586066,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.0166907153620521,0.0028300744443676695,-0.0019405387841293642,0.0008895356602383053,-0.0005255015619454184,False
brusselator,common,endpoint,x,14.52,14.540000000000001,2092552530861427305/144115188075855872,4190869669245888845/288230376151711744,0.02,False,3.730019951273386,3.7711061944120203,0.041086243138634515,,3.727916552696797,3.7723253884631847,0.04440883576638788,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9251817218259938,-0.0033225926277533624,0.002103398576589033,-0.0012191940511643296,0.00044210226271235165,False
brusselator,common,endpoint,y,14.52,14.540000000000001,2092552530861427305/144115188075855872,4190869669245888845/288230376151711744,0.02,False,0.9459454767518307,1.0023900408551871,0.05644456410335641,,0.9269020900950466,1.0224844306358638,0.09558234054081716,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.5905333954367075,-0.03913777643746075,0.019043386656784067,-0.02009438978067668,-0.0005255015619463066,False
brusselator,common,tube,x,14.52,14.540000000000001,2092552530861427305/144115188075855872,4190869669245888845/288230376151711744,0.02,False,3.717183391282563,3.782282293679268,0.0650989023967048,,3.717508163419405,3.781073317017001,0.06356515359759563,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.0241287672931414,0.0015337487991091692,-0.0003247721368420109,0.0012089766622671583,0.0004421022627125737,False
brusselator,common,tube,y,14.52,14.540000000000001,2092552530861427305/144115188075855872,4190869669245888845/288230376151711744,0.02,False,0.9163134489951333,1.0887033285753478,0.17238987958021446,,0.9182539877792604,1.0878137929151133,0.1695598051358529,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.0166907153620168,0.0028300744443615633,-0.0019405387841270327,0.0008895356602345306,-0.0005255015619461956,False
brusselator,published,endpoint,x,14.540000000000001,14.56,4190869669245888845/288230376151711744,524579284596115385/36028797018963968,0.02,False,3.7224456494918114,3.753558590922447,0.031112941430635477,,3.719780013762915,3.755571646740945,0.03579163297803012,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.8692797405956149,-0.004678691547394642,0.0026656357288965538,-0.0020130558184980885,0.0003262899551994547,False
brusselator,published,endpoint,y,14.540000000000001,14.56,4190869669245888845/288230376151711744,524579284596115385/36028797018963968,0.02,False,0.9102198354214223,0.953424507437286,0.043204672015863754,,0.8946772094485894,0.9698013878195539,0.07512417837096452,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.5751100771115035,-0.03191950635510077,0.015542625972832846,-0.016376880382267922,-0.0004171272047174823,False
brusselator,published,tube,x,14.540000000000001,14.56,4190869669245888845/288230376151711744,524579284596115385/36028797018963968,0.02,False,3.719948320770233,3.7686121485113127,0.04866382774107958,,3.719250367297675,3.7686575220734717,0.0494071547757966,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9849550730437697,-0.0007433270347170229,0.0006979534725579661,-4.5373562159056746e-05,0.0003262899551994547,False
brusselator,published,tube,y,14.540000000000001,14.56,4190869669245888845/288230376151711744,524579284596115385/36028797018963968,0.02,False,0.8869476423469317,1.0190470411119106,0.1320993987649789,,0.8875098364310313,1.0193191014372458,0.13180926500621448,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.0022011636188908,0.0002901337587644104,-0.000562194084099632,-0.0002720603253352216,-0.0004171272047174268,False
brusselator,common,endpoint,x,14.540000000000001,14.56,4190869669245888845/288230376151711744,524579284596115385/36028797018963968,0.02,False,3.7224456494918163,3.753558590922442,0.031112941430625707,,3.7197800137629264,3.7555716467409335,0.035791632978007026,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.8692797405959027,-0.0046786915473813195,0.0026656357288898924,-0.002013055818491427,0.0003262899551994547,False
brusselator,common,endpoint,y,14.540000000000001,14.56,4190869669245888845/288230376151711744,524579284596115385/36028797018963968,0.02,False,0.9102198354214235,0.9534245074372847,0.0432046720158612,,0.894677209448593,0.96980138781955,0.07512417837095708,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.5751100771115265,-0.031919506355095884,0.015542625972830515,-0.01637688038226537,-0.0004171272047174268,False
brusselator,common,tube,x,14.540000000000001,14.56,4190869669245888845/288230376151711744,524579284596115385/36028797018963968,0.02,False,3.71994832077025,3.768612148511295,0.04866382774104494,,3.7192503672976867,3.7686575220734606,0.049407154775773954,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9849550730435201,-0.0007433270347290133,0.0006979534725632952,-4.5373562165718084e-05,0.00032628995519878856,False
brusselator,common,tube,y,14.540000000000001,14.56,4190869669245888845/288230376151711744,524579284596115385/36028797018963968,0.02,False,0.8869476423469363,1.0190470411119026,0.13209939876496624,,0.8875098364310348,1.019319101437239,0.13180926500620416,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.0022011636188732,0.0002901337587620789,-0.0005621940840984108,-0.00027206032533633184,-0.0004171272047173158,False
brusselator,published,endpoint,x,14.56,14.58,524579284596115385/36028797018963968,4202398884291957315/288230376151711744,0.02,False,3.6944679466119514,3.7339463820669807,0.03947843545502927,,3.691904477701714,3.7360483034232512,0.04414382572153741,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.8943138663164861,-0.00466539026650814,0.0025634689102376207,-0.0021019213562705197,0.0002307737769835505,False
brusselator,published,endpoint,y,14.56,14.58,524579284596115385/36028797018963968,4202398884291957315/288230376151711744,0.02,False,0.8843163380850193,0.9178410659503391,0.03352472786531979,,0.8724657297752095,0.9303457057878591,0.0578799760126496,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.5792111568600685,-0.02435524814732981,0.011850608309809774,-0.012504639837520037,-0.0003270157638551874,False
brusselator,published,tube,x,14.56,14.58,524579284596115385/36028797018963968,4202398884291957315/288230376151711744,0.02,False,3.692284755991539,3.7599225526637396,0.0676377966722006,,3.691440354770488,3.7603054063308226,0.0688650515603344,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9821788431094316,-0.0012272548881337997,0.0008444012210508944,-0.00038285366708290525,0.0002307737769839946,False
brusselator,published,tube,y,14.56,14.58,524579284596115385/36028797018963968,4202398884291957315/288230376151711744,0.02,False,0.8663292456020127,0.96657362337394,0.1002443777719273,,0.8666625570323581,0.9668943434713048,0.1002317864389467,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.000125622154687,1.2591332980593783e-05,-0.00033331143034531774,-0.00032072009736472396,-0.00032701576385502085,False
brusselator,common,endpoint,x,14.56,14.58,524579284596115385/36028797018963968,4202398884291957315/288230376151711744,0.02,False,3.6944679466119568,3.7339463820669754,0.03947843545501861,,3.6919044777017267,3.7360483034232383,0.044143825721511654,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.8943138663167666,-0.004665390266493041,0.002563468910230071,-0.00210192135626297,0.0002307737769835505,False
brusselator,common,endpoint,y,14.56,14.58,524579284596115385/36028797018963968,4202398884291957315/288230376151711744,0.02,False,0.8843163380850206,0.9178410659503378,0.03352472786531713,,0.8724657297752128,0.9303457057878558,0.05787997601264305,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.5792111568600881,-0.024355248147325925,0.011850608309807886,-0.012504639837518039,-0.00032701576385513187,False
brusselator,common,tube,x,14.56,14.58,524579284596115385/36028797018963968,4202398884291957315/288230376151711744,0.02,False,3.692284755991556,3.7599225526637228,0.06763779667216685,,3.6914403547705006,3.7603054063308106,0.06886505156030998,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9821788431092899,-0.0012272548881431256,0.0008444012210553353,-0.00038285366708779023,0.00023077377698377255,False
brusselator,common,tube,y,14.56,14.58,524579284596115385/36028797018963968,4202398884291957315/288230376151711744,0.02,False,0.8663292456020171,0.9665736233739356,0.10024437777191852,,0.8666625570323612,0.9668943434713017,0.10023178643894048,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,1.0001256221546615,1.259133297804027e-05,-0.0003333114303440965,-0.0003207200973660562,-0.00032701576385502085,False
brusselator,published,endpoint,x,14.58,14.6,4202398884291957315/288230376151711744,2104081745907495775/144115188075855872,0.02,False,3.6587163450768094,3.704744963311829,0.04602861823501936,,3.6563295895075174,3.706823512984748,0.050493923477230584,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9115674731787324,-0.004465305242211226,0.0023867555692920206,-0.0020785496729192054,0.00015410294818640757,False
brusselator,published,endpoint,y,14.58,14.6,4202398884291957315/288230376151711744,2104081745907495775/144115188075855872,0.02,False,0.8667764779119256,0.8923901896520748,0.02561371174014926,,0.8579844428244722,0.9016903783060921,0.04370593548161994,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.5860465279577606,-0.01809222374147068,0.00879203508745341,-0.009300188654017272,-0.0002540767832818758,False
brusselator,published,tube,x,14.58,14.6,4202398884291957315/288230376151711744,2104081745907495775/144115188075855872,0.02,False,3.6568868277973317,3.7390502861889807,0.08216345839164907,,3.6559419705302556,3.7396869375596844,0.0837449670294288,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9811151798862854,-0.0015815086377797272,0.0009448572670760491,-0.0006366513707036781,0.00015410294818596348,False
brusselator,published,tube,y,14.58,14.6,4202398884291957315/288230376151711744,2104081745907495775/144115188075855872,0.02,False,0.8531884865190534,0.9274742569628447,0.07428577044379125,,0.8533596727351788,0.9278112243132833,0.07445155157810457,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9977733018211259,-0.0001657811343133142,-0.0001711862161253297,-0.0003369673504386439,-0.0002540767832819313,False
brusselator,common,endpoint,x,14.58,14.6,4202398884291957315/288230376151711744,2104081745907495775/144115188075855872,0.02,False,3.6587163450768148,3.704744963311824,0.046028618235009144,,3.656329589507531,3.706823512984736,0.05049392347720483,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9115674731789951,-0.004465305242195683,0.002386755569283583,-0.0020785496729121,0.0001541029481855194,False
brusselator,common,endpoint,y,14.58,14.6,4202398884291957315/288230376151711744,2104081745907495775/144115188075855872,0.02,False,0.8667764779119268,0.8923901896520736,0.025613711740146816,,0.8579844428244758,0.9016903783060888,0.043705935481612945,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.5860465279577984,-0.01809222374146613,0.008792035087450967,-0.009300188654015162,-0.0002540767832820423,False
brusselator,common,tube,x,14.58,14.6,4202398884291957315/288230376151711744,2104081745907495775/144115188075855872,0.02,False,3.65688682779735,3.739050286188962,0.08216345839161221,,3.6559419705302685,3.7396869375596724,0.08374496702940393,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9811151798861366,-0.0015815086377917176,0.0009448572670813782,-0.0006366513707103394,0.0001541029481855194,False
brusselator,common,tube,y,14.58,14.6,4202398884291957315/288230376151711744,2104081745907495775/144115188075855872,0.02,False,0.853188486519058,0.9274742569628405,0.07428577044378248,,0.8533596727351823,0.9278112243132801,0.0744515515780978,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9977733018210989,-0.0001657811343153126,-0.0001711862161243305,-0.0003369673504396431,-0.0002540767832819868,False
brusselator,published,endpoint,x,14.6,14.620000000000001,2104081745907495775/144115188075855872,4213928099338025785/288230376151711744,0.02,False,3.6172549294123617,3.6680915798423146,0.05083665042995289,,3.6150628657019177,3.670095831064695,0.055032965362777464,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9237490673969238,-0.004196314932824574,0.0021920637104440033,-0.002004251222380571,9.390624403171621e-05,False
brusselator,published,endpoint,y,14.6,14.620000000000001,2104081745907495775/144115188075855872,4213928099338025785/288230376151711744,0.02,False,0.8557823919067012,0.8749922442262787,0.019209852319577503,,0.8494410883852503,0.8817260719192415,0.03228498353399112,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.5950088932011529,-0.013075131214413616,0.006341303521450903,-0.006733827692962713,-0.0001962620857559605,False
brusselator,published,tube,x,14.6,14.620000000000001,2104081745907495775/144115188075855872,4213928099338025785/288230376151711744,0.02,False,3.615765581046358,3.708638284862383,0.0928727038160253,,3.61474930938658,3.709466744034098,0.0947174346475177,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9805238514075324,-0.0018447308314923916,0.00101627165977769,-0.0008284591717147016,9.390624403127212e-05,False
brusselator,published,tube,y,14.6,14.620000000000001,2104081745907495775/144115188075855872,4213928099338025785/288230376151711744,0.02,False,0.8457458661487519,0.8992248266846398,0.053478960535887854,,0.8457910481561526,0.8995721688487509,0.05378112069259833,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9943816686446986,-0.0003021601567104737,-4.5182007400668134e-05,-0.0003473421641111418,-0.00019626208575590498,False
brusselator,common,endpoint,x,14.6,14.620000000000001,2104081745907495775/144115188075855872,4213928099338025785/288230376151711744,0.02,False,3.6172549294123675,3.6680915798423093,0.05083665042994179,,3.6150628657019306,3.6700958310646823,0.05503296536275171,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9237490673971543,-0.004196314932809919,0.002192063710436898,-0.0020042512223730213,9.390624403171621e-05,False
brusselator,common,endpoint,y,14.6,14.620000000000001,2104081745907495775/144115188075855872,4213928099338025785/288230376151711744,0.02,False,0.8557823919067026,0.8749922442262773,0.019209852319574727,,0.8494410883852532,0.8817260719192385,0.032284983533985234,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.5950088932011754,-0.013075131214410507,0.0063413035214493485,-0.0067338276929611585,-0.00019626208575590498,False
brusselator,common,tube,x,14.6,14.620000000000001,2104081745907495775/144115188075855872,4213928099338025785/288230376151711744,0.02,False,3.615765581046376,3.708638284862366,0.09287270381598978,,3.614749309386592,3.709466744034086,0.09471743464749371,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9805238514074056,-0.001844730831503938,0.0010162716597839072,-0.0008284591717200307,9.39062440321603e-05,False
brusselator,common,tube,y,14.6,14.620000000000001,2104081745907495775/144115188075855872,4213928099338025785/288230376151711744,0.02,False,0.8457458661487566,0.8992248266846351,0.05347896053587853,,0.8457910481561554,0.8995721688487481,0.053781120692592776,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9943816686446278,-0.00030216015671424845,-4.5182007398780755e-05,-0.0003473421641130292,-0.00019626208575590498,False
brusselator,published,endpoint,x,14.620000000000001,14.64,4213928099338025785/288230376151711744,1054923176715265005/72057594037927936,0.02,False,3.5714680889225487,3.6259643754551876,0.05449628653263883,,3.5694670954772545,3.6278705464633227,0.05840345098606825,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9331004523283829,-0.003907164453429424,0.0020009934452942524,-0.0019061710081351713,4.741121857954056e-05,False
brusselator,published,endpoint,y,14.620000000000001,14.64,4213928099338025785/288230376151711744,1054923176715265005/72057594037927936,0.02,False,0.8498841167489801,0.8639629856292864,0.014078868880306294,,0.845474680352751,0.8686745985918726,0.023199918239121597,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.6068499352107782,-0.009121049358815303,0.004409436396229149,-0.004711612962586154,-0.00015108828317844658,False
brusselator,published,tube,x,14.620000000000001,14.64,4213928099338025785/288230376151711744,1054923176715265005/72057594037927936,0.02,False,3.570277086513312,3.6711126969989962,0.10083561048568424,,3.5692190518786453,3.672075909196505,0.10285685731785987,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9803489345787675,-0.0020212468321756383,0.0010580346346666936,-0.0009632121975089447,4.7411218578874426e-05,False
brusselator,published,tube,y,14.620000000000001,14.64,4213928099338025785/288230376151711744,1054923176715265005/72057594037927936,0.02,False,0.8426495448274218,0.879661022909614,0.037011478082192184,,0.8426083796425572,0.8800043646608356,0.037395985018278455,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9897179620780592,-0.00038450693608627073,4.1165184864633275e-05,-0.00034334175122163746,-0.0001510882831785021,False
brusselator,common,endpoint,x,14.620000000000001,14.64,4213928099338025785/288230376151711744,1054923176715265005/72057594037927936,0.02,False,3.571468088922555,3.6259643754551814,0.05449628653262639,,3.5694670954772665,3.6278705464633094,0.05840345098604294,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.9331004523285744,-0.003907164453416545,0.0020009934452884792,-0.0019061710081280658,4.741121858020669e-05,False
brusselator,common,endpoint,y,14.620000000000001,14.64,4213928099338025785/288230376151711744,1054923176715265005/72057594037927936,0.02,False,0.8498841167489816,0.8639629856292851,0.014078868880303519,,0.8454746803527543,0.8686745985918696,0.02319991823911527,,,,,correctness_gate_stopped_long_run,,,,correctness_gate_stopped_long_run,,,,,,,,,,,,,,,,,,,0.6068499352108242,-0.00912104935881175,0.004409436396227262,-0.004711612962584488,-0.00015108828317861311,False
