case,plant,task,step,time,exact_time,view,variable,cpu_lo_hex,cpu_hi_hex,gpu_lo_hex,gpu_hi_hex,cpu_width,gpu_width,lo_abs_diff,hi_abs_diff,max_abs_diff,center_abs_diff,near_zero,gpu_cpu_width_ratio,warning
REUSED_PARENT_CPU_prefix-b32,van_der_pol,19,19,0.19,109527542937650465/576460752303423488,endpoint,y,0x1.a93eaca32bf82p+0,0x1.b8cb08e92be24p+0,0x1.a93eaca1a3631p+0,0x1.b8cb08eab4709p+0,0.060735480394136676,0.060735481108215694,3.5705149947773407e-10,3.5702751866040217e-10,3.5705149947773407e-10,1.199040866595169e-14,False,1.0000000117571972,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,19,19,0.19,109527542937650465/576460752303423488,tube,x,0x1.a164ec4fd71bfp+0,0x1.afa683df2c393p+0,0x1.a164ec4fae212p+0,0x1.afa683df5533ep+0,0.05568835496261659,0.055688355037157855,3.727085307048128e-11,3.727040898127143e-11,3.727085307048128e-11,2.220446049250313e-16,False,1.000000001338543,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,19,19,0.19,109527542937650465/576460752303423488,tube,y,0x1.a8f66bcf0cf2fp+0,0x1.c500b6a7ab616p+0,0x1.a8f66bcd763dap+0,0x1.c500b6a942100p+0,0.10953204906984992,0.10953204980962417,3.698990003186964e-10,3.698752415459694e-10,3.698990003186964e-10,1.176836406102666e-14,False,1.0000000067539523,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,19,20,0.2,28823037615171175/144115188075855872,endpoint,x,0x1.aa26002332a5bp+0,0x1.b3d39dd23b5e1p+0,0x1.aa26002305ac7p+0,0x1.b3d39dd268574p+0,0.037805419190335865,0.037805419272142204,4.090328076244987e-11,4.090305871784494e-11,4.090328076244987e-11,0.0,False,1.0000000021638786,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,19,20,0.2,28823037615171175/144115188075855872,endpoint,y,0x1.9d23dc5b22875p+0,0x1.ace4c93a67326p+0,0x1.9d23dc598f753p+0,0x1.ace4c93bfa3d6p+0,0.0615375561798539,0.061537556913010105,3.6659075774991834e-10,3.665654446649569e-10,3.6659075774991834e-10,1.2878587085651816e-14,False,1.0000000119139636,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,19,20,0.2,28823037615171175/144115188075855872,tube,x,0x1.a5d04d367d272p+0,0x1.b3e4224661a77p+0,0x1.a5d04d3650143p+0,0x1.b3e422468eba6p+0,0.05499011648180496,0.054990116563794045,4.0994541095074055e-11,4.0994541095074055e-11,4.0994541095074055e-11,0.0,False,1.0000000014909785,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,19,20,0.2,28823037615171175/144115188075855872,tube,y,0x1.9cd853dd5a344p+0,0x1.b930dba1b2295p+0,0x1.9cd853dbb82b7p+0,0x1.b930dba3542afp+0,0.11072586577934751,0.11072586653972216,3.8020009363037843e-10,3.8017455850081205e-10,3.8020009363037843e-10,1.2656542480726785e-14,False,1.0000000068671817,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,1,0.01,5764607523034235/576460752303423488,endpoint,x,0x1.4f9440d552480p+0,0x1.593d4d548df20p+0,0x1.4f9440d552480p+0,0x1.593d4d548df20p+0,0.0377357302310557,0.0377357302310557,0.0,0.0,0.0,0.0,False,1.0,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,1,0.01,5764607523034235/576460752303423488,endpoint,y,0x1.28bc9dcd742b0p+1,0x1.2c4228be63f77p+1,0x1.28bc9dcd742b0p+1,0x1.2c4228be63f77p+1,0.027512900967483045,0.027512900967483045,0.0,0.0,0.0,0.0,False,1.0,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,1,0.01,5764607523034235/576460752303423488,tube,x,0x1.4987057cee2edp+0,0x1.594827a5e2b0dp+0,0x1.4987057cee2edp+0,0x1.594827a5e2b0dp+0,0.06154073238258917,0.06154073238258917,0.0,0.0,0.0,0.0,False,1.0,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,1,0.01,5764607523034235/576460752303423488,tube,y,0x1.28b5e7f8697e5p+1,0x1.302fc0a21d2fbp+1,0x1.28b5e7f8697e5p+1,0x1.302fc0a21d2fbp+1,0.05840595518328495,0.05840595518328495,0.0,0.0,0.0,0.0,False,1.0,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,2,0.02,5764607523034235/288230376151711744,endpoint,x,0x1.5579a37b7baf8p+0,0x1.5f33c5614657cp+0,0x1.5579a37b7baf8p+0,0x1.5f33c5614657cp+0,0.03799640522143566,0.03799640522143566,0.0,0.0,0.0,0.0,False,1.0,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,2,0.02,5764607523034235/288230376151711744,endpoint,y,0x1.247d6add07be9p+1,0x1.285543535c1a3p+1,0x1.247d6add07be9p+1,0x1.285543535c1a3p+1,0.030024583604896016,0.030024583604896016,0.0,0.0,0.0,0.0,False,1.0,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,2,0.02,5764607523034235/288230376151711744,tube,x,0x1.4f805d030dfe2p+0,0x1.5f3f1e802bd2ep+0,0x1.4f805d030dfe2p+0,0x1.5f3f1e802bd2ep+0,0.06150445274927829,0.06150445274927829,0.0,0.0,0.0,0.0,False,1.0,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,2,0.02,5764607523034235/288230376151711744,tube,y,0x1.2475685c77658p+1,0x1.2c73520ca7313p+1,0x1.2475685c77658p+1,0x1.2c73520ca7313p+1,0.06243630507341669,0.06243630507341669,0.0,0.0,0.0,0.0,False,1.0,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,3,0.03,17293822569102705/576460752303423488,endpoint,x,0x1.5b4a98c7989dfp+0,0x1.6513e89415869p+0,0x1.5b4a98c7986a4p+0,0x1.6513e89415ba4p+0,0.038228022979554854,0.038228022979922116,1.836308882730009e-13,1.836308882730009e-13,1.836308882730009e-13,0.0,False,1.0000000000096072,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,3,0.03,17293822569102705/576460752303423488,endpoint,y,0x1.2011929aa5a1bp+1,0x1.2439e7687d5d1p+1,0x1.2011929a9fd30p+1,0x1.2439e768832bcp+1,0.032480812558300265,0.032480812579427365,1.056355003470344e-11,1.056355003470344e-11,1.056355003470344e-11,0.0,False,1.0000000006504486,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,3,0.03,17293822569102705/576460752303423488,tube,x,0x1.556638dc4d5b9p+0,0x1.651fbc3ffb001p+0,0x1.556638dc4d27ap+0,0x1.651fbc3ffb340p+0,0.0614244573931888,0.06142445739355784,1.8451906669270102e-13,1.8451906669270102e-13,1.8451906669270102e-13,0.0,False,1.000000000006008,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,3,0.03,17293822569102705/576460752303423488,tube,y,0x1.20082c9eb9564p+1,0x1.2886e796db11bp+1,0x1.20082c9eb36ccp+1,0x1.2886e796e0fb3p+1,0.06636750331696417,0.0663675033384723,1.0754064305729116e-11,1.0754064305729116e-11,1.0754064305729116e-11,0.0,False,1.000000000324076,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,4,0.04,5764607523034235/144115188075855872,endpoint,x,0x1.61063dc2c83e2p+0,0x1.6adcd0454b856p+0,0x1.61063dc2c7713p+0,0x1.6adcd0454c525p+0,0.03843036352489282,0.03843036352634899,7.280842595491777e-13,7.280842595491777e-13,7.280842595491777e-13,0.0,False,1.000000000037891,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,4,0.04,5764607523034235/144115188075855872,endpoint,y,0x1.1b7af65099343p+1,0x1.1ff1b5830da6bp+1,0x1.1b7af65083426p+1,0x1.1ff1b58323988p+1,0.03487386668793491,0.034873866767768824,3.991695862737288e-11,3.991695862737288e-11,3.991695862737288e-11,0.0,False,1.000000002289219,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,4,0.04,5764607523034235/144115188075855872,tube,x,0x1.5b37add97e346p+0,0x1.6ae919d8a7be0p+0,0x1.5b37add97d666p+0,0x1.6ae919d8a88c0p+0,0.061300992770645824,0.06130099277210954,7.318590178329032e-13,7.318590178329032e-13,7.318590178329032e-13,0.0,False,1.0000000000238776,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,4,0.04,5764607523034235/144115188075855872,tube,y,0x1.1b7017b9c1ad3p+1,0x1.246bfb6098f12p+1,0x1.1b7017b9ab4ecp+1,0x1.246bfb60af4f8p+1,0.07018705030944217,0.0701870503908193,4.068878567409229e-11,4.068834158488244e-11,4.068878567409229e-11,0.0,False,1.000000001159432,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,5,0.05,28823037615171175/576460752303423488,endpoint,x,0x1.66abb80a84934p+0,0x1.708d9fdffeab1p+0,0x1.66abb80a82b30p+0,0x1.708d9fe0008b5p+0,0.038603295915975666,0.03860329591938805,1.7061907442439406e-12,1.7061907442439406e-12,1.7061907442439406e-12,0.0,False,1.0000000000883962,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,5,0.05,28823037615171175/576460752303423488,endpoint,y,0x1.16bb986522e37p+1,0x1.1b7e71faedd2ep+1,0x1.16bb9864f7b4dp+1,0x1.1b7e71fb19016p+1,0.037196348324751494,0.037196348481846275,7.854783490301998e-11,7.854694672460028e-11,7.854783490301998e-11,0.0,False,1.0000000042233925,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,5,0.05,28823037615171175/576460752303423488,tube,x,0x1.60f3d8a3b324dp+0,0x1.709a5a561291dp+0,0x1.60f3d8a3b1423p+0,0x1.709a5a5614747p+0,0.06113443951419484,0.061134439517624095,1.7146284392310918e-12,1.7146284392310918e-12,1.7146284392310918e-12,0.0,False,1.0000000000560938,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,5,0.05,28823037615171175/576460752303423488,tube,y,0x1.16af2df91dc41p+1,0x1.20242d62a5229p+1,0x1.16af2df8f1b23p+1,0x1.20242d62d1344p+1,0.07388298657200565,0.0738829867323294,8.01625432700348e-11,8.016121100240525e-11,8.01625432700348e-11,4.440892098500626e-16,False,1.0000000021699684,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,6,0.06,17293822569102705/288230376151711744,endpoint,x,0x1.6c3a3678b3e99p+0,0x1.7625858e83081p+0,0x1.6c3a3678b0eb0p+0,0x1.7625858e8606ap+0,0.038746779274442034,0.03874677927988879,2.723377079405509e-12,2.723377079405509e-12,2.723377079405509e-12,0.0,False,1.000000000140573,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,6,0.06,17293822569102705/288230376151711744,endpoint,y,0x1.11d599a088b28p+1,0x1.16e202bd89d3bp+1,0x1.11d599a05c9adp+1,0x1.16e202bdb5eb1p+1,0.039441241419134965,0.03944124157954043,8.020384356655086e-11,8.020162312050161e-11,8.020384356655086e-11,1.3322676295501878e-15,False,1.0000000040669477,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,6,0.06,17293822569102705/288230376151711744,tube,x,0x1.6699de6faf493p+0,0x1.7632ab89d3024p+0,0x1.6699de6fac47cp+0,0x1.7632ab89d603bp+0,0.06092531097576548,0.06092531098123266,2.7335911312320604e-12,2.7335911312320604e-12,2.7335911312320604e-12,0.0,False,1.0000000000897358,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,6,0.06,17293822569102705/288230376151711744,tube,y,0x1.11c7923a6248bp+1,0x1.1bb141772e330p+1,0x1.11c7923a353b1p+1,0x1.1bb141775b406p+1,0.07744398563939336,0.07744398580329426,8.195133460731086e-11,8.194955825047145e-11,8.195133460731086e-11,8.881784197001252e-16,False,1.00000000211638,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,7,0.07,40352252661239645/576460752303423488,endpoint,x,0x1.71b0f1bfe20abp+0,0x1.7ba3bad83cb00p+0,0x1.71b0f1bfdddcdp+0,0x1.7ba3bad840ddep+0,0.03886086315710213,0.03886086316470405,3.800959547106686e-12,3.800959547106686e-12,3.800959547106686e-12,0.0,False,1.0000000001956189,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,7,0.07,40352252661239645/576460752303423488,endpoint,y,0x1.0ccb3642b1a3ep+1,0x1.121e6cd387894p+1,0x1.0ccb3642822ddp+1,0x1.121e6cd3b6fefp+1,0.041601963730310665,0.04160196390297077,8.633138648406202e-11,8.632872194880292e-11,8.633138648406202e-11,1.3322676295501878e-15,False,1.0000000041502874,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,7,0.07,40352252661239645/576460752303423488,tube,x,0x1.6c28eda6c89d2p+0,0x1.7bb146a9b01f5p+0,0x1.6c28eda6c46bdp+0,0x1.7bb146a9b450ap+0,0.06067425080210209,0.060674250809728436,3.813172000377563e-12,3.813172000377563e-12,3.813172000377563e-12,0.0,False,1.0000000001256932,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,7,0.07,40352252661239645/576460752303423488,tube,y,0x1.0cbb82fcffc12p+1,0x1.17151d1f62839p+1,0x1.0cbb82fccf330p+1,0x1.17151d1f93116p+1,0.08085943869584211,0.08085943887248259,8.832135023340015e-11,8.83191297873509e-11,8.832135023340015e-11,1.3322676295501878e-15,False,1.0000000021845374,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,8,0.08,5764607523034235/72057594037927936,endpoint,x,0x1.770f2cfb83a17p+0,0x1.8107852e7b108p+0,0x1.770f2cfb7e2bep+0,0x1.8107852e80861p+0,0.03894568676281218,0.03894568677274246,4.965139410728625e-12,4.965139410728625e-12,4.965139410728625e-12,0.0,False,1.0000000002549776,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,8,0.08,5764607523034235/72057594037927936,endpoint,y,0x1.079ec2eea0d9bp+1,0x1.0d35d1a4a9fb1p+1,0x1.079ec2ee6aad5p+1,0x1.0d35d1a4e026fp+1,0.04367240799389105,0.04367240819096896,9.85407311304698e-11,9.8537178416791e-11,9.85407311304698e-11,1.7763568394002505e-15,False,1.0000000045126411,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,8,0.08,5764607523034235/72057594037927936,tube,x,0x1.71a03e84ff691p+0,0x1.811570dd0eb5dp+0,0x1.71a03e84f9ef7p+0,0x1.811570dd142f7p+0,0.060382029055563,0.06038202906552215,4.979572310048752e-12,4.979572310048752e-12,4.979572310048752e-12,0.0,False,1.0000000001649356,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,8,0.08,5764607523034235/72057594037927936,tube,y,0x1.078d574790113p+1,0x1.1251c500712aep+1,0x1.078d57475893bp+1,0x1.1251c500a8a7ep+1,0.08411952521619304,0.08411952541806178,1.0093614832840103e-10,1.0093259561472223e-10,1.0093614832840103e-10,1.7763568394002505e-15,False,1.0000000023997846,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,9,0.09,51881467707308115/576460752303423488,endpoint,x,0x1.7c54362ed59b5p+0,0x1.8650366bd6b16p+0,0x1.7c54362ecec6bp+0,0x1.8650366bdd85fp+0,0.03900147904740714,0.039001479059831645,6.212363956592526e-12,6.212141911987601e-12,6.212363956592526e-12,2.220446049250313e-16,False,1.000000000318565,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,9,0.09,51881467707308115/576460752303423488,endpoint,y,0x1.0252a9654f5f1p+1,0x1.082a6c0c5dacep+1,0x1.0252a96510dcep+1,0x1.082a6c0c9c2e6p+1,0.045646983690501575,0.04564698391790145,1.1370238084396078e-10,1.1369749586265243e-10,1.1370238084396078e-10,2.6645352591003757e-15,False,1.0000000049817066,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,9,0.09,51881467707308115/576460752303423488,tube,x,0x1.76ff13a6b6b5ap+0,0x1.865e7bbccdf0bp+0,0x1.76ff13a6afdbfp+0,0x1.865e7bbcd4ca5p+0,0.06004953898739651,0.06004953899985699,6.2303495695914535e-12,6.2301275249865284e-12,6.2303495695914535e-12,0.0,False,1.0000000002075033,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,9,0.09,51881467707308115/576460752303423488,tube,y,0x1.023f7b5c05ec5p+1,0x1.0d695a29e2507p+1,0x1.023f7b5bc5d13p+1,0x1.0d695a2a226afp+1,0.08721528102685827,0.08721528126006994,1.1660805654400974e-10,1.1660361565191124e-10,1.1660805654400974e-10,2.220446049250313e-15,False,1.0000000026739773,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,10,0.1,28823037615171175/288230376151711744,endpoint,x,0x1.817f66b9c5611p+0,0x1.8b7d2d3d86764p+0,0x1.817f66b9bd180p+0,0x1.8b7d2d3d8ebf5p+0,0.0390285560289001,0.03902855604397115,7.535527757340788e-12,7.535527757340788e-12,7.535527757340788e-12,0.0,False,1.0000000003861547,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,10,0.1,28823037615171175/288230376151711744,endpoint,y,0x1.f9d2ca55c93dfp+0,0x1.02fe8d4aafa61p+1,0x1.f9d2ca553853ap+0,0x1.02fe8d4af81a8p+1,0.04752065231701219,0.04752065258060645,1.317996822791656e-10,1.3179457525325233e-10,1.317996822791656e-10,2.4424906541753444e-15,False,1.0000000055469411,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,10,0.1,28823037615171175/288230376151711744,tube,x,0x1.7c44ba8d53fd3p+0,0x1.8b8bc5bd04df6p+0,0x1.7c44ba8d4bae0p+0,0x1.8b8bc5bd0d2e9p+0,0.05967779077844493,0.059677790793559504,7.55728812862344e-12,7.55728812862344e-12,7.55728812862344e-12,0.0,False,1.0000000002532696,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,10,0.1,28823037615171175/288230376151711744,tube,y,0x1.f9a8daab78e3dp+0,0x1.085e17308e4a9p+1,0x1.f9a8daaae4177p+0,0x1.085e1730d8b00p+1,0.09013865646892794,0.09013865673958521,1.3533130172049823e-10,1.3532597264998003e-10,1.3533130172049823e-10,2.6645352591003757e-15,False,1.000000003002677,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,11,0.11,63410682753376585/576460752303423488,endpoint,x,0x1.869023bb8a23dp+0,0x1.908dd57d771bdp+0,0x1.869023bb802ccp+0,0x1.908dd57d8112fp+0,0.03902731880677379,0.0390273188249004,9.063194639225003e-12,9.063416683829928e-12,9.063416683829928e-12,2.220446049250313e-16,False,1.0000000004644596,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,11,0.11,63410682753376585/576460752303423488,endpoint,y,0x1.eecb00290cc79p+0,0x1.fb6933a88ab01p+0,0x1.eecb002864871p+0,0x1.fb6933a932eecp+0,0.04928895819276313,0.04928895849880521,1.5302425993013458e-10,1.5301782063659175e-10,1.5302425993013458e-10,3.3306690738754696e-15,False,1.0000000062091408,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,11,0.11,63410682753376585/576460752303423488,tube,x,0x1.81708c124302fp+0,0x1.909cba876b8b5p+0,0x1.81708c1239046p+0,0x1.909cba877589ep+0,0.059267905810459265,0.059267905828638945,9.089839991816007e-12,9.089839991816007e-12,9.089839991816007e-12,0.0,False,1.0000000003067373,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,11,0.11,63410682753376585/576460752303423488,tube,y,0x1.ee9d734ce12f9p+0,0x1.03324d29a1531p+1,0x1.ee9d734c3437fp+0,0x1.03324d29f7ce0p+1,0.0928825750902098,0.09288257540482925,1.5731282942965663e-10,1.5730661218071873e-10,1.5731282942965663e-10,3.1086244689504383e-15,False,1.0000000033872816,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,12,0.12,17293822569102705/144115188075855872,endpoint,x,0x1.8b85de65ffe70p+0,0x1.9581a879496d1p+0,0x1.8b85de65f3ff8p+0,0x1.9581a87955549p+0,0.03899825068358376,0.03899825070523755,1.0826894936144527e-11,1.0826894936144527e-11,1.0826894936144527e-11,0.0,False,1.0000000005552503,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,12,0.12,17293822569102705/144115188075855872,endpoint,y,0x1.e3931d9eef0d9p+0,0x1.f09e0c0c87044p+0,0x1.e3931d9e2cc3ap+0,0x1.f09e0c0d494bfp+0,0.05094804931283181,0.05094804966623312,1.767046509115744e-10,1.766966573057971e-10,1.767046509115744e-10,3.9968028886505635e-15,False,1.0000000069365031,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,12,0.12,17293822569102705/144115188075855872,tube,x,0x1.8681eccb43536p+0,0x1.9590d342927d6p+0,0x1.8681eccb3762fp+0,0x1.9590d3429e6ddp+0,0.05882110989401923,0.058821109915736525,1.0858647314648806e-11,1.0858647314648806e-11,1.0858647314648806e-11,0.0,False,1.000000000369209,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,12,0.12,17293822569102705/144115188075855872,tube,y,0x1.e361eef33ede6p+0,0x1.fbd0c12748912p+0,0x1.e361eef276e5ap+0,0x1.fbd0c1281087ap+0,0.0954409958882918,0.09544099625203017,1.8187318318041434e-10,1.8186518957463704e-10,1.8187318318041434e-10,3.9968028886505635e-15,False,1.0000000038111334,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,13,0.13,74939897799445055/576460752303423488,endpoint,x,0x1.90601440d2f5fp+0,0x1.9a582d26d8057p+0,0x1.90601440c4d6bp+0,0x1.9a582d26e624bp+0,0.03894191375462519,0.03894191378031309,1.2843948127283511e-11,1.2843948127283511e-11,1.2843948127283511e-11,0.0,False,1.0000000006596466,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,13,0.13,74939897799445055/576460752303423488,endpoint,y,0x1.d8305aca3b4c1p+0,0x1.e5a0a5ace993cp+0,0x1.d8305ac95d01ep+0,0x1.e5a0a5adc7db5p+0,0.05249469789694561,0.052494698301279064,2.0217139073963608e-10,2.0216206486622923e-10,2.0217139073963608e-10,4.440892098500626e-15,False,1.0000000077023674,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,13,0.13,74939897799445055/576460752303423488,tube,x,0x1.8b784d5ee0a68p+0,0x1.9a6796c6899cbp+0,0x1.8b784d5ed27cap+0,0x1.9a6796c697c69p+0,0.05833872586023214,0.058338725885995535,1.2881695710120766e-11,1.2881695710120766e-11,1.2881695710120766e-11,0.0,False,1.0000000004416174,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,13,0.13,74939897799445055/576460752303423488,tube,y,0x1.d7fb8b73c5cf0p+0,0x1.f1058b1b9c2d9p+0,0x1.d7fb8b72e0bf3p+0,0x1.f1058b1c813acp+0,0.09780881736366553,0.09780881778031714,2.083304639910466e-10,2.0832113811763975e-10,2.083304639910466e-10,4.440892098500626e-15,False,1.0000000042598574,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,14,0.14,40352252661239645/288230376151711744,endpoint,x,0x1.951e4f5c27fb8p+0,0x1.9f10f845739f8p+0,0x1.951e4f5c17583p+0,0x1.9f10f8458442dp+0,0.038858944851781985,0.03885894488204622,1.513211778103596e-11,1.513211778103596e-11,1.513211778103596e-11,0.0,False,1.0000000007788228,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,14,0.14,40352252661239645/288230376151711744,endpoint,y,0x1.cca7f788c6d05p+0,0x1.da7614af98b4bp+0,0x1.cca7f787cbb98p+0,0x1.da7614b093c88p+0,0.05392629812003369,0.053926298576751464,2.2836421642580262e-10,2.2835355828476622e-10,2.2836421642580262e-10,5.329070518200751e-15,False,1.000000008469296,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,14,0.14,40352252661239645/288230376151711744,tube,x,0x1.90532ac894df9p+0,0x1.9f2099be25a45p+0,0x1.90532ac8842fcp+0,0x1.9f2099be36542p+0,0.05782216544391172,0.057822165474264775,1.5176526702020965e-11,1.5176526702020965e-11,1.5176526702020965e-11,0.0,False,1.000000000524938,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,14,0.14,40352252661239645/288230376151711744,tube,y,0x1.cc6f8df9a94c3p+0,0x1.e607f9f3830fbp+0,0x1.cc6f8df8a6424p+0,0x1.e607f9f48616ap+0,0.09998202180737614,0.09998202227855435,2.355944328513715e-10,2.355837747103351e-10,2.355944328513715e-10,5.329070518200751e-15,False,1.0000000047126294,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,15,0.15,86469112845513525/576460752303423488,endpoint,x,0x1.99c02673340b5p+0,0x1.a3abac6d693eep+0,0x1.99c0267320aeap+0,0x1.a3abac6d7c9b9p+0,0.038750051103489946,0.03875005113870933,1.7609691482789458e-11,1.7609691482789458e-11,1.7609691482789458e-11,0.0,False,1.000000000908886,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,15,0.15,86469112845513525/576460752303423488,endpoint,y,0x1.c0ff34bd252cap+0,0x1.cf2378e4d2bb2p+0,0x1.c0ff34bc15d56p+0,0x1.cf2378e5e20efp+0,0.055240878760338674,0.05524087925389254,2.467830384489389e-10,2.46770825995668e-10,2.467830384489389e-10,6.217248937900877e-15,False,1.0000000089345766,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,15,0.15,86469112845513525/576460752303423488,tube,x,0x1.95120e8cdab9bp+0,0x1.a3bb7eb677610p+0,0x1.95120e8cc74eep+0,0x1.a3bb7eb68acbep+0,0.05727292076030932,0.05727292079562929,1.7659873563502515e-11,1.766009560810744e-11,1.766009560810744e-11,0.0,False,1.0000000006166958,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,15,0.15,86469112845513525/576460752303423488,tube,y,0x1.c0c33c948c9e6p+0,0x1.dadd2200cb003p+0,0x1.c0c33c93745dbp+0,0x1.dadd2201e33d8p+0,0.10195764439266175,0.10195764490242643,2.548883326625173e-10,2.5487634225385136e-10,2.548883326625173e-10,5.773159728050814e-15,False,1.000000004999769,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,16,0.16,5764607523034235/36028797018963968,endpoint,x,0x1.9e453cfe0e668p+0,0x1.a827fa0d671b7p+0,0x1.9e453cfdf81cep+0,0x1.a827fa0d7d651p+0,0.038616005179125557,0.03861600521966646,2.0270451983606108e-11,2.0270451983606108e-11,2.0270451983606108e-11,0.0,False,1.000000001049847,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,16,0.16,5764607523034235/36028797018963968,endpoint,y,0x1.b53b4daedd5b3p+0,0x1.c3adf71a9a00ep+0,0x1.b53b4dadbac8dp+0,0x1.c3adf71bbc8f6p+0,0.056437100222544556,0.05643710075107777,2.642734919788836e-10,2.6425972521337826e-10,2.642734919788836e-10,6.661338147750939e-15,False,1.000000009364996,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,16,0.16,5764607523034235/36028797018963968,tube,x,0x1.99b48edc4e6d2p+0,0x1.a837f61c0b4e0p+0,0x1.99b48edc38138p+0,0x1.a837f61c21a7ap+0,0.056692555485713836,0.05669255552636843,2.0327295402466916e-11,2.0327295402466916e-11,2.0327295402466916e-11,0.0,False,1.0000000007171064,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,16,0.16,5764607523034235/36028797018963968,tube,y,0x1.b4fbd7553f14dp+0,0x1.cf8a2398c06e3p+0,0x1.b4fbd75412a05p+0,0x1.cf8a2399ecdedp+0,0.1037337937171734,0.10373379426368423,2.7326230167545873e-10,2.732485349099534e-10,2.7326230167545873e-10,6.8833827526759706e-15,False,1.0000000052683973,False
REUSED_PARENT_CPU_prefix-b32,van_der_pol,20,17,0.17,97998327891581995/576460752303423488,endpoint,x,0x1.a2ad43339f83fp+0,0x1.ac859f565263cp+0,0x1.a2ad4333861b5p+0,0x1.ac859f566bcc6p+0,0.03845764014374642,0.03845764018996456,2.3109070212967708e-11,2.3109070212967708e-11,2.3109070212967708e-11,0.0,False,1.0000000012017936,False
