plant,step,category,operation,seconds,calls
brusselator,986,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_matrices,0.018707679118961096,2
brusselator,986,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_columns,0.006963503081351519,1
brusselator,986,G,torch_tm_flowpipe.symbolic_remainder._tensorized_interval_matrix_update_and_image,0.23473451100289822,1
brusselator,986,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_propagate,0.003685436677187681,1
brusselator,986,E,torch_tm_flowpipe.flowpipe._polynomial_part_for_power,0.00016153231263160706,14
brusselator,986,E,Polynomial.mul_truncate,0.004945395048707724,14
brusselator,986,E,Polynomial.cutoff,0.003953965846449137,20
brusselator,986,E,torch_tm_flowpipe.flowpipe._tm_mul_ctrunc_horner_stage,0.008165412582457066,12
brusselator,986,D,torch_tm_flowpipe.polynomial.evaluate_interval_normal,0.03475822787731886,22
brusselator,986,E,Polynomial.__add__,0.001019987277686596,18
brusselator,986,E,torch_tm_flowpipe.flowpipe._tm_apply_cutoff_for_horner,0.00032128719612956047,6
brusselator,986,E,torch_tm_flowpipe.flowpipe._insert_ctrunc_normal_horner_scalar,0.006820696871727705,2
brusselator,986,E,torch_tm_flowpipe.flowpipe.insert_ctrunc_normal_dependency_preserving,0.0025836206041276455,1
brusselator,986,D,torch_tm_flowpipe.accepted_boundary_sr._interval_polynomial_range,0.04009130969643593,6
brusselator,986,E,torch_tm_flowpipe.accepted_boundary_sr._linear_polynomial_image,0.029716433957219124,1
brusselator,986,E,torch_tm_flowpipe.accepted_boundary_sr._add_polynomial_images,0.01016575051471591,1
brusselator,986,G,torch_tm_flowpipe.accepted_boundary_sr.prepare_accepted_boundary_sr,0.0010025342926383018,1
brusselator,986,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_sha256,0.07273314567282796,2
brusselator,986,F,torch_tm_flowpipe.flowpipe._tmvector_shift_polynomial_constants,0.00010954169556498528,1
brusselator,986,F,torch_tm_flowpipe.flowpipe._add_right_map_centering_diagnostics,0.0017785369418561459,1
brusselator,986,E,torch_tm_flowpipe.accepted_boundary_sr._scale_and_cutoff_right_map,0.011864264961332083,1
brusselator,986,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_commit,0.0008377679623663425,1
brusselator,986,G,torch_tm_flowpipe.accepted_boundary_sr.commit_accepted_boundary_sr,0.00017061783000826836,1
brusselator,986,E,Polynomial.__mul__,6.100023165345192e-05,2
brusselator,986,F,torch_tm_flowpipe.flowpipe._normalized_tm_from_center_scale,0.0003002649173140526,1
brusselator,986,H,torch_tm_flowpipe.flowpipe._flowstar_normalized_insertion_transition,0.0036047538742423058,1
brusselator,987,A,torch_tm_flowpipe.batched_dense_tm.sparse_tmvector_to_dense,0.00027531804516911507,1
brusselator,987,B,BatchedPolynomial.substitute_const_and_drop,0.00023059500381350517,1
brusselator,987,C,torch_tm_flowpipe.endpoint_substitution.enclose_constant_substitution,0.01501732598990202,3
brusselator,987,C,DenseRemainderLedger.total,3.337254747748375e-05,1
brusselator,987,C,BatchedTaylorModel.endpoint,0.00026252027601003647,1
brusselator,987,A,Polynomial.__init__,0.03839313564822078,132
brusselator,987,A,torch_tm_flowpipe.batched_dense_tm.dense_to_sparse_tmvector,0.0015892419032752514,1
brusselator,987,B,Polynomial.substitute_const,0.0007374892011284828,2
brusselator,987,C,Polynomial.substitute_const_with_roundoff,0.001274043694138527,2
brusselator,987,D,Polynomial.evaluate_interval,0.42844179179519415,114
brusselator,987,F,torch_tm_flowpipe.flowpipe._tmvector_constant_part,9.202864021062851e-06,1
brusselator,987,F,torch_tm_flowpipe.flowpipe._tmvector_rm_constants,2.039177343249321e-05,1
brusselator,987,G,torch_tm_flowpipe.symbolic_remainder._validated_interval_bounds,0.13029670296236873,15
brusselator,987,G,torch_tm_flowpipe.symbolic_remainder.validate_accepted_boundary_sr_queue,0.010327246505767107,5
brusselator,987,E,torch_tm_flowpipe.accepted_boundary_sr.split_endpoint_taylor_map,5.680881440639496e-05,1
brusselator,987,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_matrices,0.01857550535351038,2
brusselator,987,G,torch_tm_flowpipe.symbolic_remainder._pack_interval_columns,0.00662426371127367,1
brusselator,987,G,torch_tm_flowpipe.symbolic_remainder._tensorized_interval_matrix_update_and_image,0.17299652798101306,1
brusselator,987,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_propagate,0.0034691528417170048,1
brusselator,987,E,torch_tm_flowpipe.flowpipe._polynomial_part_for_power,0.00015234528109431267,14
brusselator,987,E,Polynomial.mul_truncate,0.00494994455948472,14
brusselator,987,E,Polynomial.cutoff,0.003883090801537037,20
brusselator,987,E,torch_tm_flowpipe.flowpipe._tm_mul_ctrunc_horner_stage,0.008159021846950054,12
brusselator,987,D,torch_tm_flowpipe.polynomial.evaluate_interval_normal,0.03494374314323068,22
brusselator,987,E,Polynomial.__add__,0.0010548108257353306,18
brusselator,987,E,torch_tm_flowpipe.flowpipe._tm_apply_cutoff_for_horner,0.000328882597386837,6
brusselator,987,E,torch_tm_flowpipe.flowpipe._insert_ctrunc_normal_horner_scalar,0.006938979960978031,2
brusselator,987,E,torch_tm_flowpipe.flowpipe.insert_ctrunc_normal_dependency_preserving,0.00257731880992651,1
brusselator,987,D,torch_tm_flowpipe.accepted_boundary_sr._interval_polynomial_range,0.0400092089548707,6
brusselator,987,E,torch_tm_flowpipe.accepted_boundary_sr._linear_polynomial_image,0.02942767273634672,1
brusselator,987,E,torch_tm_flowpipe.accepted_boundary_sr._add_polynomial_images,0.010089886840432882,1
brusselator,987,G,torch_tm_flowpipe.accepted_boundary_sr.prepare_accepted_boundary_sr,0.0010279780253767967,1
brusselator,987,G,torch_tm_flowpipe.symbolic_remainder.accepted_boundary_sr_queue_sha256,0.07490532658994198,2
brusselator,987,F,torch_tm_flowpipe.flowpipe._tmvector_shift_polynomial_constants,0.00010288925841450691,1
brusselator,987,F,torch_tm_flowpipe.flowpipe._add_right_map_centering_diagnostics,0.0018038745038211346,1
brusselator,987,E,torch_tm_flowpipe.accepted_boundary_sr._scale_and_cutoff_right_map,0.012170468922704458,1
