plant,step,view,range_kind,state,t_start_exact,t_end_exact,t_start,t_end,duration,old_lo,old_hi,old_width,old_role,repaired_lo,repaired_hi,repaired_width,repaired_role,flowstar_lo,flowstar_hi,flowstar_width,flowstar_role,repaired_vs_old,repaired_vs_old_absolute_width_difference,repaired_vs_old_lower_shift,repaired_vs_old_upper_shift,repaired_vs_old_center_shift,repaired_vs_flowstar,repaired_vs_flowstar_absolute_width_difference,repaired_vs_flowstar_lower_shift,repaired_vs_flowstar_upper_shift,repaired_vs_flowstar_center_shift,engineering_width_alert
van_der_pol,789,published,endpoint,x,1135627682037744295/144115188075855872,4548275335674011415/576460752303423488,7.88,7.890000000000001,0.01,1.7689482255903155,1.8225127388728812,0.05356451328256573,OLD_UNREPAIRED_ARCHIVE,1.7689482255845013,1.8225127388786955,0.053564513294194205,FRESH_ENDPOINT_REPAIRED,1.776159885895474,1.823033078663639,0.04687319276816515,REUSED_MATCHED_REFERENCE,1.000000000217093,1.162847595992389e-11,-5.814237979961945e-12,5.814237979961945e-12,1.1102230246251565e-16,1.1427536749869873,0.006691320526029054,-0.007211660310972645,-0.0005203397849435909,-0.003866000047958007,False
van_der_pol,789,published,endpoint,y,1135627682037744295/144115188075855872,4548275335674011415/576460752303423488,7.88,7.890000000000001,0.01,-0.6011851275746418,-0.5616955344818697,0.03948959309277211,OLD_UNREPAIRED_ARCHIVE,-0.6011851275764809,-0.561695534480029,0.03948959309645195,FRESH_ENDPOINT_REPAIRED,-0.5949895432196571,-0.560960187416859,0.03402935580279809,REUSED_MATCHED_REFERENCE,1.000000000093185,3.679834215120081e-12,-1.839084440291572e-12,1.8407497748285095e-12,7.771561172376096e-16,1.1604566752687362,0.005460237293653858,-0.006195584356823769,-0.000735347063169911,-0.0034654657099968955,False
van_der_pol,789,published,tube,x,1135627682037744295/144115188075855872,4548275335674011415/576460752303423488,7.88,7.890000000000001,0.01,1.7689436645863033,1.828306529139823,0.0593628645535198,OLD_UNREPAIRED_ARCHIVE,1.768943664580489,1.8283065291456373,0.05936286456514828,FRESH_ENDPOINT_REPAIRED,1.776159799504596,1.8288223943174464,0.052662594812850516,REUSED_MATCHED_REFERENCE,1.000000000195888,1.162847595992389e-11,-5.814237979961945e-12,5.814237979961945e-12,1.1102230246251565e-16,1.1272301483834744,0.0067002697522977606,-0.007216134924106887,-0.0005158651718091267,-0.003866000047957896,False
van_der_pol,789,published,tube,y,1135627682037744295/144115188075855872,4548275335674011415/576460752303423488,7.88,7.890000000000001,0.01,-0.6021084022343041,-0.5557252126964609,0.04638318953784315,OLD_UNREPAIRED_ARCHIVE,-0.6021084022362251,-0.5557252126945382,0.04638318954168685,FRESH_ENDPOINT_REPAIRED,-0.5950154649579424,-0.555887218552827,0.039128246405115474,REUSED_MATCHED_REFERENCE,1.0000000000828684,3.8437031335547545e-12,-1.9210188995089084e-12,1.922684234045846e-12,8.326672684688674e-16,1.1854144717209432,0.007254943136571379,-0.0070929372782826405,0.00016200585828873848,-0.003465465709996951,False
van_der_pol,789,common,endpoint,x,1135627682037744295/144115188075855872,4548275335674011415/576460752303423488,7.88,7.890000000000001,0.01,1.7689482255903168,1.82251273887288,0.053564513282563064,OLD_UNREPAIRED_ARCHIVE,1.7689482255845026,1.8225127388786944,0.05356451329419176,FRESH_ENDPOINT_REPAIRED,1.7761598858954766,1.8230330786636366,0.046873192768160044,REUSED_MATCHED_REFERENCE,1.000000000217097,1.1628698004528815e-11,-5.814237979961945e-12,5.81446002456687e-12,1.1102230246251565e-16,1.1427536749870597,0.006691320526031719,-0.007211660310973977,-0.0005203397849422586,-0.003866000047958118,False
van_der_pol,789,common,endpoint,y,1135627682037744295/144115188075855872,4548275335674011415/576460752303423488,7.88,7.890000000000001,0.01,-0.601185127574641,-0.5616955344818705,0.03948959309277056,OLD_UNREPAIRED_ARCHIVE,-0.60118512757648,-0.5616955344800297,0.03948959309645028,FRESH_ENDPOINT_REPAIRED,-0.5949895432196556,-0.5609601874168606,0.03402935580279498,REUSED_MATCHED_REFERENCE,1.0000000000931821,3.679723192817619e-12,-1.8389734179891093e-12,1.8407497748285095e-12,8.881784197001252e-16,1.1604566752687933,0.005460237293655301,-0.006195584356824435,-0.0007353470631691339,-0.0034654657099967845,False
van_der_pol,789,common,tube,x,1135627682037744295/144115188075855872,4548275335674011415/576460752303423488,7.88,7.890000000000001,0.01,1.7689436645863061,1.8283065291398202,0.05936286455351403,OLD_UNREPAIRED_ARCHIVE,1.7689436645804921,1.8283065291456342,0.05936286456514206,FRESH_ENDPOINT_REPAIRED,1.7761597995045986,1.8288223943174444,0.05266259481284585,REUSED_MATCHED_REFERENCE,1.0000000001958806,1.162803187071404e-11,-5.81401593535702e-12,5.81401593535702e-12,1.1102230246251565e-16,1.1272301483834561,0.006700269752296206,-0.007216134924106443,-0.0005158651718102369,-0.003866000047958229,False
van_der_pol,789,common,tube,y,1135627682037744295/144115188075855872,4548275335674011415/576460752303423488,7.88,7.890000000000001,0.01,-0.6021084022343021,-0.555725212696463,0.04638318953783904,OLD_UNREPAIRED_ARCHIVE,-0.6021084022362231,-0.5557252126945403,0.046383189541682746,FRESH_ENDPOINT_REPAIRED,-0.5950154649579411,-0.5558872185528284,0.0391282464051127,REUSED_MATCHED_REFERENCE,1.0000000000828684,3.8437031335547545e-12,-1.9210188995089084e-12,1.922684234045846e-12,8.881784197001252e-16,1.1854144717209223,0.007254943136570047,-0.007092937278281974,0.00016200585828807235,-0.0034654657099968955,False
van_der_pol,790,published,endpoint,x,4548275335674011415/576460752303423488,2277019971598522825/288230376151711744,7.890000000000001,7.9,0.01,1.7629151838575488,1.8168668717934253,0.05395168793587657,OLD_UNREPAIRED_ARCHIVE,1.7629151838517148,1.8168668717992593,0.05395168794754457,FRESH_ENDPOINT_REPAIRED,1.7701917065853123,1.8173913330277478,0.04719962644243547,REUSED_MATCHED_REFERENCE,1.0000000002162677,1.1667999899600545e-11,-5.8339999498002726e-12,5.8339999498002726e-12,1.1102230246251565e-16,1.1430532827064614,0.006752061505109097,-0.007276522733597579,-0.000524461228488482,-0.0039004919810429195,False
van_der_pol,790,published,endpoint,y,4548275335674011415/576460752303423488,2277019971598522825/288230376151711744,7.890000000000001,7.9,0.01,-0.6060322657883794,-0.5668454718653707,0.03918679392300872,OLD_UNREPAIRED_ARCHIVE,-0.6060322657902479,-0.5668454718635004,0.03918679392674751,FRESH_ENDPOINT_REPAIRED,-0.5998957173931395,-0.5661237740020918,0.03377194339104772,REUSED_MATCHED_REFERENCE,1.0000000000954095,3.738787057727677e-12,-1.8685053504441385e-12,1.8702817072835387e-12,8.326672684688674e-16,1.1603357696357848,0.005414850535699789,-0.006136548397108421,-0.0007216978614086322,-0.003429123129258582,False
van_der_pol,790,published,tube,x,4548275335674011415/576460752303423488,2277019971598522825/288230376151711744,7.890000000000001,7.9,0.01,1.7629107059720965,1.8227108043280391,0.05980009835594258,OLD_UNREPAIRED_ARCHIVE,1.7629107059662632,1.8227108043338724,0.059800098367609245,FRESH_ENDPOINT_REPAIRED,1.7701916258294763,1.8232308684327454,0.05303924260326909,REUSED_MATCHED_REFERENCE,1.0000000001950944,1.1666667631970995e-11,-5.8333338159854975e-12,5.8333338159854975e-12,0.0,1.1274689349339135,0.006760855764340157,-0.007280919863213109,-0.0005200640988729521,-0.0039004919810430305,False
van_der_pol,790,published,tube,y,4548275335674011415/576460752303423488,2277019971598522825/288230376151711744,7.890000000000001,7.9,0.01,-0.6069383856413432,-0.5609407669599517,0.04599761868139152,OLD_UNREPAIRED_ARCHIVE,-0.6069383856432943,-0.5609407669579989,0.045997618685295394,FRESH_ENDPOINT_REPAIRED,-0.5999199484306559,-0.5611009579121202,0.038818990518535657,REUSED_MATCHED_REFERENCE,1.0000000000848712,3.903877221489438e-12,-1.95110594347625e-12,1.952771278013188e-12,8.881784197001252e-16,1.1849256786657556,0.007178628166759737,-0.007018437212638395,0.000160190954121342,-0.003429123129258471,False
van_der_pol,790,common,endpoint,x,4548275335674011415/576460752303423488,2277019971598522825/288230376151711744,7.890000000000001,7.9,0.01,1.7629151838575499,1.8168668717934242,0.05395168793587435,OLD_UNREPAIRED_ARCHIVE,1.762915183851716,1.8168668717992582,0.053951687947542126,FRESH_ENDPOINT_REPAIRED,1.7701917065853152,1.8173913330277451,0.04719962644242992,REUSED_MATCHED_REFERENCE,1.0000000002162635,1.166777785499562e-11,-5.8337779051953476e-12,5.8339999498002726e-12,1.1102230246251565e-16,1.1430532827065443,0.006752061505112206,-0.007276522733599133,-0.0005244612284869277,-0.0039004919810430305,False
van_der_pol,790,common,endpoint,y,4548275335674011415/576460752303423488,2277019971598522825/288230376151711744,7.890000000000001,7.9,0.01,-0.6060322657883787,-0.5668454718653715,0.03918679392300717,OLD_UNREPAIRED_ARCHIVE,-0.606032265790247,-0.5668454718635013,0.03918679392674573,FRESH_ENDPOINT_REPAIRED,-0.5998957173931381,-0.5661237740020932,0.033771943391044834,REUSED_MATCHED_REFERENCE,1.0000000000954037,3.738565013122752e-12,-1.868394328141676e-12,1.870170684981076e-12,8.326672684688674e-16,1.1603357696358312,0.005414850535700899,-0.006136548397108976,-0.0007216978614080771,-0.003429123129258582,False
van_der_pol,790,common,tube,x,4548275335674011415/576460752303423488,2277019971598522825/288230376151711744,7.890000000000001,7.9,0.01,1.7629107059720996,1.822710804328036,0.05980009835593636,OLD_UNREPAIRED_ARCHIVE,1.7629107059662663,1.8227108043338693,0.05980009836760303,FRESH_ENDPOINT_REPAIRED,1.7701916258294792,1.8232308684327427,0.05303924260326354,REUSED_MATCHED_REFERENCE,1.0000000001950944,1.1666667631970995e-11,-5.8333338159854975e-12,5.8333338159854975e-12,0.0,1.1274689349339142,0.006760855764339491,-0.007280919863212887,-0.0005200640988733962,-0.0039004919810431415,False
van_der_pol,790,common,tube,y,4548275335674011415/576460752303423488,2277019971598522825/288230376151711744,7.890000000000001,7.9,0.01,-0.6069383856413411,-0.5609407669599539,0.04599761868138719,OLD_UNREPAIRED_ARCHIVE,-0.606938385643292,-0.5609407669580011,0.04599761868529095,FRESH_ENDPOINT_REPAIRED,-0.5999199484306547,-0.5611009579121216,0.0388189905185331,REUSED_MATCHED_REFERENCE,1.0000000000848688,3.9037661991869754e-12,-1.9509949211737876e-12,1.952771278013188e-12,9.43689570931383e-16,1.1849256786657192,0.00717862816675785,-0.007018437212637396,0.0001601909541204538,-0.0034291231292584157,False
van_der_pol,791,published,endpoint,x,2277019971598522825/288230376151711744,4559804550720079885/576460752303423488,7.9,7.91,0.01,1.756833567562816,1.8111700647959363,0.054336497233120395,OLD_UNREPAIRED_ARCHIVE,1.7568335675569624,1.8111700648017899,0.054336497244827475,FRESH_ENDPOINT_REPAIRED,1.7641743585979957,1.811698538969992,0.04752418037199635,REUSED_MATCHED_REFERENCE,1.0000000002154552,1.170707975006735e-11,-5.853539875033675e-12,5.853539875033675e-12,-1.1102230246251565e-16,1.1433442264444666,0.006812316872831126,-0.0073407910410332455,-0.0005284741682021199,-0.003934632604617794,False
van_der_pol,791,published,endpoint,y,2277019971598522825/288230376151711744,4559804550720079885/576460752303423488,7.9,7.91,0.01,-0.61084668108173,-0.5719377643258806,0.0389089167558494,OLD_UNREPAIRED_ARCHIVE,-0.6108466810836284,-0.5719377643239805,0.038908916759647916,FRESH_ENDPOINT_REPAIRED,-0.6047652156664022,-0.571229020437334,0.033536195229068144,REUSED_MATCHED_REFERENCE,1.000000000097626,3.7985170564525106e-12,-1.898370349806555e-12,1.9001467066459554e-12,8.881784197001252e-16,1.1602066511684326,0.0053727215305797715,-0.006081465417226206,-0.0007087438866464346,-0.0033951046519363204,False
van_der_pol,791,published,tube,x,2277019971598522825/288230376151711744,4559804550720079885/576460752303423488,7.9,7.91,0.01,1.756829169351832,1.8170636748979887,0.060234505546156614,OLD_UNREPAIRED_ARCHIVE,1.7568291693459794,1.8170636749038414,0.06023450555786192,FRESH_ENDPOINT_REPAIRED,1.7641742833057144,1.8175878261533414,0.053413542847627005,REUSED_MATCHED_REFERENCE,1.0000000001943288,1.170530339322795e-11,-5.852651696613975e-12,5.852651696613975e-12,1.1102230246251565e-16,1.1277009976607075,0.006820962710234912,-0.007345113959734917,-0.0005241512495000045,-0.00393463260461735,False
van_der_pol,791,published,tube,y,2277019971598522825/288230376151711744,4559804550720079885/576460752303423488,7.9,7.91,0.01,-0.6117363506750145,-0.5660946932560315,0.04564165741898307,OLD_UNREPAIRED_ARCHIVE,-0.6117363506769959,-0.5660946932540482,0.04564165742294779,FRESH_ENDPOINT_REPAIRED,-0.6047878074551919,-0.5662530271719797,0.03853478028321222,REUSED_MATCHED_REFERENCE,1.0000000000868663,3.9647174432388965e-12,-1.981415032048517e-12,1.9833024111903796e-12,9.992007221626409e-16,1.1844276024802378,0.007106877139735568,-0.006948543221804049,0.00015833391793151907,-0.0033951046519362094,False
van_der_pol,791,common,endpoint,x,2277019971598522825/288230376151711744,4559804550720079885/576460752303423488,7.9,7.91,0.01,1.7568335675628173,1.8111700647959352,0.05433649723311795,OLD_UNREPAIRED_ARCHIVE,1.7568335675569637,1.8111700648017888,0.05433649724482503,FRESH_ENDPOINT_REPAIRED,1.7641743585979979,1.8116985389699898,0.04752418037199191,REUSED_MATCHED_REFERENCE,1.0000000002154552,1.170707975006735e-11,-5.853539875033675e-12,5.853539875033675e-12,0.0,1.1433442264445222,0.006812316872833124,-0.007340791041034134,-0.0005284741682010097,-0.003934632604617572,False
van_der_pol,791,common,endpoint,y,2277019971598522825/288230376151711744,4559804550720079885/576460752303423488,7.9,7.91,0.01,-0.610846681081729,-0.5719377643258815,0.03890891675584751,OLD_UNREPAIRED_ARCHIVE,-0.6108466810836275,-0.5719377643239812,0.03890891675964625,FRESH_ENDPOINT_REPAIRED,-0.6047652156664011,-0.5712290204373356,0.03353619522906548,REUSED_MATCHED_REFERENCE,1.0000000000976317,3.798739101057436e-12,-1.8984813721090177e-12,1.900257728948418e-12,8.326672684688674e-16,1.160206651168475,0.005372721530580771,-0.006081465417226428,-0.0007087438866456575,-0.0033951046519360983,False
van_der_pol,791,common,tube,x,2277019971598522825/288230376151711744,4559804550720079885/576460752303423488,7.9,7.91,0.01,1.7568291693518354,1.8170636748979856,0.060234505546150174,OLD_UNREPAIRED_ARCHIVE,1.7568291693459823,1.8170636749038387,0.060234505557856366,FRESH_ENDPOINT_REPAIRED,1.7641742833057164,1.8175878261533394,0.05341354284762301,REUSED_MATCHED_REFERENCE,1.0000000001943437,1.170619157164765e-11,-5.853095785823825e-12,5.853095785823825e-12,0.0,1.127700997660688,0.006820962710233358,-0.007345113959734029,-0.0005241512495006706,-0.00393463260461735,False
van_der_pol,791,common,tube,y,2277019971598522825/288230376151711744,4559804550720079885/576460752303423488,7.9,7.91,0.01,-0.6117363506750124,-0.5660946932560335,0.045641657418978965,OLD_UNREPAIRED_ARCHIVE,-0.6117363506769941,-0.5660946932540502,0.045641657422943904,FRESH_ENDPOINT_REPAIRED,-0.6047878074551908,-0.5662530271719811,0.03853478028320967,REUSED_MATCHED_REFERENCE,1.0000000000868712,3.9649394878438216e-12,-1.981637076653442e-12,1.9833024111903796e-12,8.326672684688674e-16,1.1844276024802154,0.007106877139734236,-0.006948543221803272,0.00015833391793096396,-0.003395104651936154,False
van_der_pol,792,published,endpoint,x,4559804550720079885/576460752303423488,570696144780389265/72057594037927936,7.91,7.92,0.01,1.7507036974229016,1.8054228688749727,0.05471917145207117,OLD_UNREPAIRED_ARCHIVE,1.7507036974170278,1.8054228688808465,0.05471917146381866,FRESH_ENDPOINT_REPAIRED,1.7581082033844853,1.8059552525228462,0.04784704913836091,REUSED_MATCHED_REFERENCE,1.000000000214687,1.1747491868163706e-11,-5.873745934081853e-12,5.873745934081853e-12,0.0,1.1436268787566273,0.006872122325457752,-0.007404505967457453,-0.0005323836419997008,-0.003968444804728577,False
van_der_pol,792,published,endpoint,y,4559804550720079885/576460752303423488,570696144780389265/72057594037927936,7.91,7.92,0.01,-0.6156311849459472,-0.5769759602683368,0.0386552246776104,OLD_UNREPAIRED_ARCHIVE,-0.6156311849478762,-0.5769759602664059,0.03865522468147031,FRESH_ENDPOINT_REPAIRED,-0.6096009642732622,-0.576279502894626,0.03332146137863612,REUSED_MATCHED_REFERENCE,1.0000000000998548,3.859912389714282e-12,-1.9290125052862095e-12,1.9308998844280723e-12,8.881784197001252e-16,1.1600699093663973,0.0053337633028341935,-0.006030220674614006,-0.0006964573717798128,-0.003363339023196965,False
van_der_pol,792,published,tube,x,4559804550720079885/576460752303423488,570696144780389265/72057594037927936,7.91,7.92,0.01,1.7506993756022105,1.8113657239730592,0.06066634837084872,OLD_UNREPAIRED_ARCHIVE,1.7506993755963374,1.8113657239789323,0.06066634838259488,FRESH_ENDPOINT_REPAIRED,1.7581081333915647,1.8118938557931614,0.053785722401596736,REUSED_MATCHED_REFERENCE,1.0000000001936191,1.1746159600534156e-11,-5.873079800267078e-12,5.873079800267078e-12,-1.1102230246251565e-16,1.127926625761819,0.006880625980998145,-0.0074087577952273165,-0.0005281318142291713,-0.003968444804728355,False
van_der_pol,792,published,tube,y,4559804550720079885/576460752303423488,570696144780389265/72057594037927936,7.91,7.92,0.01,-0.6165050761405819,-0.5711906712033619,0.045314404937220054,OLD_UNREPAIRED_ARCHIVE,-0.6165050761425945,-0.5711906712013474,0.045314404941247166,FRESH_ENDPOINT_REPAIRED,-0.6096219660771924,-0.5713471032203556,0.03827486285683679,REUSED_MATCHED_REFERENCE,1.0000000000888705,4.02711197722283e-12,-2.0126122990404838e-12,2.0144996781823465e-12,8.881784197001252e-16,1.1839207657187711,0.007039542084410377,-0.006883110065402098,0.00015643201900827908,-0.003363339023196965,False
van_der_pol,792,common,endpoint,x,4559804550720079885/576460752303423488,570696144780389265/72057594037927936,7.91,7.92,0.01,1.7507036974229027,1.8054228688749718,0.05471917145206917,OLD_UNREPAIRED_ARCHIVE,1.7507036974170291,1.8054228688808454,0.05471917146381622,FRESH_ENDPOINT_REPAIRED,1.7581082033844873,1.8059552525228435,0.047847049138356246,REUSED_MATCHED_REFERENCE,1.000000000214679,1.1747047778953856e-11,-5.873523889476928e-12,5.873523889476928e-12,-1.1102230246251565e-16,1.1436268787566877,0.006872122325459973,-0.007404505967458119,-0.0005323836419981465,-0.003968444804728244,False
van_der_pol,792,common,endpoint,y,4559804550720079885/576460752303423488,570696144780389265/72057594037927936,7.91,7.92,0.01,-0.6156311849459462,-0.5769759602683376,0.03865522467760851,OLD_UNREPAIRED_ARCHIVE,-0.6156311849478753,-0.5769759602664067,0.038655224681468536,FRESH_ENDPOINT_REPAIRED,-0.6096009642732612,-0.576279502894627,0.03332146137863412,REUSED_MATCHED_REFERENCE,1.0000000000998577,3.860023412016744e-12,-1.929123527588672e-12,1.9308998844280723e-12,8.326672684688674e-16,1.1600699093664135,0.005333763302834416,-0.006030220674614117,-0.0006964573717797018,-0.003363339023196965,False
van_der_pol,792,common,tube,x,4559804550720079885/576460752303423488,570696144780389265/72057594037927936,7.91,7.92,0.01,1.7506993756022133,1.8113657239730567,0.06066634837084339,OLD_UNREPAIRED_ARCHIVE,1.75069937559634,1.8113657239789298,0.060666348382589774,FRESH_ENDPOINT_REPAIRED,1.7581081333915667,1.8118938557931592,0.05378572240159252,REUSED_MATCHED_REFERENCE,1.0000000001936227,1.1746381645139081e-11,-5.873301844872003e-12,5.873079800267078e-12,-1.1102230246251565e-16,1.1279266257618124,0.006880625980997257,-0.00740875779522665,-0.0005281318142293934,-0.003968444804728022,False
van_der_pol,792,common,tube,y,4559804550720079885/576460752303423488,570696144780389265/72057594037927936,7.91,7.92,0.01,-0.6165050761405798,-0.5711906712033639,0.045314404937215946,OLD_UNREPAIRED_ARCHIVE,-0.6165050761425925,-0.5711906712013494,0.04531440494124317,FRESH_ENDPOINT_REPAIRED,-0.6096219660771917,-0.5713471032203565,0.03827486285683512,REUSED_MATCHED_REFERENCE,1.000000000088873,4.027222999525293e-12,-2.0127233213429463e-12,2.0144996781823465e-12,8.326672684688674e-16,1.1839207657187183,0.007039542084408046,-0.006883110065400877,0.00015643201900716885,-0.0033633390231969096,False
van_der_pol,793,published,endpoint,x,570696144780389265/72057594037927936,4571333765766148355/576460752303423488,7.92,7.930000000000001,0.01,1.7445258661637904,1.7996258003663446,0.05509993420255421,OLD_UNREPAIRED_ARCHIVE,1.7445258661578966,1.7996258003722383,0.05509993421434167,FRESH_ENDPOINT_REPAIRED,1.7519935731442524,1.800161994926451,0.04816842178219849,REUSED_MATCHED_REFERENCE,1.0000000002139287,1.1787459897050212e-11,-5.893729948525106e-12,5.893729948525106e-12,0.0,1.1439015889597788,0.006931512432143183,-0.007467706986355793,-0.0005361945542126101,-0.004001950770284202,False
van_der_pol,793,published,endpoint,y,570696144780389265/72057594037927936,4571333765766148355/576460752303423488,7.92,7.930000000000001,0.01,-0.6203885112007361,-0.5819634971917358,0.038425014009000336,OLD_UNREPAIRED_ARCHIVE,-0.6203885112026963,-0.5819634971897737,0.03842501401292264,FRESH_ENDPOINT_REPAIRED,-0.6144058067245665,-0.5812786856674527,0.033127121057113795,REUSED_MATCHED_REFERENCE,1.000000000102077,3.9223069236982155e-12,-1.9602097722781764e-12,1.962097151420039e-12,8.881784197001252e-16,1.1599261507414078,0.005297892955808847,-0.005982704478129874,-0.0006848115223210272,-0.0033337580002255063,False
van_der_pol,793,published,tube,x,570696144780389265/72057594037927936,4571333765766148355/576460752303423488,7.92,7.930000000000001,0.01,1.7445216176032001,1.805617499059856,0.06109588145665579,OLD_UNREPAIRED_ARCHIVE,1.7445216175973068,1.8056174990657492,0.06109588146844236,FRESH_ENDPOINT_REPAIRED,1.7519935082935645,1.80614950991006,0.054156001616495475,REUSED_MATCHED_REFERENCE,1.0000000001929192,1.1786571718630512e-11,-5.893285859315256e-12,5.893285859315256e-12,-1.1102230246251565e-16,1.1281460899032298,0.006939879851946884,-0.007471890696257644,-0.0005320108443107596,-0.004001950770284313,False
van_der_pol,793,published,tube,y,570696144780389265/72057594037927936,4571333765766148355/576460752303423488,7.92,7.930000000000001,0.01,-0.6212472643809852,-0.5762322640658194,0.04501500031516581,OLD_UNREPAIRED_ARCHIVE,-0.6212472643830297,-0.5762322640637731,0.04501500031925654,FRESH_ENDPOINT_REPAIRED,-0.6144252656876946,-0.5763867467586572,0.038038518929037424,REUSED_MATCHED_REFERENCE,1.0000000000908749,4.090727756533852e-12,-2.0444756998472258e-12,2.046252056686626e-12,9.43689570931383e-16,1.1834057052335307,0.006976481390219114,-0.006821998695335063,0.00015448269488405053,-0.0033337580002254508,False
van_der_pol,793,common,endpoint,x,570696144780389265/72057594037927936,4571333765766148355/576460752303423488,7.92,7.930000000000001,0.01,1.7445258661637915,1.799625800366343,0.05509993420255155,OLD_UNREPAIRED_ARCHIVE,1.7445258661578977,1.799625800372237,0.05509993421433923,FRESH_ENDPOINT_REPAIRED,1.751993573144255,1.8001619949264487,0.048168421782193604,REUSED_MATCHED_REFERENCE,1.0000000002139329,1.1787681941655137e-11,-5.893729948525106e-12,5.893951993130031e-12,0.0,1.143901588959844,0.006931512432145626,-0.0074677069863573475,-0.0005361945542117219,-0.004001950770284646,False
van_der_pol,793,common,endpoint,y,570696144780389265/72057594037927936,4571333765766148355/576460752303423488,7.92,7.930000000000001,0.01,-0.6203885112007353,-0.5819634971917366,0.03842501400899878,OLD_UNREPAIRED_ARCHIVE,-0.6203885112026957,-0.5819634971897744,0.03842501401292131,FRESH_ENDPOINT_REPAIRED,-0.6144058067245654,-0.5812786856674541,0.03312712105711124,REUSED_MATCHED_REFERENCE,1.0000000001020828,3.9225289683031406e-12,-1.960320794580639e-12,1.9622081737225017e-12,8.881784197001252e-16,1.159926150741457,0.0052978929558100685,-0.0059827044781303185,-0.00068481152232025,-0.0033337580002253397,False
van_der_pol,793,common,tube,x,570696144780389265/72057594037927936,4571333765766148355/576460752303423488,7.92,7.930000000000001,0.01,1.744521617603203,1.8056174990598526,0.06109588145664957,OLD_UNREPAIRED_ARCHIVE,1.7445216175973097,1.805617499065746,0.061095881468436364,FRESH_ENDPOINT_REPAIRED,1.7519935082935671,1.806149509910058,0.05415600161649081,REUSED_MATCHED_REFERENCE,1.0000000001929228,1.1786793763235437e-11,-5.893285859315256e-12,5.893507903920181e-12,1.1102230246251565e-16,1.128146089903216,0.006939879851945552,-0.007471890696257422,-0.0005320108443118698,-0.004001950770284646,False
van_der_pol,793,common,tube,y,570696144780389265/72057594037927936,4571333765766148355/576460752303423488,7.92,7.930000000000001,0.01,-0.6212472643809832,-0.5762322640658214,0.04501500031516181,OLD_UNREPAIRED_ARCHIVE,-0.6212472643830277,-0.5762322640637751,0.04501500031925254,FRESH_ENDPOINT_REPAIRED,-0.6144252656876935,-0.5763867467586585,0.03803851892903498,REUSED_MATCHED_REFERENCE,1.0000000000908749,4.090727756533852e-12,-2.0444756998472258e-12,2.046252056686626e-12,9.43689570931383e-16,1.1834057052335016,0.006976481390217559,-0.006821998695334175,0.0001544826948833844,-0.0033337580002253397,False
van_der_pol,794,published,endpoint,x,4571333765766148355/576460752303423488,2288549186644591295/288230376151711744,7.930000000000001,7.94,0.01,1.738300339222645,1.7937793420896155,0.055479002866970495,OLD_UNREPAIRED_ARCHIVE,1.7383003392167304,1.7937793420955301,0.0554790028787997,FRESH_ENDPOINT_REPAIRED,1.7458307716468702,1.7943192537108181,0.04848848206394796,REUSED_MATCHED_REFERENCE,1.0000000002132194,1.1829204282776118e-11,-5.914602141388059e-12,5.914602141388059e-12,-1.1102230246251565e-16,1.144168687434522,0.006990520814851742,-0.007530432430139733,-0.0005399116152879913,-0.004035172022713973,False
van_der_pol,794,published,endpoint,y,4571333765766148355/576460752303423488,2288549186644591295/288230376151711744,7.930000000000001,7.94,0.01,-0.6251213194079993,-0.58690370648714,0.038217612920859345,OLD_UNREPAIRED_ARCHIVE,-0.6251213194099913,-0.5869037064851461,0.03821761292484516,FRESH_ENDPOINT_REPAIRED,-0.6191825075202865,-0.5862299258554644,0.03295258166482207,REUSED_MATCHED_REFERENCE,1.0000000001042926,3.9858116807067745e-12,-1.991962150782456e-12,1.9938495299243186e-12,9.992007221626409e-16,1.1597759870099549,0.00526503126002309,-0.005938811889704798,-0.0006737806296817084,-0.0033062962596931977,False
van_der_pol,794,published,tube,x,4571333765766148355/576460752303423488,2288549186644591295/288230376151711744,7.930000000000001,7.94,0.01,1.7382961609402585,1.799819513232186,0.0615233522919274,OLD_UNREPAIRED_ARCHIVE,1.7382961609343446,1.7998195132380999,0.061523352303755274,FRESH_ENDPOINT_REPAIRED,1.745830711788129,1.800355306429743,0.054524594641613966,REUSED_MATCHED_REFERENCE,1.0000000001922502,1.1827872015146568e-11,-5.913936007573284e-12,5.913936007573284e-12,0.0,1.1283596459202239,0.006998757662141308,-0.007534550853784516,-0.0005357931916432079,-0.004035172022713862,False
van_der_pol,794,published,tube,y,4571333765766148355/576460752303423488,2288549186644591295/288230376151711744,7.930000000000001,7.94,0.01,-0.6259655446417047,-0.5812229237331217,0.04474262090858305,OLD_UNREPAIRED_ARCHIVE,-0.6259655446437813,-0.5812229237310432,0.04474262091273806,FRESH_ENDPOINT_REPAIRED,-0.6192004687337295,-0.5813754071217088,0.037825061612020705,REUSED_MATCHED_REFERENCE,1.0000000000928646,4.155009669659648e-12,-2.0765611452588928e-12,2.0784485244007556e-12,8.881784197001252e-16,1.1828829618751757,0.0069175593007173575,-0.006765075910051821,0.0001524833906655365,-0.0033062962596931977,False
