case,plant,task,step,time,exact_time,view,variable,cpu_lo_hex,cpu_hi_hex,gpu_lo_hex,gpu_hi_hex,cpu_width,gpu_width,lo_abs_diff,hi_abs_diff,max_abs_diff,center_abs_diff,near_zero,gpu_cpu_width_ratio,warning
prefix-b32,brusselator,4,9,0.18,51881467707308115/288230376151711744,endpoint,x,0x1.d38f0aa87a06ep+0,0x1.d7ecb368821b9p+0,0x1.d38f0aa87a06ep+0,0x1.d7ecb368821b9p+0,0.0170541256739678,0.0170541256739678,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,9,0.18,51881467707308115/288230376151711744,endpoint,y,0x1.41ce5c8bb3aaap+1,0x1.434b122617399p+1,0x1.41ce5c8bb3aaap+1,0x1.434b122617399p+1,0.01161832846184252,0.01161832846184252,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,9,0.18,51881467707308115/288230376151711744,tube,x,0x1.c8a3e6fee08f0p+0,0x1.d7ef18aec0123p+0,0x1.c8a3e6fee08f0p+0,0x1.d7ef18aec0123p+0,0.059741120755927524,0.059741120755927524,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,9,0.18,51881467707308115/288230376151711744,tube,y,0x1.41b618796b77ap+1,0x1.4aece3d731975p+1,0x1.41b618796b77ap+1,0x1.4aece3d731975p+1,0.07198469237141358,0.07198469237141358,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,10,0.2,28823037615171175/144115188075855872,endpoint,x,0x1.de60fef6b6058p+0,0x1.e32bfc522718ap+0,0x1.de60fef6b6058p+0,0x1.e32bfc522718ap+0,0.018722376656182593,0.018722376656182593,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,10,0.2,28823037615171175/144115188075855872,endpoint,y,0x1.3a17eede1d14dp+1,0x1.3b965181fed9cp+1,0x1.3a17eede1d14dp+1,0x1.3b965181fed9cp+1,0.011669473667587749,0.011669473667587749,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,10,0.2,28823037615171175/144115188075855872,tube,x,0x1.d3558f1812152p+0,0x1.e32ed1d846dfcp+0,0x1.d3558f1812152p+0,0x1.e32ed1d846dfcp+0,0.06190888588461485,0.06190888588461485,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,10,0.2,28823037615171175/144115188075855872,tube,y,0x1.39fe9ceacfc13p+1,0x1.43653876ebc7ep+1,0x1.39fe9ceacfc13p+1,0x1.43653876ebc7ep+1,0.07344383565218982,0.07344383565218982,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,11,0.22,63410682753376585/288230376151711744,endpoint,x,0x1.e9421c4670345p+0,0x1.ee7b83d881b46p+0,0x1.e9421c4670345p+0,0x1.ee7b83d881b46p+0,0.020407174264164718,0.020407174264164718,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,11,0.22,63410682753376585/288230376151711744,endpoint,y,0x1.323e2689ba4d5p+1,0x1.33bc8a2ae42c7p+1,0x1.323e2689ba4d5p+1,0x1.33bc8a2ae42c7p+1,0.011669591611046748,0.011669591611046748,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,11,0.22,63410682753376585/288230376151711744,tube,x,0x1.de2689611e22ap+0,0x1.ee7ec8cdfd526p+0,0x1.de2689611e22ap+0,0x1.ee7ec8cdfd526p+0,0.06384655387881732,0.06384655387881732,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,11,0.22,63410682753376585/288230376151711744,tube,y,0x1.3223e4e18b80ep+1,0x1.3bb091656604dp+1,0x1.3223e4e18b80ep+1,0x1.3bb091656604dp+1,0.07460552633440853,0.07460552633440853,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,12,0.24,17293822569102705/72057594037927936,endpoint,x,0x1.f420c9fe5b460p+0,0x1.f9c8244053dc4p+0,0x1.f420c9fe5b460p+0,0x1.f9c8244053dc4p+0,0.022084847551547604,0.022084847551547604,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,12,0.24,17293822569102705/72057594037927936,endpoint,y,0x1.2a4a3dd33125fp+1,0x1.2bc6bec07fe32p+1,0x1.2a4a3dd33125fp+1,0x1.2bc6bec07fe32p+1,0.011612048981513023,0.011612048981513023,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,12,0.24,17293822569102705/72057594037927936,tube,x,0x1.e90639579f252p+0,0x1.f9cd126dfb220p+0,0x1.e90639579f252p+0,0x1.f9cd126dfb220p+0,0.06553417964822783,0.06553417964822783,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,12,0.24,17293822569102705/72057594037927936,tube,y,0x1.2a2f36377163cp+1,0x1.33d69e1b52c32p+1,0x1.2a2f36377163cp+1,0x1.33d69e1b52c32p+1,0.07542132021876125,0.07542132021876125,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,13,0.26,74939897799445055/288230376151711744,endpoint,x,0x1.fee984a054eebp+0,0x1.027e4bdc89e9cp+1,0x1.fee984a054eebp+0,0x1.027e4bdc89e9cp+1,0.02372855524199058,0.02372855524199058,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,13,0.26,74939897799445055/288230376151711744,endpoint,y,0x1.2246a0a450cb8p+1,0x1.23bf29127d15ap+1,0x1.2246a0a450cb8p+1,0x1.23bf29127d15ap+1,0.011490873141682734,0.011490873141682734,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,13,0.26,74939897799445055/288230376151711744,tube,x,0x1.f3db7143e700ep+0,0x1.02860c4c370a7p+1,0x1.f3db7143e700ep+0,0x1.02860c4c370a7p+1,0.0671486455313044,0.0671486455313044,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,13,0.26,74939897799445055/288230376151711744,tube,y,0x1.222b08b447921p+1,0x1.2be05822d29abp+1,0x1.222b08b447921p+1,0x1.2be05822d29abp+1,0.07584565065014193,0.07584565065014193,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,14,0.28,40352252661239645/144115188075855872,endpoint,x,0x1.04c1cce04bcf8p+1,0x1.0802af57c2bc8p+1,0x1.04c1cce04bcf8p+1,0x1.0802af57c2bc8p+1,0.025417621929456402,0.025417621929456402,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,14,0.28,40352252661239645/144115188075855872,endpoint,y,0x1.1a2b5990bcd3ap+1,0x1.1bc4858e9fb47p+1,0x1.1a2b5990bcd3ap+1,0x1.1bc4858e9fb47p+1,0.012486933677570367,0.012486933677570367,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,14,0.28,40352252661239645/144115188075855872,tube,x,0x1.fe96ee35aa0a2p+0,0x1.0810505feccd4p+1,0x1.fe96ee35aa0a2p+0,0x1.0810505feccd4p+1,0.06850734590222052,0.06850734590222052,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,14,0.28,40352252661239645/144115188075855872,tube,y,0x1.1a0be359fbfa5p+1,0x1.23eeeec2c13eep+1,0x1.1a0be359fbfa5p+1,0x1.23eeeec2c13eep+1,0.07724135032416202,0.07724135032416202,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,15,0.3,86469112845513525/288230376151711744,endpoint,x,0x1.09ec9f1fed441p+1,0x1.0d64c5b3c890ep+1,0x1.09ec9f1fed441p+1,0x1.0d64c5b3c890ep+1,0.02710420817911663,0.02710420817911663,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,15,0.3,86469112845513525/288230376151711744,endpoint,y,0x1.120a0aeafd7b8p+1,0x1.13ddb0e8ed2cep+1,0x1.120a0aeafd7b8p+1,0x1.13ddb0e8ed2cep+1,0.01427149676545536,0.01427149676545536,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,15,0.3,86469112845513525/288230376151711744,tube,x,0x1.04923c620700cp+1,0x1.0d78b65a4a09bp+1,0x1.04923c620700cp+1,0x1.0d78b65a4a09bp+1,0.06953358289872069,0.06953358289872069,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,15,0.3,86469112845513525/288230376151711744,tube,y,0x1.11e096cb53a9cp+1,0x1.1c0b34723569cp+1,0x1.11e096cb53a9cp+1,0x1.1c0b34723569cp+1,0.07942553185012002,0.07942553185012002,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,16,0.32,5764607523034235/18014398509481984,endpoint,x,0x1.0eeaf9c7ffb85p+1,0x1.1296bd92bc245p+1,0x1.0eeaf9c7ffb85p+1,0x1.1296bd92bc245p+1,0.028679346077154833,0.028679346077154833,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,16,0.32,5764607523034235/18014398509481984,endpoint,y,0x1.09fe0c1c064fbp+1,0x1.0c0900a0fefe0p+1,0x1.09fe0c1c064fbp+1,0x1.0c0900a0fefe0p+1,0.015959324767538252,0.015959324767538252,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,16,0.32,5764607523034235/18014398509481984,tube,x,0x1.09b868995b772p+1,0x1.12b1277ff5700p+1,0x1.09b868995b772p+1,0x1.12b1277ff5700p+1,0.07009111652218447,0.07009111652218447,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,16,0.32,5764607523034235/18014398509481984,tube,y,0x1.09c75dd2e20f6p+1,0x1.1430046e49798p+1,0x1.09c75dd2e20f6p+1,0x1.1430046e49798p+1,0.08131868923267493,0.08131868923267493,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,17,0.34,97998327891581995/288230376151711744,endpoint,x,0x1.13b156ef5552bp+1,0x1.178bffc35feeap+1,0x1.13b156ef5552bp+1,0x1.178bffc35feeap+1,0.030110457931385337,0.030110457931385337,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,17,0.34,97998327891581995/288230376151711744,endpoint,y,0x1.0214eb2059eeep+1,0x1.04531bb971e1dp+1,0x1.0214eb2059eeep+1,0x1.04531bb971e1dp+1,0.017522883179388327,0.017522883179388327,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,17,0.34,97998327891581995/288230376151711744,tube,x,0x1.0eb2a7f438ee9p+1,0x1.17ace0cdc4f85p+1,0x1.0eb2a7f438ee9p+1,0x1.17ace0cdc4f85p+1,0.07013617155469198,0.07013617155469198,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,17,0.34,97998327891581995/288230376151711744,tube,y,0x1.01d0a0ab0c732p+1,0x1.0c66e76098b43p+1,0x1.01d0a0ab0c732p+1,0x1.0c66e76098b43p+1,0.08271106590883237,0.08271106590883237,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,18,0.36,51881467707308115/144115188075855872,endpoint,x,0x1.1834763af4dccp+1,0x1.1c385a1060da3p+1,0x1.1834763af4dccp+1,0x1.1c385a1060da3p+1,0.03136871262538987,0.03136871262538987,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,18,0.36,51881467707308115/144115188075855872,endpoint,y,0x1.f4b81118dfd38p+0,0x1.f9914c4752e25p+0,0x1.f4b81118dfd38p+0,0x1.f9914c4752e25p+0,0.01893968471545837,0.01893968471545837,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,18,0.36,51881467707308115/144115188075855872,tube,x,0x1.13759aa15030dp+1,0x1.1c5f7a42b8ac8p+1,0x1.13759aa15030dp+1,0x1.1c5f7a42b8ac8p+1,0.06963725453621583,0.06963725453621583,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,18,0.36,51881467707308115/144115188075855872,tube,y,0x1.f414ab37f2128p+0,0x1.04bc03c056c8bp+1,0x1.f414ab37f2128p+0,0x1.04bc03c056c8bp+1,0.08354737067883944,0.08354737067883944,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,19,0.38,109527542937650465/288230376151711744,endpoint,x,0x1.1c69cef18a4efp+1,0x1.2090489258326p+1,0x1.1c69cef18a4efp+1,0x1.2090489258326p+1,0.03242416717310048,0.03242416717310048,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,19,0.38,109527542937650465/288230376151711744,endpoint,y,0x1.e5c09a822540bp+0,0x1.eaeb94b82114dp+0,0x1.e5c09a822540bp+0,0x1.eaeb94b82114dp+0,0.02018703287087975,0.02018703287087975,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,19,0.38,109527542937650465/288230376151711744,tube,x,0x1.17f639ad1f945p+1,0x1.20bd3b3a2e4d3p+1,0x1.17f639ad1f945p+1,0x1.20bd3b3a2e4d3p+1,0.06857318294118553,0.06857318294118553,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,19,0.38,109527542937650465/288230376151711744,tube,y,0x1.e5038fb261aebp+0,0x1.fa773495cce8fp+0,0x1.e5038fb261aebp+0,0x1.fa773495cce8fp+0,0.08379583885400965,0.08379583885400965,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,20,0.4,28823037615171175/72057594037927936,endpoint,x,0x1.2047c43ce69afp+1,0x1.248974855f84cp+1,0x1.2047c43ce69afp+1,0x1.248974855f84cp+1,0.03325465716063869,0.03325465716063869,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,20,0.4,28823037615171175/72057594037927936,endpoint,y,0x1.d75b684a9d6dbp+0,0x1.dccbe7441dc0dp+0,0x1.d75b684a9d6dbp+0,0x1.dccbe7441dc0dp+0,0.02124780265178261,0.02124780265178261,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,20,0.4,28823037615171175/72057594037927936,tube,x,0x1.1c2a0c859761ap+1,0x1.24bb9c30954f8p+1,0x1.1c2a0c859761ap+1,0x1.24bb9c30954f8p+1,0.06694217538084413,0.06694217538084413,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,4,20,0.4,28823037615171175/72057594037927936,tube,y,0x1.d6869de14e40ap+0,0x1.ebe3205a8a9e3p+0,0x1.d6869de14e40ap+0,0x1.ebe3205a8a9e3p+0,0.08344283542498077,0.08344283542498077,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,1,0.02,5764607523034235/288230376151711744,endpoint,x,0x1.8a704fcf18320p+0,0x1.8bf97018f0082p+0,0x1.8a704fcf18320p+0,0x1.8bf97018f0082p+0,0.005998628643134385,0.005998628643134385,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,1,0.02,5764607523034235/288230376151711744,endpoint,y,0x1.78b8e7f443addp+1,0x1.7a054242865fep+1,0x1.78b8e7f443addp+1,0x1.7a054242865fep+1,0.010142601216458491,0.010142601216458491,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,1,0.02,5764607523034235/288230376151711744,tube,x,0x1.8126ebf5247c2p+0,0x1.8bf97cbee9f6ep+0,0x1.8126ebf5247c2p+0,0x1.8bf97cbee9f6ep+0,0.04227547575053858,0.04227547575053858,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,1,0.02,5764607523034235/288230376151711744,tube,y,0x1.78a90ed1b452bp+1,0x1.80122d6a5ef77p+1,0x1.78a90ed1b452bp+1,0x1.80122d6a5ef77p+1,0.05789549307272601,0.05789549307272601,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,2,0.04,5764607523034235/144115188075855872,endpoint,x,0x1.93f62389192ccp+0,0x1.95ca192eaec34p+0,0x1.93f62389192ccp+0,0x1.95ca192eaec34p+0,0.0071404961832630676,0.0071404961832630676,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,2,0.04,5764607523034235/144115188075855872,endpoint,y,0x1.726e97fef3e49p+1,0x1.73c30008db8a8p+1,0x1.726e97fef3e49p+1,0x1.73c30008db8a8p+1,0.010388378940930476,0.010388378940930476,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,2,0.04,5764607523034235/144115188075855872,tube,x,0x1.8a4ab5acbec85p+0,0x1.95ca4a0a7605ap+0,0x1.8a4ab5acbec85p+0,0x1.95ca4a0a7605ap+0,0.044915459518269474,0.044915459518269474,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,2,0.04,5764607523034235/144115188075855872,tube,y,0x1.725dbb534a7e3p+1,0x1.7a1a25169a3d0p+1,0x1.725dbb534a7e3p+1,0x1.7a1a25169a3d0p+1,0.060437412611909824,0.060437412611909824,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,3,0.06,17293822569102705/288230376151711744,endpoint,x,0x1.9dd970e275f34p+0,0x1.9ffe3b12e40d3p+0,0x1.9dd970e275f34p+0,0x1.9ffe3b12e40d3p+0,0.00837386782050209,0.00837386782050209,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,3,0.06,17293822569102705/288230376151711744,endpoint,y,0x1.6bdaec97ff705p+1,0x1.6d3726f084ea1p+1,0x1.6bdaec97ff705p+1,0x1.6d3726f084ea1p+1,0.010627072547277905,0.010627072547277905,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,3,0.06,17293822569102705/288230376151711744,tube,x,0x1.93cd4a34ed651p+0,0x1.9ffeabdfe0544p+0,0x1.93cd4a34ed651p+0,0x1.9ffeabdfe0544p+0,0.04762850211676262,0.04762850211676262,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,3,0.06,17293822569102705/288230376151711744,tube,y,0x1.6bc8fd49039e7p+1,0x1.73d8d79dd797cp+1,0x1.6bc8fd49039e7p+1,0x1.73d8d79dd797cp+1,0.06298379079812344,0.06298379079812344,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,4,0.08,5764607523034235/72057594037927936,endpoint,x,0x1.a81748279bbe7p+0,0x1.aa92ed8bde612p+0,0x1.a81748279bbe7p+0,0x1.aa92ed8bde612p+0,0.009699189164744437,0.009699189164744437,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,4,0.08,5764607523034235/72057594037927936,endpoint,y,0x1.64fe795927a85p+1,0x1.6662282f69184p+1,0x1.64fe795927a85p+1,0x1.6662282f69184p+1,0.010854582421301995,0.010854582421301995,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,4,0.08,5764607523034235/72057594037927936,tube,x,0x1.9dad48486c27ap+0,0x1.aa93aaaa43963p+0,0x1.9dad48486c27ap+0,0x1.aa93aaaa43963p+0,0.05039038552006958,0.05039038552006958,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,4,0.08,5764607523034235/72057594037927936,tube,y,0x1.64eb4eb105a5dp+1,0x1.6d4e0ac5b6cacp+1,0x1.64eb4eb105a5dp+1,0x1.6d4e0ac5b6cacp+1,0.06551314363813487,0.06551314363813487,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,5,0.1,28823037615171175/288230376151711744,endpoint,x,0x1.b2ab088fb20ebp+0,0x1.b5837352756d7p+0,0x1.b2ab088fb20ebp+0,0x1.b5837352756d7p+0,0.011114761876679147,0.011114761876679147,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,5,0.1,28823037615171175/288230376151711744,endpoint,y,0x1.5ddac02a98941p+1,0x1.5f455d19752eep+1,0x1.5ddac02a98941p+1,0x1.5f455d19752eep+1,0.011066071159083979,0.011066071159083979,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,5,0.1,28823037615171175/288230376151711744,tube,x,0x1.a7e7d1b066a76p+0,0x1.b58489a0191b5p+0,0x1.a7e7d1b066a76p+0,0x1.b58489a0191b5p+0,0.05317258455256968,0.05317258455256968,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,5,0.1,28823037615171175/288230376151711744,tube,y,0x1.5dc64e5182259p+1,0x1.667a0fcec8c5ep+1,0x1.5dc64e5182259p+1,0x1.667a0fcec8c5ep+1,0.06798571221338756,0.06798571221338756,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,6,0.12,17293822569102705/144115188075855872,endpoint,x,0x1.bd8e1fcf19198p+0,0x1.c0c8f0ce7134ap+0,0x1.bd8e1fcf19198p+0,0x1.c0c8f0ce7134ap+0,0.012616216983684314,0.012616216983684314,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,6,0.12,17293822569102705/144115188075855872,endpoint,y,0x1.567258a2dcfbap+1,0x1.57e32e4f1e2d9p+1,0x1.567258a2dcfbap+1,0x1.57e32e4f1e2d9p+1,0.011255940541004872,0.011255940541004872,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,6,0.12,17293822569102705/144115188075855872,tube,x,0x1.b2785c273eb1cp+0,0x1.c0ca6d0a10b33p+0,0x1.b2785c273eb1cp+0,0x1.c0ca6d0a10b33p+0,0.055939727188165866,0.055939727188165866,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,6,0.12,17293822569102705/144115188075855872,tube,y,0x1.565c97fa63633p+1,0x1.5f5e38a427f0ep+1,0x1.565c97fa63633p+1,0x1.5f5e38a427f0ep+1,0.07036217011873935,0.07036217011873935,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,7,0.14,40352252661239645/288230376151711744,endpoint,x,0x1.c8b7cca60ef07p+0,0x1.cc5a25bad1d27p+0,0x1.c8b7cca60ef07p+0,0x1.cc5a25bad1d27p+0,0.014195983475367768,0.014195983475367768,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,7,0.14,40352252661239645/288230376151711744,endpoint,y,0x1.4ec91669f10d1p+1,0x1.503f3a51dd740p+1,0x1.4ec91669f10d1p+1,0x1.503f3a51dd740p+1,0.01141785454165456,0.01141785454165456,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,7,0.14,40352252661239645/288230376151711744,tube,x,0x1.bd58712eba5cdp+0,0x1.cc5c13ae0695fp+0,0x1.bd58712eba5cdp+0,0x1.cc5c13ae0695fp+0,0.0586492119584574,0.0586492119584574,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,7,0.14,40352252661239645/288230376151711744,tube,y,0x1.4eb2051d9620cp+1,0x1.57fce5063bec7p+1,0x1.4eb2051d9620cp+1,0x1.57fce5063bec7p+1,0.07259749278781902,0.07259749278781902,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,8,0.16,5764607523034235/36028797018963968,endpoint,x,0x1.d41ce91681ba6p+0,0x1.d82b2ef61494dp+0,0x1.d41ce91681ba6p+0,0x1.d82b2ef61494dp+0,0.01584278782216031,0.01584278782216031,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,8,0.16,5764607523034235/36028797018963968,endpoint,y,0x1.46e42c0c34ceap+1,0x1.485e78fe61018p+1,0x1.46e42c0c34ceap+1,0x1.485e78fe61018p+1,0.01154481720768441,0.01154481720768441,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,8,0.16,5764607523034235/36028797018963968,tube,x,0x1.c87f6f648a40fp+0,0x1.d82d999690df8p+0,0x1.c87f6f648a40fp+0,0x1.d82d999690df8p+0,0.061251294339508044,0.061251294339508044,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,8,0.16,5764607523034235/36028797018963968,tube,y,0x1.46cbcfd012b7fp+1,0x1.5059a92c1569ap+1,0x1.46cbcfd012b7fp+1,0x1.5059a92c1569ap+1,0.07464138977719648,0.07464138977719648,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,9,0.18,51881467707308115/288230376151711744,endpoint,x,0x1.dfafc1d002144p+0,0x1.e42d57134b609p+0,0x1.dfafc1d002144p+0,0x1.e42d57134b609p+0,0.017541245391201388,0.017541245391201388,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,9,0.18,51881467707308115/288230376151711744,endpoint,y,0x1.3eca4704bccccp+1,0x1.404758dbf9da8p+1,0x1.3eca4704bccccp+1,0x1.404758dbf9da8p+1,0.011629324051780188,0.011629324051780188,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,9,0.18,51881467707308115/288230376151711744,tube,x,0x1.d3e255ac32bf3p+0,0x1.e43046eabeb0ap+0,0x1.d3e255ac32bf3p+0,0x1.e43046eabeb0ap+0,0.0636893060399808,0.0636893060399808,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,9,0.18,51881467707308115/288230376151711744,tube,y,0x1.3eb0ae881f9dcp+1,0x1.487971d8abe77p+1,0x1.3eb0ae881f9dcp+1,0x1.487971d8abe77p+1,0.07643929894454748,0.07643929894454748,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,10,0.2,28823037615171175/144115188075855872,endpoint,x,0x1.eb60011f1118ap+0,0x1.f04efd2c1d56dp+0,0x1.eb60011f1118ap+0,0x1.f04efd2c1d56dp+0,0.019271615205291637,0.019271615205291637,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,10,0.2,28823037615171175/144115188075855872,endpoint,y,0x1.3683a14f2b11cp+1,0x1.3801d2b14fb1dp+1,0x1.3683a14f2b11cp+1,0x1.3801d2b14fb1dp+1,0.011663601800365075,0.011663601800365075,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,10,0.2,28823037615171175/144115188075855872,tube,x,0x1.df739b443bfa7p+0,0x1.f05274b9c11fcp+0,0x1.df739b443bfa7p+0,0x1.f05274b9c11fcp+0,0.06590041274207192,0.06590041274207192,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,10,0.2,28823037615171175/144115188075855872,tube,y,0x1.3668e55fbf5d4p+1,0x1.4062a257c499fp+1,0x1.3668e55fbf5d4p+1,0x1.4062a257c499fp+1,0.07793390379308596,0.07793390379308596,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,11,0.22,63410682753376585/288230376151711744,endpoint,x,0x1.f71ab3f128fb8p+0,0x1.fc7b99c2c98d5p+0,0x1.f71ab3f128fb8p+0,0x1.fc7b99c2c98d5p+0,0.02100979202129527,0.02100979202129527,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,11,0.22,63410682753376585/288230376151711744,endpoint,y,0x1.2e1a04a5fdaf0p+1,0x1.2f976f8b5bf4ep+1,0x1.2e1a04a5fdaf0p+1,0x1.2f976f8b5bf4ep+1,0.011639940258233672,0.011639940258233672,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,11,0.22,63410682753376585/288230376151711744,tube,x,0x1.eb23152eed6d3p+0,0x1.fc7f95642dca5p+0,0x1.eb23152eed6d3p+0,0x1.fc7f95642dca5p+0,0.06781770038684387,0.06781770038684387,0.0,0.0,0.0,0.0,False,1.0,False
prefix-b32,brusselator,21,11,0.22,63410682753376585/288230376151711744,tube,y,0x1.2dfe4bf786af7p+1,0x1.381d25d1a59e7p+1,0x1.2dfe4bf786af7p+1,0x1.381d25d1a59e7p+1,0.07906649733001103,0.07906649733001103,0.0,0.0,0.0,0.0,False,1.0,False
