plant,step,exact_time,view,coordinate,reference,reference_data_origin,observer,gpu_lo_hex,gpu_hi_hex,reference_lo_hex,reference_hi_hex,gpu_width,reference_width,width_ratio,lower_abs_diff,upper_abs_diff,center_abs_diff,near_zero_reference,width_ratio_over_1p10
van_der_pol,683,3937226938232382505/576460752303423488,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.8a293e51c9a46p+0,0x1.e496b723ad00cp+0,0x1.9a4b17faf6539p+0,0x1.e46d41b2f89acp+0,0.35323290943357355,0.2895837854614711,1.2197951928512616,0.0630165136359977,0.000632610336104733,0.03119195164994648,False,True
van_der_pol,683,3937226938232382505/576460752303423488,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.933d2efbadf7ep+0,0x1.bbadd2cdf0af4p+0,0x1.93328f3809d1dp+0,0x1.b56ff45376014p+0,0.15796874888721169,0.13374931258675615,1.1810808282453464,0.00016211058041215587,0.02438154688086769,0.012271828730639922,False,True
van_der_pol,683,3937226938232382505/576460752303423488,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.888c10c8c3d82p+0,0x1.f22b851ac9d2cp+0,0x1.9a4a33b2db1cap+0,0x1.f065c6692ad76p+0,0.4125893306972821,0.3363582320305154,1.2266366373927509,0.06930750098332972,0.006923597683436977,0.03119195164994637,False,True
van_der_pol,684,985747886438854185/144115188075855872,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.9c8803fc47d1ep+0,0x1.bf81fe0d76056p+0,0x1.9c7a4fbd94ec0p+0,0x1.b97066c8918dcp+0,0.136626843637897,0.11313003557427859,1.2076973453101316,0.00020910769207871382,0.023705915755697138,0.011957511723887926,False,True
van_der_pol,684,985747886438854185/144115188075855872,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.7de57281e55c9p+0,0x1.d8c140ef572aep+0,0x1.8e13124ed9a62p+0,0x1.d8b408248a05bp+0,0.35491647884355726,0.29151855914130764,1.2174747291870318,0.06319617036596115,0.00020174933628847036,0.03149721051483623,False,True
van_der_pol,684,985747886438854185/144115188075855872,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.981e30c14ebf9p+0,0x1.bf9666686e145p+0,0x1.98157bb3eaa2bp+0,0x1.b97fcff23ad3bp+0,0.15417800264488601,0.1305287029392197,1.181180837418407,0.000132861871054768,0.023782161576721084,0.011957511723887926,False,True
van_der_pol,684,985747886438854185/144115188075855872,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.7c38b0f44058bp+0,0x1.e67ad1f6e1957p+0,0x1.8e1230d73b17fp+0,0x1.e4c1b9160dfa9p+0,0.41507154764370835,0.3386159089449259,1.2257886787924592,0.06972502986422757,0.0067306088345548964,0.03149721051483634,False,True
van_der_pol,685,3948756153278450975/576460752303423488,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.a12cb91a5bbedp+0,0x1.c34a41e76e9a7p+0,0x1.a120d42c7c106p+0,0x1.bd606b1dd00e9p+0,0.13326315886193507,0.11034530059623004,1.207692200228489,0.00018149192299588002,0.023099350188700907,0.011640421055848393,False,True
van_der_pol,685,3948756153278450975/576460752303423488,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.71a4c9ed8cfc2p+0,0x1.ccc8c03c5f652p+0,0x1.81d1073a9f627p+0,0x1.ccddaf5cb78bap+0,0.3560174887119594,0.29316187698728835,1.2144058169179905,0.06317504054677525,0.0003194288221042285,0.03174723468443974,False,True
van_der_pol,685,3948756153278450975/576460752303423488,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.9ce1c9fbffa70p+0,0x1.c35eb4c742b69p+0,0x1.9cdad942a59c4p+0,0x1.bd6fe9c91e870p+0,0.15034358465623954,0.12727454455390852,1.1812541555987253,0.00010590100468288455,0.023174941107013902,0.011640421055848282,False,True
van_der_pol,685,3948756153278450975/576460752303423488,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.6fe94e6a01c44p+0,0x1.daa0fcf22d603p+0,0x1.81d0299668428p+0,0x1.d8fb4e33316ecp+0,0.41686526131125823,0.34050206020144547,1.2242664877405889,0.06992883523934612,0.006434365870466641,0.03174723468443963,False,True
van_der_pol,686,1977260380400742605/288230376151711744,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.a5b378b0823b9p+0,0x1.c6f25992d07ccp+0,0x1.a5a94533d2cdcp+0,0x1.c130ab9c3150ep+0,0.12986569905320233,0.10753479049754988,1.207662175676636,0.00015565675806006318,0.022486565313712514,0.011321111035886178,False,True
van_der_pol,686,1977260380400742605/288230376151711744,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.656bf1f1a3911p+0,0x1.c0b2ce9e78ffbp+0,0x1.758ccfa219eadp+0,0x1.c0ecbb7b7a4eep+0,0.3565500184972117,0.2944323926643764,1.2109741569897277,0.06300149496232788,0.0008838691294925649,0.03194268204591022,False,True
van_der_pol,686,1977260380400742605/288230376151711744,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.a18797c33d4a8p+0,0x1.c706cf1a41298p+0,0x1.a1824c3b9f674p+0,0x1.c140392e90731p+0,0.14647241472618688,0.12399178439322545,1.1813074184146488,8.079586940556993e-05,0.022561426202367008,0.011321111035886289,False,True
van_der_pol,686,1977260380400742605/288230376151711744,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.63a2a67b30c7ap+0,0x1.cea3a9777cc9ap+0,0x1.758bf6c39d0fep+0,0x1.cd1523bc882a4p+0,0.41798418674080295,0.3419368846617572,1.2224015761103733,0.06996633308543299,0.0060809689936127675,0.03194268204591011,False,True
van_der_pol,687,3960285368324519445/576460752303423488,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.aa1bfaa16af1bp+0,0x1.ca7a62c0003b9p+0,0x1.aa1364501bf83p+0,0x1.c4e12a064e71fp+0,0.12644053217562812,0.10470233629391767,1.207619014543167,0.00013102994032543336,0.021869225822035876,0.011000127881180655,False,True
van_der_pol,687,3960285368324519445/576460752303423488,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.593f5f5b7aa45p+0,0x1.b484ffbc38022p+0,0x1.694ef5908ab20p+0,0x1.b4e2c92a3dc58p+0,0.35653116571244614,0.2952244043581924,1.2076615633708618,0.06273783488727847,0.0014310735330247404,0.03208445421015149,False,True
van_der_pol,687,3960285368324519445/576460752303423488,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.a60f44c46ca0bp+0,0x1.ca8ed3463aedfp+0,0x1.a60b88f38c7e7p+0,0x1.c4f0c00c1a4d1p+0,0.142571360293279,0.12068504666768343,1.1813506662997064,5.697106838287169e-05,0.021943284693978438,0.011000127881180655,False,True
van_der_pol,687,3960285368324519445/576460752303423488,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.57693b851e925p+0,0x1.c2887ce0298efp+0,0x1.694e2257ebc5ep+0,0x1.c110f5b0722c8p+0,0.4184456679604289,0.34281655226950614,1.2206110387326536,0.06989901205561311,0.00573010363530968,0.032084454210151714,False,True
van_der_pol,688,247878123490472105/36028797018963968,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.ae6603f5f875dp+0,0x1.cde2874dda3aap+0,0x1.ae5eec21886b0p+0,0x1.c87209ac0ba32p+0,0.1229936685138171,0.10185417777685801,1.207546623990932,0.00010823189226560892,0.021247722629224697,0.010677977260745264,False,True
van_der_pol,688,247878123490472105/36028797018963968,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.4d234bd71ba0bp+0,0x1.a844d9d37c014p+0,0x1.5d178f608a9b9p+0,0x1.a8c9d980170c6p+0,0.3559807530549526,0.2956892325423184,1.2039016436082277,0.062320920041183836,0.002029399528549636,0.032175159784866625,False,True
van_der_pol,688,247878123490472105/36028797018963968,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.aa78892192e2cp+0,0x1.cdf6eb669a963p+0,0x1.aa763d32d5a97p+0,0x1.c881a1df192d2p+0,0.13864721474938135,0.11736134725243974,1.1813703403656106,3.5043512274457456e-05,0.02132091100921607,0.010677977260745375,False,True
van_der_pol,688,247878123490472105/36028797018963968,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.4b41524fc8360p+0,0x1.b655169753c46p+0,0x1.5d16c29a758abp+0,0x1.b4f8e982b075bp+0,0.41827036616046476,0.3432945553749214,1.2184008153105144,0.06966306517763843,0.005312745607904956,0.032175159784866736,False,True
van_der_pol,689,3971814583370587915/576460752303423488,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.b29164e223692p+0,0x1.d12afe7f278ddp+0,0x1.b28b9eaa0c39ap+0,0x1.cbe37cef8f022p+0,0.11953125079539251,0.09899701306383868,1.2074228009112986,8.8108724581204e-05,0.020622346456135032,0.01035522759035823,False,True
van_der_pol,689,3971814583370587915/576460752303423488,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.411afeb29d2d0p+0,0x1.9bf883d554cfcp+0,0x1.50da6dc9b3e79p+0,0x1.9cb75367fa5e5p+0,0.35494262788382525,0.2963393699087318,1.1977572470142674,0.06151480020228406,0.002911542227190589,0.032213171214737324,False,True
van_der_pol,689,3971814583370587915/576460752303423488,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.aec326d8a4ee1p+0,0x1.d13f50acb1a4ap+0,0x1.aec21cdfb4673p+0,0x1.cbf312ddf2705p+0,0.13470708300584477,0.11402833420837455,1.1813474601819758,1.5853191623005358e-05,0.02069460198909323,0.01035522759035823,False,True
van_der_pol,689,3971814583370587915/576460752303423488,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.3f2c4aa5dfb06p+0,0x1.aa11ade9588cep+0,0x1.50d7bfb3533e3p+0,0x1.a8e47785a1482p+0,0.4175626792647211,0.34394406208415496,1.2140424135671033,0.0690224798050203,0.004596137375545872,0.03221317121473721,False,True
van_der_pol,690,1988789595446811075/288230376151711744,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.b69dfd0d21087p+0,0x1.d45407d6b749fp+0,0x1.b69972180821cp+0,0x1.cf359c41fe91fp+0,0.11605899259143904,0.09613288425902122,1.2072767137489473,6.931766338413858e-05,0.019995425995801952,0.010032371829593045,False,True
van_der_pol,690,1988789595446811075/288230376151711744,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.352a7cf036f19p+0,0x1.8fa50d3657bfdp+0,0x1.44ad3c06ca012p+0,0x1.909f0637b6c00p+0,0.3534326716624543,0.2966581696934969,1.1913802071509307,0.06058878232130227,0.0038142803523448787,0.032201531336823574,False,True
van_der_pol,690,1988789595446811075/288230376151711744,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.b2eef2c18a540p+0,0x1.d4684191016d5p+0,0x1.b2ef1367dd8f9p+0,0x1.cf452a60dc931p+0,0.13075726094311801,0.11068862513549327,1.181307119706825,1.946074219327798e-06,0.02006668973340542,0.010032371829592934,False,True
van_der_pol,690,1988789595446811075/288230376151711744,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.332fbdee28c25p+0,0x1.9dc1ead0370c3p+0,0x1.44a8507b16b65p+0,0x1.9cc6105b3b281p+0,0.41629295844021597,0.3442039415571747,1.2094369302016454,0.06824603977834443,0.003842977104696832,0.0322015313368238,False,True
van_der_pol,691,3983343798416656385/576460752303423488,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.ba8b9e58fad22p+0,0x1.d75e0760779d2p+0,0x1.ba88588bf0877p+0,0x1.d2689af383cfap+0,0.11258560593413947,0.09326567677206365,1.2071494019101228,4.993682731924132e-05,0.019369865989395052,0.009709901408357147,False,True
van_der_pol,691,3983343798416656385/576460752303423488,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.294b56d561744p+0,0x1.8359990cba009p+0,0x1.389889fa74c5ap+0,0x1.84814f339dac5p+0,0.3517800698396496,0.2965205444860668,1.1863598539162246,0.05977172522699936,0.004512199873416556,0.03214196255020807,False,True
van_der_pol,691,3983343798416656385/576460752303423488,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.b6fbb2e02ac07p+0,0x1.d772229ba701ep+0,0x1.b6fd07b04b6c3p+0,0x1.d2781b91883dfp+0,0.12680719687728526,0.10734676598514792,1.181285674640909,2.031403771152185e-05,0.019440116854425815,0.009709901408357036,False,True
van_der_pol,691,3983343798416656385/576460752303423488,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.2745444a33824p+0,0x1.917519024a5dap+0,0x1.389179ca97531p+0,0x1.909dcccddd89fp+0,0.4147923421322566,0.3439380534166179,1.206008867038076,0.06756910690802731,0.0032851818076113926,0.03214196255020796,False,True
van_der_pol,692,997277101484922655/144115188075855872,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.be5a2664655b9p+0,0x1.da496b2f503f4p+0,0x1.be584ac3e5fb9p+0,0x1.d57cbc17f7a1fp+0,0.10911970094720291,0.09039982130493618,1.207078723962528,2.8349575018182804e-05,0.018748229217284917,0.009388289396151439,False,True
van_der_pol,692,997277101484922655/144115188075855872,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.1d76a614d0453p+0,0x1.772559ed196f2p+0,0x1.2ca01c478ba6ap+0,0x1.7862f50a1bfa1p+0,0.35032199888625093,0.295941874981805,1.1837527180220415,0.059226405511599856,0.004846281607153946,0.03203634355937701,False,True
van_der_pol,692,997277101484922655/144115188075855872,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.bae938fdd7a57p+0,0x1.da5d62d322276p+0,0x1.baebe75531b5cp+0,0x1.d58c29c3f019cp+0,0.12286626298237713,0.10400786594108524,1.1813170270407638,4.090912449439266e-05,0.018817487916797493,0.009388289396151439,False,True
van_der_pol,692,997277101484922655/144115188075855872,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.1b657d2bdf2b8p+0,0x1.853b18e261eedp+0,0x1.2c9701b7a7407p+0,0x1.8470a5a657c62p+0,0.41341565328435803,0.3431646783579001,1.2047150518597092,0.06716183102260564,0.003089143903852287,0.03203634355937679,False,True
van_der_pol,693,3994873013462724855/576460752303423488,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.c209ce5ff2a4dp+0,0x1.dd165a7927955p+0,0x1.c2094d7657e94p+0,0x1.d8724c2a13f45p+0,0.1056602059879328,0.08753959548998247,1.2069990202322096,7.683784799761284e-06,0.01812829428275009,0.009067989033774926,False,True
van_der_pol,693,3994873013462724855/576460752303423488,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.11c40d1da5df6p+0,0x1.6af88df745d94p+0,0x1.20c77342bda44p+0,0x1.6c489b0a8c90dp+0,0.3484573870955283,0.2949395048917032,1.1814537602328858,0.058645614677306224,0.005127732473481084,0.031886673575393654,False,True
van_der_pol,693,3994873013462724855/576460752303423488,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.beb7b4bc561dbp+0,0x1.dd2a28a1b79eep+0,0x1.bebbac6ed54eep+0,0x1.d881a1b68a112p+0,0.11893390989417152,0.10067685127865733,1.181343162640055,6.05402739821681e-05,0.01819651834153202,0.009067989033774815,False,True
van_der_pol,693,3994873013462724855/576460752303423488,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.0fa8f119cd7c2p+0,0x1.7903789664776p+0,0x1.20bc69c9992dep+0,0x1.7843731ef7422p+0,0.4115376166509863,0.34190424284140963,1.2036633802227361,0.0667033604801821,0.0029300133293945763,0.031886673575393765,False,True
van_der_pol,694,2000318810492879545/288230376151711744,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.c59a95488d881p+0,0x1.dfc54a41d70bfp+0,0x1.c59b70ee2c4cap+0,0x1.db49a05f7bc75p+0,0.10221415601837647,0.08468910709732813,1.206933920095625,1.3091978660506598e-05,0.01751195694238783,0.008749432481863662,False,True
van_der_pol,694,2000318810492879545/288230376151711744,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.063887e375495p+0,0x1.5ed5a91c843a7p+0,0x1.1511ce3f1dbd2p+0,0x1.6036b90acda05p+0,0.34614761012102635,0.2935320613177168,1.1792497506647455,0.05800285089249191,0.005387302089182366,0.03169507649083714,False,True
van_der_pol,694,2000318810492879545/288230376151711744,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.c2671b0fd45ffp+0,0x1.dfd8e946d828cp+0,0x1.c26c5d3444d34p+0,0x1.db58d8e5ab355p+0,0.11501778453001354,0.09735844689419815,1.1813847508784343,8.023633604392622e-05,0.01757910129977147,0.008749432481863884,False,True
van_der_pol,694,2000318810492879545/288230376151711744,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.0414b5eafadadp+0,0x1.6cd0ca5adaf9dp+0,0x1.1504f246eea96p+0,0x1.6c1ae448d904dp+0,0.4091198704846839,0.3401786093403254,1.202661952431546,0.06616570706301617,0.002775554081342335,0.031695076490836915,False,True
van_der_pol,695,4006402228508793325/576460752303423488,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.c90cac313947fp+0,0x1.e2568fed9d689p+0,0x1.c90ed04095ceap+0,0x1.de031657f53cbp+0,0.0987837157191529,0.0818523222982821,1.2068529388716702,3.266692194858756e-05,0.016898726498922212,0.008433029788486812,False,True
van_der_pol,695,4006402228508793325/576460752303423488,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.f5ad8ea4b3546p-1,0x1.52c0f6d736ce1p+0,0x1.0981e4e9fe1dep+0,0x1.5431de3335468p+0,0.3434171389937002,0.2917476466892901,1.1771033730374452,0.057298516771381314,0.005629024466971222,0.03146377061917627,False,True
van_der_pol,695,4006402228508793325/576460752303423488,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.c5f7937aa3f8dp+0,0x1.e269fa7c43210p+0,0x1.c5fe0b367aa8bp+0,0x1.de122d3a20cbfp+0,0.11112064160911994,0.09405720318876565,1.1814155412011271,9.868942169033446e-05,0.01696474899866396,0.008433029788486701,False,True
van_der_pol,695,4006402228508793325/576460752303423488,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.f156fa3481f00p-1,0x1.60a792df3183cp+0,0x1.09735392ff434p+0,0x1.5ffbc15a16248p+0,0.40619026239487166,0.33801923857288774,1.2016779403142879,0.06554928253016801,0.0026217412918159155,0.031463770619176046,False,True
van_der_pol,696,501520854503978445/72057594037927936,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.cc602f65a2e18p+0,0x1.e4caa6f39cb65p+0,0x1.cc6391d01af15p+0,0x1.e09f1276ce1efp+0,0.09537455764969427,0.07903293676206724,1.2067697539422624,5.164241161925709e-05,0.01628997847600777,0.008119168032194146,False,True
van_der_pol,696,501520854503978445/72057594037927936,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.df4275b85b55fp-1,0x1.46be8e537b53cp+0,0x1.fc355a8e87f1ep-1,0x1.483de81c3157ap+0,0.3402912298458062,0.28960006426256757,1.1750385163494963,0.05654063333923165,0.005849467755993043,0.03119505054761229,False,True
van_der_pol,696,501520854503978445/72057594037927936,tube,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.c9693146b06cfp+0,0x1.e4ddd8151206bp+0,0x1.c970d3e7733b7p+0,0x1.e0ae0361f8b0ap+0,0.10724871195416252,0.0907773660778346,1.1814477175092855,0.00011650490596970542,0.01635484097035822,0.008119168032194257,False,True
van_der_pol,696,501520854503978445/72057594037927936,tube,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.dadf6906ae829p-1,0x1.548c25c6eec2ep+0,0x1.fc1508595c8b8p-1,0x1.53ea225164101p+0,0.40277774715605685,0.3354433860420525,1.2007324154114134,0.0648622311046142,0.002472130009390172,0.03119505054761207,False,True
van_der_pol,697,4017931443554861795/576460752303423488,endpoint,x,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.cf8e523c8c930p+0,0x1.e72903d9d2b28p+0,0x1.cf91f05be519fp+0,0x1.e325f5a95aef9p+0,0.09220419015593784,0.07647736683960327,1.205640230126105,5.520119932689305e-05,0.015671622117007677,0.007808210458840392,False,True
van_der_pol,697,4017931443554861795/576460752303423488,endpoint,y,stock_flowstar,REUSED_MATCHED_REFERENCE_COMPLETE_OBJECT,CURRENT_STRICT_CORRECTED_CPU_RANGE_ON_COMPLETE_SAVED_OBJECT,0x1.c9335eea9f8a5p-1,0x1.3ad2b0942e462p+0,0x1.e5bc7b8855aa0p-1,0x1.3c5f1ebe7c365p+0,0.3368073177684926,0.2871227847221054,1.1730428084781739,0.05573357987583394,0.006049046829446736,0.030891313352640393,False,True
