run_id,segment_index,attempt_index,t_start,h_try,failed_state_dimension,source_expression,dropped_total_degree,term_rank,monomial,coefficient,abs_interval_contribution,dropped_range_interval_lo,dropped_range_interval_hi,dropped_range_width,contribution_to_residual_lo,contribution_to_residual_hi,contribution_shift,residual_center,residual_radius,target_interval_lo,target_interval_hi,minimal_symmetric_radius_needed,minimal_asymmetric_interval_lo,minimal_asymmetric_interval_hi
flowstar_style_o6_target,105,2,2.0334946283818605,0.0083682083124580198,y,Picard integrated y,7,5,x*y^2*tau^4,-53.649316526965876,2.6308381097742816e-07,-0.00013339153086063175,0.00015262350780720314,0.00028601503866783497,-2.6308381097742816e-07,2.6308381097742816e-07,straddles_zero,8.8201681637026491e-06,0.00020841420750437859,-0.0001,0.0001,0.00021723437566808124,-0.00019959403934067594,0.00021723437566808124
flowstar_style_o6_target,105,2,2.0334946283818605,0.0083682083124580198,y,Picard integrated y,7,6,x^2*y*tau^4,29.469786019235912,1.4451299879529677e-07,-0.00013339153086063175,0.00015262350780720314,0.00028601503866783497,-1.4451299879529677e-07,1.4451299879529677e-07,straddles_zero,8.8201681637026491e-06,0.00020841420750437859,-0.0001,0.0001,0.00021723437566808124,-0.00019959403934067594,0.00021723437566808124
flowstar_style_o6_target,105,2,2.0334946283818605,0.0083682083124580198,y,Picard integrated x,7,2,x^4*tau^3,-0.23191251278669275,1.3590067993608194e-07,-1.6669071165094156e-06,1.5308986670793026e-06,3.1978057835887184e-06,-1.3590067993608194e-07,4.9406564584124654e-324,straddles_zero,8.8201681637026491e-06,0.00020841420750437859,-0.0001,0.0001,0.00021723437566808124,-0.00019959403934067594,0.00021723437566808124
flowstar_style_o6_target,105,2,2.0334946283818605,0.0083682083124580198,y,x*x,8,4,x^2*y^2*tau^4,24.17040113654275,1.1852604386224884e-07,-1.1557515089511908e-05,4.5502254712291426e-06,1.6107740560741054e-05,-1.2351641146031164e-322,1.1852604386224884e-07,straddles_zero,8.8201681637026491e-06,0.00020841420750437859,-0.0001,0.0001,0.00021723437566808124,-0.00019959403934067594,0.00021723437566808124
flowstar_style_o6_target,105,2,2.0334946283818605,0.0083682083124580198,y,x*x,7,5,x*y^2*tau^4,21.282878115412533,1.0436630036761986e-07,-1.1557515089511908e-05,4.5502254712291426e-06,1.6107740560741054e-05,-1.0436630036761986e-07,1.0436630036761986e-07,straddles_zero,8.8201681637026491e-06,0.00020841420750437859,-0.0001,0.0001,0.00021723437566808124,-0.00019959403934067594,0.00021723437566808124
flowstar_style_o6_target,105,2,2.0334946283818605,0.0083682083124580198,y,x*x,7,6,x^2*y*tau^4,-17.691276360725574,8.6753917986917408e-08,-1.1557515089511908e-05,4.5502254712291426e-06,1.6107740560741054e-05,-8.6753917986917408e-08,8.6753917986917408e-08,straddles_zero,8.8201681637026491e-06,0.00020841420750437859,-0.0001,0.0001,0.00021723437566808124,-0.00019959403934067594,0.00021723437566808124
flowstar_style_o6_target,105,2,2.0334946283818605,0.0083682083124580198,y,Picard integrated y,7,7,y^3*tau^4,13.633082085738645,6.6853474054631516e-08,-0.00013339153086063175,0.00015262350780720314,0.00028601503866783497,-6.6853474054631516e-08,6.6853474054631516e-08,straddles_zero,8.8201681637026491e-06,0.00020841420750437859,-0.0001,0.0001,0.00021723437566808124,-0.00019959403934067594,0.00021723437566808124
flowstar_style_o6_target,105,2,2.0334946283818605,0.0083682083124580198,y,x*x,7,7,y^3*tau^4,-9.0130211050208171,4.4197766052378977e-08,-1.1557515089511908e-05,4.5502254712291426e-06,1.6107740560741054e-05,-4.4197766052378977e-08,4.4197766052378977e-08,straddles_zero,8.8201681637026491e-06,0.00020841420750437859,-0.0001,0.0001,0.00021723437566808124,-0.00019959403934067594,0.00021723437566808124
flowstar_style_o6_target,105,2,2.0334946283818605,0.0083682083124580198,y,x*x,8,8,x^3*y*tau^4,-8.538908586761444,4.1872828174128717e-08,-1.1557515089511908e-05,4.5502254712291426e-06,1.6107740560741054e-05,-4.1872828174128717e-08,4.1872828174128717e-08,straddles_zero,8.8201681637026491e-06,0.00020841420750437859,-0.0001,0.0001,0.00021723437566808124,-0.00019959403934067594,0.00021723437566808124
flowstar_style_o6_target,105,2,2.0334946283818605,0.0083682083124580198,y,Picard integrated x,7,3,x*y^2*tau^4,6.1808154857735138,3.030928627260859e-08,-1.6669071165094156e-06,1.5308986670793026e-06,3.1978057835887184e-06,-3.030928627260859e-08,3.030928627260859e-08,straddles_zero,8.8201681637026491e-06,0.00020841420750437859,-0.0001,0.0001,0.00021723437566808124,-0.00019959403934067594,0.00021723437566808124
flowstar_style_o6_target,105,2,2.0334946283818605,0.0083682083124580198,y,Picard integrated x,7,4,x^2*y*tau^4,-5.9842543423086125,2.9345395992909771e-08,-1.6669071165094156e-06,1.5308986670793026e-06,3.1978057835887184e-06,-2.9345395992909771e-08,2.9345395992909771e-08,straddles_zero,8.8201681637026491e-06,0.00020841420750437859,-0.0001,0.0001,0.00021723437566808124,-0.00019959403934067594,0.00021723437566808124
flowstar_style_o6_target,105,2,2.0334946283818605,0.0083682083124580198,y,Picard integrated y,7,8,x^3*tau^4,-5.4789305958369168,2.6867405487059722e-08,-0.00013339153086063175,0.00015262350780720314,0.00028601503866783497,-2.6867405487059722e-08,2.6867405487059722e-08,straddles_zero,8.8201681637026491e-06,0.00020841420750437859,-0.0001,0.0001,0.00021723437566808124,-0.00019959403934067594,0.00021723437566808124
flowstar_style_o6_target,105,2,2.0334946283818605,0.0083682083124580198,y,Picard integrated x,7,5,y^3*tau^4,-0.94145692480492693,4.6166865056757463e-09,-1.6669071165094156e-06,1.5308986670793026e-06,3.1978057835887184e-06,-4.6166865056757463e-09,4.6166865056757463e-09,straddles_zero,8.8201681637026491e-06,0.00020841420750437859,-0.0001,0.0001,0.00021723437566808124,-0.00019959403934067594,0.00021723437566808124
flowstar_style_o6_target,105,2,2.0334946283818605,0.0083682083124580198,y,Picard integrated x,7,6,x^3*tau^4,0.68800799634531051,3.3738317163927033e-09,-1.6669071165094156e-06,1.5308986670793026e-06,3.1978057835887184e-06,-3.3738317163927033e-09,3.3738317163927033e-09,straddles_zero,8.8201681637026491e-06,0.00020841420750437859,-0.0001,0.0001,0.00021723437566808124,-0.00019959403934067594,0.00021723437566808124
flowstar_style_o6_target,105,2,2.0334946283818605,0.0083682083124580198,y,Picard integrated x,7,7,x*y*tau^5,2.4146226552396817,9.9085860321240055e-11,-1.6669071165094156e-06,1.5308986670793026e-06,3.1978057835887184e-06,-9.9085860321240055e-11,9.9085860321240055e-11,straddles_zero,8.8201681637026491e-06,0.00020841420750437859,-0.0001,0.0001,0.00021723437566808124,-0.00019959403934067594,0.00021723437566808124
flowstar_style_o6_target,105,2,2.0334946283818605,0.0083682083124580198,y,Picard integrated x,7,8,y^2*tau^5,-2.3565571789338895,9.6703099742796427e-11,-1.6669071165094156e-06,1.5308986670793026e-06,3.1978057835887184e-06,-9.6703099742796427e-11,1.4821969375237396e-323,straddles_zero,8.8201681637026491e-06,0.00020841420750437859,-0.0001,0.0001,0.00021723437566808124,-0.00019959403934067594,0.00021723437566808124
flowstar_style_o6_target,105,2,2.0334946283818605,0.0083682083124580198,y,x,,,,,0,0,0,0,0,0,none,8.8201681637026491e-06,0.00020841420750437859,-0.0001,0.0001,0.00021723437566808124,-0.00019959403934067594,0.00021723437566808124
flowstar_style_o6_target,105,2,2.0334946283818605,0.0083682083124580198,y,y,,,,,0,0,0,0,0,0,none,8.8201681637026491e-06,0.00020841420750437859,-0.0001,0.0001,0.00021723437566808124,-0.00019959403934067594,0.00021723437566808124
flowstar_style_o6_target,105,2,2.0334946283818605,0.0083682083124580198,y,y - x - x*x*y,,,,,0,0,0,0,0,0,none,8.8201681637026491e-06,0.00020841420750437859,-0.0001,0.0001,0.00021723437566808124,-0.00019959403934067594,0.00021723437566808124
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,(x*x)*y,7,1,x^4*y*tau^2,33.000477192616145,0.0012998933202528998,-0.0032824157694821081,0.0033478593534631315,0.0066302751229452405,-0.0012998933202529,0.0012998933202529,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,(x*x)*y,7,2,x^3*y^2*tau^2,-29.862060647645073,0.0011762706623389746,-0.0032824157694821081,0.0033478593534631315,0.0066302751229452405,-0.0011762706623389748,0.0011762706623389748,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,(x*x)*y,8,3,x^5*y*tau^2,9.8994304357773686,0.00038993992185829701,-0.0032824157694821081,0.0033478593534631315,0.0066302751229452405,-0.00038993992185829706,0.00038993992185829706,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,(x*x)*y,7,4,x^5*tau^2,-4.9031760565882845,0.00019313677698603573,-0.0032824157694821081,0.0033478593534631315,0.0066302751229452405,-0.00019313677698603576,0.00019313677698603576,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,(x*x)*y,7,5,x^2*y^2*tau^3,304.15156357375207,7.5191940278241775e-05,-0.0032824157694821081,0.0033478593534631315,0.0066302751229452405,-7.5191940278241789e-05,1.5118408762742144e-321,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,Picard integrated y,7,1,x^4*y*tau^2,1.8411626431713626,7.252364889720841e-05,-7.7257947443943228e-05,8.5767344343356747e-05,0.00016302529178729999,-7.252364889720841e-05,7.252364889720841e-05,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,(x*x)*y,8,6,x^3*y^2*tau^3,215.16816038247759,5.3193583077981667e-05,-0.0032824157694821081,0.0033478593534631315,0.0066302751229452405,-5.3193583077981673e-05,5.3193583077981673e-05,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,(x*x)*y,7,7,x^3*y*tau^3,-184.8663977015361,4.5702422082262097e-05,-0.0032824157694821081,0.0033478593534631315,0.0066302751229452405,-4.5702422082262103e-05,4.5702422082262103e-05,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,(x*x)*y,7,8,x*y^3*tau^3,-160.24395977627478,3.961529611050287e-05,-0.0032824157694821081,0.0033478593534631315,0.0066302751229452405,-3.9615296110502877e-05,3.9615296110502877e-05,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,Picard integrated y,7,2,x^2*y^2*tau^3,31.615789253412881,7.8160128768026272e-06,-7.7257947443943228e-05,8.5767344343356747e-05,0.00016302529178729999,-1.6304166312761136e-322,7.8160128768026272e-06,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,Picard integrated y,7,3,x^3*y*tau^3,-18.487851034865685,4.5705416554584427e-06,-7.7257947443943228e-05,8.5767344343356747e-05,0.00016302529178729999,-4.5705416554584427e-06,4.5705416554584427e-06,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,x*x,7,1,x^2*y^2*tau^3,-11.042607293910244,2.7299385161912451e-06,-5.0532745839250957e-06,1.9320539223689358e-06,6.9853285062940319e-06,-2.7299385161912451e-06,5.9287877500949585e-323,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,x*x,7,2,x^3*y*tau^3,7.1229151409964162,1.7609174965129355e-06,-5.0532745839250957e-06,1.9320539223689358e-06,6.9853285062940319e-06,-1.7609174965129355e-06,1.7609174965129355e-06,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,Picard integrated y,7,4,x^4*tau^3,2.8041572342479828,6.9323997815729122e-07,-7.7257947443943228e-05,8.5767344343356747e-05,0.00016302529178729999,-1.9762625833649862e-323,6.9323997815729122e-07,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,Picard integrated x,7,1,x^3*y*tau^3,2.599053061323275,6.425344005164479e-07,-7.2408484477758731e-07,6.6468080463254472e-07,1.3887656494101322e-06,-6.425344005164479e-07,6.425344005164479e-07,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,x*x,7,3,x^4*tau^3,-1.7549031814461273,4.3384480310717416e-07,-5.0532745839250957e-06,1.9320539223689358e-06,6.9853285062940319e-06,-4.3384480310717416e-07,1.4821969375237396e-323,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,Picard integrated y,7,5,x*y^2*tau^4,-55.592093278016613,8.6255741250610899e-08,-7.7257947443943228e-05,8.5767344343356747e-05,0.00016302529178729999,-8.6255741250610899e-08,8.6255741250610899e-08,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,Picard integrated x,7,2,x^4*tau^3,-0.24018406837540954,5.9377982190414335e-08,-7.2408484477758731e-07,6.6468080463254472e-07,1.3887656494101322e-06,-5.9377982190414335e-08,4.9406564584124654e-324,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,Picard integrated y,7,6,x^2*y*tau^4,30.090375689171655,4.6687712344251959e-08,-7.7257947443943228e-05,8.5767344343356747e-05,0.00016302529178729999,-4.6687712344251959e-08,4.6687712344251959e-08,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,x*x,8,4,x^2*y^2*tau^4,25.271641417406801,3.9211046653284683e-08,-5.0532745839250957e-06,1.9320539223689358e-06,6.9853285062940319e-06,-1.284570679187241e-322,3.9211046653284683e-08,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,x*x,7,5,x*y^2*tau^4,22.046567838757806,3.4207077640588153e-08,-5.0532745839250957e-06,1.9320539223689358e-06,6.9853285062940319e-06,-3.4207077640588153e-08,3.4207077640588153e-08,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,x*x,7,6,x^2*y*tau^4,-18.130195590971088,2.81305014347458e-08,-5.0532745839250957e-06,1.9320539223689358e-06,6.9853285062940319e-06,-2.81305014347458e-08,2.81305014347458e-08,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,Picard integrated y,7,7,y^3*tau^4,14.252747355591875,2.211431906091597e-08,-7.7257947443943228e-05,8.5767344343356747e-05,0.00016302529178729999,-2.211431906091597e-08,2.211431906091597e-08,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,x*x,7,7,y^3*tau^4,-9.4809860037979412,1.4710535749292352e-08,-5.0532745839250957e-06,1.9320539223689358e-06,6.9853285062940319e-06,-1.4710535749292352e-08,1.4710535749292352e-08,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,x*x,8,8,x*y^3*tau^4,-8.9550754774950168,1.389454197026882e-08,-5.0532745839250957e-06,1.9320539223689358e-06,6.9853285062940319e-06,-1.389454197026882e-08,1.389454197026882e-08,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,Picard integrated x,7,3,x*y^2*tau^4,6.4080885234333449,9.9426805683327212e-09,-7.2408484477758731e-07,6.6468080463254472e-07,1.3887656494101322e-06,-9.9426805683327212e-09,9.9426805683327212e-09,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,Picard integrated x,7,4,x^2*y*tau^4,-6.1578875649870168,9.5544730398902649e-09,-7.2408484477758731e-07,6.6468080463254472e-07,1.3887656494101322e-06,-9.5544730398902649e-09,9.5544730398902649e-09,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,Picard integrated y,7,8,x^3*tau^4,-5.5613729407623254,8.6289311499309414e-09,-7.7257947443943228e-05,8.5767344343356747e-05,0.00016302529178729999,-8.6289311499309414e-09,8.6289311499309414e-09,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,Picard integrated x,7,5,y^3*tau^4,-0.99344164107209554,1.5414070614567462e-09,-7.2408484477758731e-07,6.6468080463254472e-07,1.3887656494101322e-06,-1.5414070614567462e-09,1.5414070614567462e-09,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,Picard integrated x,7,6,x^3*tau^4,0.69862736217074728,1.0839782679280095e-09,-7.2408484477758731e-07,6.6468080463254472e-07,1.3887656494101322e-06,-1.0839782679280095e-09,1.0839782679280095e-09,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,Picard integrated x,7,7,x*y*tau^5,2.4500166936804839,2.3858205440316308e-11,-7.2408484477758731e-07,6.6468080463254472e-07,1.3887656494101322e-06,-2.3858205440316308e-11,2.3858205440316308e-11,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,Picard integrated x,7,8,y^2*tau^5,-2.4097534444060278,2.3466122857629255e-11,-7.2408484477758731e-07,6.6468080463254472e-07,1.3887656494101322e-06,-2.3466122857629255e-11,1.4821969375237396e-323,straddles_zero,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,x,,,,,0,0,0,0,0,0,none,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,y,,,,,0,0,0,0,0,0,none,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,106,2,2.0376787325380894,0.0062761562343435148,y,y - x - x*x*y,,,,,0,0,0,0,0,0,none,4.0174382801457293e-06,0.00011535963628357896,-0.0001,0.0001,0.00011937707456372468,-0.00011134219800343322,0.00011937707456372468
flowstar_style_o6_target,108,2,2.0455239278310189,0.0070606757636364542,y,(x*x)*y,7,1,x^4*y*tau^2,35.931385794226401,0.0017912924868512562,-0.0046222476377563446,0.0047297745678115096,0.0093520222055678559,-0.0017912924868512565,0.0017912924868512565,straddles_zero,6.1956554828510664e-06,0.00016329521163237364,-0.0001,0.0001,0.00016949086711522471,-0.00015709955614952257,0.00016949086711522471
flowstar_style_o6_target,108,2,2.0455239278310189,0.0070606757636364542,y,(x*x)*y,7,2,x^3*y^2*tau^2,-33.541488919175933,0.0016721486180023384,-0.0046222476377563446,0.0047297745678115096,0.0093520222055678559,-0.0016721486180023386,0.0016721486180023386,straddles_zero,6.1956554828510664e-06,0.00016329521163237364,-0.0001,0.0001,0.00016949086711522471,-0.00015709955614952257,0.00016949086711522471
flowstar_style_o6_target,108,2,2.0455239278310189,0.0070606757636364542,y,(x*x)*y,8,3,x^5*y*tau^2,11.032505261964333,0.00055000505407946639,-0.0046222476377563446,0.0047297745678115096,0.0093520222055678559,-0.00055000505407946649,0.00055000505407946649,straddles_zero,6.1956554828510664e-06,0.00016329521163237364,-0.0001,0.0001,0.00016949086711522471,-0.00015709955614952257,0.00016949086711522471
flowstar_style_o6_target,108,2,2.0455239278310189,0.0070606757636364542,y,(x*x)*y,7,4,x^5*tau^2,-5.2902296160358189,0.00026373456952627933,-0.0046222476377563446,0.0047297745678115096,0.0093520222055678559,-0.00026373456952627939,0.00026373456952627939,straddles_zero,6.1956554828510664e-06,0.00016329521163237364,-0.0001,0.0001,0.00016949086711522471,-0.00015709955614952257,0.00016949086711522471
flowstar_style_o6_target,108,2,2.0455239278310189,0.0070606757636364542,y,(x*x)*y,7,5,x^2*y^2*tau^3,330.18501843920433,0.00011622409405139782,-0.0046222476377563446,0.0047297745678115096,0.0093520222055678559,-0.00011622409405139783,1.6402979441929385e-321,straddles_zero,6.1956554828510664e-06,0.00016329521163237364,-0.0001,0.0001,0.00016949086711522471,-0.00015709955614952257,0.00016949086711522471
flowstar_style_o6_target,108,2,2.0455239278310189,0.0070606757636364542,y,Picard integrated y,7,1,x^4*y*tau^2,2.0311850632040187,0.00010126095787005503,-0.00010850482401826232,0.00012177074776156904,0.00023027557177983138,-0.00010126095787005503,0.00010126095787005503,straddles_zero,6.1956554828510664e-06,0.00016329521163237364,-0.0001,0.0001,0.00016949086711522471,-0.00015709955614952257,0.00016949086711522471
flowstar_style_o6_target,108,2,2.0455239278310189,0.0070606757636364542,y,(x*x)*y,8,6,x^3*y^2*tau^3,238.31829758749637,8.3887295565102021e-05,-0.0046222476377563446,0.0047297745678115096,0.0093520222055678559,-8.3887295565102034e-05,8.3887295565102034e-05,straddles_zero,6.1956554828510664e-06,0.00016329521163237364,-0.0001,0.0001,0.00016949086711522471,-0.00015709955614952257,0.00016949086711522471
flowstar_style_o6_target,108,2,2.0455239278310189,0.0070606757636364542,y,(x*x)*y,7,7,x^3*y*tau^3,-197.5055684435298,6.9521342521729798e-05,-0.0046222476377563446,0.0047297745678115096,0.0093520222055678559,-6.9521342521729811e-05,6.9521342521729811e-05,straddles_zero,6.1956554828510664e-06,0.00016329521163237364,-0.0001,0.0001,0.00016949086711522471,-0.00015709955614952257,0.00016949086711522471
flowstar_style_o6_target,108,2,2.0455239278310189,0.0070606757636364542,y,(x*x)*y,7,8,x*y^3*tau^3,-179.27313206579896,6.3103581926872014e-05,-0.0046222476377563446,0.0047297745678115096,0.0093520222055678559,-6.3103581926872028e-05,6.3103581926872028e-05,straddles_zero,6.1956554828510664e-06,0.00016329521163237364,-0.0001,0.0001,0.00016949086711522471,-0.00015709955614952257,0.00016949086711522471
flowstar_style_o6_target,108,2,2.0455239278310189,0.0070606757636364542,y,Picard integrated y,7,2,x^2*y^2*tau^3,34.740202162240671,1.2228442533688942e-05,-0.00010850482401826232,0.00012177074776156904,0.00023027557177983138,-1.7786363250284876e-322,1.2228442533688942e-05,straddles_zero,6.1956554828510664e-06,0.00016329521163237364,-0.0001,0.0001,0.00016949086711522471,-0.00015709955614952257,0.00016949086711522471
flowstar_style_o6_target,108,2,2.0455239278310189,0.0070606757636364542,y,Picard integrated y,7,3,x^3*y*tau^3,-19.788055727665753,6.965333741845673e-06,-0.00010850482401826232,0.00012177074776156904,0.00023027557177983138,-6.965333741845673e-06,6.965333741845673e-06,straddles_zero,6.1956554828510664e-06,0.00016329521163237364,-0.0001,0.0001,0.00016949086711522471,-0.00015709955614952257,0.00016949086711522471
flowstar_style_o6_target,108,2,2.0455239278310189,0.0070606757636364542,y,x*x,7,1,x^2*y^2*tau^3,-12.205730278436331,4.2963788925153181e-06,-7.8551073480003553e-06,2.977525526870721e-06,1.0832632874871078e-05,-4.2963788925153181e-06,6.4228533959362051e-323,straddles_zero,6.1956554828510664e-06,0.00016329521163237364,-0.0001,0.0001,0.00016949086711522471,-0.00015709955614952257,0.00016949086711522471
flowstar_style_o6_target,108,2,2.0455239278310189,0.0070606757636364542,y,x*x,7,2,x^3*y*tau^3,7.6144137247392942,2.6802498219745897e-06,-7.8551073480003553e-06,2.977525526870721e-06,1.0832632874871078e-05,-2.6802498219745897e-06,2.6802498219745897e-06,straddles_zero,6.1956554828510664e-06,0.00016329521163237364,-0.0001,0.0001,0.00016949086711522471,-0.00015709955614952257,0.00016949086711522471
flowstar_style_o6_target,108,2,2.0455239278310189,0.0070606757636364542,y,Picard integrated y,7,4,x^4*tau^3,2.9466510534848549,1.0372119570892407e-06,-0.00010850482401826232,0.00012177074776156904,0.00023027557177983138,-1.9762625833649862e-323,1.0372119570892407e-06,straddles_zero,6.1956554828510664e-06,0.00016329521163237364,-0.0001,0.0001,0.00016949086711522471,-0.00015709955614952257,0.00016949086711522471
