run_id,timestamp,tool,tool_variant,protocol,system,state_index,state_name,h,horizon,step_index,time,interval_kind,lower,upper,width,exact_lower,exact_upper,exact_width,exact_inflation_ratio,row_status,native_validation_status,first_failure_time,successful_horizon,local_order,local_retained_basis,carried_representation,reset_policy,validator,interval_remainder_width,polynomial_width,dtype,device,build_time_s,jit_compile_time_s,first_execution_time_s,steady_runtime_per_step_s,orchestration_time_s,validation_attempts,tool_git_sha,adapter_git_sha,extraction_workaround,message
torch_tm_flowpipe_complete_total_degree_order_1_one_step_common_input_harmonic_57cc866702,20260724T132608Z,torch_tm_flowpipe,complete_total_degree_order_1,one_step_common_input,harmonic,0,x1,0.01,0.01,1,0.01,tube,-0.10125000000126255,0.10125000000126255,0.2025000000025251,-0.1009949833750832,0.1009949833750832,0.2019899667501664,1.002525042508619,validated,validated,,0.01,1,"complete_total_degree_1(local_time,state_generators)",none_one_segment,not_applicable,torch_native_picard_growth,0.0025000000025250054,0.2000000000000001,float64,cpu,0.0,0.0,0.013796697836369276,0.013205731753259897,0.015734240878373384,2,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,,
torch_tm_flowpipe_complete_total_degree_order_1_one_step_common_input_harmonic_57cc866702,20260724T132608Z,torch_tm_flowpipe,complete_total_degree_order_1,one_step_common_input,harmonic,1,x2,0.01,0.01,1,0.01,tube,-0.10125000000126255,0.10125000000126255,0.2025000000025251,-0.1009949833750832,0.1009949833750832,0.2019899667501664,1.002525042508619,validated,validated,,0.01,1,"complete_total_degree_1(local_time,state_generators)",none_one_segment,not_applicable,torch_native_picard_growth,0.0025000000025250054,0.2000000000000001,float64,cpu,0.0,0.0,0.013796697836369276,0.013205731753259897,0.015734240878373384,2,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,,
torch_tm_flowpipe_complete_total_degree_order_1_one_step_common_input_harmonic_5acb41f40c,20260724T132608Z,torch_tm_flowpipe,complete_total_degree_order_1,one_step_common_input,harmonic,0,x1,0.02,0.02,0,0.0,endpoint,-0.1,0.1,0.2,-0.1,0.1,0.2,1.0,validated,initial_set,,0.02,1,"complete_total_degree_1(local_time,state_generators)",none_one_segment,not_applicable,torch_native_picard_growth,0.0,0.2,float64,cpu,0.0,0.0,0.013706631027162075,0.01310720108449459,0.015645971056073904,2,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,,
torch_tm_flowpipe_complete_total_degree_order_1_one_step_common_input_harmonic_5acb41f40c,20260724T132608Z,torch_tm_flowpipe,complete_total_degree_order_1,one_step_common_input,harmonic,1,x2,0.02,0.02,0,0.0,endpoint,-0.1,0.1,0.2,-0.1,0.1,0.2,1.0,validated,initial_set,,0.02,1,"complete_total_degree_1(local_time,state_generators)",none_one_segment,not_applicable,torch_native_picard_growth,0.0,0.2,float64,cpu,0.0,0.0,0.013706631027162075,0.01310720108449459,0.015645971056073904,2,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,,
torch_tm_flowpipe_complete_total_degree_order_1_one_step_common_input_harmonic_5acb41f40c,20260724T132608Z,torch_tm_flowpipe,complete_total_degree_order_1,one_step_common_input,harmonic,0,x1,0.02,0.02,1,0.02,endpoint,-0.10205000000102556,0.10205000000102556,0.2041000000020511,-0.1019798673359911,0.1019798673359911,0.2039597346719822,1.0006877108871244,validated,validated,,0.02,1,"complete_total_degree_1(local_time,state_generators)",none_one_segment,not_applicable,torch_native_picard_growth,0.0041000000020510055,0.2000000000000001,float64,cpu,0.0,0.0,0.013706631027162075,0.01310720108449459,0.015645971056073904,2,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,,
torch_tm_flowpipe_complete_total_degree_order_1_one_step_common_input_harmonic_5acb41f40c,20260724T132608Z,torch_tm_flowpipe,complete_total_degree_order_1,one_step_common_input,harmonic,1,x2,0.02,0.02,1,0.02,endpoint,-0.10205000000102556,0.10205000000102556,0.2041000000020511,-0.1019798673359911,0.1019798673359911,0.2039597346719822,1.0006877108871244,validated,validated,,0.02,1,"complete_total_degree_1(local_time,state_generators)",none_one_segment,not_applicable,torch_native_picard_growth,0.0041000000020510055,0.2000000000000001,float64,cpu,0.0,0.0,0.013706631027162075,0.01310720108449459,0.015645971056073904,2,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,,
torch_tm_flowpipe_complete_total_degree_order_1_one_step_common_input_harmonic_5acb41f40c,20260724T132608Z,torch_tm_flowpipe,complete_total_degree_order_1,one_step_common_input,harmonic,0,x1,0.02,0.02,1,0.02,tube,-0.10250000000127506,0.10250000000127506,0.20500000000255011,-0.1019798673359911,0.1019798673359911,0.2039597346719822,1.0051003465573287,validated,validated,,0.02,1,"complete_total_degree_1(local_time,state_generators)",none_one_segment,not_applicable,torch_native_picard_growth,0.005000000002550011,0.2000000000000001,float64,cpu,0.0,0.0,0.013706631027162075,0.01310720108449459,0.015645971056073904,2,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,,
torch_tm_flowpipe_complete_total_degree_order_1_one_step_common_input_harmonic_5acb41f40c,20260724T132608Z,torch_tm_flowpipe,complete_total_degree_order_1,one_step_common_input,harmonic,1,x2,0.02,0.02,1,0.02,tube,-0.10250000000127506,0.10250000000127506,0.20500000000255011,-0.1019798673359911,0.1019798673359911,0.2039597346719822,1.0051003465573287,validated,validated,,0.02,1,"complete_total_degree_1(local_time,state_generators)",none_one_segment,not_applicable,torch_native_picard_growth,0.005000000002550011,0.2000000000000001,float64,cpu,0.0,0.0,0.013706631027162075,0.01310720108449459,0.015645971056073904,2,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,,
torch_tm_flowpipe_complete_total_degree_order_1_one_step_common_input_harmonic_fef345e830,20260724T132609Z,torch_tm_flowpipe,complete_total_degree_order_1,one_step_common_input,harmonic,0,x1,0.05,0.05,0,0.0,endpoint,-0.1,0.1,0.2,-0.1,0.1,0.2,1.0,validated,initial_set,,0.05,1,"complete_total_degree_1(local_time,state_generators)",none_one_segment,not_applicable,torch_native_picard_growth,0.0,0.2,float64,cpu,0.0,0.0,0.013857356272637844,0.013021904043853283,0.01578729832544923,2,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,,
torch_tm_flowpipe_complete_total_degree_order_1_one_step_common_input_harmonic_fef345e830,20260724T132609Z,torch_tm_flowpipe,complete_total_degree_order_1,one_step_common_input,harmonic,1,x2,0.05,0.05,0,0.0,endpoint,-0.1,0.1,0.2,-0.1,0.1,0.2,1.0,validated,initial_set,,0.05,1,"complete_total_degree_1(local_time,state_generators)",none_one_segment,not_applicable,torch_native_picard_growth,0.0,0.2,float64,cpu,0.0,0.0,0.013857356272637844,0.013021904043853283,0.01578729832544923,2,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,,
torch_tm_flowpipe_complete_total_degree_order_1_one_step_common_input_harmonic_fef345e830,20260724T132609Z,torch_tm_flowpipe,complete_total_degree_order_1,one_step_common_input,harmonic,0,x1,0.05,0.05,1,0.05,endpoint,-0.10531250000106568,0.10531250000106568,0.21062500000213136,-0.10487294296656446,0.10487294296656446,0.20974588593312893,1.0041913292606022,validated,validated,,0.05,1,"complete_total_degree_1(local_time,state_generators)",none_one_segment,not_applicable,torch_native_picard_growth,0.010625000002131265,0.2000000000000001,float64,cpu,0.0,0.0,0.013857356272637844,0.013021904043853283,0.01578729832544923,2,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,,
torch_tm_flowpipe_complete_total_degree_order_1_one_step_common_input_harmonic_fef345e830,20260724T132609Z,torch_tm_flowpipe,complete_total_degree_order_1,one_step_common_input,harmonic,1,x2,0.05,0.05,1,0.05,endpoint,-0.10531250000106568,0.10531250000106568,0.21062500000213136,-0.10487294296656446,0.10487294296656446,0.20974588593312893,1.0041913292606022,validated,validated,,0.05,1,"complete_total_degree_1(local_time,state_generators)",none_one_segment,not_applicable,torch_native_picard_growth,0.010625000002131265,0.2000000000000001,float64,cpu,0.0,0.0,0.013857356272637844,0.013021904043853283,0.01578729832544923,2,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,,
torch_tm_flowpipe_complete_total_degree_order_1_one_step_common_input_harmonic_fef345e830,20260724T132609Z,torch_tm_flowpipe,complete_total_degree_order_1,one_step_common_input,harmonic,0,x1,0.05,0.05,1,0.05,tube,-0.10625000000131256,0.10625000000131256,0.21250000000262512,-0.10487294296656446,0.10487294296656446,0.20974588593312893,1.0131307179506455,validated,validated,,0.05,1,"complete_total_degree_1(local_time,state_generators)",none_one_segment,not_applicable,torch_native_picard_growth,0.01250000000262502,0.2000000000000001,float64,cpu,0.0,0.0,0.013857356272637844,0.013021904043853283,0.01578729832544923,2,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,,
torch_tm_flowpipe_complete_total_degree_order_1_one_step_common_input_harmonic_fef345e830,20260724T132609Z,torch_tm_flowpipe,complete_total_degree_order_1,one_step_common_input,harmonic,1,x2,0.05,0.05,1,0.05,tube,-0.10625000000131256,0.10625000000131256,0.21250000000262512,-0.10487294296656446,0.10487294296656446,0.20974588593312893,1.0131307179506455,validated,validated,,0.05,1,"complete_total_degree_1(local_time,state_generators)",none_one_segment,not_applicable,torch_native_picard_growth,0.01250000000262502,0.2000000000000001,float64,cpu,0.0,0.0,0.013857356272637844,0.013021904043853283,0.01578729832544923,2,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,,
torch_tm_flowpipe_complete_total_degree_order_1_one_step_common_input_van_der_pol_15cfdaff57,20260724T132609Z,torch_tm_flowpipe,complete_total_degree_order_1,one_step_common_input,van_der_pol,0,x1,0.0025,0.0025,0,0.0,endpoint,1.1,1.4,0.2999999999999998,1.1,1.4,0.2999999999999998,1.0,validated,initial_set,,0.0025,1,"complete_total_degree_1(local_time,state_generators)",none_one_segment,not_applicable,torch_native_picard_growth,0.0,0.2999999999999998,float64,cpu,0.0,0.0,0.02543714502826333,0.024394504260271788,0.02722252393141389,2,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,,
torch_tm_flowpipe_complete_total_degree_order_1_one_step_common_input_van_der_pol_15cfdaff57,20260724T132609Z,torch_tm_flowpipe,complete_total_degree_order_1,one_step_common_input,van_der_pol,1,x2,0.0025,0.0025,0,0.0,endpoint,2.35,2.45,0.10000000000000009,2.35,2.45,0.10000000000000009,1.0,validated,initial_set,,0.0025,1,"complete_total_degree_1(local_time,state_generators)",none_one_segment,not_applicable,torch_native_picard_growth,0.0,0.10000000000000009,float64,cpu,0.0,0.0,0.02543714502826333,0.024394504260271788,0.02722252393141389,2,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,,
torch_tm_flowpipe_complete_total_degree_order_1_one_step_common_input_van_der_pol_15cfdaff57,20260724T132609Z,torch_tm_flowpipe,complete_total_degree_order_1,one_step_common_input,van_der_pol,0,x1,0.0025,0.0025,1,0.0025,endpoint,1.1058294781239961,1.4061470718760036,0.3003175937520075,,,,,validated,validated,,0.0025,1,"complete_total_degree_1(local_time,state_generators)",none_one_segment,not_applicable,torch_native_picard_growth,0.00031759375200634496,0.30000000000000077,float64,cpu,0.0,0.0,0.02543714502826333,0.024394504260271788,0.02722252393141389,2,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,c12de37d5ada53fdab17b98ab9526f48c6cc31c4,,
