step,t_start,t_end,h,t_start_exact,t_end_exact,safety_check_passed,queue_size,queue_reset_count,published_endpoint_x_lo,published_endpoint_x_hi,published_endpoint_y_lo,published_endpoint_y_hi,common_endpoint_x_lo,common_endpoint_x_hi,common_endpoint_y_lo,common_endpoint_y_hi,published_tube_x_lo,published_tube_x_hi,published_tube_y_lo,published_tube_y_hi,common_tube_x_lo,common_tube_x_hi,common_tube_y_lo,common_tube_y_hi
504,5.03,5.04,0.01,2899597584086220205/576460752303423488,363170273951156805/72057594037927936,True,4,5,-1.4908323511212325,-1.4302366439105954,0.7939456831483516,0.8330898461207543,-1.4908323511212316,-1.4302366439105965,0.7939456831483522,0.8330898461207535,-1.4989429673474515,-1.4302343909264659,0.7881312403936335,0.8335426396546343,-1.4989429673474484,-1.4302343909264692,0.7881312403936356,0.833542639654632
505,5.04,5.05,0.01,363170273951156805/72057594037927936,2911126799132288675/576460752303423488,True,5,5,-1.4828667065093548,-1.4218778232464722,0.79915396897672,0.8387065721616103,-1.4828667065093535,-1.4218778232464737,0.7991539689767208,0.8387065721616094,-1.4910311688695153,-1.4218755938884227,0.793293332410927,0.8391546312911039,-1.4910311688695124,-1.4218755938884258,0.7932933324109291,0.8391546312911017
506,5.05,5.0600000000000005,0.01,2911126799132288675/576460752303423488,1458445703327661455/288230376151711744,True,6,5,-1.4748487439785165,-1.4134625459304684,0.8044089337808367,0.8443817755811496,-1.4748487439785154,-1.4134625459304695,0.8044089337808374,0.8443817755811488,-1.4830675696612243,-1.413460340543776,0.7985005211907976,0.8448250308652928,-1.4830675696612219,-1.4134603405437784,0.7985005211907995,0.8448250308652908
507,5.0600000000000005,5.07,0.01,1458445703327661455/288230376151711744,2922656014178357145/576460752303423488,True,7,5,-1.4667779885910377,-1.4049902187177632,0.8097121936791742,0.8501171602686258,-1.4667779885910368,-1.404990218717764,0.8097121936791754,0.8501171602686248,-1.4750517113061026,-1.4049880376841606,0.803754421717481,0.8505555349924054,-1.4750517113060997,-1.4049880376841637,0.8037544217174831,0.8505555349924034
508,5.07,5.08,0.01,2922656014178357145/576460752303423488,732105155425347845/144115188075855872,True,8,5,-1.4586539492176156,-1.3964602312598628,0.8150653706418474,0.8559144433534561,-1.4586539492176143,-1.396460231259864,0.8150653706418483,0.8559144433534552,-1.466983119285679,-1.3964580749975037,0.809056653719887,0.8563478535356414,-1.466983119285676,-1.396458074997507,0.8090566537198889,0.8563478535356394
509,5.08,5.09,0.01,732105155425347845/144115188075855872,2934185229224425615/576460752303423488,True,9,5,-1.450476118473757,-1.387871955968733,0.8204700935573105,0.8617753561434166,-1.4504761184737558,-1.387871955968734,0.8204700935573113,0.8617753561434156,-1.4588613029267867,-1.3878698249321866,0.8144088427642115,0.8622037105379614,-1.458861302926784,-1.3878698249321892,0.8144088427642137,0.8622037105379591
510,5.09,5.1000000000000005,0.01,2934185229224425615/576460752303423488,1469974918373729925/288230376151711744,True,10,5,-1.4422439726449106,-1.3792247478694697,0.8259279993525419,0.8677016451073538,-1.4422439726449094,-1.379224747869471,0.8259279993525428,0.8677016451073529,-1.4506857553373558,-1.3792226425497565,0.8198126214009525,0.8681248451968796,-1.4506857553373531,-1.3792226425497591,0.8198126214009545,0.8681248451968776
511,5.1000000000000005,5.11,0.01,1469974918373729925/288230376151711744,2945714444270494085/576460752303423488,True,11,5,-1.4339569716005065,-1.370517944441097,0.8314407340921155,0.873695073036105,-1.4339569716005052,-1.3705179444410984,0.8314407340921163,0.8736950730361043,-1.4424559533309271,-1.3705158653657634,0.8252696302900597,0.8741130130177422,-1.4424559533309238,-1.370515865365767,0.8252696302900617,0.8741130130177404
512,5.11,5.12,0.01,2945714444270494085/576460752303423488,5764607523034235/1125899906842624,True,12,5,-1.4256145586984121,-1.3617508654488775,0.8370099539277198,0.8797574200572751,-1.425614558698411,-1.3617508654488786,0.8370099539277206,0.8797574200572742,-1.4341713573414152,-1.361748813182097,0.8307815191732716,0.8801699868237322,-1.4341713573414123,-1.3617488131820998,0.8307815191732738,0.8801699868237299
513,5.12,5.13,0.01,5764607523034235/1125899906842624,2957243659316562555/576460752303423488,True,13,5,-1.4172161605842644,-1.352922812860348,0.8426373266691956,0.8858904841020854,-1.4172161605842628,-1.3529228128603494,0.8426373266691963,0.8858904841020846,-1.425831411232513,-1.352920788003103,0.8363499484799644,0.8862975572056507,-1.42583141123251,-1.3529207880031058,0.8363499484799664,0.8862975572056486
514,5.13,5.14,0.01,2957243659316562555/576460752303423488,1481504133419798395/288230376151711744,True,14,5,-1.4087611873425698,-1.3440330703880132,0.8483245321106515,0.8920960827440826,-1.4087611873425685,-1.3440330703880146,0.8483245321106524,0.8920960827440817,-1.4174355424588032,-1.3440310735782433,0.8419765896634239,0.8924975343680128,-1.4174355424588003,-1.3440310735782461,0.8419765896634259,0.8924975343680107
515,5.14,5.15,0.01,1481504133419798395/288230376151711744,2968772874362631025/576460752303423488,True,15,5,-1.4002490321036904,-1.3350809035654505,0.8540732634781869,0.8983760529911161,-1.4002490321036893,-1.3350809035654516,0.8540732634781879,0.8983760529911152,-1.4089831616824717,-1.3350789354782757,0.8476631266807997,0.8987717479062272,-1.4089831616824684,-1.3350789354782788,0.8476631266808017,0.898771747906225
516,5.15,5.16,0.01,2968772874362631025/576460752303423488,743634370471416315/144115188075855872,True,16,5,-1.391679070992128,-1.3260655594483772,0.8598852283914691,0.9047322529769247,-1.391679070992127,-1.3260655594483783,0.85988522839147,0.9047322529769238,-1.4004736627311922,-1.326063620796349,0.8534112569774288,0.9051220484928676,-1.4004736627311893,-1.326063620796352,0.8534112569774309,0.9051220484928655
517,5.16,5.17,0.01,743634370471416315/144115188075855872,2980302089408699495/576460752303423488,True,17,5,-1.383050662977852,-1.3169862664037622,0.8657621498256319,0.9111665626179469,-1.3830506629778507,-1.3169862664037633,0.8657621498256328,0.911166562617946,-1.391906422458884,-1.316984357937137,0.8592226924715496,0.911550308529199,-1.3919064224588809,-1.31698435793714,0.8592226924715515,0.9115503085291969
518,5.17,5.18,0.01,2980302089408699495/576460752303423488,1493033348465866865/288230376151711744,True,18,5,-1.3743631497176563,-1.3078422338878066,0.871705767100005,0.9176808844619971,-1.3743631497176552,-1.307842233887808,0.8717057671000059,0.9176808844619961,-1.3832808005963146,-1.3078403563948542,0.8650991605666116,0.9180584229880168,-1.3832808005963115,-1.3078403563948575,0.8650991605666138,0.9180584229880143
519,5.18,5.19,0.01,1493033348465866865/288230376151711744,2991831304454767965/576460752303423488,True,19,5,-1.3656158553868352,-1.2986326522154195,0.8777178368383103,0.9242771445293323,-1.365615855386834,-1.2986326522154206,0.8777178368383112,0.9242771445293314,-1.374596139591845,-1.2986308065227548,0.8710424051348434,0.9246483102494066,-1.374596139591842,-1.2986308065227574,0.8710424051348455,0.9246483102494043
520,5.19,5.2,0.01,2991831304454767965/576460752303423488,374699488997225275/72057594037927936,True,20,5,-1.3568080865013024,-1.2893566923214057,0.8838001339155387,0.9309572931299952,-1.3568080865013012,-1.289356692321407,0.8838001339155394,0.9309572931299944,-1.3658517644424424,-1.2893548792943483,0.8770541874876769,0.9313219129130578,-1.3658517644424393,-1.2893548792943517,0.8770541874876787,0.931321912913056
521,5.2,5.21,0.01,374699488997225275/72057594037927936,3003360519500836435/576460752303423488,True,21,5,-1.3479391317303244,-1.2800135055135993,0.889954452388679,0.937723305659128,-1.3479391317303235,-1.2800135055136004,0.8899544523886799,0.9377233056591272,-1.3570469825151126,-1.2800117260565567,0.8831362873302608,0.9380811985888737,-1.3570469825151095,-1.2800117260565598,0.8831362873302627,0.9380811985888718
522,5.21,5.22,0.01,3003360519500836435/576460752303423488,1504562563511935335/288230376151711744,True,22,5,-1.3390082617000232,-1.2706022232179628,0.8961826064109911,0.9445771833875451,-1.3390082617000219,-1.2706022232179641,0.8961826064109917,0.9445771833875444,-1.3481810833589167,-1.2706004782748366,0.8892905036998752,0.9449281606831926,-1.3481810833589138,-1.2706004782748395,0.889290503699877,0.9449281606831905
523,5.22,5.23,0.01,1504562563511935335/288230376151711744,3014889734546904905/576460752303423488,True,23,5,-1.3300147287878135,-1.2611219567166905,0.902486431129897,0.9515209541682739,-1.3300147287878121,-1.261121956716692,0.9024864311298978,0.951520954168273,-1.3392533385077199,-1.2611202472713003,0.895518655888436,0.9518648191013442,-1.339253338507717,-1.2611202472713032,0.895518655888438,0.9518648191013422
524,5.23,5.24,0.01,3014889734546904905/576460752303423488,755163585517484785/144115188075855872,True,24,5,-1.3209577669079482,-1.2515717968784255,0.9088677835676979,0.9585566731703812,-1.3209577669079466,-1.2515717968784268,0.9088677835676987,0.9585566731703804,-1.3302630012738355,-1.2515701239549555,0.9018225843484275,0.9588932209778778,-1.3302630012738323,-1.2515701239549586,0.9018225843484297,0.9588932209778758
525,5.24,5.25,0.01,755163585517484785/144115188075855872,3026418949592973375/576460752303423488,True,25,5,-1.3118365912888272,-1.2419508138808082,0.9153285434358408,0.965686423644578,-1.3118365912888261,-1.2419508138808093,0.9153285434358416,0.9656864236445772,-1.3212093065332196,-1.2419491785442653,0.9082041515324761,0.9660154414396169,-1.3212093065332167,-1.2419491785442682,0.9082041515324781,0.9660154414396148
526,5.25,5.26,0.01,3026418949592973375/576460752303423488,1516091778558003805/288230376151711744,True,26,5,-1.3026503982403463,-1.232258056928009,0.9218706141268417,0.9729123174258636,-1.3026503982403452,-1.2322580569280104,0.9218706141268425,0.9729123174258627,-1.3120914705004612,-1.232256460284706,0.9146652429140746,0.9732335841035631,-1.3120914705004585,-1.2322564602847086,0.9146652429140766,0.973233584103561
527,5.26,5.2700000000000005,0.01,1516091778558003805/288230376151711744,3037948164639041845/576460752303423488,True,27,5,-1.2933983649141663,-1.2224925539604659,0.9284959233898158,0.9802364957150901,-1.293398364914165,-1.2224925539604672,0.9284959233898168,0.9802364957150891,-1.3029086904964668,-1.2224909971585045,0.9212077676888615,0.9805497818582455,-1.3029086904964642,-1.2224909971585078,0.9212077676888636,0.9805497818582434
528,5.2700000000000005,5.28,0.01,3037948164639041845/576460752303423488,190232048260129755/36028797018963968,True,28,5,-1.2840796490556292,-1.212653311358476,0.9352064241900848,0.9876611296222869,-1.284079649055628,-1.2126533113584774,0.9352064241900856,0.9876611296222862,-1.2936601447075131,-1.212651795588247,0.9278336596639821,0.9879661974044798,-1.29366014470751,-1.21265179558825,0.9278336596639839,0.9879661974044779
529,5.28,5.29,0.01,190232048260129755/36028797018963968,3049477379685110315/576460752303423488,True,29,5,-1.2746933887475032,-1.2027393136404052,0.9420040954917028,0.995188420728752,-1.2746933887475018,-1.2027393136404063,0.9420040954917036,0.9951884207287512,-1.2843449919358598,-1.202737840135094,0.9345448780708899,0.9954850238162164,-1.2843449919358567,-1.202737840135097,0.9345448780708923,0.9954850238162141
530,5.29,5.3,0.01,3049477379685110315/576460752303423488,1527620993604072275/288230376151711744,True,30,5,-1.265238702146049,-1.1927495231553364,0.9488909430196346,1.00282060160743,-1.2652387021460474,-1.1927495231553378,0.9488909430196355,1.0028206016074284,-1.274962371342383,-1.1927480931914332,0.9413434083593208,1.003108485060205,-1.2749623713423799,-1.1927480931914365,0.9413434083593231,1.0031084850602014
531,5.3,5.3100000000000005,0.01,1527620993604072275/288230376151711744,3061006594731178785/576460752303423488,True,31,5,-1.2557146872095792,-1.1826828797707487,0.9558689999983546,1.0105599363001425,-1.2557146872095781,-1.1826828797707498,0.9558689999983556,1.010559936300141,-1.2655114021813818,-1.1826814946685595,0.9482312629693421,1.0108388364731127,-1.2655114021813787,-1.1826814946685624,0.9482312629693443,1.0108388364731091
532,5.3100000000000005,5.32,0.01,3061006594731178785/576460752303423488,766692800563553255/144115188075855872,True,32,5,-1.2461204214197534,-1.1725383005556438,0.9629403278649181,1.0184087207486796,-1.246120421419752,-1.172538300555645,0.9629403278649189,1.018408720748678,-1.2559911835277804,-1.172536961679802,0.9552104820797221,1.0186783651931492,-1.2559911835277773,-1.172536961679805,0.9552104820797241,1.0186783651931457
533,5.32,5.33,0.01,766692800563553255/144115188075855872,3072535809777247255/576460752303423488,True,33,5,-1.236454961495872,-1.1623146794596153,0.9701070169548989,1.026369283175884,-1.2364549614958706,-1.1623146794596166,0.9701070169548998,1.0263692831758822,-1.2464007939969588,-1.1623133882195862,0.962283134331195,1.0266293905423778,-1.246400793996956,-1.1623133882195893,0.9622831343311972,1.0266293905423742
534,5.33,5.34,0.01,3072535809777247255/576460752303423488,1539150208650140745/288230376151711744,True,34,5,-1.226717343102453,-1.1520108869883676,0.9773711871592428,1.0344439844127324,-1.2267173431024518,-1.1520108869883687,0.9773711871592438,1.0344439844127309,-1.2367392914574722,-1.1520096448389459,0.9694513175228848,1.034694264355765,-1.236739291457469,-1.152009644838949,0.9694513175228869,1.0346942643557608
535,5.34,5.3500000000000005,0.01,1539150208650140745/288230376151711744,3084065024823315725/576460752303423488,True,35,5,-1.216906580550717,-1.1416257698757817,0.9847349885172156,1.0426352182140095,-1.2169065805507158,-1.1416257698757832,0.9847349885172166,1.042635218214008,-1.2270057127372473,-1.1416245783175745,0.9767171592470029,1.0428753712998893,-1.2270057127372447,-1.1416245783175774,0.9767171592470054,1.042875371299885
536,5.3500000000000005,5.36,0.01,3084065024823315725/576460752303423488,386228704043293745/72057594037927936,True,36,5,-1.2070216664926323,-1.1311581507552682,0.9922006019426198,1.0509454113122887,-1.2070216664926308,-1.1311581507552697,0.9922006019426208,1.050945411312287,-1.2171990733218792,-1.1311570113351657,0.9840828176609027,1.0511751289294151,-1.2171990733218758,-1.1311570113351688,0.9840828176609051,1.0511751289294107
537,5.36,5.37,0.01,386228704043293745/72057594037927936,3095594239869384195/576460752303423488,True,37,5,-1.1970615716124688,-1.1206068278262902,0.9997702394546802,1.0593770238480127,-1.1970615716124677,-1.1206068278262913,0.9997702394546814,1.0593770238480111,-1.2073183670499485,-1.120605742137905,0.9915504817629448,1.0595959881243548,-1.2073183670499454,-1.1206057421379079,0.9915504817629475,1.0595959881243509
538,5.37,5.38,0.01,3095594239869384195/576460752303423488,1550679423696209215/288230376151711744,True,38,5,-1.1870252443072802,-1.109970574524657,1.007446145264442,1.0679325489237044,-1.1870252443072788,-1.1099705745246582,1.0074461452644434,1.0679325489237028,-1.1973625657967015,-1.1099695442087574,0.9991223725341615,1.068140432645342,-1.1973625657966984,-1.1099695442087607,0.9991223725341639,1.0681404326453379
539,5.38,5.39,0.01,1550679423696209215/288230376151711744,3107123454915452665/576460752303423488,True,39,5,-1.1769116103686326,-1.0992481391872024,1.0152305956285868,1.076614513184673,-1.1769116103686317,-1.0992481391872033,1.0152305956285885,1.0766145131846712,-1.187330619158438,-1.0992471659320902,1.006800742841486,1.0768109797257444,-1.1873306191584354,-1.099247165932093,1.0068007428414902,1.0768109797257401
540,5.39,5.4,0.01,3107123454915452665/576460752303423488,778222015609621725/144115188075855872,True,40,5,-1.166719572656598,-1.088438244720004,1.0231258995995314,1.0854254763964664,-1.1667195726565964,-1.0884382447200054,1.0231258995995332,1.0854254763964646,-1.1772214541285055,-1.0884373302618688,1.014587878248388,1.0856101796542852,-1.177221454128502,-1.0884373302618722,1.014587878248392,1.0856101796542812
541,5.4,5.41,0.01,778222015609621725/144115188075855872,3118652669961521135/576460752303423488,True,41,5,-1.1564480107699104,-1.0775395882678587,1.031134399382826,1.0943680312731408,-1.1564480107699093,-1.0775395882678598,1.0311343993828277,1.094368031273139,-1.167033974768787,-1.0775387343910892,1.0224860974339982,1.0945406156125035,-1.1670339747687837,-1.0775387343910925,1.0224860974340024,1.0945406156124993
542,5.41,5.42,0.01,3118652669961521135/576460752303423488,1562208638742277685/288230376151711744,True,42,5,-1.146095780712899,-1.066550840885879,1.0392584706332029,1.1034448032136794,-1.146095780712898,-1.0665508408858801,1.0392584706332044,1.1034448032136779,-1.156767061877239,-1.0665500494233222,1.0304977525552714,1.1036049034216566,-1.156767061877236,-1.0665500494233253,1.0304977525552756,1.1036049034216524
543,5.42,5.43,0.01,1562208638742277685/288230376151711744,3130181885007589605/576460752303423488,True,43,5,-1.1356617145594707,-1.0554706472145208,1.0475005227187897,1.1126584499048924,-1.1356617145594696,-1.055470647214522,1.0475005227187915,1.1126584499048908,-1.1464195726516893,-1.0554699200476847,1.0386252295821683,1.1128056911573114,-1.1464195726516866,-1.0554699200476876,1.0386252295821725,1.1128056911573072
544,5.43,5.44,0.01,3130181885007589605/576460752303423488,97998327891581995/18014398509481984,True,44,5,-1.1251446201154958,-1.0442976251584102,1.055862998849118,1.122011660882098,-1.1251446201154947,-1.0442976251584115,1.0558629988491197,1.1220116608820967,-1.1359903403511864,-1.044296964217602,1.0468709485013727,1.122145658723517,-1.1359903403511833,-1.0442969642176052,1.0468709485013765,1.1221456587235135
545,5.44,5.45,0.01,97998327891581995/18014398509481984,3141711100053658075/576460752303423488,True,45,5,-1.1145432805763118,-1.033030365574108,1.064348376528315,1.1315071565721624,-1.1145432805763107,-1.0330303655741093,1.0643483765283166,1.1315071565721608,-1.1254781739515396,-1.0330297728385083,1.0552373638522035,1.131627516909342,-1.1254781739515365,-1.0330297728385116,1.0552373638522077,1.1316275169093375
546,5.45,5.46,0.01,3141711100053658075/576460752303423488,1573737853788346155/288230376151711744,True,46,5,-1.1038564541882343,-1.0216674319599295,1.0729591671175212,1.1411476880198095,-1.103856454188233,-1.0216674319599308,1.072959167117523,1.1411476880198077,-1.1148818578038926,-1.0216669094575725,1.063726964374126,1.1412540071338286,-1.1148818578038893,-1.0216669094575754,1.0637269643741305,1.1412540071338242
547,5.46,5.47,0.01,1573737853788346155/288230376151711744,3153240315099726545/576460752303423488,True,47,5,-1.0930828739073777,-1.0102073601563404,1.081697916062402,1.1509360357561094,-1.0930828739073766,-1.0102073601563417,1.0816979160624036,1.150936035756108,-1.1042001512895265,-1.0102069099640134,1.0723422733289245,1.1510279003316237,-1.1042001512895236,-1.0102069099640163,1.0723422733289285,1.1510279003316197
548,5.47,5.48,0.01,3153240315099726545/576460752303423488,789751230655690195/144115188075855872,True,48,5,-1.082221247062056,-0.9986486580543902,1.090567202492229,1.160875008947272,-1.0822212470620551,-0.9986486580543911,1.0905672024922308,1.1608750089472701,-1.093431788477094,-0.9986482822974304,1.0810858481992482,1.1609519961227432,-1.0934317884770912,-0.9986482822974331,1.0810858481992525,1.1609519961227392
549,5.48,5.49,0.01,789751230655690195/144115188075855872,3164769530145795015/576460752303423488,True,49,5,-1.0712702550119808,-0.9869898053194475,1.0995696394924614,1.1709674437029367,-1.0712702550119795,-0.9869898053194482,1.099569639492463,1.1709674437029352,-1.0825754777754049,-0.9869895061714362,1.0899602810699232,1.1710291211417985,-1.0825754777754015,-0.9869895061714384,1.0899602810699274,1.1710291211417938
550,5.49,5.5,0.01,3164769530145795015/576460752303423488,1585267068834414625/288230376151711744,True,50,5,-1.0602285528099615,-0.9752292531272971,1.10870787380311,1.1812162017648926,-1.0602285528099602,-0.975229253127298,1.1087078738031118,1.1812162017648908,-1.07162990158739,-0.9752290328096308,1.0989681984405766,1.1812621277519917,-1.071629901587387,-0.9752290328096332,1.0989681984405806,1.1812621277519875
551,5.5,5.51,0.01,1585267068834414625/288230376151711744,3176298745191863485/576460752303423488,True,51,5,-1.0490947688684207,-0.9633654239160665,1.117984585283269,1.191624168928131,-1.0490947688684193,-0.9633654239160674,1.1179845852832706,1.1916241689281293,-1.0605937159674421,-0.9633652846973939,1.1081122608128202,1.1916538924935844,-1.0605937159674392,-0.963365284697396,1.108112260812824,1.1916538924935804
552,5.51,5.5200000000000005,0.01,3176298745191863485/576460752303423488,397757919089362215/72057594037927936,True,52,5,-1.037867504637257,-0.9513967111472389,1.127402485716375,1.2021942539265584,-1.0378675046372559,-0.9513967111472396,1.1274024857163765,1.2021942539265567,-1.0494655502885617,-0.9513966553427518,1.1173951616268092,1.2022073149996237,-1.0494655502885586,-0.9513966553427535,1.1173951616268132,1.2022073149996195
553,5.5200000000000005,5.53,0.01,397757919089362215/72057594037927936,3187827960237931955/576460752303423488,True,53,5,-1.0265453342739137,-0.9393214790998242,1.136964319526573,1.2129293850329392,-1.0265453342739126,-0.9393214790998247,1.1369643195265748,1.2129293850329375,-1.0382440469020677,-0.9393214690683629,1.126811627713663,1.2129333150331212,-1.0382440469020653,-0.9393214690683644,1.126811627713667,1.2129333150331172
554,5.53,5.54,0.01,3187827960237931955/576460752303423488,1596796283880483095/288230376151711744,True,54,5,-1.015126804327482,-0.9271380626791546,1.146672862306186,1.223832508475632,-1.015126804327481,-0.9271380626791552,1.1466728623061877,1.2238325084756303,-1.026927789215322,-0.9271380524123711,1.1363627364190811,1.2238365124936952,-1.0269277892153197,-0.9271380524123727,1.136362736419085,1.2238365124936912
555,5.54,5.55,0.01,1596796283880483095/288230376151711744,3199357175284000425/576460752303423488,True,55,5,-1.0036104334313014,-0.9148447672497105,1.156530919892493,1.2349065859067028,-1.0036104334313003,-0.9148447672497111,1.1565309198924947,1.2349065859067012,-1.015515278614997,-0.9148447567142923,1.146060465491871,1.2349106742735756,-1.0155152786149946,-0.9148447567142939,1.1460604654918753,1.2349106742735714
556,5.55,5.5600000000000005,0.01,3199357175284000425/576460752303423488,801280445701758665/144115188075855872,True,56,5,-0.9919947120067772,-0.9024398684931846,1.1665413271662493,1.2461545917396524,-0.9919947120067766,-0.9024398684931852,1.1665413271662508,1.2461545917396506,-1.004005034472112,-0.9024398576535373,1.1559076281870742,1.2461587755048003,-1.0040050344721096,-0.9024398576535387,1.1559076281870784,1.246158775504796
557,5.5600000000000005,5.57,0.01,801280445701758665/144115188075855872,3210886390330068895/576460752303423488,True,57,5,-0.9802781019873189,-0.8899216122877873,1.1767069459535744,1.2575795108986545,-0.9802781019873182,-0.889921612287788,1.1767069459535762,1.257579510898653,-0.9923955478682355,-0.8899216011059052,1.1659070668344051,1.25758380187133,-0.992395547868234,-0.8899216011059066,1.1659070668344096,1.2575838018713257
558,5.57,5.58,0.01,3210886390330068895/576460752303423488,1608325498926551565/288230376151711744,True,58,5,-0.9684590365427704,-0.8772882146335468,1.1870306648855091,1.2691843340531117,-0.9684590365427699,-0.8772882146335473,1.1870306648855107,1.2691843340531102,-0.9806852812970052,-0.8772882030688776,1.1760616529414507,1.2691887448456731,-0.9806852812970037,-0.877288203068879,1.1760616529414545,1.2691887448456691
559,5.58,5.59,0.01,1608325498926551565/288230376151711744,3222415605376137365/576460752303423488,True,59,5,-0.9565359198280033,-0.8645378616030085,1.1975153968828245,1.280972054837822,-0.9565359198280028,-0.864537861603009,1.1975153968828263,1.2809720548378203,-0.9688726683872593,-0.8645378496123117,1.1863742849392762,1.2809765989112467,-0.9688726683872577,-0.8645378496123133,1.1863742849392804,1.280976598911243
560,5.59,5.6000000000000005,0.01,3222415605376137365/576460752303423488,201761263306198225/36028797018963968,True,60,5,-0.9445071268669328,-0.8516687092133539,1.2081640654908852,1.2929456776130022,-0.9445071268669323,-0.8516687092133545,1.208164065490887,1.2929456776130006,-0.95695611375888,-0.851668696750552,1.1968478747961055,1.292950369324882,-0.9569561137588786,-0.8516686967505536,1.1968478747961098,1.292950369324878
561,5.6000000000000005,5.61,0.01,201761263306198225/36028797018963968,3233944820422205835/576460752303423488,True,61,5,-0.9323710032310656,-0.8386788835665626,1.2189796253396257,1.305108190458367,-0.9323710032310648,-0.8386788835665633,1.2189796253396274,1.3051081904583652,-0.9449339926702555,-0.8386788705825845,1.2074853687761062,1.3051130451127713,-0.9449339926702539,-0.8386788705825862,1.2074853687761102,1.305113045112767
562,5.61,5.62,0.01,3233944820422205835/576460752303423488,1619854713972620035/288230376151711744,True,62,5,-0.9201258648203293,-0.8255664809554732,1.2299650517871141,1.3174625683638008,-0.9201258648203289,-0.8255664809554738,1.2299650517871157,1.317462568363799,-0.9328046507649156,-0.8255664673980908,1.2182897374004547,1.3174676022648173,-0.9328046507649141,-0.8255664673980923,1.2182897374004589,1.3174676022648129
563,5.62,5.63,0.01,1619854713972620035/288230376151711744,3245474035468274305/576460752303423488,True,63,5,-0.9077699976896156,-0.8123295679991704,1.2411233362161753,1.330011770081184,-0.907769997689615,-0.812329567999171,1.2411233362161769,1.3300117700811822,-0.9205664038605625,-0.8123295538128282,1.229263970910276,1.3300170007629784,-0.920566403860561,-0.8123295538128297,1.22926397091028,1.3300170007629744
564,5.63,5.64,0.01,3245474035468274305/576460752303423488,812809660747827135/144115188075855872,True,64,5,-0.895301657902251,-0.7989661818335667,1.252457483201927,1.3427587323738783,-0.8953016579022504,-0.7989661818335674,1.2524574832019286,1.3427587323738766,-0.9082175377614883,-0.7989661669592025,1.2404110773101449,1.3427641783204864,-0.9082175377614867,-0.798966166959204,1.2404110773101489,1.3427641783204824
565,5.64,5.65,0.01,812809660747827135/144115188075855872,3257003250514342775/576460752303423488,True,65,5,-0.8827190714132549,-0.7854743303616578,1.263970507384602,1.3557063638028173,-0.8827190714132542,-0.7854743303616585,1.2639705073846037,1.3557063638028155,-0.8957563080970028,-0.7854743147365167,1.2517340791282914,1.355712044670351,-0.8957563080970012,-0.7854743147365182,1.2517340791282956,1.355712044670347
566,5.65,5.66,0.01,3257003250514342775/576460752303423488,1631383929018688505/288230376151711744,True,66,5,-0.8700204339854282,-0.7718519925689961,1.275665430027184,1.36885753796511,-0.8700204339854276,-0.7718519925689967,1.2756654300271855,1.3688575379651085,-0.8831809401886683,-0.7718519761264354,1.2632360073459759,1.3688634778474038,-0.8831809401886669,-0.771851976126437,1.2632360073459798,1.3688634778474
567,5.66,5.67,0.01,1631383929018688505/288230376151711744,3268532465560411245/576460752303423488,True,67,5,-0.8572039111415338,-0.7580971189101894,1.287545275236169,1.382215086102824,-0.8572039111415332,-0.75809711891019,1.2875452752361705,1.3822150861028224,-0.870489628949343,-0.758097101579477,1.2749199040829915,1.3822213107742207,-0.8704896289493415,-0.7580971015794785,1.2749199040829957,1.3822213107742167
568,5.67,5.68,0.01,3268532465560411245/576460752303423488,409287134135430685/72057594037927936,True,68,5,-0.8442676381560532,-0.7442076317689535,1.2996130658225484,1.395781789359994,-0.8442676381560527,-0.7442076317689541,1.2996130658225502,1.3957817893599924,-0.8576805388172405,-0.744207613475056,1.2867888196573989,1.3957883227892989,-0.857680538817239,-0.7442076134750575,1.2867888196574029,1.3957883227892953
569,5.68,5.69,0.01,409287134135430685/72057594037927936,3280061680606479715/576460752303423488,True,69,5,-0.831209720090219,-0.7301814260018379,1.3118718187815963,1.4095603702365678,-0.8312097200902183,-0.7301814260018386,1.311871818781598,1.409560370236566,-0.8447518037284234,-0.7301814066652025,1.2988458018147242,1.4095672378509376,-0.844751803728422,-0.730181406665204,1.298845801814728,1.4095672378509339
570,5.69,5.7,0.01,3280061680606479715/576460752303423488,1642913144064756975/288230376151711744,True,70,5,-0.818028232001529,-0.716016369442352,1.3243245402740114,1.423553483531752,-0.8180282320015284,-0.7160163694423526,1.324324540274013,1.4235534835317505,-0.8317015272586294,-0.7160163489786789,1.3110938832697139,1.4235607234501362,-0.831701527258628,-0.7160163489786803,1.311093883269718,1.4235607234501317
571,5.7,5.71,0.01,1642913144064756975/288230376151711744,3291590895652548185/576460752303423488,True,71,5,-0.8047212185952108,-0.701710304109449,1.3369742185028128,1.437763708267759,-0.8047212185952102,-0.7017103041094496,1.3369742185028144,1.4377637082677572,-0.8185277822015872,-0.7017102824294565,1.323536105056499,1.4377713526234674,-0.8185277822015855,-0.7017102824294582,1.3235361050565029,1.4377713526234632
572,5.71,5.72,0.01,3291590895652548185/576460752303423488,824338875793895605/144115188075855872,True,72,5,-0.7912866951564191,-0.6872610462931805,1.349823821472442,1.4521935335375253,-0.7912866951564186,-0.6872610462931812,1.3498238214724438,1.4521935335375238,-0.8052286114222731,-0.6872610233023628,1.3361754913603006,1.4522016133242566,-0.8052286114222715,-0.6872610233023645,1.3361754913603046,1.4522016133242528
