source,mode,phase,segment_index,attempt_index,t_before,h_attempted,prescribed_h,validation_status,accepted_rejected,rejection_reason,target_margin_min,raw_residual_target_violation,raw_ctrunc_residual_width_sum,polynomial_range_width_sum,subset_result,finite_residual
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,123,1,3.6015744066467761,0.023535875434214207,0.023535875434214207,validated,accepted,,2.4431005332485833e-05,false,0.00015283907263527309,0.73057272925617467,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,124,1,3.6251102820809904,0.012944731488817815,0.012944731488817815,validated,accepted,,7.6916687388841777e-05,false,4.8143208175761544e-05,0.63374214409586715,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,125,1,3.6380550135698084,0.014239204637699598,0.014239204637699598,validated,accepted,,7.3421657350454574e-05,false,5.5135618692278642e-05,0.6387858807594925,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,126,1,3.652294218207508,0.015663125101469558,0.015663125101469558,validated,accepted,,6.9308962851437233e-05,false,6.3281842314613166e-05,0.64312305740294284,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,127,1,3.6679573433089776,0.017229437611616515,0.017229437611616515,validated,accepted,,6.4455678234880441e-05,false,7.2788691768727935e-05,0.64646574334144513,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,128,1,3.6851867809205943,0.018952381372778167,0.018952381372778167,validated,accepted,,5.8784020826456497e-05,false,8.376048683898999e-05,0.64847111519676759,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,129,1,3.7041391622933726,0.020847619510055985,0.020847619510055985,validated,accepted,,5.2206766974359025e-05,false,9.6307621276464693e-05,0.64874552431271371,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,130,1,3.7249867818034286,0.022932381461061586,0.022932381461061586,validated,accepted,,4.470954324378044e-05,false,0.00011038411816307448,0.64698963024939327,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,131,1,3.7479191632644904,0.025225619607167748,0.025225619607167748,validated,accepted,,3.6377717737454696e-05,false,0.00012574091438757577,0.6426908210386999,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,132,1,3.773144782871658,0.027748181567884524,0.027748181567884524,validated,accepted,,2.60822601218181e-05,false,0.00014456881267011727,0.63533923117743185,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,133,1,3.8008929644395426,0.01526149986233649,0.01526149986233649,validated,accepted,,7.8041832323703998e-05,false,4.5651905725145004e-05,0.53525031364020992,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,134,1,3.8161544643018792,0.016787649848570139,0.016787649848570139,validated,accepted,,7.4811269075439067e-05,false,5.2014259684499849e-05,0.53143264102951182,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,135,1,3.8329421141504492,0.018466414833427154,0.018466414833427154,validated,accepted,,7.0996419983566136e-05,false,5.9468876884769332e-05,0.52643733490431455,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,136,1,3.8514085289838764,0.02031305631676987,0.02031305631676987,validated,accepted,,6.6388771404429851e-05,false,6.8417867045311788e-05,0.52006759878001008,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,137,1,3.8717215853006461,0.022344361948446859,0.022344361948446859,validated,accepted,,6.0801420180733749e-05,false,7.9223260212131732e-05,0.51212056964842956,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,138,1,3.8940659472490928,0.024578798143291548,0.024578798143291548,validated,accepted,,5.415778416321974e-05,false,9.203367950094991e-05,0.50239081125399865,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,139,1,3.9186447453923843,0.027036677957620703,0.027036677957620703,validated,accepted,,4.6354237100867386e-05,false,0.00010706450613010395,0.49067875889149271,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,140,1,3.9456814233500048,0.029740345753382778,0.029740345753382778,validated,accepted,,3.735234274301087e-05,false,0.00012441961939988855,0.47680289971892975,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,141,1,3.9754217691033875,0.032714380328721059,0.032714380328721059,validated,accepted,,2.4783312400775763e-05,false,0.00014906785680446542,0.46426061274818908,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,142,1,4.0081361494321088,0.017992909180796584,0.017992909180796584,validated,accepted,,7.7777775583295271e-05,false,4.7018345531861535e-05,0.39878689219881236,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,143,1,4.0261290586129057,0.019792200098876243,0.019792200098876243,validated,accepted,,7.3775561318933111e-05,false,5.5183370156554032e-05,0.39643177592904955,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,144,1,4.0459212587117817,0.021771420108763869,0.021771420108763869,validated,accepted,,6.9009606675122088e-05,false,6.4885055971797116e-05,0.39355382720548471,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,145,1,4.0676926788205456,0.023948562119640259,0.023948562119640259,validated,accepted,,6.3279369307481164e-05,false,7.6524056653160978e-05,0.39009039283270852,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,146,1,4.0916412409401861,0.026343418331604286,0.026343418331604286,validated,accepted,,5.652576806851333e-05,false,9.0213667878287992e-05,0.38598206588963629,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,147,1,4.1179846592717908,0.028977760164764717,0.028977760164764717,validated,accepted,,4.866068916212545e-05,false,0.0001061161156820091,0.38117609215466863,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,148,1,4.1469624194365551,0.031875536181241192,0.031875536181241192,validated,accepted,,3.9540754918361246e-05,false,0.00012448887561973144,0.37632597577462701,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,149,1,4.1788379556177961,0.035063089799365316,0.035063089799365316,validated,accepted,,2.8761915956411078e-05,false,0.00014599773237015341,0.37300772885819572,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,150,1,4.2139010454171615,0.019284699389650925,0.019284699389650925,validated,accepted,,7.6235717578837826e-05,false,5.0775985471642774e-05,0.33005852292711513,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,151,1,4.2331857448068124,0.02121316932861602,0.02121316932861602,validated,accepted,,7.2485613313967749e-05,false,5.8443093094787083e-05,0.33035312420487689,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,152,1,4.2543989141354288,0.023334486261477626,0.023334486261477626,validated,accepted,,6.8009209484075112e-05,false,6.7508311573915504e-05,0.33112064504196681,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,153,1,4.2777334003969063,0.02566793488762539,0.02566793488762539,validated,accepted,,6.2434733972065992e-05,false,7.867584914041643e-05,0.3324888024675019,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,154,1,4.3034013352845317,0.028234728376387932,0.028234728376387932,validated,accepted,,5.5599350178964135e-05,false,9.2212792459910441e-05,0.33461123552463745,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,155,1,4.3316360636609197,0.031058201214026727,0.031058201214026727,validated,accepted,,4.7140997138243407e-05,false,0.00010875735592786267,0.33767151060485578,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,156,1,4.3626942648749463,0.034164021335429402,0.034164021335429402,validated,accepted,,3.6571352961506552e-05,false,0.00012916189737551689,0.34188893268540149,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,157,1,4.3968582862103753,0.037580423468972349,0.037580423468972349,validated,accepted,,2.3181102929660218e-05,false,0.00015466728511291742,0.34757330734645003,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,158,1,4.4344387096793474,0.020669232907934793,0.020669232907934793,validated,accepted,,7.3632305727853301e-05,false,5.5654148046861194e-05,0.31854454458468007,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,159,1,4.4551079425872819,0.022736156198728274,0.022736156198728274,validated,accepted,,6.9216684999842719e-05,false,6.4433014681777222e-05,0.32323245650243726,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,160,1,4.4778440987860106,0.025009771818601104,0.025009771818601104,validated,accepted,,6.3790169729822859e-05,false,7.5093745634567186e-05,0.32875482197282091,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,161,1,4.5028538706046115,0.027510749000461215,0.027510749000461215,validated,accepted,,5.7050204954366708e-05,false,8.8174723817124699e-05,0.33526981744228901,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,162,1,4.5303646196050726,0.030261823900507339,0.030261823900507339,validated,accepted,,4.8584028047992166e-05,false,0.00010440759052511579,0.34296809166943004,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,163,1,4.5606264435055799,0.033288006290558073,0.033288006290558073,validated,accepted,,3.7751443217519555e-05,false,0.00012494102559104851,0.35208052090773939,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,164,1,4.5939144497961379,0.03661680691961388,0.03661680691961388,validated,accepted,,2.3577278227055606e-05,false,0.00015154085138447957,0.3628886978146168,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,165,1,4.6305312567157522,0.020139243805787636,0.020139243805787636,validated,accepted,,7.3601113859408788e-05,false,5.5293448518318887e-05,0.34017480489668678,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,166,1,4.6506705005215396,0.022153168186366402,0.022153168186366402,validated,accepted,,6.8981508198002176e-05,false,6.4381237588749746e-05,0.34738164100738794,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,167,1,4.6728236687079061,0.024368485005003045,0.024368485005003045,validated,accepted,,6.3224821537317141e-05,false,7.5579622693302929e-05,0.35569584887371014,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,168,1,4.6971921537129093,0.026805333505503352,0.026805333505503352,validated,accepted,,5.5960568295722709e-05,false,8.9556676637342477e-05,0.36533986365191079,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,169,1,4.7239974872184129,0.029485866856053689,0.029485866856053689,validated,accepted,,4.668183971039705e-05,false,0.00010722445488178682,0.37653846213592518,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,170,1,4.7534833540744668,0.03243445354165906,0.03243445354165906,validated,accepted,,3.4702365180256986e-05,false,0.00012981477326515372,0.38949403795692378,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,171,1,4.7859178076161255,0.017838949447912485,0.017838949447912485,validated,accepted,,7.6940940914257212e-05,false,4.8428547144727371e-05,0.37122904223965153,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,172,1,4.803756757064038,0.019622844392703735,0.019622844392703735,validated,accepted,,7.2929908112041706e-05,false,5.6362233328630973e-05,0.37951657683444434,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,173,1,4.8233796014567414,0.02158512883197411,0.02158512883197411,validated,accepted,,6.7951588574700141e-05,false,6.6106041601869092e-05,0.38893692073171565,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,174,1,4.8449647302887158,0.023743641715171522,0.023743641715171522,validated,accepted,,6.1704423353117026e-05,false,7.8207640744912605e-05,0.39968209282334738,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,175,1,4.8687083720038871,0.026118005886688677,0.026118005886688677,validated,accepted,,5.3776473102300752e-05,false,9.3413271170436551e-05,0.41198103177358536,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,176,1,4.8948263778905758,0.028729806475357549,0.028729806475357549,validated,accepted,,4.3599236205384788e-05,false,0.00011275091617338415,0.42611533306438387,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,177,1,4.9235561843659337,0.031602787122893307,0.031602787122893307,validated,accepted,,3.038099334279237e-05,false,0.00013765033288290707,0.44243141989320023,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,178,1,4.9551589714888271,0.017381532917591321,0.017381532917591321,validated,accepted,,7.6011827668838632e-05,false,5.0099105667745268e-05,0.42513569122416328,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,179,1,4.9725405044064184,0.019119686209350454,0.019119686209350454,validated,accepted,,7.1610291097005916e-05,false,5.8771080624238016e-05,0.4354791430652919,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,180,1,4.9916601906157689,0.0210316548302855,0.0210316548302855,validated,accepted,,6.6104627061546706e-05,false,6.9513302342682815e-05,0.44723236599600147,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,181,1,5.0126918454460547,0.023134820313314052,0.023134820313314052,validated,accepted,,5.9143634748789289e-05,false,8.2967167534476316e-05,0.46063349639707052,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,182,1,5.0358266657593687,0.025448302344645461,0.025448302344645461,validated,accepted,,5.0245057781152554e-05,false,0.00010001111952738007,0.47597221162183556,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,183,1,5.0612749681040139,0.02799313257911001,0.02799313257911001,validated,accepted,,3.8739973317185905e-05,false,0.00012186098112299482,0.49360382244029999,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,184,1,5.0892681006831237,0.015396222918510507,0.015396222918510507,validated,accepted,,7.8583248775262126e-05,false,4.4856016537307214e-05,0.47865402086449926,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,185,1,5.104664323601634,0.016935845210361559,0.016935845210361559,validated,accepted,,7.4650233768531183e-05,false,5.265441191534885e-05,0.48980995810140904,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,186,1,5.1216001688119954,0.018629429731397716,0.018629429731397716,validated,accepted,,6.9744465072682271e-05,false,6.2292812646278455e-05,0.5024553297193014,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,187,1,5.1402295985433932,0.020492372704537489,0.020492372704537489,validated,accepted,,6.3562912765673454e-05,false,7.4329036246670961e-05,0.51683477792998311,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,188,1,5.1607219712479306,0.022541609974991241,0.022541609974991241,validated,accepted,,5.569171195419071e-05,false,8.9522360729677995e-05,0.53324419091559494,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,189,1,5.1832635812229215,0.024795770972490368,0.024795770972490368,validated,accepted,,4.5560127442246898e-05,false,0.00010891663061176468,0.55204417901818259,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,190,1,5.2080593521954119,0.027275348069739407,0.027275348069739407,validated,accepted,,3.2372972419756745e-05,false,0.00013396195766817411,0.57367782388097366,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,191,1,5.2353347002651516,0.015001441438356675,0.015001441438356675,validated,accepted,,7.6946833675865908e-05,false,4.7978644499089365e-05,0.55989579555460589,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,192,1,5.2503361417035084,0.016501585582192342,0.016501585582192342,validated,accepted,,7.2460075028242266e-05,false,5.6843824787950121e-05,0.57364920001264796,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,193,1,5.2668377272857008,0.018151744140411579,0.018151744140411579,validated,accepted,,6.6820431870785025e-05,false,6.789307669292238e-05,0.58925153555583298,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,194,1,5.2849894714261128,0.019966918554452737,0.019966918554452737,validated,accepted,,5.966179629701766e-05,false,8.1802576381785386e-05,0.60700888464754021,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,195,1,5.3049563899805658,0.021963610409898013,0.021963610409898013,validated,accepted,,5.0482529307117182e-05,false,9.9495113463118711e-05,0.62729167618291903,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,196,1,5.326920000390464,0.024159971450887816,0.024159971450887816,validated,accepted,,3.8588591523601847e-05,false,0.00012224229401312358,0.65055147651453515,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,197,1,5.3510799718413518,0.0132879842979883,0.0132879842979883,validated,accepted,,7.8922350744759328e-05,false,4.3928949228288897e-05,0.63939111007324834,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,198,1,5.3643679561393398,0.014616782727787131,0.014616782727787131,validated,accepted,,7.480086526599571e-05,false,5.2111520980202612e-05,0.65416621382370455,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,199,1,5.3789847388671266,0.016078461000565845,0.016078461000565845,validated,accepted,,6.9635202758690297e-05,false,6.228582908251788e-05,0.67088555913110703,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,200,1,5.3950631998676926,0.017686307100622432,0.017686307100622432,validated,accepted,,6.3102134636593398e-05,false,7.5052241657901873e-05,0.68986023246744721,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,201,1,5.4127495069683151,0.019454937810684678,0.019454937810684678,validated,accepted,,5.4762398076539378e-05,false,9.1222688720481878e-05,0.7114637698060845,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,202,1,5.4322044447789999,0.021400431591753147,0.021400431591753147,validated,accepted,,4.4013754676151039e-05,false,0.00011190474038552336,0.73614752836016351,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,203,1,5.4536048763707532,0.023540474750928464,0.023540474750928464,validated,accepted,,3.0023000838502628e-05,false,0.0001386224749210143,0.7644604472699672,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,204,1,5.4771453511216812,0.012947261113010656,0.012947261113010656,validated,accepted,,7.6571804371843393e-05,false,4.8485527236521525e-05,0.75550334220673576,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,205,1,5.490092612234692,0.014241987224311723,0.014241987224311723,validated,accepted,,7.1751780210704147e-05,false,5.8017773954211622e-05,0.77354922567817319,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,206,1,5.5043345994590034,0.015666185946742895,0.015666185946742895,validated,accepted,,6.5678449221453795e-05,false,6.9939085359186972e-05,0.79396789861458306,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,207,1,5.5200007854057462,0.017232804541417186,0.017232804541417186,validated,accepted,,5.796194472635068e-05,false,8.4972726554537724e-05,0.81713632682094428,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,208,1,5.5372335899471636,0.018956084995558908,0.018956084995558908,validated,accepted,,4.8071737148763533e-05,false,0.00010409699170945884,0.84403695280184587,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,209,1,5.5561896749427229,0.020851693495114801,0.020851693495114801,validated,accepted,,3.5285029509845209e-05,false,0.00012863574726659733,0.87497766307427804,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,210,1,5.5770413684378379,0.011468431422313142,0.011468431422313142,validated,accepted,,7.8284461794896225e-05,false,4.4979841373006711e-05,0.8690184631969714,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,211,1,5.5885097998601507,0.012615274564544457,0.012615274564544457,validated,accepted,,7.3821708712079958e-05,false,5.3838980613388791e-05,0.88859186708298532,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,212,1,5.6011250744246954,0.013876802020998905,0.013876802020998905,validated,accepted,,6.8223512156202716e-05,false,6.4873468539652945e-05,0.91073764995372242,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,213,1,5.6150018764456942,0.015264482223098796,0.015264482223098796,validated,accepted,,6.1148975216446231e-05,false,7.8717947026958263e-05,0.93586265376659905,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,214,1,5.6302663586687931,0.016790930445408678,0.016790930445408678,validated,accepted,,5.2141182872341918e-05,false,9.6217248163916666e-05,0.96445258322541605,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,215,1,5.6470572891142021,0.018470023489949548,0.018470023489949548,validated,accepted,,4.0583772989958332e-05,false,0.0001185025277069275,0.9970899393485857,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,216,1,5.6655273126041514,0.010158512919472252,0.010158512919472252,validated,accepted,,8.0049935964799133e-05,false,4.1384310760757048e-05,0.99237533948769063,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,217,1,5.6756858255236233,0.011174364211419478,0.011174364211419478,validated,accepted,,7.5978979736058297e-05,false,4.9498869460711029e-05,1.0129096533796351,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,218,1,5.686860189735043,0.012291800632561427,0.012291800632561427,validated,accepted,,7.0900950507235327e-05,false,5.955295062378891e-05,1.0360553641444623,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,219,1,5.6991519903676044,0.01352098069581757,0.01352098069581757,validated,accepted,,6.4526436574638811e-05,false,7.2087488231196062e-05,1.0622049080142639,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,220,1,5.7126729710634221,0.014873078765399329,0.014873078765399329,validated,accepted,,5.6473809021352738e-05,false,8.781045517206348e-05,1.0918196305304768,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,221,1,5.7275460498288213,0.016360386641939263,0.016360386641939263,validated,accepted,,4.6235331234331522e-05,false,0.00010765642650577089,1.1254456661759802,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,222,1,5.7439064364707608,0.0089982126530665958,0.0089982126530665958,validated,accepted,,8.1931107347982973e-05,false,3.758039398716369e-05,1.1217695823032099,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,223,1,5.7529046491238276,0.0098980339183732564,0.0098980339183732564,validated,accepted,,7.8289801689600009e-05,false,4.4875433742688189e-05,1.1427981279526986,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,224,1,5.7628026830422012,0.010887837310210584,0.010887837310210584,validated,accepted,,7.3775904222692725e-05,false,5.3861819118055039e-05,1.1664100182535238,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,225,1,5.773690520352412,0.011976621041231643,0.011976621041231643,validated,accepted,,6.8150645380087943e-05,false,6.4988547563339582e-05,1.1929704810317365,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,226,1,5.7856671413936436,0.013174283145354808,0.013174283145354808,validated,accepted,,6.1103402149744197e-05,false,7.8835475909718738e-05,1.2229046640303496,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,227,1,5.7988414245389981,0.01449171145989029,0.01449171145989029,validated,accepted,,5.2229033251693307e-05,false,9.615295780401119e-05,1.2567081922021988,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,228,1,5.8133331359988887,0.015940882605879319,0.015940882605879319,validated,accepted,,4.0998365760501709e-05,false,0.00011791272054004418,1.2949591406659795,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,229,1,5.8292740186047682,0.0087674854332336263,0.0087674854332336263,validated,accepted,,8.0466337494891637e-05,false,4.0555984670077477e-05,1.2919286008820945,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,230,1,5.838041504038002,0.0096442339765569901,0.0096442339765569901,validated,accepted,,7.6408099384905773e-05,false,4.8694316005867935e-05,1.3157393475418344,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,231,1,5.847685738014559,0.010608657374212689,0.010608657374212689,validated,accepted,,7.1325559834287475e-05,false,5.8828858537161692e-05,1.3424014167492131,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,232,1,5.8582943953887714,0.011669523111633958,0.011669523111633958,validated,accepted,,6.4930323018731355e-05,false,7.1508705092244255e-05,1.3722965030912309,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,233,1,5.8699639185004058,0.012836475422797354,0.012836475422797354,validated,accepted,,5.6824455734926735e-05,false,8.7490373057412941e-05,1.4058619739160139,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,234,1,5.882800393923203,0.014120122965077092,0.014120122965077092,validated,accepted,,4.6471607829726116e-05,false,0.00010779131078564914,1.4435982365913984,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,235,1,5.8969205168882803,0.0077660676307924007,0.0077660676307924007,validated,accepted,,8.2567807065023045e-05,false,3.6408429316897571e-05,1.4411184221041395,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,236,1,5.904686584519073,0.008542674393871642,0.008542674393871642,validated,accepted,,7.8985229447497992e-05,false,4.3683560164213837e-05,1.4644245932007784,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,237,1,5.9132292589129447,0.0093969418332588064,0.0093969418332588064,validated,accepted,,7.4520991527009326e-05,false,5.2682541186990941e-05,1.4904021314773126,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,238,1,5.9226262007462038,0.010336636016584688,0.010336636016584688,validated,accepted,,6.8940019369874046e-05,false,6.38799248828444e-05,1.5193804342207136,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,239,1,5.9329628367627887,0.011370299618243158,0.011370299618243158,validated,accepted,,6.1921108828563788e-05,false,7.7899087803441066e-05,1.5517297871759539,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,240,1,5.9443331363810321,0.012507329580067476,0.012507329580067476,validated,accepted,,5.2348257628282891e-05,false,9.6947063847631994e-05,1.5878642498960875,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,241,1,5.9568404659610996,0.0068790312690371128,0.0068790312690371128,validated,accepted,,8.4019609491586063e-05,false,3.305104844307764e-05,1.5856078618727723,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,242,1,5.9637194972301364,0.0075669343959408244,0.0075669343959408244,validated,accepted,,8.0495523785981135e-05,false,4.0211567723913533e-05,1.607752084276129,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,243,1,5.9712864316260772,0.008323627835534907,0.008323627835534907,validated,accepted,,7.6046631043465661e-05,false,4.9240158677130845e-05,1.6323257300461527,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,244,1,5.9796100594616117,0.0091559906190883979,0.0091559906190883979,validated,accepted,,7.0395386935150918e-05,false,6.0696007063503912e-05,1.659601133271345,true,true
torch,range_midpoint_frozen_constant_schedule_handoff_replay,frozen_replay,245,1,5.9887660500807005,0.010071589680997238,0.010071589680997238,validated,accepted,,6.3172524154853714e-05,false,7.5321551845341592e-05,1.689879813495647,true,true
