lane,segment_index,physical_time,controller_period,state,enclosure_kind,torch_width_median,torch_width_p95,torch_width_max,xiangru_width_median,xiangru_width_p95,xiangru_width_max,torch_over_xiangru_ratio_median,torch_over_xiangru_ratio_p95,torch_over_xiangru_ratio_max,torch_hull_width,xiangru_hull_width,maximum_lower_abs_difference,maximum_upper_abs_difference,torch_contains_xiangru_leaf_count,xiangru_contains_torch_leaf_count,minimum_torch_property_margin,minimum_xiangru_property_margin
common_control_plant_replay,100,10.0,10,x3,tube,0.4495794682942474,0.48671453632200334,0.4954650164374921,0.427766127834158,0.47169089398680214,0.4784834576770933,1.0489502920340732,1.057323795163576,1.0598025943714342,0.5416155647097028,0.5228017365697436,0.0008854906368112037,0.024970751123397306,48,0,0.8508246430872906,0.8516081171719863
common_control_plant_replay,100,10.0,10,x4,tube,0.5105039797674609,0.5589104860472022,0.570128160977739,0.49501818892719507,0.54161430904133,0.5524183491872552,1.0314220364015196,1.0319346638536977,1.0320652132582224,0.6566567451958669,0.6401000626023212,0.01770981174375097,4.673283982015164e-11,48,0,1.5252871146748186,1.5418437972216896
common_control_plant_replay,100,10.0,10,u1,tube,0.3104613807101586,0.3459235383123442,0.3541962340024263,0.3104613806484924,0.34592353825035643,0.35419623394036037,1.0000000001986278,1.0000000002088654,1.0000000002190816,0.3789652391560754,0.3789652390942013,3.1025848556964775e-11,3.1040059411679977e-11,48,0,N/A,N/A
common_control_plant_replay,101,10.100000000000001,11,x1,endpoint,0.06953136105204921,0.07100329907712777,0.07129722397433297,0.06890728597972556,0.07036547853724644,0.07065615658722654,1.0090645922542891,1.0090745082962402,1.0090797594131378,0.14426823905257447,0.14364738532051355,0.0003223063337301213,0.0003187610533763041,48,0,1.8416423328597853,1.8419515206496206
common_control_plant_replay,101,10.100000000000001,11,x2,endpoint,0.06989253105953025,0.07132416945857922,0.07140483200270331,0.06930013627107218,0.07072101670307424,0.07080037865038491,1.0085861630041768,1.0086637202913753,1.0086910606080295,0.17659589194009184,0.17601289541986787,0.0003148755382366142,0.0002899548024747345,48,0,1.3457862963645,1.3460744686714405
common_control_plant_replay,101,10.100000000000001,11,x3,endpoint,0.10439322627093678,0.1114307622189979,0.11386670318841652,0.10439322626643988,0.11143076221450263,0.11386670318392134,1.0000000000430767,1.0000000000473963,1.0000000000492717,0.1926653202469264,0.19266532024243077,2.2504220709151923e-12,2.249089803285642e-12,48,0,1.0090758415720824,1.009075841574333
common_control_plant_replay,101,10.100000000000001,11,x4,endpoint,0.14255878285120022,0.15674234392562503,0.15953362439961882,0.1425587828467769,0.15674234392120645,0.15953362439519903,1.0000000000310216,1.0000000000348475,1.0000000000360763,0.2612739640412294,0.2612739640368077,2.2127855103803995e-12,2.212610303309326e-12,48,0,1.84842137816102,1.8484213781632326
common_control_plant_replay,101,10.100000000000001,11,u1,endpoint,0.3518401049365618,0.37039191735940963,0.37741882742543353,0.35184010493168394,0.37039191735453053,0.37741882742055566,1.0000000000138656,1.0000000000149367,1.0000000000153602,0.46986537294561614,0.4698653729407365,2.4353852268177434e-12,2.4495960815329454e-12,48,0,N/A,N/A
common_control_plant_replay,101,10.100000000000001,11,x1,tube,0.12639410215742924,0.13075548207639257,0.13223142084055903,0.12302490709029959,0.12732339673981768,0.1287757533578079,1.027588860855026,1.0284359660911475,1.0285981574404226,0.20006062189331303,0.1967844826863426,0.003466142294642871,3.9270034437044465e-06,0,0,1.7859455395123078,1.789224623122954
common_control_plant_replay,101,10.100000000000001,11,x2,tube,0.07896335740346888,0.08227328851557147,0.0830484827080733,0.07321434641395158,0.07558881016961251,0.07631309414211462,1.0878494466234627,1.0918195238538908,1.0925918023861412,0.18576255142812864,0.179644622647479,0.006743497536911391,0.00015355272344852455,48,0,1.342674290988683,1.3428182304905127
common_control_plant_replay,101,10.100000000000001,11,x3,tube,0.11993787253366683,0.1287494740675316,0.13062616922702153,0.10985671155680798,0.11722185017214307,0.11925058308596359,1.1008338908827549,1.1088007032260954,1.1116624546449243,0.20878281216263572,0.19803737072526528,0.0009435470707995774,0.011283595857846662,48,0,1.0044504848896367,1.0053554177919222
common_control_plant_replay,101,10.100000000000001,11,x4,tube,0.2312222689252345,0.24397566747063526,0.24568954951881855,0.21327391566522153,0.22564196648947102,0.22722213042621794,1.0836031248547178,1.0852683742370246,1.085409437120643,0.34411114479343036,0.3275878364924378,0.01887094137323761,2.212610303309326e-12,48,0,1.765584197408819,1.7821075057076026
common_control_plant_replay,101,10.100000000000001,11,u1,tube,0.3518401049365618,0.37039191735940963,0.37741882742543353,0.35184010493168394,0.37039191735453053,0.37741882742055566,1.0000000000138656,1.0000000000149367,1.0000000000153602,0.46986537294561614,0.4698653729407365,2.4353852268177434e-12,2.4495960815329454e-12,48,0,N/A,N/A
common_control_plant_replay,102,10.200000000000001,11,x1,endpoint,0.07642805905243091,0.07800040427577323,0.07822773910303363,0.07439649002257649,0.07593602566698819,0.07614836478470657,1.0272782601545192,1.0273565493930745,1.0273635397946805,0.1517466462758383,0.14973150646488842,0.0009981707777648174,0.001081203540562247,48,0,1.8943937666340478,1.8953511396819527
common_control_plant_replay,102,10.200000000000001,11,x2,endpoint,0.07730400913405983,0.07892679189841946,0.07900742760490798,0.07541634475727482,0.07699593872904417,0.07707332252525334,1.025172048251184,1.025342591320486,1.025396269727177,0.1833165799741972,0.18145734409489384,0.0010069984263987308,0.0009271066532559047,48,0,1.3441855870157642,1.3451082150006295
common_control_plant_replay,102,10.200000000000001,11,x3,endpoint,0.12065491579789467,0.12861083094896433,0.13170715977005154,0.12065491578618637,0.1286108309372502,0.1317071597583339,1.0000000000970402,1.0000000001068967,1.0000000001113027,0.2073802640564434,0.20738026404474064,5.859313034761726e-12,5.8583138340395635e-12,48,0,1.0023616015137053,1.0023616015195627
common_control_plant_replay,102,10.200000000000001,11,x4,endpoint,0.17814111767563928,0.1937192225695966,0.1972755071466669,0.17814111766404134,0.19371922255798624,0.1972755071350546,1.0000000000651057,1.0000000000726517,1.0000000000749893,0.30238604312313505,0.3023860431115392,5.8061038615830896e-12,5.8061888630334124e-12,48,0,1.7828787062626925,1.782878706268498
common_control_plant_replay,102,10.200000000000001,11,u1,endpoint,0.3518401049409139,0.3703919173637818,0.3774188274298105,0.35184010492968376,0.37039191735253035,0.3774188274185555,1.0000000000319185,1.00000000003433,1.0000000000352656,0.4698653729499629,0.4698653729387363,5.6203930398623925e-12,5.6346038945775945e-12,48,0,N/A,N/A
common_control_plant_replay,102,10.200000000000001,11,x1,tube,0.13326817607608243,0.13782749659264057,0.13933221479168512,0.1294170753801307,0.13395008152735632,0.1354324629594505,1.029703540618032,1.0313807668700241,1.0321089333452003,0.20815547944236767,0.20430428571380455,0.003935231186820057,0.0002310491915269372,48,0,1.8382268499638512,1.8418469945008875
common_control_plant_replay,102,10.200000000000001,11,x2,tube,0.0815007563065735,0.08406452182611572,0.08487743166628059,0.07996923045475401,0.08147048321222176,0.08162537505642087,1.020704215417446,1.0502995381058235,1.0624363986613272,0.18733647663137182,0.18627319250464874,0.004708968484565035,0.0030947000459063956,48,0,1.3410835003566481,1.3412230494727329
common_control_plant_replay,102,10.200000000000001,11,x3,tube,0.12806670447349028,0.13668023186870093,0.13828637653729592,0.12420159448216145,0.1319593197222879,0.13504436110495277,1.0329697275150433,1.0687697235073117,1.0818909528503038,0.21549062802984142,0.2111006878271563,0.004056354326764766,0.00880055663444379,48,0,0.9977362448312592,0.9986411777371471
common_control_plant_replay,102,10.200000000000001,11,x4,tube,0.26660402060855765,0.2806944133533656,0.28289047544996954,0.24902460009569236,0.26233504040298633,0.2641569686004834,1.0716266938892618,1.072845533802107,1.0729484628581742,0.38522322387533603,0.36869991556726933,0.018870941376733757,5.8061888630334124e-12,48,0,1.7828787062626925,1.782878706268498
common_control_plant_replay,102,10.200000000000001,11,u1,tube,0.3518401049409139,0.3703919173637818,0.3774188274298105,0.35184010492968376,0.37039191735253035,0.3774188274185555,1.0000000000319185,1.00000000003433,1.0000000000352656,0.4698653729499629,0.4698653729387363,5.6203930398623925e-12,5.6346038945775945e-12,48,0,N/A,N/A
common_control_plant_replay,103,10.3,11,x1,endpoint,0.08263894051487163,0.08432470989492073,0.0844931594780536,0.0792312121067115,0.08086193457280469,0.0810190030399271,1.0430260087308227,1.043153376596565,1.0432272336200408,0.15778685945569126,0.15440655936980566,0.0016651674438110733,0.0018263778959611496,48,0,1.8948261566551967,1.8966092189310528
common_control_plant_replay,103,10.3,11,x2,endpoint,0.08410960958193592,0.08593516875285546,0.08602007175176984,0.08091072830337759,0.08268140976792286,0.08276059324338453,1.039545752350441,1.039826867976606,1.0399527044775803,0.18839345075027142,0.18526456346934633,0.0017158990677761943,0.0015440661827829105,48,0,1.349005110933386,1.3505419663840805
common_control_plant_replay,103,10.3,11,x3,endpoint,0.14037071257082717,0.1494878882512707,0.15332180462643563,0.14037071255113742,0.14948788823156506,0.1533218046067224,1.0000000001402705,1.0000000001546545,1.0000000001610088,0.2245251666264505,0.2245251666067546,9.857337168739377e-12,9.855893878807365e-12,48,0,1.0030882090198794,1.0030882090297295
common_control_plant_replay,103,10.3,11,x4,endpoint,0.21367337529692226,0.2306961012140526,0.23501738989420362,0.21367337527747685,0.23069610119456604,0.2350173898747102,1.0000000000910054,1.0000000001011564,1.0000000001042195,0.3434981222055152,0.34349812218607073,9.746620177608634e-12,9.746814466637943e-12,48,0,1.6754527547273925,1.6754527547371363
common_control_plant_replay,103,10.3,11,u1,endpoint,0.35184010494526596,0.37039191736815164,0.377418827434191,0.3518401049276836,0.3703919173505302,0.3774188274165553,1.0000000000499727,1.0000000000537126,1.0000000000551823,0.46986537295430786,0.46986537293673614,8.810729923425242e-12,8.824940778140444e-12,48,0,N/A,N/A
common_control_plant_replay,103,10.3,11,x1,tube,0.13936673551733617,0.14409080547571954,0.1456426573454099,0.1346571088663583,0.13936440584329246,0.14087457024678463,1.0344311404557713,1.0361118577977535,1.0362805507941628,0.21442787918210182,0.2100858165368572,0.004533663350726785,0.0003834933702845378,48,0,1.8912673371026358,1.8946695197462151
common_control_plant_replay,103,10.3,11,x2,tube,0.09136860543190176,0.09542333029100732,0.0964297791317964,0.08761636658756139,0.09106708846808517,0.09210527756343656,1.047905240110176,1.0492094172148907,1.049366760408059,0.1966727075856094,0.192371693967339,7.24855983446071e-05,0.004340655974804264,48,0,1.3407417192759818,1.3449874110348747
common_control_plant_replay,103,10.3,11,x3,tube,0.15028641005726612,0.16416217055146443,0.16645791033516744,0.14393419494375198,0.15356308140831038,0.15665900595334592,1.0429334253294125,1.0692519121128514,1.0698574009889106,0.23552974490868928,0.22824559038917547,0.010612385845216066,0.0005168385632084993,48,0,0.9920836307376406,0.9993677852473086
common_control_plant_replay,103,10.3,11,x4,tube,0.3013926008555201,0.31768795936664895,0.32063235819750624,0.28408280318984264,0.2990851078702144,0.30176141680718516,1.0626516349006776,1.0635821783926587,1.0636605799895644,0.42633530295771616,0.4098119946419009,0.01887094138057425,9.746814466637943e-12,48,0,1.6754527547273925,1.6754527547371363
common_control_plant_replay,103,10.3,11,u1,tube,0.35184010494526596,0.37039191736815164,0.377418827434191,0.3518401049276836,0.3703919173505302,0.3774188274165553,1.0000000000499727,1.0000000000537126,1.0000000000551823,0.46986537295430786,0.46986537293673614,8.810729923425242e-12,8.824940778140444e-12,48,0,N/A,N/A
common_control_plant_replay,104,10.4,11,x1,endpoint,0.0881202298794686,0.08991266166229885,0.09008699434693054,0.08337720978072449,0.0850788933288811,0.08525565444127273,1.0569227860160941,1.0571150379789302,1.0573080954385756,0.16235113324647305,0.15765167508873026,0.002317492257581707,0.002543156955085432,48,0,1.8375603733828458,1.8400365504171499
common_control_plant_replay,104,10.4,11,x2,endpoint,0.09027910516472948,0.09232695452580224,0.09241139233250834,0.08580325348867296,0.08777920219983347,0.08785525049157045,1.0521778846154615,1.0526184055209953,1.052841589324277,0.1918175875315486,0.18744732695192218,0.002432229816126563,0.0021273951014394443,48,0,1.3601196455463005,1.362234366908584
common_control_plant_replay,104,10.4,11,x3,endpoint,0.16355017741182193,0.17423827236411188,0.17871063775761942,0.16355017738331157,0.17423827233557132,0.17871063772906615,1.0000000001743246,1.000000000192162,1.000000000199981,0.2464958187478311,0.24649581871930804,1.4277246052074588e-11,1.42760248067475e-11,48,0,1.0112556640905792,1.011255664104843
common_control_plant_replay,104,10.4,11,x4,endpoint,0.24905402006387395,0.26767297985898253,0.2727592726422158,0.2490540200359004,0.2676729798309459,0.27275927261416566,1.0000000001123193,1.0000000001243803,1.0000000001280147,0.3846102012883715,0.38461020126040235,1.4024864603001674e-11,1.4025280936635909e-11,48,0,1.5680268031918558,1.5680268032058746
common_control_plant_replay,104,10.4,11,u1,endpoint,0.35184010494961804,0.3703919173725215,0.3774188274385679,0.3518401049256834,0.37039191734853,0.3774188274145551,1.000000000068027,1.0000000000730989,1.0000000000750877,0.4698653729586546,0.46986537293473596,1.1999290450148692e-11,1.2013501304863894e-11,48,0,N/A,N/A
common_control_plant_replay,104,10.4,11,x1,tube,0.14423357512131862,0.14912569659812847,0.1506915176266185,0.13891388774172697,0.14369828395122744,0.1452491307754425,1.0380237828895176,1.0395291572020728,1.039779856586871,0.21889025900149045,0.21391588763120456,0.0050932780618541396,0.00047018924463712586,48,0,1.8367676484296742,1.837206983695677
common_control_plant_replay,104,10.4,11,x2,tube,0.10309891573805785,0.10704284456617255,0.1080981235779701,0.09847207253325752,0.10234287609300961,0.10343512496826235,1.0468395593548008,1.048314103961899,1.0486992889713982,0.20610008478628616,0.20147271805826655,0.00014940064134438824,0.004608001027269881,48,0,1.3458616081383727,1.3503681622699748
common_control_plant_replay,104,10.4,11,x3,tube,0.18215494891159817,0.1977758378953295,0.20040824029668158,0.170693454466598,0.1852258769448317,0.18771382370595624,1.067720754207643,1.0685705372342023,1.0694385594395968,0.2667511103949618,0.2546632737934216,0.012694416576449208,1.4276135829049963e-11,48,0,0.9910003724434484,1.0030882090307296
common_control_plant_replay,104,10.4,11,x4,tube,0.336012196154308,0.354893662326896,0.3583742409455184,0.3187023984802067,0.33629081082201,0.3395032995467407,1.055675333551399,1.0564089682672888,1.0564706689547132,0.4674473820405724,0.4509240737163324,0.018870941384752468,1.4025280936635909e-11,48,0,1.5680268031918558,1.5680268032058748
common_control_plant_replay,104,10.4,11,u1,tube,0.35184010494961804,0.3703919173725215,0.3774188274385679,0.3518401049256834,0.37039191734853,0.3774188274145551,1.000000000068027,1.0000000000730989,1.0000000000750877,0.4698653729586546,0.46986537293473596,1.1999290450148692e-11,1.2013501304863894e-11,48,0,N/A,N/A
common_control_plant_replay,105,10.5,11,x1,endpoint,0.09283696712096268,0.09467642037899225,0.09490545627258486,0.08681890675884234,0.08855691795935089,0.08878066412036621,1.0693917892174614,1.0697054737193148,1.0700093998485167,0.16542107186742955,0.15946582768025527,0.0029494083555707887,0.003219781641655428,48,0,1.7826075170160556,1.7857326827254099
common_control_plant_replay,105,10.5,11,x2,endpoint,0.09581581497528513,0.09808976366861262,0.09816846717611138,0.09010842091205162,0.09229620524835677,0.09236948412880969,1.0633863326430983,1.0640413483113376,1.0643678700206365,0.19360224470296372,0.18804003036156508,0.0031494944471581188,0.0026631199678113227,48,0,1.3773344289101421,1.3799764821968168
common_control_plant_replay,105,10.5,11,x3,endpoint,0.19024677340275759,0.2026998318531405,0.20787365916365452,0.19024677336451634,0.20269983181485185,0.2078736591253454,1.0000000002010108,1.0000000002214335,1.000000000230322,0.27232815125379484,0.27232815121550913,1.9155010910765213e-11,1.9154122732345513e-11,48,0,1.0268639667257795,1.026863966744913
common_control_plant_replay,105,10.5,11,x4,endpoint,0.2844346648312964,0.3046498585043865,0.31050115539070355,0.28443466479412394,0.30464985846712567,0.31050115535342127,1.000000000130689,1.000000000144219,1.000000000148415,0.4257222803716981,0.4257222803345339,1.864089438363692e-11,1.8641421739573616e-11,48,0,1.4606008516560822,1.4606008516747129
common_control_plant_replay,105,10.5,11,u1,endpoint,0.3518401049539701,0.3703919173768913,0.37741882744294486,0.35184010492368323,0.3703919173465298,0.37741882741255495,1.0000000000860814,1.0000000000924885,1.0000000000949931,0.4698653729629978,0.4698653729327358,1.518785097687214e-11,1.5202061831587343e-11,48,0,N/A,N/A
common_control_plant_replay,105,10.5,11,x1,tube,0.14794351545433274,0.15268377234326236,0.15435531774882894,0.14197872601932884,0.14666013182058416,0.1483008940508066,1.041310447255246,1.0426810661034633,1.0430044056964878,0.22129523896592668,0.2157490284116352,0.005611069455445636,0.0005357451785407696,48,0,1.7815544525754539,1.7820456877122015
common_control_plant_replay,105,10.5,11,x2,tube,0.11396051381416894,0.11782974476655755,0.11892025346324309,0.10903509566393024,0.1128110842230718,0.11394503479188056,1.045126728313047,1.0463794368568697,1.0466547665069774,0.21368599117342796,0.2087616671803505,0.00025003670963097413,0.0048250873727315735,48,0,1.3572837210454027,1.3619993261584868
common_control_plant_replay,105,10.5,11,x3,tube,0.2173420708306527,0.23511795556333195,0.23813275853304694,0.20405803245357373,0.22069887286365364,0.2235512477955981,1.0653812972803305,1.066014902790405,1.0666419754767902,0.3018341562658171,0.2879364538545792,0.014581510718294721,1.9154122732345513e-11,48,0,0.9973579617137571,1.011255664105843
common_control_plant_replay,105,10.5,11,x4,tube,0.37067664703185743,0.39211239403500886,0.3961161236940062,0.3533136830577728,0.3734965137736055,0.37724518228609627,1.0500969992715954,1.0506902040813513,1.0507400229214376,0.508559461123899,0.4920361527905639,0.01887094138926851,1.8641421739573616e-11,48,0,1.4606008516560822,1.460600851674713
common_control_plant_replay,105,10.5,11,u1,tube,0.3518401049539701,0.3703919173768913,0.37741882744294486,0.35184010492368323,0.3703919173465298,0.37741882741255495,1.0000000000860814,1.0000000000924885,1.0000000000949931,0.4698653729629978,0.4698653729327358,1.518785097687214e-11,1.5202061831587343e-11,48,0,N/A,N/A
common_control_plant_replay,106,10.600000000000001,11,x1,endpoint,0.09676484664007902,0.0986850220601692,0.09892561592460525,0.08954952797181961,0.09139090820772207,0.09158924270461538,1.080665906589115,1.0811732412982205,1.08160651370814,0.1669988253719427,0.15986890961729838,0.003555306976573941,0.003843896116786899,48,0,1.7304805847473357,1.7341981590297975
common_control_plant_replay,106,10.600000000000001,11,x2,endpoint,0.10072075019904744,0.10322624794136978,0.10331557461138063,0.09384536606776481,0.09624964638070058,0.09634443712054808,1.07338016472767,1.0743020683882518,1.0747527715304814,0.19378898644318576,0.18710254901449713,0.003861767183284015,0.0031390165183530216,48,0,1.4003828098935798,1.4034888272426693
common_control_plant_replay,106,10.600000000000001,11,x3,endpoint,0.22062625485214454,0.2348653105164098,0.24081086884459157,0.2206262548031913,0.23486531046738784,0.24081086879554015,1.000000000221884,1.0000000002443852,1.0000000002540363,0.3023140886062622,0.30231408855724495,2.4526158881599258e-11,2.4525270703179558e-11,48,0,1.0499131169254547,1.0499131169499498
common_control_plant_replay,106,10.600000000000001,11,x4,endpoint,0.3197229271152066,0.3416267371502644,0.34824303813966667,0.3197229270681621,0.3416267371031054,0.3482430380924769,1.0000000001471414,1.0000000001618785,1.0000000001665714,0.466834359455495,0.4668343594084654,2.359462625278752e-11,2.3595125853148602e-11,48,0,1.3531749001200715,1.3531749001436513
common_control_plant_replay,106,10.600000000000001,11,u1,endpoint,0.3518401049583222,0.37039191738126237,0.3774188274473218,0.35184010492168305,0.37039191734452964,0.37741882741055477,1.0000000001041358,1.0000000001118745,1.0000000001148988,0.46986537296734454,0.4698653729307356,1.837641150359559e-11,1.8390622358310793e-11,48,0,N/A,N/A
common_control_plant_replay,106,10.600000000000001,11,x1,tube,0.15008994120759134,0.15495803974849418,0.156626775117972,0.14357479549768426,0.14844469466825758,0.15003191770529928,1.044391052221274,1.0456366671413642,1.0459914582042757,0.2216567646176432,0.21560823567062187,0.00608462099590866,0.0005735603523165933,48,0,1.7291810715219842,1.729695192582011
common_control_plant_replay,106,10.600000000000001,11,x2,tube,0.12424986514438235,0.12773242821537698,0.12884394837313834,0.11903177220277034,0.12242953291362191,0.12358806359935881,1.043803843868013,1.0449691923165418,1.0450870452254877,0.21940868272047587,0.21422254221132503,0.0003745820606071981,0.004985873428823062,48,0,1.3748046108961662,1.379671464033573
common_control_plant_replay,106,10.600000000000001,11,x3,tube,0.2560271154427934,0.2761983167111577,0.27963146504431424,0.2409941157089534,0.2599101122613226,0.26316286015916535,1.0626468511614717,1.0632357757138617,1.0636842458132965,0.34107080698317616,0.3253632387612817,0.016468604860623626,2.4525270703179558e-11,48,0,1.011156398548541,1.0268639667459132
common_control_plant_replay,106,10.600000000000001,11,x4,tube,0.40547612589043985,0.42949482883318274,0.43385800644296924,0.3881373281876689,0.4108036113908769,0.4149870650252518,1.04553469602327,1.0460242471596175,1.046065312897503,0.5496715402076959,0.5331482318645955,0.018870941394122237,2.3595236875451064e-11,48,0,1.3531749001200715,1.3531749001436513
common_control_plant_replay,106,10.600000000000001,11,u1,tube,0.3518401049583222,0.37039191738126237,0.3774188274473218,0.35184010492168305,0.37039191734452964,0.37741882741055477,1.0000000001041358,1.0000000001118745,1.0000000001148988,0.46986537296734454,0.4698653729307356,1.837641150359559e-11,1.8390622358310793e-11,48,0,N/A,N/A
common_control_plant_replay,107,10.700000000000001,11,x1,endpoint,0.09989281041090733,0.10192285099040278,0.10213831427460054,0.0915757992871781,0.09352042234182559,0.09369062631035113,1.0909137688850699,1.0916890867784508,1.0922760998299892,0.16710806132843775,0.15890252432326388,0.004129775194603752,0.0044026221124423,48,0,1.6816541318840093,1.6858946856584531
common_control_plant_replay,107,10.700000000000001,11,x2,endpoint,0.10501025559887472,0.10773802128905936,0.1078608854780318,0.09704755212748903,0.09965012677142579,0.0997937503578829,1.0822014359481047,1.083534884623178,1.0841416874602556,0.19244586087101195,0.1847202542965518,0.00456361877923539,0.003543381717253824,48,0,1.4289281986647762,1.4324225511318498
common_control_plant_replay,107,10.700000000000001,11,x3,endpoint,0.2544446514957929,0.27078553562851637,0.2775222668004823,0.2544446514350772,0.2707855355677051,0.2775222667396309,1.0000000002386202,1.0000000002626637,1.000000000272798,0.3359728484436231,0.3359728483828147,3.042621710136473e-11,3.0425217900642565e-11,48,0,1.08040311468958,1.0804031147199633
common_control_plant_replay,107,10.700000000000001,11,x4,endpoint,0.3548942386155546,0.37860361579661606,0.38598492088910535,0.35489423855797075,0.37860361573888524,0.3859849208313323,1.0000000001622564,1.0000000001780345,1.000000000183166,0.5079464385397613,0.507946438482197,2.888606021045348e-11,2.888700390002441e-11,48,0,1.2457489485838242,1.2457489486126896
common_control_plant_replay,107,10.700000000000001,11,u1,endpoint,0.35184010496267426,0.37039191738563454,0.37741882745169875,0.3518401049196829,0.37039191734252946,0.3774188274085546,1.0000000001221903,1.000000000131257,1.0000000001348153,0.4698653729716895,0.4698653729287354,2.156497203031904e-11,2.1579182885034243e-11,48,0,N/A,N/A
common_control_plant_replay,107,10.700000000000001,11,x1,tube,0.15090576547538664,0.15591395446827325,0.15751871117658986,0.14402656175840384,0.14894496137210586,0.15046449584628838,1.0472585193438324,1.048406027557866,1.0487563589108617,0.22001603917897258,0.21354386602116007,0.006512165138619297,0.0005834185579016993,48,0,1.680124868185982,1.680625885832535
common_control_plant_replay,107,10.700000000000001,11,x2,tube,0.13351957679064141,0.13700626738625793,0.13783338541888024,0.12806266413869205,0.1315066802074059,0.1323326745204681,1.0427143252681637,1.0438649371561268,1.0438985001467231,0.2232738597428044,0.2178660062542726,0.000523453853256306,0.005084858671116299,48,0,1.3981499224130807,1.4031048726123316
common_control_plant_replay,107,10.700000000000001,11,x3,tube,0.29821008274807104,0.32101692133885734,0.3249043598305352,0.28142812165642955,0.30285959513781885,0.3065486607966387,1.0598210576234859,1.0604063945548472,1.0607427441368322,0.38398028018542885,0.3664628461518281,0.018355699003471337,3.0425217900642565e-11,48,0,1.0323956829477745,1.04991311695095
common_control_plant_replay,107,10.700000000000001,11,x4,tube,0.44024759403616787,0.46687319495079926,0.4715998891924079,0.42281492349705546,0.44818604617904856,0.45272894776420736,1.0417340055360036,1.0421448749202291,1.0421793069892515,0.5907836192919622,0.574260310938427,0.01887094139931364,2.8886892877721948e-11,48,0,1.2457489485838242,1.2457489486126896
common_control_plant_replay,107,10.700000000000001,11,u1,tube,0.35184010496267426,0.37039191738563454,0.37741882745169875,0.3518401049196829,0.37039191734252946,0.3774188274085546,1.0000000001221903,1.000000000131257,1.0000000001348153,0.4698653729716895,0.4698653729287354,2.156497203031904e-11,2.1579182885034243e-11,48,0,N/A,N/A
common_control_plant_replay,108,10.8,11,x1,endpoint,0.10222394186188552,0.10436011947432021,0.10454902990320239,0.09291864432023636,0.09495351222221529,0.09510871412831845,1.1002556118997995,1.1013747584886766,1.1021169233204613,0.16611542576284682,0.15698817011220997,0.0046676533572392875,0.004882663742528881,48,0,1.636558388572644,1.641239454246809
common_control_plant_replay,108,10.8,11,x2,endpoint,0.10871117907661357,0.11165329255691805,0.11182861681480177,0.09975754200167497,0.1025625120238814,0.10276429340390147,1.0900007471312412,1.091845733664109,1.0926499962850116,0.18966726808658296,0.18100290061502922,0.005250317901555668,0.003878814091313465,48,0,1.4625659603209538,1.4663621530390305
common_control_plant_replay,108,10.8,11,x3,endpoint,0.2916860601540394,0.31042864305912776,0.3180078530313779,0.29168606008044085,0.31042864298539996,0.3180078529575967,1.0000000002523213,1.0000000002775644,1.0000000002879137,0.38154776951480485,0.38154776944110735,3.6891045773757014e-11,3.6890157595337314e-11,48,0,1.1126282254740925,1.11262822551093
common_control_plant_replay,108,10.8,11,x4,endpoint,0.3900655501163729,0.4155804944434417,0.4237268036390192,0.3900655500475795,0.4155804943744651,0.423726803569988,1.0000000001763638,1.0000000001930962,1.0000000001986291,0.5490585176244982,0.5490585175557285,3.451516850105918e-11,3.451605667947888e-11,48,0,1.1383229970473396,1.138322997081828
common_control_plant_replay,108,10.8,11,u1,endpoint,0.35184010496702633,0.3703919173900044,0.3774188274560757,0.3518401049176827,0.3703919173405293,0.3774188274065544,1.0000000001402447,1.0000000001506504,1.000000000154721,0.46986537297603626,0.46986537292673525,2.475353255704249e-11,2.4767743411757692e-11,48,0,N/A,N/A
common_control_plant_replay,108,10.8,11,x1,tube,0.15061651921645086,0.15554061036157807,0.15706501088965757,0.1433417861073274,0.1482480134620317,0.14964197422489353,1.0499074854433412,1.050998355854434,1.0512944656243357,0.2164422574582246,0.20963418089916624,0.006892626569516114,0.0005700640389956768,48,0,1.6348187648956332,1.6352631854023114
common_control_plant_replay,108,10.8,11,x2,tube,0.14180450432964903,0.14543800253523387,0.1458692771030663,0.13616753350799882,0.13978100034391308,0.14016231608857177,1.0416876620781015,1.043088298698016,1.0431713924296897,0.22531546675702463,0.2197297273408863,0.0006974542866002853,0.005119479092677848,48,0,1.426975353633003,1.4319509003059006
common_control_plant_replay,108,10.8,11,x3,tube,0.3438909727465362,0.369573769446483,0.3739514428917611,0.32536005029598186,0.3495473214931225,0.3537086497079972,1.0571344276901549,1.05763847742247,1.0579082269298088,0.4331001800774653,0.41377288023107406,0.020242793146873828,3.689004657303485e-11,48,0,1.0610758149114319,1.0804031147209634
common_control_plant_replay,108,10.8,11,x4,tube,0.47541239835818005,0.5038306703071873,0.5093417719423219,0.45782999613299763,0.48535193256464,0.49047083050296303,1.0385189088535465,1.0388686464723196,1.0388979314457123,0.631895698376699,0.6153723900120586,0.018870941404842856,3.4515945657176417e-11,48,0,1.1383229970473396,1.138322997081828
common_control_plant_replay,108,10.8,11,u1,tube,0.35184010496702633,0.3703919173900044,0.3774188274560757,0.3518401049176827,0.3703919173405293,0.3774188274065544,1.0000000001402447,1.0000000001506504,1.000000000154721,0.46986537297603626,0.46986537292673525,2.475353255704249e-11,2.4767743411757692e-11,48,0,N/A,N/A
