run_id,mode,order,candidate_order,output_order,truncation_range_split,validation_mode,cutoff_threshold,target_remainder_radius,segment_index,status,validation_attempts,t_lo,t_hi,h,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,step_rejections,next_h,message
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,28,validated,1,0.99974459153613393,1.032254468928862,0.032509877392728016,1.483389316767771,2.2945901223604879,-0.69438460919274014,-0.20255586047322471,0.8112008055927169,0.49182874871951543,1.3030295543122323,0,0.048764816089092028,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,29,validated,1,1.032254468928862,1.056636876973408,0.024382408044546014,1.4662202397566924,2.2894790090375414,-0.71362591205638626,-0.21676746912029057,0.82325876928084907,0.49685844293609571,1.3201172122169447,1,0.036573612066819021,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,30,validated,1,1.056636876973408,1.093210489040227,0.036573612066819021,1.4395861710898437,2.2812142286664421,-0.74241242165684607,-0.23518645708144531,0.84162805757659842,0.5072259645754007,1.3488540221519991,0,0.054860418100228528,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,31,validated,1,1.093210489040227,1.1206406980903412,0.027430209050114264,1.4189148422464692,2.2746128837890329,-0.76445738632502613,-0.24627408292156527,0.85569804154256368,0.51818330340346086,1.3738813449460245,1,0.041145313575171399,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,32,validated,1,1.1206406980903412,1.1412133548779269,0.0205726567875857,1.403011722140844,2.2694778160956326,-0.78131973358606321,-0.2531249297907196,0.86646609395478857,0.52819480379534367,1.3946608977501322,1,0.03085898518137855,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,33,validated,1,1.1412133548779269,1.1720723400593054,0.03085898518137855,1.3785026115071024,2.2615353153849331,-0.80679105570851339,-0.26184239113417879,0.88303270387783073,0.54494866457433466,1.4279813684521654,0,0.046288477772067821,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,34,validated,1,1.1720723400593054,1.1952165789453393,0.02314423888603391,1.3595992268617372,2.2554220504970681,-0.8264559702657801,-0.26666240910658479,0.89582282363533094,0.55979356115919532,1.4556163847945263,1,0.034716358329050866,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,35,validated,1,1.1952165789453393,1.2299329372743901,0.034716358329050866,1.3303816426007649,2.2460739646480654,-0.8563894110158804,-0.27218308417243103,0.91569232204730056,0.58420632684344942,1.49989864889075,0,0.052074537493576295,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,36,validated,1,1.2299329372743901,1.2559702060211784,0.026037268746788148,1.3077753385881348,2.2389639131861654,-0.87977133225423143,-0.27425528891699719,0.93118857459803062,0.60551604333723419,1.5367046179352648,1,0.039055903120182221,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,37,validated,1,1.2559702060211784,1.2754981575812694,0.019527951560091111,1.2904156342214721,2.2336071103227773,-0.89791027604112106,-0.27463927052073955,0.94319147610130516,0.6232710055203815,1.5664624816216866,1,0.029291927340136664,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,38,validated,1,1.2754981575812694,1.304790084921406,0.029291927340136664,1.2637030506722307,2.2255746703611741,-0.92566254802211312,-0.274168287611044,0.96187161968894341,0.65149426041106917,1.6133658801000126,0,0.043937891010204996,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,39,validated,1,1.304790084921406,1.3267590304265084,0.021968945505102498,1.2431255749239329,2.2195752253403929,-0.9473981837304134,-0.27231871993765788,0.97644965041645992,0.67507946379275552,1.6515291142092154,1,0.032953418257653744,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,40,validated,1,1.3267590304265084,1.3432357395553354,0.016476709128826872,1.2273746045281908,2.2151091016671218,-0.96427578978690243,-0.27006357089486166,0.98773449713893102,0.69421221889204077,1.6819467160309718,1,0.024715063693240308,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,41,validated,1,1.3432357395553354,1.3679508032485757,0.024715063693240308,1.2032193493645624,2.2084897109945518,-0.99014785155928087,-0.26595995439102627,1.0052703616299894,0.7241878971682546,1.7294582587982439,0,0.037072595539860462,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,42,validated,1,1.3679508032485757,1.3864871010185058,0.018536297769930231,1.184675771951635,2.2036017921089823,-1.0103970700746314,-0.26173206805182708,1.0189260201573473,0.74866500202280428,1.7675910221801516,1,0.027804446654895346,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,43,validated,1,1.3864871010185058,1.4142915476734013,0.027804446654895346,1.1561438925395164,2.1964319801037488,-1.0416423342316232,-0.25444205392533698,1.0402880875642324,0.7872002803062863,1.8274883678705187,0,0.041706669982343021,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,44,validated,1,1.4142915476734013,1.4351448826645727,0.020853334991171511,1.1341621442525174,2.1912030280539643,-1.0663345436121494,-0.24740649506461762,1.0570408838014469,0.81892804854753176,1.8759689323489788,1,0.031280002486757268,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,45,validated,1,1.4351448826645727,1.4507848839079514,0.015640001243378634,1.1173320123526882,2.1873844460767455,-1.0856320290650192,-0.24119233389852476,1.0700524337240573,0.84443969516649442,1.9144921288905516,1,0.023460001865067949,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,46,validated,1,1.4507848839079514,1.4742448857730193,0.023460001865067949,1.091510872513908,2.1818491148715791,-1.1154061932104489,-0.23111044064439007,1.0903382423576711,0.88429575256605886,1.9746339949237299,0,0.035190002797601927,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,47,validated,1,1.4742448857730193,1.4918398871718201,0.017595001398800963,1.0716769085643432,2.1778635273778972,-1.1388665298648484,-0.22225008511348127,1.1061866188135541,0.91661644475136717,2.022803063564921,1,0.026392502098201445,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,48,validated,1,1.4918398871718201,1.5182323892700216,0.026392502098201445,1.0411350403236721,2.172193913252789,-1.1753175923034851,-0.20787036042078078,1.1310588729291169,0.96744723188270432,2.098506104811821,0,0.039588753147302168,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,49,validated,1,1.5182323892700216,1.5380267658436726,0.019794376573651084,1.0175810151965952,2.1682079590541377,-1.2043263192344176,-0.19523632876975411,1.1506269438575425,1.0090899904646635,2.1597169343222058,1,0.029691564860476624,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,50,validated,1,1.5380267658436726,1.552872548273911,0.014845782430238312,0.99953112686331436,2.1653904522027112,-1.2271137375734165,-0.18463330020808535,1.165859325339397,1.0424804373653311,2.2083397627047283,1,0.022268673645357468,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,51,validated,1,1.552872548273911,1.5751412219192684,0.022268673645357468,0.97180882729285756,2.1614715291414286,-1.2624674550572048,-0.16775981913177365,1.189662701848571,1.0947076359254311,2.2843703377740021,0,0.033403010468036204,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,52,validated,1,1.5751412219192684,1.5918427271532865,0.016701505234018102,0.95048806870423319,2.1587915711298939,-1.2904781959550535,-0.1534975874175567,1.2083035024256608,1.1369806085374967,2.3452841109631573,1,0.025052257851027153,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,53,validated,1,1.5918427271532865,1.6043688560788001,0.012526128925513576,0.93418482041921336,2.1569436810033742,-1.3123986698036127,-0.14182444221625776,1.2227588605841608,1.170574227587355,2.3933330881715156,1,0.018789193388270363,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,54,validated,1,1.6043688560788001,1.6231580494670705,0.018789193388270363,0.90920523060818503,2.1544550389050463,-1.3463319168214718,-0.12345030987593952,1.2452498082968613,1.2228816069455322,2.4681314152423934,0,0.028183790082405544,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,55,validated,1,1.6231580494670705,1.6372499445082733,0.014091895041202772,0.89004297972063884,2.152824350955453,-1.3730845578860349,-0.10828634938834122,1.2627813712348142,1.2647982084976936,2.5275795797325076,1,0.021137842561804159,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,56,validated,1,1.6372499445082733,1.6478188657891755,0.01056892128090208,0.87541973762137582,2.1517457514309131,-1.393936115643486,-0.096077955629789019,1.2763260138095371,1.2978581600136969,2.5741841738232338,1,0.015853381921353119,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,57,validated,1,1.6478188657891755,1.6636722477105286,0.015853381921353119,0.85306444609521237,2.1503763849959361,-1.4261310258815603,-0.077004923839678843,1.2973119389007237,1.3491261020418814,2.6464380409426052,0,0.023780072882029678,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,58,validated,1,1.6636722477105286,1.6755622841515434,0.011890036441014839,0.83595643324809454,2.1495544326582672,-1.451385357124356,-0.061527510850760324,1.3135979994101725,1.3898578462735958,2.7034558456837683,1,0.017835054661522257,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,59,validated,1,1.6755622841515434,1.6933973388130656,0.017835054661522257,0.8097197359502073,2.1486772604978497,-1.4905939403041235,-0.037200534939559972,1.3389575245476424,1.4533934053645636,2.7923509299122058,0,0.026752581992283385,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,60,validated,1,1.6933973388130656,1.7067736298092073,0.013376290996141692,0.78957264211970202,2.1483148566960355,-1.5215871285062856,-0.017279136031314101,1.3587422145763335,1.5043079924749716,2.8630502070513053,1,0.020064436494212537,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,61,validated,1,1.7067736298092073,1.7168058480563135,0.010032218247106268,0.77418541296951371,2.1482228174401836,-1.5457919213274292,-0.001321948016604614,1.3740374044706698,1.5444699733108245,2.918507377781494,1,0.015048327370659403,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,62,validated,1,1.7168058480563135,1.731854175426973,0.015048327370659403,0.75064072226902734,2.1483928434780126,-1.5832584859709966,0.023602523295215536,1.3977521212089852,1.6068610092662121,3.0046131304751973,0,0.022572491055989102,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,63,validated,1,1.731854175426973,1.7431404209549675,0.011286245527994551,0.73260448269297163,2.1487743187029702,-1.6127144575795569,0.043731706558472194,1.4161698360099986,1.656446164138029,3.0726160001480274,1,0.016929368291991827,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,64,validated,1,1.7431404209549675,1.7516051051009633,0.0084646841459959134,0.71885565511200944,2.1492130426600342,-1.6356198743414045,0.059692134584746974,1.4303573875480247,1.6953120089261515,3.1256693964741764,1,0.01269702621899387,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,65,validated,1,1.7516051051009633,1.7643021313199572,0.01269702621899387,0.69786275730238789,2.1501301770458556,-1.6709668918391143,0.084491281007491106,1.4522674197434677,1.7554581728466054,3.2077255925900729,0,0.019045539328490804,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,66,validated,1,1.7643021313199572,1.7738249009842026,0.0095227696642454021,0.68181808384016951,2.1510302341021146,-1.6986121043340019,0.10429665199231722,1.4692121502619451,1.8029087563263191,3.2721209065882642,1,0.014284154496368103,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,67,validated,1,1.7738249009842026,1.7881090554805708,0.014284154496368103,0.65724770561692081,2.1527431574052631,-1.7414894730438066,0.135242534525922,1.4954954517883423,1.8767320075697287,3.3722274593580712,0,0.021426231744552153,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,68,validated,1,1.7881090554805708,1.7988221713528467,0.010713115872276077,0.63840923978529718,2.154326873434282,-1.7752559793992231,0.16016344835027008,1.5159176336489848,1.9354194277494932,3.451337061398478,1,0.016069673808414113,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,69,validated,1,1.7988221713528467,1.8068570082570539,0.0080348369042070565,0.62403904728189141,2.1556939094228849,-1.8015469699208613,0.17988523651949298,1.5316548621409933,1.9814322064403542,3.5130870685813473,1,0.012052255356310585,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,70,validated,1,1.8068570082570539,1.8189092636133644,0.012052255356310585,0.60208066270907723,2.1580482755449921,-1.8421899576256136,0.21054615434040935,1.5559676128359148,2.052736111966023,3.6087037248019378,0,0.018078383034465878,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,71,validated,1,1.8189092636133644,1.8279484551305973,0.009039191517232939,0.58528418639278668,2.1600629587139513,-1.8740244675840303,0.23498706185204693,1.5747787723211646,2.1090115294360774,3.683790301757242,1,0.013558787275849409,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,72,validated,1,1.8279484551305973,1.8347278487685221,0.0067793936379247043,0.57249519778133895,2.1617218271578076,-1.898706356194112,0.25418151809797002,1.5892266293764687,2.1528878742920821,3.7421145036685508,1,0.010169090456887056,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,73,validated,1,1.8347278487685221,1.8448969392254091,0.010169090456887056,0.55299303685437207,2.1644588794291781,-1.9367399597400488,0.28388970272502573,1.6114658425748061,2.2206296624650745,3.8320955050398808,0,0.015253635685330585,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,74,validated,1,1.8448969392254091,1.8525237570680744,0.0076268178426652927,0.53810824992680695,2.166714418843946,-1.9663803673245219,0.30736737243735029,1.6286061689171389,2.2737477397618724,3.9023539086790113,1,0.011440226763997939,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,75,validated,1,1.8525237570680744,1.8639639838320723,0.011440226763997939,0.51534941593679429,2.1704410153067597,-2.0122642863675528,0.34388563786182746,1.6550915993699653,2.3561499242293804,4.0112415235993453,0,0.017160340145996909,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,76,validated,1,1.8639639838320723,1.8725441539050707,0.0085801700729984543,0.49792892796829441,2.1735172609679494,-2.0482422545295371,0.3729555415761342,1.675588332999655,2.4211977961056714,4.0967861291053262,1,0.012870255109497682,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,77,validated,1,1.8725441539050707,1.8789792814598194,0.0064351275547488412,0.4846578945620425,2.1759913336840628,-2.0761594568368982,0.39576364484796611,1.6913334391220203,2.4719231016848644,4.1632565408068842,1,0.0096526913321232609,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,78,validated,1,1.8789792814598194,1.8886319727919427,0.0096526913321232609,0.46440899935795643,2.1799830222740377,-2.1192312180849204,0.43108358981930744,1.7155740229160812,2.5503148079042277,4.2658888308203089,0,0.014479036998184891,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,79,validated,1,1.8886319727919427,1.8958714912910353,0.0072395184990924457,0.44894466475377515,2.1832055456720072,-2.1528301540643469,0.45896967735999006,1.7342608809182321,2.6117998314243369,4.3460607123425685,1,0.010859277748638669,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,80,validated,1,1.8958714912910353,1.906730769039674,0.010859277748638669,0.42528339511354413,2.1884264001424731,-2.2049162587682627,0.50237366906044201,1.763143005028929,2.7072899278287048,4.4704329328576335,0,0.016288916622958005,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,81,validated,1,1.906730769039674,1.9148752273511529,0.0081444583114790026,0.40715860619829675,2.192659341444315,-2.2458038108899365,0.53689338784701157,1.7855007352460182,2.782697198736948,4.5681979339829661,1,0.012216687467218504,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,82,validated,1,1.9148752273511529,1.9209835710847623,0.0061083437336092519,0.3933430451628635,2.1960221389633032,-2.2775583549835012,0.56396073972909544,1.8026790938004398,2.8415190947125968,4.6441981885130366,1,0.0091625156004138779,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,83,validated,1,1.9209835710847623,1.9301460866851761,0.0091625156004138779,0.3722498514362943,2.2013824429026081,-2.3266134659566693,0.60590418189518547,1.8291325914663137,2.9325176478518546,4.7616502393181683,0,0.013743773400620817,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,84,validated,1,1.9301460866851761,1.9370179733854864,0.0068718867003104084,0.35612961123988518,2.2056605114495578,-2.3649193799489776,0.63900037489467354,1.8495309002096727,3.0039197548436514,4.8534506550533241,1,0.010307830050465613,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,85,validated,1,1.9370179733854864,1.9421718884107193,0.0051539150252328065,0.34386428570681854,2.2090208321054794,-2.3945470704385325,0.66479628387229939,1.8651565463986608,3.0593433543108319,4.9244999007094927,1,0.0077308725378492094,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,86,validated,1,1.9421718884107193,1.9499027609485684,0.0077308725378492094,0.32517570220457742,2.2143148620479303,-2.4401652777196312,0.70460922509594548,1.8891391598433529,3.1447745028155767,5.0339136626589296,0,0.011596308806773814,
flowstar_style_o6_target_truncsplit2,flowstar_style,6,6,6,2,target_remainder,,0.0001,87,validated,1,1.9499027609485684,1.9557009153519553,0.005798154403386907,0.31092410967445577,2.218491275744281,-2.4756146385823166,0.73580867304507491,1.9075671660698252,3.2114233116273914,5.118990477697217,1,0.0086972316050803605,
