term_id,route_index,stable_call_hash,exponent_tuple,degree,coefficient_decimal,coefficient_hex,term_range_lower_decimal,term_range_lower_hex,term_range_upper_decimal,term_range_upper_hex,left_parent_id,right_parent_id,source_class,first_truncated_step,first_intervalization_operation
call44-discarded-route:ab370c3a53c7fcdb54c0770e,61,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,3,0]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:8dea4cab850b0cc7cfdfa366,candidate-y:3f76020da9f798bc1e2aaf81,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:5f34dc1f3ac08acce2225305,62,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,2,0]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:8dea4cab850b0cc7cfdfa366,candidate-y:642470f2a375ec57c357ef66,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:00e7d22d8a624d25e756460e,63,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,0,3]",4,-21.316265406802909,-0x1.550f6c50b131bp+4,-1.0142494037490665e-06,-0x1.1042b034c8f8ap-20,1.0142494037490665e-06,0x1.1042b034c8f8ap-20,x-square-cutoff:cdf2376452fc4a912dd282ed,candidate-y:14d1118383400698e5b8d9ee,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:4e88f4c156d82fa640094268,64,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,1,2]",4,4.2419490492109624,0x1.0f7c17dd6a334p+2,-5.5699916299896225e-05,-0x1.d33ea8d1a63e6p-15,5.5699916299896225e-05,0x1.d33ea8d1a63e6p-15,x-square-cutoff:cdf2376452fc4a912dd282ed,candidate-y:6f98ec53d0f58304c2f1a460,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:9201cfcd182fb95223962f1e,65,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,2,1]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:cdf2376452fc4a912dd282ed,candidate-y:029b8cfdbd3357f2b8ee7310,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:9efa59d3aa86410d9860a7eb,66,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,0,2]",4,-12.916591482966686,-0x1.9d54b7a9644a3p+3,-0.00016960436255476031,-0x1.63afa618040eep-13,1.3339772437713657e-322,0x0.000000000001bp-1022,x-square-cutoff:cdf2376452fc4a912dd282ed,candidate-y:4233c8071391e648e0764f43,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:4d790e8a88383579b10156ab,67,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,1,1]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:cdf2376452fc4a912dd282ed,candidate-y:3f76020da9f798bc1e2aaf81,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:3cd6aeefb63be00f432c13ef,68,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,0,1]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:cdf2376452fc4a912dd282ed,candidate-y:642470f2a375ec57c357ef66,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:bbd1062caaf262bcb14a8231,69,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,1,2]",4,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:14d1118383400698e5b8d9ee,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:ddec10301d548ea2d27922b0,70,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,2,1]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:6f98ec53d0f58304c2f1a460,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:e3350207d6ad462e75072fdd,71,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,3,0]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:029b8cfdbd3357f2b8ee7310,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:099239dc2284eeedcb6411c3,72,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,1,1]",4,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:4233c8071391e648e0764f43,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:8c3f7753aeec66b21b735d46,73,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,2,0]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:3f76020da9f798bc1e2aaf81,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:46da3e257512ba7ff74e89f2,74,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,1,0]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:6fd90b978b5cc0cbb5edeeb6,candidate-y:642470f2a375ec57c357ef66,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:428c451acdbed52bc062e68c,75,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,0,2]",4,-3.0552142365904413,-0x1.8711429636fb9p+1,-4.0117213875539812e-05,-0x1.50870f90a8305p-15,3.4584595208887258e-323,0x0.0000000000007p-1022,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:14d1118383400698e5b8d9ee,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:de2e2351f4c49dfdab3bb64c,76,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,1,1]",4,0.60798938644780254,0x1.374a628637828p-1,-0.0022031321357379296,-0x1.20c4d8f18aa9cp-9,0.0022031321357379296,0x1.20c4d8f18aa9cp-9,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:6f98ec53d0f58304c2f1a460,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:ef14225b066eea6d6981b162,77,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,2,0]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:029b8cfdbd3357f2b8ee7310,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:f0efabad700d42ca0ed85f5e,78,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,0,1]",4,-1.8513071325518584,-0x1.d9ef43a52969bp+0,-0.0067084628905705462,-0x1.b7a554b8afa50p-8,0.0067084628905705462,0x1.b7a554b8afa50p-8,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:4233c8071391e648e0764f43,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:dc7239789fae952f056e51b7,79,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,1,0]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:3f76020da9f798bc1e2aaf81,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:7abf8274e218e4d149243e69,80,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[4,0,0]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:e67a0a7c41d6d5cf14e1c36c,candidate-y:642470f2a375ec57c357ef66,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:89af6a0700fdab290398c51e,81,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,0,4]",4,0.39970360084412032,0x1.994be696e0307p-2,-9.8813129168249309e-324,-0x0.0000000000002p-1022,6.8915395077649839e-11,0x1.2f17d63ef1a74p-34,x-square-cutoff:244de237ba3802c9bd7dcd59,candidate-y:b334ae30154c03184cfbc44c,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:a5c79c4bf558af2325172ad9,82,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,1,3]",4,0.6985869875716525,0x1.65ad319210147p-1,-3.3239473335947487e-08,-0x1.1d865ff75a3b6p-25,3.3239473335947487e-08,0x1.1d865ff75a3b6p-25,x-square-cutoff:244de237ba3802c9bd7dcd59,candidate-y:cb569f18454b12dc9ded5e59,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:666ad97c8a9cc7adf32e7591,83,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,0,3]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:244de237ba3802c9bd7dcd59,candidate-y:7409b971d195ea16a39c5c43,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:e0a5c9f44ad3afeceec79977,84,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,1,3]",4,9.7552618095982968,0x1.382b1ad0848f1p+3,-4.641651942766409e-07,-0x1.f264c1cfee379p-22,4.641651942766409e-07,0x1.f264c1cfee379p-22,x-square-cutoff:5c5f5938d2d32ef3e36c9473,candidate-y:b334ae30154c03184cfbc44c,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:800cef1f4290691bb358667d,85,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,2,2]",4,17.049881327433404,0x1.10cc505ce01eep+4,-1.7292297604443629e-322,-0x0.0000000000023p-1022,0.00022387750344098355,0x1.d58151c762e6ap-13,x-square-cutoff:5c5f5938d2d32ef3e36c9473,candidate-y:cb569f18454b12dc9ded5e59,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:37e0a8893ae1e566ddcc68cd,86,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,1,2]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:5c5f5938d2d32ef3e36c9473,candidate-y:7409b971d195ea16a39c5c43,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:1f775612f85b1cb33a045ada,87,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,2,2]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:ced2147409038149808ce317,candidate-y:b334ae30154c03184cfbc44c,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:fc0383f66ec8fd86481cd0d1,88,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,3,1]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:ced2147409038149808ce317,candidate-y:cb569f18454b12dc9ded5e59,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:24817ec0be461f3e3880ec27,89,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,2,1]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:ced2147409038149808ce317,candidate-y:7409b971d195ea16a39c5c43,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:0fcbf443c43816986465c991,90,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,3,1]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:c016ac772bc7dbbe64ea7230,candidate-y:b334ae30154c03184cfbc44c,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:33213cb4b3e140a04d231319,91,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,4,0]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:c016ac772bc7dbbe64ea7230,candidate-y:cb569f18454b12dc9ded5e59,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:587cef6888879dbadb23746d,92,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,3,0]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:c016ac772bc7dbbe64ea7230,candidate-y:7409b971d195ea16a39c5c43,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:827cc4ecfd82657c099b77ab,93,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,0,3]",4,-1.2562572559240393,-0x1.419a13558e739p+0,-5.9773987068567763e-08,-0x1.00ba319e37180p-24,5.9773987068567763e-08,0x1.00ba319e37180p-24,x-square-cutoff:aff96ef5842d7bc4fdcba19b,candidate-y:b334ae30154c03184cfbc44c,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:99a7e94a1c2f116715818360,94,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,1,2]",4,-2.1956393942351813,-0x1.190ab63006514p+1,-2.8830362898017999e-05,-0x1.e3b1773d47854p-16,2.8830362898017999e-05,0x1.e3b1773d47854p-16,x-square-cutoff:aff96ef5842d7bc4fdcba19b,candidate-y:cb569f18454b12dc9ded5e59,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:fb3a540915b8a59460b44e83,95,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,0,2]",4,-0,-0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:aff96ef5842d7bc4fdcba19b,candidate-y:7409b971d195ea16a39c5c43,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:823dd226b2c05ab2dc8697f7,96,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,1,2]",4,2.6079005580405337,0x1.4dcfaf7c008b0p+1,-3.4243655714895945e-05,-0x1.1f41b0d16b458p-15,3.4243655714895945e-05,0x1.1f41b0d16b458p-15,x-square-cutoff:a9e7662e94e7478b4f72ab9d,candidate-y:b334ae30154c03184cfbc44c,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:b9791e9d0c4e35ac08e2c74a,97,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,2,1]",4,4.5579909484940213,0x1.23b61faacfbbep+2,-0.01651649939433919,-0x1.0e9b382f8ecc0p-6,0.01651649939433919,0x1.0e9b382f8ecc0p-6,x-square-cutoff:a9e7662e94e7478b4f72ab9d,candidate-y:cb569f18454b12dc9ded5e59,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:fc73c4bc77932896d4ee66a1,98,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,1,1]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:a9e7662e94e7478b4f72ab9d,candidate-y:7409b971d195ea16a39c5c43,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:2a9db1ae1a01cdefd7f7a172,99,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,2,1]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:8562fffc2858dc86a623799c,candidate-y:b334ae30154c03184cfbc44c,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:761672fc8627cdeb28e25920,100,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[1,3,0]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:8562fffc2858dc86a623799c,candidate-y:cb569f18454b12dc9ded5e59,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:7bf674bf3abb6ba9e5017ae7,101,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,2,0]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:8562fffc2858dc86a623799c,candidate-y:7409b971d195ea16a39c5c43,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:24f53bf6c676746bbb2343bc,102,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,0,2]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:0448d73525811691b4bd97f4,candidate-y:b334ae30154c03184cfbc44c,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:86e1d19942fca85a8bb6b052,103,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,1,1]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:0448d73525811691b4bd97f4,candidate-y:cb569f18454b12dc9ded5e59,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:58bbb83cd4436ace32d4ca19,104,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,0,1]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:0448d73525811691b4bd97f4,candidate-y:7409b971d195ea16a39c5c43,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:ea2e4170cc23ecdbb51e32d3,105,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,1,1]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:527daf85b96932dadc07440f,candidate-y:b334ae30154c03184cfbc44c,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:2ed98183bed9274c7f598486,106,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[2,2,0]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:527daf85b96932dadc07440f,candidate-y:cb569f18454b12dc9ded5e59,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:5fbaa3f990b90e3f7badd389,107,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,1,0]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:527daf85b96932dadc07440f,candidate-y:7409b971d195ea16a39c5c43,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:b5769996045d16642be975db,108,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,0,1]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:c6a1738a98fc3390841ab6d4,candidate-y:b334ae30154c03184cfbc44c,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:7845e5f77a122c5ab67127a8,109,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[3,1,0]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:c6a1738a98fc3390841ab6d4,candidate-y:cb569f18454b12dc9ded5e59,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:c8f08f00540ca671708d420e,110,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[4,0,0]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:c6a1738a98fc3390841ab6d4,candidate-y:7409b971d195ea16a39c5c43,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:7a910415eb8dbd5b32675acb,111,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,0,4]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:666195953b6d30c7e76f7fe0,candidate-y:8803e10bf98155d0998a1f5e,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:f1319b210fd38ce2b0c8f33d,112,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,1,3]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:d1a1a4cb69e8f801312dfb0f,candidate-y:8803e10bf98155d0998a1f5e,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:3aad6c4a2ea967e2b2c3c4fb,113,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,2,2]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:571f0fc713fe6a84522ed7e6,candidate-y:8803e10bf98155d0998a1f5e,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:031845b78346359279356868,114,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,3,1]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:4de84b850173a335640538d0,candidate-y:8803e10bf98155d0998a1f5e,current_state_polynomial,307,call44_polynomial_truncation_range
call44-discarded-route:c68f1dc60a55933141b09d84,115,b7613d231be82bea5afc477540342cfa04ee17a6448d7bfb5921dc70ae341a9d,"[0,4,0]",4,0,0x0.0p+0,-4.9406564584124654e-324,-0x0.0000000000001p-1022,4.9406564584124654e-324,0x0.0000000000001p-1022,x-square-cutoff:0d3d24c36258f08f450ef73d,candidate-y:8803e10bf98155d0998a1f5e,current_state_polynomial,307,call44_polynomial_truncation_range
