analytic_reference_contained,basis,carried_basis,carried_max_degree,carry_contract,compile_time_s,directed_rounding_or_mpfr,exact_reference_contained,failure_category,first_call_time_s,floating_point_enclosure_candidate,h,horizon,interval_kind,local_construction_basis,local_construction_order,lower,max_degree,message,mode,monomial_families,native_validation_passed,number_of_discarded_candidates,number_of_retained_coefficients,number_of_steps,numerical_backend,polynomial_width,projection_method,protocol,python_orchestration_time_s,remainder_estimation,remainder_width,reset_method,runtime_s,sampled_trajectory_contained,state_index,steady_step_time_s,step_index,successful_horizon,system,term_count,time,tool,trajectory_sanity_passed,upper,validation_failed,validation_trace_count,validator,variant,width
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.44676454641451435,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,41,0.55,van_der_pol,,0.41000000000000003,diffreach_experimental_strict_affine,,1.8972427987243887,False,,DiffReach_remainder_picard,,2.344007345138903
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,1.564259481516233,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,0,4.668235313147306e-05,42,0.55,van_der_pol,,0.42,diffreach_experimental_strict_affine,,2.271992272690067,False,,DiffReach_remainder_picard,,0.707732791173834
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.5495044239249459,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,42,0.55,van_der_pol,,0.42,diffreach_experimental_strict_affine,,1.8830456486480118,False,,DiffReach_remainder_picard,,2.432550072572958
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,1.5570269182865837,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,0,4.668235313147306e-05,42,0.55,van_der_pol,,0.42,diffreach_experimental_strict_affine,,2.271992272690067,False,,DiffReach_remainder_picard,,0.7149653544034833
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.5495044239249459,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,42,0.55,van_der_pol,,0.42,diffreach_experimental_strict_affine,,1.9213427302910457,False,,DiffReach_remainder_picard,,2.4708471542159915
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,1.558121653682121,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,0,4.668235313147306e-05,43,0.55,van_der_pol,,0.43,diffreach_experimental_strict_affine,,2.291629474689074,False,,DiffReach_remainder_picard,,0.7335078210069532
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.6555180280297725,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,43,0.55,van_der_pol,,0.43,diffreach_experimental_strict_affine,,1.9126419872964713,False,,DiffReach_remainder_picard,,2.568160015326244
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,1.5512702022614786,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,0,4.668235313147306e-05,43,0.55,van_der_pol,,0.43,diffreach_experimental_strict_affine,,2.291629474689074,False,,DiffReach_remainder_picard,,0.7403592724275956
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.6555180280297725,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,43,0.55,van_der_pol,,0.43,diffreach_experimental_strict_affine,,1.950186745347351,False,,DiffReach_remainder_picard,,2.6057047733771235
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,1.5508945762051418,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,0,4.668235313147306e-05,44,0.55,van_der_pol,,0.44,diffreach_experimental_strict_affine,,2.311612418920168,False,,DiffReach_remainder_picard,,0.7607178427150263
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.7651364142282733,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,44,0.55,van_der_pol,,0.44,diffreach_experimental_strict_affine,,1.9473547759537804,False,,DiffReach_remainder_picard,,2.7124911901820536
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,1.5444166784505353,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,0,4.668235313147306e-05,44,0.55,van_der_pol,,0.44,diffreach_experimental_strict_affine,,2.311612418920168,False,,DiffReach_remainder_picard,,0.7671957404696328
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.7651364142282733,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,44,0.55,van_der_pol,,0.44,diffreach_experimental_strict_affine,,1.9841342487872882,False,,DiffReach_remainder_picard,,2.7492706630155617
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,1.5425390835590393,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,0,4.668235313147306e-05,45,0.55,van_der_pol,,0.45,diffreach_experimental_strict_affine,,2.3319956941842923,False,,DiffReach_remainder_picard,,0.789456610625253
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.8787320371902894,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,45,0.55,van_der_pol,,0.45,diffreach_experimental_strict_affine,,1.9875772537116843,False,,DiffReach_remainder_picard,,2.866309290901974
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,1.5364270583307233,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,0,4.668235313147306e-05,45,0.55,van_der_pol,,0.45,diffreach_experimental_strict_affine,,2.3319956941842923,False,,DiffReach_remainder_picard,,0.795568635853569
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.8787320371902894,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,45,0.55,van_der_pol,,0.45,diffreach_experimental_strict_affine,,2.0235810878698204,False,,DiffReach_remainder_picard,,2.9023131250601097
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,1.5330118839067532,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,0,4.668235313147306e-05,46,0.55,van_der_pol,,0.46,diffreach_experimental_strict_affine,,2.35283820162548,False,,DiffReach_remainder_picard,,0.8198263177187268
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.9967242285358889,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,46,0.55,van_der_pol,,0.46,diffreach_experimental_strict_affine,,2.0337450186243458,False,,DiffReach_remainder_picard,,3.0304692471602346
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,1.527257952829673,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,0,4.668235313147306e-05,46,0.55,van_der_pol,,0.46,diffreach_experimental_strict_affine,,2.35283820162548,False,,DiffReach_remainder_picard,,0.825580248795807
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-0.9967242285358889,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,46,0.55,van_der_pol,,0.46,diffreach_experimental_strict_affine,,2.068965338566864,False,,DiffReach_remainder_picard,,3.0656895671027526
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,1.5222650314476331,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,0,4.668235313147306e-05,47,0.55,van_der_pol,,0.47000000000000003,diffreach_experimental_strict_affine,,2.374203634761061,False,,DiffReach_remainder_picard,,0.851938603313428
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-1.1195856582684718,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,47,0.55,van_der_pol,,0.47000000000000003,diffreach_experimental_strict_affine,,2.0863428181100447,False,,DiffReach_remainder_picard,,3.2059284763785163
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,1.5168613433597635,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,0,4.668235313147306e-05,47,0.55,van_der_pol,,0.47000000000000003,diffreach_experimental_strict_affine,,2.374203634761061,False,,DiffReach_remainder_picard,,0.8573422914012976
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-1.1195856582684718,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,47,0.55,van_der_pol,,0.47000000000000003,diffreach_experimental_strict_affine,,2.1207740922181566,False,,DiffReach_remainder_picard,,3.240359750486628
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,1.5102453231785582,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,0,4.668235313147306e-05,48,0.55,van_der_pol,,0.48,diffreach_experimental_strict_affine,,2.396161037902992,False,,DiffReach_remainder_picard,,0.8859157147244339
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-1.2478499877843547,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,48,0.55,van_der_pol,,0.48,diffreach_experimental_strict_affine,,2.1459125450759187,False,,DiffReach_remainder_picard,,3.3937625328602734
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,1.5051839772320574,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,0,4.668235313147306e-05,48,0.55,van_der_pol,,0.48,diffreach_experimental_strict_affine,,2.396161037902992,False,,DiffReach_remainder_picard,,0.8909770606709346
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-1.2478499877843547,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,48,0.55,van_der_pol,,0.48,diffreach_experimental_strict_affine,,2.179551449238957,False,,DiffReach_remainder_picard,,3.427401437023312
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,1.4968936039836798,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,0,4.668235313147306e-05,49,0.55,van_der_pol,,0.49,diffreach_experimental_strict_affine,,2.41878545910997,False,,DiffReach_remainder_picard,,0.92189185512629
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-1.3821211493589565,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,49,0.55,van_der_pol,,0.49,diffreach_experimental_strict_affine,,2.213062874060718,False,,DiffReach_remainder_picard,,3.5951840234196744
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,1.4921666713778357,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,0,4.668235313147306e-05,49,0.55,van_der_pol,,0.49,diffreach_experimental_strict_affine,,2.41878545910997,False,,DiffReach_remainder_picard,,0.9266187877321341
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-1.3821211493589565,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,49,0.55,van_der_pol,,0.49,diffreach_experimental_strict_affine,,2.2459081540675463,False,,DiffReach_remainder_picard,,3.6280293034265028
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,1.482143966370339,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,0,4.668235313147306e-05,50,0.55,van_der_pol,,0.5,diffreach_experimental_strict_affine,,2.4421587113908663,False,,DiffReach_remainder_picard,,0.9600147450205272
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-1.5230840180269107,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,50,0.55,van_der_pol,,0.5,diffreach_experimental_strict_affine,,2.288480303615896,False,,DiffReach_remainder_picard,,3.8115643216428063
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,1.4777435107072245,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,0,4.668235313147306e-05,50,0.55,van_der_pol,,0.5,diffreach_experimental_strict_affine,,2.4421587113908663,False,,DiffReach_remainder_picard,,0.9644152006836417
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-1.5230840180269107,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,50,0.55,van_der_pol,,0.5,diffreach_experimental_strict_affine,,2.320532637462003,False,,DiffReach_remainder_picard,,3.8436166554889137
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,1.4659228224684733,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,0,4.668235313147306e-05,51,0.55,van_der_pol,,0.51,diffreach_experimental_strict_affine,,2.4663702645605463,False,,DiffReach_remainder_picard,,1.000447442092073
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-1.6715173426691692,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,51,0.55,van_der_pol,,0.51,diffreach_experimental_strict_affine,,2.3729424723800143,False,,DiffReach_remainder_picard,,4.0444598150491835
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,1.4618409187330617,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,0,4.668235313147306e-05,51,0.55,van_der_pol,,0.51,diffreach_experimental_strict_affine,,2.4663702645605463,False,,DiffReach_remainder_picard,,1.0045293458274847
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,2.10440173977986,jax_nextafter_projection_only,,,2.10440173977986,True,0.01,1.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-1.6715173426691692,,native Picard contraction failed,strict_affine_projection,,True,600,6,100,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,2.1294945110566914,,,stock_symbolic_linear_normalization,,,1,4.668235313147306e-05,51,0.55,van_der_pol,,0.51,diffreach_experimental_strict_affine,,2.404204333489434,False,,DiffReach_remainder_picard,,4.075721676158603
