analytic_reference_contained,basis,carried_basis,carried_max_degree,carry_contract,compile_time_s,directed_rounding_or_mpfr,exact_reference_contained,failure_category,first_call_time_s,floating_point_enclosure_candidate,h,horizon,interval_kind,local_construction_basis,local_construction_order,lower,max_degree,message,mode,monomial_families,native_validation_passed,number_of_discarded_candidates,number_of_retained_coefficients,number_of_steps,numerical_backend,polynomial_width,projection_method,protocol,python_orchestration_time_s,remainder_width,reset_method,runtime_s,sampled_trajectory_contained,state_index,steady_step_time_s,step_index,successful_horizon,system,term_count,time,tool,trajectory_sanity_passed,upper,validation_failed,validation_trace_count,validator,variant,width
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-4.990548111584357,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,391,4.0,harmonic,,3.91,diffreach_experimental_strict_affine,,4.990548111584357,False,,DiffReach_remainder_picard,,9.981096223168715
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-4.990548111584357,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,391,4.0,harmonic,,3.91,diffreach_experimental_strict_affine,,4.990548111584357,False,,DiffReach_remainder_picard,,9.981096223168715
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-4.990548111584357,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,391,4.0,harmonic,,3.91,diffreach_experimental_strict_affine,,4.990548111584357,False,,DiffReach_remainder_picard,,9.981096223168715
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.0407056405935995,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,392,4.0,harmonic,,3.92,diffreach_experimental_strict_affine,,5.0407056405935995,False,,DiffReach_remainder_picard,,10.081411281187199
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.0407056405936,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,392,4.0,harmonic,,3.92,diffreach_experimental_strict_affine,,5.0407056405936,False,,DiffReach_remainder_picard,,10.0814112811872
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.0407056405935995,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,392,4.0,harmonic,,3.92,diffreach_experimental_strict_affine,,5.0407056405935995,False,,DiffReach_remainder_picard,,10.081411281187199
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.0407056405936,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,392,4.0,harmonic,,3.92,diffreach_experimental_strict_affine,,5.0407056405936,False,,DiffReach_remainder_picard,,10.0814112811872
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.091367278101469,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,393,4.0,harmonic,,3.93,diffreach_experimental_strict_affine,,5.091367278101469,False,,DiffReach_remainder_picard,,10.182734556202938
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.091367278101469,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,393,4.0,harmonic,,3.93,diffreach_experimental_strict_affine,,5.091367278101469,False,,DiffReach_remainder_picard,,10.182734556202938
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.091367278101469,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,393,4.0,harmonic,,3.93,diffreach_experimental_strict_affine,,5.091367278101469,False,,DiffReach_remainder_picard,,10.182734556202938
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.091367278101469,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,393,4.0,harmonic,,3.93,diffreach_experimental_strict_affine,,5.091367278101469,False,,DiffReach_remainder_picard,,10.182734556202938
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.142538090652978,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,394,4.0,harmonic,,3.94,diffreach_experimental_strict_affine,,5.142538090652978,False,,DiffReach_remainder_picard,,10.285076181305955
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.1425380906529785,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,394,4.0,harmonic,,3.94,diffreach_experimental_strict_affine,,5.1425380906529785,False,,DiffReach_remainder_picard,,10.285076181305957
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.142538090652978,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,394,4.0,harmonic,,3.94,diffreach_experimental_strict_affine,,5.142538090652978,False,,DiffReach_remainder_picard,,10.285076181305955
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.1425380906529785,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,394,4.0,harmonic,,3.94,diffreach_experimental_strict_affine,,5.1425380906529785,False,,DiffReach_remainder_picard,,10.285076181305957
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.194223195714475,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,395,4.0,harmonic,,3.95,diffreach_experimental_strict_affine,,5.194223195714475,False,,DiffReach_remainder_picard,,10.38844639142895
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.194223195714475,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,395,4.0,harmonic,,3.95,diffreach_experimental_strict_affine,,5.194223195714475,False,,DiffReach_remainder_picard,,10.38844639142895
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.194223195714475,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,395,4.0,harmonic,,3.95,diffreach_experimental_strict_affine,,5.194223195714475,False,,DiffReach_remainder_picard,,10.38844639142895
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.194223195714475,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,395,4.0,harmonic,,3.95,diffreach_experimental_strict_affine,,5.194223195714475,False,,DiffReach_remainder_picard,,10.38844639142895
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.2464277621854265,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,396,4.0,harmonic,,3.96,diffreach_experimental_strict_affine,,5.2464277621854265,False,,DiffReach_remainder_picard,,10.492855524370853
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.246427762185426,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,396,4.0,harmonic,,3.96,diffreach_experimental_strict_affine,,5.246427762185426,False,,DiffReach_remainder_picard,,10.492855524370851
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.2464277621854265,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,396,4.0,harmonic,,3.96,diffreach_experimental_strict_affine,,5.2464277621854265,False,,DiffReach_remainder_picard,,10.492855524370853
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.246427762185426,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,396,4.0,harmonic,,3.96,diffreach_experimental_strict_affine,,5.246427762185426,False,,DiffReach_remainder_picard,,10.492855524370851
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.299157010915355,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,397,4.0,harmonic,,3.97,diffreach_experimental_strict_affine,,5.299157010915355,False,,DiffReach_remainder_picard,,10.59831402183071
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.299157010915353,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,397,4.0,harmonic,,3.97,diffreach_experimental_strict_affine,,5.299157010915353,False,,DiffReach_remainder_picard,,10.598314021830706
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.299157010915355,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,397,4.0,harmonic,,3.97,diffreach_experimental_strict_affine,,5.299157010915355,False,,DiffReach_remainder_picard,,10.59831402183071
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.299157010915353,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,397,4.0,harmonic,,3.97,diffreach_experimental_strict_affine,,5.299157010915353,False,,DiffReach_remainder_picard,,10.598314021830706
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.3524162152259525,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,398,4.0,harmonic,,3.98,diffreach_experimental_strict_affine,,5.3524162152259525,False,,DiffReach_remainder_picard,,10.704832430451905
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.352416215225952,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,398,4.0,harmonic,,3.98,diffreach_experimental_strict_affine,,5.352416215225952,False,,DiffReach_remainder_picard,,10.704832430451903
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.3524162152259525,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,398,4.0,harmonic,,3.98,diffreach_experimental_strict_affine,,5.3524162152259525,False,,DiffReach_remainder_picard,,10.704832430451905
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.352416215225952,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,398,4.0,harmonic,,3.98,diffreach_experimental_strict_affine,,5.352416215225952,False,,DiffReach_remainder_picard,,10.704832430451903
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.406210701438459,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,399,4.0,harmonic,,3.99,diffreach_experimental_strict_affine,,5.406210701438459,False,,DiffReach_remainder_picard,,10.812421402876918
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.406210701438459,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,399,4.0,harmonic,,3.99,diffreach_experimental_strict_affine,,5.406210701438459,False,,DiffReach_remainder_picard,,10.812421402876918
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.406210701438459,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,399,4.0,harmonic,,3.99,diffreach_experimental_strict_affine,,5.406210701438459,False,,DiffReach_remainder_picard,,10.812421402876918
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.406210701438459,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,399,4.0,harmonic,,3.99,diffreach_experimental_strict_affine,,5.406210701438459,False,,DiffReach_remainder_picard,,10.812421402876918
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.460545849406332,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,400,4.0,harmonic,,4.0,diffreach_experimental_strict_affine,,5.460545849406332,False,,DiffReach_remainder_picard,,10.921091698812663
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,True,,0.924102168995887,True,0.01,4.0,endpoint_raw,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.460545849406332,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,400,4.0,harmonic,,4.0,diffreach_experimental_strict_affine,,5.460545849406332,False,,DiffReach_remainder_picard,,10.921091698812663
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.460545849406332,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,0,2.8767290059477092e-05,400,4.0,harmonic,,4.0,diffreach_experimental_strict_affine,,5.460545849406332,False,,DiffReach_remainder_picard,,10.921091698812663
,B1_carry,constant+affine_state_generators+independent_interval,1,c+A*xi+fresh_independent_interval,0.924102168995887,jax_nextafter_projection_only,,,0.924102168995887,True,0.01,4.0,tube,"restricted_quasi_quadratic_{1,z,t^2,t*z}",restricted_quasi_quadratic,-5.460545849406332,,,strict_affine_projection,,True,2400,2,400,jax_cpu_float64,,Lt_termwise_range_midpoint_to_constant_residual_to_remainder,common_affine_carry,0.982940814923495,,stock_symbolic_linear_normalization,,,1,2.8767290059477092e-05,400,4.0,harmonic,,4.0,diffreach_experimental_strict_affine,,5.460545849406332,False,,DiffReach_remainder_picard,,10.921091698812663
,,,,componentwise_box,0.0,False,,,,True,0.01,0.01,tube,,,-0.10100505051403999,2,,,"{""affine_state"": 1, ""time_state"": 1}",True,,,,,0.20199999999798018,,common_box_carry,,1.01010301e-05,,0.8855480770580471,,0,,1,,harmonic,2,0.01,diffreach,,0.10100505051403999,,1,,upstream_restricted_quasi_quadratic,0.20201010102807998
,,,,componentwise_box,0.0,False,,,,True,0.01,0.01,tube,,,-0.10100505051403999,2,,,"{""affine_state"": 1, ""time_state"": 1}",True,,,,,0.20199999999798016,,common_box_carry,,1.01010301e-05,,0.8855480770580471,,1,,1,,harmonic,2,0.01,diffreach,,0.10100505051403999,,1,,upstream_restricted_quasi_quadratic,0.20201010102807998
True,,,,componentwise_box,0.0,False,,,,True,0.01,0.01,endpoint_raw,,,-0.10100505051403999,1,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,,0.20199999999798016,,common_box_carry,,1.01010301e-05,,0.8855480770580471,,0,,1,,harmonic,3,0.01,diffreach,,0.10100505051403999,,1,,upstream_restricted_quasi_quadratic,0.20201010102807998
True,,,,componentwise_box,0.0,False,,,,True,0.01,0.01,endpoint_raw,,,-0.10100505051403999,1,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,,0.20199999999798013,,common_box_carry,,1.01010301e-05,,0.8855480770580471,,1,,1,,harmonic,3,0.01,diffreach,,0.10100505051403999,,1,,upstream_restricted_quasi_quadratic,0.20201010102807998
,,,,componentwise_box,0.0,False,,,,True,0.01,0.02,tube,,,-0.10202020229334735,2,,,"{""affine_state"": 1, ""time_state"": 1}",True,,,,,0.20403020203634095,,common_box_carry,,1.0202550353933282e-05,,0.8918754230253398,,0,,2,,harmonic,2,0.02,diffreach,,0.10202020229334735,,1,,upstream_restricted_quasi_quadratic,0.2040404045866947
,,,,componentwise_box,0.0,False,,,,True,0.01,0.02,tube,,,-0.10202020229334735,2,,,"{""affine_state"": 1, ""time_state"": 1}",True,,,,,0.20403020203634095,,common_box_carry,,1.0202550353933282e-05,,0.8918754230253398,,1,,2,,harmonic,2,0.02,diffreach,,0.10202020229334735,,1,,upstream_restricted_quasi_quadratic,0.2040404045866947
True,,,,componentwise_box,0.0,False,,,,True,0.01,0.02,endpoint_raw,,,-0.10202020229334735,1,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,,0.20403020203634092,,common_box_carry,,1.0202550353933282e-05,,0.8918754230253398,,0,,2,,harmonic,3,0.02,diffreach,,0.10202020229334735,,1,,upstream_restricted_quasi_quadratic,0.2040404045866947
