analytic_reference_contained,basis,carry,directed_rounding_or_mpfr,endpoint_evaluation_path,excluded_from_authoritative,floating_point_enclosure_candidate,h,horizon,interval_kind,lower,message,native_validation_passed,order,polynomial_width,protocol,remainder_width,runtime_s,state_index,step_index,system,time,tool,upper,variant,width
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08227453419217715,,True,4,0.042182152999715256,native_practical,3.0913360102647485e-08,0.002856,0,36,coupled_quadratic,0.18000000000000008,flowstar,0.12445671810525252,root_cause_fixed_order_4,0.04218218391307538
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.15129536768108423,,True,4,0.03492999276619635,native_practical,2.9249663861006856e-08,0.002856,1,36,coupled_quadratic,0.18000000000000008,flowstar,0.18622538969694447,root_cause_fixed_order_4,0.034930022015860235
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08233296610381897,,True,4,0.042239393984944196,native_practical,3.179889806975037e-08,0.002937,0,37,coupled_quadratic,0.18500000000000008,flowstar,0.12457239188766125,root_cause_fixed_order_4,0.04223942578384228
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.15057012043566745,,True,4,0.03480376249669992,native_practical,3.000223322324924e-08,0.002937,1,37,coupled_quadratic,0.18500000000000008,flowstar,0.18537391293460062,root_cause_fixed_order_4,0.03480379249893317
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08239115242541971,,True,4,0.0422964585945472,native_practical,3.2685985897911627e-08,0.002776,0,38,coupled_quadratic,0.19000000000000009,flowstar,0.12468764370595281,root_cause_fixed_order_4,0.0422964912805331
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14984852622333072,,True,4,0.03467826943041524,native_practical,3.075179093463233e-08,0.002776,1,38,coupled_quadratic,0.19000000000000009,flowstar,0.18452682640553691,root_cause_fixed_order_4,0.03467830018220619
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08244909402696168,,True,4,0.04235334732148402,native_practical,3.3574631849605975e-08,0.001814,0,39,coupled_quadratic,0.1950000000000001,flowstar,0.12480247492307757,root_cause_fixed_order_4,0.042353380896115886
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14913056667774624,,True,4,0.03455350964603493,native_practical,3.14983569997131e-08,0.001814,1,39,coupled_quadratic,0.1950000000000001,flowstar,0.1836841078221382,root_cause_fixed_order_4,0.034553541144391964
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08250679177723166,,True,4,0.04241006066017741,native_practical,3.4464842181366033e-08,0.001793,0,40,coupled_quadratic,0.2000000000000001,flowstar,0.12491688690225126,root_cause_fixed_order_4,0.0424100951250196
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14841622352450878,,True,4,0.03442947924172152,native_practical,3.224198114159309e-08,0.001793,1,40,coupled_quadratic,0.2000000000000001,flowstar,0.18284573500821147,root_cause_fixed_order_4,0.034429511483702685
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08256424654380015,,True,4,0.042466599106468675,native_practical,3.535662713785323e-08,0.0017,0,41,coupled_quadratic,0.2050000000000001,flowstar,0.125030881006896,root_cause_fixed_order_4,0.04246663446309584
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14770547858067873,,True,4,0.034306174335020534,native_practical,3.2982742592059767e-08,0.0017,1,41,coupled_quadratic,0.2050000000000001,flowstar,0.18201168589844188,root_cause_fixed_order_4,0.034306207317763154
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08262145919300101,,True,4,0.04252296315758525,native_practical,3.624999509373189e-08,0.001708,0,42,coupled_quadratic,0.2100000000000001,flowstar,0.12514445860058138,root_cause_fixed_order_4,0.042522999407580364
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14699831375437217,,True,4,0.03418359106277391,native_practical,3.372066101795252e-08,0.001708,1,42,coupled_quadratic,0.2100000000000001,flowstar,0.18118193853780712,root_cause_fixed_order_4,0.03418362478343495
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08267843058991127,,True,4,0.042579153312101076,native_practical,3.7144954443695556e-08,0.001705,0,43,coupled_quadratic,0.2150000000000001,flowstar,0.1252576210469668,root_cause_fixed_order_4,0.042579190457055535
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14629471104427821,,True,4,0.03406172558103432,native_practical,3.445575556830228e-08,0.001705,1,43,coupled_quadratic,0.2150000000000001,flowstar,0.18035647108106811,root_cause_fixed_order_4,0.0340617600367899
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08273516159833129,,True,4,0.04263517006989931,native_practical,3.8041513602548015e-08,0.001703,0,44,coupled_quadratic,0.2200000000000001,flowstar,0.12537036970974422,root_cause_fixed_order_4,0.04263520811141293
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14559465253920895,,True,4,0.03394057406498102,native_practical,3.5188043385923075e-08,0.001703,1,44,coupled_quadratic,0.2200000000000001,flowstar,0.1795352617922334,root_cause_fixed_order_4,0.033940609253024445
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08279165308076523,,True,4,0.042691013932135216,native_practical,3.893968100410882e-08,0.001774,0,45,coupled_quadratic,0.22500000000000012,flowstar,0.12548270595258146,root_cause_fixed_order_4,0.042691052871816224
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14489812041765085,,True,4,0.03382013270882861,native_practical,3.5917545719868045e-08,0.001774,1,45,coupled_quadratic,0.22500000000000012,flowstar,0.1787182890440252,root_cause_fixed_order_4,0.03382016862637435
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.0828479058984018,,True,4,0.04274668540119947,native_practical,3.983946510324143e-08,0.001702,0,46,coupled_quadratic,0.23000000000000012,flowstar,0.12559463113906638,root_cause_fixed_order_4,0.042746725240664585
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.1442050969473191,,True,4,0.0337003977257499,native_practical,3.6644279834514674e-08,0.001702,1,46,coupled_quadratic,0.23000000000000012,flowstar,0.17790553131734885,root_cause_fixed_order_4,0.03370043437002976
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08290392091109527,,True,4,0.04280218498068192,native_practical,4.074087437376263e-08,0.001719,0,47,coupled_quadratic,0.23500000000000013,flowstar,0.1257061466326516,root_cause_fixed_order_4,0.042802225721556314
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14351556448471361,,True,4,0.03358136534778311,native_practical,3.73682671689129e-08,0.001719,1,47,coupled_quadratic,0.23500000000000013,flowstar,0.17709696720076393,root_cause_fixed_order_4,0.03358140271605031
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08295969897734683,,True,4,0.04285751317533586,native_practical,4.164391731052847e-08,0.001708,0,48,coupled_quadratic,0.24000000000000013,flowstar,0.12581725379660003,root_cause_fixed_order_4,0.0428575548192532
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14282950547467796,,True,4,0.03346303182575311,native_practical,3.80895272514473e-08,0.001708,1,48,coupled_quadratic,0.24000000000000013,flowstar,0.17629257538995835,root_cause_fixed_order_4,0.03346306991528039
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08301524095428625,,True,4,0.042912670491042054,native_practical,4.2548602428414896e-08,0.001703,0,49,coupled_quadratic,0.24500000000000013,flowstar,0.12592795399393075,root_cause_fixed_order_4,0.0429127130396445
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14214690244995923,,True,4,0.03334539342918602,native_practical,3.880807968565289e-08,0.001703,1,49,coupled_quadratic,0.24500000000000013,flowstar,0.17549233468722497,root_cause_fixed_order_4,0.03334543223726574
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.0830705476976537,,True,4,0.042967657434773945,native_practical,4.345493826232216e-08,0.001732,0,50,coupled_quadratic,0.2500000000000001,flowstar,0.12603824858736593,root_cause_fixed_order_4,0.04296770088971223
,complete_total_degree_4,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.14146773803077167,,True,4,0.03322844644622447,native_practical,3.9523944149203456e-08,0.001732,1,50,coupled_quadratic,0.2500000000000001,flowstar,0.17469622400094031,root_cause_fixed_order_4,0.03322848597016864
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08006786094939204,,True,6,0.0400639034678667,native_practical,1.3633379017724763e-13,0.004726,0,1,coupled_quadratic,0.005,flowstar,0.12013176441739509,root_cause_fixed_order_6,0.04006390346800305
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.17913019711025008,,True,6,0.039844447614692524,native_practical,7.361528363564246e-14,0.004726,1,1,coupled_quadratic,0.005,flowstar,0.21897464472501624,root_cause_fixed_order_6,0.03984444761476616
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08013544439536546,,True,6,0.04012761414423835,native_practical,2.7315533943975863e-13,0.00485,0,2,coupled_quadratic,0.01,flowstar,0.12026305853987698,root_cause_fixed_order_6,0.04012761414451152
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.17826477371884125,,True,6,0.03968978732543399,native_practical,1.4812056353313652e-13,0.00485,1,2,coupled_quadratic,0.01,flowstar,0.2179545610444234,root_cause_fixed_order_6,0.03968978732558215
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08020275123432707,,True,6,0.04019113244051509,native_practical,4.12303859576557e-13,0.005407,0,3,coupled_quadratic,0.015,flowstar,0.12039388367525448,root_cause_fixed_order_6,0.04019113244092741
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.1774037078253932,,True,6,0.03953601444928023,native_practical,2.2545791768251536e-13,0.005407,1,3,coupled_quadratic,0.015,flowstar,0.2169397222748989,root_cause_fixed_order_6,0.03953601444950572
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.0802697823624617,,True,6,0.04025445877120731,native_practical,5.580879565758526e-13,0.005285,0,4,coupled_quadratic,0.02,flowstar,0.12052424113422712,root_cause_fixed_order_6,0.04025445877176542
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.17654697753951104,,True,6,0.03938312432611857,native_practical,3.0591215997852715e-13,0.005285,1,4,coupled_quadratic,0.02,flowstar,0.21593010186593556,root_cause_fixed_order_6,0.03938312432642452
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08033653867569644,,True,6,0.04031759355389658,native_practical,7.048599092439374e-13,0.00534,0,5,coupled_quadratic,0.025,flowstar,0.1206541322302979,root_cause_fixed_order_6,0.04031759355460146
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.17569456108024015,,True,6,0.039231112318568406,native_practical,3.868402225844302e-13,0.00534,1,5,coupled_quadratic,0.025,flowstar,0.2149256733991954,root_cause_fixed_order_6,0.039231112318955264
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08040302106967048,,True,6,0.040380537209168704,native_practical,8.485146468546056e-13,0.005421,0,6,coupled_quadratic,0.030000000000000002,flowstar,0.12078355827968772,root_cause_fixed_order_6,0.040380537210017234
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.17484643677552314,,True,6,0.03907997381187872,native_practical,4.655678510712312e-13,0.005421,1,6,coupled_quadratic,0.030000000000000002,flowstar,0.21392641058786746,root_cause_fixed_order_6,0.03907997381234432
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08046923043970243,,True,6,0.04044329016055376,native_practical,9.937642873424343e-13,0.00553,0,7,coupled_quadratic,0.035,flowstar,0.12091252060124996,root_cause_fixed_order_6,0.04044329016154753
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.17400258306165925,,True,6,0.03892970421382186,native_practical,5.468047640186014e-13,0.00553,1,7,coupled_quadratic,0.035,flowstar,0.21293228727602795,root_cause_fixed_order_6,0.0389297042143687
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08053516768075454,,True,6,0.04050585283449229,native_practical,1.1396032003455296e-12,0.005747,0,8,coupled_quadratic,0.04,flowstar,0.12104102051638645,root_cause_fixed_order_6,0.040505852835631906
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.1731629784827668,,True,6,0.03878029895460583,native_practical,6.313194605958749e-13,0.005747,1,8,coupled_quadratic,0.04,flowstar,0.21194327743800398,root_cause_fixed_order_6,0.038780298955237186
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08060083368740392,,True,6,0.04056822566027457,native_practical,1.285390307665673e-12,0.005496,0,9,coupled_quadratic,0.045,flowstar,0.12116905934896391,root_cause_fixed_order_6,0.04056822566155999
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.17232760169024805,,True,6,0.038631753486777,native_practical,7.151120927594467e-13,0.005496,1,9,coupled_quadratic,0.045,flowstar,0.21095935517774017,root_cause_fixed_order_6,0.03863175348749212
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08066622935381117,,True,6,0.040630409069985884,native_practical,1.434299871759547e-12,0.005654,0,10,coupled_quadratic,0.049999999999999996,flowstar,0.12129663842523136,root_cause_fixed_order_6,0.040630409071420195
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.17149643144225662,,True,6,0.03848406328512105,native_practical,7.905605280438457e-13,0.005654,1,10,coupled_quadratic,0.049999999999999996,flowstar,0.20998049472816827,root_cause_fixed_order_6,0.03848406328591164
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08073135557368594,,True,6,0.040692403498471336,native_practical,1.5811556702654349e-12,0.00556,0,11,coupled_quadratic,0.05499999999999999,flowstar,0.12142375907373844,root_cause_fixed_order_6,0.0406924035000525
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.17066944660316766,,True,6,0.03833722384654581,native_practical,8.664312557154044e-13,0.00556,1,11,coupled_quadratic,0.05499999999999999,flowstar,0.2090066704505799,root_cause_fixed_order_6,0.038337223847412255
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08079621324026028,,True,6,0.04075420938326535,native_practical,1.728611936198438e-12,0.005732,0,12,coupled_quadratic,0.05999999999999999,flowstar,0.12155042262525426,root_cause_fixed_order_6,0.04075420938499398
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.16984662614305046,,True,6,0.038191230690008515,native_practical,9.428047372171584e-13,0.005732,1,12,coupled_quadratic,0.05999999999999999,flowstar,0.20803785683400183,root_cause_fixed_order_6,0.03819123069095137
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08086080324625528,,True,6,0.04081582716455781,native_practical,1.8742288031243564e-12,0.005678,0,13,coupled_quadratic,0.06499999999999999,flowstar,0.12167663041268734,root_cause_fixed_order_6,0.04081582716643206
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.16902794913714408,,True,6,0.03804607935641108,native_practical,1.0197862545072386e-12,0.005678,1,13,coupled_quadratic,0.06499999999999999,flowstar,0.20707402849457496,root_cause_fixed_order_6,0.03804607935743087
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08092512648385194,,True,6,0.04087725728513497,native_practical,2.0193983125938473e-12,0.00569,0,14,coupled_quadratic,0.06999999999999999,flowstar,0.12180238377100633,root_cause_fixed_order_6,0.040877257287154384
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.16821339476533495,,True,6,0.037901765408503096,native_practical,1.097497272846202e-12,0.00569,1,14,coupled_quadratic,0.06999999999999999,flowstar,0.20611516017493556,root_cause_fixed_order_6,0.03790176540960061
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08098918384466153,,True,6,0.04093850019033354,native_practical,2.166233799657613e-12,0.00588,0,15,coupled_quadratic,0.075,flowstar,0.12192768403716131,root_cause_fixed_order_6,0.04093850019249978
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.16740294231163746,,True,6,0.03775828443078627,native_practical,1.1760747909775563e-12,0.00588,1,15,coupled_quadratic,0.075,flowstar,0.20516122674359982,root_cause_fixed_order_6,0.03775828443196236
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08105297621969627,,True,6,0.04099955632799482,native_practical,2.31496783562562e-12,0.005832,0,16,coupled_quadratic,0.08,flowstar,0.12205253255000607,root_cause_fixed_order_6,0.0409995563303098
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.166596571163677,,True,6,0.0376156320294207,native_practical,1.2536272042280099e-12,0.005832,1,16,coupled_quadratic,0.08,flowstar,0.20421220319435135,root_cause_fixed_order_6,0.03761563203067436
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.0811165044993406,,True,6,0.041060426148418955,native_practical,2.461710086518258e-12,0.005773,0,17,coupled_quadratic,0.085,flowstar,0.12217693065022128,root_cause_fixed_order_6,0.04106042615088068
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.1657942608121753,,True,6,0.03747380383212612,native_practical,1.329856424263869e-12,0.005773,1,17,coupled_quadratic,0.085,flowstar,0.2032680646456313,root_cause_fixed_order_6,0.037473803833456
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08117976957332243,,True,6,0.04112111010430547,native_practical,2.6102394597340446e-12,0.00611,0,18,coupled_quadratic,0.09000000000000001,flowstar,0.12230087968023816,root_cause_fixed_order_6,0.04112111010691573
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.1649959908504389,,True,6,0.037332795488085935,native_practical,1.4068520951709874e-12,0.00611,1,18,coupled_quadratic,0.09000000000000001,flowstar,0.20232878633993173,root_cause_fixed_order_6,0.03733279548949284
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08124277233068512,,True,6,0.04118160865071957,native_practical,2.7584248570200975e-12,0.005988,0,19,coupled_quadratic,0.09500000000000001,flowstar,0.12242438098416313,root_cause_fixed_order_6,0.041181608653478
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.16420174097384935,,True,6,0.03719260266785973,native_practical,1.4826381307664925e-12,0.005988,1,19,coupled_quadratic,0.09500000000000001,flowstar,0.20139434364319175,root_cause_fixed_order_6,0.037192602669342406
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08130551365975974,,True,6,0.0412419222450372,native_practical,2.9063499121068747e-12,0.006039,0,20,coupled_quadratic,0.10000000000000002,flowstar,0.12254743590770331,root_cause_fixed_order_6,0.04124192224794357
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.16341149097935653,,True,6,0.037053221063280684,native_practical,1.5589817727874919e-12,0.006039,1,20,coupled_quadratic,0.10000000000000002,flowstar,0.20046471204419622,root_cause_fixed_order_6,0.037053221064839686
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08136799444813761,,True,6,0.04130205134689913,native_practical,3.0557642250625264e-12,0.006126,0,21,coupled_quadratic,0.10500000000000002,flowstar,0.12267004579809251,root_cause_fixed_order_6,0.041302051349954905
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.16262522076497415,,True,6,0.036914646387367744,native_practical,1.6359641681838512e-12,0.006126,1,21,coupled_quadratic,0.10500000000000002,flowstar,0.1995398671539779,root_cause_fixed_order_6,0.03691464638900374
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08143021558264306,,True,6,0.041361996418168484,native_practical,3.2068162879781227e-12,0.005933,0,22,coupled_quadratic,0.11000000000000003,flowstar,0.12279221200401838,root_cause_fixed_order_6,0.04136199642137532
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.16184291032927786,,True,6,0.03677687437423033,native_practical,1.7137048126574178e-12,0.005933,1,22,coupled_quadratic,0.11000000000000003,flowstar,0.1986197847052219,root_cause_fixed_order_6,0.03677687437594404
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.0814921779493071,,True,6,0.041421757922887464,native_practical,3.355307230922109e-12,0.005909,0,23,coupled_quadratic,0.11500000000000003,flowstar,0.12291393587554988,root_cause_fixed_order_6,0.04142175792624278
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.1610645397709058,,True,6,0.03663990077897511,native_practical,1.7922987112685373e-12,0.005909,1,23,coupled_quadratic,0.11500000000000003,flowstar,0.19770444055167324,root_cause_fixed_order_6,0.036639900780767454
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08155388243334073,,True,6,0.041481336327220175,native_practical,3.5051515508908714e-12,0.006017,0,24,coupled_quadratic,0.12000000000000004,flowstar,0.12303521876406608,root_cause_fixed_order_6,0.041481336330725344
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.1602900892880616,,True,6,0.03650372137761365,native_practical,1.871862985198014e-12,0.006017,1,24,coupled_quadratic,0.12000000000000004,flowstar,0.19679381066754714,root_cause_fixed_order_6,0.03650372137948554
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08161532991910916,,True,6,0.0415407320994193,native_practical,3.656500589982456e-12,0.006018,0,25,coupled_quadratic,0.12500000000000003,flowstar,0.12315606202218499,root_cause_fixed_order_6,0.04154073210307582
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.15951953917801967,,True,6,0.0363683319669722,native_practical,1.950381462426593e-12,0.006018,1,25,coupled_quadratic,0.12500000000000003,flowstar,0.19588787114694228,root_cause_fixed_order_6,0.03636833196892261
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08167652129010604,,True,6,0.0415999457097804,native_practical,3.8074329437208434e-12,0.005962,0,26,coupled_quadratic,0.13000000000000003,flowstar,0.12327646700369388,root_cause_fixed_order_6,0.04159994571358784
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.15875286983663323,,True,6,0.03623372836459532,native_practical,2.027896477397185e-12,0.005962,1,26,coupled_quadratic,0.13000000000000003,flowstar,0.19498659820325648,root_cause_fixed_order_6,0.03623372836662325
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08173745742892816,,True,6,0.041658977630594035,native_practical,3.9576430702336454e-12,0.006048,0,27,coupled_quadratic,0.13500000000000004,flowstar,0.12339643506347986,root_cause_fixed_order_6,0.0416589776345517
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.15799006175784328,,True,6,0.03609990640865707,native_practical,2.105095206590548e-12,0.006048,1,27,coupled_quadratic,0.13500000000000004,flowstar,0.19408996816860546,root_cause_fixed_order_6,0.03609990641076219
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.0817981392172506,,True,6,0.04171782833610166,native_practical,4.1090510026936885e-12,0.006397,0,28,coupled_quadratic,0.14000000000000004,flowstar,0.12351596755746132,root_cause_fixed_order_6,0.04171782834021072
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.15723109553319473,,True,6,0.03596686195786869,native_practical,2.180877294132412e-12,0.006397,1,28,coupled_quadratic,0.14000000000000004,flowstar,0.1931979574932443,root_cause_fixed_order_6,0.035966861960049584
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.08185856753580205,,True,6,0.04177649830245858,native_practical,4.259646438266975e-12,0.006218,0,29,coupled_quadratic,0.14500000000000005,flowstar,0.12363506584252029,root_cause_fixed_order_6,0.04177649830671824
,complete_total_degree_6,native_Flowpipe_tmvPre_tmv_composition,True,,,False,0.005,0.25,endpoint_raw,0.15647595185134833,,True,6,0.03583459089138624,native_practical,2.2571799768793566e-12,0.006218,1,29,coupled_quadratic,0.14500000000000005,flowstar,0.1923105427449918,root_cause_fixed_order_6,0.035834590893643464
