analytic_reference_contained,basis,carry,directed_rounding_or_mpfr,floating_point_enclosure_candidate,h,horizon,interval_kind,lower,message,native_validation_passed,order,polynomial_width,protocol,remainder_width,reset_discarded_term_count,runtime_s,state_index,step_index,system,time,tool,upper,validation_attempts,variant,width
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.6724208644637162,,True,6,0.6039128118408976,native_practical,5.601770371683889e-08,825,2.224906480871141,0,56,van_der_pol,0.56,torch_tm_flowpipe,2.276333732322318,3,order6_affine_reset,0.6039128678586019
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.15842284445902366,,True,6,0.7857538079774096,native_practical,1.3639568835981136e-06,825,2.224906480871141,1,56,van_der_pol,0.56,torch_tm_flowpipe,0.6273323274752697,3,order6_affine_reset,0.7857551719342933
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.6682451853300588,,True,6,0.6144762104292683,native_practical,6.758209867862722e-08,840,2.254886833950877,0,57,van_der_pol,0.5700000000000001,torch_tm_flowpipe,2.2827214633414266,3,order6_affine_reset,0.6144762780113677
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.20799295646245958,,True,6,0.8585202605473555,native_practical,2.0201979523394645e-06,840,2.254886833950877,1,57,van_der_pol,0.5700000000000001,torch_tm_flowpipe,0.6505293242828485,3,order6_affine_reset,0.8585222807453081
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.6707642616053981,,True,6,0.6116511139984622,native_practical,6.758209867862722e-08,840,2.254886833950877,0,57,van_der_pol,0.5700000000000001,torch_tm_flowpipe,2.28241544318596,3,order6_affine_reset,0.6116511815805616
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.18398670274560788,,True,6,0.7843292199637037,native_practical,2.0201979523394645e-06,840,2.254886833950877,1,57,van_der_pol,0.5700000000000001,torch_tm_flowpipe,0.6003445374160484,3,order6_affine_reset,0.7843312401616563
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.6707642663434101,,True,6,0.6116511139984622,native_practical,5.810606484174798e-08,840,2.254886833950877,0,57,van_der_pol,0.5700000000000001,torch_tm_flowpipe,2.282415438447938,3,order6_affine_reset,0.6116511721045277
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.18398640436029123,,True,6,0.7843292199637037,native_practical,1.4210805862782125e-06,840,2.254886833950877,1,57,van_der_pol,0.5700000000000001,torch_tm_flowpipe,0.600344236683999,3,order6_affine_reset,0.7843306410442903
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.6666002038388636,,True,6,0.6219321987261994,native_practical,6.999138777480959e-08,855,2.2234727488830686,0,58,van_der_pol,0.58,torch_tm_flowpipe,2.2885324725564513,3,order6_affine_reset,0.6219322687175877
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.23265880395498553,,True,6,0.856033455410455,native_practical,2.10126062119058e-06,855,2.2234727488830686,1,58,van_der_pol,0.58,torch_tm_flowpipe,0.6233767527160908,3,order6_affine_reset,0.8560355566710763
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.6688542595110156,,True,6,0.619377971819566,native_practical,6.999138777480959e-08,855,2.2234727488830686,0,58,van_der_pol,0.58,torch_tm_flowpipe,2.28823230132197,3,order6_affine_reset,0.6193780418109542
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.20863506349174138,,True,6,0.782522784685419,native_practical,2.10126062119058e-06,855,2.2234727488830686,1,58,van_der_pol,0.58,torch_tm_flowpipe,0.5738898224542991,3,order6_affine_reset,0.7825248859460405
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.6688542644088937,,True,6,0.619377971819566,native_practical,6.019562123450646e-08,855,2.2234727488830686,0,58,van_der_pol,0.58,torch_tm_flowpipe,2.2882322964240815,3,order6_affine_reset,0.6193780320151878
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.2086347533728019,,True,6,0.782522784685419,native_practical,1.4785676032860689e-06,855,2.2234727488830686,1,58,van_der_pol,0.58,torch_tm_flowpipe,0.5738895098802206,3,order6_affine_reset,0.7825242632530225
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.6647037377113973,,True,6,0.6293800879977371,native_practical,7.23962612751846e-08,870,2.2297160420566797,0,59,van_der_pol,0.59,torch_tm_flowpipe,2.2940838981053964,3,order6_affine_reset,0.629380160393999
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.25640722528751336,,True,6,0.8531484049463791,native_practical,2.1826672175176463e-06,870,2.2297160420566797,1,59,van_der_pol,0.59,torch_tm_flowpipe,0.5967433623260834,3,order6_affine_reset,0.8531505876135967
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.6666999145879315,,True,6,0.6270896282921723,native_practical,7.23962612751846e-08,870,2.2297160420566797,0,59,van_der_pol,0.59,torch_tm_flowpipe,2.2937896152763657,3,order6_affine_reset,0.6270897006884342
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.2323863788684543,,True,6,0.7803464336927767,native_practical,2.1826672175176463e-06,870,2.2297160420566797,1,59,van_der_pol,0.59,torch_tm_flowpipe,0.5479622374915399,3,order6_affine_reset,0.7803486163599942
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.6666999196448904,,True,6,0.6270896282921723,native_practical,6.228233311233223e-08,870,2.2297160420566797,0,59,van_der_pol,0.59,torch_tm_flowpipe,2.2937896102193966,3,order6_affine_reset,0.6270896905745063
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.23238605697226322,,True,6,0.7803464336927767,native_practical,1.5363100751667836e-06,870,2.2297160420566797,1,59,van_der_pol,0.59,torch_tm_flowpipe,0.5479619130305887,3,order6_affine_reset,0.7803479700028519
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.6625647822530514,,True,6,0.6368161271575268,native_practical,7.479193305625104e-08,885,2.256216345820576,0,60,van_der_pol,0.6,torch_tm_flowpipe,2.299380984202512,3,order6_affine_reset,0.6368162019494608
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.2792575917106843,,True,6,0.8498787808872006,native_practical,2.264256605179201e-06,885,2.256216345820576,1,60,van_der_pol,0.6,torch_tm_flowpipe,0.5706234534331216,3,order6_affine_reset,0.8498810451438059
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.664310105707525,,True,6,0.6347824398456687,native_practical,7.479193305625104e-08,885,2.256216345820576,0,60,van_der_pol,0.6,torch_tm_flowpipe,2.2990926203451276,3,order6_affine_reset,0.6347825146376027
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.2552594380421725,,True,6,0.7778120188786337,native_practical,2.264256605179201e-06,885,2.256216345820576,1,60,van_der_pol,0.6,torch_tm_flowpipe,0.5225548450930665,3,order6_affine_reset,0.777814283135239
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.6643101109224616,,True,6,0.6347824398456687,native_practical,6.436204929209027e-08,885,2.256216345820576,0,60,van_der_pol,0.6,torch_tm_flowpipe,2.2990926151301805,3,order6_affine_reset,0.6347825042077189
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.25525910434789534,,True,6,0.7778120188786337,native_practical,1.5941925824962962e-06,885,2.256216345820576,1,60,van_der_pol,0.6,torch_tm_flowpipe,0.522554508723321,3,order6_affine_reset,0.7778136130712163
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.6601921514724873,,True,6,0.6442366707401248,native_practical,7.717403009285616e-08,900,2.2579699917696416,0,61,van_der_pol,0.61,torch_tm_flowpipe,2.304428899386643,3,order6_affine_reset,0.6442367479141557
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.3012298182849989,,True,6,0.8462381044415326,native_practical,2.345908644803963e-06,900,2.2579699917696416,1,61,van_der_pol,0.61,torch_tm_flowpipe,0.5450106320651787,3,order6_affine_reset,0.8462404503501777
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.661693523790739,,True,6,0.6424528756541137,native_practical,7.717403009285616e-08,900,2.2579699917696416,0,61,van_der_pol,0.61,torch_tm_flowpipe,2.3041464766188837,3,order6_affine_reset,0.6424529528281446
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.27727354982351976,,True,6,0.7749312827557555,native_practical,2.345908644803963e-06,900,2.2579699917696416,1,61,van_der_pol,0.61,torch_tm_flowpipe,0.49766007884088065,3,order6_affine_reset,0.7749336286644004
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.6616935291622335,,True,6,0.6424528756541137,native_practical,6.643103106333931e-08,900,2.2579699917696416,0,61,van_der_pol,0.61,torch_tm_flowpipe,2.3041464712473787,3,order6_affine_reset,0.6424529420851453
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.2772732043269887,,True,6,0.7749312827557555,native_practical,1.6521284475347535e-06,900,2.2579699917696416,1,61,van_der_pol,0.61,torch_tm_flowpipe,0.49765973055721446,3,order6_affine_reset,0.7749329348842031
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.6575944723901141,,True,6,0.6516381787814631,native_practical,7.953746796890048e-08,915,2.2511521349661052,0,62,van_der_pol,0.62,torch_tm_flowpipe,2.309232730709046,3,order6_affine_reset,0.6516382583189317
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.3223442570554136,,True,6,0.8422397059744713,native_practical,2.427430789568597e-06,915,2.2511521349661052,1,62,van_der_pol,0.62,torch_tm_flowpipe,0.5198978763498474,3,order6_affine_reset,0.842242133405261
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.658858666977607,,True,6,0.6500975166603238,native_practical,7.953746796890048e-08,915,2.2511521349661052,0,62,van_der_pol,0.62,torch_tm_flowpipe,2.3089562631753995,3,order6_affine_reset,0.6500975961977924
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.2984484450593136,,True,6,0.7717158312480796,native_practical,2.427430789568597e-06,915,2.2511521349661052,1,62,van_der_pol,0.62,torch_tm_flowpipe,0.4732698136195558,3,order6_affine_reset,0.7717182586788693
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.6588586725039232,,True,6,0.6500975166603238,native_practical,6.84848257885504e-08,915,2.2511521349661052,0,62,van_der_pol,0.62,torch_tm_flowpipe,2.3089562576490734,3,order6_affine_reset,0.6500975851451503
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.29844808778374304,,True,6,0.7717158312480796,native_practical,1.7099800168694531e-06,915,2.2511521349661052,1,62,van_der_pol,0.62,torch_tm_flowpipe,0.4732694534443536,3,order6_affine_reset,0.7717175412280967
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.6547801803225093,,True,6,0.6590172164134103,native_practical,8.188841391454805e-08,930,2.248308766633272,0,63,van_der_pol,0.63,torch_tm_flowpipe,2.313797478624334,3,order6_affine_reset,0.6590172983018248
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.3426216031339884,,True,6,0.8378966986501362,native_practical,2.5097534739905104e-06,930,2.248308766633272,1,63,van_der_pol,0.63,torch_tm_flowpipe,0.4952776052696219,3,order6_affine_reset,0.8378992084036103
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.6558138367330393,,True,6,0.6577130543406424,native_practical,8.188841391454805e-08,930,2.248308766633272,0,63,van_der_pol,0.63,torch_tm_flowpipe,2.313526972962096,3,order6_affine_reset,0.6577131362290569
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.31880418608354605,,True,6,0.7681771087756206,native_practical,2.5097534739905104e-06,930,2.248308766633272,1,63,van_der_pol,0.63,torch_tm_flowpipe,0.4493754324455487,3,order6_affine_reset,0.7681796185290948
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.6558138424121271,,True,6,0.6577130543406424,native_practical,7.053022811053432e-08,930,2.248308766633272,0,63,van_der_pol,0.63,torch_tm_flowpipe,2.3135269672829986,3,order6_affine_reset,0.6577131248708714
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.31880381691320425,,True,6,0.7681771087756206,native_practical,1.768399961711566e-06,930,2.248308766633272,1,63,van_der_pol,0.63,torch_tm_flowpipe,0.4493750602623782,3,order6_affine_reset,0.7681788771755824
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.6517575150758226,,True,6,0.6663704531972765,native_practical,8.427329888036161e-08,945,2.25912450812757,0,64,van_der_pol,0.64,torch_tm_flowpipe,2.3181280525463985,3,order6_affine_reset,0.666370537470576
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.3620828088456671,,True,6,0.8332219560429331,native_practical,2.5978304394554106e-06,945,2.25912450812757,1,64,van_der_pol,0.64,torch_tm_flowpipe,0.47114174502770556,3,order6_affine_reset,0.8332245538733727
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.6525671348110782,,True,6,0.6652962892574328,native_practical,8.427329888036161e-08,945,2.25912450812757,0,64,van_der_pol,0.64,torch_tm_flowpipe,2.3178635083418104,3,order6_affine_reset,0.6652963735307322
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.33836108397205555,,True,6,0.7643263768557801,native_practical,2.5978304394554106e-06,945,2.25912450812757,1,64,van_der_pol,0.64,torch_tm_flowpipe,0.4259678907141641,3,order6_affine_reset,0.7643289746862196
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.6525671406405777,,True,6,0.6652962892574328,native_practical,7.261429026285588e-08,945,2.25912450812757,0,64,van_der_pol,0.64,torch_tm_flowpipe,2.3178635025123016,3,order6_affine_reset,0.6652963618717238
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.3383607020573182,,True,6,0.7643263768557801,native_practical,1.830874367511461e-06,945,2.25912450812757,1,64,van_der_pol,0.64,torch_tm_flowpipe,0.4259675056728295,3,order6_affine_reset,0.7643282077301476
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.6485345180621287,,True,6,0.6736946622643716,native_practical,8.662514195126832e-08,960,2.247391141951084,0,65,van_der_pol,0.65,torch_tm_flowpipe,2.322229266951643,3,order6_affine_reset,0.6736947488895144
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.38074899669743956,,True,6,0.8282280953729941,native_practical,2.6852703127387904e-06,960,2.247391141951084,1,65,van_der_pol,0.65,torch_tm_flowpipe,0.44748178394586746,3,order6_affine_reset,0.828230780643307
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.6491264610924257,,True,6,0.6728441294665051,native_practical,8.662514195126832e-08,960,2.247391141951084,0,65,van_der_pol,0.65,torch_tm_flowpipe,2.3219706771840736,3,order6_affine_reset,0.6728442160916479
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.3571396143104551,,True,6,0.7601746978072592,native_practical,2.6852703127387904e-06,960,2.247391141951084,1,65,van_der_pol,0.65,torch_tm_flowpipe,0.40303776876711694,3,order6_affine_reset,0.760177383077572
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.6491264670696695,,True,6,0.6728441294665051,native_practical,7.467064475808049e-08,960,2.247391141951084,0,65,van_der_pol,0.65,torch_tm_flowpipe,2.32197067120682,3,order6_affine_reset,0.6728442041371507
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.35713921974733365,,True,6,0.7601746978072592,native_practical,1.8929032611433887e-06,960,2.247391141951084,1,65,van_der_pol,0.65,torch_tm_flowpipe,0.40303737096318687,3,order6_affine_reset,0.7601765907105205
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.6451190301912029,,True,6,0.6809867189438421,native_practical,8.893966860703602e-08,975,2.2538212509825826,0,66,van_der_pol,0.66,torch_tm_flowpipe,2.326105838074714,3,order6_affine_reset,0.6809868078835113
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.3986413870835617,,True,6,0.8229274471158248,native_practical,2.7719477434289525e-06,975,2.2538212509825826,1,66,van_der_pol,0.66,torch_tm_flowpipe,0.42428883198000655,3,order6_affine_reset,0.8229302190635683
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.6454995121458653,,True,6,0.6803535884645193,native_practical,8.893966860703602e-08,975,2.2538212509825826,0,66,van_der_pol,0.66,torch_tm_flowpipe,2.325853189550054,3,order6_affine_reset,0.6803536774041885
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.37516959395416516,,True,6,0.7557513974660783,native_practical,2.7719477434289525e-06,975,2.2538212509825826,1,66,van_der_pol,0.66,torch_tm_flowpipe,0.3805845754596567,3,order6_affine_reset,0.7557541694138219
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.6454995182678844,,True,6,0.6803535884645193,native_practical,7.66956212710153e-08,975,2.2538212509825826,0,66,van_der_pol,0.66,torch_tm_flowpipe,2.3258531834280256,3,order6_affine_reset,0.6803536651601412
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.37516918680600325,,True,6,0.7557513974660783,native_practical,1.9543470612009255e-06,975,2.2538212509825826,1,66,van_der_pol,0.66,torch_tm_flowpipe,0.3805841650071364,3,order6_affine_reset,0.7557533518131396
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.6415185959717773,,True,6,0.6882437884745303,native_practical,9.121417034609579e-08,990,2.257410708349198,0,67,van_der_pol,0.67,torch_tm_flowpipe,2.3297624756604787,3,order6_affine_reset,0.6882438796887014
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.41579089332013225,,True,6,0.8173513721668203,native_practical,2.8577278614114292e-06,990,2.257410708349198,1,67,van_der_pol,0.67,torch_tm_flowpipe,0.40156333657454957,3,order6_affine_reset,0.8173542298946819
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.6416935915711466,,True,6,0.6878221610272299,native_practical,9.121417034609579e-08,990,2.257410708349198,0,67,van_der_pol,0.67,torch_tm_flowpipe,2.3295158438125476,3,order6_affine_reset,0.687822252241401
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.39248339798061,,True,6,0.7510906213311963,native_practical,2.8577278614114292e-06,990,2.257410708349198,1,67,van_der_pol,0.67,torch_tm_flowpipe,0.35861008107844783,3,order6_affine_reset,0.7510934790590578
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.641693597834836,,True,6,0.6878221610272299,native_practical,7.868678325273572e-08,990,2.257410708349198,0,67,van_der_pol,0.67,torch_tm_flowpipe,2.3295158375488496,3,order6_affine_reset,0.6878222397140137
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.392482978492242,,True,6,0.7510906213311963,native_practical,2.015270198660437e-06,990,2.257410708349198,1,67,van_der_pol,0.67,torch_tm_flowpipe,0.3586096581091531,3,order6_affine_reset,0.751092636601395
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.6375708757380474,,True,6,0.6958024984750979,native_practical,9.354620447859819e-08,1005,2.242392224725336,0,68,van_der_pol,0.68,torch_tm_flowpipe,2.3333734677593503,3,order6_affine_reset,0.6958025920213029
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.4322510947485508,,True,6,0.8115763202487543,native_practical,2.9425508632989698e-06,1005,2.242392224725336,1,68,van_der_pol,0.68,torch_tm_flowpipe,0.37932816805106684,3,order6_affine_reset,0.8115792627996177
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.6377157660240225,,True,6,0.6952475086388694,native_practical,9.354620447859819e-08,1005,2.242392224725336,0,68,van_der_pol,0.68,torch_tm_flowpipe,2.332963368209097,3,order6_affine_reset,0.6952476021850744
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.4091015993424346,,True,6,0.746202721401446,native_practical,2.9425508632989698e-06,1005,2.242392224725336,1,68,van_der_pol,0.68,torch_tm_flowpipe,0.3371040646098747,3,order6_affine_reset,0.7462056639523094
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.637715772436092,,True,6,0.6952475086388694,native_practical,8.072205693787852e-08,1005,2.242392224725336,0,68,van_der_pol,0.68,torch_tm_flowpipe,2.3329633617970194,3,order6_affine_reset,0.6952475893609273
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.40910116769044663,,True,6,0.746202721401446,native_practical,2.075682491830023e-06,1005,2.242392224725336,1,68,van_der_pol,0.68,torch_tm_flowpipe,0.33710362939349126,3,order6_affine_reset,0.7462047970839378
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.6334310766468894,,True,6,0.7033640753302695,native_practical,9.585453832317437e-08,1020,2.233524516224861,0,69,van_der_pol,0.6900000000000001,torch_tm_flowpipe,2.336795247831698,3,order6_affine_reset,0.7033641711848084
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.4480265340913269,,True,6,0.8055805301340375,native_practical,3.0262456716717747e-06,1020,2.233524516224861,1,69,van_der_pol,0.6900000000000001,torch_tm_flowpipe,0.3575570222883824,3,order6_affine_reset,0.8055835563797094
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.633572909915495,,True,6,0.7026273689897464,native_practical,9.585453832317437e-08,1020,2.233524516224861,0,69,van_der_pol,0.6900000000000001,torch_tm_flowpipe,2.3362003747597804,3,order6_affine_reset,0.7026274648442854
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.42504467394533607,,True,6,0.7410977673389807,native_practical,3.0262456716717747e-06,1020,2.233524516224861,1,69,van_der_pol,0.6900000000000001,torch_tm_flowpipe,0.3160561196393164,3,order6_affine_reset,0.7411007935846525
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.633572916474703,,True,6,0.7026273689897464,native_practical,8.273611402050915e-08,1020,2.233524516224861,0,69,van_der_pol,0.6900000000000001,torch_tm_flowpipe,2.336200368200564,3,order6_affine_reset,0.702627451725861
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.42504423029919347,,True,6,0.7410977673389807,native_practical,2.1352858790916767e-06,1020,2.233524516224861,1,69,van_der_pol,0.6900000000000001,torch_tm_flowpipe,0.31605567232566645,3,order6_affine_reset,0.7410999026248599
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.62913295618654,,True,6,0.7108723360257583,native_practical,9.81196786021459e-08,1035,2.238567736931145,0,70,van_der_pol,0.7000000000000001,torch_tm_flowpipe,2.3400053903319775,3,order6_affine_reset,0.7108724341454375
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.4631351706718292,,True,6,0.7993690307222696,native_practical,3.10860296135344e-06,1035,2.238567736931145,1,70,van_der_pol,0.7000000000000001,torch_tm_flowpipe,0.3362369686534018,3,order6_affine_reset,0.799372139325231
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.6292716950492478,,True,6,0.7099595760358897,native_practical,9.81196786021459e-08,1035,2.238567736931145,0,70,van_der_pol,0.7000000000000001,torch_tm_flowpipe,2.339231369204817,3,order6_affine_reset,0.7099596741555689
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.44033295761494684,,True,6,0.7357855506990798,native_practical,3.10860296135344e-06,1035,2.238567736931145,1,70,van_der_pol,0.7000000000000001,torch_tm_flowpipe,0.29545570168709434,3,order6_affine_reset,0.7357886593020412
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,1.6292717017526128,,True,6,0.7099595760358897,native_practical,8.471294122281274e-08,1035,2.238567736931145,0,70,van_der_pol,0.7000000000000001,torch_tm_flowpipe,2.3392313625014443,3,order6_affine_reset,0.7099596607488314
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_tightened_supplemental,-0.44033250217064135,,True,6,0.7357855506990798,native_practical,2.1939286980137617e-06,1035,2.238567736931145,1,70,van_der_pol,0.7000000000000001,torch_tm_flowpipe,0.2954552424571365,3,order6_affine_reset,0.7357877446277779
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,1.624682980758641,,True,6,0.718325371037513,native_practical,1.003376057792466e-07,1050,2.251448482275009,0,71,van_der_pol,0.71,torch_tm_flowpipe,2.3430084521337604,3,order6_affine_reset,0.7183254713751195
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,tube,-0.4775977325663577,,True,6,0.7929524316439034,native_practical,3.189442848607449e-06,1050,2.251448482275009,1,71,van_der_pol,0.71,torch_tm_flowpipe,0.3153578885203944,3,order6_affine_reset,0.7929556210867521
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,1.6248185921228409,,True,6,0.7172420574811016,native_practical,1.003376057792466e-07,1050,2.251448482275009,0,71,van_der_pol,0.71,torch_tm_flowpipe,2.342060749941549,3,order6_affine_reset,0.717242157818708
,complete_total_degree_6,affine_reset,torch_nextafter_outward,True,0.01,1.0,endpoint_raw,-0.454986602576728,,True,6,0.7302755800749963,native_practical,3.189442848607449e-06,1050,2.251448482275009,1,71,van_der_pol,0.71,torch_tm_flowpipe,0.275292166941117,3,order6_affine_reset,0.730278769517845
