analytic_reference_contained,basis,carried_basis,carried_max_degree,carry_contract,compile_time_s,directed_rounding_or_mpfr,exact_reference_contained,failure_category,first_call_time_s,floating_point_enclosure_candidate,h,horizon,interval_kind,local_construction_basis,local_construction_order,lower,max_degree,message,mode,monomial_families,native_validation_passed,number_of_discarded_candidates,number_of_retained_coefficients,number_of_steps,numerical_backend,polynomial_width,projection_method,protocol,python_orchestration_time_s,remainder_estimation,remainder_width,reset_method,runtime_s,sampled_trajectory_contained,state_index,steady_step_time_s,step_index,successful_horizon,system,term_count,time,tool,trajectory_sanity_passed,upper,validation_failed,validation_trace_count,validator,variant,width
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.13655543110144486,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,31,2.29,harmonic,,0.3100000000000001,flowstar,,0.13655543110144486,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2731108622028897
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.13655543110144486,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,31,2.29,harmonic,,0.3100000000000001,flowstar,,0.13655543110144486,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2731108622028897
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.13793477897655487,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,32,2.29,harmonic,,0.3200000000000001,flowstar,,0.13793477897655487,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.27586955795310975
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.13793477897655487,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,32,2.29,harmonic,,0.3200000000000001,flowstar,,0.13793477897655487,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.27586955795310975
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.13793477897655487,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,32,2.29,harmonic,,0.3200000000000001,flowstar,,0.13793477897655487,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.27586955795310975
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.13793477897655487,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,32,2.29,harmonic,,0.3200000000000001,flowstar,,0.13793477897655487,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.27586955795310975
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.13932805965834488,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,33,2.29,harmonic,,0.3300000000000001,flowstar,,0.13932805965834488,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.27865611931668977
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.13932805965834488,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,33,2.29,harmonic,,0.3300000000000001,flowstar,,0.13932805965834488,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.27865611931668977
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.13932805965834488,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,33,2.29,harmonic,,0.3300000000000001,flowstar,,0.13932805965834488,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.27865611931668977
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.13932805965834488,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,33,2.29,harmonic,,0.3300000000000001,flowstar,,0.13932805965834488,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.27865611931668977
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.14073541388223446,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,34,2.29,harmonic,,0.34000000000000014,flowstar,,0.14073541388223446,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2814708277644689
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.14073541388223446,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,34,2.29,harmonic,,0.34000000000000014,flowstar,,0.14073541388223446,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2814708277644689
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.14073541388223446,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,34,2.29,harmonic,,0.34000000000000014,flowstar,,0.14073541388223446,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2814708277644689
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.14073541388223446,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,34,2.29,harmonic,,0.34000000000000014,flowstar,,0.14073541388223446,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2814708277644689
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.14215698380521305,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,35,2.29,harmonic,,0.35000000000000014,flowstar,,0.14215698380521305,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2843139676104261
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.14215698380521305,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,35,2.29,harmonic,,0.35000000000000014,flowstar,,0.14215698380521305,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2843139676104261
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.14215698380521305,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,35,2.29,harmonic,,0.35000000000000014,flowstar,,0.14215698380521305,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2843139676104261
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.14215698380521305,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,35,2.29,harmonic,,0.35000000000000014,flowstar,,0.14215698380521305,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2843139676104261
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.14359291302019936,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,36,2.29,harmonic,,0.36000000000000015,flowstar,,0.14359291302019936,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2871858260403987
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.14359291302019936,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,36,2.29,harmonic,,0.36000000000000015,flowstar,,0.14359291302019936,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2871858260403987
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.14359291302019936,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,36,2.29,harmonic,,0.36000000000000015,flowstar,,0.14359291302019936,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2871858260403987
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.14359291302019936,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,36,2.29,harmonic,,0.36000000000000015,flowstar,,0.14359291302019936,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2871858260403987
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.14504334657054557,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,37,2.29,harmonic,,0.37000000000000016,flowstar,,0.14504334657054557,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.29008669314109115
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.14504334657054557,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,37,2.29,harmonic,,0.37000000000000016,flowstar,,0.14504334657054557,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.29008669314109115
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.14504334657054557,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,37,2.29,harmonic,,0.37000000000000016,flowstar,,0.14504334657054557,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.29008669314109115
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.14504334657054557,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,37,2.29,harmonic,,0.37000000000000016,flowstar,,0.14504334657054557,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.29008669314109115
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.14650843096468816,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,38,2.29,harmonic,,0.38000000000000017,flowstar,,0.14650843096468816,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2930168619293763
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.14650843096468816,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,38,2.29,harmonic,,0.38000000000000017,flowstar,,0.14650843096468816,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2930168619293763
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.14650843096468816,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,38,2.29,harmonic,,0.38000000000000017,flowstar,,0.14650843096468816,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2930168619293763
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.14650843096468816,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,38,2.29,harmonic,,0.38000000000000017,flowstar,,0.14650843096468816,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.2930168619293763
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.14798831419094682,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,39,2.29,harmonic,,0.3900000000000002,flowstar,,0.14798831419094682,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.29597662838189365
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.14798831419094682,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,39,2.29,harmonic,,0.3900000000000002,flowstar,,0.14798831419094682,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.29597662838189365
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.14798831419094682,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,39,2.29,harmonic,,0.3900000000000002,flowstar,,0.14798831419094682,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.29597662838189365
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.14798831419094682,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,39,2.29,harmonic,,0.3900000000000002,flowstar,,0.14798831419094682,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.29597662838189365
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.14948314573247273,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,40,2.29,harmonic,,0.4000000000000002,flowstar,,0.14948314573247273,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.29896629146494547
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.14948314573247273,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,40,2.29,harmonic,,0.4000000000000002,flowstar,,0.14948314573247273,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.29896629146494547
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.14948314573247273,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,40,2.29,harmonic,,0.4000000000000002,flowstar,,0.14948314573247273,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.29896629146494547
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.14948314573247273,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,40,2.29,harmonic,,0.4000000000000002,flowstar,,0.14948314573247273,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.29896629146494547
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.15099307658234792,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,41,2.29,harmonic,,0.4100000000000002,flowstar,,0.15099307658234792,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.30198615316469585
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.15099307658234792,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,41,2.29,harmonic,,0.4100000000000002,flowstar,,0.15099307658234792,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.30198615316469585
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.15099307658234792,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,41,2.29,harmonic,,0.4100000000000002,flowstar,,0.15099307658234792,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.30198615316469585
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.15099307658234792,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,41,2.29,harmonic,,0.4100000000000002,flowstar,,0.15099307658234792,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.30198615316469585
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.152518259258837,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,42,2.29,harmonic,,0.4200000000000002,flowstar,,0.152518259258837,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.305036518517674
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.152518259258837,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,42,2.29,harmonic,,0.4200000000000002,flowstar,,0.152518259258837,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.305036518517674
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.152518259258837,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,42,2.29,harmonic,,0.4200000000000002,flowstar,,0.152518259258837,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.305036518517674
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.152518259258837,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,42,2.29,harmonic,,0.4200000000000002,flowstar,,0.152518259258837,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.305036518517674
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.15405884782079313,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,43,2.29,harmonic,,0.4300000000000002,flowstar,,0.15405884782079313,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.30811769564158625
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.15405884782079313,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,43,2.29,harmonic,,0.4300000000000002,flowstar,,0.15405884782079313,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.30811769564158625
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.15405884782079313,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,43,2.29,harmonic,,0.4300000000000002,flowstar,,0.15405884782079313,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.30811769564158625
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,True,,7.4e-05,False,0.01,4.0,endpoint_raw,complete_total_degree_2,2,-0.15405884782079313,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,1,5.2e-05,43,2.29,harmonic,,0.4300000000000002,flowstar,,0.15405884782079313,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.30811769564158625
,B2,complete_total_degree_2,2,componentwise_box,1.6988367540761828,True,,,7.4e-05,False,0.01,4.0,tube,complete_total_degree_2,2,-0.15561499788321945,,Flow* returned 4,order2_complete_carry,,True,0,4,400,Flowstar_MPFR_interval_cpu,,none,common_box_carry,1.8833670765161514e-05,0.0001,,Flowstar_native_normalized_carry,,,0,5.2e-05,44,2.29,harmonic,,0.4400000000000002,flowstar,,0.15561499788321945,False,,Flowstar_cached_remainder_with_leaf_truncation_patch,flowstar_root_cause_patch,0.3112299957664389
