ablation_family,analytic_reference_violations,basis,build_time_s,candidate_remainder,carry_or_reset,completed_steps,cutoff,endpoint_max_width,execution_time_s,failure_category,failure_message,h,horizon,independent_interval_remainder_width,interval_kind,interval_precision_bits,leaf_cache_patch,monomial_families,native_validation_passed,no_refinement,order,polynomial_max_width,polynomial_range_width,protocol,remainder_max_width,requested_horizon,requested_steps,revalidate_refinement,runtime_s,sensitivity_label,source,state_index,status,stdout_log,structured_symbolic_remainder_width,system,tool,total_width,trace_events,truncation_overflow_width,unattributed_dependency_or_reset_width,variant
,,,,,none_one_step,,,,,,,0.02,0.02,6.400000000000001e-10,tube,,,"{""affine_state"": 1}",True,,,,0.20408163265075518,one_step_common_input,,,,,0.48378736013546586,,,1,,,,harmonic,diffreach,0.20408163329075502,,6.400000000000001e-10,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.02,0.02,6.400000000000001e-10,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.20408163265075516,one_step_common_input,,,,,0.48378736013546586,,,0,,,,harmonic,diffreach,0.20408163329075502,,6.400000000000001e-10,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.02,0.02,6.400000000000001e-10,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.20408163265075516,one_step_common_input,,,,,0.48378736013546586,,,1,,,,harmonic,diffreach,0.20408163329075502,,6.400000000000001e-10,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.02,0.02,4.0816966400000006e-05,tube,,,"{""affine_state"": 1, ""time_state"": 1}",True,,,,0.2039999999979602,one_step_common_input,,,,,0.8791397092863917,,,0,,,,harmonic,diffreach,0.20404081696436,,4.0816966400000006e-05,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.02,0.02,4.0816966400000006e-05,tube,,,"{""affine_state"": 1, ""time_state"": 1}",True,,,,0.20399999999796017,one_step_common_input,,,,,0.8791397092863917,,,1,,,,harmonic,diffreach,0.20404081696436,,4.0816966400000006e-05,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.02,0.02,4.0816966400000006e-05,endpoint_raw,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,0.20399999999796017,one_step_common_input,,,,,0.8791397092863917,,,0,,,,harmonic,diffreach,0.20404081696436,,4.0816966400000006e-05,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.02,0.02,4.0816966400000006e-05,endpoint_raw,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,0.20399999999796015,one_step_common_input,,,,,0.8791397092863917,,,1,,,,harmonic,diffreach,0.20404081696436,,4.0816966400000006e-05,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.05,0.05,6.250000000000002e-08,tube,,,"{""affine_state"": 1}",True,,,,0.21052631562288382,one_step_common_input,,,,,0.5677110501565039,,,0,,,,harmonic,diffreach,0.21052637812288366,,6.250000000000002e-08,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.05,0.05,6.250000000000002e-08,tube,,,"{""affine_state"": 1}",True,,,,0.21052631562288382,one_step_common_input,,,,,0.5677110501565039,,,1,,,,harmonic,diffreach,0.21052637812288366,,6.250000000000002e-08,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.05,0.05,6.250000000000002e-08,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.2105263156228838,one_step_common_input,,,,,0.5677110501565039,,,0,,,,harmonic,diffreach,0.21052637812288366,,6.250000000000002e-08,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.05,0.05,6.250000000000002e-08,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.2105263156228838,one_step_common_input,,,,,0.5677110501565039,,,1,,,,harmonic,diffreach,0.21052637812288366,,6.250000000000002e-08,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.05,0.05,0.00026322031250000004,tube,,,"{""affine_state"": 1, ""time_state"": 1}",True,,,,0.2099999999979002,one_step_common_input,,,,,0.8826801208779216,,,0,,,,harmonic,diffreach,0.2102632203104,,0.00026322031250000004,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.05,0.05,0.00026322031250000004,tube,,,"{""affine_state"": 1, ""time_state"": 1}",True,,,,0.20999999999790017,one_step_common_input,,,,,0.8826801208779216,,,1,,,,harmonic,diffreach,0.2102632203104,,0.00026322031250000004,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.05,0.05,0.00026322031250000004,endpoint_raw,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,0.20999999999790017,one_step_common_input,,,,,0.8826801208779216,,,0,,,,harmonic,diffreach,0.2102632203104,,0.00026322031250000004,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.05,0.05,0.00026322031250000004,endpoint_raw,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,0.20999999999790014,one_step_common_input,,,,,0.8826801208779216,,,1,,,,harmonic,diffreach,0.2102632203104,,0.00026322031250000004,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.0025,0.0025,2.0616689346696e-06,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,0.040080092242083434,one_step_common_input,,,,,0.7848046603612602,,,0,,,,coupled_quadratic,diffreach,0.04008215391101791,,2.0616689346696e-06,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.0025,0.0025,1.016066366496804e-06,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,0.04059592436890411,one_step_common_input,,,,,0.7848046603612602,,,1,,,,coupled_quadratic,diffreach,0.040596940435270235,,1.016066366496804e-06,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.0025,0.0025,2.0616689346696e-06,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.04003009217802078,one_step_common_input,,,,,0.7848046603612602,,,0,,,,coupled_quadratic,diffreach,0.04003215384695531,,2.0616689346696e-06,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.0025,0.0025,1.016066366496804e-06,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.04012092359937153,one_step_common_input,,,,,0.7848046603612602,,,1,,,,coupled_quadratic,diffreach,0.040121939665737766,,1.016066366496804e-06,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.0025,0.0025,2.0328469935527965e-06,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 2, ""time_state"": 2}",True,,,,0.04008004687299878,one_step_common_input,,,,,1.9717752831056714,,,0,,,,coupled_quadratic,diffreach,0.0400670328449928,,2.0328469935527965e-06,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.0025,0.0025,1.1501209123500445e-06,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 2, ""time_state"": 2}",True,,,,0.04059560624799455,one_step_common_input,,,,,1.9717752831056714,,,1,,,,coupled_quadratic,diffreach,0.0405361501189094,,1.1501209123500445e-06,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.0025,0.0025,2.0328469935527965e-06,endpoint_raw,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,0.040029999997998666,one_step_common_input,,,,,1.9717752831056714,,,0,,,,coupled_quadratic,diffreach,0.04003203284499206,,2.0328469935527965e-06,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.0025,0.0025,1.1501209123500445e-06,endpoint_raw,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,0.03991999999800433,one_step_common_input,,,,,1.9717752831056714,,,1,,,,coupled_quadratic,diffreach,0.04012115011890641,,1.1501209123500445e-06,0.00019999999998972714,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.005,0.005,4.247758948540937e-06,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,0.040160370457140646,one_step_common_input,,,,,0.8761263350024819,,,0,,,,coupled_quadratic,diffreach,0.04016461821608899,,4.247758948540937e-06,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.005,0.005,2.0677510198039035e-06,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,0.04119371002160391,one_step_common_input,,,,,0.8761263350024819,,,1,,,,coupled_quadratic,diffreach,0.041195777772623315,,2.0677510198039035e-06,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.005,0.005,4.247758948540937e-06,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.04006036994463763,one_step_common_input,,,,,0.8761263350024819,,,0,,,,coupled_quadratic,diffreach,0.04006461770358605,,4.247758948540937e-06,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.005,0.005,2.0677510198039035e-06,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.04024370386531445,one_step_common_input,,,,,0.8761263350024819,,,1,,,,coupled_quadratic,diffreach,0.040245771616334,,2.0677510198039035e-06,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.005,0.005,4.13218082893637e-06,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 2, ""time_state"": 2}",True,,,,0.04016018749799728,one_step_common_input,,,,,2.006847152952105,,,0,,,,coupled_quadratic,diffreach,0.04013413217882744,,4.13218082893637e-06,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.005,0.005,2.604187749089902e-06,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 2, ""time_state"": 2}",True,,,,0.0411924249979885,one_step_common_input,,,,,2.006847152952105,,,1,,,,coupled_quadratic,diffreach,0.0410726041857431,,2.604187749089902e-06,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.005,0.005,4.13218082893637e-06,endpoint_raw,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,0.04005999999799714,one_step_common_input,,,,,2.006847152952105,,,0,,,,coupled_quadratic,diffreach,0.04006413217882593,,4.13218082893637e-06,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.005,0.005,2.604187749089902e-06,endpoint_raw,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,0.0398399999980083,one_step_common_input,,,,,2.006847152952105,,,1,,,,coupled_quadratic,diffreach,0.04024260418573711,,2.604187749089902e-06,0.0003999999999797157,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.01,0.01,8.99979412031298e-06,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,0.040321493775486425,one_step_common_input,,,,,0.8367106160148978,,,0,,,,coupled_quadratic,diffreach,0.04033049356960654,,8.99979412031298e-06,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.01,0.01,4.299144390943963e-06,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,0.042394941095743544,one_step_common_input,,,,,0.8367106160148978,,,1,,,,coupled_quadratic,diffreach,0.04239924024013411,,4.299144390943963e-06,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.01,0.01,8.99979412031298e-06,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.040121489675391864,one_step_common_input,,,,,0.8367106160148978,,,0,,,,coupled_quadratic,diffreach,0.04013048946951203,,8.99979412031298e-06,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.01,0.01,4.299144390943963e-06,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.040494891844484626,one_step_common_input,,,,,0.8367106160148978,,,1,,,,coupled_quadratic,diffreach,0.04049919098887536,,4.299144390943963e-06,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.01,0.01,8.53512702060044e-06,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 2, ""time_state"": 2}",True,,,,0.04032074999799429,one_step_common_input,,,,,2.0075575499795377,,,0,,,,coupled_quadratic,diffreach,0.04026853512501759,,8.53512702060044e-06,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.01,0.01,6.446643914750128e-06,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 2, ""time_state"": 2}",True,,,,0.04238969999797659,one_step_common_input,,,,,2.0075575499795377,,,1,,,,coupled_quadratic,diffreach,0.04214644664190281,,6.446643914750128e-06,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.01,0.01,8.53512702060044e-06,endpoint_raw,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,0.04011999999799418,one_step_common_input,,,,,2.0075575499795377,,,0,,,,coupled_quadratic,diffreach,0.04012853512501459,,8.53512702060044e-06,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.01,0.01,6.446643914750128e-06,endpoint_raw,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,0.03967999999801636,one_step_common_input,,,,,2.0075575499795377,,,1,,,,coupled_quadratic,diffreach,0.0404864466418908,,6.446643914750128e-06,0.0007999999999596921,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.02,0.02,2.0070810464722883e-05,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,0.040646071916713114,one_step_common_input,,,,,0.8769271429628134,,,0,,,,coupled_quadratic,diffreach,0.040666142727177626,,2.0070810464722883e-05,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.02,0.02,9.426211986486417e-06,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,0.04482058356422561,one_step_common_input,,,,,0.8769271429628134,,,1,,,,coupled_quadratic,diffreach,0.04483000977621171,,9.426211986486417e-06,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.02,0.02,2.0070810464722883e-05,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.040246039113688764,one_step_common_input,,,,,0.8769271429628134,,,0,,,,coupled_quadratic,diffreach,0.040266109924153345,,2.0070810464722883e-05,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.02,0.02,9.426211986486417e-06,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.04102018952394282,one_step_common_input,,,,,0.8769271429628134,,,1,,,,coupled_quadratic,diffreach,0.04102961573592903,,9.426211986486417e-06,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.02,0.02,1.819277662324076e-05,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 2, ""time_state"": 2}",True,,,,0.040642999997988274,one_step_common_input,,,,,2.0177694796584547,,,0,,,,coupled_quadratic,diffreach,0.04053819277461723,,1.819277662324076e-05,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.02,0.02,1.8030295383897743e-05,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 2, ""time_state"": 2}",True,,,,0.044798799997952526,one_step_common_input,,,,,2.0177694796584547,,,1,,,,coupled_quadratic,diffreach,0.044298030293359936,,1.8030295383897743e-05,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.02,0.02,1.819277662324076e-05,endpoint_raw,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,0.04023999999798816,one_step_common_input,,,,,2.0177694796584547,,,0,,,,coupled_quadratic,diffreach,0.040258192774611234,,1.819277662324076e-05,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.02,0.02,1.8030295383897743e-05,endpoint_raw,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,0.0393599999980323,one_step_common_input,,,,,2.0177694796584547,,,1,,,,coupled_quadratic,diffreach,0.04097803029333594,,1.8030295383897743e-05,0.0015999999999197375,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.0025,0.0025,7.55092431182813e-07,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,0.3062716922372135,one_step_common_input,,,,,0.8811596231535077,,,0,,,,van_der_pol,diffreach,0.30627244732964165,,7.55092431182813e-07,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.0025,0.0025,0.0002780646415412864,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,0.11195080764910204,one_step_common_input,,,,,0.8811596231535077,,,1,,,,van_der_pol,diffreach,0.11222887229063794,,0.0002780646415412864,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.0025,0.0025,7.55092431182813e-07,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.3002717521481171,one_step_common_input,,,,,0.8811596231535077,,,0,,,,van_der_pol,diffreach,0.30027250724054655,,7.55092431182813e-07,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.0025,0.0025,0.0002780646415412864,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.10545091244088045,one_step_common_input,,,,,0.8811596231535077,,,1,,,,van_der_pol,diffreach,0.10572897708241857,,0.0002780646415412864,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.0025,0.0025,7.3907901478716684e-06,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 2, ""time_state"": 1}",True,,,,0.30625812499799854,one_step_common_input,,,,,2.260587936732918,,,0,,,,van_der_pol,diffreach,0.306132390788145,,7.3907901478716684e-06,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.0025,0.0025,0.00024501951909745726,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 2, ""time_state"": 2}",True,,,,0.11193855468547032,one_step_common_input,,,,,2.260587936732918,,,1,,,,van_der_pol,diffreach,0.10948826170457915,,0.00024501951909745726,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.0025,0.0025,7.3907901478716684e-06,endpoint_raw,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,0.3002499999979973,one_step_common_input,,,,,2.260587936732918,,,0,,,,van_der_pol,diffreach,0.3002573907881425,,7.3907901478716684e-06,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.0025,0.0025,0.00024501951909745726,endpoint_raw,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,0.1051093749979719,one_step_common_input,,,,,2.260587936732918,,,1,,,,van_der_pol,diffreach,0.10563564451706009,,0.00024501951909745726,0.0002812499999907277,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.005,0.005,3.752189522208072e-06,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,0.31258713876956423,one_step_common_input,,,,,0.8719485681504011,,,0,,,,van_der_pol,diffreach,0.31259089095908354,,3.752189522208072e-06,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.005,0.005,0.0006544581734619099,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,0.12402318684468705,one_step_common_input,,,,,0.8719485681504011,,,1,,,,van_der_pol,diffreach,0.12467764501814349,,0.0006544581734619099,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.005,0.005,3.752189522208072e-06,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.30058761802789746,one_step_common_input,,,,,0.8719485681504011,,,0,,,,van_der_pol,diffreach,0.30059137021741766,,3.752189522208072e-06,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.005,0.005,0.0006544581734619099,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.1110240251181871,one_step_common_input,,,,,0.8719485681504011,,,1,,,,van_der_pol,diffreach,0.11167848329164531,,0.0006544581734619099,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.005,0.005,2.9872970875227796e-05,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 2, ""time_state"": 1}",True,,,,0.3125324999979937,one_step_common_input,,,,,2.1192926499061286,,,0,,,,van_der_pol,diffreach,0.31227987296886983,,2.9872970875227796e-05,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.005,0.005,0.0005199428695785607,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 2, ""time_state"": 2}",True,,,,0.12397296874793273,one_step_common_input,,,,,2.1192926499061286,,,1,,,,van_der_pol,diffreach,0.11910228661754108,,0.0005199428695785607,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.005,0.005,2.9872970875227796e-05,endpoint_raw,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,0.30049999999799226,one_step_common_input,,,,,2.1192926499061286,,,0,,,,van_der_pol,diffreach,0.300529872968865,,2.9872970875227796e-05,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.005,0.005,0.0005199428695785607,endpoint_raw,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,0.11021874999794079,one_step_common_input,,,,,2.1192926499061286,,,1,,,,van_der_pol,diffreach,0.1113011928675034,,0.0005199428695785607,0.0005624999999840447,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.01,0.01,2.1218090497020738e-05,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,0.3253516014108706,one_step_common_input,,,,,0.877454373985529,,,0,,,,van_der_pol,diffreach,0.32537281950136476,,2.1218090497020738e-05,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.01,0.01,0.0017364304502948424,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,0.14854010360611314,one_step_common_input,,,,,0.877454373985529,,,1,,,,van_der_pol,diffreach,0.1502765340564025,,0.0017364304502948424,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.01,0.01,2.1218090497020738e-05,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.3013554345529448,one_step_common_input,,,,,0.877454373985529,,,0,,,,van_der_pol,diffreach,0.3013766526434398,,2.1218090497020738e-05,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.01,0.01,0.0017364304502948424,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.12254680785122929,one_step_common_input,,,,,0.877454373985529,,,1,,,,van_der_pol,diffreach,0.12428323830152044,,0.0017364304502948424,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.01,0.01,0.00012217488297934018,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 2, ""time_state"": 1}",True,,,,0.32512999999798353,one_step_common_input,,,,,2.2351689566858113,,,0,,,,van_der_pol,diffreach,0.324622174880969,,0.00012217488297934018,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.01,0.01,0.0011786811975484468,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 2, ""time_state"": 2}",True,,,,0.14832937499785626,one_step_common_input,,,,,2.2351689566858113,,,1,,,,van_der_pol,diffreach,0.13872680619547317,,0.0011786811975484468,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.01,0.01,0.00012217488297934018,endpoint_raw,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,0.3009999999979822,one_step_common_input,,,,,2.2351689566858113,,,0,,,,van_der_pol,diffreach,0.30112217488095894,,0.00012217488297934018,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.01,0.01,0.0011786811975484468,endpoint_raw,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,0.12043749999787501,one_step_common_input,,,,,2.2351689566858113,,,1,,,,van_der_pol,diffreach,0.12274118119539734,,0.0011786811975484468,0.001124999999973887,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.02,0.02,0.00014117605299119468,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,0.3514322548816793,one_step_common_input,,,,,0.9022932178340852,,,0,,,,van_der_pol,diffreach,0.3515734309346674,,0.00014117605299119468,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.02,0.02,0.0054937001313525285,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 1}",True,,,,0.19911775353616168,one_step_common_input,,,,,0.9022932178340852,,,1,,,,van_der_pol,diffreach,0.2046114536675092,,0.0054937001313525285,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.02,0.02,0.00014117605299119468,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.3034628904766836,one_step_common_input,,,,,0.9022932178340852,,,0,,,,van_der_pol,diffreach,0.30360406652967287,,0.00014117605299119468,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.02,0.02,0.0054937001313525285,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.14717132542939648,one_step_common_input,,,,,0.9022932178340852,,,1,,,,van_der_pol,diffreach,0.1526650255607458,,0.0054937001313525285,0.0,upstream_affine_flag
,,,,,none_one_step,,,,,,,0.02,0.02,0.0005140569880538882,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 2, ""time_state"": 1}",True,,,,0.35051999999796357,one_step_common_input,,,,,2.1110023027285933,,,0,,,,van_der_pol,diffreach,0.34951405698603333,,0.0005140569880538882,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.02,0.02,0.003086727121456825,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 2, ""time_state"": 2}",True,,,,0.1981924999977065,one_step_common_input,,,,,2.1110023027285933,,,1,,,,van_der_pol,diffreach,0.17971672711930609,,0.003086727121456825,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.02,0.02,0.0005140569880538882,endpoint_raw,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,0.3019999999979621,one_step_common_input,,,,,2.1110023027285933,,,0,,,,van_der_pol,diffreach,0.3025140569860134,,0.0005140569880538882,0.0,upstream_restricted_quasi_quadratic
,,,,,none_one_step,,,,,,,0.02,0.02,0.003086727121456825,endpoint_raw,,,"{""affine_state"": 2, ""constant"": 1}",True,,,,0.140874999997747,one_step_common_input,,,,,2.1110023027285933,,,1,,,,van_der_pol,diffreach,0.14621172711915476,,0.003086727121456825,0.002249999999950933,upstream_restricted_quasi_quadratic
,,B1_carry,,,c+A*xi+fresh_independent_interval,,,,,,,0.01,1.0,0.0,endpoint_raw,,,,True,,,,0.0,common_affine_carry,,,,,,,,0,,,0.0,riccati,diffreach_experimental_strict_affine,0.1140429756033784,,0.0,0.1140429756033784,
,,B1_carry,,,c+A*xi+fresh_independent_interval,,,,,,,0.01,1.0,0.0,tube,,,,True,,,,0.0,common_affine_carry,,,,,,,,0,,,0.0,riccati,diffreach_experimental_strict_affine,0.11407064655986104,,0.0,0.11407064655986104,
,,,,,componentwise_box,,,,,,,0.01,1.0,3.269992365288454e-05,tube,,,"{""affine_state"": 1, ""constant"": 1, ""time_only"": 2, ""time_state"": 1}",True,,,,0.11396888330317338,common_box_carry,,,,,0.5794695457443595,,,0,,,,riccati,diffreach,0.11397233015521006,,3.269992365288454e-05,0.0,upstream_restricted_quasi_quadratic
,,,,,componentwise_box,,,,,,,0.01,1.0,3.269992365288454e-05,endpoint_raw,,,"{""affine_state"": 1, ""constant"": 1}",True,,,,0.11393961440970915,common_box_carry,,,,,0.5794695457443595,,,0,,,,riccati,diffreach,0.11397231433336194,,3.269992365288454e-05,0.0,upstream_restricted_quasi_quadratic
