path,size_bytes,blob_sha1,extension,classification,active_tree_decision
outputs/flowstar_normalized_insertion_symqueue_h10/rescue_summary.csv,3882,e2c06bcbe92f90f27632b5ceb41e6505e65b0b19,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/rescue_t_x.png,92536,e94cd217c659c4c4bc13cb729bed7f4428c07b5a,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/rescue_t_y.png,83770,7a289cad407ff9511e76f93488e22682c9baaa69,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/rescue_validation_attempts.csv,420842,d39d0f1102718cbdaf2fc7d4f0489aa7a268cc67,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/rescue_vs_flowstar_comparison.csv,1334,9ca2fe5cd007649b3dc2a728252807fd914c8a2c,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/rescue_vs_flowstar_ratio_trace.csv,29207,bc93a826dafc7166e5876a65e0ee5180940d771a,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/rescue_vs_flowstar_report.md,1333,61324fdd11eabf83663d32d14971f2cfa8c58d27,.md,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/reset_box_width_trace.png,96363,1a677585b45575df28891412e77ae1b6a1034c14,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/residual_vs_t.png,158049,79c559a9686a2c6e437ab74cabe5111dfff90a16,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/sample_containment_report.md,713,c20e1233bb17d684835e5fad8ee949cb8ec64bce,.md,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/sample_containment_summary.csv,358,77e8eaadcc4f337a9327abd49df39012ea3a8c2a,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/step_size_trace.png,132075,ee32ae3040e9119fe145debd082f6462d9e7dd29,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/symqueue_h10_report.md,2985,63165f998ab2ef4620f6e4a7e82acbb960f8fb5b,.md,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/symqueue_h10_reset_diagnostics.csv,198213,ab423ad67c6598bb2b26e09301bae9e1e6d254ae,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/symqueue_h10_segments.csv,281036,658418ce08b3c3481bc91dc1a3865bb58f812650,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/symqueue_h10_summary.csv,4130,7c659bcfff78106b5e0250261ef5103fa1151cea,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/symqueue_h10_validation_attempts.csv,421763,f110ad836ffcf2411ff0fbc60b40ce1029053c16,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/symqueue_h10_vs_flowstar_comparison.csv,1334,9ca2fe5cd007649b3dc2a728252807fd914c8a2c,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/symqueue_propagated_width_vs_t.png,81242,f25e6dbd764e2a9088bccf4540f5abfec299c6c5,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/symqueue_queue_size_vs_t.png,91551,bdf962ff715a86d489fc7e5253351bdac7f3c2f2,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/symqueue_width_ratio_vs_t.png,142632,b753562a09574ad5b9d370235d376d9a5afcab15,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_h10/width_ratio_vs_t.png,142632,b753562a09574ad5b9d370235d376d9a5afcab15,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/overlay_rescue_vs_original_flowstar_phase_xy.png,48586,70d6d510f0b482a57e8490664ab799268eae8cd8,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/overlay_rescue_vs_original_flowstar_t_x.png,50871,2780a9aebeabfecc0093a24e8e4f7cef198fc76d,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/overlay_rescue_vs_original_flowstar_t_y.png,42136,fa898720d2dbbe4eb8090195ee2add6d3baa9cab,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/rescue_phase_xy.png,98590,15aed245e230f847093780ce3599ddef98944f76,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/rescue_report.md,2329,d5a1babfe7cbf9d96b5261006430b157ba2efa23,.md,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/rescue_reset_boxes.csv,269130,0b47f9d6e9c889b6d443df842c931792a8135a72,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/rescue_segments.csv,1016847,42c5526337b292861249206b847350db314b9851,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/rescue_summary.csv,4554,5c00d474917357ac6d0988796757f08880ad42a0,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/rescue_t_x.png,95247,7960113f4658e9e44803d86800edbdccd2cb5129,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/rescue_t_y.png,73044,13b51df1e8419000f7539929b5773c42471c4802,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/rescue_validation_attempts.csv,1566304,c14994076e4eebcd1739eae91a553578f68e2b00,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/rescue_vs_flowstar_comparison.csv,1346,dc93ffa1daf29e30c453485de9ad3d1294c60a62,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/rescue_vs_flowstar_ratio_trace.csv,102936,9b2894b93ec4f1cd13917f7ea341a012c49fe315,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/rescue_vs_flowstar_report.md,1358,2bd251b02d6be152f555135b10154601193001e7,.md,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/reset_box_width_trace.png,70716,d7abeac6467227bc86661599e74dd1f4679ba334,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/residual_vs_t.png,246850,166007f1afa8adafbe58243cbce1cce9190bcbf4,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/sample_containment_report.md,719,138c7a904f60c2724545ed96aced17ddca9128cd,.md,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/sample_containment_summary.csv,365,dcd54b4a5a5fcf03986b77a189186c184f672b0f,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/step_size_trace.png,170688,09421be28161573e3050613e57507d9fdad3fc0c,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/symqueue_channel_widths_vs_t.png,164741,89ceecd87158302674f4eb8adc083ee59dc52e92,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/symqueue_split_queue_size_vs_t.png,111041,6241b799baad67e38506226c68853b5ac0b51cc6,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/symqueue_split_report.md,3045,6a1f6d6cd8716794a51d1e55deda4ba53f2ea46d,.md,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/symqueue_split_reset_diagnostics.csv,754629,5d6b716107720b05754e91d0b1476d9b13fd41f2,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/symqueue_split_segments.csv,1037039,32d34fa5a2f74940d0a62d9f58e93ac31d11b2fc,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/symqueue_split_summary.csv,4582,d5fd329031637bfa9a19dfee9110f0284592cd02,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/symqueue_split_validation_attempts.csv,1567906,94abe7e3a2133594228b664632c215fdda76e67e,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/symqueue_split_vs_flowstar_comparison.csv,1346,dc93ffa1daf29e30c453485de9ad3d1294c60a62,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/symqueue_split_width_ratio_vs_t.png,81195,114c359b4f484fba122374f43080bd218c03baed,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_split_h10/width_ratio_vs_t.png,81195,114c359b4f484fba122374f43080bd218c03baed,.png,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_v2_h10/rescue_report.md,2394,7b6217e16a66fdccfdfd953a8ad2d1668e439c0f,.md,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_v2_h10/rescue_reset_boxes.csv,262097,01087400554c3d98c776369f308f38190ba96c3d,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_v2_h10/rescue_segments.csv,2024404,18d9fe274d0c835d0b539e43d9078ba53d070a62,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_v2_h10/rescue_summary.csv,4631,9ea1fe5f1297f66d0b5fe947351aec0669b883a0,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_v2_h10/rescue_validation_attempts.csv,1577395,59e5d66f900e672ab6f03801cd693458dbfc8f51,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_v2_h10/rescue_vs_flowstar_comparison.csv,1334,f49896088b8c02f96152b9d5fd86fd994a20b072,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_v2_h10/rescue_vs_flowstar_ratio_trace.csv,100570,613b912f0a8022cc1eb82dbac03c95bc6e15b1d0,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_v2_h10/rescue_vs_flowstar_report.md,1342,13bead0c7e734af2a307c26ab1e56329a931114c,.md,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_v2_h10/sample_containment_report.md,716,f94b92fab2b6518cc71a2aeee82606d9f6736013,.md,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_v2_h10/sample_containment_summary.csv,362,b8f96fa8f4bcb3206aad4213ab29ac56e6003400,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_v2_h10/symqueue_v2_report.md,2822,34e0d9bc628fa7e80a6449a9d43b930a27aced96,.md,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_v2_h10/symqueue_v2_reset_diagnostics.csv,1746753,d570efd936e394d780f6a3ed1f6f47665dcafd25,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_v2_h10/symqueue_v2_segments.csv,2024404,18d9fe274d0c835d0b539e43d9078ba53d070a62,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_v2_h10/symqueue_v2_summary.csv,4631,9ea1fe5f1297f66d0b5fe947351aec0669b883a0,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_v2_h10/symqueue_v2_validation_attempts.csv,1577395,59e5d66f900e672ab6f03801cd693458dbfc8f51,.csv,historical_or_generated,manual_review
outputs/flowstar_normalized_insertion_symqueue_v2_h10/symqueue_v2_vs_flowstar_comparison.csv,1334,f49896088b8c02f96152b9d5fd86fd994a20b072,.csv,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle/compile_stderr.txt,125,dbe7d05ff5ccee11ae02561cd40f63d19c205101,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle/compile_stdout.txt,198,f91c987c250dfaf39407555ee4839118c08852a2,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle/flowstar_models/oracle_flowstar_o4.cpp,1898,c6b6d04d46b67384fd9fb8a15269f5f5db04aa60,.cpp,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle/flowstar_models/oracle_flowstar_o4.stderr.txt,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle/flowstar_models/oracle_flowstar_o4.stdout.txt,247,419fd80cc239432e38539414dbcf97d6a331eae6,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle/flowstar_models/oracle_flowstar_o6.cpp,1898,3b4fe762a31d0f8d494fcd0d5b6f8dda2666777b,.cpp,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle/flowstar_models/oracle_flowstar_o6.stderr.txt,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle/flowstar_models/oracle_flowstar_o6.stdout.txt,246,940543ab1582db29dad371e1fd2ff2cb98740abf,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle/flowstar_models/oracle_flowstar_o8.cpp,1898,a5dbf9f34c790bd3e97fa18f3ce1ba4619cb2710,.cpp,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle/flowstar_models/oracle_flowstar_o8.stderr.txt,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle/flowstar_models/oracle_flowstar_o8.stdout.txt,245,3a536fb89f11408f8c9062a290ca1788e9c55cb5,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle/generated_flowstar_one_step.cpp,1898,3b4fe762a31d0f8d494fcd0d5b6f8dda2666777b,.cpp,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle/oracle_flowstar_segments.csv,110,1ae64cd692dd83752ae991224d4d42f736c0da8b,.csv,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle/oracle_pytorch_attempt.csv,583,b259e7c77e5584c9979e7a11f7587c4edf9d341e,.csv,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle/oracle_report.md,1239,c1cc6e0f18d6cc5535b9baf28fdc5ef1d1426e53,.md,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle/oracle_summary.csv,621,44b042650f3e030a6a2f0424412cc721826f7686,.csv,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle/run_stderr.txt,84,3172a1f150254c6761ce4839d097d762b586b01d,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle/run_stdout.txt,822,b946332baa7d14e8e380cc97934cb3bbf931e9b6,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue/compile_stderr.txt,125,dbe7d05ff5ccee11ae02561cd40f63d19c205101,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue/compile_stdout.txt,198,f91c987c250dfaf39407555ee4839118c08852a2,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue/flowstar_models/oracle_flowstar_o4.cpp,1900,787d2f80799b88849d8ef3c9ad718bcb9fdc220d,.cpp,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue/flowstar_models/oracle_flowstar_o4.stderr.txt,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue/flowstar_models/oracle_flowstar_o4.stdout.txt,431,b7d57f151a9f04f56296601f5147d8c4266509a8,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue/flowstar_models/oracle_flowstar_o6.cpp,1900,241f11450c327c64304154872392e1fb2e392552,.cpp,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue/flowstar_models/oracle_flowstar_o6.stderr.txt,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue/flowstar_models/oracle_flowstar_o6.stdout.txt,431,389351e79086c1909ce29cacc799557f11948f90,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue/flowstar_models/oracle_flowstar_o8.cpp,1900,f8719436aec0e4073257175d3ae88475d1cf74bd,.cpp,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue/flowstar_models/oracle_flowstar_o8.stderr.txt,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue/flowstar_models/oracle_flowstar_o8.stdout.txt,430,f1d4bbf49fffe65f192d217a06041f77fbf0982e,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue/generated_flowstar_one_step.cpp,1900,241f11450c327c64304154872392e1fb2e392552,.cpp,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue/oracle_after_symqueue_report.md,1183,966ba03c181b6914adf0ce673fdeef724b73e763,.md,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue/oracle_after_symqueue_summary.csv,734,832d3d2b182dcf726095542ac80460d9cf6901af,.csv,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue/oracle_flowstar_segments.csv,854,126b7ad854d19658182fb15bd4743af5f0cfe0cd,.csv,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue/oracle_pytorch_attempt.csv,579,1c7b7bb16893735ee419d3be54aead55ad13a0e1,.csv,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue/oracle_report.md,1183,966ba03c181b6914adf0ce673fdeef724b73e763,.md,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue/oracle_summary.csv,734,832d3d2b182dcf726095542ac80460d9cf6901af,.csv,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue/run_stderr.txt,83,e68a22dae0f086d7697c725e67ba07eb0eff5947,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue/run_stdout.txt,1373,5314ebb95a9bff5837817eee0fa2080cd814b144,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_split/compile_stderr.txt,125,dbe7d05ff5ccee11ae02561cd40f63d19c205101,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_split/compile_stdout.txt,198,f91c987c250dfaf39407555ee4839118c08852a2,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_split/flowstar_models/oracle_flowstar_o4.cpp,1899,3a40f16df78670ac57778d275b56cb8c1642903f,.cpp,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_split/flowstar_models/oracle_flowstar_o4.stderr.txt,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_split/flowstar_models/oracle_flowstar_o4.stdout.txt,247,eeae229dcc3563916a9aca2c830e781a18853393,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_split/flowstar_models/oracle_flowstar_o6.cpp,1899,28ba097b13c127578b53886440e9bbdfa44bea8d,.cpp,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_split/flowstar_models/oracle_flowstar_o6.stderr.txt,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_split/flowstar_models/oracle_flowstar_o6.stdout.txt,246,dc05eea902d06a78221403f08c8b138b76c054b4,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_split/flowstar_models/oracle_flowstar_o8.cpp,1899,0a3db64ccf5ab597167a1deee5d6f7beb56536c2,.cpp,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_split/flowstar_models/oracle_flowstar_o8.stderr.txt,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_split/flowstar_models/oracle_flowstar_o8.stdout.txt,232,745f948ae986d014c6a529c3710194ae9f4488d2,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_split/generated_flowstar_one_step.cpp,1899,28ba097b13c127578b53886440e9bbdfa44bea8d,.cpp,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_split/oracle_after_symqueue_split_report.md,1242,6b63f78fc373628bab9cbdf4bc0a7f89377aecc2,.md,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_split/oracle_after_symqueue_split_summary.csv,608,f9b508aa5e969dcffead05a7b9795959f1251791,.csv,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_split/oracle_flowstar_segments.csv,110,1ae64cd692dd83752ae991224d4d42f736c0da8b,.csv,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_split/oracle_pytorch_attempt.csv,606,f92f3d20409d5fa63b2d76b8f8d7aba32191d37a,.csv,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_split/oracle_report.md,1242,6b63f78fc373628bab9cbdf4bc0a7f89377aecc2,.md,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_split/oracle_summary.csv,608,f9b508aa5e969dcffead05a7b9795959f1251791,.csv,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_split/run_stderr.txt,83,e68a22dae0f086d7697c725e67ba07eb0eff5947,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_split/run_stdout.txt,806,d4f31ecb1cf81abf1c1c6a2304257302e8cb4691,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_v2/oracle_after_symqueue_v2_report.md,1226,c4b5de40d9190d7e541d46f32babb12cc12bec9f,.md,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_symqueue_v2/oracle_after_symqueue_v2_summary.csv,595,2f3071c76c96988127b22d337ca4f0a51405b274,.csv,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_width_control/compile_stderr.txt,125,dbe7d05ff5ccee11ae02561cd40f63d19c205101,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_width_control/compile_stdout.txt,198,f91c987c250dfaf39407555ee4839118c08852a2,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_width_control/flowstar_models/oracle_flowstar_o4.cpp,1895,1025615f88c6d7b1f3881db175cae815c5468759,.cpp,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_width_control/flowstar_models/oracle_flowstar_o4.stderr.txt,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_width_control/flowstar_models/oracle_flowstar_o4.stdout.txt,432,2ac5d1028c3b72e168520b81ea52de813c12279c,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_width_control/flowstar_models/oracle_flowstar_o6.cpp,1895,bcfd8c240b46f0eaddfd6c85b739c26e4aaea684,.cpp,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_width_control/flowstar_models/oracle_flowstar_o6.stderr.txt,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_width_control/flowstar_models/oracle_flowstar_o6.stdout.txt,431,bab98e8a8508e6cd6b4e1c6f4d20860d89eaf4b7,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_width_control/flowstar_models/oracle_flowstar_o8.cpp,1895,bc748da21aa51672520bab19e61d80abd992bd8a,.cpp,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_width_control/flowstar_models/oracle_flowstar_o8.stderr.txt,0,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_width_control/flowstar_models/oracle_flowstar_o8.stdout.txt,418,a8ccce9710726d9a02a156daccaac624febc5019,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_width_control/generated_flowstar_one_step.cpp,1895,bcfd8c240b46f0eaddfd6c85b739c26e4aaea684,.cpp,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_width_control/oracle_after_width_control_report.md,1161,321265ba7b4411f992b07eba5c5ff43eb7f75a5a,.md,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_width_control/oracle_after_width_control_summary.csv,705,130b14ac352b0fefa731d627a8924654811272eb,.csv,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_width_control/oracle_flowstar_segments.csv,758,fc1a27e20c19c97388ef746457961bcf12e4b45c,.csv,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_width_control/oracle_pytorch_attempt.csv,596,8b1dec24ea942bd723a011aff34113fa9995113f,.csv,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_width_control/oracle_report.md,1161,321265ba7b4411f992b07eba5c5ff43eb7f75a5a,.md,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_width_control/oracle_summary.csv,705,130b14ac352b0fefa731d627a8924654811272eb,.csv,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_width_control/run_stderr.txt,83,e68a22dae0f086d7697c725e67ba07eb0eff5947,.txt,historical_or_generated,manual_review
outputs/flowstar_one_step_oracle_after_width_control/run_stdout.txt,1364,baaafa7755cf5eb60f8fe7bd84f31b0209ae99ea,.txt,historical_or_generated,manual_review
outputs/flowstar_parameter_equivalence_table.md,94207,a3e9df6a83fce4973088cd0bbc840be7d9724f07,.md,historical_or_generated,manual_review
outputs/flowstar_picard_residual_source_audit/picard_residual_source_ledger.csv,3692,648195276d0cb39e48ec842a5c88d4bcb13d6275,.csv,historical_or_generated,manual_review
outputs/flowstar_picard_residual_source_audit/picard_residual_source_report.md,3503,f9cced218a5c289b34e785c4b3af55dfb38309d1,.md,historical_or_generated,manual_review
outputs/flowstar_provenance_manifest.json,10739,45051344ed4c24d66741371f1ac2faf7debc57c4,.json,historical_or_generated,manual_review
outputs/flowstar_provenance_manifest.md,6035,12603833d1cabfc26a278b93365d23ce7d086ce1,.md,historical_or_generated,manual_review
outputs/flowstar_queue_state_audit/queue_state_report.md,2623,0aa568b895ff1f2843f43bd1ea4bae32454ff100,.md,historical_or_generated,manual_review
outputs/flowstar_queue_state_audit/queue_state_summary.csv,1460,5768d88d6cf47ca546904d8bfa971f08a8e38f32,.csv,historical_or_generated,manual_review
outputs/flowstar_queue_state_audit/queue_state_trace.csv,511483,07ec7fa099d2327d129e31fad8c8b13ae45f4ac6,.csv,historical_or_generated,manual_review
outputs/flowstar_raw_ctrunc_residual_audit/raw_ctrunc_residual_ledger.csv,4244,6a5f0357af8c6fe8f5c185d1b76333c119e04806,.csv,historical_or_generated,manual_review
outputs/flowstar_raw_ctrunc_residual_audit/raw_ctrunc_residual_report.md,2930,c63d3321e3e20669587403106c34c63cf0c6098b,.md,historical_or_generated,manual_review
outputs/flowstar_raw_remainder_compat/raw_remainder_compat_ledger.csv,1929,fb257ce1cbceb87e30b43d9a5d0267ea7facba16,.csv,historical_or_generated,manual_review
outputs/flowstar_raw_remainder_compat/raw_remainder_compat_report.md,2399,3ab5b73c474c8c61e3d1e93cf86be48613ebe72f,.md,historical_or_generated,manual_review
outputs/flowstar_raw_remainder_compat_attempt_sequence/attempt_sequence_ledger.csv,3866,f9410d6de3ad0eb4f3f5c1219ab5a7465d6cc1d8,.csv,historical_or_generated,manual_review
