run_id,segment_index,t_hi,dimension,rank,monomial,interval_contribution_width,coefficient,total_degree,time_power,source_note
flowstar_style_o4_target_insert,51,2.0329483556187125,y,4,scale_y,0.032972502835899517,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,52,2.1329483556187125,x,1,aggregate_right_map_x,0.073193621797252417,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,52,2.1329483556187125,y,2,aggregate_right_map_y,0.062555653528081345,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,52,2.1329483556187125,x,3,scale_x,0.043694133099559565,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,52,2.1329483556187125,y,4,scale_y,0.037343623450650246,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,53,2.2329483556187126,x,1,aggregate_right_map_x,0.078386330997098644,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,53,2.2329483556187126,y,2,aggregate_right_map_y,0.071585213851969115,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,53,2.2329483556187126,x,3,scale_x,0.046921272663446249,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,53,2.2329483556187126,y,4,scale_y,0.042850192056363035,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,54,2.3329483556187127,x,1,aggregate_right_map_x,0.08470956148440717,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,54,2.3329483556187127,y,2,aggregate_right_map_y,0.08265391475203325,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,54,2.3329483556187127,x,3,scale_x,0.050811381134178595,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,54,2.3329483556187127,y,4,scale_y,0.049578341465862756,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,55,2.3829483556187125,y,1,aggregate_right_map_y,0.088914497489536046,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,55,2.3829483556187125,x,2,aggregate_right_map_x,0.088340733494360724,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,55,2.3829483556187125,y,3,scale_y,0.053378839827994982,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,55,2.3829483556187125,x,4,scale_x,0.053034386929286269,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,56,2.4579483556187127,y,1,aggregate_right_map_y,0.099169519775561848,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,56,2.4579483556187127,x,2,aggregate_right_map_x,0.094418356043471013,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,56,2.4579483556187127,y,3,scale_y,0.059601741319572674,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,56,2.4579483556187127,x,4,scale_x,0.05674625071754219,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,57,2.5079483556187125,y,1,aggregate_right_map_y,0.10641644622559791,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,57,2.5079483556187125,x,2,aggregate_right_map_x,0.098908281283350288,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,57,2.5079483556187125,y,3,scale_y,0.064000161941038566,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,57,2.5079483556187125,x,4,scale_x,0.059484659034982575,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,58,2.5829483556187127,y,1,aggregate_right_map_y,0.11756013427579629,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,58,2.5829483556187127,x,2,aggregate_right_map_x,0.10631140062271714,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,58,2.5829483556187127,y,3,scale_y,0.070772270485346817,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,58,2.5829483556187127,x,4,scale_x,0.064000430476678152,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,59,2.6329483556187125,y,1,aggregate_right_map_y,0.12470799171516497,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,59,2.6329483556187125,x,2,aggregate_right_map_x,0.11167383323229356,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,59,2.6329483556187125,y,3,scale_y,0.075126767027674832,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,59,2.6329483556187125,x,4,scale_x,0.067274710601483892,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,60,2.7079483556187127,y,1,aggregate_right_map_y,0.13406471064265024,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,60,2.7079483556187127,x,2,aggregate_right_map_x,0.12028279394064144,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,60,2.7079483556187127,y,3,scale_y,0.080858870850890163,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,60,2.7079483556187127,x,4,scale_x,0.072546540056727907,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,61,2.7579483556187125,y,1,aggregate_right_map_y,0.13870088139250594,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,61,2.7579483556187125,x,2,aggregate_right_map_x,0.12631784289700956,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,61,2.7579483556187125,y,3,scale_y,0.083715132665138678,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,61,2.7579483556187125,x,4,scale_x,0.076241151966239637,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,62,2.7954483556187126,y,1,aggregate_right_map_y,0.14087701275112072,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,62,2.7954483556187126,x,2,aggregate_right_map_x,0.13094484758063987,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,62,2.7954483556187126,y,3,scale_y,0.085069088525250594,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,62,2.7954483556187126,x,4,scale_x,0.079071515027382924,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,63,2.8516983556187125,y,1,aggregate_right_map_y,0.14192943726800855,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,63,2.8516983556187125,x,2,aggregate_right_map_x,0.1381315504977661,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,63,2.8516983556187125,y,3,scale_y,0.085704778033894535,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,63,2.8516983556187125,x,4,scale_x,0.083411405715178924,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,64,2.8938858556187124,x,1,aggregate_right_map_x,0.14425083979060863,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,64,2.8938858556187124,y,2,aggregate_right_map_y,0.14125710668641064,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,64,2.8938858556187124,x,3,scale_x,0.08696487930701445,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,64,2.8938858556187124,y,4,scale_y,0.085160039637019624,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,65,2.9255264806187125,x,1,aggregate_right_map_x,0.14879222444647491,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,65,2.9255264806187125,y,2,aggregate_right_map_y,0.13892746625514649,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,65,2.9255264806187125,x,3,scale_x,0.089560048840664305,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,65,2.9255264806187125,y,4,scale_y,0.083622317694406173,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,66,2.9729874181187124,x,1,aggregate_right_map_x,0.15539594321126241,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,66,2.9729874181187124,y,2,aggregate_right_map_y,0.13184694901336849,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,66,2.9729874181187124,x,3,scale_x,0.093237187268746205,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,66,2.9729874181187124,y,4,scale_y,0.079107848132557557,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,67,3.0085831212437122,x,1,aggregate_right_map_x,0.16009751398923505,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,67,3.0085831212437122,y,2,aggregate_right_map_y,0.12319092962093318,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,67,3.0085831212437122,x,3,scale_x,0.095753569309740147,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,67,3.0085831212437122,y,4,scale_y,0.073679914970961491,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,68,3.0352798985874623,x,1,aggregate_right_map_x,0.16343485292611115,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,68,3.0352798985874623,y,2,aggregate_right_map_y,0.11459549582465067,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,68,3.0352798985874623,x,3,scale_x,0.097459200833808407,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,68,3.0352798985874623,y,4,scale_y,0.06833539628951428,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,69,3.0753250646030872,x,1,aggregate_right_map_x,0.16802544247200396,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,69,3.0753250646030872,x,2,scale_x,0.099624126899981333,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,69,3.0753250646030872,y,3,aggregate_right_map_y,0.098007877536583077,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,69,3.0753250646030872,y,4,scale_y,0.058109945049119968,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,70,3.1053589391148058,x,1,aggregate_right_map_x,0.17114757365324235,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,70,3.1053589391148058,x,2,scale_x,0.10090294205301895,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,70,3.1053589391148058,y,3,aggregate_right_map_y,0.082598228932416362,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,70,3.1053589391148058,y,4,scale_y,0.048697180624573101,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,71,3.1278843449985949,x,1,aggregate_right_map_x,0.17331517282083123,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,71,3.1278843449985949,x,2,scale_x,0.1016412946817645,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,71,3.1278843449985949,y,3,aggregate_right_map_y,0.069385752809083406,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,71,3.1278843449985949,y,4,scale_y,0.040691519577888066,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,72,3.1616724538242784,x,1,aggregate_right_map_x,0.17953365422403555,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,72,3.1616724538242784,x,2,scale_x,0.10232303832196268,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,72,3.1616724538242784,y,3,aggregate_right_map_y,0.077344108604890396,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,72,3.1616724538242784,y,4,scale_y,0.044081340754531802,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,73,3.1870135354435409,x,1,aggregate_right_map_x,0.17958702443073565,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,73,3.1870135354435409,y,2,aggregate_right_map_y,0.10279913769348656,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,73,3.1870135354435409,x,3,scale_x,0.10255488143853024,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,73,3.1870135354435409,y,4,scale_y,0.058704427068474625,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,74,3.2250251578724352,x,1,aggregate_right_map_x,0.17857237431258885,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,74,3.2250251578724352,y,2,aggregate_right_map_y,0.14429613581423226,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,74,3.2250251578724352,x,3,scale_x,0.1025422510835914,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,74,3.2250251578724352,y,4,scale_y,0.082859684461348004,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,75,3.2535338746941056,x,1,aggregate_right_map_x,0.17741207267242912,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,75,3.2535338746941056,y,2,aggregate_right_map_y,0.17595170163364346,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,75,3.2535338746941056,x,3,scale_x,0.10222558680491743,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,75,3.2535338746941056,y,4,scale_y,0.10138411483435687,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,76,3.2749154123103583,y,1,aggregate_right_map_y,0.19955983406771624,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,76,3.2749154123103583,x,2,aggregate_right_map_x,0.17617338729462689,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,76,3.2749154123103583,y,3,scale_y,0.11524526299245196,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,76,3.2749154123103583,x,4,scale_x,0.10173965340215234,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,77,3.3069877187347378,y,1,aggregate_right_map_y,0.23394407587836358,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,77,3.3069877187347378,x,2,aggregate_right_map_x,0.17362175861963497,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,77,3.3069877187347378,y,3,scale_y,0.13550019490680154,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,77,3.3069877187347378,x,4,scale_x,0.1005615638895437,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,78,3.3310419485530223,y,1,aggregate_right_map_y,0.25846750763360826,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,78,3.3310419485530223,x,2,aggregate_right_map_x,0.17125761746967427,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,78,3.3310419485530223,y,3,scale_y,0.14997655761954024,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,78,3.3310419485530223,x,4,scale_x,0.099372753540205971,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,79,3.3490826209167355,y,1,aggregate_right_map_y,0.27587939284392188,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,79,3.3490826209167355,x,2,aggregate_right_map_x,0.16925127410634952,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,79,3.3490826209167355,y,3,scale_y,0.16026342536013941,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,79,3.3490826209167355,x,4,scale_x,0.098321185410891757,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,80,3.3761436294623057,y,1,aggregate_right_map_y,0.2998362556907373,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,80,3.3761436294623057,y,2,scale_y,0.17443593099891933,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,80,3.3761436294623057,x,3,aggregate_right_map_x,0.16580546641562791,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,80,3.3761436294623057,x,4,scale_x,0.09646075266078509,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,81,3.3964393858714832,y,1,aggregate_right_map_y,0.31602652490617578,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,81,3.3964393858714832,y,2,scale_y,0.18400557651892596,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,81,3.3964393858714832,x,3,aggregate_right_map_x,0.16298616674846947,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,81,3.3964393858714832,x,4,scale_x,0.094898248133018739,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,82,3.4268830204852496,y,1,aggregate_right_map_y,0.3367997122815688,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,82,3.4268830204852496,y,2,scale_y,0.19627548255529484,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,82,3.4268830204852496,x,3,aggregate_right_map_x,0.15831905148716718,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,82,3.4268830204852496,x,4,scale_x,0.092262989234271939,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,83,3.4497157464455745,y,1,aggregate_right_map_y,0.34965005348371958,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,83,3.4497157464455745,y,2,scale_y,0.2038249685739946,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,83,3.4497157464455745,x,3,aggregate_right_map_x,0.15463634883259367,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,83,3.4497157464455745,x,4,scale_x,0.090143698326841951,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,84,3.466840290915818,y,1,aggregate_right_map_y,0.35783476823613403,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,84,3.466840290915818,y,2,scale_y,0.20858958218629378,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,84,3.466840290915818,x,3,aggregate_right_map_x,0.15181442549250723,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,84,3.466840290915818,x,4,scale_x,0.088495893619921689,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,85,3.4925271076211835,y,1,aggregate_right_map_y,0.36873626773590917,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,85,3.4925271076211835,y,2,scale_y,0.21479025733420506,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,85,3.4925271076211835,x,3,aggregate_right_map_x,0.14748228840530195,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,85,3.4925271076211835,x,4,scale_x,0.085908985501528853,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,86,3.5117922201502076,y,1,aggregate_right_map_y,0.37482277216637733,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,86,3.5117922201502076,y,2,scale_y,0.21816338791898263,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,86,3.5117922201502076,x,3,aggregate_right_map_x,0.14422088086091614,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,86,3.5117922201502076,x,4,scale_x,0.083942914661842102,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,87,3.5406898889437435,y,1,aggregate_right_map_y,0.38040492873365889,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,87,3.5406898889437435,y,2,scale_y,0.22108468080011098,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,87,3.5406898889437435,x,3,aggregate_right_map_x,0.13924551216941833,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,87,3.5406898889437435,x,4,scale_x,0.080927052426226304,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,88,3.5623631405388956,y,1,aggregate_right_map_y,0.38254647599636743,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,88,3.5623631405388956,y,2,scale_y,0.22198546971485625,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,88,3.5623631405388956,x,3,aggregate_right_map_x,0.13561812048369845,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,88,3.5623631405388956,x,4,scale_x,0.078696979495127883,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,89,3.5948730179316235,y,1,aggregate_right_map_y,0.38428105801510248,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,89,3.5948730179316235,y,2,scale_y,0.22223916242534483,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,89,3.5948730179316235,x,3,aggregate_right_map_x,0.13033096958722845,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,89,3.5948730179316235,x,4,scale_x,0.07537359678553357,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,90,3.6192554259761693,y,1,aggregate_right_map_y,0.38284177373007988,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,90,3.6192554259761693,y,2,scale_y,0.22076931864297969,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,90,3.6192554259761693,x,3,aggregate_right_map_x,0.1265915065304587,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,90,3.6192554259761693,x,4,scale_x,0.073000185874234583,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,91,3.6375422320095789,y,1,aggregate_right_map_y,0.38029876829697146,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,91,3.6375422320095789,y,2,scale_y,0.21879264064218371,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,91,3.6375422320095789,x,3,aggregate_right_map_x,0.12393488147833535,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,91,3.6375422320095789,x,4,scale_x,0.071301940071355166,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,92,3.6649724410596933,y,1,aggregate_right_map_y,0.37417853484797842,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,92,3.6649724410596933,y,2,scale_y,0.21448492265918592,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,92,3.6649724410596933,x,3,aggregate_right_map_x,0.12010059372513425,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,92,3.6649724410596933,x,4,scale_x,0.068843517618997721,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,93,3.685545097847279,y,1,aggregate_right_map_y,0.36813979991693635,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,93,3.685545097847279,y,2,scale_y,0.21040420212077077,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,93,3.685545097847279,x,3,aggregate_right_map_x,0.11745266393832555,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,93,3.685545097847279,x,4,scale_x,0.067128123741247617,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,94,3.7164040830286575,y,1,aggregate_right_map_y,0.35692176010525262,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,94,3.7164040830286575,y,2,scale_y,0.20305702780055263,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,94,3.7164040830286575,x,3,aggregate_right_map_x,0.11373293073103247,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,94,3.7164040830286575,x,4,scale_x,0.064704014881242042,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,95,3.7395483219146914,y,1,aggregate_right_map_y,0.34725908156896745,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,95,3.7395483219146914,y,2,scale_y,0.19683797448370835,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,95,3.7395483219146914,x,3,aggregate_right_map_x,0.11125901944014822,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,95,3.7395483219146914,x,4,scale_x,0.063065305393006962,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,96,3.7742646802437423,y,1,aggregate_right_map_y,0.33105044969463632,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,96,3.7742646802437423,y,2,scale_y,0.18658608521961015,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,96,3.7742646802437423,x,3,aggregate_right_map_x,0.10790662860458318,,4,0,"aggregate persisted diagnostic, not exact sparse monomial"
flowstar_style_o4_target_insert,96,3.7742646802437423,x,4,scale_x,0.060818148469959685,,1,0,"aggregate persisted diagnostic, not exact sparse monomial"
