time,both_completed,flowstar_endpoint_x_width,flowstar_endpoint_y_width,torch_endpoint_x_width,torch_endpoint_y_width,flowstar_segment_tube_x_width,flowstar_segment_tube_y_width,torch_segment_tube_x_width,torch_segment_tube_y_width,flowstar_prefix_tube_x_width,flowstar_prefix_tube_y_width,torch_prefix_tube_x_width,torch_prefix_tube_y_width,flowstar_margin_x,flowstar_margin_y,torch_margin_x,torch_margin_y,flowstar_cumulative_runtime_s,torch_cumulative_runtime_s,qualification,runtime_to_common_prefix_scope
1.1,True,0.07134424612394619,0.08714691652444068,0.08060531896588019,0.09074111646087729,0.07628976084977324,0.09369194652100493,0.08557363694720932,0.10185609183181188,0.962321264431576,2.9994747588348423,0.9627865708627821,3.006502257184162,9.89662460101271e-05,9.396384911608724e-05,9.8999997e-05,9.192217661813026e-05,0.5974749420000003,43.25978920701891,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.11,True,0.07066388102800358,0.08512987478010942,0.08000441880237208,0.08880761544514693,0.07567305692008919,0.0915553160758324,0.08503573861671021,0.09967107605863529,0.962321264431576,3.0048028088415197,0.9627865708627821,3.011778167601427,9.896742346180087e-05,9.398250452626043e-05,9.8999997e-05,9.194113534886915e-05,0.6024863120000002,43.6589731099084,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.12,True,0.07000591448065197,0.0831820556329046,0.07942546597633204,0.08694258606422767,0.07507763864856076,0.08949345153801092,0.08451869761964481,0.09756465015623511,0.962321264431576,3.0100552810974794,0.9627865708627821,3.0169820090596797,9.896854543211056e-05,9.400108323154524e-05,9.8999997e-05,9.196002099869026e-05,0.6073386410000002,44.05988625250757,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.1300000000000001,True,0.0693697575529677,0.08130147441503977,0.07886791086914058,0.08514469650383599,0.07450296983577087,0.08750418765607182,0.08402201649783625,0.09553518827579233,0.962321264431576,3.015236396039629,0.9627865708627821,3.0221182440542873,9.896961459623857e-05,9.401959828795407e-05,9.8999997e-05,9.197884157530487e-05,0.6123294780000003,44.46567355841398,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.1400000000000001,True,0.06875483791298143,0.0794861919739816,0.07833121346032113,0.08341201318565322,0.07394852916544936,0.08558541083483684,0.08354520552625333,0.09358043861804466,0.962321264431576,3.0203502285999875,0.9627865708627821,3.0271908506854928,9.897063350265178e-05,9.40379928464122e-05,9.8999997e-05,9.199760850588614e-05,0.6173338650000003,44.87656692881137,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.1500000000000001,True,0.06816059957423293,0.07773431548393872,0.07781484497233881,0.08174218803758937,0.07341381001285452,0.08373505984153745,0.08308778447013632,0.09169773087615468,0.962321264431576,3.0254007144282533,0.9627865708627821,3.0322034323596,9.897155694325922e-05,9.405605493306525e-05,9.8999997e-05,9.201633511758038e-05,0.6225399720000003,45.276205408386886,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.16,True,0.06758650272479727,0.07604399815853469,0.0773182975277884,0.08013343997777589,0.07289832033246313,0.08195112540615579,0.08264929254288633,0.0898849790947644,0.962321264431576,3.0303916554559813,0.9627865708627821,3.0371597250855453,9.897242390602777e-05,9.407408292452328e-05,9.8999997e-05,9.203503069182806e-05,0.6277327000000004,45.67626499477774,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.17,True,0.06703202314651158,0.07441345508097041,0.07684107860396172,0.07858403283035398,0.07240158213465597,0.08023166593348963,0.0822292827883726,0.08814015530086433,0.962321264431576,3.035326733409672,0.9627865708627821,3.042063340031788,9.897325091867736e-05,9.409212174229766e-05,9.8999997e-05,9.205370374351134e-05,0.6329069550000004,46.104461149312556,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.18,True,0.06649665223489376,0.07284093886149512,0.07638271074522685,0.07709227557424159,0.07192313156184382,0.07857478303784793,0.08182732184997277,0.08646128812377485,0.962321264431576,3.040209503114937,0.9627865708627821,3.0469177684550326,9.897403989196871e-05,9.411017793383705e-05,9.8999997e-05,9.207236209826165e-05,0.6378523160000004,46.51761304587126,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.19,True,0.06597989660136672,0.07132472037415305,0.07594273127548967,0.07565652297922665,0.07146251854561547,0.07697860215331931,0.08144298973843478,0.08484646043106137,0.962321264431576,3.045043388221875,0.9627865708627821,3.051726386009069,9.897479264303453e-05,9.412825746611846e-05,9.8999997e-05,9.209101311655646e-05,0.6428253680000003,46.93343061115593,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.2,True,0.06548127777316237,0.06986314065980703,0.0755206920060083,0.07427517550784757,0.07101930656026245,0.07544132430750072,0.081075879593556,0.08329380915214757,0.962321264431576,3.0498317123890732,0.9627865708627821,3.0564924580171864,9.89755108995589e-05,9.414636576857766e-05,9.8999997e-05,9.210966344312304e-05,0.6478427320000003,47.335031314752996,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.21,True,0.0650003318888075,0.06845458736097498,0.07511615893988366,0.07294667910608832,0.07059307237055656,0.07396120242500859,0.08072559744114383,0.0818015249736962,0.962321264431576,3.054577692607735,0.9627865708627821,3.0612191445485166,9.897619630383123e-05,9.416450775607573e-05,9.8999997e-05,9.212831871778515e-05,0.6528521280000004,47.73373476509005,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.22,True,0.06453660955763163,0.06709752780139633,0.074728711974412,0.07166952489470879,0.07018340594222527,0.07253657427440097,0.08039176194643893,0.08036785192080709,0.962321264431576,3.0592844607100234,0.9627865708627821,3.065909505304335,9.897685041667004e-05,9.418268786818971e-05,9.8999997e-05,9.214698408040417e-05,0.6578687860000003,48.132606147788465,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.23,True,0.06408967619164008,0.06579051644913825,0.0743579446023499,0.07044224877037042,0.06978991082344876,0.07116586979795314,0.08007400416504384,0.07899108683509848,0.962321264431576,3.0639550719940267,0.9627865708627821,3.0705665043194297,9.897747469974967e-05,9.420090975326415e-05,9.8999997e-05,9.216566557887539e-05,0.6628901700000003,48.530423105694354,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.24,True,0.06365910901404859,0.06453197424417279,0.07400346396310864,0.06926346558333318,0.06941220120168778,0.06984739030577758,0.0797719676501949,0.07766961497782343,0.962321264431576,3.068592399578228,0.9627865708627821,3.075193032592848,9.897807058303509e-05,9.421917733392562e-05,9.8999997e-05,9.218436762475128e-05,0.6681123250000003,48.9364522062242,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.25,True,0.06324449926892273,0.06332046905772637,0.07366488948618422,0.0681317638360136,0.06904990416028656,0.06857958880209103,0.07948530711940616,0.07640179984015716,0.962321264431576,3.0731992792132186,0.9627865708627821,3.079791857689182,9.897863940569302e-05,9.423749382271232e-05,9.8999997e-05,9.220309458653786e-05,0.6731226720000003,49.3464427664876,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.26,True,0.06284545161602617,0.062154614640730244,0.07334185366155821,0.06704581068007986,0.06870265911896611,0.06736096880139475,0.07921368929444483,0.07518609280170596,0.962321264431576,3.0777784632468146,0.9627865708627821,3.084365683132908,9.897918243920964e-05,9.425586206949795e-05,9.8999997e-05,9.222185023908732e-05,0.6783144890000004,49.74499118793756,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.27,True,0.06246158339010899,0.061033069722594036,0.07303400138681693,0.06600431594913114,0.06837011713745333,0.06619008329617837,0.07895679228452468,0.07402099537827589,0.962321264431576,3.082332624515271,0.9627865708627821,3.088917133966679,9.897970089118507e-05,9.427428459708682e-05,9.8999997e-05,9.224055802627716e-05,0.6834525930000004,50.14470345340669,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.28,True,0.06209252437646118,0.059954532479044476,0.07274098967721665,0.06500603116688342,0.06805194073408893,0.06506552909522578,0.07871430533929336,0.07290505807395964,0.962321264431576,3.0868643577984987,0.9627865708627821,3.0934487604832728,9.898019590844404e-05,9.429276362652349e-05,9.8999997e-05,9.225929061332263e-05,0.6885142730000003,50.54271674901247,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.29,True,0.06173791650853366,0.05891774459236432,0.07246248737621008,0.06404974893208593,0.06774780362523347,0.06398595075615143,0.078485928600875,0.07183687958607843,0.962321264431576,3.09137618594871,0.9627865708627821,3.0979630420073265,9.898066858001406e-05,9.431130110103873e-05,9.8999997e-05,9.227806683087861e-05,0.6936300580000003,50.95307334139943,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.3,True,0.06139741356907269,0.057921488868163507,0.07219817487082847,0.06313430219760685,0.06745739046694155,0.06295003807655308,0.07827137285959496,0.07081510591914153,0.962321264431576,3.09587056267707,0.9627865708627821,3.102462390507127,9.898111993997422e-05,9.43298987086083e-05,9.8999997e-05,9.229688884460012e-05,0.6987030280000003,51.35427749436349,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.31,True,0.061070680895711105,0.056964588428297436,0.0719477438114966,0.06225856349237713,0.0671803965998734,0.06195652516360883,0.07807035931286865,0.06983842943610119,0.962321264431576,3.100349875975208,0.9627865708627821,3.106949154052983,9.898155097014412e-05,9.434855790272124e-05,9.8999997e-05,9.231575858208972e-05,0.7037714200000003,51.75763858668506,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.32,True,0.06075739508949174,0.056045905719271705,0.07171089683680854,0.06142144412481143,0.06691652779594026,0.06100418932164675,0.07788261932783858,0.06890558788831735,0.962321264431576,3.1048164514716996,0.9627865708627821,3.111425620145445,9.898196260278477e-05,9.436727992407971e-05,9.8999997e-05,9.233467772198072e-05,0.7088350860000002,52.15862697083503,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.33,True,0.060457257978058454,0.055167191485756994,0.07148734730312567,0.06062189337223434,0.06666551425844935,0.06009469990745708,0.07770789420764324,0.0680153634309465,0.962321264431576,3.1092739804396694,0.9627865708627821,3.1158940189194317,9.898235572297188e-05,9.43860656414332e-05,9.8999997e-05,9.235364772672923e-05,0.7139061900000002,52.556761543266475,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.34,True,0.060169961056245835,0.054326028103562796,0.07127681901940663,0.05985889766025854,0.06642707509850765,0.05922556154782632,0.07754593496176532,0.067166581628333,0.962321264431576,3.113723995021681,0.9627865708627821,3.120356526229357,9.898273117099506e-05,9.440491597399511e-05,9.8999997e-05,9.237266986119253e-05,0.7189513480000003,52.96147803403437,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.35,True,0.059895205229851145,0.05351983253128434,0.07107904598748949,0.05913147973618027,0.06620093811349648,0.058394116978608746,0.07739650208070548,0.06635811045406215,0.962321264431576,3.1181678731184013,0.9627865708627821,3.1248152666204962,9.898308974460858e-05,9.44238317486917e-05,9.8999997e-05,9.239174521007428e-05,0.7240422390000003,53.36447313055396,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.36,True,0.05963270936589393,0.05274761944830253,0.07089377214819259,0.05843869785658651,0.06598684837095137,0.05759931007309216,0.07725936531540212,0.06558885930704528,0.962321264431576,3.122607723265398,0.9627865708627821,3.1292723162002414,9.898343220117385e-05,9.444281352732175e-05,9.8999997e-05,9.241087460917403e-05,0.7291407200000003,53.76383848581463,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.37,True,0.05938220221969681,0.05200843861285798,0.07072075113293863,0.057779644929884966,0.06578456016821321,0.05684012309344333,0.07713430346108519,0.06485777798228543,0.962321264431576,3.12704560651781,0.9627865708627821,3.1337297053816036,9.898375925969736e-05,9.446186174109996e-05,9.8999997e-05,9.243005843825061e-05,0.7343084490000003,54.17693899665028,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.3800000000000001,True,0.05914342217667734,0.051301373985237264,0.07055974602142534,0.05715344769938013,0.0655938368057678,0.05611557571030934,0.07702110414618346,0.06416385568582916,0.962321264431576,3.1314835391182982,0.9627865708627821,3.138189421546766,9.898407160276853e-05,9.448097670435723e-05,9.8999997e-05,9.244929783589285e-05,0.7394043430000002,54.57684630993754,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.3900000000000001,True,0.05891611775897987,0.050625640651422166,0.0704105291052759,0.056559265919285506,0.06541445112443811,0.05542482182595765,0.07691956362619212,0.06350612004427358,0.962321264431576,3.1359235439689064,0.9627865708627821,3.1426534116089524,9.898436987840124e-05,9.450015862733207e-05,9.8999997e-05,9.246859331923177e-05,0.7444992610000002,54.97967017348856,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.4000000000000001,True,0.058700045093361464,0.04998034596441647,0.07027288165782775,0.05599629154297259,0.06524618300287077,0.05476691061817707,0.07682948658273503,0.06288363612947379,0.962321264431576,3.1403675341183677,0.9627865708627821,3.147123584486023,9.898465470178303e-05,9.451940762813553e-05,9.8999997e-05,9.248794529744432e-05,0.7496419660000002,55.38873974047601,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.41,True,0.05849496992175274,0.0493646048793126,0.07014659371009158,0.05546374791942932,0.06508882139676819,0.05414090178100617,0.07675068592786172,0.06229550549425078,0.962321264431576,3.1448173732558455,0.9627865708627821,3.1516018134867734,9.898492665693586e-05,9.453872374397199e-05,9.8999997e-05,9.25073540835543e-05,0.7547866550000002,55.787618143483996,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.42,True,0.05830066669043821,0.0487776322319905,0.07003146383289094,0.05496088899881346,0.06494216345584447,0.05354595771217119,0.07668298261362927,0.06174086522019839,0.962321264431576,3.149274924588998,0.9627865708627821,3.156089938613559,9.89851862982921e-05,9.455810694158638e-05,9.8999997e-05,9.252681990548183e-05,0.7599501500000002,56.18869198486209,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.43,True,0.0581169182760537,0.04821867089796639,0.069927298925202,0.05448699855005501,0.06480601427673327,0.05298127158372801,0.07662620544701593,0.06121888698079492,0.962321264431576,3.1537420175775344,0.9627865708627821,3.160589768785876,9.89854341521898e-05,9.457755712708173e-05,9.8999997e-05,9.254634291638243e-05,0.7652344030000002,56.59294075798243,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.44,True,0.05794351576425605,0.04768698952131245,0.06983391400868166,0.05404138939171088,0.06468018670772646,0.05244606498580562,0.07658019091019264,0.06072877612116334,0.962321264431576,3.1582204493701322,0.9627865708627821,3.1651030839886,9.898567071829056e-05,9.459707415505185e-05,9.8999997e-05,9.256592320432137e-05,0.7706903380000002,56.993413836695254,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.45,True,0.05778025823456945,0.04718188801340106,0.06975113202836258,0.05362340263965337,0.06456450364638755,0.0519403395935375,0.07654478547365162,0.06027051700854824,0.962321264431576,3.1627123631726333,0.9627865708627821,3.1696320104748636,9.898589647092371e-05,9.461665656825346e-05,9.8999997e-05,9.258555953182683e-05,0.7760623270000002,57.406057357788086,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.46,True,0.05762695255145389,0.046702693837491704,0.06967878365951918,0.05323240696670317,0.06445879481612482,0.051463961677388204,0.0765198423882576,0.059843960453024536,0.962321264431576,3.167219792960464,0.9627865708627821,3.1741785669262796,9.898611186036013e-05,9.463630317526248e-05,9.8999997e-05,9.260525091469894e-05,0.7812892080000002,57.80562055390328,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.47,True,0.05748341227008691,0.046248573562465256,0.06961670712060308,0.05286779787217677,0.06436288976351134,0.05101469392078517,0.07650521558939793,0.05944704317693095,0.962321264431576,3.1717436811253603,0.9627865708627821,3.1787437765626128,9.898631731401902e-05,9.465601605402237e-05,9.8999997e-05,9.262499962748056e-05,0.7865775230000003,58.208802139386535,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.48,True,0.05734956157715021,0.04582421737460918,0.06956474799216905,0.05252899697924551,0.064276732860991,0.050597191528884755,0.07650077057750848,0.059079098645864914,0.962321264431576,3.176288380200796,0.9627865708627821,3.183329324860143,9.898651208678814e-05,9.467577532376917e-05,9.8999997e-05,9.264480557849928e-05,0.7919561110000003,58.60864448733628,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.49,True,0.05722512659006895,0.04542384135657951,0.06952275904180572,0.05221545134449679,0.064200070072995,0.050205637802836156,0.07650637970957597,0.05873948961153974,0.962321264431576,3.1808529726933172,0.9627865708627821,3.1879368780566395,9.898669775485887e-05,9.469560093242908e-05,9.8999997e-05,9.266466865105315e-05,0.7973509390000003,59.01031187642366,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.5,True,0.0571099434461102,0.04504688129183865,0.06949060005497776,0.051926632784788596,0.06413275706670984,0.04983943787892686,0.07652192205133912,0.05842760731219454,0.962321264431576,3.185439119017749,0.9627865708627821,3.192568084918486,9.898687468100919e-05,9.471549254354873e-05,9.8999997e-05,9.268458870995818e-05,0.8030994720000003,59.419407822191715,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.51,True,0.057003855108222146,0.04469279650893754,0.0694683094342412,0.0516620395894174,0.0640746560389418,0.049498022510173434,0.07654745499731619,0.05814287309651289,0.962321264431576,3.190048462064108,0.9627865708627821,3.197224579635309,9.898704320955855e-05,9.473544982172766e-05,9.8999997e-05,9.270456465833445e-05,0.8086020070000003,59.82234617136419,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.52,True,0.05690671119492463,0.04436106964267228,0.06945580980704946,0.0514211918635068,0.0640256355664226,0.0491808477673219,0.07658291989858101,0.05788473358846802,0.962321264431576,3.194682629168749,0.9627865708627821,3.2019079814781417,9.898720366721437e-05,9.475547243693773e-05,9.8999997e-05,9.272459608726126e-05,0.8140527850000003,60.31834139395505,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.53,True,0.0568183678117713,0.044051205578301444,0.06945276899397834,0.05120362894201946,0.06398557045709552,0.048887393925373224,0.0766280030504558,0.05765265795861685,0.962321264431576,3.199343233519672,0.9627865708627821,3.2066198954347387,9.898735636400507e-05,9.47755600707739e-05,9.8999997e-05,9.274468401986999e-05,0.8194858490000003,60.72699986770749,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.54,True,0.05673868739019294,0.04376273099694694,0.06945907328133827,0.051008915305532865,0.06395434160821756,0.04861716495368795,0.07668260898433354,0.0574461438226046,0.962321264431576,3.204031875747951,0.9627865708627821,3.211361917029012,9.898750159401527e-05,9.479571241994434e-05,9.8999997e-05,9.276482830439433e-05,0.8249540560000003,61.12861831486225,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.55,True,0.05666753839561034,0.043495193709337965,0.06947461521901177,0.05083663709510777,0.06393183573319061,0.048369687796752436,0.07674664828384903,0.057264713605253204,0.962321264431576,3.2087501455515515,0.9627865708627821,3.2161356323998636,9.898763963623056e-05,9.481592920213678e-05,9.8999997e-05,9.278502879802125e-05,0.8304414460000002,61.54512099828571,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.56,True,0.05660479561258214,0.0432481620866938,0.06949929348491701,0.050686401545689375,0.06391794566490949,0.048144511754336206,0.07682003746727517,0.05710791386910552,0.962321264431576,3.21349962318005,0.9627865708627821,3.220942619785556,9.898777075517215e-05,9.483621015852131e-05,9.8999997e-05,9.280528537153385e-05,0.8361323490000002,61.944487609900534,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.57,True,0.05655033949662802,0.043021224482432285,0.06953301275470092,0.050557836437067905,0.06391256972528869,0.047941207854648726,0.07690269887465129,0.056975314663951226,0.962321264431576,3.218281880898704,0.9627865708627821,3.22578445096894,9.89878952016698e-05,9.48565550596283e-05,9.8999997e-05,9.282559791373136e-05,0.8416353360000002,62.34530647844076,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.58,True,0.05650405627383592,0.042813988503060174,0.06957568357657662,0.05045058956219617,0.06391561184209626,0.04775936807877845,0.0769945605595912,0.0568665088970679,0.962321264431576,3.223098484318404,0.9627865708627821,3.2306626926855335,9.898801321349057e-05,9.487696370881099e-05,9.8999997e-05,9.284596633564977e-05,0.8474202650000002,62.74415983539075,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.59,True,0.05646583795949489,0.042626080913554576,0.06962722225118312,0.05036432821262604,0.06392698158436216,0.04759860522165227,0.07709555618566433,0.056781111723847255,0.962321264431576,3.227950994046987,0.9627865708627821,3.2355789079963584,9.898812501584062e-05,9.489743594394686e-05,9.8999997e-05,9.286639057460574e-05,0.8529724920000002,63.143999533727765,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.6,True,0.05643558164184581,0.04245714683543811,0.06968755071636146,0.05029873868075918,0.06394659346246967,0.04745855204763838,0.07720562492726657,0.05671875995844888,0.962321264431576,3.2328409668727343,0.9627865708627821,3.240534657627345,9.89882308221112e-05,9.491797164453814e-05,9.8999997e-05,9.288687059808502e-05,0.8586156170000002,63.56369914021343,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.61,True,0.056413189958275156,0.04230684917174954,0.06975659643673149,0.05025352577860842,0.06397436742027018,0.04733886067492321,0.07732471137488006,0.056679111504070456,0.962321264431576,3.237769957067152,0.9627865708627821,3.2455315012770076,9.898833083430961e-05,9.493857073270287e-05,9.8999997e-05,9.290740640749595e-05,0.8642768800000002,63.96255675051361,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.62,True,0.05639857076868293,0.04217486829533201,0.06983429229797244,0.05022841237269604,0.06401022852398275,0.0472392022250081,0.0774527654446493,0.05666184480239789,0.962321264431576,3.242739517769069,0.9627865708627821,3.2505709988940197,9.898842524359829e-05,9.49592331772404e-05,9.8999997e-05,9.292799804180697e-05,0.8701892400000002,64.3628497440368,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.6300000000000001,True,0.05639163703969374,0.04206090573308696,0.06992057650566963,0.05022313893471497,0.06405410686154944,0.04715927046989821,0.07758974229214566,0.05666665830175455,0.962321264431576,3.2477512043289045,0.9627865708627821,3.2556547119262076,9.898851423077453e-05,9.497995899690538e-05,9.8999997e-05,9.294864558108806e-05,0.8758210600000002,64.76639292482287,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.6400000000000001,True,0.056392306632383926,0.04196467087138256,0.07001539248864241,0.05023746310753319,0.0641059373451518,0.04709876850209782,0.07773560223026243,0.056693269943452584,0.962321264431576,3.252806569130295,0.9627865708627821,3.2607842045424063,9.898859796677535e-05,9.500074805917058e-05,9.8999997e-05,9.296934914997424e-05,0.8816342420000002,65.16696176864207,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.6500000000000001,True,0.05640050249266104,0.04188589301612744,0.07011868880661276,0.05027115928610093,0.0641656599160283,0.04705742076084718,0.07789031065110708,0.056741416665810784,0.962321264431576,3.257907169049517,0.9627865708627821,3.2659610448285226,9.898867661296461e-05,9.502159140757077e-05,9.8999997e-05,9.299010892106362e-05,0.8873100250000002,65.5815950948745,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.6600000000000001,True,0.05641615225598273,0.04182431736890235,0.07023041906212102,0.05032401821280186,0.06423321916330371,0.04703496897591897,0.07805383795181364,0.05681085392528429,0.962321264431576,3.2630545648467053,0.9627865708627821,3.2711868059590636,9.898875032166525e-05,9.504249929899295e-05,9.8999997e-05,9.301092511827313e-05,0.8932639560000002,65.9833719721064,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.67,True,0.056439188244549854,0.041779704294864994,0.07035054181657752,0.05039584658828522,0.06430856433497145,0.04703117140461044,0.07822615946418754,0.05690135523568962,0.962321264431576,3.268250322168484,0.9627865708627821,3.276463067346093,9.89888192364994e-05,9.506347192305205e-05,9.8999997e-05,9.303179802015859e-05,0.8991677130000002,66.41190252266824,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.68,True,0.05646954737273813,0.04175182892500806,0.0704790205103083,0.05048646669248513,0.06439164925682128,0.04704580244920742,0.07840725538803772,0.05701271176478184,0.962321264431576,3.2734960127111155,0.9627865708627821,3.281791415786617,9.89888832688918e-05,9.508450924006639e-05,9.8999997e-05,9.305272795588234e-05,0.9049178930000003,66.81683326512575,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.69,True,0.05651253407982604,0.04174055664623599,0.07061582338648242,0.05059571601927437,0.06448779527836357,0.04707872804626034,0.07859711072811804,0.05714473182959012,0.962321264431576,3.278793253228354,0.9627865708627821,3.2871734465304265,9.898894126944488e-05,9.510558578082533e-05,9.8999997e-05,9.307371532842594e-05,0.9106830840000002,67.41330902837217,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.7,True,0.056580652094582407,0.04174546761204756,0.07076092341885776,0.05072344692821218,0.06460952305034451,0.047129530096919225,0.07879571523460593,0.05729724043051443,0.962321264431576,3.2841435190781416,0.9627865708627821,3.2926107643396216,9.898899091944506e-05,9.512664266395807e-05,9.8999997e-05,9.309476060255814e-05,0.9166903180000002,68.0975529551506,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.71,True,0.05665848725914957,0.041766563341945284,0.07092712435583404,0.050869713304099395,0.06474143536128585,0.04719821318539952,0.0790158894650912,0.05747026814910339,0.962321264431576,3.289548498831716,0.9627865708627821,3.298105077428228,9.898903575661902e-05,9.514775415414639e-05,9.8999997e-05,9.311579873019733e-05,0.9225167570000002,68.77883284818381,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.72,True,0.05674331994474335,0.041803638076847394,0.07111444539193323,0.05103439875515159,0.0648808295655916,0.047284575845396026,0.07925766945726109,0.057663674856392455,0.962321264431576,3.2950097811293935,0.9627865708627821,3.303658014053452,9.898907647489701e-05,9.516893355188514e-05,9.8999997e-05,9.313683046659797e-05,0.9283978810000002,69.46774885617197,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
1.73,True,0.05683511618587089,0.041856535232828396,0.07130989491989914,0.05121721018307046,0.06502768872992482,0.04738846698983479,0.07950808049315583,0.05787714329836169,0.962321264431576,3.300528984149323,0.9627865708627821,3.309271120631975,9.898911316617501e-05,9.519018139981204e-05,9.8999997e-05,9.315792244530722e-05,0.9343308450000002,70.14276732038707,empirical_or_build_qualified_schedule_controlled,diagnostic_cumulative_not_matched_timing_ratio
