window,plant,execution_mode,step,history_before,replay_calls,stage,category,exclusive_seconds,inclusive_seconds_diagnostic_only,calls
brusselator_0101_0120,brusselator,prepared_remainder_replay,120,119,9,candidate,candidate_polynomial,0.01654341584071517,0.2100508469156921,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,120,119,9,other_solve,polynomial_multiply_truncate_range,0.09342180518433452,0.09350161347538233,58
brusselator_0101_0120,brusselator,prepared_remainder_replay,120,119,9,other_solve,initial_remainder,0.006124526262283325,0.07479516603052616,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,120,119,9,post_accept,python_objects_and_small_tensor_validation,0.04054786404594779,0.04054786404594779,1615
brusselator_0101_0120,brusselator,prepared_remainder_replay,120,119,9,post_accept,plan_snapshot_and_binding,0.001126064918935299,0.001126064918935299,1
brusselator_0101_0120,brusselator,prepared_remainder_replay,120,119,9,post_accept,plan_binding_checks,4.7975219786167145e-05,4.7975219786167145e-05,9
brusselator_0101_0120,brusselator,prepared_remainder_replay,120,119,9,post_accept,fixed_plan_operation_dispatch,0.0007787900976836681,0.06326531199738383,306
brusselator_0101_0120,brusselator,prepared_remainder_replay,120,119,9,post_accept,refinement_fixed_polynomial,0.06337819527834654,0.0634416164830327,39
brusselator_0101_0120,brusselator,prepared_remainder_replay,120,119,9,post_accept,refinement_dynamic,0.04963812557980418,0.30724452808499336,10
brusselator_0101_0120,brusselator,prepared_remainder_replay,120,119,9,boundary,python_objects_and_small_tensor_validation,0.06091270921751857,0.06091270921751857,1807
brusselator_0101_0120,brusselator,prepared_remainder_replay,120,119,9,boundary,boundary_endpoint,0.07590723689645529,0.825566129758954,2
brusselator_0101_0120,brusselator,prepared_remainder_replay,120,119,9,history,python_objects_and_small_tensor_validation,0.3635659418068826,0.3635659418068826,11026
brusselator_0101_0120,brusselator,prepared_remainder_replay,120,119,9,history,cross_step_history,0.3251802418380976,0.6887461836449802,2
brusselator_0101_0120,brusselator,prepared_remainder_replay,120,119,9,other_solve,unwrapped_dispatch_and_other,0.021707206033170223,0.021707206033170223,1
brusselator_0981_1000,brusselator,reference,981,980,9,other_solve,python_objects_and_small_tensor_validation,0.0168823697604239,0.0168823697604239,540
brusselator_0981_1000,brusselator,reference,981,980,9,candidate,python_objects_and_small_tensor_validation,0.011368345003575087,0.011368345003575087,614
brusselator_0981_1000,brusselator,reference,981,980,9,candidate,polynomial_multiply_truncate_range,0.1784085864201188,0.17856090189889073,108
brusselator_0981_1000,brusselator,reference,981,980,9,candidate,candidate_polynomial,0.016478612553328276,0.20625554397702217,1
brusselator_0981_1000,brusselator,reference,981,980,9,other_solve,polynomial_multiply_truncate_range,0.09255641372874379,0.09263500804081559,58
brusselator_0981_1000,brusselator,reference,981,980,9,other_solve,initial_remainder,0.006046605296432972,0.07360500702634454,1
brusselator_0981_1000,brusselator,reference,981,980,9,post_accept,python_objects_and_small_tensor_validation,0.04203937482088804,0.04203937482088804,1845
brusselator_0981_1000,brusselator,reference,981,980,9,post_accept,refinement_fixed_polynomial,0.5676315468735993,0.5681323274038732,351
brusselator_0981_1000,brusselator,reference,981,980,9,post_accept,refinement_dynamic,0.055876427330076694,1.3290657438337803,10
brusselator_0981_1000,brusselator,reference,981,980,9,boundary,python_objects_and_small_tensor_validation,0.06465920386835933,0.06465920386835933,1913
brusselator_0981_1000,brusselator,reference,981,980,9,boundary,boundary_endpoint,0.18571277614682913,1.1094947159290314,2
brusselator_0981_1000,brusselator,reference,981,980,9,history,python_objects_and_small_tensor_validation,0.3863432416692376,0.3863432416692376,12252
brusselator_0981_1000,brusselator,reference,981,980,9,history,cross_step_history,0.4727794942446053,0.8591227359138429,2
brusselator_0981_1000,brusselator,reference,981,980,9,other_solve,unwrapped_dispatch_and_other,0.019728999119251966,0.019728999119251966,1
brusselator_0981_1000,brusselator,reference,982,981,9,other_solve,python_objects_and_small_tensor_validation,0.017454966437071562,0.017454966437071562,540
brusselator_0981_1000,brusselator,reference,982,981,9,candidate,python_objects_and_small_tensor_validation,0.011534289456903934,0.011534289456903934,614
brusselator_0981_1000,brusselator,reference,982,981,9,candidate,polynomial_multiply_truncate_range,0.1808774066157639,0.18103161081671715,108
brusselator_0981_1000,brusselator,reference,982,981,9,candidate,candidate_polynomial,0.016751206014305353,0.2091629020869732,1
brusselator_0981_1000,brusselator,reference,982,981,9,other_solve,polynomial_multiply_truncate_range,0.09304042719304562,0.09312108578160405,58
brusselator_0981_1000,brusselator,reference,982,981,9,other_solve,initial_remainder,0.006189129315316677,0.07432709680870175,1
brusselator_0981_1000,brusselator,reference,982,981,9,post_accept,python_objects_and_small_tensor_validation,0.043086550664156675,0.043086550664156675,1845
brusselator_0981_1000,brusselator,reference,982,981,9,post_accept,refinement_fixed_polynomial,0.5823950353078544,0.5829349313862622,351
brusselator_0981_1000,brusselator,reference,982,981,9,post_accept,refinement_dynamic,0.056964593939483166,1.3628389742225409,10
brusselator_0981_1000,brusselator,reference,982,981,9,boundary,python_objects_and_small_tensor_validation,0.06446174019947648,0.06446174019947648,1913
brusselator_0981_1000,brusselator,reference,982,981,9,boundary,boundary_endpoint,0.18907832587137818,1.0605271635577083,2
brusselator_0981_1000,brusselator,reference,982,981,9,history,python_objects_and_small_tensor_validation,0.3896750221028924,0.3896750221028924,12284
brusselator_0981_1000,brusselator,reference,982,981,9,history,cross_step_history,0.4173120753839612,0.8069870974868536,2
brusselator_0981_1000,brusselator,reference,982,981,9,other_solve,unwrapped_dispatch_and_other,0.02022070623934269,0.02022070623934269,1
brusselator_0981_1000,brusselator,reference,983,982,9,other_solve,python_objects_and_small_tensor_validation,0.016749682370573282,0.016749682370573282,540
brusselator_0981_1000,brusselator,reference,983,982,9,candidate,python_objects_and_small_tensor_validation,0.011324106249958277,0.011324106249958277,614
brusselator_0981_1000,brusselator,reference,983,982,9,candidate,polynomial_multiply_truncate_range,0.17913826974108815,0.17929604882374406,108
brusselator_0981_1000,brusselator,reference,983,982,9,candidate,candidate_polynomial,0.01629519183188677,0.2067575678229332,1
brusselator_0981_1000,brusselator,reference,983,982,9,other_solve,polynomial_multiply_truncate_range,0.09319617366418242,0.0932917632162571,58
brusselator_0981_1000,brusselator,reference,983,982,9,other_solve,initial_remainder,0.0059554725885391235,0.07355294283479452,1
brusselator_0981_1000,brusselator,reference,983,982,9,post_accept,python_objects_and_small_tensor_validation,0.04197609890252352,0.04197609890252352,1845
brusselator_0981_1000,brusselator,reference,983,982,9,post_accept,refinement_fixed_polynomial,0.5707721109502017,0.5712774274870753,351
brusselator_0981_1000,brusselator,reference,983,982,9,post_accept,refinement_dynamic,0.0555942221544683,1.3346548764966428,10
brusselator_0981_1000,brusselator,reference,983,982,9,boundary,python_objects_and_small_tensor_validation,0.0647700778208673,0.0647700778208673,1913
brusselator_0981_1000,brusselator,reference,983,982,9,boundary,boundary_endpoint,0.19044851697981358,1.121843658387661,2
brusselator_0981_1000,brusselator,reference,983,982,9,history,python_objects_and_small_tensor_validation,0.39202816179022193,0.39202816179022193,12316
brusselator_0981_1000,brusselator,reference,983,982,9,history,cross_step_history,0.4745969017967582,0.8666250635869801,2
brusselator_0981_1000,brusselator,reference,983,982,9,other_solve,unwrapped_dispatch_and_other,0.019456493202596903,0.019456493202596903,1
brusselator_0981_1000,brusselator,reference,984,983,9,other_solve,python_objects_and_small_tensor_validation,0.017395370174199343,0.017395370174199343,540
brusselator_0981_1000,brusselator,reference,984,983,9,candidate,python_objects_and_small_tensor_validation,0.01130904583260417,0.01130904583260417,614
brusselator_0981_1000,brusselator,reference,984,983,9,candidate,polynomial_multiply_truncate_range,0.17870693281292915,0.17886289861053228,108
brusselator_0981_1000,brusselator,reference,984,983,9,candidate,candidate_polynomial,0.01660819025710225,0.20662416890263557,1
brusselator_0981_1000,brusselator,reference,984,983,9,other_solve,polynomial_multiply_truncate_range,0.09556721150875092,0.09564595809206367,58
brusselator_0981_1000,brusselator,reference,984,983,9,other_solve,initial_remainder,0.006504016928374767,0.0773869976401329,1
brusselator_0981_1000,brusselator,reference,984,983,9,post_accept,python_objects_and_small_tensor_validation,0.04467856418341398,0.04467856418341398,1845
brusselator_0981_1000,brusselator,reference,984,983,9,post_accept,refinement_fixed_polynomial,0.614403567276895,0.6149300113320351,351
brusselator_0981_1000,brusselator,reference,984,983,9,post_accept,refinement_dynamic,0.05930573446676135,1.434607530478388,10
brusselator_0981_1000,brusselator,reference,984,983,9,boundary,python_objects_and_small_tensor_validation,0.06535951606929302,0.06535951606929302,1913
brusselator_0981_1000,brusselator,reference,984,983,9,boundary,boundary_endpoint,0.18972785072401166,1.129700634162873,2
brusselator_0981_1000,brusselator,reference,984,983,9,history,python_objects_and_small_tensor_validation,0.4535622289404273,0.4535622289404273,12338
brusselator_0981_1000,brusselator,reference,984,983,9,history,cross_step_history,0.42105103842914104,0.8746132673695683,2
brusselator_0981_1000,brusselator,reference,984,983,9,other_solve,unwrapped_dispatch_and_other,0.020073190331459045,0.020073190331459045,1
brusselator_0981_1000,brusselator,reference,985,984,9,other_solve,python_objects_and_small_tensor_validation,0.017153931315988302,0.017153931315988302,540
brusselator_0981_1000,brusselator,reference,985,984,9,candidate,python_objects_and_small_tensor_validation,0.011305253021419048,0.011305253021419048,614
brusselator_0981_1000,brusselator,reference,985,984,9,candidate,polynomial_multiply_truncate_range,0.1776143186725676,0.17776238825172186,108
brusselator_0981_1000,brusselator,reference,985,984,9,candidate,candidate_polynomial,0.016300502233207226,0.20522007392719388,1
brusselator_0981_1000,brusselator,reference,985,984,9,other_solve,polynomial_multiply_truncate_range,0.09480226505547762,0.09488302422687411,58
brusselator_0981_1000,brusselator,reference,985,984,9,other_solve,initial_remainder,0.006211152300238609,0.07631496712565422,1
brusselator_0981_1000,brusselator,reference,985,984,9,post_accept,python_objects_and_small_tensor_validation,0.04217710345983505,0.04217710345983505,1845
brusselator_0981_1000,brusselator,reference,985,984,9,post_accept,refinement_fixed_polynomial,0.5704767568968236,0.5709839714691043,351
brusselator_0981_1000,brusselator,reference,985,984,9,post_accept,refinement_dynamic,0.05560937663540244,1.3345000268891454,10
brusselator_0981_1000,brusselator,reference,985,984,9,boundary,python_objects_and_small_tensor_validation,0.06498084496706724,0.06498084496706724,1913
brusselator_0981_1000,brusselator,reference,985,984,9,boundary,boundary_endpoint,0.24735997803509235,1.1147127700969577,2
brusselator_0981_1000,brusselator,reference,985,984,9,history,python_objects_and_small_tensor_validation,0.3879309678450227,0.3879309678450227,12342
brusselator_0981_1000,brusselator,reference,985,984,9,history,cross_step_history,0.4144409792497754,0.8023719470947981,2
brusselator_0981_1000,brusselator,reference,985,984,9,other_solve,unwrapped_dispatch_and_other,0.01959096733480692,0.01959096733480692,1
brusselator_0981_1000,brusselator,reference,986,985,9,other_solve,python_objects_and_small_tensor_validation,0.016852726228535175,0.016852726228535175,540
brusselator_0981_1000,brusselator,reference,986,985,9,candidate,python_objects_and_small_tensor_validation,0.01128773670643568,0.01128773670643568,614
brusselator_0981_1000,brusselator,reference,986,985,9,candidate,polynomial_multiply_truncate_range,0.1775407320819795,0.17768913879990578,108
brusselator_0981_1000,brusselator,reference,986,985,9,candidate,candidate_polynomial,0.016226920299232006,0.2050553890876472,1
brusselator_0981_1000,brusselator,reference,986,985,9,other_solve,polynomial_multiply_truncate_range,0.09268388245254755,0.09276522323489189,58
brusselator_0981_1000,brusselator,reference,986,985,9,other_solve,initial_remainder,0.005929910112172365,0.07349051022902131,1
brusselator_0981_1000,brusselator,reference,986,985,9,post_accept,python_objects_and_small_tensor_validation,0.042042415123432875,0.042042415123432875,1845
brusselator_0981_1000,brusselator,reference,986,985,9,post_accept,refinement_fixed_polynomial,0.5674855625256896,0.568005321547389,351
brusselator_0981_1000,brusselator,reference,986,985,9,post_accept,refinement_dynamic,0.05550644639879465,1.3280473263002932,10
brusselator_0981_1000,brusselator,reference,986,985,9,boundary,python_objects_and_small_tensor_validation,0.06563007133081555,0.06563007133081555,1913
brusselator_0981_1000,brusselator,reference,986,985,9,boundary,boundary_endpoint,0.2593036056496203,1.1298590288497508,2
brusselator_0981_1000,brusselator,reference,986,985,9,history,python_objects_and_small_tensor_validation,0.39080690778791904,0.39080690778791904,12346
brusselator_0981_1000,brusselator,reference,986,985,9,history,cross_step_history,0.41411844408139586,0.8049253518693149,2
brusselator_0981_1000,brusselator,reference,986,985,9,other_solve,unwrapped_dispatch_and_other,0.019633213989436626,0.019633213989436626,1
brusselator_0981_1000,brusselator,reference,987,986,9,other_solve,python_objects_and_small_tensor_validation,0.016870378982275724,0.016870378982275724,540
brusselator_0981_1000,brusselator,reference,987,986,9,candidate,python_objects_and_small_tensor_validation,0.011297693476080894,0.011297693476080894,614
brusselator_0981_1000,brusselator,reference,987,986,9,candidate,polynomial_multiply_truncate_range,0.1789882704615593,0.17913592839613557,108
brusselator_0981_1000,brusselator,reference,987,986,9,candidate,candidate_polynomial,0.016319151036441326,0.20660511497408152,1
brusselator_0981_1000,brusselator,reference,987,986,9,other_solve,polynomial_multiply_truncate_range,0.09280558815225959,0.09288371214643121,58
brusselator_0981_1000,brusselator,reference,987,986,9,other_solve,initial_remainder,0.005946990568190813,0.07375381281599402,1
brusselator_0981_1000,brusselator,reference,987,986,9,post_accept,python_objects_and_small_tensor_validation,0.04220081865787506,0.04220081865787506,1845
brusselator_0981_1000,brusselator,reference,987,986,9,post_accept,refinement_fixed_polynomial,0.5717571340501308,0.5722658922895789,351
brusselator_0981_1000,brusselator,reference,987,986,9,post_accept,refinement_dynamic,0.055603782180696726,1.337088561616838,10
brusselator_0981_1000,brusselator,reference,987,986,9,boundary,python_objects_and_small_tensor_validation,0.0654099602252245,0.0654099602252245,1913
brusselator_0981_1000,brusselator,reference,987,986,9,boundary,boundary_endpoint,0.19154833909124136,1.0593684809282422,2
brusselator_0981_1000,brusselator,reference,987,986,9,history,python_objects_and_small_tensor_validation,0.38896742975339293,0.38896742975339293,12350
brusselator_0981_1000,brusselator,reference,987,986,9,history,cross_step_history,0.4134427518583834,0.8024101816117764,2
brusselator_0981_1000,brusselator,reference,987,986,9,other_solve,unwrapped_dispatch_and_other,0.019723234698176384,0.019723234698176384,1
brusselator_0981_1000,brusselator,reference,988,987,9,other_solve,python_objects_and_small_tensor_validation,0.016806306783109903,0.016806306783109903,540
brusselator_0981_1000,brusselator,reference,988,987,9,candidate,python_objects_and_small_tensor_validation,0.011398316826671362,0.011398316826671362,614
brusselator_0981_1000,brusselator,reference,988,987,9,candidate,polynomial_multiply_truncate_range,0.17933912947773933,0.17949592135846615,108
brusselator_0981_1000,brusselator,reference,988,987,9,candidate,candidate_polynomial,0.016380008775740862,0.20711745508015156,1
brusselator_0981_1000,brusselator,reference,988,987,9,other_solve,polynomial_multiply_truncate_range,0.09273900417611003,0.0928186709061265,58
brusselator_0981_1000,brusselator,reference,988,987,9,other_solve,initial_remainder,0.00596001697704196,0.07373154489323497,1
brusselator_0981_1000,brusselator,reference,988,987,9,post_accept,python_objects_and_small_tensor_validation,0.04222251055762172,0.04222251055762172,1845
brusselator_0981_1000,brusselator,reference,988,987,9,post_accept,refinement_fixed_polynomial,0.5746539859101176,0.5751657066866755,351
brusselator_0981_1000,brusselator,reference,988,987,9,post_accept,refinement_dynamic,0.055835699662566185,1.3433867911808193,10
brusselator_0981_1000,brusselator,reference,988,987,9,boundary,python_objects_and_small_tensor_validation,0.06579825235530734,0.06579825235530734,1913
brusselator_0981_1000,brusselator,reference,988,987,9,boundary,boundary_endpoint,0.1942035397514701,1.1316234320402145,2
brusselator_0981_1000,brusselator,reference,988,987,9,history,python_objects_and_small_tensor_validation,0.452569458168,0.452569458168,12354
brusselator_0981_1000,brusselator,reference,988,987,9,history,cross_step_history,0.4190521817654371,0.8716216399334371,2
brusselator_0981_1000,brusselator,reference,988,987,9,other_solve,unwrapped_dispatch_and_other,0.019682067912071943,0.019682067912071943,1
brusselator_0981_1000,brusselator,reference,989,988,9,other_solve,python_objects_and_small_tensor_validation,0.017181184142827988,0.017181184142827988,540
brusselator_0981_1000,brusselator,reference,989,988,9,candidate,python_objects_and_small_tensor_validation,0.011414348147809505,0.011414348147809505,614
brusselator_0981_1000,brusselator,reference,989,988,9,candidate,polynomial_multiply_truncate_range,0.18025117926299572,0.18039891915395856,108
brusselator_0981_1000,brusselator,reference,989,988,9,candidate,candidate_polynomial,0.016332570929080248,0.20799809833988547,1
brusselator_0981_1000,brusselator,reference,989,988,9,other_solve,polynomial_multiply_truncate_range,0.09568248083814979,0.09576299553737044,58
brusselator_0981_1000,brusselator,reference,989,988,9,other_solve,initial_remainder,0.006084389518946409,0.07583152316510677,1
brusselator_0981_1000,brusselator,reference,989,988,9,post_accept,python_objects_and_small_tensor_validation,0.0428659119643271,0.0428659119643271,1845
brusselator_0981_1000,brusselator,reference,989,988,9,post_accept,refinement_fixed_polynomial,0.579863054677844,0.5803675819188356,351
brusselator_0981_1000,brusselator,reference,989,988,9,post_accept,refinement_dynamic,0.05624744016677141,1.3557580206543207,10
brusselator_0981_1000,brusselator,reference,989,988,9,boundary,python_objects_and_small_tensor_validation,0.06505329767242074,0.06505329767242074,1913
brusselator_0981_1000,brusselator,reference,989,988,9,boundary,boundary_endpoint,0.2533223507925868,1.128735780250281,2
brusselator_0981_1000,brusselator,reference,989,988,9,history,python_objects_and_small_tensor_validation,0.3903238452039659,0.3903238452039659,12358
brusselator_0981_1000,brusselator,reference,989,988,9,history,cross_step_history,0.42003628658130765,0.8103601317852736,2
brusselator_0981_1000,brusselator,reference,989,988,9,other_solve,unwrapped_dispatch_and_other,0.020033714827150106,0.020033714827150106,1
brusselator_0981_1000,brusselator,reference,990,989,9,other_solve,python_objects_and_small_tensor_validation,0.01691168872639537,0.01691168872639537,540
brusselator_0981_1000,brusselator,reference,990,989,9,candidate,python_objects_and_small_tensor_validation,0.01140645332634449,0.01140645332634449,614
brusselator_0981_1000,brusselator,reference,990,989,9,candidate,polynomial_multiply_truncate_range,0.1790505750104785,0.17919871490448713,108
brusselator_0981_1000,brusselator,reference,990,989,9,candidate,candidate_polynomial,0.01637652050703764,0.20683354884386063,1
brusselator_0981_1000,brusselator,reference,990,989,9,other_solve,polynomial_multiply_truncate_range,0.09376498404890299,0.0938445134088397,58
brusselator_0981_1000,brusselator,reference,990,989,9,other_solve,initial_remainder,0.005956553854048252,0.07419395307078958,1
brusselator_0981_1000,brusselator,reference,990,989,9,post_accept,python_objects_and_small_tensor_validation,0.044103953056037426,0.044103953056037426,1845
brusselator_0981_1000,brusselator,reference,990,989,9,post_accept,refinement_fixed_polynomial,0.5953794927336276,0.5958965932950377,351
brusselator_0981_1000,brusselator,reference,990,989,9,post_accept,refinement_dynamic,0.058136601466685534,1.3930987515486777,10
brusselator_0981_1000,brusselator,reference,990,989,9,boundary,python_objects_and_small_tensor_validation,0.0687046074308455,0.0687046074308455,1913
brusselator_0981_1000,brusselator,reference,990,989,9,boundary,boundary_endpoint,0.25790536031126976,1.1399136818945408,2
brusselator_0981_1000,brusselator,reference,990,989,9,history,python_objects_and_small_tensor_validation,0.3929699482396245,0.3929699482396245,12417
brusselator_0981_1000,brusselator,reference,990,989,9,history,cross_step_history,0.420333765912801,0.8133037141524255,2
brusselator_0981_1000,brusselator,reference,990,989,9,other_solve,unwrapped_dispatch_and_other,0.01964695006608963,0.01964695006608963,1
brusselator_0981_1000,brusselator,reference,991,990,9,other_solve,python_objects_and_small_tensor_validation,0.01684511685743928,0.01684511685743928,540
brusselator_0981_1000,brusselator,reference,991,990,9,candidate,python_objects_and_small_tensor_validation,0.011775159742683172,0.011775159742683172,614
brusselator_0981_1000,brusselator,reference,991,990,9,candidate,polynomial_multiply_truncate_range,0.18213801877573133,0.18228712677955627,108
brusselator_0981_1000,brusselator,reference,991,990,9,candidate,candidate_polynomial,0.016514160204678774,0.21042733872309327,1
brusselator_0981_1000,brusselator,reference,991,990,9,other_solve,polynomial_multiply_truncate_range,0.09310870291665196,0.09318781038746238,58
brusselator_0981_1000,brusselator,reference,991,990,9,other_solve,initial_remainder,0.005998844746500254,0.07395996805280447,1
brusselator_0981_1000,brusselator,reference,991,990,9,post_accept,python_objects_and_small_tensor_validation,0.04251805646345019,0.04251805646345019,1845
brusselator_0981_1000,brusselator,reference,991,990,9,post_accept,refinement_fixed_polynomial,0.575221277307719,0.5757336691021919,351
brusselator_0981_1000,brusselator,reference,991,990,9,post_accept,refinement_dynamic,0.056086321361362934,1.3456156658940017,10
brusselator_0981_1000,brusselator,reference,991,990,9,boundary,python_objects_and_small_tensor_validation,0.06511176144704223,0.06511176144704223,1913
brusselator_0981_1000,brusselator,reference,991,990,9,boundary,boundary_endpoint,0.1943544363602996,1.090067162644118,2
brusselator_0981_1000,brusselator,reference,991,990,9,history,python_objects_and_small_tensor_validation,0.40139917749911547,0.40139917749911547,12468
brusselator_0981_1000,brusselator,reference,991,990,9,history,cross_step_history,0.4292017873376608,0.8306009648367763,2
brusselator_0981_1000,brusselator,reference,991,990,9,other_solve,unwrapped_dispatch_and_other,0.01981243258342147,0.01981243258342147,1
brusselator_0981_1000,brusselator,reference,992,991,9,other_solve,python_objects_and_small_tensor_validation,0.017380764242261648,0.017380764242261648,552
brusselator_0981_1000,brusselator,reference,992,991,9,candidate,python_objects_and_small_tensor_validation,0.011453505605459213,0.011453505605459213,614
brusselator_0981_1000,brusselator,reference,992,991,9,candidate,polynomial_multiply_truncate_range,0.17871524533256888,0.17886480083689094,108
brusselator_0981_1000,brusselator,reference,992,991,9,candidate,candidate_polynomial,0.01643963297829032,0.20660838391631842,1
brusselator_0981_1000,brusselator,reference,992,991,9,other_solve,polynomial_multiply_truncate_range,0.09291429910808802,0.0929939653724432,58
brusselator_0981_1000,brusselator,reference,992,991,9,other_solve,initial_remainder,0.005965203512459993,0.07390218088403344,1
brusselator_0981_1000,brusselator,reference,992,991,9,post_accept,python_objects_and_small_tensor_validation,0.04321176232770085,0.04321176232770085,1845
brusselator_0981_1000,brusselator,reference,992,991,9,post_accept,refinement_fixed_polynomial,0.580434896517545,0.5809405939653516,351
brusselator_0981_1000,brusselator,reference,992,991,9,post_accept,refinement_dynamic,0.056651164311915636,1.3585502286441624,10
brusselator_0981_1000,brusselator,reference,992,991,9,boundary,python_objects_and_small_tensor_validation,0.06605868274345994,0.06605868274345994,1913
brusselator_0981_1000,brusselator,reference,992,991,9,boundary,boundary_endpoint,0.1936803269200027,1.1590162278153002,2
brusselator_0981_1000,brusselator,reference,992,991,9,history,python_objects_and_small_tensor_validation,0.4656399176456034,0.4656399176456034,12512
brusselator_0981_1000,brusselator,reference,992,991,9,history,cross_step_history,0.43363730050623417,0.8992772181518376,2
brusselator_0981_1000,brusselator,reference,992,991,9,other_solve,unwrapped_dispatch_and_other,0.020055167376995087,0.020055167376995087,1
brusselator_0981_1000,brusselator,reference,993,992,9,other_solve,python_objects_and_small_tensor_validation,0.017935339361429214,0.017935339361429214,552
brusselator_0981_1000,brusselator,reference,993,992,9,candidate,python_objects_and_small_tensor_validation,0.011642229743301868,0.011642229743301868,614
brusselator_0981_1000,brusselator,reference,993,992,9,candidate,polynomial_multiply_truncate_range,0.1840025819838047,0.18415231024846435,108
brusselator_0981_1000,brusselator,reference,993,992,9,candidate,candidate_polynomial,0.0167001411318779,0.21234495285898447,1
brusselator_0981_1000,brusselator,reference,993,992,9,other_solve,polynomial_multiply_truncate_range,0.09687270596623421,0.09695442207157612,58
brusselator_0981_1000,brusselator,reference,993,992,9,other_solve,initial_remainder,0.006287686992436647,0.07716505415737629,1
brusselator_0981_1000,brusselator,reference,993,992,9,post_accept,python_objects_and_small_tensor_validation,0.04338853573426604,0.04338853573426604,1845
brusselator_0981_1000,brusselator,reference,993,992,9,post_accept,refinement_fixed_polynomial,0.5853768149390817,0.5858874465338886,351
brusselator_0981_1000,brusselator,reference,993,992,9,post_accept,refinement_dynamic,0.0569600616581738,1.3693344425410032,10
brusselator_0981_1000,brusselator,reference,993,992,9,boundary,python_objects_and_small_tensor_validation,0.06831593764945865,0.06831593764945865,1913
brusselator_0981_1000,brusselator,reference,993,992,9,boundary,boundary_endpoint,0.26559937838464975,1.1785918879322708,2
brusselator_0981_1000,brusselator,reference,993,992,9,history,python_objects_and_small_tensor_validation,0.4106447584927082,0.4106447584927082,12516
brusselator_0981_1000,brusselator,reference,993,992,9,history,cross_step_history,0.43403181340545416,0.8446765718981624,2
brusselator_0981_1000,brusselator,reference,993,992,9,other_solve,unwrapped_dispatch_and_other,0.020374650601297617,0.020374650601297617,1
brusselator_0981_1000,brusselator,reference,994,993,9,other_solve,python_objects_and_small_tensor_validation,0.017616909462958574,0.017616909462958574,552
brusselator_0981_1000,brusselator,reference,994,993,9,candidate,python_objects_and_small_tensor_validation,0.01165188243612647,0.01165188243612647,614
brusselator_0981_1000,brusselator,reference,994,993,9,candidate,polynomial_multiply_truncate_range,0.1817683530971408,0.18192970845848322,108
brusselator_0981_1000,brusselator,reference,994,993,9,candidate,candidate_polynomial,0.016693320125341415,0.21011355565860868,1
brusselator_0981_1000,brusselator,reference,994,993,9,other_solve,polynomial_multiply_truncate_range,0.09391143312677741,0.09399126144126058,58
brusselator_0981_1000,brusselator,reference,994,993,9,other_solve,initial_remainder,0.006072529125958681,0.07432715781033039,1
brusselator_0981_1000,brusselator,reference,994,993,9,post_accept,python_objects_and_small_tensor_validation,0.04425453068688512,0.04425453068688512,1845
brusselator_0981_1000,brusselator,reference,994,993,9,post_accept,refinement_fixed_polynomial,0.5980382906273007,0.5985751212574542,351
brusselator_0981_1000,brusselator,reference,994,993,9,post_accept,refinement_dynamic,0.058038726914674044,1.3985481075942516,10
brusselator_0981_1000,brusselator,reference,994,993,9,boundary,python_objects_and_small_tensor_validation,0.06654576817527413,0.06654576817527413,1913
brusselator_0981_1000,brusselator,reference,994,993,9,boundary,boundary_endpoint,0.25896293576806784,1.1635873089544475,2
brusselator_0981_1000,brusselator,reference,994,993,9,history,python_objects_and_small_tensor_validation,0.40590079594403505,0.40590079594403505,12520
brusselator_0981_1000,brusselator,reference,994,993,9,history,cross_step_history,0.4321778090670705,0.8380786050111055,2
brusselator_0981_1000,brusselator,reference,994,993,9,other_solve,unwrapped_dispatch_and_other,0.020311131607741117,0.020311131607741117,1
brusselator_0981_1000,brusselator,reference,995,994,9,other_solve,python_objects_and_small_tensor_validation,0.017861822620034218,0.017861822620034218,552
brusselator_0981_1000,brusselator,reference,995,994,9,candidate,python_objects_and_small_tensor_validation,0.011466378346085548,0.011466378346085548,614
brusselator_0981_1000,brusselator,reference,995,994,9,candidate,polynomial_multiply_truncate_range,0.18050780426710844,0.1806562845595181,108
brusselator_0981_1000,brusselator,reference,995,994,9,candidate,candidate_polynomial,0.016514083370566368,0.20848826598376036,1
brusselator_0981_1000,brusselator,reference,995,994,9,other_solve,polynomial_multiply_truncate_range,0.09520864533260465,0.09528851415961981,58
brusselator_0981_1000,brusselator,reference,995,994,9,other_solve,initial_remainder,0.0061000739224255085,0.07565206615254283,1
brusselator_0981_1000,brusselator,reference,995,994,9,post_accept,python_objects_and_small_tensor_validation,0.04371260106563568,0.04371260106563568,1845
brusselator_0981_1000,brusselator,reference,995,994,9,post_accept,refinement_fixed_polynomial,0.5872513931244612,0.5877953190356493,351
brusselator_0981_1000,brusselator,reference,995,994,9,post_accept,refinement_dynamic,0.05701344786211848,1.3738821614533663,10
brusselator_0981_1000,brusselator,reference,995,994,9,boundary,python_objects_and_small_tensor_validation,0.0674086231738329,0.0674086231738329,1913
brusselator_0981_1000,brusselator,reference,995,994,9,boundary,boundary_endpoint,0.19947590492665768,1.0973233617842197,2
brusselator_0981_1000,brusselator,reference,995,994,9,history,python_objects_and_small_tensor_validation,0.4020120589993894,0.4020120589993894,12524
