window,plant,execution_mode,instrumentation,step,history_before,replay_calls,solve_seconds,prepared_plan_count,prepared_operation_count,prepared_operation_hits,prepared_plan_setup_s
van_der_pol_0091_0110,van_der_pol,reference,production_diagnostic,99,98,4,0.7007418177090585,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,production_diagnostic,100,99,4,0.6899404781870544,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,production_diagnostic,101,0,4,0.6675074272789061,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,production_diagnostic,102,1,4,0.6459533721208572,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,production_diagnostic,103,2,4,0.6644135760143399,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,production_diagnostic,104,3,4,0.6543510318733752,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,production_diagnostic,105,4,4,0.6524793938733637,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,production_diagnostic,106,5,4,0.6653092261403799,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,production_diagnostic,107,6,4,0.6582322609610856,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,production_diagnostic,108,7,4,0.6517911138944328,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,production_diagnostic,109,8,4,0.6516806520521641,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,production_diagnostic,110,9,4,0.6699401261284947,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,scoped,91,90,4,0.7041948838159442,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,scoped,92,91,4,0.7106132823973894,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,scoped,93,92,4,0.7286304808221757,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,scoped,94,93,4,0.7032893989235163,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,scoped,95,94,4,0.7051092581823468,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,scoped,96,95,4,0.7208318798802793,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,scoped,97,96,4,0.707440550904721,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,scoped,98,97,4,0.7054585721343756,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,scoped,99,98,4,0.7224733070470393,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,scoped,100,99,4,0.7068578880280256,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,scoped,101,0,4,0.6909387707710266,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,scoped,102,1,4,0.6807029750198126,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,scoped,103,2,4,0.6676048352383077,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,scoped,104,3,4,0.6705639939755201,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,scoped,105,4,4,0.6833132156170905,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,scoped,106,5,4,0.673632132820785,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,scoped,107,6,4,0.6776834218762815,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,scoped,108,7,4,0.6998515040613711,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,scoped,109,8,4,0.6745687397196889,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,scoped,110,9,4,0.6748057031072676,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,cprofile,91,90,4,0.9106008862145245,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,cprofile,92,91,4,0.8974189702421427,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,cprofile,93,92,4,0.9584146179258823,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,cprofile,94,93,4,0.9051110278815031,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,cprofile,95,94,4,0.8916840073652565,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,cprofile,96,95,4,0.9092521290294826,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,cprofile,97,96,4,0.9047706909477711,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,cprofile,98,97,4,0.9091398692689836,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,cprofile,99,98,4,0.9061423703096807,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,cprofile,100,99,4,0.906495320610702,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,cprofile,101,0,4,0.8709052889607847,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,cprofile,102,1,4,0.8551390492357314,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,cprofile,103,2,4,0.8575107920914888,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,cprofile,104,3,4,0.8422757401131094,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,cprofile,105,4,4,0.8632719512097538,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,cprofile,106,5,4,0.8492434159852564,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,cprofile,107,6,4,0.8577595758251846,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,cprofile,108,7,4,0.862619127612561,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,cprofile,109,8,4,0.8515599989332259,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,reference,cprofile,110,9,4,0.8886331459507346,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,production_diagnostic,91,90,4,0.6943416651338339,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,production_diagnostic,92,91,4,0.6798967490904033,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,production_diagnostic,93,92,4,0.6936554070562124,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,production_diagnostic,94,93,4,0.6800169278867543,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,production_diagnostic,95,94,4,0.6828441112302244,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,production_diagnostic,96,95,4,0.6930495551787317,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,production_diagnostic,97,96,4,0.6870756642892957,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,production_diagnostic,98,97,4,0.6900226436555386,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,production_diagnostic,99,98,4,0.7442898717708886,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,production_diagnostic,100,99,4,0.6807316862978041,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,production_diagnostic,101,0,4,0.6633322257548571,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,production_diagnostic,102,1,4,0.6473900661803782,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,production_diagnostic,103,2,4,0.6585896471515298,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,production_diagnostic,104,3,4,0.6551004112698138,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,production_diagnostic,105,4,4,0.6495691547170281,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,production_diagnostic,106,5,4,0.6682449891231954,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,production_diagnostic,107,6,4,0.6490101329982281,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,production_diagnostic,108,7,4,0.6524038608185947,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,production_diagnostic,109,8,4,0.6593231549486518,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,production_diagnostic,110,9,4,0.6580968382768333,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,scoped,91,90,4,0.7105309460312128,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,scoped,92,91,4,0.7139874980784953,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,scoped,93,92,4,0.7126903608441353,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,scoped,94,93,4,0.7060181070119143,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,scoped,95,94,4,0.7140678907744586,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,scoped,96,95,4,0.7026699790731072,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,scoped,97,96,4,0.7086404841393232,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,scoped,98,97,4,0.7186979642137885,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,scoped,99,98,4,0.7070289580151439,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,scoped,100,99,4,0.7039034436456859,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,scoped,101,0,4,0.7002005991525948,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,scoped,102,1,4,0.6749496329575777,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,scoped,103,2,4,0.6752558099105954,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,scoped,104,3,4,0.6785973771475255,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,scoped,105,4,4,0.6780613618902862,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,scoped,106,5,4,0.6705784536898136,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,scoped,107,6,4,0.673162009101361,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,scoped,108,7,4,0.6934864679351449,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,scoped,109,8,4,0.6711254878900945,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,scoped,110,9,4,0.6713901469483972,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,cprofile,91,90,4,0.9087935760617256,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,cprofile,92,91,4,0.8992655561305583,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,cprofile,93,92,4,0.9017103598453104,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,cprofile,94,93,4,0.90366385364905,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,cprofile,95,94,4,0.908285278826952,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,cprofile,96,95,4,0.8961467291228473,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,cprofile,97,96,4,0.9432067950256169,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,cprofile,98,97,4,0.9079894758760929,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,cprofile,99,98,4,0.89936488494277,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,cprofile,100,99,4,0.9008434270508587,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,cprofile,101,0,4,0.8650994850322604,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,cprofile,102,1,4,0.8449735632166266,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,cprofile,103,2,4,0.8664732552133501,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,cprofile,104,3,4,0.8514346550218761,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,cprofile,105,4,4,0.8625358999706805,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,cprofile,106,5,4,0.8565351339057088,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,cprofile,107,6,4,0.8548139170743525,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,cprofile,108,7,4,0.8602877161465585,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,cprofile,109,8,4,0.8514811340719461,0,0,0,0.0
van_der_pol_0091_0110,van_der_pol,prepared_remainder_replay,cprofile,110,9,4,0.860503887757659,0,0,0,0.0
