lane,tool,segment_index,physical_time,controller_period,state,enclosure_kind,margin_min,margin_median,margin_p95,margin_max
common_control_plant_replay,xiangru,102,10.200000000000001,11,x3,tube,0.9986411777371471,1.0454425942334715,1.0850167391277035,1.0969830692370697
common_control_plant_replay,torch,102,10.200000000000001,11,x4,tube,1.7828787062625784,1.8461662971218833,1.8714184163235354,1.87769057237592
common_control_plant_replay,xiangru,102,10.200000000000001,11,x4,tube,1.782878706268498,1.8534295030093526,1.878954071617158,1.8881392233082497
common_control_plant_replay,torch,103,10.3,11,x1,endpoint,1.896631883781488,1.935597805464727,1.9572581191470082,1.96127394386166
common_control_plant_replay,xiangru,103,10.3,11,x1,endpoint,1.8966092189310528,1.9355755150938734,1.9572495146539937,1.961254877896648
common_control_plant_replay,torch,103,10.3,11,x2,endpoint,1.3506655322896246,1.404590028077541,1.4459246867301068,1.459335752479599
common_control_plant_replay,xiangru,103,10.3,11,x2,endpoint,1.3505419663840805,1.4044772965189551,1.4458202674831973,1.4592447885785478
common_control_plant_replay,torch,103,10.3,11,x3,endpoint,1.0030882090197426,1.0501505143916932,1.0872699625634803,1.099562366993437
common_control_plant_replay,xiangru,103,10.3,11,x3,endpoint,1.0030882090297295,1.0501505144016636,1.087269962573437,1.0995623670033894
common_control_plant_replay,torch,103,10.3,11,x4,endpoint,1.675452754727254,1.7512821728817065,1.8093500504848175,1.8257115326300624
common_control_plant_replay,xiangru,103,10.3,11,x4,endpoint,1.6754527547371363,1.7512821728915597,1.8093500504946318,1.825711532639874
common_control_plant_replay,torch,103,10.3,11,x1,tube,1.8912731078356166,1.9172272526940433,1.9284205402918608,1.9324172414925833
common_control_plant_replay,xiangru,103,10.3,11,x1,tube,1.8946695197462151,1.9188428462526679,1.9323319847417184,1.9325997985853431
common_control_plant_replay,torch,103,10.3,11,x2,tube,1.3407569957989498,1.3955584872955353,1.4373431182644505,1.4510790701930836
common_control_plant_replay,xiangru,103,10.3,11,x2,tube,1.3449874110348747,1.3986584460234743,1.4412579305765636,1.455062932402683
common_control_plant_replay,torch,103,10.3,11,x3,tube,0.9920836307374907,1.0390217962181065,1.079276887604301,1.09103668237091
common_control_plant_replay,xiangru,103,10.3,11,x3,tube,0.9993677852473086,1.0465909168372747,1.0840358662114995,1.0963814042856022
common_control_plant_replay,torch,103,10.3,11,x4,tube,1.67545275472725,1.7512821728817034,1.8093500504848152,1.82571153263006
common_control_plant_replay,xiangru,103,10.3,11,x4,tube,1.6754527547371363,1.7512821728915597,1.8093500504946318,1.825711532639874
common_control_plant_replay,torch,104,10.4,11,x1,endpoint,1.8400800602931118,1.8791610208344027,1.9086404861683723,1.9161440320774084
common_control_plant_replay,xiangru,104,10.4,11,x1,endpoint,1.8400365504171499,1.8791223783683673,1.9086060854251672,1.9161079036654056
common_control_plant_replay,torch,104,10.4,11,x2,endpoint,1.3624408991562935,1.415013907763072,1.4555559060497303,1.4686823348629359
common_control_plant_replay,xiangru,104,10.4,11,x2,endpoint,1.362234366908584,1.414827929715904,1.4553835368956027,1.468531971312825
common_control_plant_replay,torch,104,10.4,11,x3,endpoint,1.011255664090429,1.057588227483172,1.0927572823668468,1.1053226274732402
common_control_plant_replay,xiangru,104,10.4,11,x3,endpoint,1.011255664104843,1.057588227497574,1.0927572823812182,1.1053226274876065
common_control_plant_replay,torch,104,10.4,11,x4,endpoint,1.568026803191689,1.649419740864419,1.7108893840834904,1.7263510435783151
common_control_plant_replay,xiangru,104,10.4,11,x4,endpoint,1.5680268032058746,1.6494197408785638,1.7108893840975812,1.726351043592402
common_control_plant_replay,torch,104,10.4,11,x1,tube,1.837030363470606,1.8763147057752376,1.905981803420205,1.9135092344286353
common_control_plant_replay,xiangru,104,10.4,11,x1,tube,1.837206983695677,1.8764936529708955,1.906159322803174,1.9136858388099096
common_control_plant_replay,torch,104,10.4,11,x2,tube,1.3458979577301506,1.3998874085612614,1.4412937912618806,1.4548834282736656
common_control_plant_replay,xiangru,104,10.4,11,x2,tube,1.3503681622699748,1.4043202235385335,1.4456730879907698,1.4591088085458601
common_control_plant_replay,torch,104,10.4,11,x3,tube,0.9910003724432845,1.0388221652034095,1.0765259384562182,1.088789814908401
common_control_plant_replay,xiangru,104,10.4,11,x3,tube,1.0030882090307296,1.0501505144026635,1.087269962574437,1.0995623670043895
common_control_plant_replay,torch,104,10.4,11,x4,tube,1.568026803191684,1.6494197408644147,1.7108893840834871,1.7263510435783118
common_control_plant_replay,xiangru,104,10.4,11,x4,tube,1.5680268032058748,1.6494197408785638,1.7108893840975812,1.726351043592402
common_control_plant_replay,torch,105,10.5,11,x1,endpoint,1.7858074639116117,1.8240931559920952,1.8548957010099951,1.8604346602363733
common_control_plant_replay,xiangru,105,10.5,11,x1,endpoint,1.7857326827254099,1.8240257944026745,1.8548401231387281,1.8603770052645006
common_control_plant_replay,torch,105,10.5,11,x2,endpoint,1.380302750440349,1.4315058636311884,1.4703610248106034,1.4830808263108461
common_control_plant_replay,xiangru,105,10.5,11,x2,endpoint,1.3799764821968168,1.4312387563124926,1.4700909538197175,1.48284442778856
common_control_plant_replay,torch,105,10.5,11,x3,endpoint,1.026863966725614,1.0737889453772698,1.1047127948937492,1.1174448133882788
common_control_plant_replay,xiangru,105,10.5,11,x3,endpoint,1.026863966744913,1.0737889453965372,1.1047127949129893,1.117444813407513
common_control_plant_replay,torch,105,10.5,11,x4,endpoint,1.4606008516558862,1.5464380710051087,1.6124287176819296,1.6269905545263335
common_control_plant_replay,xiangru,105,10.5,11,x4,endpoint,1.4606008516747129,1.5464380710238714,1.6124287177006305,1.62699055454503
common_control_plant_replay,torch,105,10.5,11,x1,tube,1.7818866735837997,1.8203746240501288,1.8513814251496972,1.8569296297571836
common_control_plant_replay,xiangru,105,10.5,11,x1,tube,1.7820456877122015,1.8205375661349803,1.8515499147889567,1.8570966495974375
common_control_plant_replay,torch,105,10.5,11,x2,tube,1.3573501457783332,1.4099992588024295,1.450617498914681,1.4639335761702732
common_control_plant_replay,xiangru,105,10.5,11,x2,tube,1.3619993261584868,1.4146166097582653,1.4551859172250743,1.4683494505522163
common_control_plant_replay,torch,105,10.5,11,x3,tube,0.9973579617135775,1.0440643251421857,1.0803523230666474,1.0929048728811275
common_control_plant_replay,xiangru,105,10.5,11,x3,tube,1.011255664105843,1.0575882274985742,1.092757282382218,1.1053226274886065
common_control_plant_replay,torch,105,10.5,11,x4,tube,1.4606008516558797,1.5464380710051033,1.612428717681925,1.626990554526329
common_control_plant_replay,xiangru,105,10.5,11,x4,tube,1.460600851674713,1.5464380710238714,1.6124287177006305,1.62699055454503
common_control_plant_replay,torch,106,10.600000000000001,11,x1,endpoint,1.7343178869303946,1.770744106297157,1.8032665651983315,1.8067978333376464
common_control_plant_replay,xiangru,106,10.600000000000001,11,x1,endpoint,1.7341981590297975,1.7706343352840737,1.8031812257056705,1.8067101337630742
common_control_plant_replay,torch,106,10.600000000000001,11,x2,endpoint,1.4039798722509598,1.4523351463016063,1.4901069121712374,1.502304602375264
common_control_plant_replay,xiangru,106,10.600000000000001,11,x2,endpoint,1.4034888272426693,1.4518993116357315,1.4897026381474265,1.5019494439656276
common_control_plant_replay,torch,106,10.600000000000001,11,x3,endpoint,1.0499131169252727,1.0934946074797114,1.123136500144162,1.1359289247385271
common_control_plant_replay,xiangru,106,10.600000000000001,11,x3,endpoint,1.0499131169499498,1.0934946075043435,1.123136500168761,1.1359289247631192
common_control_plant_replay,torch,106,10.600000000000001,11,x4,endpoint,1.3531749001198454,1.4415783885993045,1.5139680512801346,1.5276300654741175
common_control_plant_replay,xiangru,106,10.600000000000001,11,x4,endpoint,1.3531749001436513,1.4415783886230404,1.5139680513037796,1.527630065497758
common_control_plant_replay,torch,106,10.600000000000001,11,x1,tube,1.729568627483126,1.766145376269531,1.7989347559694948,1.8024604969402074
common_control_plant_replay,xiangru,106,10.600000000000001,11,x1,tube,1.729695192582011,1.766281610344537,1.799084308641103,1.802608073108866
common_control_plant_replay,torch,106,10.600000000000001,11,x2,tube,1.3749116542240394,1.426306814826107,1.4651395925034956,1.4780598320098735
common_control_plant_replay,xiangru,106,10.600000000000001,11,x2,tube,1.379671464033573,1.4309826626100826,1.4698357659724963,1.4826090083362864
common_control_plant_replay,torch,106,10.600000000000001,11,x3,tube,1.0111563985483443,1.0589301091991241,1.0906469004005872,1.1033818562890643
common_control_plant_replay,xiangru,106,10.600000000000001,11,x3,tube,1.0268639667459132,1.0737889453975373,1.1047127949139894,1.1174448134085129
common_control_plant_replay,torch,106,10.600000000000001,11,x4,tube,1.3531749001198374,1.4415783885992979,1.5139680512801288,1.5276300654741117
common_control_plant_replay,xiangru,106,10.600000000000001,11,x4,tube,1.3531749001436513,1.4415783886230404,1.5139680513037796,1.527630065497758
common_control_plant_replay,torch,107,10.700000000000001,11,x1,endpoint,1.6860770142402917,1.7207797190143834,1.7542335921670085,1.7557356115585416
common_control_plant_replay,xiangru,107,10.700000000000001,11,x1,endpoint,1.6858946856584531,1.7206084081967186,1.754107001486814,1.7556063986469257
common_control_plant_replay,torch,107,10.700000000000001,11,x2,endpoint,1.433131769799553,1.4793747189873374,1.515085611560991,1.5260710343587451
common_control_plant_replay,xiangru,107,10.700000000000001,11,x2,endpoint,1.4324225511318498,1.4787430205427927,1.5144492889646368,1.525558187049481
common_control_plant_replay,torch,107,10.700000000000001,11,x3,endpoint,1.0804031146893793,1.123908179339665,1.1480283981180603,1.1607749615239606
common_control_plant_replay,xiangru,107,10.700000000000001,11,x3,endpoint,1.0804031147199633,1.1239081793702015,1.1480283981485424,1.1607749615544347
common_control_plant_replay,torch,107,10.700000000000001,11,x4,endpoint,1.2457489485835667,1.3357302969624927,1.4155073848781057,1.4282695764216677
common_control_plant_replay,xiangru,107,10.700000000000001,11,x4,endpoint,1.2457489486126896,1.3357302969915297,1.4155073849070292,1.428269576450586
common_control_plant_replay,torch,107,10.700000000000001,11,x1,tube,1.6805505531410063,1.7153924171128554,1.7491307140636283,1.7506124421705744
common_control_plant_replay,xiangru,107,10.700000000000001,11,x1,tube,1.680625885832535,1.7154782730310418,1.7492485397833788,1.7507277916034556
common_control_plant_replay,torch,107,10.700000000000001,11,x2,tube,1.3983100265131823,1.4467682827035764,1.4846264133876144,1.4970351814882221
common_control_plant_replay,xiangru,107,10.700000000000001,11,x2,tube,1.4031048726123316,1.4515563676092573,1.4893824879931825,1.5016545579486131
common_control_plant_replay,torch,107,10.700000000000001,11,x3,tube,1.0323956829475587,1.0773089060802339,1.1074096704580128,1.1202207651321858
common_control_plant_replay,xiangru,107,10.700000000000001,11,x3,tube,1.04991311695095,1.0934946075053436,1.1231365001697609,1.135928924764119
common_control_plant_replay,torch,107,10.700000000000001,11,x4,tube,1.2457489485835578,1.3357302969624847,1.4155073848780986,1.4282695764216606
common_control_plant_replay,xiangru,107,10.700000000000001,11,x4,tube,1.2457489486126896,1.3357302969915297,1.4155073849070292,1.428269576450586
common_control_plant_replay,torch,108,10.8,11,x1,endpoint,1.6415066487640466,1.6747388439784787,1.7086932062500177,1.7089252814070017
common_control_plant_replay,xiangru,108,10.8,11,x1,endpoint,1.641239454246809,1.6744970690038592,1.7085180795865733,1.7087598673582765
common_control_plant_replay,torch,108,10.8,11,x2,endpoint,1.4673506732013093,1.5108344542672971,1.5438776146802686,1.5540434145461215
common_control_plant_replay,xiangru,108,10.8,11,x2,endpoint,1.4663621530390305,1.510035641788488,1.5430856446136283,1.5533281182052414
common_control_plant_replay,torch,108,10.8,11,x3,endpoint,1.1126282254738709,1.155486942510981,1.1835439529826088,1.191982923744554
common_control_plant_replay,xiangru,108,10.8,11,x3,endpoint,1.11262822551093,1.15548694254794,1.183543953019693,1.1919829237814703
common_control_plant_replay,torch,108,10.8,11,x4,endpoint,1.13832299704705,1.2298822053254441,1.3170467184758428,1.3289090873689835
common_control_plant_replay,xiangru,108,10.8,11,x4,endpoint,1.138322997081828,1.2298822053601188,1.3170467185103785,1.3289090874035137
common_control_plant_replay,torch,108,10.8,11,x1,tube,1.635262434724105,1.668639697674247,1.7029824652560464,1.7032614382761742
common_control_plant_replay,xiangru,108,10.8,11,x1,tube,1.6352631854023114,1.6686636461323205,1.7030670319993382,1.7033428598589428
common_control_plant_replay,torch,108,10.8,11,x2,tube,1.4272032675124384,1.4735727867861694,1.5092079992700267,1.5205764393736811
common_control_plant_replay,xiangru,108,10.8,11,x2,tube,1.4319509003059006,1.4783181830336614,1.5140178824410824,1.5251974816000085
common_control_plant_replay,torch,108,10.8,11,x3,tube,1.0610758149111954,1.1055837722496042,1.1306406332388987,1.143421599410468
common_control_plant_replay,xiangru,108,10.8,11,x3,tube,1.0804031147209634,1.1239081793712016,1.1480283981495425,1.1607749615554348
common_control_plant_replay,torch,108,10.8,11,x4,tube,1.1383229970470399,1.229882205325435,1.3170467184758345,1.3289090873689755
common_control_plant_replay,xiangru,108,10.8,11,x4,tube,1.138322997081828,1.2298822053601188,1.3170467185103785,1.3289090874035139
common_control_plant_replay,torch,109,10.9,11,x1,endpoint,1.5957358751122743,1.6312259163517513,1.6681545974309036,1.6702333711984043
common_control_plant_replay,xiangru,109,10.9,11,x1,endpoint,1.5953791375379347,1.63086117976893,1.667922311069896,1.6699822176621628
common_control_plant_replay,torch,109,10.9,11,x2,endpoint,1.5061655909481793,1.5454889493127375,1.576569059142635,1.5858340403748128
common_control_plant_replay,xiangru,109,10.9,11,x2,endpoint,1.5048305358410408,1.5443535099811854,1.5755007810654047,1.584866752447587
common_control_plant_replay,torch,109,10.9,11,x3,endpoint,1.1487869962187394,1.1971116783494877,1.2266126737635836,1.2329546047817652
common_control_plant_replay,xiangru,109,10.9,11,x3,endpoint,1.148786996262845,1.1971116783935412,1.226612673807738,1.232954604825928
common_control_plant_replay,torch,109,10.9,11,x4,endpoint,1.0308970455102955,1.1240341136881598,1.2185860520733456,1.2295485983160659
common_control_plant_replay,xiangru,109,10.9,11,x4,endpoint,1.0308970455510664,1.1240341137288081,1.2185860521138279,1.229548598356542
common_control_plant_replay,torch,109,10.9,11,x1,tube,1.5887652578149514,1.6243883714164515,1.6617840125062164,1.663961739199
common_control_plant_replay,xiangru,109,10.9,11,x1,tube,1.588682593143593,1.6243129702408183,1.661807544299577,1.6639659204958708
common_control_plant_replay,torch,109,10.9,11,x2,tube,1.4611828075552324,1.5049332413532315,1.5379965542621803,1.548346516032534
common_control_plant_replay,xiangru,109,10.9,11,x2,tube,1.4657953756157152,1.509561488672187,1.5426220522430898,1.5528960584031055
common_control_plant_replay,torch,109,10.9,11,x3,tube,1.091729843661324,1.1360552065472602,1.162626709997567,1.1729843591238844
common_control_plant_replay,xiangru,109,10.9,11,x3,tube,1.11262822551193,1.15548694254894,1.1835439530206928,1.1919829237824702
common_control_plant_replay,torch,109,10.9,11,x4,tube,1.030897045510284,1.124034113688149,1.2185860520733365,1.2295485983160566
common_control_plant_replay,xiangru,109,10.9,11,x4,tube,1.0308970455510664,1.1240341137288081,1.2185860521138279,1.229548598356542
common_control_plant_replay,torch,110,11.0,11,x1,endpoint,1.5536218986595682,1.5926949950094769,1.63135823031844,1.6353483698273261
common_control_plant_replay,xiangru,110,11.0,11,x1,endpoint,1.5531257314000038,1.5921895927835497,1.6310365598588281,1.634999708630059
common_control_plant_replay,torch,110,11.0,11,x2,endpoint,1.5490480234227988,1.5848813806771824,1.6127126670736869,1.6210086019470396
common_control_plant_replay,xiangru,110,11.0,11,x2,endpoint,1.5472948338771446,1.5833405317160478,1.6113110339293493,1.6197368094245994
common_control_plant_replay,torch,110,11.0,11,x3,endpoint,1.1907846731749738,1.2450965066135444,1.2807877452835004,1.2881684836421217
common_control_plant_replay,xiangru,110,11.0,11,x3,endpoint,1.1907846732267793,1.2450965066652082,1.280787745335354,1.2881684836940015
common_control_plant_replay,torch,110,11.0,11,x4,endpoint,0.9234710939733028,1.0189749165303095,1.1201253856706146,1.1301881092629134
common_control_plant_replay,xiangru,110,11.0,11,x4,endpoint,0.9234710940204047,1.0189749165773254,1.1201253857173772,1.1301881093096697
common_control_plant_replay,torch,110,11.0,11,x1,tube,1.546037731321841,1.5852580063734063,1.6244202785878314,1.6285275604452787
common_control_plant_replay,xiangru,110,11.0,11,x1,tube,1.5458233310700678,1.5850374601565442,1.624360328390045,1.6284406431051237
common_control_plant_replay,torch,110,11.0,11,x2,tube,1.4997780207868567,1.5393250913261483,1.5705000582229751,1.5799579308068783
common_control_plant_replay,xiangru,110,11.0,11,x2,tube,1.5041625630277975,1.5437746008615123,1.5749558359863727,1.5843593006504746
common_control_plant_replay,torch,110,11.0,11,x3,tube,1.1264498230958488,1.175230293920093,1.2045063097713653,1.209420747697882
common_control_plant_replay,xiangru,110,11.0,11,x3,tube,1.148786996263845,1.197111678394541,1.226612673808738,1.232954604826928
common_control_plant_replay,torch,110,11.0,11,x4,tube,0.92347109397329,1.018974916530298,1.1201253856706042,1.1301881092629031
common_control_plant_replay,xiangru,110,11.0,11,x4,tube,0.9234710940204047,1.0189749165773254,1.1201253857173772,1.1301881093096697
common_control_plant_replay,torch,111,11.100000000000001,12,x1,endpoint,1.5265221815311114,1.5701488918309774,1.6093615927036258,1.6153547970483813
common_control_plant_replay,xiangru,111,11.100000000000001,12,x1,endpoint,1.5265117443834828,1.5701389710564768,1.6093534927039752,1.61534670958349
common_control_plant_replay,torch,111,11.100000000000001,12,x2,endpoint,1.611675399867479,1.6425181673364828,1.6691475834511584,1.673073619207952
common_control_plant_replay,xiangru,111,11.100000000000001,12,x2,endpoint,1.611571028404259,1.642428875397781,1.6690517098151143,1.6729927445705728
common_control_plant_replay,torch,111,11.100000000000001,12,x3,endpoint,1.3776272705000898,1.435837554874041,1.4876764004485625,1.5024015999079228
common_control_plant_replay,xiangru,111,11.100000000000001,12,x3,endpoint,1.3776272705024406,1.435837554876389,1.4876764004509064,1.5024015999102658
common_control_plant_replay,torch,111,11.100000000000001,12,x4,endpoint,1.0654878312053004,1.1265906093039937,1.202529302983868,1.209634514124764
common_control_plant_replay,xiangru,111,11.100000000000001,12,x4,endpoint,1.0654878312076974,1.1265906093063915,1.2025293029862467,1.2096345141271407
common_control_plant_replay,torch,111,11.100000000000001,12,x1,tube,1.5238581261792965,1.567704620139918,1.6071164074359099,1.6131463419787242
common_control_plant_replay,xiangru,111,11.100000000000001,12,x1,tube,1.5240396271049297,1.5678837138793378,1.6072824847794096,1.6133107160809559
common_control_plant_replay,torch,111,11.100000000000001,12,x2,tube,1.564199475944859,1.5993291645532288,1.6268906849732216,1.6340695876672635
common_control_plant_replay,xiangru,111,11.100000000000001,12,x2,tube,1.5682396721861467,1.603158941997492,1.6308364046266626,1.6377152066155705
common_control_plant_replay,torch,111,11.100000000000001,12,x3,tube,1.3099733973291343,1.3625324054362382,1.406298179823805,1.419094937997329
common_control_plant_replay,xiangru,111,11.100000000000001,12,x3,tube,1.318423215442786,1.3712115954434037,1.4150665082883171,1.4279512757415378
common_control_plant_replay,torch,111,11.100000000000001,12,x4,tube,1.0654878312052891,1.126590609303983,1.2025293029838584,1.2096345141247546
common_control_plant_replay,xiangru,111,11.100000000000001,12,x4,tube,1.0654878312076974,1.1265906093063918,1.2025293029862467,1.2096345141271407
common_control_plant_replay,torch,112,11.200000000000001,12,x1,endpoint,1.4909625684544026,1.5378847663260098,1.5775436297912537,1.5854007008928912
common_control_plant_replay,xiangru,112,11.200000000000001,12,x1,endpoint,1.4909303167238446,1.5378551878433933,1.5775183590313124,1.5853756045049099
common_control_plant_replay,torch,112,11.200000000000001,12,x2,endpoint,1.6546135487629647,1.683932103747614,1.7104717655087487,1.7128376368229705
common_control_plant_replay,xiangru,112,11.200000000000001,12,x2,endpoint,1.6544021788687333,1.683737216665353,1.7102888908888692,1.7126435755057055
common_control_plant_replay,torch,112,11.200000000000001,12,x3,endpoint,1.4385694794373411,1.503281251115712,1.558472782384874,1.5747194869970822
common_control_plant_replay,xiangru,112,11.200000000000001,12,x3,endpoint,1.4385694794433186,1.5032812511216909,1.5584727823908473,1.5747194870030548
common_control_plant_replay,torch,112,11.200000000000001,12,x4,endpoint,1.0302050012814046,1.0802385407318877,1.1477104804861535,1.150977368021143
common_control_plant_replay,xiangru,112,11.200000000000001,12,x4,endpoint,1.0302050012874788,1.0802385407379465,1.1477104804921743,1.1509773680271635
common_control_plant_replay,torch,112,11.200000000000001,12,x1,tube,1.4874542703592486,1.534656070837807,1.5745356427648023,1.5824504531387371
common_control_plant_replay,xiangru,112,11.200000000000001,12,x1,tube,1.487634885812316,1.534832459193681,1.5747043069459346,1.5826174177544696
common_control_plant_replay,torch,112,11.200000000000001,12,x2,tube,1.6069593415624985,1.6380575633838796,1.66458953440236,1.6688266545455932
common_control_plant_replay,xiangru,112,11.200000000000001,12,x2,tube,1.6113378188779401,1.642222984708349,1.6688430602565096,1.6728036720476167
common_control_plant_replay,torch,112,11.200000000000001,12,x3,tube,1.3671136720212727,1.4240969115661455,1.4763962516455957,1.4911908263982152
common_control_plant_replay,xiangru,112,11.200000000000001,12,x3,tube,1.3776272705034407,1.4358375548773892,1.4876764004519063,1.5024015999112659
common_control_plant_replay,torch,112,11.200000000000001,12,x4,tube,1.0302050012813928,1.0802385407318764,1.1477104804861433,1.1509773680211328
common_control_plant_replay,xiangru,112,11.200000000000001,12,x4,tube,1.030205001287479,1.0802385407379465,1.1477104804921743,1.1509773680271633
common_control_plant_replay,torch,113,11.3,12,x1,endpoint,1.4608130216403215,1.510049550313623,1.550289429495727,1.5599070466332297
common_control_plant_replay,xiangru,113,11.3,12,x1,endpoint,1.4607466833393703,1.5099882702981364,1.5502369611963611,1.559855220587461
common_control_plant_replay,torch,113,11.3,12,x2,endpoint,1.6984950006245532,1.7282926513145056,1.7523511966325447,1.7584561699258274
common_control_plant_replay,xiangru,113,11.3,12,x2,endpoint,1.6981565379202148,1.7280015598355698,1.7520397708557567,1.7581616946772196
common_control_plant_replay,torch,113,11.3,12,x3,endpoint,1.501249842254434,1.5683019816380201,1.6275565973095079,1.6449049370089177
common_control_plant_replay,xiangru,113,11.3,12,x3,endpoint,1.5012498422644303,1.568301981648014,1.6275565973195059,1.6449049370189148
common_control_plant_replay,torch,113,11.3,12,x4,endpoint,0.9891245038713339,1.0324698621844135,1.0953953725639938,1.098205187471211
common_control_plant_replay,xiangru,113,11.3,12,x4,endpoint,0.9891245038814303,1.0324698621944886,1.0953953725740053,1.098205187481223
common_control_plant_replay,torch,113,11.3,12,x1,tube,1.4564977748774162,1.5060351915806,1.5465512326951119,1.5562468087919314
common_control_plant_replay,xiangru,113,11.3,12,x1,tube,1.4566645052284506,1.5062007920934475,1.5467117028938357,1.5564059082049295
common_control_plant_replay,torch,113,11.3,12,x2,tube,1.6494653182657508,1.6789617409585669,1.7056698163331845,1.707846108098812
common_control_plant_replay,xiangru,113,11.3,12,x2,tube,1.6541493479582345,1.683505301661088,1.7100724628298631,1.7124237957614157
common_control_plant_replay,torch,113,11.3,12,x3,tube,1.4259921005932523,1.4887930416920399,1.5447817564557091,1.5611542777217777
common_control_plant_replay,xiangru,113,11.3,12,x3,tube,1.4385694794443187,1.503281251122691,1.5584727823918472,1.5747194870040548
common_control_plant_replay,torch,113,11.3,12,x4,tube,0.9891245038713214,1.0324698621844017,1.0953953725639827,1.0982051874712
common_control_plant_replay,xiangru,113,11.3,12,x4,tube,0.98912450388143,1.0324698621944886,1.0953953725740053,1.098205187481223
common_control_plant_replay,torch,114,11.4,12,x1,endpoint,1.4362785043952777,1.4872233635882024,1.527786549837758,1.5390432655136772
common_control_plant_replay,xiangru,114,11.4,12,x1,endpoint,1.4361662083461229,1.4871192376578324,1.5276969935136837,1.538955261162148
common_control_plant_replay,torch,114,11.4,12,x2,endpoint,1.7437738769109883,1.7736094969062464,1.7983130854106744,1.80550408218927
common_control_plant_replay,xiangru,114,11.4,12,x2,endpoint,1.7433466146561034,1.7731855593295087,1.7979033476459594,1.805111406209091
common_control_plant_replay,torch,114,11.4,12,x3,endpoint,1.5656683589513418,1.6327164132499759,1.6951341048931388,1.7129579499434022
common_control_plant_replay,xiangru,114,11.4,12,x3,endpoint,1.5656683589657854,1.6327164132644234,1.695134104907585,1.7129579499578558
common_control_plant_replay,torch,114,11.4,12,x4,endpoint,0.9480440064610101,0.9882955878429023,1.043425616455533,1.0499886555331683
common_control_plant_replay,xiangru,114,11.4,12,x4,endpoint,0.9480440064754814,0.9882955878573239,1.043425616469879,1.0499886555475157
common_control_plant_replay,torch,114,11.4,12,x1,tube,1.4312015076858347,1.482480915899878,1.5233580181287711,1.5347118915316988
common_control_plant_replay,xiangru,114,11.4,12,x1,tube,1.431341575036509,1.482622983628943,1.5234994890213924,1.5348527764829842
common_control_plant_replay,torch,114,11.4,12,x2,tube,1.6929216591044909,1.723036036439899,1.7468894752850659,1.7530578548712499
common_control_plant_replay,xiangru,114,11.4,12,x2,tube,1.69787884819743,1.7277580429663217,1.7517998020025942,1.7579353930737804
common_control_plant_replay,torch,114,11.4,12,x3,tube,1.4866086830450476,1.5523715539392717,1.611454694254118,1.628985291967989
common_control_plant_replay,xiangru,114,11.4,12,x3,tube,1.5012498422654303,1.568301981649014,1.6275565973205057,1.6449049370199147
common_control_plant_replay,torch,114,11.4,12,x4,tube,0.948044006460997,0.98829558784289,1.0434256164555213,1.0499886555331568
common_control_plant_replay,xiangru,114,11.4,12,x4,tube,0.9480440064754814,0.9882955878573239,1.043425616469879,1.0499886555475157
common_control_plant_replay,torch,115,11.5,12,x1,endpoint,1.417501256849825,1.4687623813415673,1.5108347109058773,1.5229257547189696
common_control_plant_replay,xiangru,115,11.5,12,x1,endpoint,1.4173320478147673,1.4686032588119728,1.510694777782017,1.5227928107751898
common_control_plant_replay,torch,115,11.5,12,x2,endpoint,1.79033627194316,1.8216043252520615,1.8458493957690392,1.8534725639828207
common_control_plant_replay,xiangru,115,11.5,12,x2,endpoint,1.7897784007052133,1.8210528006017848,1.8453395484599346,1.8529899251954955
common_control_plant_replay,torch,115,11.5,12,x3,endpoint,1.6318250295280383,1.698223737547139,1.7614868335654092,1.7788785258005089
common_control_plant_replay,xiangru,115,11.5,12,x3,endpoint,1.6318250295473942,1.6982237375665488,1.7614868335847786,1.7788785258198878
common_control_plant_replay,torch,115,11.5,12,x4,endpoint,0.9045568768875345,0.9479968171275261,0.9914558603468272,1.0017721235948802
common_control_plant_replay,xiangru,115,11.5,12,x4,endpoint,0.9045568769067547,0.9479968171466374,0.9914558603658529,1.0017721236139088
common_control_plant_replay,torch,115,11.5,12,x1,tube,1.4117151244843391,1.4633057972830696,1.505761316312642,1.5179687191768827
common_control_plant_replay,xiangru,115,11.5,12,x1,tube,1.4118164366172934,1.4634130890096155,1.5058725067002932,1.5180815277492445
common_control_plant_replay,torch,115,11.5,12,x2,tube,1.738091267094748,1.7678476557902614,1.7924879005179712,1.799725519913632
common_control_plant_replay,xiangru,115,11.5,12,x2,tube,1.7430724920870226,1.7729238796533,1.7976651538134358,1.8048853995783787
common_control_plant_replay,torch,115,11.5,12,x3,tube,1.5489634193766315,1.614379173540681,1.6769357254007222,1.6946838691368222
common_control_plant_replay,xiangru,115,11.5,12,x3,tube,1.5656683589667855,1.6327164132654235,1.695134104908585,1.7129579499588559
common_control_plant_replay,torch,115,11.5,12,x4,tube,0.9045568768875212,0.9479968171275133,0.991455860346815,1.001772123594868
common_control_plant_replay,xiangru,115,11.5,12,x4,tube,0.9045568769067549,0.9479968171466374,0.9914558603658529,1.0017721236139088
common_control_plant_replay,torch,116,11.600000000000001,12,x1,endpoint,1.4045601253355016,1.4573766085481785,1.498896185039423,1.5116171683146589
common_control_plant_replay,xiangru,116,11.600000000000001,12,x1,endpoint,1.404324726460776,1.4571708383343085,1.4987005293094933,1.5114318464155205
