run_id,mode,order,validation_mode,cutoff_threshold,target_remainder_radius,segment_index,status,validation_attempts,t_lo,t_hi,h,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,step_rejections,next_h,message
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,117,validated,1,2.0782299743233072,2.082471163320367,0.0042411889970598244,-0.087346652132969327,2.3926615630204457,-3.7013009496667464,1.8926436295613693,2.4800082151534149,5.5939445792281157,8.0739527943815297,0,0.006361783495589737,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,118,validated,1,2.082471163320367,2.0856520550681616,0.0031808917477948685,-0.099189295435527028,2.3987493106080757,-3.7447213773626156,1.934922793718713,2.4979386060436028,5.6796441710813284,8.1775827771249308,1,0.0047713376216923023,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,119,validated,1,2.0856520550681616,2.0880377238790078,0.0023856688108461511,-0.10816278457015575,2.4034042942913079,-3.7779709460740061,1.9673736246136593,2.5115670788614635,5.7453445706876654,8.2569116495491279,1,0.0035785032162692267,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,120,validated,1,2.0880377238790078,2.0916162270952769,0.0035785032162692267,-0.12177329467405502,2.4105335014323885,-3.8287914654022361,2.0169831924162969,2.5323067961064436,5.8457746578185326,8.3780814539249757,0,0.0053677548244038401,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,121,validated,1,2.0916162270952769,2.0943001045074787,0.00268387741220192,-0.13210183390746222,2.4159982925161922,-3.8678240724938298,2.0551831864169139,2.5481001264236545,5.9230072589107436,8.471107385334399,1,0.0040258161183028803,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,122,validated,1,2.0943001045074787,2.0983259206257814,0.0040258161183028803,-0.14779341207260477,2.4243901007281208,-3.9276518919237233,2.11374556241404,2.5721835128007253,6.0413974543377638,8.6135809671384891,0,0.0060387241774543209,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,123,validated,1,2.0983259206257814,2.1013452827145085,0.0030193620887271604,-0.15972215124972527,2.4308407789670015,-3.9737626795437442,2.1590077299527999,2.5905629302167266,6.1327704094965441,8.7233333397132711,1,0.0045290431330907406,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,124,validated,1,2.1013452827145085,2.1036098042810538,0.0022645215665453703,-0.16876094489313706,2.4357693933203044,-4.0090682092771059,2.1937357369441952,2.6045303382134413,6.2028039462213016,8.8073342844347433,1,0.0033967823498180557,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,125,validated,1,2.1036098042810538,2.107006586630872,0.0033967823498180557,-0.18247059800292889,2.4433113539427169,-4.0630330505753411,2.2468222068373445,2.6257819519456458,6.3098552574126856,8.9356372093583314,0,0.0050951735247270835,
flowstar_style_o6_target_adaptive_order_8,flowstar_style,6,target_remainder,,0.0001,126,validated,1,2.107006586630872,2.1095541733932355,0.0025475867623635418,-0.19287444961947095,2.4490875497527704,-4.104474943916653,2.2876830963105501,2.6419619993722412,6.3921580402272031,9.0341200395994434,1,0.0038213801435453129,
