schema,step,time,time_hex,both_completed,qualification,flowstar_endpoint_x_width,torch_endpoint_x_width,flowstar_endpoint_y_width,torch_endpoint_y_width,flowstar_segment_tube_x_width,torch_segment_tube_x_width,flowstar_segment_tube_y_width,torch_segment_tube_y_width,eligibility,sample_count
flowstar_torch_fixed_schedule_width_figure_row_v1,144,1.44,0x1.70a3d70a3d70ap+0,True,empirical_or_build_qualified_schedule_controlled,0.05794351576425605,0.06983391400868166,0.04768698952131245,0.05404138939171088,0.06468018670772646,0.07658019091019264,0.05244606498580562,0.06072877612116334,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,145,1.45,0x1.7333333333333p+0,True,empirical_or_build_qualified_schedule_controlled,0.05778025823456945,0.06975113202836258,0.04718188801340106,0.05362340263965337,0.06456450364638755,0.07654478547365162,0.0519403395935375,0.06027051700854824,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,146,1.46,0x1.75c28f5c28f5cp+0,True,empirical_or_build_qualified_schedule_controlled,0.05762695255145389,0.06967878365951918,0.046702693837491704,0.05323240696670317,0.06445879481612482,0.0765198423882576,0.051463961677388204,0.059843960453024536,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,147,1.47,0x1.7851eb851eb85p+0,True,empirical_or_build_qualified_schedule_controlled,0.05748341227008691,0.06961670712060308,0.046248573562465256,0.05286779787217677,0.06436288976351134,0.07650521558939793,0.05101469392078517,0.05944704317693095,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,148,1.48,0x1.7ae147ae147aep+0,True,empirical_or_build_qualified_schedule_controlled,0.05734956157715021,0.06956474799216905,0.04582421737460918,0.05252899697924551,0.064276732860991,0.07650077057750848,0.050597191528884755,0.059079098645864914,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,149,1.49,0x1.7d70a3d70a3d7p+0,True,empirical_or_build_qualified_schedule_controlled,0.05722512659006895,0.06952275904180572,0.04542384135657951,0.05221545134449679,0.064200070072995,0.07650637970957597,0.050205637802836156,0.05873948961153974,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,150,1.5,0x1.8000000000000p+0,True,empirical_or_build_qualified_schedule_controlled,0.0571099434461102,0.06949060005497776,0.04504688129183865,0.051926632784788596,0.06413275706670984,0.07652192205133912,0.04983943787892686,0.05842760731219454,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,151,1.51,0x1.828f5c28f5c29p+0,True,empirical_or_build_qualified_schedule_controlled,0.057003855108222146,0.0694683094342412,0.04469279650893754,0.0516620395894174,0.0640746560389418,0.07654745499731619,0.049498022510173434,0.05814287309651289,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,152,1.52,0x1.851eb851eb852p+0,True,empirical_or_build_qualified_schedule_controlled,0.05690671119492463,0.06945580980704946,0.04436106964267228,0.0514211918635068,0.0640256355664226,0.07658291989858101,0.0491808477673219,0.05788473358846802,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,153,1.53,0x1.87ae147ae147bp+0,True,empirical_or_build_qualified_schedule_controlled,0.0568183678117713,0.06945276899397834,0.044051205578301444,0.05120362894201946,0.06398557045709552,0.0766280030504558,0.048887393925373224,0.05765265795861685,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,154,1.54,0x1.8a3d70a3d70a4p+0,True,empirical_or_build_qualified_schedule_controlled,0.05673868739019294,0.06945907328133827,0.04376273099694694,0.051008915305532865,0.06395434160821756,0.07668260898433354,0.04861716495368795,0.0574461438226046,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,155,1.55,0x1.8cccccccccccdp+0,True,empirical_or_build_qualified_schedule_controlled,0.05666753839561034,0.06947461521901177,0.043495193709337965,0.05083663709510777,0.06393183573319061,0.07674664828384903,0.048369687796752436,0.057264713605253204,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,156,1.56,0x1.8f5c28f5c28f6p+0,True,empirical_or_build_qualified_schedule_controlled,0.05660479561258214,0.06949929348491701,0.0432481620866938,0.050686401545689375,0.06391794566490949,0.07682003746727517,0.048144511754336206,0.05710791386910552,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,157,1.57,0x1.91eb851eb851fp+0,True,empirical_or_build_qualified_schedule_controlled,0.05655033949662802,0.06953301275470092,0.043021224482432285,0.050557836437067905,0.06391256972528869,0.07690269887465129,0.047941207854648726,0.056975314663951226,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,158,1.58,0x1.947ae147ae148p+0,True,empirical_or_build_qualified_schedule_controlled,0.05650405627383592,0.06957568357657662,0.042813988503060174,0.05045058956219617,0.06391561184209626,0.0769945605595912,0.04775936807877845,0.0568665088970679,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,159,1.59,0x1.970a3d70a3d71p+0,True,empirical_or_build_qualified_schedule_controlled,0.05646583795949489,0.06962722225118312,0.042626080913554576,0.05036432821262604,0.06392698158436216,0.07709555618566433,0.04759860522165227,0.056781111723847255,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,160,1.6,0x1.999999999999ap+0,True,empirical_or_build_qualified_schedule_controlled,0.05643558164184581,0.06968755071636146,0.04245714683543811,0.05029873868075918,0.06394659346246967,0.07720562492726657,0.04745855204763838,0.05671875995844888,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,161,1.61,0x1.9c28f5c28f5c3p+0,True,empirical_or_build_qualified_schedule_controlled,0.056413189958275156,0.06975659643673149,0.04230684917174954,0.05025352577860842,0.06397436742027018,0.07732471137488006,0.04733886067492321,0.056679111504070456,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,162,1.62,0x1.9eb851eb851ecp+0,True,empirical_or_build_qualified_schedule_controlled,0.05639857076868293,0.06983429229797244,0.04217486829533201,0.05022841237269604,0.06401022852398275,0.0774527654446493,0.0472392022250081,0.05666184480239789,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,163,1.6300000000000001,0x1.a147ae147ae15p+0,True,empirical_or_build_qualified_schedule_controlled,0.05639163703969374,0.06992057650566963,0.04206090573308696,0.05022313893471497,0.06405410686154944,0.07758974229214566,0.04715927046989821,0.05666665830175455,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,164,1.6400000000000001,0x1.a3d70a3d70a3ep+0,True,empirical_or_build_qualified_schedule_controlled,0.056392306632383926,0.07001539248864241,0.04196467087138256,0.05023746310753319,0.0641059373451518,0.07773560223026243,0.04709876850209782,0.056693269943452584,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,165,1.6500000000000001,0x1.a666666666667p+0,True,empirical_or_build_qualified_schedule_controlled,0.05640050249266104,0.07011868880661276,0.04188589301612744,0.05027115928610093,0.0641656599160283,0.07789031065110708,0.04705742076084718,0.056741416665810784,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,166,1.6600000000000001,0x1.a8f5c28f5c290p+0,True,empirical_or_build_qualified_schedule_controlled,0.05641615225598273,0.07023041906212102,0.04182431736890235,0.05032401821280186,0.06423321916330371,0.07805383795181364,0.04703496897591897,0.05681085392528429,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,167,1.67,0x1.ab851eb851eb8p+0,True,empirical_or_build_qualified_schedule_controlled,0.056439188244549854,0.07035054181657752,0.041779704294864994,0.05039584658828522,0.06430856433497145,0.07822615946418754,0.04703117140461044,0.05690135523568962,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,168,1.68,0x1.ae147ae147ae1p+0,True,empirical_or_build_qualified_schedule_controlled,0.05646954737273813,0.0704790205103083,0.04175182892500806,0.05048646669248513,0.06439164925682128,0.07840725538803772,0.04704580244920742,0.05701271176478184,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,169,1.69,0x1.b0a3d70a3d70ap+0,True,empirical_or_build_qualified_schedule_controlled,0.05651253407982604,0.07061582338648242,0.04174055664623599,0.05059571601927437,0.06448779527836357,0.07859711072811804,0.04707872804626034,0.05714473182959012,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,170,1.7,0x1.b333333333333p+0,True,empirical_or_build_qualified_schedule_controlled,0.056580652094582407,0.07076092341885776,0.04174546761204756,0.05072344692821218,0.06460952305034451,0.07879571523460593,0.047129530096919225,0.05729724043051443,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,171,1.71,0x1.b5c28f5c28f5cp+0,True,empirical_or_build_qualified_schedule_controlled,0.05665848725914957,0.07092712435583404,0.041766563341945284,0.050869713304099395,0.06474143536128585,0.0790158894650912,0.04719821318539952,0.05747026814910339,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,172,1.72,0x1.b851eb851eb85p+0,True,empirical_or_build_qualified_schedule_controlled,0.05674331994474335,0.07111444539193323,0.041803638076847394,0.05103439875515159,0.0648808295655916,0.07925766945726109,0.047284575845396026,0.057663674856392455,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,173,1.73,0x1.bae147ae147aep+0,True,empirical_or_build_qualified_schedule_controlled,0.05683511618587089,0.07130989491989914,0.041856535232828396,0.05121721018307046,0.06502768872992482,0.07950808049315583,0.04738846698983479,0.05787714329836169,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,174,1.74,0x1.bd70a3d70a3d7p+0,True,empirical_or_build_qualified_schedule_controlled,0.056933846099474605,0.07151347165479316,0.04192511086609352,0.051418056143657354,0.06518200006427555,0.0797671382459142,0.04750974935273766,0.05811056172563556,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,175,1.75,0x1.c000000000000p+0,True,empirical_or_build_qualified_schedule_controlled,0.05703948381717816,0.07172517871161022,0.042009233357312104,0.051636858464079616,0.06534375486590482,0.08003486286343131,0.04764829915123636,0.05836383326742223,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,176,1.76,0x1.c28f5c28f5c29p+0,True,empirical_or_build_qualified_schedule_controlled,0.05715200741858917,0.07194502355519194,0.04210878288731368,0.05187355195235854,0.06551294846412592,0.08031127892959611,0.047804005539660466,0.05863687558818942,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,177,1.77,0x1.c51eb851eb852p+0,True,empirical_or_build_qualified_schedule_controlled,0.057271398876230784,0.07217301795319697,0.042223651887229985,0.052128084114849926,0.06568958017649962,0.08059641542836737,0.04797677103869247,0.05892962055391171,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,178,1.78,0x1.c7ae147ae147bp+0,True,empirical_or_build_qualified_schedule_controlled,0.05739764398982494,0.07240917793199175,0.04235374380890611,0.05240041488100311,0.06587365325417571,0.08089030571058609,0.04816651028532726,0.05924201390709638,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,179,1.79,0x1.ca3d70a3d70a4p+0,True,empirical_or_build_qualified_schedule_controlled,0.05753073233479755,0.07265352373544443,0.04249897335583808,0.05269051634442323,0.06606517484125396,0.08119298746347581,0.04837315024380251,0.05957401495969916,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,180,1.8,0x1.ccccccccccccdp+0,True,empirical_or_build_qualified_schedule_controlled,0.05767065720843112,0.072906079786204,0.04265926610849591,0.05299837248303463,0.06626415593159463,0.08150450268243947,0.04859662981126267,0.05992559626591609,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,181,1.81,0x1.cf5c28f5c28f6p+0,True,empirical_or_build_qualified_schedule_controlled,0.05781741516739625,0.07316687464955973,0.04283455825050908,0.0533239789060066,0.06647061091681117,0.08182489764525536,0.04883689952454173,0.06029674332338275,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,182,1.82,0x1.d1eb851eb851fp+0,True,empirical_or_build_qualified_schedule_controlled,0.05797100737910221,0.07343594099971607,0.04302479632365974,0.05366734260225636,0.06668455894788994,0.08215422288848506,0.04909392129590673,0.06068745427698097,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,183,1.83,0x1.d47ae147ae148p+0,True,empirical_or_build_qualified_schedule_controlled,0.05813143800017806,0.07371331558831429,0.043229975705100565,0.05402848168995311,0.06690602232374854,0.08249253318595517,0.04936770687107661,0.06109773962461207,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,184,1.84,0x1.d70a3d70a3d71p+0,True,empirical_or_build_qualified_schedule_controlled,0.05829871492803451,0.07399903921506312,0.043450091228792176,0.05440742547775901,0.06713502725268206,0.08283988752914762,0.04965826843140453,0.06152762223557651,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,185,1.85,0x1.d99999999999ap+0,True,empirical_or_build_qualified_schedule_controlled,0.05847284901703431,0.07429315670047343,0.04368505483254859,0.05480421347676012,0.06737160307822543,0.08319634910951845,0.04996553622149913,0.061977136320674475,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,186,1.86,0x1.dc28f5c28f5c3p+0,True,empirical_or_build_qualified_schedule_controlled,0.05865385492243402,0.07459571686066258,0.04393485187724089,0.05521889559784998,0.06761578313258965,0.083561985302685,0.05028951484871913,0.062446327588586814,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,187,1.87,0x1.deb851eb851ecp+0,True,empirical_or_build_qualified_schedule_controlled,0.05884175071736508,0.07490677248290845,0.04419947682337666,0.05565153201070838,0.06786760436294048,0.0839368676531671,0.05063021893963626,0.06293525306254455,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,188,1.8800000000000001,0x1.e147ae147ae15p+0,True,empirical_or_build_qualified_schedule_controlled,0.059036561528955644,0.07522638030318873,0.04447966732659214,0.05610219277891915,0.06812711097661373,0.08432107186092574,0.0509884072148763,0.06344398067595625,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,189,1.8900000000000001,0x1.e3d70a3d70a3ep+0,True,empirical_or_build_qualified_schedule_controlled,0.05923830851205536,0.0755546009850494,0.044774705542541704,0.05657095760911246,0.06839434342372197,0.0847146777690182,0.0513633837726879,0.0639725889815368,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,190,1.9000000000000001,0x1.e666666666667p+0,True,empirical_or_build_qualified_schedule_controlled,0.059447019773462006,0.07589149909961779,0.045084609227280525,0.05705791559636508,0.06866934933004831,0.08511776935218518,0.05175518916719679,0.06452116685693488,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,191,1.9100000000000001,0x1.e8f5c28f5c290p+0,True,empirical_or_build_qualified_schedule_controlled,0.05966272671850992,0.07623714310658802,0.045409407075663655,0.0575631649647117,0.06895217985207469,0.08553043470619981,0.05216387572371639,0.06508981320558105,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,192,1.92,0x1.eb851eb851eb8p+0,True,empirical_or_build_qualified_schedule_controlled,0.059885464006578015,0.07659213930757458,0.04574913565009486,0.05808682080985661,0.0692428896406947,0.08595330000949608,0.052589504443298796,0.06567864472550111,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,193,1.93,0x1.ee147ae147ae1p+0,True,empirical_or_build_qualified_schedule_controlled,0.06011526952177282,0.07695634399731444,0.04610383912794369,0.058628995581106236,0.06954153681984931,0.08638624168187259,0.053032144724673325,0.06628777619080084,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,194,1.94,0x1.f0a3d70a3d70ap+0,True,empirical_or_build_qualified_schedule_controlled,0.06035218434437373,0.07732953046761959,0.04647356904193012,0.059189808837623925,0.06984818296567052,0.08682905339628344,0.05349187407770606,0.06691733025554991,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,195,1.95,0x1.f333333333333p+0,True,empirical_or_build_qualified_schedule_controlled,0.06059625272287761,0.07771178280890378,0.046858384014225374,0.059769392583085335,0.07016289308593815,0.08728183988781724,0.053968777828939385,0.0675674427913332,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,196,1.96,0x1.f5c28f5c28f5cp+0,True,empirical_or_build_qualified_schedule_controlled,0.06084752204647059,0.0781031889174777,0.04725834948304619,0.060367886527745274,0.07048573559967619,0.08774470996797601,0.05446294881780178,0.06823825807218631,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,197,1.97,0x1.f851eb851eb85p+0,True,empirical_or_build_qualified_schedule_controlled,0.06110604281771592,0.07850384047798764,0.04767353742046232,0.06098543776859722,0.07081678231664723,0.08821777651387652,0.054974487081998036,0.06892992841314294,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,198,1.98,0x1.fae147ae147aep+0,True,empirical_or_build_qualified_schedule_controlled,0.061371868625277326,0.07891383294527654,0.048104026040028725,0.061622200453942066,0.07115610841655085,0.08870115645653942,0.05550349953048017,0.06964261379235048,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,199,1.99,0x1.fd70a3d70a3d7p+0,True,empirical_or_build_qualified_schedule_controlled,0.06164505611646676,0.07933326552538866,0.04854989949282795,0.06227833543039285,0.07150379242768179,0.08919497076797733,0.056050099602349746,0.070376481454689,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,200,2.0,0x1.0000000000000p+1,True,empirical_or_build_qualified_schedule_controlled,0.06192566496940466,0.07976224115543862,0.04901124755039277,0.0629540098696969,0.07185991620482413,0.08969934444676753,0.056614406909927695,0.07113170549406578,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,201,2.0100000000000002,0x1.0147ae147ae15p+1,True,empirical_or_build_qualified_schedule_controlled,0.0622213925087054,0.08020086648204283,0.049493354389294586,0.0636493968747247,0.0722321995502484,0.09021440650178159,0.05720173598051004,0.07190846641361048,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,202,2.02,0x1.028f5c28f5c29p+1,True,empirical_or_build_qualified_schedule_controlled,0.06251708702457726,0.0806492518379891,0.04998603623841236,0.06436467506129284,0.07260551353768618,0.09074028993371908,0.05780193385756238,0.07270695066025468,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,203,2.0300000000000002,0x1.03d70a3d70a3ep+1,True,empirical_or_build_qualified_schedule_controlled,0.06282040080058726,0.08110751121680937,0.05049449421002539,0.0651000281137798,0.07298753354448873,0.09127713171407237,0.05842023288220044,0.07352735013146983,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,204,2.04,0x1.051eb851eb852p+1,True,empirical_or_build_qualified_schedule_controlled,0.06313140535934902,0.08157576224489338,0.051018837561137675,0.06585564431204205,0.07337835450119146,0.0918250727611325,0.05905677390106412,0.07436986165150872,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,205,2.05,0x1.0666666666666p+1,True,empirical_or_build_qualified_schedule_controlled,0.06345017510103013,0.08205412615076035,0.05155917813610689,0.06663171602700868,0.07377807453334628,0.09238425791260574,0.059711700651330024,0.0752346864142942,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,206,2.06,0x1.07ae147ae147bp+1,True,empirical_or_build_qualified_schedule_controlled,0.06377678726788316,0.08254272773114457,0.05211563186587709,0.06742843918849584,0.07418679492877711,0.09295483589445808,0.06038516119782633,0.07612202939638646,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,207,2.07,0x1.08f5c28f5c28fp+1,True,empirical_or_build_qualified_schedule_controlled,0.06411132190648794,0.08304169531378225,0.05268831756959025,0.06824601274675035,0.07460462010190261,0.09353695928582262,0.06107730666764266,0.07703209876138595,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,208,2.08,0x1.0a3d70a3d70a4p+1,True,empirical_or_build_qualified_schedule_controlled,0.06445386182737822,0.08355116071516155,0.05327735646699239,0.06908463796776698,0.07503165755474606,0.09413078447819667,0.061788290690296455,0.07796510509471921,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,209,2.09,0x1.0b851eb851eb8p+1,True,empirical_or_build_qualified_schedule_controlled,0.06480449256168597,0.08407125919411906,0.0538828716596742,0.06994451781992783,0.0754680178342142,0.09473647162974008,0.06251826880105438,0.07892126072775207,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,210,2.1,0x1.0cccccccccccdp+1,True,empirical_or_build_qualified_schedule_controlled,0.06516330231445844,0.08460212940029255,0.05450498757857192,0.0708258562678008,0.07591381448523737,0.09535418461363787,0.06326739780442692,0.07990077896560988,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,211,2.11,0x1.0e147ae147ae1p+1,True,empirical_or_build_qualified_schedule_controlled,0.06553038191421123,0.08514391331837512,0.05514382939495688,0.07172885766430759,0.07636916399927607,0.09598409096141403,0.0640358350945931,0.08090387341057537,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,212,2.12,0x1.0f5c28f5c28f6p+1,True,empirical_or_build_qualified_schedule_controlled,0.06590582475832463,0.08569675621087747,0.0557995223920722,0.0726537264167133,0.07683418575772616,0.09662636180382789,0.06482373792943696,0.08193075755635237,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,213,2.13,0x1.10a3d70a3d70ap+1,True,empirical_or_build_qualified_schedule_controlled,0.06628972675382405,0.08626080654061541,0.05647219129413039,0.07360066477992078,0.07730900196970025,0.09728117179047002,0.06563126265439378,0.0829816424989358,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,214,2.14,0x1.11eb851eb851fp+1,True,empirical_or_build_qualified_schedule_controlled,0.06668218625308109,0.0868362158928111,0.05716195954973302,0.07456987263854775,0.07779373760363328,0.09794869900794123,0.06645856387262716,0.08405673664096547,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,215,2.15,0x1.1333333333333p+1,True,empirical_or_build_qualified_schedule_controlled,0.06708330398391871,0.08742313888894049,0.057868948566128564,0.07556154650652624,0.07828852031211997,0.09862912488860986,0.06730579355738531,0.08515624460554005,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,216,2.16,0x1.147ae147ae148p+1,True,empirical_or_build_qualified_schedule_controlled,0.06749318297359874,0.088021733091591,0.05859327689074045,0.07657587845422942,0.07879348034936862,0.09932263410913034,0.06817310010235245,0.08628036607267231,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,217,2.17,0x1.15c28f5c28f5cp+1,True,empirical_or_build_qualified_schedule_controlled,0.06791192846613425,0.08863215889953224,0.05933505933616545,0.07761305495803539,0.07930875048061914,0.1000294144778393,0.06906062730557627,0.08742929453292803,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,218,2.18,0x1.170a3d70a3d71p+1,True,empirical_or_build_qualified_schedule_controlled,0.06833964783231372,0.08925457943216875,0.06009440604467864,0.0786732556669274,0.07983446588281007,0.10074965681010128,0.06996851328232068,0.08860321595247034,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,219,2.19,0x1.1851eb851eb85p+1,True,empirical_or_build_qualified_schedule_controlled,0.0687764504720545,0.08988916919369438,0.060871421512922685,0.07975665220773398,0.08037076403600252,0.10148356358179689,0.07089688932682003,0.08980230747157147,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,220,2.2,0x1.199999999999ap+1,True,empirical_or_build_qualified_schedule_controlled,0.06922244903180097,0.09053610347829877,0.0616664681293686,0.08086340666814262,0.08091778592816024,0.10223146092112767,0.071846143274781,0.0910512555549634,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,221,2.21,0x1.1ae147ae147aep+1,True,empirical_or_build_qualified_schedule_controlled,0.06967775603364756,0.09119553722729856,0.062479513953656696,0.08199366970190125,0.0814756726698399,0.10299347488263277,0.07281626709494726,0.09233874017351829,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,222,2.22,0x1.1c28f5c28f5c3p+1,True,empirical_or_build_qualified_schedule_controlled,0.0701424856384798,0.09186764304508788,0.06331051353118933,0.08314757945737106,0.0820445672409581,0.10376974620767443,0.07380723750228779,0.09365278571781066,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,223,2.23,0x1.1d70a3d70a3d7p+1,True,empirical_or_build_qualified_schedule_controlled,0.07061675420420266,0.09255259548603245,0.06415954207798968,0.08432525964904203,0.08262461503055218,0.10456047848622485,0.07481914992694971,0.09499353752418527,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,224,2.24,0x1.1eb851eb851ecp+1,True,empirical_or_build_qualified_schedule_controlled,0.07110067948475796,0.09325057085459354,0.06502665079787584,0.08552681771467485,0.08321596301510736,0.10536587725000512,0.07585207360012824,0.09636112254588158,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,225,2.25,0x1.2000000000000p+1,True,empirical_or_build_qualified_schedule_controlled,0.07159438046911681,0.09396174700273863,0.0659118852408751,0.08675234426922507,0.08381875957445173,0.1061861497468245,0.07690606966482227,0.09775564856333752,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_width_figure_row_v1,226,2.2600000000000002,0x1.2147ae147ae15p+1,True,empirical_or_build_qualified_schedule_controlled,0.07209797720685274,0.09468630323787952,0.06681527607158833,0.0880019241163319,0.0844331542916762,0.10702150482286965,0.07798118167920753,0.09917721493511311,common_prefix_only_flowstar_build_qualification_open,1
