schema,step,time,time_hex,both_completed,qualification,flowstar_margin_y,torch_margin_y,eligibility,sample_count
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,234,2.34,0x1.2b851eb851eb8p+1,True,empirical_or_build_qualified_schedule_controlled,9.604036642071313e-05,9.467565038016533e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,235,2.35,0x1.2cccccccccccdp+1,True,empirical_or_build_qualified_schedule_controlled,9.60302764536991e-05,9.470901731079752e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,236,2.36,0x1.2e147ae147ae1p+1,True,empirical_or_build_qualified_schedule_controlled,9.602103879790111e-05,9.474297199636727e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,237,2.37,0x1.2f5c28f5c28f6p+1,True,empirical_or_build_qualified_schedule_controlled,9.601263050244756e-05,9.477754168041328e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,238,2.38,0x1.30a3d70a3d70ap+1,True,empirical_or_build_qualified_schedule_controlled,9.600514630227252e-05,9.481275565500725e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,239,2.39,0x1.31eb851eb851fp+1,True,empirical_or_build_qualified_schedule_controlled,9.599862775515225e-05,9.484864413321916e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,240,2.4,0x1.3333333333333p+1,True,empirical_or_build_qualified_schedule_controlled,9.599289716243425e-05,9.488520470632941e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,241,2.41,0x1.347ae147ae148p+1,True,empirical_or_build_qualified_schedule_controlled,9.598820485360504e-05,9.49224127277217e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,242,2.42,0x1.35c28f5c28f5cp+1,True,empirical_or_build_qualified_schedule_controlled,9.598459737787485e-05,9.496038478569755e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,243,2.43,0x1.370a3d70a3d71p+1,True,empirical_or_build_qualified_schedule_controlled,9.598212351705232e-05,9.499915621873298e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,244,2.44,0x1.3851eb851eb85p+1,True,empirical_or_build_qualified_schedule_controlled,9.598083422925765e-05,9.503871768439094e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,245,2.45,0x1.399999999999ap+1,True,empirical_or_build_qualified_schedule_controlled,9.598078245073052e-05,9.507885909491919e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,246,2.46,0x1.3ae147ae147aep+1,True,empirical_or_build_qualified_schedule_controlled,9.59820233600917e-05,9.511989570416796e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,247,2.47,0x1.3c28f5c28f5c3p+1,True,empirical_or_build_qualified_schedule_controlled,9.598342560298367e-05,9.516186914323611e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,248,2.48,0x1.3d70a3d70a3d7p+1,True,empirical_or_build_qualified_schedule_controlled,9.598512500463866e-05,9.520482234570797e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,249,2.49,0x1.3eb851eb851ecp+1,True,empirical_or_build_qualified_schedule_controlled,9.598817620513556e-05,9.524827308744528e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,250,2.5,0x1.4000000000000p+1,True,empirical_or_build_qualified_schedule_controlled,9.599264161404592e-05,9.529179453706488e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,251,2.5100000000000002,0x1.4147ae147ae15p+1,True,empirical_or_build_qualified_schedule_controlled,9.599857519952765e-05,9.533628845380267e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,252,2.52,0x1.428f5c28f5c29p+1,True,empirical_or_build_qualified_schedule_controlled,9.600602359362048e-05,9.53816109106365e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,253,2.5300000000000002,0x1.43d70a3d70a3ep+1,True,empirical_or_build_qualified_schedule_controlled,9.601508984082405e-05,9.542805908179829e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,254,2.54,0x1.451eb851eb852p+1,True,empirical_or_build_qualified_schedule_controlled,9.602584962392878e-05,9.547294438412492e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,255,2.5500000000000003,0x1.4666666666667p+1,True,empirical_or_build_qualified_schedule_controlled,9.603838111267333e-05,9.551758185575737e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,256,2.56,0x1.47ae147ae147bp+1,True,empirical_or_build_qualified_schedule_controlled,9.60527655043491e-05,9.556331677285966e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,257,2.57,0x1.48f5c28f5c28fp+1,True,empirical_or_build_qualified_schedule_controlled,9.606906068273314e-05,9.561019503642612e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,258,2.58,0x1.4a3d70a3d70a4p+1,True,empirical_or_build_qualified_schedule_controlled,9.60873869174451e-05,9.56583109818403e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,259,2.59,0x1.4b851eb851eb8p+1,True,empirical_or_build_qualified_schedule_controlled,9.610707738366802e-05,9.570773955949838e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,260,2.6,0x1.4cccccccccccdp+1,True,empirical_or_build_qualified_schedule_controlled,9.612638809829929e-05,9.575855782421485e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,261,2.61,0x1.4e147ae147ae1p+1,True,empirical_or_build_qualified_schedule_controlled,9.614791936754486e-05,9.581084792861653e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,262,2.62,0x1.4f5c28f5c28f6p+1,True,empirical_or_build_qualified_schedule_controlled,9.617178778499566e-05,9.586224932089391e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,263,2.63,0x1.50a3d70a3d70ap+1,True,empirical_or_build_qualified_schedule_controlled,9.619811663280602e-05,9.591513977940999e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,264,2.64,0x1.51eb851eb851fp+1,True,empirical_or_build_qualified_schedule_controlled,9.622703618550271e-05,9.596971077102591e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,265,2.65,0x1.5333333333333p+1,True,empirical_or_build_qualified_schedule_controlled,9.625868400796886e-05,9.602607550415251e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,266,2.66,0x1.547ae147ae148p+1,True,empirical_or_build_qualified_schedule_controlled,9.629320523143622e-05,9.608434937420328e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,267,2.67,0x1.55c28f5c28f5cp+1,True,empirical_or_build_qualified_schedule_controlled,9.63307528059067e-05,9.614466628804849e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,268,2.68,0x1.570a3d70a3d71p+1,True,empirical_or_build_qualified_schedule_controlled,9.63714499375004e-05,9.620716278069288e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,269,2.69,0x1.5851eb851eb85p+1,True,empirical_or_build_qualified_schedule_controlled,9.64154899731768e-05,9.627198293397137e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,270,2.7,0x1.599999999999ap+1,True,empirical_or_build_qualified_schedule_controlled,9.646241051222953e-05,9.63392101031223e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,271,2.71,0x1.5ae147ae147aep+1,True,empirical_or_build_qualified_schedule_controlled,9.651278792589024e-05,9.640905173371854e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,272,2.72,0x1.5c28f5c28f5c3p+1,True,empirical_or_build_qualified_schedule_controlled,9.656695369887169e-05,9.648167462620401e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,273,2.73,0x1.5d70a3d70a3d7p+1,True,empirical_or_build_qualified_schedule_controlled,9.662507751966888e-05,9.655725335422985e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,274,2.74,0x1.5eb851eb851ecp+1,True,empirical_or_build_qualified_schedule_controlled,9.668694977594649e-05,9.663593223054932e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,275,2.75,0x1.6000000000000p+1,True,empirical_or_build_qualified_schedule_controlled,9.675320339898404e-05,9.671665689722387e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,276,2.7600000000000002,0x1.6147ae147ae15p+1,True,empirical_or_build_qualified_schedule_controlled,9.682405469244138e-05,9.680042271302368e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,277,2.77,0x1.628f5c28f5c29p+1,True,empirical_or_build_qualified_schedule_controlled,9.68906094808529e-05,9.688168543390985e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,278,2.7800000000000002,0x1.63d70a3d70a3ep+1,True,empirical_or_build_qualified_schedule_controlled,9.695601788704495e-05,9.696107098832913e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,279,2.79,0x1.651eb851eb852p+1,True,empirical_or_build_qualified_schedule_controlled,9.702496750632547e-05,9.704325371902775e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,280,2.8000000000000003,0x1.6666666666667p+1,True,empirical_or_build_qualified_schedule_controlled,9.709780727377819e-05,9.712819455482347e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,281,2.81,0x1.67ae147ae147bp+1,True,empirical_or_build_qualified_schedule_controlled,9.717468954274762e-05,9.721599262051315e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,282,2.82,0x1.68f5c28f5c28fp+1,True,empirical_or_build_qualified_schedule_controlled,9.71517702839927e-05,9.720083145480939e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,283,2.83,0x1.6a3d70a3d70a4p+1,True,empirical_or_build_qualified_schedule_controlled,9.701688635990054e-05,9.708197276069852e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,284,2.84,0x1.6b851eb851eb8p+1,True,empirical_or_build_qualified_schedule_controlled,9.687705188226091e-05,9.695639230951117e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,285,2.85,0x1.6cccccccccccdp+1,True,empirical_or_build_qualified_schedule_controlled,9.67344628584201e-05,9.680522952307071e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,286,2.86,0x1.6e147ae147ae1p+1,True,empirical_or_build_qualified_schedule_controlled,9.658809774282824e-05,9.664750868776944e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,287,2.87,0x1.6f5c28f5c28f6p+1,True,empirical_or_build_qualified_schedule_controlled,9.643849899566352e-05,9.648388834373698e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,288,2.88,0x1.70a3d70a3d70ap+1,True,empirical_or_build_qualified_schedule_controlled,9.62859107309831e-05,9.631475219432111e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,289,2.89,0x1.71eb851eb851fp+1,True,empirical_or_build_qualified_schedule_controlled,9.613066701573926e-05,9.614016464061752e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,290,2.9,0x1.7333333333333p+1,True,empirical_or_build_qualified_schedule_controlled,9.597272679132906e-05,9.595994125690969e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,291,2.91,0x1.747ae147ae148p+1,True,empirical_or_build_qualified_schedule_controlled,9.58123609283152e-05,9.577431581942615e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,292,2.92,0x1.75c28f5c28f5cp+1,True,empirical_or_build_qualified_schedule_controlled,9.564974670852846e-05,9.558336798606952e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,293,2.93,0x1.770a3d70a3d71p+1,True,empirical_or_build_qualified_schedule_controlled,9.548504512246762e-05,9.538718168306452e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,294,2.94,0x1.7851eb851eb85p+1,True,empirical_or_build_qualified_schedule_controlled,9.531843684291552e-05,9.518584436933555e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,295,2.95,0x1.799999999999ap+1,True,empirical_or_build_qualified_schedule_controlled,9.515011313429776e-05,9.49794644151478e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,296,2.96,0x1.7ae147ae147aep+1,True,empirical_or_build_qualified_schedule_controlled,9.498027879411536e-05,9.476821065499778e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,297,2.97,0x1.7c28f5c28f5c3p+1,True,empirical_or_build_qualified_schedule_controlled,9.480915144740292e-05,9.455224896708425e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,298,2.98,0x1.7d70a3d70a3d7p+1,True,empirical_or_build_qualified_schedule_controlled,9.463695942901319e-05,9.433176480646076e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,299,2.99,0x1.7eb851eb851ecp+1,True,empirical_or_build_qualified_schedule_controlled,9.44639430851525e-05,9.409794207495219e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,300,3.0,0x1.8000000000000p+1,True,empirical_or_build_qualified_schedule_controlled,9.429035336782485e-05,9.38433704561398e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,301,3.0100000000000002,0x1.8147ae147ae15p+1,True,empirical_or_build_qualified_schedule_controlled,9.411407083576937e-05,9.357338182697178e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,302,3.02,0x1.828f5c28f5c29p+1,True,empirical_or_build_qualified_schedule_controlled,9.3915411703292e-05,9.329707004444291e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,303,3.0300000000000002,0x1.83d70a3d70a3ep+1,True,empirical_or_build_qualified_schedule_controlled,9.371462904160894e-05,9.301666345026927e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,304,3.04,0x1.851eb851eb852p+1,True,empirical_or_build_qualified_schedule_controlled,9.351382501206402e-05,9.273256132390598e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,305,3.0500000000000003,0x1.8666666666667p+1,True,empirical_or_build_qualified_schedule_controlled,9.331377534350501e-05,9.24448541129071e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,306,3.06,0x1.87ae147ae147bp+1,True,empirical_or_build_qualified_schedule_controlled,9.311404193412467e-05,9.215488535985409e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,307,3.0700000000000003,0x1.88f5c28f5c290p+1,True,empirical_or_build_qualified_schedule_controlled,9.291776775841646e-05,9.18625788884614e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,308,3.08,0x1.8a3d70a3d70a4p+1,True,empirical_or_build_qualified_schedule_controlled,9.272616260796917e-05,9.15717420718514e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,309,3.09,0x1.8b851eb851eb8p+1,True,empirical_or_build_qualified_schedule_controlled,9.254036052952045e-05,9.128380126783421e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,310,3.1,0x1.8cccccccccccdp+1,True,empirical_or_build_qualified_schedule_controlled,9.236155726543492e-05,9.100025338121258e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,311,3.11,0x1.8e147ae147ae1p+1,True,empirical_or_build_qualified_schedule_controlled,9.219101402610595e-05,9.072256972387295e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,312,3.12,0x1.8f5c28f5c28f6p+1,True,empirical_or_build_qualified_schedule_controlled,9.202995930056014e-05,9.045208612632936e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,313,3.13,0x1.90a3d70a3d70ap+1,True,empirical_or_build_qualified_schedule_controlled,9.187969405842414e-05,9.01908556861155e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,314,3.14,0x1.91eb851eb851fp+1,True,empirical_or_build_qualified_schedule_controlled,9.174145666026387e-05,8.994036510546921e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,315,3.15,0x1.9333333333333p+1,True,empirical_or_build_qualified_schedule_controlled,9.160945227087565e-05,8.969477809818513e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,316,3.16,0x1.947ae147ae148p+1,True,empirical_or_build_qualified_schedule_controlled,9.142924652245065e-05,8.939382746221859e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,317,3.17,0x1.95c28f5c28f5cp+1,True,empirical_or_build_qualified_schedule_controlled,9.124884844190486e-05,8.908613605570253e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,318,3.18,0x1.970a3d70a3d71p+1,True,empirical_or_build_qualified_schedule_controlled,9.106516206010932e-05,8.876348889197746e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,319,3.19,0x1.9851eb851eb85p+1,True,empirical_or_build_qualified_schedule_controlled,9.087522351666942e-05,8.843169740062391e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,320,3.2,0x1.999999999999ap+1,True,empirical_or_build_qualified_schedule_controlled,9.068923976735832e-05,8.809884189007753e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,321,3.21,0x1.9ae147ae147aep+1,True,empirical_or_build_qualified_schedule_controlled,9.05088768540564e-05,8.776515625829383e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,322,3.22,0x1.9c28f5c28f5c3p+1,True,empirical_or_build_qualified_schedule_controlled,9.025267571711302e-05,8.743206768220079e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,323,3.23,0x1.9d70a3d70a3d7p+1,True,empirical_or_build_qualified_schedule_controlled,8.99634628226005e-05,8.709634995194896e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,324,3.24,0x1.9eb851eb851ecp+1,True,empirical_or_build_qualified_schedule_controlled,8.967843841440767e-05,8.67647032822084e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,325,3.25,0x1.a000000000000p+1,True,empirical_or_build_qualified_schedule_controlled,8.939917609292471e-05,8.643849742675441e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,326,3.2600000000000002,0x1.a147ae147ae15p+1,True,empirical_or_build_qualified_schedule_controlled,8.912700328826921e-05,8.611682641490512e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,327,3.27,0x1.a28f5c28f5c29p+1,True,empirical_or_build_qualified_schedule_controlled,8.886314780524479e-05,8.580238202918033e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,328,3.2800000000000002,0x1.a3d70a3d70a3ep+1,True,empirical_or_build_qualified_schedule_controlled,8.860915222484565e-05,8.549755890778756e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,329,3.29,0x1.a51eb851eb852p+1,True,empirical_or_build_qualified_schedule_controlled,8.836537867936298e-05,8.52038521971985e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,330,3.3000000000000003,0x1.a666666666667p+1,True,empirical_or_build_qualified_schedule_controlled,8.81343783627435e-05,8.491123659532715e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,331,3.31,0x1.a7ae147ae147bp+1,True,empirical_or_build_qualified_schedule_controlled,8.79175858659563e-05,8.46287102335139e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,332,3.3200000000000003,0x1.a8f5c28f5c290p+1,True,empirical_or_build_qualified_schedule_controlled,8.771525666197729e-05,8.436164307479077e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,333,3.33,0x1.aa3d70a3d70a4p+1,True,empirical_or_build_qualified_schedule_controlled,8.752841629372203e-05,8.411173666627805e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,334,3.34,0x1.ab851eb851eb8p+1,True,empirical_or_build_qualified_schedule_controlled,8.733527387237403e-05,8.387476992790776e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,335,3.35,0x1.acccccccccccdp+1,True,empirical_or_build_qualified_schedule_controlled,8.715889399935865e-05,8.365214784535697e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,336,3.36,0x1.ae147ae147ae1p+1,True,empirical_or_build_qualified_schedule_controlled,8.700253776388428e-05,8.344896622695342e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,337,3.37,0x1.af5c28f5c28f6p+1,True,empirical_or_build_qualified_schedule_controlled,8.686732706727072e-05,8.326634147677643e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,338,3.38,0x1.b0a3d70a3d70ap+1,True,empirical_or_build_qualified_schedule_controlled,8.67542805801003e-05,8.310512183097312e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,339,3.39,0x1.b1eb851eb851fp+1,True,empirical_or_build_qualified_schedule_controlled,8.666410812216005e-05,8.296602302895319e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,340,3.4,0x1.b333333333333p+1,True,empirical_or_build_qualified_schedule_controlled,8.659024387381495e-05,8.284995520572836e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,341,3.41,0x1.b47ae147ae148p+1,True,empirical_or_build_qualified_schedule_controlled,8.653875489049583e-05,8.275742535568093e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,342,3.42,0x1.b5c28f5c28f5cp+1,True,empirical_or_build_qualified_schedule_controlled,8.651029623571811e-05,8.268315438385326e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,343,3.43,0x1.b70a3d70a3d71p+1,True,empirical_or_build_qualified_schedule_controlled,8.650483368072553e-05,8.259678040143699e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,344,3.44,0x1.b851eb851eb85p+1,True,empirical_or_build_qualified_schedule_controlled,8.651833522759974e-05,8.253573943186075e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,345,3.45,0x1.b99999999999ap+1,True,empirical_or_build_qualified_schedule_controlled,8.654397262659324e-05,8.250014733071238e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,346,3.46,0x1.bae147ae147aep+1,True,empirical_or_build_qualified_schedule_controlled,8.658989307090954e-05,8.248983403097897e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,347,3.47,0x1.bc28f5c28f5c3p+1,True,empirical_or_build_qualified_schedule_controlled,8.665612165419042e-05,8.250445182886085e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,348,3.48,0x1.bd70a3d70a3d7p+1,True,empirical_or_build_qualified_schedule_controlled,8.673717587836182e-05,8.253807262545505e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,349,3.49,0x1.beb851eb851ecp+1,True,empirical_or_build_qualified_schedule_controlled,8.683348176777273e-05,8.259125070100268e-05,common_prefix_only_flowstar_build_qualification_open,1
flowstar_torch_fixed_schedule_y_margin_figure_row_v1,350,3.5,0x1.c000000000000p+1,True,empirical_or_build_qualified_schedule_controlled,8.693642920611326e-05,8.265979058504312e-05,common_prefix_only_flowstar_build_qualification_open,1
